"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4725201,4721226,4724355,4723957,4722678,4725586,4721840,4724528,4721867,4725529,4725870,4722676,4725062,4721262,4722687,4725977,4724639,4725892,4723265,4724168,4724842,4724399,4721463,4725896,4716106,4717908,4716213,4717933,4716220,4717900,4717882,4709225,4711912,4712306,4709224,4711906,4711719,4709383,4709104,4708863,4709063,4712218,4711913,4709139,4709227,4711718,4708946,4711008,4709246,4709079,4711914,4711690,4709340,4709118,4709454,4709068,4709304,4711721,4711924,4711662,4711916,4711028,4711917,4711693,4711705,4698997,4698944,4685531,4698970,4696709,4696168,4697290,4696786,4700235,4698092,4700194,4696516,4697278,4696716,4697579,4697302,4696363,4696408,4696352,4696240,4696324,4700070,4699629,4697088,4696303,4698792,4697438,4696834,4696541,4700076,4697244,4699965,4698114,4696456,4700159",2017/05/04 21:06:17
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Singing Voice Separation in Mono-Channel Music","A. Chanrungutai; C. A. Ratanamahatana","Department of Computer Engineering Chulalongkorn University Phayathai Road, Pathumwan, Bangkok 10330 Thailand E-mail: g49ach@cp.eng.chula.ac.th","2008 International Symposium on Communications and Information Technologies","20081208","2008","","","256","261","With predominant communication technology in our digital world, music has turned digital, and much research has been shifted toward digital music processing. Singing voice separation is one of the active research areas since the singing voice itself contains abundant information within, such as melody, singer's characteristic, lyrics, language, emotion, etc. This wide variety of resources is very useful for diverse areas of multimedia research, including music information retrieval (MIR), singer identification, or even karaoke systems. However, this singing voice separation, especially in mono-channel environment, is very challenging problem, whose existing methods are still impractical for real world music. Our main contribution of this work is to propose a singing voice separation algorithm based on non-negative matrix factorization (NMF) method that can effectively extract the singing voice from the mono-channel music. We demonstrate its utility and effectiveness by experiments in both quantitative evaluation and its pitch detection accuracy from the separated singing voice.","","CD-ROM:978-1-4244-2336-1; POD:978-1-4244-2335-4","10.1109/ISCIT.2008.4700194","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4700194","","Communications technology;Data mining;Digital audio players;Electronic mail;Independent component analysis;Instruments;Internet;Multimedia systems;Music information retrieval;Source separation","matrix decomposition;music;source separation;speech processing","communication technology;digital music processing;karaoke systems;monochannel music;multimedia research;music information retrieval;nonnegative matrix factorization method;singer identification;singing voice separation","","2","","10","","","21-23 Oct. 2008","","IEEE","IEEE Conference Publications"
"SIIS: A scalable intelligent information sharing architecture based on P2P networks","Weimin Guo; Qing Liao; Jingling Zhao","Beijing University of Posts and Telecommunications, China, 100876","2008 11th IEEE International Conference on Communication Technology","20081216","2008","","","529","532","Instant, customized, and automatic information sharing and retrieval are highly desirable for people in terms of increased pervasive computing. In reality, however, users today typically depend on centralized search engines for information discovery, which lack customization and flexibility in information content. In this paper, we present a scalable intelligent information sharing (SIIS) system based on peer-to-peer to help users to discover interesting content in the network and allow any user to publish information at any occasion, both inside enterprise Intranet and over world-wide Internet. With machine learning, auto-search can be carried out according to userpsilas interests identified by an intelligent agent based on analysis of sharing and consumption history. Moreover, the agent can match users with common interests to gather them in a social group so that newly advertised information can be subscribed and retrieved instantly and automatically.","","POD:978-1-4244-2250-0","10.1109/ICCT.2008.4716106","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4716106","intelligent information sharing;interest learning;peer-to-peer;social group","Computer architecture;IP networks;Information retrieval;Intelligent agent;Intelligent networks;Learning systems;Machine learning;Peer to peer computing;Pervasive computing;Search engines","Internet;business data processing;data mining;information retrieval;intranets;learning (artificial intelligence);peer-to-peer computing;search engines;ubiquitous computing","P2P networks;centralized search engines;consumption history;enterprise Intranet;intelligent agent;machine learning;peer-to-peer computing;pervasive computing;scalable intelligent information sharing architecture;world-wide Internet","","0","","10","","","10-12 Nov. 2008","","IEEE","IEEE Conference Publications"
"Object Image Retrieval in Deformable Shapes Using Morphological Operations Based on Dominant Color Regions","T. T. Zin; H. Hama; P. Tin","Grad. Sch. of Eng., Osaka City Univ., Osaka","2008 Digital Image Computing: Techniques and Applications","20081208","2008","","","548","555","This paper proposes a new method for object retrieval in image and video databases. The proposed system uses the histogram based approach along with Angular Radial Representation (ARR). In addition, concepts of Dominant Colors (DCs) and morphological dilation using ring-shaped and fan-shaped Structuring Elements (SEs) are also applied. It is found that the approach is not only invariant to rotation, translation and scaling but also valid for low resolution images and partial occlusion. The retrieval effectiveness of the proposed system is shown through experiments using a comprehensive set of images including deformable shapes.","","POD:978-0-7695-3456-5","10.1109/DICTA.2008.59","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4700070","deformable shape;dominant color regions;fan-shaped SE;image retrieval;morphological operation","Content based retrieval;Digital images;Distributed control;Feature extraction;Histograms;Image databases;Image retrieval;Information retrieval;Morphological operations;Shape","image colour analysis;image resolution;mathematical morphology;object detection;video databases;video retrieval","angular radial representation;deformable shape;dominant color region;fan-shaped structuring element;image database;image resolution;morphological operation;object image retrieval;partial occlusion;ring-shaped structuring element;video database","","1","","16","","","1-3 Dec. 2008","","IEEE","IEEE Conference Publications"
"Architecture for provision of context-aware web applications based on web services","G. M. Kapitsaki; D. A. Kateros; I. S. Venieris","School of Electrical and Computer Engineering, National Technical University of Athens, Greece","2008 IEEE 19th International Symposium on Personal, Indoor and Mobile Radio Communications","20081208","2008","","","1","5","Mobile and pervasive computing is gaining significant importance in the latest years. Context-awareness constitutes an essential aspect - almost a requirement - of mobile services in these environments. In this paper, we propose an architecture that supports the development and provision of context-aware services. The described approach provides means for the context adaptation of software components exposed as Web services independently of their specific implementation allowing for added flexibility concerning the adaptation itself or whether it is performed at all. As the service logic is clearly separated from the context adaptation, the same principle can be applied to composite Web services. Specifically, we show that different services and context sources can be combined to provide a Web application separating completely the application logic from the context adaptation. Context plugins loaded on runtime are responsible for invoking the right context sources to retrieve the necessary context information and complete the service adaptation to context.","2166-9570;21669570","POD:978-1-4244-2643-0","10.1109/PIMRC.2008.4699629","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4699629","context;context adaptation;web services","Computer architecture;Context-aware services;Information retrieval;Logic;Mobile computing;Pervasive computing;Runtime;Service oriented architecture;Software performance;Web services","Web services;mobile computing","context adaptation;context-aware Web applications;mobile computing;mobile services;pervasive computing;service adaptation","","7","","16","","","15-18 Sept. 2008","","IEEE","IEEE Conference Publications"
"Harmonics retrieval based on quaternion matrix","Xiaoying Sun; Fei Wang; Ji She","Institute of Communication Engineering of Jilin University, China","2008 9th International Conference on Signal Processing","20081208","2008","","","136","139","This paper presented a novel method to estimate harmonicspsila parameters with quaternion. First, a kind of quaternion model of harmonic was established. Then, its correlation matrix, a quaternion correlation matrix (QCM), was constructed. Finally, this QCM was decomposed, where quaternion noise subspace was used to estimate harmonicpsilas parameters. Simulations illustrated this special idea and showed that frequency resolution of this method was better than that of classical MUSIC method.","2164-5221;21645221","CD-ROM:978-1-4244-2179-4; POD:978-1-4244-2178-7","10.1109/ICOSP.2008.4697088","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4697088","","Additive noise;Amplitude estimation;Autocorrelation;Frequency estimation;Information retrieval;Matrix decomposition;Parameter estimation;Phase estimation;Quaternions;Space technology","correlation methods;harmonics;matrix decomposition;signal classification","MUSIC method;QCM;harmonics retrieval;quaternion correlation matrix;quaternion noise subspace","","0","","4","","","26-29 Oct. 2008","","IEEE","IEEE Conference Publications"
"Pattern Optimization and the Application in Question Answering","Y. Du; M. He","Inst. of Comput. Sci., Beijing Univ. of Technol., Beijing","2008 Eighth International Conference on Intelligent Systems Design and Applications","20081208","2008","2","","35","39","Open domain question answering (QA) represents a challenge of natural language processing, aiming at returning exact answers in response to natural language questions. Recently, it has been found that pattern matching is an effective strategy for QA. The technique of pattern optimization and its applications in QA are demonstrated in the paper. Named entity recognition is used to optimize the answer patterns. It makes the answer patterns have better extending ability. There are two important applications of pattern in QA. Pattern-based query expansion retrieves more exact snippets including the correct answer and the performance is improved. Answer extraction which applies the pattern matching approach is also effective.","2164-7143;21647143","POD:978-0-7695-3382-7","10.1109/ISDA.2008.59","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4696303","Pattern Optimization;Performance Evaluation;Question Answering","Application software;Data mining;Design optimization;Information retrieval;Intelligent systems;Natural language processing;Natural languages;Pattern matching;Pattern recognition;Robustness","natural language processing;optimisation;pattern matching","named entity recognition;natural language processing;open domain question answering;pattern matching approach;pattern optimization","","0","","10","","","26-28 Nov. 2008","","IEEE","IEEE Conference Publications"
"On the Use of Security Metrics Based on Intrusion Prevention System Event Data: An Empirical Analysis","D. Chrun; M. Cukier; G. Sneeringer","Dept. of Mech. Eng., Univ. of Maryland, College Park, MD","2008 11th IEEE High Assurance Systems Engineering Symposium","20081212","2008","","","49","58","With the increasing number of attacks on the Internet, a primary concern for organizations is the protection of their network. To do so, organizations install security devices such as intrusion prevention systems to monitor network traffic. However, data that are collected by these devices are often imperfect. The contribution of this paper is to try to define some practical metrics based on imperfect data collected by an intrusion prevention system. Since attacks greatly differ, we propose to group the attacks into several attack type groups. We then define a set of metrics for each attack type group. We introduce an approach that consists in analyzing the evolution of these metrics per attack type group by focusing on outliers in order to give an insight into an organizationpsilas security. The method is assessed for an organization of about 40,000 computers. The results were encouraging: outliers could be related to security issues that, in some cases, had not been previously flagged.","1530-2059;15302059","POD:978-0-7695-3482-4","10.1109/HASE.2008.52","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4708863","Empirical Analysis;Intrusion Prevention System;Security Metrics","Data analysis;Data mining;Data security;Educational institutions;Information retrieval;Information security;Intrusion detection;Monitoring;Telecommunication traffic;USA Councils","Internet;security of data","Internet attack group;empirical analysis;intrusion prevention system event data;network traffic monitoring;organization security metrics","","1","","23","","","3-5 Dec. 2008","","IEEE","IEEE Conference Publications"
"A novel feature points selection algorithm for 3D triangular mesh models","Z. D. Zhou; Q. S. Ai; Q. Liu; L. Yang; S. Q. Xie; Y. H. Chen","School of Information Engineering, Wuhan University of Technology, 122 Luoshi Road, Hongshan District, Hubei, China, 430070","2008 9th International Conference on Signal Processing","20081208","2008","","","1023","1026","As an important technique of 3D (Three-dimensional) mesh model retrieval and partition, feature points are widely used to describe the intrinsic characteristics of 3D surfaces. In this paper, a novel feature points selection algorithm is proposed for 3D triangular mesh models. Detecting from the sudden variation regions of the 3D mesh models, feature points selected by our algorithm carry the significant information and possess the global geometry characteristic of the models. Experimental results show that the selected feature points are robust against attack operations on the mesh models such as mesh simplification and adding noise.","2164-5221;21645221","CD-ROM:978-1-4244-2179-4; POD:978-1-4244-2178-7","10.1109/ICOSP.2008.4697302","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4697302","","Computer vision;Information geometry;Information retrieval;Mechanical engineering;Noise robustness;Noise shaping;Partitioning algorithms;Shape;Solid modeling;Testing","computational geometry;feature extraction;mesh generation;solid modelling;surface fitting","3D surface;3D triangular mesh model retrieval;feature point selection algorithm;global geometry characteristics","","1","1","5","","","26-29 Oct. 2008","","IEEE","IEEE Conference Publications"
"A Prediction Mechanism of Mail Retrieval Based on the User Behavior Analysis for Electronic Mail Database System","W. R. Lai; C. H. Liao; C. C. Lu; M. K. Liao","Dept. of Commun. Eng., Yuan Ze Univ., Taoyuan","2008 Eighth International Conference on Intelligent Systems Design and Applications","20081208","2008","3","","499","504","Due to the frequent information exchange, electronic mail system is not only a mail exchange platform but also becomes an information center. Users usually save their mails permanently in mailboxes and retrieve them as need. In the database strategy, each mail is separated into several components and stored in the database individually. Whenever a user queries a specific mail, the mail server retrieves all the components from the database and make up a mail. By using database strategy, it is easy to develop new applications such as search and mobile retrieval. However, the recombination process is time-consuming and causes the response time between query and replay is long. In order to reduce the response time of mail retrieves, we proposed a prediction mechanism built in the mail server. The prediction mechanism predicts the mails that users would access with a high possibility. The mail server reconstructs these mails and saves them in cache. The prediction is based on the user behavior collection and analysis. In our implementation experience, we find that the response time would be reduced and the system performance does not reduce in evidence.","2164-7143;21647143","POD:978-0-7695-3382-7","10.1109/ISDA.2008.348","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4696516","","Bandwidth;Database systems;Deductive databases;Delay;Electronic mail;Information analysis;Information retrieval;Intelligent systems;Postal services;System analysis and design","cache storage;database management systems;electronic data interchange;electronic mail;information retrieval;prediction theory","electronic mail database system;information exchange;mail retrieval;mail server;prediction mechanism;user behavior analysis","","0","","15","","","26-28 Nov. 2008","","IEEE","IEEE Conference Publications"
"Priority Based Power Saving Mode in WLAN","F. Zhu; Z. Niu","Dept. of Electron. Eng., Tsinghua Univ., Beijing","IEEE GLOBECOM 2008 - 2008 IEEE Global Telecommunications Conference","20081208","2008","","","1","6","According to employing power saving mode (PSM) scheme or not, stations (STAs) in wireless local area networks can be classified into two categories: STAs using PSM (PS- STAs) and STAs staying in active mode (AM-STAs). In IEEE 802.11 standard, a PS-STA periodically wakes up and retrieves data buffered at the Access Point through contending with both other PS-STAs and AM-STAs for its PS-Poll's transmission. Although AM-STAs usually have no concern with energy, their contention degrades the energy efficiency of PS-STAs, which usually have life concern, by 1) increasing the time duration for data retrieving and 2) increasing the number of PS-STAs which contend throughout the whole beacon interval but get no access opportunity. This paper first proposes a general priority based power saving mode (PBPSM) scheme which achieves PS-STAs' higher energy efficiency than PSM by assigning different channel access priorities. Then, we choose enhanced distributed channel access in IEEE 802.11e to implement the general mechanism and analyze PS-STAs' energy efficiency for both PSM and PBPSM. Numerical results show the effectiveness of our mechanism.","1930-529X;1930529X","POD:978-1-4244-2324-8","10.1109/GLOCOM.2008.ECP.1017","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4698792","","Batteries;Bismuth;Energy efficiency;Information retrieval;Information science;Laboratories;Media Access Protocol;Power engineering and energy;Wireless LAN;Wireless sensor networks","IEEE standards;mathematical analysis;wireless LAN","IEEE 802.11 standard;access point;active mode;priority based power saving mode;wireless local area networks","","3","","21","","","Nov. 30 2008-Dec. 4 2008","","IEEE","IEEE Conference Publications"
