"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4141722,4141534,4144720,4145055,4144784,4137854,4138172,4136970,4135763,4136878,4135758,4138202,4127159,4138109,4136908,4130427,4123362,4135256,4123393,4133198,4123351,4129926,4123356,4133440,4123368,4063789,4123357,4125824,4119247,4127418,4126275,4124174,4127435,4127436,4119301,4125911,4124221,4127434,4125796,4124034,4127437,4125806,4125808,4127383,4125879,4125713,4127262,4125723,4125683,4127270,4127426,4124822,4119178,4118179,4118579,4118518,4119170,4118623,4118544,4119098,4118530,4119128,4119141,4119107,4118633,4118236,4118571,4119126,4119155,4119123,4119154,4118529,4118511,4119161,4119121,4118586,4119182,4118548,4119094,4119160,4118527,4118704,4118521,4119175,4118598,4119164,4118574,4119144,4118601,4118613,4119109,4118507,4118532,4119124,4119095,4119136,4118583,4118528,4118510,4119179",2017/05/04 21:21:06
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Automated text classification using a multi-agent framework","J. Mostafa; W. Ke; Y. Fu","Indiana University, Bloomington, IN","Proceedings of the 5th ACM/IEEE-CS Joint Conference on Digital Libraries (JCDL '05)","20070305","2005","","","157","158","Automatic text classification is an important operational problem in digital library practice. Most text classification efforts so far concentrated on developing centralized solutions. However, centralized classification approaches often are limited due to constraints on knowledge and computing resources. In addition, centralized approaches are more vulnerable to attacks or system failures and less robust in dealing with them. We present a decentralized approach and system implementation (named MACCI) for text classification using a multi-agent framework. Experiments are conducted to compare our multi-agent approach with a centralized approach. The results show multi-agent classification can achieve promising classification results while maintaining its other advantages","","POD:1-58113-876-8","10.1145/1065385.1065420","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4118532","classification;multi-agent system","Distributed computing;Informatics;Information retrieval;Internet;Laboratories;Multiagent systems;Permission;Robustness;Software libraries;Text categorization","classification;multi-agent systems","automatic text classification;digital library;multi-agent framework","","1","","5","","","7-11 June 2005","","IEEE","IEEE Conference Publications"
"Looking for a picture: an analysis of everyday image information searching","M. Masoodian; S. J. Cunningham","University of Waikato, Hamilton, New Zealand","Proceedings of the 6th ACM/IEEE-CS Joint Conference on Digital Libraries (JCDL '06)","20070305","2006","","","198","199","There is at present a dearth of information on the everyday image information behavior of ordinary people. Analysis of a set of 64 image-related searches provides insight into potentially useful facilities for an image digital library","","POD:1-59593-354-9","10.1145/1141753.1141797","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4119124","image digital library;image searching","Human computer interaction;Human factors;Image analysis;Indexing;Information analysis;Information retrieval;Permission;Photography;Search engines;Software libraries","digital libraries;image retrieval","image digital library;image information searching","","0","","4","","","June 2006","","IEEE","IEEE Conference Publications"
"Automatic extraction of table metadata from digital documents","K. Bai; P. Mitra; C. L. Giles; Y. Liu","Pennsylvania State University, University Park, Pennsylvania","Proceedings of the 6th ACM/IEEE-CS Joint Conference on Digital Libraries (JCDL '06)","20070305","2006","","","339","340","Tables are used to present, list, summarize, and structure important data in documents. In scholarly articles, they are often used to present the relationships among data and highlight a collection of results obtained from experiments and scientific analysis. In digital libraries, extracting this data automatically and understanding the structure and content of tables are very important to many applications. Automatic identification extraction, and search for the contents of tables can be made more precise with the help of metadata. In this paper, we propose a set of medium-independent table metadata to facilitate the table indexing, searching, and exchanging. To extract the contents of tables and their metadata, an automatic table metadata extraction algorithm is designed and tested on PDF documents","","POD:1-59593-354-9","10.1145/1141753.1141835","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4119155","exchanging;metadata extraction;searching;table detection;table structure recognition","Algorithm design and analysis;Automatic testing;Data mining;Databases;Documentation;Educational institutions;Indexing;Information retrieval;Reverse engineering;Software libraries","digital libraries;document handling;information retrieval;meta data","PDF documents;automatic identification extraction;automatic table metadata extraction algorithm;digital documents;digital libraries;medium-independent table metadata;table exchanging;table indexing;table searching","","3","","3","","","June 2006","","IEEE","IEEE Conference Publications"
"Automatic extraction of titles from general documents using machine learning","D. Meyerzon; Y. Cao; H. Li; Q. Zheng; Y. Hu","Comput. Sci. Dept., Xi'an Jiaotong Univ.","Proceedings of the 5th ACM/IEEE-CS Joint Conference on Digital Libraries (JCDL '05)","20070305","2005","","","145","154","We propose a machine learning approach to title extraction from general documents. By general documents, we mean documents that can belong to any one of a number of specific genres, including presentations, book chapters, technical papers, brochures, reports, and letters. Previously, methods have been proposed mainly for title extraction from research papers. It has not been clear whether it could be possible to conduct automatic title extraction from general documents. As a case study, we consider extraction from Office including Word and PowerPoint. In our approach, we annotate titles in sample documents (for Word and PowerPoint respectively) and take them as training data, train machine learning models, and perform title extraction using the trained models. Our method is unique in that we mainly utilize formatting information such as font size as features in the models. It turns out that the use of formatting information can lead to quite accurate extraction from general documents. Precision and recall for title extraction from Word is 0.810 and 0.837 respectively, and precision and recall for title extraction from PowerPoint is 0.875 and 0.895 respectively in an experiment on intranet data. Other important new findings in this work include that we can train models in one domain and apply them to another domain, and more surprisingly we can even train models in one language and apply them to another language. Moreover, we can significantly improve search ranking results in do document retrieval by using the extracted titles","","POD:1-58113-876-8","10.1145/1065385.1065418","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4118530","information extraction;machine learning;metadata extraction;search","Asia;Books;Computer science;Data mining;Entropy;Information retrieval;Machine learning;Permission;Software measurement;Training data","document handling;information retrieval;intranets;learning (artificial intelligence);meta data","Office;PowerPoint;Word;automatic title extraction;book chapters;brochures;document retrieval;font size;formatting information;general documents;intranet data;letters;machine learning;precision;presentations;recall;reports;search ranking;technical papers;title annotation;training data","","4","","26","","","7-11 June 2005","","IEEE","IEEE Conference Publications"
"Review mining for music digital libraries: phase II","X. Hu; J. S. Downie","University of Illinois at Urbana-Champaign, Champaign, IL","Proceedings of the 6th ACM/IEEE-CS Joint Conference on Digital Libraries (JCDL '06)","20070305","2006","","","196","197","We continue our work on the automatic mining of user-created music reviews towards the goal of connecting user opinions to music objects in music digital libraries (MDL). We demonstrate an experimental system which automatically discovered the key descriptive patterns that differentiated positive from negative reviews which helps us to better understand our successful phase I results. Comparison to an earlier study indicates an important consistency across projects that warrants further investigation","","POD:1-59593-354-9","10.1145/1141753.1141796","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4119123","descriptive patterns;frequent pattern mining;music reviews","Content based retrieval;Indexing;Information analysis;Joining processes;Music information retrieval;Pattern analysis;Permission;Software libraries;Statistics;Tagging","data mining;digital libraries;information retrieval;music;pattern classification;reviews","descriptive patterns;music digital libraries;user-created music review mining","","0","1","4","","","June 2006","","IEEE","IEEE Conference Publications"
"User perceptions of a federated search system","S. Zhang; R. Tang; I. Hsieh-Yee","Catholic University of America, Washington, D.C.","Proceedings of the 6th ACM/IEEE-CS Joint Conference on Digital Libraries (JCDL '06)","20070305","2006","","","338","338","To examine how users make sense of a federated search system we collected data from professional and novice searchers, using a survey instrument that contained simulated searches. A main task of participants was to provide a narrative and a drawing of their understanding of how MetaLib works. The poster presents the methodology and findings, identifies design issues related to federated search systems, and discusses strategies for increasing information literacy in federated search","","POD:1-59593-354-9","10.1145/1141753.1141834","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4119154","federated search;information literacy;information science education;library;metasearch;search engines;search simulation;user models;user studies","Computer science education;Databases;Educational programs;Information retrieval;Information science;Instruments;Metasearch;Probes;Recruitment;Software libraries","digital libraries;information retrieval","federated search system;information literacy;user perception","","0","","","","","June 2006","","IEEE","IEEE Conference Publications"
"Sentiment-based search in digital libraries","C. S. G. Khoo; N. B. Hamzah; S. Chan; J. c. Na","Nanyang Technological University, Singapore","Proceedings of the 5th ACM/IEEE-CS Joint Conference on Digital Libraries (JCDL '05)","20070305","2005","","","143","144","Several researchers have developed tools for classifying/ clustering Web search results into different topic areas (such as sports, movies, travel, etc.), and to help users identify relevant results quickly in the area of interest. This study follows a similar approach, but is in the area of sentiment classification - automatically classifying on-line review documents according to the overall sentiment expressed in them. This paper presents a prototype system that has been developed to perform sentiment categorization of Web search results. It assists users to quickly focus on recommended (or non-recommended) information by classifying Web search results into four categories: positive, negative, neutral, and non-review documents, by using an automatic classifier based on a supervised machine learning algorithm, support vector machine (SVM)","","POD:1-58113-876-8","10.1145/1065385.1065416","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4118529","automatic text classification;digital libraries;sentiment classification","Information retrieval;Machine learning algorithms;Motion pictures;Permission;Prototypes;Software libraries;Support vector machine classification;Support vector machines;Text categorization;Web search","Internet;classification;digital libraries;information retrieval;learning (artificial intelligence);pattern clustering;support vector machines","Web search results classification;Web search results clustering;automatic on-line review document classification;digital libraries;negative documents;neutral documents;nonreview documents;positive documents;sentiment-based search;supervised machine learning algorithm;support vector machine","","1","1","4","","","7-11 June 2005","","IEEE","IEEE Conference Publications"
"Using collection descriptions to enhance an aggregation of harvested item-level metadata","T. W. Cole; T. G. Habing; S. L. Shreeves; M. Foulonneau","University of Illinois at Urbana-Champaign, Urbana, IL","Proceedings of the 5th ACM/IEEE-CS Joint Conference on Digital Libraries (JCDL '05)","20070305","2005","","","32","41","As an increasing number of digital library projects embrace the harvesting of item-level descriptive metadata, issues of description granularity and concerns about potential loss of context when harvesting item-level metadata take on greater significance. Collection-level description can provide valuable context for item-level metadata records harvested from disparate and heterogeneous providers. This paper describes an ongoing experiment using collection-level description in concert with item-level metadata to improve quality of search and discovery across an aggregation of metadata describing resources held by a consortium of large academic research libraries. We present details of approaches implemented so far and preliminary analyses of the potential utility of these approaches. The paper concludes with a brief discussion of related issues and future work plans","","POD:1-58113-876-8","10.1145/1065385.1065393","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4118511","collection-level description;descriptive metadata;metadata aggregation;open archives initiative","Best practices;Collaboration;Context-aware services;Guidelines;Horses;Image retrieval;Information retrieval;Permission;Protocols;Software libraries","academic libraries;digital libraries;information retrieval;meta data;research libraries","academic research libraries;collection-level description;context loss;description granularity;digital library projects;harvested item-level metadata;heterogeneous providers;item-level descriptive metadata;search","","1","","13","","","7-11 June 2005","","IEEE","IEEE Conference Publications"
"An Approach Based on Regression Line Features for Low Complexity Content Based Image Retrieval","R. P. Kumar; P. Nagabhushan","University of Mysore","Computing: Theory and Applications, 2007. ICCTA '07. International Conference on","20070312","2007","","","600","604","Similarity matching is one of the important tasks in content based image retrieval systems. Similarity matching involves the computation of distance between the feature vectors characterizing the image samples. Conventional techniques like pixel based similarity matching are computationally costly and time consuming. In recent years the tremendous increase in multi media databases, especially image databases calls for fast and efficient image retrieval mechanisms. Multiresolution based approaches through multiresolution histograms and wavelet histograms proposed recently are proven to be computationally efficient. In this paper, we propose a methodology based on regression line features for further reducing the computational complexity of these multiresolution histogram based techniques","","POD:0-7695-2770-1","10.1109/ICCTA.2007.25","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4127436","","Colored noise;Computational complexity;Computational efficiency;Content based retrieval;Histograms;Image databases;Image resolution;Image retrieval;Information retrieval;Spatial databases","content-based retrieval;image matching;image resolution;image retrieval;image sampling;multimedia databases;visual databases","content based image retrieval;image database;image matching;image sampling;multimedia database;multiresolution histogram;wavelet histogram","","1","","10","","","5-7 March 2007","","IEEE","IEEE Conference Publications"
"Capacity of optical transmission with attenuation and amplification","X. y. Chen; L. z. Jiang; L. Han","Lab. of quantum information, China Institute of Metrology, Hangzhou, 310034, China. Email: chenxy@cjlu.edu.cn","2006 IEEE Information Theory Workshop - ITW '06 Chengdu","20070312","2006","","","277","280","The optical signal transmitted on a fiber with thermal noise, attenuation and amplification is studied. The channel is considered as a quantum channel while the signal to be transmitted is classical. The classical information is encoded in a quantum state then it is transmitted in optical fiber. At the receiving end, measurement is performed on the output quantum state to retrieve the classical information. The optimal distribution of the input quantum state achieving the channel capacity is Gaussian. The capacity is characterized by the attenuation/amplification coefficient and thermal noise in the transmission and at the measurement process together by the power of the input. The loss (or attenuation) of an optical fiber usually should be compensated by the amplification. We show that when they coexist, additional noise occurs","","CD-ROM:1-4244-0068-6; POD:1-4244-0067-8","10.1109/ITW2.2006.323803","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4119301","","Attenuation measurement;Channel capacity;Information retrieval;Noise measurement;Optical attenuators;Optical fibers;Optical noise;Performance evaluation;Power measurement;Stimulated emission","Gaussian distribution;channel capacity;optical fibre communication;optical fibre dispersion;quantum communication;thermal noise","Gaussian distribution;attenuation-amplification coefficient;optical fiber transmission capacity;optical signal;quantum channel capacity;thermal noise","","0","","12","","","22-26 Oct. 2006","","IEEE","IEEE Conference Publications"
