"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7033048,7034845,7032948,7033482,7033049,7030113,7031196,6932449,7023587,7023972,7024623,7020593,7020630,7020773,7020463,7019378,7016857,7015074,7009919,6999268,7009714,7009717,7008013,6987314,7005959,7005997,6975165,7004500,7001512,7000176,6998359,6996185,6993462,6988094,6991398,6984710,6982639,6984893,6982864,6981017,6981009,6984844,6982404,6978954,6982067,6978944,6977273,6976084,6976114,6976083,6977237,6807734,6974639,6973603,6974832,6512497,6970221,6973991,6970168,6970188,6970174,6970257,6970223,6970164,6969063,6913297,6954237,6955352,6954255,6954221,6950655,6950705,6946276,6946767,6938715,6936538,6933026,6927558,6927573,6927557,6927528,6927626,6927526,6927562,6927669,6927604,6927097,6921722,6923242,6921690,6737290,6920736,6918273,6916462,6916598,6916189,6916796,6915399,6906262,6912118",2017/05/04 20:38:21
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Reducing Noises for Recall-Oriented Patent Retrieval","W. Lee; C. K. S. Leung; J. J. Song","Dept. of Ind. Eng., Inha Univ., Incheon, South Korea","2014 IEEE Fourth International Conference on Big Data and Cloud Computing","20150209","2014","","","579","586","Patents have been considered as key enablers for many knowledge- and information-centric companies as well as institutes. The higher the required patent capability, the more important is the need for an effective and efficient patent search system. Many conventional patent search systems produce unsatisfactory results for patent queries because the inherent search systems come from traditional keyword-based models, which inevitably lead to too many unrelated items in the search results. Consequently, these systems cost the patent experts lots of time to iteratively refine search results manually. In this paper, we propose a specialized patent-searching method, in which relationships between the keywords within each document and their implication for each patent document are investigated. With this elaborated ranking capability, keywords for valid patents are placed in higher ranks and those for noise patents are placed in sub-ranked data positions. As a benefit, our method significantly eliminates noisy data from the search results. Hence, our method is very useful for recall-oriented search for patents. Experimental results with real-life datasets show that our method outperformed many conventional patent search systems with respect to time and cost.","","Electronic:978-1-4799-6719-3; POD:978-1-4799-6720-9","10.1109/BDCloud.2014.14","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7034845","Social computing and networking;information retrieval;patent;recall;social computing and its applications","Equations;Mathematical model;Noise;Noise measurement;Patents;Search problems;Three-dimensional displays","patents;query processing","information-centric companies;keyword-based models;knowledge-centric companies;noise reduction;patent document;patent query;patent search system;ranking capability;recall-oriented patent retrieval;specialized patent-searching method;sub-ranked data positions","","0","","36","","","3-5 Dec. 2014","","IEEE","IEEE Conference Publications"
"Pareto-Depth for Multiple-Query Image Retrieval","K. J. Hsiao; J. Calder; A. O. Hero","WhisperText Inc., Venice, CA, USA","IEEE Transactions on Image Processing","20150108","2015","24","2","583","594","Most content-based image retrieval systems consider either one single query, or multiple queries that include the same object or represent the same semantic information. In this paper, we consider the content-based image retrieval problem for multiple query images corresponding to different image semantics. We propose a novel multiple-query information retrieval algorithm that combines the Pareto front method with efficient manifold ranking. We show that our proposed algorithm outperforms state of the art multiple-query retrieval algorithms on real-world image databases. We attribute this performance improvement to concavity properties of the Pareto fronts, and prove a theoretical result that characterizes the asymptotic concavity of the fronts.","1057-7149;10577149","","10.1109/TIP.2014.2378057","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6975165","Pareto fronts;information retrieval;manifold ranking;multiple-query retrieval;multiplequery retrieval","Algorithm design and analysis;Image retrieval;Manifolds;Metasearch;Semantics","content-based retrieval;image retrieval;learning (artificial intelligence)","Pareto front method;Pareto-depth;asymptotic concavity;concavity property;content-based image retrieval systems;image semantics;manifold ranking;multiple-query image retrieval algorithm;semantic information","","2","","57","","20141204","Feb. 2015","","IEEE","IEEE Journals & Magazines"
"Fast parameterized word matching on compressed text","R. Garg; R. Prasad; S. Agarwal","Ajay Kumar Garg Engineering College, Ghaziabad, India","2014 International Conference on Computer and Communication Technology (ICCCT)","20150108","2014","","","317","321","Two strings P[1...m] and T[1...n] with m ≤ n, are said to be parameterized match (p-match), if one can be transformed into the other via some bijective mapping. It is mainly used in software maintenance, plagiarism detection and detecting isomorphism in a graph. In the compressed parameterized matching problem, our task is to find all the parameterized occurrences of a pattern in the compressed text, without decompressing it. Compressing the text before matching reduces the size and minimizes the matching time also. In this paper, we mainly focus on the parameterized word matching on the compressed text, where both patterns and text are compressed before actual matching is performed. For compressing the pattern and text, we use efficient compression code: Word Based Tagged Code (WBTC). Experimental results show that our algorithm is up to three times faster than the search on uncompressed text.","","Electronic:978-1-4799-6758-2; POD:978-1-4799-6759-9","10.1109/ICCCT.2014.7001512","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7001512","Compressed parameterized matching;String matching;compressed pattern matching;information retrieval and word based tagged code","Algorithm design and analysis;Approximation algorithms;Indexes;Pattern matching;Transforms;Vocabulary","codes;data compression;pattern matching;text analysis","WBTC;bijective mapping;compressed parameterized matching problem;compression code;fast parameterized word matching;isomorphism detection;p-match;plagiarism detection;software maintenance;text compression;word based tagged code","","1","","17","","","26-28 Sept. 2014","","IEEE","IEEE Conference Publications"
"Scientific Literature Retrieval Model Based on Weighted Term Frequency","X. Q. Yang; D. Yang; M. Yuan; X. H. Lv","Sch. of Comput. Sci. & Inf. Technol., Northeast Normal Univ., Changchun, China","2014 Tenth International Conference on Intelligent Information Hiding and Multimedia Signal Processing","20141229","2014","","","427","430","Science and technology literature retrieval system is commonly used by researchers as document retrieval tools. The classic information retrieval models such as Boolean Model [1], Vector Space Model and Probabilistic model neglect the position of query words in every paper. We propose a weighted term frequency model (WTFM) based on term frequency, and through a simulated annealing algorithm to learn the weighted factor. The results of experiments show that our weighted factors model gets better performance than ordinary models.","","Electronic:978-1-4799-5390-5; POD:978-1-4799-5391-2","10.1109/IIH-MSP.2014.113","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6998359","information retrieval;simulated annealing","Biological system modeling;Computational modeling;Educational institutions;Information retrieval;Mathematical model;Simulated annealing;Vectors","document handling;query processing;scientific information systems;simulated annealing","WTFM;document retrieval tools;query words;scientific literature retrieval model;simulated annealing algorithm;technology literature retrieval system;weighted factor;weighted term frequency model","","0","","12","","","27-29 Aug. 2014","","IEEE","IEEE Conference Publications"
"Content-based query for class-level tagged items via the EPC network","Z. Wang; K. Jiang; M. Du; J. Le","Donghua University, China","2014 International Conference on the Internet of Things (IOT)","20150205","2014","","","43","48","Electronic Product Code has been widely used to identify items with RFID tags. To the best of our knowledge, however, few works focus on exploring the value of textural data in the EPC Network that pertains to EPC. In this paper we propose the concept of the content-based query for tagged items by applying information retrieval method to the EPC network resources. The objective of the content-based query is to discover a set of class-level tagged items of interest which correlate with the user-specific keyword or EPC in question. Accordingly, we describe the strategies in terms of content integration, modelling and similarity measurement for the content-based queries. Our experimental results demonstrate the effectiveness of our approach.","","Electronic:978-1-4799-5154-3; POD:978-1-4799-5155-0; USB:978-1-4799-5153-6","10.1109/IOT.2014.7030113","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7030113","Content-based Query;EPC Information Service;Electronic Product Code;Information Retrieval;Topic Model","Heuristic algorithms;Internet of things;Patents;Product codes;Radiofrequency identification;Uniform resource locators","content-based retrieval;data integration;electronic products;network coding;radiofrequency identification","EPC network resource;RFID tags;class-level tagged items;content integration;content-based query;electronic product code;information retrieval method;textural data;user-specific keyword","","0","","19","","","6-8 Oct. 2014","","IEEE","IEEE Conference Publications"
"Design of a state machine towards efficient management of user-generated data","N. Y. Yen; R. Huang; J. Ma","School of Computer Science and Engineering, The University of Aizu, Aizu-Wakamatsu, Japan","2014 IEEE International Conference on Systems, Man, and Cybernetics (SMC)","20141204","2014","","","700","704","Social media facilitates the process of information sharing, and meanwhile, prompts the generation of a considerable amount of data. Although the data, or user-generated contents, enrich the results for the process of information seeking, it causes the complexity to identify the value of data. Thus, an approach that achieves efficient management of user-generated data was proposed. It especially concentrates on the correlations among data and interactions with users. A state machine is designed to identify the user-generated data, and corresponding usage scenarios. The performance and feasibility can be revealed by the experiments sourced by the data collected from open social networks.","1062-922X;1062922X","Electronic:978-1-4799-3840-7; POD:978-1-4799-3841-4; USB:978-1-4799-3839-1","10.1109/SMC.2014.6973991","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6973991","human-centered support;information retrieval;state machine;user-generated data","Accuracy;Artificial neural networks;Context;Niobium;Social network services;Software;Support vector machines","finite state machines;information retrieval;social networking (online)","information seeking;information sharing;open social networks;state machine design;user-generated contents;user-generated data management","","0","","15","","","5-8 Oct. 2014","","IEEE","IEEE Conference Publications"
"Word-Graph and Character-Lattice Combination for KWS in Handwritten Documents","J. Puigcerver; A. H. Toselli; E. Vidal","PRHLT Res. Center, Univ. Politec. de Valencia, Valencia, Spain","2014 14th International Conference on Frontiers in Handwriting Recognition","20141215","2014","","","181","186","We present a handwritten text Keyword Spotting (KWS) approach based on the combination of KWS methods using word-graphs (WGs) and character-lattices (CLs). It aims to solve the problem that WG-based models present for out of vocabulary (OOV) keywords: since there is no available information about them in the lexicon or the language model, null scores are assigned. OOV keywords may have a significant impact on the global performance of KWS systems, as we show. By using a CL approach, which does not suffer from the previous problem, to estimate the OOV scores, we take advantage of both models, using the speed and accuracy that WGs provide for in-vocabulary keywords and the flexibility of the CL approach. This combination improves significantly both average precision and mean average precision over the two methods.","2167-6445;21676445","Electronic:978-1-4799-4334-0; POD:978-1-4799-7892-2; USB:978-1-4799-4335-7","10.1109/ICFHR.2014.38","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6981017","character lattice;handwriting text recognition;information retrieval;out of vocabulary;spotting;word graph","Computational modeling;Decoding;Hidden Markov models;Image segmentation;Training;Viterbi algorithm;Vocabulary","handwritten character recognition;text detection","CL approach;KWS methods;OOV keywords;OOV score estimation;WG-based models;character-lattices;global performance;handwritten documents;handwritten text KWS approach;handwritten text keyword spotting approach;in-vocabulary keywords;language model;lexicon model;mean average precision;null-score assignment;out-of-vocabulary keywords;word-graphs","","3","","22","","","1-4 Sept. 2014","","IEEE","IEEE Conference Publications"
"Reducing computational effort for plagiarism detection by using citation characteristics to limit retrieval space","N. Meuschke; B. Gipp","National Institute of Informatics, 2-1-2 Hitotsubashi, Chiyoda-ku, Tokyo 101-8430, Japan","IEEE/ACM Joint Conference on Digital Libraries","20141204","2014","","","197","200","This paper proposes a hybrid approach to plagiarism detection in academic documents that integrates detection methods using citations, semantic argument structure, and semantic word similarity with character-based methods to achieve a higher detection performance for disguised plagiarism forms. Currently available software for plagiarism detection exclusively performs text string comparisons. These systems find copies, but fail to identify disguised plagiarism, such as paraphrases, translations, or idea plagiarism. Detection approaches that consider semantic similarity on word and sentence level exist and have consistently achieved higher detection accuracy for disguised plagiarism forms compared to character-based approaches. However, the high computational effort of these semantic approaches makes them infeasible for use in real-world plagiarism detection scenarios. The proposed hybrid approach uses citation-based methods as a preliminary heuristic to reduce the retrieval space with a relatively low loss in detection accuracy. This preliminary step can then be followed by a computationally more expensive semantic and character-based analysis. We show that such a hybrid approach allows semantic plagiarism detection to become feasible even on large collections for the first time.","","Electronic:978-1-4799-5569-5; POD:978-1-4799-5570-1","10.1109/JCDL.2014.6970168","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6970168","Citation Analysis;Disguised Plagiarism;Information Retrieval;Large Scale Collections;Plagiarism Detection;Semantic Analysis","Algorithm design and analysis;Citation analysis;Couplings;Handheld computers;Plagiarism;Semantics;Text analysis","citation analysis;information retrieval;semantic Web","academic documents;character-based analysis;character-based methods;citation characteristics;citation-based methods;plagiarism detection methods;real-world plagiarism detection scenarios;retrieval space;semantic argument structure;semantic word similarity;sentence level","","1","","21","","","8-12 Sept. 2014","","IEEE","IEEE Conference Publications"
"Representing topics labels for exploring digital libraries","N. Aletras; T. Baldwin; J. H. Lau; M. Stevenson","Comput. Sci., Univ. of Sheffield, Sheffield, UK","IEEE/ACM Joint Conference on Digital Libraries","20141204","2014","","","239","248","Topic models have been shown to be a useful way of representing the content of large document collections, for example via visualisation interfaces (topic browsers). These systems enable users to explore collections by way of latent topics. A standard way to represent a topic is using a set of keywords, i.e. the top-n words with highest marginal probability within the topic. However, alternative topic representations have been proposed, including textual and image labels. In this paper, we compare different topic representations, i.e. sets of topic words, textual phrases and images, in a document retrieval task. We asked participants to retrieve relevant documents based on pre-defined queries within a fixed time limit, presenting topics in one of the following modalities: (1) sets of keywords, (2) textual labels, and (3) image labels. Our results show that textual labels are easier for users to interpret than keywords and image labels. Moreover, the precision of retrieved documents for textual and image labels is comparable to the precision achieved by representing topics using sets of keywords, demonstrating that labelling methods are an effective alternative topic representation.","","Electronic:978-1-4799-5569-5; POD:978-1-4799-5570-1","10.1109/JCDL.2014.6970174","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6970174","evaluation;information retrieval;topic model","Electronic publishing;Encyclopedias;Feature extraction;Internet;Labeling;Visualization","digital libraries;image retrieval;text analysis","content representation;digital libraries;document collections;document retrieval task;image labels;keyword sets;latent topics;marginal probability;query processing;textual labels;textual phrases;top-n words;topic label representation;topic models;topic words","","0","","","","","8-12 Sept. 2014","","IEEE","IEEE Conference Publications"
"A Feedback-Based Self-Organizing Query Structure Optimization Algorithm","R. Xu","Dept. of Comput. Sci., Univ. of Illinois at Urbana-Champaign (UIUC), Urbana, IL, USA","2014 Tenth International Conference on Computational Intelligence and Security","20150122","2014","","","80","84","Query is one of the most important factors that can directly influence the results of information retrieval (IR). However, the query is defined by the user and thus inevitably has the following two problems: (1) the user often cannot exactly represent their search intention via query terms, (2) the user cannot effectively select the weight of each query term based on its importance toward the query's meaning. The above two problems cause the two types of uncertainty of a query. In this paper, we define them as the uncertainty of the query structure and the uncertainty of the query parameter, respectively. To eliminate the above two types of uncertainty and solve the above two problems, this paper proposes a new algorithm which includes two parts: (1) a self-organizing query structure loop which expands the initial query by adding only one term within each loop based on feedback technology until it meets the terminating condition of expansion defined by the author, and (2) an optimization algorithm based on a genetic algorithm (GA) that optimizes the weights of the expanded query vector within each loop. This algorithm provides a method of finding the optimal number of query expansion terms and improving the precision and recall of the search results. The experiment results show the effectiveness of the proposed algorithm.","","CD-ROM:978-1-4799-7433-7; Electronic:978-1-4799-7434-4; POD:978-1-4799-7435-1","10.1109/CIS.2014.62","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7016857","Information retrieval;VSM;query parameter;query structure;self-organizing;uncertainty","Genetic algorithms;Information retrieval;Optimization;Standards;Uncertainty;Vectors","feedback;genetic algorithms;query processing","GA algorithm;feedback;feedback technology;genetic algorithm;information retrieval;query parameter;query structure uncertainty;query vector;self-organizing query structure loop","","0","","16","","","15-16 Nov. 2014","","IEEE","IEEE Conference Publications"
