"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4161283,4161286,4227536,4228651,4228644,4228649,4230974,4227529,4228646,4228292,4228665,4228652,4231062,4228303,4227958,4230989,4228539,4227572,4231151,4228014,4228156,4228667,4228570,4227959,4227535,4227960,4231042,4228280,4221926,4221922,4220964,4217581,4221915,4221831,4217241,4223045,4221930,4221300,4222963,4221920,4221937,4217055,4221834,4222952,4218128,4223046,4221295,4221732,4221705,4221908,4218324,4221458,4222927,4217310,4221745,4217057,4221818,4221758,4223079,4217451,4218043,4220627,4221902,4221882,4222939,4221880,4217514,4217246,4218370,4221853,4221686,4217122,4221788,4221318,4218045,4217245,4217504,4221432,4217239,4220892,4221911,4217446,4218058,4221773,4225111,4220876,4217198,4218176,4221667,4219085,4217056,4221333,4221810,4221923,4221761,4217155,4221655,4221730,4221299,4221343",2017/05/04 21:19:33
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Design and Implementation of an Open Sourced Location Service System for the Aglets Mobile Agent System","Y. H. Li; C. R. Dow; K. H. Chang; K. H. Chen","Department of Information Engineering and Computer Science, Feng Chia University, Taichung, Taiwan. sbmk@pluto.iecs.fcu.edu.tw, brando@pluto.iec.fcu.edu.tw, cyne@pluto.iec.fcu.edu.tw","2007 International Conference on Integration of Knowledge Intensive Multi-Agent Systems","20070611","2007","","","85","90","Mobile agent technologies can be applied in many fields, including electronic commerce, personal assistance, secure brokering, distributed information retrieval, telecommunication network services, monitoring and notification, etc. Since most of the mobile agents rely on a location service system to communicate with each other in the network environment, the location service system must provide reliable location information and guarantee the message delivery. The aglets system is a popular open sourced Java-based mobile agent system, yet it current supports no complete location service solution. This work designs and implements an open sourced location service system for the aglets mobile agent system, which has four major advantages: easy to integrate for legacy applications, easy to join servers in a single region, easy to link among multi-regions for different laboratories, and easy to implement, thus making the range of applications more extensive. Finally, the experimental results demonstrate that our system is efficient in various network environments","","CD-ROM:1-4244-0945-4; POD:1-4244-0944-6","10.1109/KIMAS.2007.369790","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4227529","Aglets;location service;mobile agent;mobile agent system;open source","Computer architecture;Computer science;Computerized monitoring;Design engineering;Electronic commerce;Information retrieval;Java;Mobile agents;Network servers;Telecommunication network reliability","Java;message passing;mobile agents;public domain software","Java;aglets mobile agent system;message delivery;open sourced location service system","","0","","17","","","April 30 2007-May 3 2007","","IEEE","IEEE Conference Publications"
"A Unified Framework for the Semantic Integration of XML Databases","D. D. Duong; Le Thi Thu Thuy","The University of New Brunswick. Canada. Duong","2006 1st International Conference on Digital Information Management","20070604","2007","","","275","282","This paper proposes an XML declarative description (XDD) - based integration framework for XML databases. All data components and processing components of the framework, such as databases, ontologies, queries and schema integration components can be formulated by XDD. Since the boundary between the system's components is removed, the interoperation capacity between them is enhanced, thus reducing the overhead of the system's communication. Moreover, an important achievement of this framework is that it can integrate n schemas at a time and simultaneously decompose a query into n subqueries.","","POD:1-4244-0682-X","10.1109/ICDIM.2007.369365","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4221902","","Data models;Distributed databases;Inference mechanisms;Information retrieval;Object oriented modeling;Ontologies;Prototypes;Resource description framework;Taxonomy;XML","XML;database management systems;query processing","XML databases;XML declarative description;query processing;semantic integration","","5","","15","","","6-6 Dec. 2006","","IEEE","IEEE Conference Publications"
"A Visual Bookmark Sharing System Considering Retrieval Scenes and Its Evaluations","S. NAKAMURA; H. SHIRAI; H. KAMINAGA; Y. MIYADERA","Fukushima University","21st International Conference on Advanced Information Networking and Applications (AINA '07)","20070604","2007","","","730","737","Bookmark sharing can increase the efficiencies of information retrieval and cooperative intelligent activities based on it. However, a crude sharing style that makes no distinction between retrieval purposes will hinder effective bookmark sharing and any information retrieval based on it. To prevent this problem, we have developed a support system for bookmark sharing which considers differences in search purposes and user groups. We also provide a method for visualizing the relationships among bookmarks. This paper mainly describes the system execution examples and experiments using prototype.","1550-445X;1550445X","POD:0-7695-2846-5","10.1109/AINA.2007.26","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4220964","","Computer science;Computer science education;Data mining;Information processing;Information retrieval;Layout;Mathematics;Prototypes;Search engines;Visualization","data visualisation;information retrieval;information retrieval system evaluation;search engines","bookmark visualization;cooperative intelligent activity;information retrieval evaluation;search engine;visual bookmark sharing support system","","0","","12","","","21-23 May 2007","","IEEE","IEEE Conference Publications"
"Multi-feature Integration on 3D Model Similarity Retrieval","S. Akbar; J. Kung; R. Wagner","FAW, Johannes Kepler University of Linz, AUSTRIA. saiful.akbar@faw.uni-linz.ac.at","2006 1st International Conference on Digital Information Management","20070604","2007","","","151","156","In this paper, we describe several 3D shape descriptors for 3D model retrieval and integrate them in order to obtain higher performance than single descriptor may yield. We analyze four feature vector (FV) integration approaches: Pure FV Integration (PFI), Reduced FV Integration (RFI), Distance Integration (DI), and Rank Integration (RI). We observe which weighting factor might be the best for each approach. Our experiments show that the weighting factors consistently enhance the retrieval performance on not only training dataset, but also another extended dataset. Our experiments also highlight that RFI, which is obviously useful for processing unknown query object, is the best among the others. In another side, DI provides faster processing as it uses pre-computed distance, but does not have a capability of processing unknown query object. Hence, both approaches could be combined in order to obtain higher efficiency and effectiveness of 3D model retrieval system for either known or unknown query object.","","POD:1-4244-0682-X","10.1109/ICDIM.2007.369345","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4221882","","Automobiles;Biological system modeling;Computational biology;Data mining;Information retrieval;Power system modeling;Radiofrequency interference;Shape;Virtual manufacturing;Virtual reality","image retrieval;solid modelling","3D model similarity retrieval;3D shape descriptor;distance integration;multifeature vector integration;pure FV integration;query object processing;rank integration;reduced FV integration;weighting factor","","0","","19","","","6-6 Dec. 2006","","IEEE","IEEE Conference Publications"
"Optimization of XQuery Queries Including FOR Clauses","J. H. Park; J. H. Kang","ChungNam National University, South Korea","Internet and Web Applications and Services, 2007. ICIW '07. Second International Conference on","20070604","2007","","","37","37","XML has been established as a format for data exchange on the Internet, which has a large volume scale. By the increase of the volume of XML data, applications need to have a standard query language for efficient retrieving and integrating XML data. XQuery, which is proposed by W3C, is one of the standard query languages for XML data which is widely accepted by many applications. In relation to this, the efficient processing of XQuery queries has become a new research topic and a few researchers have proposed the methods for optimizing XQuery queries to resolve the problem of efficiency. A number of previous researches refer to other information like XML schema or DTD for optimizing the queries. However, our optimization technique does not use any other information except the XQuery query instance itself. Also, some researches just define system dependant optimization methods. In other words, they optimize the execution plan of XQuery queries therefore their methods depend on their XQuery execution engine. However our method can be used in any XQuery engine and in any middleware like a mediator over distributed XQuery engines, because our input is an XQuery query and output also is an optimized XQuery query- The express power of XQuery language is abundant but its syntax is very complex because XQuery borrowed features from several other languages. Therefore, we think that it is necessary to classify the queries and give an optimization method according to the characteristics of classified queries. For these reasons, we consider FOR clauses in XQuery queries because FOR clauses can generate some redundant execution of unnecessary operations. In this paper, we classify the general cases of XQuery queries including FOR clauses, and propose the rewriting rules based on these cases. The focus of our optimization is to reduce the frequency of iterations generated by FOR clauses, of course, without semantic modification of the original query. We implement a prototype syst- - em for our optimization algorithm and evaluate the performance between original XQuery queries and optimized XQuery queries.","","CD-ROM:0-7695-2844-9","10.1109/ICIW.2007.44","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4222939","Query Optimization;Query rewriting;XQuery","Computer science;Database languages;Frequency;Information retrieval;Internet;Optimization methods;Prototypes;Search engines;System testing;XML","XML;middleware;query languages;query processing","FOR clauses;XML;XQuery execution engine;XQuery queries;middleware;query language","","1","1","27","","","13-19 May 2007","","IEEE","IEEE Conference Publications"
"Model-Driven Development of Content-Based Image Retrieval Systems","T. Ignatova","University of Rostock, Database Research Group, A.-Einstein-Str. 21, 18051 Rostock, Germany. temi@informatik.uni-rostock.de","2006 1st International Conference on Digital Information Management","20070604","2007","","","137","144","Generic systems for content-based image retrieval (CBIR), such as QB1C [7] cannot be used to solve domain-specific retrieval problems, as for example, the identification of manuscript writers based in the visual characteristics of their handwriting. Domain-specific CBIR systems currently have to be implemented bottom up, i.e. almost from scratch, each time a new domain-specific solution is sought. Driven by the recognition that CBIR systems, although developed for different domain-problems, have similar building blocks and architecture, we propose a framework model for the development of CBIR systems. The aim of the framework model is to support the design of domain- specific CBIR-systems on a conceptual level by reusing architectural design and building blocks. The model-driven development of CBIR systems can thus be realized by software components for modeling the data structures and the update, storage and retrieval operations using the predefined framework model, and by components for mapping this model onto a specific implementation platform.","","POD:1-4244-0682-X","10.1109/ICDIM.2007.369343","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4221880","","Application software;Content based retrieval;Data models;Data structures;Image databases;Image retrieval;Information retrieval;Multimedia databases;Object oriented modeling;Unified modeling language","content-based retrieval;image retrieval","content-based image retrieval systems;domain-specific CBIR systems;domain-specific retrieval problems;model-driven development","","0","","19","","","6-6 Dec. 2006","","IEEE","IEEE Conference Publications"
"Automated Music Video Generation using WEB Image Resource","R. Cai; L. Zhang; F. Jing; W. Lai; W. Y. Ma","Microsoft Research Asia, Beijing 100080, P.R. China","2007 IEEE International Conference on Acoustics, Speech and Signal Processing - ICASSP '07","20070604","2007","2","","II-737","II-740","In this paper, we proposed a novel prototype of automated music video generation using Web image resource. In this prototype, the salient words/phrases of a song's lyrics are first automatically extracted and then used as queries to retrieve related high-quality images from Web search engines. To guarantee the coherence among the chosen images' visual representation and the music song, the returned images are further re-ranked and filtered based on their content characteristics such as color, face, landscape, as well as the song's mood type. Finally, those selected images are concatenated to generate a music video using the Photo2Video technique, based on the rhythm information of the music. Preliminary evaluations of the proposed prototype have shown promising results.","1520-6149;15206149","CD-ROM:1-4244-0728-1; POD:1-4244-0727-3","10.1109/ICASSP.2007.366341","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4217514","image search;music analysis;music video","Asia;Image analysis;Image generation;Image retrieval;Mood;Multiple signal classification;Music information retrieval;Prototypes;Rhythm;Search engines","Internet;audio-visual systems;image colour analysis;image representation","Photo2Video technique;Web image resource;Web search engines;automated music video generation;music song;visual representation","","7","8","9","","","15-20 April 2007","","IEEE","IEEE Conference Publications"
"Exploiting Concept Association to Boost Multimedia Semantic Concept Detection","S. Gao; X. Zhu; Q. Sun","Institute for Infocomm Research, Singapore 119613. gaosheng@i2r.a-star.edu.sg","2007 IEEE International Conference on Acoustics, Speech and Signal Processing - ICASSP '07","20070604","2007","1","","I-981","I-984","In the paper we study the efficiency of semantic concept association in multimedia semantic concept detection. We present an approach to automatically learn from the corpus the association strength between pair-wise semantic concepts. We discuss two usages of association strength: 1) applying positive concepts with high association strength for selecting expressive component in the model-based fusion and 2) applying negative concepts with low association strength as filters. We evaluate its efficiency on the task of semantic concept detection on the large-scale news video dataset from TRECVID 2005 development set. Our experimental results demonstrate that exploiting positive association reduces the size of feature dimension in the model-based fusion and significantly improves the rank performance of system. The mean average precision is increased to 0.215 on the validation set and 0.206 on the evaluation set. Compared to the traditional model-based fusion, the improvement is about 9.1% and 3.5%, respectively. The average feature dimension is reduced to 43 from 312.","1520-6149;15206149","CD-ROM:1-4244-0728-1; POD:1-4244-0727-3","10.1109/ICASSP.2007.366074","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4217246","concept association strength;feature reduction;multimedia semantic concept detection","Airplanes;Bayesian methods;Data mining;Detectors;Feature extraction;Independent component analysis;Information retrieval;Large-scale systems;Speech;Sun","multimedia communication;video retrieval;video signal processing","TRECVID 2005 development set;high association strength;large-scale news video dataset;model-based fusion;multimedia semantic concept detection;pair-wise semantic concepts","","3","","12","","","15-20 April 2007","","IEEE","IEEE Conference Publications"
"A Sensor Network for Event Retrieval in a Home Like Ubiquitous Environment","G. C. de Silva; S. Anavi; T. Yamasaki; K. Aizawa","Department of Frontier Informatics, The University of Tokyo","2007 IEEE International Conference on Acoustics, Speech and Signal Processing - ICASSP '07","20070604","2007","4","","IV-1393","IV-1396","We present the current status of a system based on a network of sensors for event retrieval from a home like environment. A large number of cameras, microphones and pressure based floor sensors are used for continuous data capture. The data are analyzed independently and the results recorded in a central database, where they are combined for efficient retrieval and summarization of the video and audio data. We describe the detection of basic actions, events, and faces using image analysis. The users can query the system interactively to retrieve video, audio, and key frames corresponding to events. We report results of performance evaluations of the algorithms and discuss issues related to sensing, analysis and retrieval of data.","1520-6149;15206149","CD-ROM:1-4244-0728-1; POD:1-4244-0727-3","10.1109/ICASSP.2007.367339","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4218370","Multimedia systems;Multisensor systems;image sensors;ubiquitous environments","Audio databases;Cameras;Data analysis;Event detection;Face detection;Image analysis;Image databases;Information retrieval;Microphones;Sensor systems","home automation;multimedia systems;query processing;sensor fusion;ubiquitous computing","audio retrieval;cameras;event retrieval;home like ubiquitous environment;image analysis;key frames retrieval;microphones;pressure based floor sensors;sensor network;video retrieval","","0","","9","","","15-20 April 2007","","IEEE","IEEE Conference Publications"
"Impact of the Creation of the Mozilla Foundation in the Activity of Developers","J. M. Gonzalez-Barahona; G. Robles; I. Herraiz","Universidad Rey Juan Carlos, Spain","Fourth International Workshop on Mining Software Repositories (MSR'07:ICSE Workshops 2007)","20070611","2007","","","28","28","During 2003, the Mozilla project transitioned from company-promoted (sponsored by AOL) to community-promoted (sponsored by the Mozilla Foundation). What happened to the group of developers during this transition? There was any significant impact on its activity or composition? To answer these questions, we have performed an analysis of the CVS repository of Mozilla, using the CVSAnalY tool, finding little on activity, but dramatic changes in the the composition of the development team.","2160-1852;21601852","POD:0-7695-2950-X","10.1109/MSR.2007.15","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4228665","Firefox;Mozilla;software development;source code management system","Databases;History;Information retrieval;Internet;Navigation;Open source software;Performance analysis;Programming;Software development management","Internet;software engineering","Internet suite;Mozilla project foundation;software developer","","3","","3","","","20-26 May 2007","","IEEE","IEEE Conference Publications"
