"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1026739,1294711,1492319,1294658,1294713,1492662,1294710,1026869,1294696,1026831,1491096,1294681,1294742,1294709,1491134,1026854,1491146,1489028,1488857,1490557,1488570,1488985,1462682,1488994,1488894,1490473,1488786,1490503,1488842,1466293,1470634,1488810,1488823,1466281,1488858,1488803,1488900,1466794,1489069,1490986,1490528,1471615,1470455,1467449,1467939,1467447,1467256,1467869,1487641,1464750,1464898,1464896,1467583,1468993,1464897,1468908,1467758,1469795,1464894,1469433,1467457,1467677,1467751,1467369,1467322,1465656,1467437,1469434,1469078,1465654,1471669,1468202,1468081,1468251,1468083,1468440,1468145,1442509,1468325,1468004,1468146,1468087,1468096,1463012,1461789,1463074,1442904,1443007,1463230,1463048,1443010,1462899,1461834,1460458,1460480,1460959,1460724,1460460,1443366,1443346",2017/05/04 21:46:46
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A novel BP-based image retrieval system","Jun-Hua Han; De-Shuang Huang","Inst. of Intelligent Machines, Chinese Acad. of Sci., Anhui, China","2005 IEEE International Symposium on Circuits and Systems","20050725","2005","","","1557","1560 Vol. 2","This paper presents a novel BP-based image retrieval (BPBIR) system, which is based on the observation that the images users need are often similar to a set of images with the same conception instead of one query image and the assumption that there is a nonlinear relationship between different features. If user is not satisfied with the retrieved result, a relevance feedback method is used to enhance the performance of the proposed system by changing the weights of the BP neural networks. In addition, we describe a 5-block division method to give rough information on the spatial color composition. Finally, we compare the performance of the proposed system with other systems. Experimental results show the efficacy of the proposed system.","0271-4302;02714302","POD:0-7803-8834-8","10.1109/ISCAS.2005.1464898","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1464898","","Content based retrieval;Hardware;Image databases;Image generation;Image retrieval;Information retrieval;Machine intelligence;Military computing;Neural networks;Neurofeedback","backpropagation;image colour analysis;image retrieval;neural nets;relevance feedback","5-block division method;BP neural network weights;BP-based image retrieval;BPBIR;performance;relevance feedback;rough information;spatial color composition","","2","","15","","","23-26 May 2005","","IEEE","IEEE Conference Publications"
"DICOM data handling for Geant4-based medical physics application","A. Kimura; T. Aso; H. Yoshida; N. Kanematsu; S. Tanaka; T. Sasaki","CREST, JST, Saitama, Japan","IEEE Symposium Conference Record Nuclear Science 2004.","20050801","2004","4","","2124","2127 Vol. 4","We developed a DICOM interface for Geant4-based medical physics applications. Geant4 simulation toolkit has been adopted to radiotherapy, hadrontherapy, PEM, PET, MRT and so on, in purpose of physical full-simulation of accurate particle propagation and interaction with not only medical devices but also patient tissues. DICOM is commonly utilized to transport digital images such as patient image, information and so on. We succeeded in retrieving various manufacturers' DICOM data stream, constructing Geant4 geometry and simulating particle interaction with patient tissues in a Geant4 application with the DICOM interface. In addition, the DICOM interface can store outcomes of the simulation successively as a DICOM data stream; consequently commercially or freely available DICOM viewers come to be usable to visualize results. In this paper, we describe feature and availability of the DICOM interface.","1082-3654;10823654","Electronic:0-7803-8701-5; POD:0-7803-8700-7","10.1109/NSSMIC.2004.1462682","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1462682","","Biomedical imaging;DICOM;Data handling;Digital images;Information retrieval;Medical simulation;Physics;Positron emission tomography;Streaming media;Virtual manufacturing","biological effects of ionising particles;computer interfaces;data handling;dosimetry;geometry;medical computing;physics computing;positron emission tomography;radiation therapy","DICOM data handling;DICOM interface;Geant4 geometry;Geant4 simulation toolkit;Geant4-based medical physics application;MRT;PEM;PET;dose distribution;hadrontherapy;particle interaction;particle propagation;patient image;patient tissues;physical full-simulation;radiotherapy;simulating particle interaction;transport digital images","","8","","8","","","16-22 Oct. 2004","","IEEE","IEEE Conference Publications"
"On-line integration and analysis of cardiological data to support medical decision making","G. A. L'Abbate; P. Landi; C. Carpeggiani; C. Marchesi; A. L'Abbate","Inst. of Clinical Physiol., CNR, Pisa, Italy","Computers in Cardiology, 2004","20050711","2004","","","189","192","A Web application was built to support cardiologist's medical decision-making. Main components are: 1. a 3D-dynamic virtual heart, integrating the single patient's cardiac and coronary abnormalities. 2. Estimation of patient's outcome on the basis of historical data analysis on the subpopulation/s with the closest similarity to the patient's risk profile. 3. Same derived from published clinical controlled trials. 4. External web links to international guidelines, risk charts and epidemiological surveys. Each patient is characterized by over one-hundred parameters belonging to anamnesis, test results, final diagnosis, therapy and follow-up. Historical data were retrieved from the Institute's cardiology database-containing more than 11,000 patients hospitalized in the last 30 years and systematically followed up for 10 years - and were graphically rendered. Cardiologists have expressed appreciation toward the project as it gives easy access to a wide range of data, precious for medical decision-making and important for research protocols and clinical and administrative patient management.","","POD:0-7803-8927-1","10.1109/CIC.2004.1442904","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1442904","","Cardiology;Data analysis;Databases;Decision making;Guidelines;Heart;Information retrieval;Medical diagnostic imaging;Medical treatment;Testing","cardiology;decision making;medical expert systems;medical information systems","3D-dynamic virtual heart;Web application;cardiological data;clinical administrative patient management;coronary abnormality;epidemiological surveys;external web links;historical data analysis;international guidelines;medical decision making;on-line integration;patient cardiac abnormality;patients risk profile;risk charts","","0","8","5","","","19-22 Sept. 2004","","IEEE","IEEE Conference Publications"
"Content-based scalable sports video retrieval system","Huang-Chia Shih; Chung-Lin Huang","Inst. of Electr. Eng., Nat. Tsing Hua Univ., Hsinchu, Taiwan","2005 IEEE International Symposium on Circuits and Systems","20050725","2005","","","1553","1556 Vol. 2","This paper presents a content-oriented video retrieval system which is capable of handling high volumes of content as well as various functionality requirements. It allows the audience to access the video contents based on their different interests in the selected video program. The retrieval system consists of a content-based scalable access platform for supporting content-based scalable multifunctional video retrieval (MFVR). The retrieval methodology is based on different content semantic layers. In the experiments, we demonstrate the effectiveness of our method in generating scalable access of video content.","0271-4302;02714302","POD:0-7803-8834-8","10.1109/ISCAS.2005.1464897","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1464897","","Content based retrieval;Costs;Couplings;Feedback;Indexing;Information analysis;Information retrieval;MPEG 7 Standard;Multimedia systems;Streaming media","content-based retrieval;sport;video databases;video signal processing","MFVR;content semantic layers;content-based video retrieval;multifunctional retrieval;scalable sports video retrieval system;video content scalable access platform","","0","","9","","","23-26 May 2005","","IEEE","IEEE Conference Publications"
"Program segmentation for TV videos","Liuhong Liang; Hong Lu; Xiangyang Xue; Yap-Peng Tan","Dept. of Comput. Sci. & Eng., Fudan Univ., Shanghai, China","2005 IEEE International Symposium on Circuits and Systems","20050725","2005","","","1549","1552 Vol. 2","A number of video browsing and retrieval systems use a hierarchical video structure (video, scene, group, shot, and keyframe) as the basis for information organization and access. However, this structure cannot represent and manage efficiently the videos recorded from TV channels, since TV videos are usually very long and consist of many scenes. More importantly, people tend to watch these videos by program and not by scenes or shots. To address this problem, we insert a new structure level, referred to as program, between the video and scene level to enhance the hierarchical structure representation. An automatic program segmentation algorithm is presented for constructing the video structure in this paper. Experimental results based on real-world TV videos demonstrate the effectiveness of the proposed approach.","0271-4302;02714302","POD:0-7803-8834-8","10.1109/ISCAS.2005.1464896","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1464896","","Computer science;Gunshot detection systems;Information processing;Information retrieval;Intelligent structures;Laboratories;Layout;TV broadcasting;Videos;Watches","data structures;feature extraction;video signal processing","TV video program segmentation;automatic program segmentation;hierarchical video structure representation;key frame extraction;program structure level;shot boundary detection;spatial-temporal feature extraction;video browsing systems;video retrieval systems","","9","3","5","","","23-26 May 2005","","IEEE","IEEE Conference Publications"
"Development of a user-friendly database for combined assessment of Doppler coronary flow reserve and wall motion abnormalities","S. Colombo; M. Martini; L. Delfino; M. Llambro; M. Turiel; E. G. Caiani","Dipt. di Bioingegneria, Politecnico di Milano, Milan, Italy","Computers in Cardiology, 2004","20050711","2004","","","589","592","The evaluation of coronary flow velocity reserve (CFVR), together with the assessment of regional wall motion by 2D-echocardiography, represents a new noninvasive tool potentially indicated in detecting mid-distal coronary stenosis or microcirculation pathologies. To facilitate data management in a cardiology department, both for clinical and research purposes, we developed a database able to integrate echo-Doppler exam, ECG evaluation and patient clinical history. The database was built on SQL regulations in access environment. Moreover, up to 4 images or movies for each patient can be included in the database. Useful criteria based on the patient population characteristics, examined artery, CFVR value, pathology, wall motion abnormality and ECG results, have been implemented to facilitate data retrieval for research and clinical purposes. Results of the research are made available in Excel format for further statistical analysis.","","POD:0-7803-8927-1","10.1109/CIC.2004.1443007","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1443007","","Arteries;Cardiology;Electrocardiography;History;Image databases;Information retrieval;Motion detection;Motion pictures;Pathology;Statistical analysis","Doppler measurement;SQL;blood flow measurement;blood vessels;diseases;echocardiography;image retrieval;medical computing;statistical analysis","Doppler coronary flow velocity reserve evaluation;Excel format;SQL;data management;data retrieval;echo-Doppler exam;echocardiography evaluation;examined artery;microcirculation pathology;mid-distal coronary stenosis detection;patient population characteristics;statistical analysis;user-friendly database development;wall motion abnormality","","0","","8","","","19-22 Sept. 2004","","IEEE","IEEE Conference Publications"
"Image Indexing in DCT Domain","Yung-Gi Wu; Je-Hung Liu","Leader University","Third International Conference on Information Technology and Applications (ICITA'05)","20050801","2005","2","","401","406","With the rapid growing of multimedia technology, more and more multimedia content are disseminated in the network or stored in the database. Image data is one of the multimedia types to be seen or accessed for the users in the Internet or from the database. Searching the related images by the querying image content is helpful to the management of image database. Most of the images are joint photographic experts group (JPEG) file format. Full decompression of JPEG file to spatial domain to extract the features for indexing takes time. Therefore, the research of JPEG file format indexing technique is worthwhile because it does not need the extra time to fulfill inverse discrete cosine transform (IDCT). Essentially, the proposed method is a content-based image retrieval (CBIR) system that can retrieval the images from the image database. In order to increase the efficiency of processing time, the proposed method fulfills partial decoding to JPEG file directly instead of full decoding and the feature vector extracted from the partial decoding can ensure the precise indexing as well. The system can output ranked images according to the similarity values in short time. In addition, the system has the property of robustness to rotation, scaling, translation, darkening, lightening, cropping, noise corruption, etc. Simulation results demonstrate that the performance of the proposed method outperforms the other existing DCT-based image indexing skills both from the aspects of robustness and processing burden","","POD:0-7695-2316-1","10.1109/ICITA.2005.156","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1488994","","Content based retrieval;Decoding;Discrete cosine transforms;Feature extraction;Image databases;Image retrieval;Indexing;Information retrieval;Multimedia databases;Noise robustness","content-based retrieval;database indexing;discrete cosine transforms;feature extraction;image retrieval;visual databases","DCT;JPEG file;content-based image retrieval;discrete cosine transform;feature extraction;image database;image indexing;partial decoding","","2","","12","","","4-7 July 2005","","IEEE","IEEE Conference Publications"
"Retrieving cloud fraction in the field-of-view of a high-spectral resolution infrared radiometer","D. D. Turner; R. E. Holz","Climate Phys. Group, Pacific Northwest Nat. Lab., Richland, WA, USA","IEEE Geoscience and Remote Sensing Letters","20050718","2005","2","3","287","291","The combination of radiance from both clear and cloudy regions of sky within the instrument's field of view (FOV) adds significant uncertainty to retrievals of atmospheric state profiles and cloud microphysical properties from infrared spectroradiometers. We use observations of radiance from both the 8-13 and 3-5 μm bands to retrieve estimates of the cloud fraction in the instrument's FOV, as well as microphysical cloud properties, from high-spectral-resolution infrared radiometers. Cloud fraction derived from imagers as well as high-time-resolution observations show good agreement and high correlation with our derived cloud fraction values. This is shown for both ground-based and aircraft-based observations. We also demonstrate that the use of the additional information in the 3-5 μm band extends the dynamic range and accuracy of microphysical properties that can be retrieved from infrared radiance data.","1545-598X;1545598X","","10.1109/LGRS.2005.850533","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1468083","Clouds;high spectral resolution;infrared measurements;remote sensing","Atmospheric measurements;Clouds;Energy measurement;Information retrieval;Infrared spectra;Instruments;Laboratories;Microwave radiometry;Signal processing;Spectroradiometers","atmospheric measuring apparatus;atmospheric techniques;clouds;infrared imaging;radiometers","3 to 5 micron;8 to 13 micron;aircraft-based observations;atmospheric state profiles;clear sky radiance;cloud fraction retrieval;cloud microphysical properties;cloudy regions;field of view;ground-based observations;high-spectral resolution infrared radiometer;infrared spectroradiometers;microphysical cloud properties","","6","","18","","","July 2005","","IEEE","IEEE Journals & Magazines"
"Comparison of image partition methods for adaptive image categorization based on structural image representation","Zhiyong Wang; D. Feng; Zheru Chi","Sch. of Inf. Technol., Sydney Univ., NSW, Australia","ICARCV 2004 8th Control, Automation, Robotics and Vision Conference, 2004.","20050725","2004","1","","676","680 Vol. 1","Image categorization is very helpful for organizing large image databases efficiently, however, it is yet very challenging due to lack of effective image representations. Our previous work showed that structural representations were good at characterizing image contents, since image contents could be exploited from coarse to fine scales through the structures representation and fewer visual features are required. In this paper, several popular image partition methods are investigated for adaptive image categorization based on structural representation. Experimental results on seven categories of scenery images show that both the structure and node attributes are important to categorize image contents. In addition, the more similar the structures of each category, the better the categorization performance.","","POD:0-7803-8653-1","10.1109/ICARCV.2004.1468908","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1468908","","Australia;Data engineering;Image classification;Image databases;Image representation;Image retrieval;Image segmentation;Information retrieval;Information technology;Organizing","image classification;image representation;very large databases;visual databases","adaptive image categorization;image partition;large image databases;structural image representation","","2","","12","","","6-9 Dec. 2004","","IEEE","IEEE Conference Publications"
"CLUE: cluster-based retrieval of images by unsupervised learning","Yixin Chen; J. Z. Wang; R. Krovetz","Dept. of Comput. Sci., Univ. of New Orleans, LA, USA","IEEE Transactions on Image Processing","20050718","2005","14","8","1187","1201","In a typical content-based image retrieval (CBIR) system, target images (images in the database) are sorted by feature similarities with respect to the query. Similarities among target images are usually ignored. This paper introduces a new technique, cluster-based retrieval of images by unsupervised learning (CLUE), for improving user interaction with image retrieval systems by fully exploiting the similarity information. CLUE retrieves image clusters by applying a graph-theoretic clustering algorithm to a collection of images in the vicinity of the query. Clustering in CLUE is dynamic. In particular, clusters formed depend on which images are retrieved in response to the query. CLUE can be combined with any real-valued symmetric similarity measure (metric or nonmetric). Thus, it may be embedded in many current CBIR systems, including relevance feedback systems. The performance of an experimental image retrieval system using CLUE is evaluated on a database of around 60,000 images from COREL. Empirical results demonstrate improved performance compared with a CBIR system using the same image similarity measure. In addition, results on images returned by Google's Image Search reveal the potential of applying CLUE to real-world image data and integrating CLUE as a part of the interface for keyword-based image retrieval systems.","1057-7149;10577149","","10.1109/TIP.2005.849770","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1468202","Content-based image retrieval (CBIR);image classification;similarity measure;spectral graph clustering;unsupervised learning","Computer science;Content based retrieval;Histograms;Image color analysis;Image databases;Image retrieval;Information retrieval;National electric code;Spatial databases;Unsupervised learning","content-based retrieval;image retrieval;relevance feedback;unsupervised learning;visual databases","CLUE;cluster-based retrieval of images by unsupervised learning;content-based image retrieval system;database;graph-theoretic clustering algorithm;keyword-based image retrieval systems;real-valued symmetric similarity measure;relevance feedback systems","Algorithms;Artificial Intelligence;Databases, Factual;Image Enhancement;Image Interpretation, Computer-Assisted;Information Storage and Retrieval;Pattern Recognition, Automated","114","3","42","","","Aug. 2005","","IEEE","IEEE Journals & Magazines"
