"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1529255,1525842,1529805,1526233,1526163,1525501,1530876,1526546,1525205,1530898,1529438,1525499,1525318,1526819,1529565,1525335,1525839,1525608,1526188,1525921,1532068,1526389,1525648,1530116,1525202,1530883,1525850,1530233,1530121,1529804,1526476,1526311,1525629,1526214,1525796,1525420,1525922,1529802,1525349,1526052,1525451,1525635,1525204,1526809,1526531,1532139,1525704,1526757,1526844,1530153,1525619,1527339,1527877,1528499,1526902,1527874,1527589,1527328,1527604,1526922,1526913,1527251,1527601,1527600,1527531,1527329,1527330,1527491,1527262,1527504,1527873,1527744,1527598,1527268,1527340,1527313,1527238,1526981,1527931,1527428,1527197,1527597,1523944,1523340,1523895,1523299,1524930,1523587,1523613,1523445,1521237,1509307,1521601,1521528,1522614,1522617,1521389,1521662,1521411,1521032",2017/05/04 21:45:21
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A new approach to feature selection in text classification","Yi Wang; Xiao-Jing Wang","Chengdu Inst. of Comput. Appl., Chinese Acad. of Sci., Chengdu, China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","6","","3814","3819 Vol. 6","Text classification is the process of automatically assigning predefined categories to free text, which is very important to information retrieval and many other applications. Of it, the first important thing is to effectively represent a text to characterize it as belonging to a specified category based on its content and thus make the following phase of classifier training and using more effective and efficient regarding to the final classification performance. In this paper, an effective and efficient new method called variance-mean based feature filtering method of feature selection to do feature reduction in the representation phase for text classification is proposed. It keeps the best features, and thus improves the final performance, e.g. macro-f1 to 0.92 and simultaneously decreases the computing time for representing the incoming text waiting to be classified dramatically, which is important because it occurs on line and is time-critical. The effectiveness and efficiency are especially obvious when applied to Chinese language text.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527604","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527604","Feature filtering;feature reduction;feature selection;text classification;text representation","Computer applications;Electronic mail;Indexing;Information filtering;Information filters;Information retrieval;Machine learning;Natural languages;Pattern recognition;Text categorization","classification;feature extraction;learning (artificial intelligence);text analysis","Chinese language text;classifier training;feature selection;information retrieval;text classification;variance-mean based feature filtering method","","7","","13","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"A method to index and retrieve images to improve reasoning during the design process","S. Kacher; J. C. Bignon; G. Halin; P. Humbert","Archi. Sch. of Nancy, CRAI, Nancy, France","International Conference on Computer Graphics, Imaging and Visualization (CGIV'05)","20051024","2005","","","13","18","During their activity, designers use various kind of heterogeneous information presented in the data list of the design program. To solve their design problem they use ""references"". If by reference some writers mean every representation of a reality having an active role in the design process, in our case we have limited the reference definition to the physical parts of a building, the so-called ""built work"". To present these references to the designer we choose images as a media support to transmit the relevant information. More precisely we have chosen photographic images to illustrate these references because an image illustrates the graphic part of an architectural concept. For this, in this paper we present a method to organise these references to make them more easily accessible to the designer. This method, once incorporated into a retrieval engine, aims to assist the designer in his creation work.","","POD:0-7695-2392-7","10.1109/CGIV.2005.5","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1521032","","Buildings;Data engineering;Design engineering;Educational institutions;Graphics;Image databases;Image retrieval;Information retrieval;Process design;Vocabulary","architecture;building;cognition;database indexing;image retrieval;visual databases","image database;image retrieval;indexation method;photographic image","","0","","14","","","26-29 July 2005","","IEEE","IEEE Conference Publications"
"Machine learning for automatic acquisition of Chinese linguistic ontology knowledge","De-Quan Zheng; Tie-Jun Zhao; Feng Yu; Sheng-Li","Sch. of Comput. Sci. & Eng., Harbin Univ. of Commerce, China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","6","","3728","3733 Vol. 6","Due to the complexity and flexibility of natural language, automatic linguistic knowledge acquisition and its application research becomes difficult. In this paper, we present a machine learning method to automatically acquire Chinese linguistic ontology knowledge from typical corpus. This study, first, defined the description frame of Chinese linguistic ontology knowledge, and then, automatically acquired the usage of a Chinese word with its co-occurrence of context in using semantic, pragmatics, syntactic, etc from the corpus, final, the above information and their representation act as Chinese linguistic ontology knowledge bank. We completed two groups of experiments, i.e. documents similarity computing, text reordering for information retrieval. Compared with previous works, the proposed method solves the inferior precision of nature language processing.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527589","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527589","Machine learning;knowledge acquisition;linguistic ontology knowledge;natural language processing","Computer science;Information retrieval;Knowledge acquisition;Knowledge engineering;Learning systems;Machine learning;Natural language processing;Natural languages;Ontologies;Tagging","knowledge acquisition;learning (artificial intelligence);linguistics;natural languages;ontologies (artificial intelligence)","Chinese linguistic ontology knowledge;document similarity computing;information retrieval;knowledge acquisition;machine learning;natural language processing;text reordering","","1","","","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Challenges and opportunities of context-aware information access","G. J. F. Jones","Centre for Digital Video Process., Dublin City Univ., Ireland","International Workshop on Ubiquitous Data Management","20051024","2005","","","53","60","Ubiquitous computing environments embedding a wide range of pervasive computing technologies provide a challenging and exciting new domain for information access. Individuals working in these environments are increasingly permanently connected to rich information resources. An appealing opportunity of these environments is the potential to deliver useful information to individuals either from their previous information experiences or external sources. This information should enrich their life experiences or make them more effective in their endeavours. Information access in ubiquitous computing environments can be made ""context-aware"" by exploiting the wide range context data available describing the environment, the searcher and the information itself. Realizing such a vision of reliable, timely and appropriate identification and delivery of information in this way poses numerous challenges. A central theme in achieving context-aware information access is the combination of information retrieval with multiple dimensions of available context data. Potential context data sources, include the user's current task, inputs from environmental and biometric sensors, associated with the user's current context, previous contexts, and document context, which can be exploited using a variety of technologies to create new and exciting possibilities for information access.","","POD:0-7695-2411-7","10.1109/UDM.2005.5","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1521237","","Biosensors;Image storage;Information resources;Information retrieval;Mood;Pervasive computing;Search engines;Temperature sensors;Ubiquitous computing;Web pages","information retrieval;ubiquitous computing","context data sources;context-aware information access;information delivery;information resources;information retrieval;pervasive computing technology;ubiquitous computing environment","","7","1","19","","","4 April 2005","","IEEE","IEEE Conference Publications"
"Automatic text categorization based on angle distribution","Tao Liu; Jun Guo","Sch. of Inf. Eng., Beijing Univ. of Posts & Telecommun., China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","6","","3797","3801 Vol. 6","In order to improve the performance of Chinese text categorization, a new Chinese text categorization method based on angle distribution is presented. The new method describes the text with a more precise model and proposed a new categorization algorithm by employing angle distribution. Simulation results on open Chinese text collection show that the precision and recall of most classes have been increased with reference to the classical method, and the macro average of precision and recall are both about 72 percents, which certificating the effectiveness and feasibility of the angle distribution-based algorithm.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527601","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527601","Text categorization;angle distribution;similarity","Classification tree analysis;Content based retrieval;Distributed computing;Information retrieval;Machine learning;Machine learning algorithms;Nearest neighbor searches;Regression tree analysis;Text categorization;Web sites","indexing;information retrieval;text analysis","angle distribution;automatic Chinese text categorization method;text similarity","","0","","5","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Total recall [life recording software]","S. Cherry","","IEEE Spectrum","20051107","2005","42","11","24","30","This paper describes a Microsoft research initiative that focuses on memory augmentation. The research is primarily based on the MyLifeBits Project of Microsoft researcher, Gordon Bell, who, for two years, collected real life data using sensors and a still camera, called SenseCam, with the aim of developing a improved means of information retrieval. With the MyLifeBits software, the SenseCam, and the low cost of memory of all kinds, the rebirth of the PC into a personal mainframe can be realized.","0018-9235;00189235","","10.1109/MSPEC.2005.1526902","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1526902","","Books;Cameras;Heart;Image databases;Image sensors;Information retrieval;Microcomputers;Neck;Thermal sensors;Web pages","cameras;data recording;image sensors;information management;information retrieval","Microsoft WIndows Vista;Microsoft researchers;MyLifeBits project;SenseCam;digital distillation;information retrieval;life recording software;major software research project;unobtrusive miniature still camera","","2","1","1","","","Nov. 2005","","IEEE","IEEE Journals & Magazines"
"Document indexing in text categorization","Qi-Rui Zhang; Ling Zhang; Shou-Bin Dong; Jing-Hua Tan","Guangdong Key Lab. of Comput. Network, South China Univ. of Technol., Guangzhou, China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","6","","3792","3796 Vol. 6","Aiming at the characteristic of text categorization, this paper proposes an improved method of computing term weights, tfidfie, based on the traditional tfidf function that is generally used in most classifiers. In comparison with the tfidf function, the tfidfie function adds an information entropy factor, H, which represents the distribution of documents in the training set in which the term occurs. The experiments show tfidfie outperforms tfidf. In addition, this paper analyses the difference of using information entropy factor H between document categorization and feature selection, also finds that both two phases are all necessary for text categorization, meanwhile it can reach the best performance of classification with up to 70% of the unique terms being removed.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527600","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527600","Text categorization;document indexing;feature selection","Classification tree analysis;Computer networks;Frequency;Indexing;Information entropy;Information retrieval;Intelligent networks;Laboratories;Machine learning;Text categorization","classification;indexing;information retrieval;text analysis;vocabulary","document indexing;feature selection;information entropy factor;term weight computing;text categorization;tfidfie function","","6","","10","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"DNA codes that avoid secondary structures","O. Milenkovic; N. Kashyap","Dept. of Electr. & Comput. Eng., Colorado Univ., Boulder, CO","Proceedings. International Symposium on Information Theory, 2005. ISIT 2005.","20051031","2005","","","288","292","In this paper, we consider the problem of designing codewords for DNA storage systems and DNA computers that are unlikely to fold back onto themselves to form undesirable secondary structures. Secondary structure formation causes a DNA codeword to become less active chemically, thus rendering it useless for the purpose of DNA computing. It also defeats the read-back mechanism in a DNA storage system, so that information stored in such a folded DNA codeword cannot be retrieved. Based on some simple properties of a dynamic-programming algorithm, known as Nussinov's method, which is an effective predictor of secondary structure given the sequence of bases in a DNA codeword, we identify some design criteria that reduce the possibility of secondary structure formation in a codeword. These design criteria can be formulated in terms of the requirement that the Watson-Crick distance between a DNA codeword and a number of its shifts be larger than a given threshold. This paper addresses both the issue of enumerating DNA sequences with such properties and the problem of practical DNA code construction","2157-8095;21578095","POD:0-7803-9151-9","10.1109/ISIT.2005.1523340","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1523340","","Chemicals;DNA computing;Dynamic programming;Genetics;Hamming distance;Information retrieval;Mathematics;Sequences;Statistics;Temperature distribution","DNA;biocomputers;biocomputing;codes;dynamic programming;sequences;storage management","DNA codes;DNA codeword design;DNA computers;DNA computing;DNA sequences;DNA storage systems;Nussinov method;Watson-Crick distance;dynamic-programming algorithm;read-back mechanism;secondary structure formation","","2","","12","","","4-9 Sept. 2005","","IEEE","IEEE Conference Publications"
"Multi-document summarization based on lexical chains","Yan-Min Chen; Xiao-Long Wang; Bing-Quan Liu","Dept. of Comput. Sci. & Eng., Harbin Inst. of Technol., China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","3","","1937","1942 Vol. 3","This paper for the first time investigates using lexical chains as a model of multiple documents written in Chinese to generate an indicative, moderately fluent summary. The algorithm which computes lexical chains based on the HowNet knowledge database is modified to improve the performance and suit Chinese summarization. Based on an analysis of semanteme, the algorithm can remove redundant similarities and remain differences in information content among multiple documents. The method pre-processes the text first, then constructs lexical chains and identifies strong chains. Then significant sentences are extracted from each document and are ordered, and redundant information are recognized and removed. Finally, the summary is generated in chronological order, and the anaphora resolution technology is applied to improve the fluency of the summary. Evaluation results show that the performance of the presented system is obviously better than that of the baseline system, and lexical chains are effective for multidocument summarization.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527262","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527262","HowNet;Multi-document summarization;cohesion;lexical chains;semanteme","Algorithm design and analysis;Computer science;Cybernetics;Data mining;Databases;Electronic mail;Information analysis;Information retrieval;Machine learning","data mining;natural languages;text analysis","Chinese language;Chinese summarization;HowNet knowledge database;anaphora resolution;information content;lexical chains;multidocument summarization;redundant information recognition;semanteme analysis;sentence extraction;sentence ordering;text processing","","3","7","20","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Learning ontology from relational database","Man Li; Xiao-Yong Du; Shan Wang","Sch. of Inf., Renmin Univ. of China, Beijing, China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","6","","3410","3415 Vol. 6","Ontology provides a shared and reusable piece of knowledge about a specific domain, and has been applied in many fields, such as semantic Web, e-commerce and information retrieval, etc. However, building ontology by hand is a very hard and error-prone task. Learning ontology from existing resources is a good solution. Because relational database is widely used for storing data and OWL is the latest standard recommended by W3C, this paper proposes an approach of learning OWL ontology from data in relational database. Compared with existing methods, the approach can acquire ontology from relational database automatically by using a group of learning rules instead of using a middle model. In addition, it can obtain OWL ontology, including the classes, properties, properties characteristics, cardinality and instances, while none of existing methods can acquire all of them. The proposed learning rules have been proven to be correct by practice.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527531","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527531","OWL;Ontology;Ontology Learning;Relational Database;Relational Model","Buildings;Information retrieval;Machine learning;OWL;Object oriented databases;Object oriented modeling;Ontologies;Relational databases;Resource description framework;Semantic Web","Internet;learning (artificial intelligence);ontologies (artificial intelligence);relational databases","OWL;ontology Web language;ontology learning;relational database","","11","","11","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
