"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7288403,7287025,7288426,7282280,7282737,7281807,7284190,7282358,7281093,7282364,7282294,7284220,7280395,7282574,7279928,7282724,7275820,7275645,7275980,7275894,7275575,7275610,7275388,7276780,7275720,7275698,7273442,7273699,7273157,7273289,7266529,7273053,7270733,7272630,7271507,7272590,7272642,7266945,7266849,7265326,7266688,7266656,7270249,7264307,7263779,7263579,7248487,7250399,7251967,7248483,7248485,7250218,7249177,7106535,7238452,7238456,7238549,7238338,7238319,7181436,6902795,7238375,7243222,7230512,7230946,7231763,7237206,7231439,7230735,7227060,7229758,7229741,7219851,7224907,7226689,7219916,7226727,7226043,7224874,7224806,7220019,7218542,7218426,7217963,7217011,7216959,7218539,7218041,7207413,7207254,7207263,7208196,7214069,7210335,7207300,7210332,7207297,7207302,7203065,7195560",2017/05/04 22:14:58
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A combined approach for the extraction of the multi-word and nested biomedical entity","L. Gong; R. Yang; J. Feng; G. Yang","School of Computer Science & Technology, School of Software, Nanjing University of Posts and Telecommunications, China","2015 IEEE International Conference on Digital Signal Processing (DSP)","20150910","2015","","","708","711","Name entity recognition is the fundamental task in text mining area. This work focuses on the problems of multi-word and nested entity names. A combined approach is proposed for identifying multi-word and nested bio-entity names, which achieve an F-measure of 80.8% in extracting the total of bio-entity names and an F-measure of 82.2% aiming at nested entities. Experimental results show the combined approach is promising for developing text mining technology.","1546-1874;15461874","Electronic:978-1-4799-8058-1; POD:978-1-4799-8059-8; USB:978-1-4799-8057-4","10.1109/ICDSP.2015.7251967","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7251967","VSSWA;bioinformatics;name entity recognition;text mining","Dictionaries;Protein engineering;Proteins;Tagging;Telecommunications;Text mining","bioinformatics;data mining;information retrieval;text analysis","F-measure;bioinformatics;multiword bioentity name identification;multiword biomedical entity extraction;name entity recognition;nested bioentity name identification;nested biomedical entity extraction;text mining technology","","0","","13","","","21-24 July 2015","","IEEE","IEEE Conference Publications"
"Efficient Answering of Why-Not Questions in Similar Graph Matching","M. S. Islam; C. Liu; J. Li","Swinburne University of Technology, Melbourne, Australia","IEEE Transactions on Knowledge and Data Engineering","20150909","2015","27","10","2672","2686","Answering why-not questions in databases is promised to have wide application prospect in many areas and thereby, has attracted recent attention in the database research community. This paper addresses the problem of answering these so-called why-not questions in similar graph matching for graph databases. Given a set of answer graphs of an initial query graph q and a set of missing (why-not) graphs, we aim to modify q into a new query graph q* such that the missing graphs are included in the new answer set of q*. We present an approximate solution to address the above as the optimal solution is NP-hard to compute. In our approach, we first compute the bounded search space and the distance to be minimized for q*. Then, we present a two-phase algorithm to find the new query q*. In the first phase, we generate a set of candidate edges to be added/deleted into/from the initial query q within the bounded search space and in the second phase, we select a subset of candidate edges generated in the first phase to minimize the distance for q*. We also demonstrate the effectiveness and efficiency of our approach by conducting extensive experiments on two real datasets.","1041-4347;10414347","","10.1109/TKDE.2015.2432798","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7106535","Graph Distance;Graph distance;Similar Graph Matching;Why-not Questions and Graph Query Refinement;similar graph matching;why-not questions and graph query refinement","Approximation algorithms;Chemical compounds;Cloning;Databases;Drugs;NP-hard problem;Search problems","computational complexity;graph theory;query processing;question answering (information retrieval);search problems","NP-hard problem;bounded search space;database research;graph database;missing graphs;query graph;similar graph matching;two-phase algorithm;why-not question answering","","4","","34","","20150513","Oct. 1 2015","","IEEE","IEEE Journals & Magazines"
"Personalized Event Recommendations Using Social Networks","I. Boutsis; S. Karanikolaou; V. Kalogeraki","Dept. of Inf., Athens Univ. of Econ. & Bus., Athens, Greece","2015 16th IEEE International Conference on Mobile Data Management","20150914","2015","1","","84","93","In recent years we have observed a significant increase in the popularity of location-based social networks for exchanging news and experiences, sharing location information, or publishing real world events. One important challenge in such networks is to understand human crowd mobility behavior based on user social activities and interactions. In this paper we introduce PRESENT, our middleware that utilizes a Mixed Markov Model to extract the behavioral patterns of the users in social groups, to make personalized event recommendations. Our detailed experimental evaluation, using data from the Meet up location-based social network, illustrates that our approach is efficient, practical and achieves an average prediction for the user attendance of over 73%.","1551-6245;15516245","Electronic:978-1-4799-9972-9; POD:978-1-4799-9973-6","10.1109/MDM.2015.62","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7264307","Event Recommendations;Social Networks","Business;Hidden Markov models;Markov processes;Middleware;Motion pictures;Predictive models;Social network services","Markov processes;behavioural sciences computing;electronic publishing;information retrieval;recommender systems;social networking (online)","PRESENT;behavioral pattern extraction;experiences exchange;human crowd mobility behavior;location information sharing;location-based social networks;middleware;mixed Markov model;news exchange;personalized event recommendations;real world event publishing;user attendance;user social activities;user social interactions","","1","","35","","","15-18 June 2015","","IEEE","IEEE Conference Publications"
"Efficient analysis of pharmaceutical compound structure based on pattern matching algorithm in data mining techniques","V. Palanisamy; A. Kumarkombaiya","Department of Computer Science and Engineering, Alagappa University, India","2014 IEEE International Conference on Computational Intelligence and Computing Research","20150907","2014","","","1","5","The proposed methodology involved to finding the chain details of pharmaceutical compound by retrieving the data in numeric format which is taken from functional group. The data mining technique of Enhanced Knuth-Morris-Pratt algorithm used to readily implement to identify the pattern of chemical compounds as in string data based on functional groups connected to one another which is similar from the numeric data.","","Electronic:978-1-4799-3975-6; POD:978-1-4799-3976-3","10.1109/ICCIC.2014.7238456","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7238456","Boyer Moore algorithm;Enhanced Knuth-Morris-Pratt algorithm;Knuth-Morris-Pratt algorithm;Pharamaceutical Compounds","Algorithm design and analysis;Clustering algorithms;Compounds;Data mining;Lead;Pattern matching;Pharmaceuticals","data mining;information retrieval;medical computing;string matching","Knuth-Morris-Pratt algorithm enhancement;chemical compounds;data mining techniques;functional group;numeric format;pattern matching algorithm;pharmaceutical compound structure;string data","","0","","10","","","18-20 Dec. 2014","","IEEE","IEEE Conference Publications"
"Traffic condition monitoring using weighted kernel density for intelligent transportation","C. C. Lee; W. C. Lee; H. Cai; H. R. Chi; C. K. Wu; J. Haase; M. Gidlund; B. Li","School of Science and Technology, The Open University of Hong Kong","2015 IEEE 13th International Conference on Industrial Informatics (INDIN)","20151001","2015","","","624","627","Smart transportation is an application of intelligent system on transportation domain, expected to bring the society environmental and economic advantages. By combining with IoT techniques, the concept is being enhanced and raised to a system level. Numerous data are able to collect and effective analysis technique is needed. Here in this paper, we proposed a framework of employing IoT technique to construct a free time navigation system. The system aims at providing a real-time quantification of traffic conditions and suggests optimal route based on the information retrieved. The system can be basically separated into two major components: (i) the traffic condition estimation module and the (ii) real-time routing algorithm. In the first component, traffic conditions of roads will be estimated based the information collected from sensors installed on vehicles. Based on these location and speed information, the traffic condition can be quantified using a weighted kernel density estimation (WKDE) function. This function is a function of time and provides a real time insight of the overall traffic condition. By combining this information and the topological structure of the road network, a more accurate time consumption on each road can be estimated and hence enable a better routing.","1935-4576;19354576","Electronic:978-1-4799-6649-3; POD:978-1-4799-6650-9; USB:978-1-4799-6648-6","10.1109/INDIN.2015.7281807","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7281807","","Estimation;Internet;Kernel;Navigation;Real-time systems;Vehicles","Internet of Things;information retrieval;intelligent transportation systems;road traffic","Internet of Things;IoT techniques;WKDE function;information retrieval;intelligent transportation;location information;realtime routing algorithm;smart transportation;speed information;traffic condition estimation module;traffic condition monitoring;traffic condition quantification;weighted kernel density estimation","","","","23","","","22-24 July 2015","","IEEE","IEEE Conference Publications"
"Modeling randomized data streams in caching, data processing, and crawling applications","S. T. Ahmed; D. Loguinov","Texas A&M University, College Station, TX 77843, USA","2015 IEEE Conference on Computer Communications (INFOCOM)","20150824","2015","","","1625","1633","Many BigData applications (e.g., MapReduce, web caching, search in large graphs) process streams of random key-value records that follow highly skewed frequency distributions. In this work, we first develop stochastic models for the probability to encounter unique keys during exploration of such streams and their growth rate over time. We then apply these models to the analysis of LRU caching, MapReduce overhead, and various crawl properties (e.g., node-degree bias, frontier size) in random graphs.","0743-166X;0743166X","Electronic:978-1-4799-8381-0; POD:978-1-4799-8382-7","10.1109/INFOCOM.2015.7218542","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7218542","","Analytical models;Computational modeling;Computers;Conferences;Random variables;Stochastic processes;Yttrium","Big Data;cache storage;information retrieval;parallel processing;stochastic processes","Big Data applications;LRU caching;MapReduce overhead;caching application;crawl properties;crawling application;data processing;frequency distribution;probability;random graphs;randomized data streams;stochastic model","","1","","21","","","April 26 2015-May 1 2015","","IEEE","IEEE Conference Publications"
"Efficient botnet detection based on reputation model and content auditing in P2P networks","K. Kalaivani; C. Suguna","Computer Science and Engineering, V.S.B Engineering College, Karur, India","2015 IEEE 9th International Conference on Intelligent Systems and Control (ISCO)","20151001","2015","","","1","4","Botnet is a number of computers connected through internet that can send malicious content such as spam and virus to other computers without the knowledge of the owners. In peer-to-peer (p2p) architecture, it is very difficult to identify the botnets because it does not have any centralized control. In this paper, we are going to use a security principle called data provenance integrity. It can verify the origin of the data. For this, the certificate of the peers can be exchanged. A reputation based trust model is used for identifying the authenticated peer during file transmission. Here the reputation value of each peer can be calculated and a hash table is used for efficient file searching. The proposed system can also verify the trustworthiness of transmitted data by using content auditing. In this, the data can be checked against trained data set and can identify the malicious content.","","Electronic:978-1-4799-6480-2; POD:978-1-4799-6481-9","10.1109/ISCO.2015.7282358","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7282358","Data provenance integrity;content auditing;reputation value;trained data set","Computational modeling;Cryptography;Measurement;Peer-to-peer computing;Privacy;Superluminescent diodes","authorisation;computer network security;data integrity;information retrieval;invasive software;peer-to-peer computing;trusted computing","P2P networks;authenticated peer;botnet detection;content auditing;data provenance integrity;file searching;file transmission;hash table;malicious content;peer-to-peer architecture;reputation based trust model;reputation model;reputation value;security principle;spam;transmitted data trustworthiness;virus","","","","13","","","9-10 Jan. 2015","","IEEE","IEEE Conference Publications"
"Extracting unknown words from Sina Weibo via data clustering","K. Lei; W. Zhang; K. Zhang; K. Xu","Institute of Big Data Technologies, Shenzhen Key Lab for Cloud Computing Technology & Applications, School of Electronics and Computer Engineering(SECE), Peking University, China","2015 IEEE International Conference on Communications (ICC)","20150910","2015","","","1182","1187","Sina Weibo, a Twitter-like microblogging site attracting over 240 million monthly active users to tweet, retweet, and comment, has rapidly become one of the most popular social media sites in China. As many users create new and innovative words on their tweets and comments, it is necessary to extract these emerging words, which do not exist in today's Chinese vocabulary or dictionary. Towards this end, this paper proposes a novel method based on data clustering of Weibo users and tweets for extracting unknown words from Weibo tweets and comments. Specifically, relying on the similarity of the users who post the tweets, we apply a hierarchical clustering to divide Weibo data into distinct groups, e.g., sports, news stories, movies, before extraction. Comparing with the method of unclustered Weibo data, our experimental results have successfully demonstrated the benefits of the proposed data clustering scheme for improving the recall and accuracy of extracting unknown Chinese words from tweets and comments.","1550-3607;15503607","Electronic:978-1-4673-6432-4; POD:978-1-4673-6430-0","10.1109/ICC.2015.7248483","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7248483","","Clustering algorithms;Clustering methods;Context;Couplings;Data mining;Entropy;Social network services","information retrieval;natural language processing;pattern clustering;social networking (online)","Chinese vocabulary;Chinese words;Sina Weibo;Twitter-like microblogging site;data clustering scheme;unknown word extraction","","1","","19","","","8-12 June 2015","","IEEE","IEEE Conference Publications"
"AGRI-QAS question-answering system for agriculture domain","S. Gaikwad; R. Asodekar; S. Gadia; V. Z. Attar","Department of Computer Engineering, College Of Engineering, Pune, India","2015 International Conference on Advances in Computing, Communications and Informatics (ICACCI)","20150928","2015","","","1474","1478","In this paper, we focus on the need for a robust domain specific question answering system targeting agriculture domain. It aims to help farmers get information and resolve their queries related to agriculture and thereby improving agriculture literacy. The system is based on the principles of natural language processing and information retrieval. Most of the currently available information retrieval tools return ranked list of documents instead of precise answers and do not support runtime answer retrieval. Thus we focus on developing a system which processes unstructured data and returns actual answer for FACTOID questions such as `which', `what', `who', `where'. For example, “which diseases affect the wheat crop?”, “what are the prevalent diseases in North-America region?” etc.","","Electronic:978-1-4799-8792-4; POD:978-1-4799-8793-1; USB:978-1-4799-8791-7","10.1109/ICACCI.2015.7275820","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7275820","","Accuracy;Agriculture;Computers;Diseases;Knowledge discovery;Tagging;XML","agriculture;natural language processing;question answering (information retrieval)","AGRI-QAS question-answering system;FACTOID question;agriculture domain;agriculture literacy;domain specific question answering system;information retrieval;natural language processing;runtime answer retrieval","","","","13","","","10-13 Aug. 2015","","IEEE","IEEE Conference Publications"
"Integrity checking Over Encrypted Cloud Data","Mithuna R.; Suguna M.","Department of CSE, Kumaraguru College of Technology, Coimbatore, India","2015 3rd International Conference on Signal Processing, Communication and Networking (ICSCN)","20150827","2015","","","1","5","Cloud providers provide various promising services to users and this makes the cloud to be very popular among users. Cloud computing is a location independent computing wherein files are outsourced as a service. Users outsource their data to the third party cloud server to reduce various costs such as storage, management etc. The outsourced data may have sensitive and valuable information that needs to be secured. In order to assure confidentiality, users encrypt their data before outsourcing it to the cloud server. But the searching and retrieval of encrypted files becomes too complex. The existing works on searchable encryption focus on Single keyword search, Multi-keyword search, Boolean keyword search and rarely vary the search results. In Multi-Keyword Ranked Search Over Encrypted Cloud Data (MRSE), ranked searchable symmetric encryption scheme is used for efficient retrieval of similar data from the cloud server based on the ranking. Even though the ranking scheme provides most similar files from the cloud server, one cannot assure whether the retrieved files are having same fields are not. In this paper for the first time, ranking fixed by the cloud server is being tested to check the correctness of its order. Rank test method is used to check the integrity of the rank order over the search results. Since the rank fixed by cloud server is checked, the user can get accurate results and so privacy can be improved.","","CD-ROM:978-1-4673-6822-3; Electronic:978-1-4673-6823-0; POD:978-1-4673-6824-7","10.1109/ICSCN.2015.7219916","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7219916","cloud computing;encrypted file;integrity;privacy preserving;ranked results","Encryption;Legged locomotion;Outsourcing;Privacy;Servers","cloud computing;cryptography;data integrity;data privacy;information retrieval;outsourcing","Boolean keyword search;MRSE;cloud computing;cloud provider;data confidentiality;encrypted file;integrity checking;location independent computing;multikeyword ranked search over encrypted cloud data;multikeyword search;outsourced data;outsourcing;rank test method;ranked searchable symmetric encryption scheme;ranking scheme;retrieved file;searchable encryption focus;single keyword search;third party cloud server","","0","","18","","","26-28 March 2015","","IEEE","IEEE Conference Publications"
