"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4371027,4367973,4368069,4368033,4370465,4362915,4368023,4374013,4365398,4362907,4365436,4368031,4373987,4368176,4365440,4365403,4368105,4371432,4370588,4371361,4367781,4370934,4368064,4368177,4370762,4370131,4365439,4370825,4370849,4373921,4351450,4353348,4351619,4350821,4353334,4362282,4353125,4354121,4352513,4351694,4352176,4355329,4351415,4362539,4354141,4350818,4351419,4353347,4350808,4351456,4353715,4351691,4351620,4353346,4353187,4351436,4349399,4349392,4346388,4344105,4343808,4343749,4317560,4343899,4337772,4346443,4344056,4347577,4349618,4344053,4346371,4349314,4343740,4343777,4343699,4348164,4341087,4341152,4338421,4338369,4340690,4341090,4338344,4341032,4338413,4338405,4338404,4338332,4338377,4338393,4340667,4338400,4340296,4343441,4340727,4340689,4338953,4339201,4338415,4340291",2017/05/04 21:16:34
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"The Community Structure of Information Content in Mobile Internet","B. Z. Li; Q. H. Zhu","Sch. of Manage. & Eng., Nanjing Univ., Nanjing","2007 International Conference on Wireless Communications, Networking and Mobile Computing","20071008","2007","","","3849","3851","In the mobile Internet, information users are facing with the conflict between the extensive information and the limited resources such as time, devices, and so on. To get the relative information content, we used the community structure theory about complex network to analyze the k-clique information content, and reduce the retrieving range.","2161-9646;21619646","CD-ROM:1-4244-1312-5; POD:1-4244-1311-7","10.1109/WICOM.2007.952","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4340727","","Bandwidth;Complex networks;Content management;Engineering management;IP networks;Information management;Information resources;Information retrieval;Internet;Resource management","Internet;mobile computing","community structure theory;k-clique information content;mobile Internet","","0","","12","","","21-25 Sept. 2007","","IEEE","IEEE Conference Publications"
"Performance Analysis of Probabilistic Flooding Using Random Graphs","K. Oikonomou; I. Stavrakakis","Dept. of Informatics, Ionian University, Tsirigoti Square 7, 49100 Corfu, Greece, okon@ionio.gr","2007 IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks","20071022","2007","","","1","6","Probabilistic flooding (parameterized by a forwarding probability) has frequently been considered in the past, as a means of limiting the large message overhead associated with traditional (full) flooding approaches that are used to disseminate globally information in unstructured peer-to-peer and other networks. A key challenge in using probabilistic flooding is the determination of the forwarding probability so that global network outreach is achieved while keeping the message overhead as low as possible. By showing that a probabilistic flooding network generated by applying probabilistic flooding to a connected random graph network can be bounded by properly parameterized random graph networks and invoking random graph theory results, bounds on the value of the forwarding probability are derived guaranteeing global network outreach with high probability, while significantly reducing the message overhead. Bounds on the average number of messages Â¿ as well as asymptotic expressions - and on the average time required to complete network outreach are also derived, illustrating the benefits of the properly parameterized probabilistic flooding scheme.","","CD-ROM:978-1-4244-0993-8; POD:978-1-4244-0992-1","10.1109/WOWMOM.2007.4351694","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4351694","","Floods;Graph theory;Informatics;Information retrieval;Peer to peer computing;Performance analysis;Telecommunications","","","","11","","27","","","18-21 June 2007","","IEEE","IEEE Conference Publications"
"Physical, Social, and Experiential Knowledge in Pervasive Computing Environments","G. R. Hayes; E. S. Poole; G. Iachello; S. N. Patel; A. Grimes; G. D. Abowd; K. N. Truong","Georgia Institute of Technology","IEEE Pervasive Computing","20071015","2007","6","4","56","63","Pervasive computing designers and researchers often create services and applications to help people record their experiences. At the same time, cheap, small, and easy-to-deploy recording technologies are quickly emerging throughout public spaces. In many ways, these technologies are pervasive computing realized. Understanding how people deal with audio and video recording is therefore a good way to explore how people might adopt, adapt, and react to pervasive computing technologies in general. A long-term deployment of a system for recording experiences in informal spaces demonstrates that people use physical, social, and experiential knowledge to determine new technologies' relative utility and safety. In this paper, we aim to add significantly to the research surrounding security and privacy concerns by focusing on them rather than just noting them as a side effect of testing an application's utility and usability.","1536-1268;15361268","","10.1109/MPRV.2007.82","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4343899","capture and access;privacy;record-keeping;security;selective archiving;trust","Audio recording;Cameras;Information retrieval;Information security;Microphones;Pervasive computing;Privacy;Space technology;Testing;Video recording","data privacy;information retrieval systems;records management;security of data;ubiquitous computing","BufferWare;experiential knowledge;informal spaces;pervasive computing;physical knowledge;privacy concerns;recording experiences;security;selective-archiving;social knowledge","","16","","8","","","Oct.-Dec. 2007","","IEEE","IEEE Journals & Magazines"
"Mining Weighted Association Rules with Lucene Index","N. Zhou; J. Wu; S. Zhang; H. Chen; X. Zhang","Res. Center of Inf. Resources, Wuhan Univ., Wuhan","2007 International Conference on Wireless Communications, Networking and Mobile Computing","20071008","2007","","","3697","3700","Discovery of association rules has been found useful in many applications. With large database, the process of mining association rules is time consuming. The efficiency becomes crucial factor. Weighted association is more meaningful in some application. This paper implements a fast and stable algorithm to mining weighted association rules base on the open source library Lucene. The methods to create index in Lucene and utilization of the index to find weighted frequent itemsets are introduced. Based on apriori algorithm, a weighted association rule mining algorithm is implemented. All the rules can be recommended to customer by searching Lucene Index. Experiment shows that this method is more efficient than general apriori algorithm.","2161-9646;21619646","CD-ROM:1-4244-1312-5; POD:1-4244-1311-7","10.1109/WICOM.2007.914","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4340689","","Association rules;Data mining;Indexes;Indexing;Information management;Information resources;Information retrieval;Itemsets;Libraries;Transaction databases","data mining;database indexing;public domain software;software libraries;very large databases","Lucene index;apriori algorithm;association rule discovery;large database;open source library Lucene;weighted association rule mining","","1","","7","","","21-25 Sept. 2007","","IEEE","IEEE Conference Publications"
"Generating Change Request XML Specification in Customer Business Environment","Z. Stojanov","Technical Faculty "Mihajlo Pupin", Zrenjanin, Serbia, zeljkos@tf.zr.ac.yu","2007 IEEE International Conference on Intelligent Computer Communication and Processing","20071022","2007","","","275","278","Change must be observed as an essential property of software product. Change process is initiated by receiving change request. Change requests might occur in all phases of software product life cycle. After software delivery change requests are usually submitted by customers. Typically, customers submit change requests by filling a form at developers' Web site. This paper presents new approach for change request specification by customer. Standard change request process is modified so that customers might specify change requests in context of their business environment, and after that send them to developers' Web site via HTTP. Standard change request process extension is realized through integration of change request generator into application deployed into customer business environment. Change request generator leads customer through predefined steps and produces XML specification of change request. The purpose of this approach is to provide precise and portable change request specification closely related to business context.","","POD:1-4244-1491-1","10.1109/ICCP.2007.4352176","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4352176","","Application software;Computer bugs;Context modeling;Filling;Information retrieval;Open source software;Programming;Software maintenance;Standards development;XML","XML;formal specification;hypermedia;software maintenance","HTTP;Web site;change request XML specification;customer business environment;software delivery change;software product life cycle","","1","","15","","","6-8 Sept. 2007","","IEEE","IEEE Conference Publications"
"User Interest Model-based Image Retrieval Technique","J. Li; M. Liu; Y. Cheng","Department of Computer and Information Engineering, Shijiazhuang railway institute, shijiazhuang, Hebei, china. Email: Lijh","2007 IEEE International Conference on Automation and Logistics","20071008","2007","","","2265","2269","The content-based image retrieval (CBIR) system establishes the feature space by comprehending the content of an image and executing retrieval by measuring the similarity of images. With the development of CBIR, however, there are two problems. One is that since different researchers use different feature spaces, or use the same feature space but different description, then the measure is different, it is difficult for retrieval to be universal, especially in WEB. Another is that currently CBIR tools designed for satisfying the needs of all users, special needs of individual user are not considered. Aimed at above problems, we establish the multi-feature spaces, by features of color layout descriptor and homogeneous texture descriptor, which considering both color and texture by human sense, and adjusting the weight of every feature space by applying PGA (parallel genetic algorithm) for matching the user interest. The result of experiment shows that the system is robust in general format by using MPEG-7, and can match the user profile as well.","2161-8151;21618151","POD:978-1-4244-1530-4","10.1109/ICAL.2007.4338953","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4338953","Content-based Image Retrieval;MPEG-7;Parallel Genetic Algorithm;User interest","Automotive engineering;Content based retrieval;Data mining;Educational institutions;Feature extraction;Genetic algorithms;Humans;Image retrieval;Information retrieval;MPEG 7 Standard","content-based retrieval;genetic algorithms;image retrieval","color layout descriptor;content-based image retrieval content-based image retrieval;homogeneous texture descriptor;parallel genetic algorithm;user interest model-based image retrieval technique","","1","","8","","","18-21 Aug. 2007","","IEEE","IEEE Conference Publications"
"Robust Invariant Descriptor for Symbol-Based Image Recognition and Retrieval","A. Wong; W. Bishop","University of Waterloo, Canada","International Conference on Semantic Computing (ICSC 2007)","20071008","2007","","","637","644","This paper presents a robust invariant descriptor for symbol-based image recognition and retrieval. A modified Hough-based Transform is used to extract parameter space information (i.e., position data and angular data) from a symbol image to derive an invariant descriptor. The proposed descriptor provides a compact representation of a symbol image that can be evaluated efficiently. The extracted descriptor is highly robust against geometric transformations such as translation, rotation, reflection, and scaling, and image degradation. A series of experiments were conducted using a set of architectural and engineering symbols subjected to geometric transformations and image degradation. The experimental results clearly show that the proposed descriptor can be used effectively for symbol recognition and retrieval.","","POD:0-7695-2997-6","10.1109/ICSC.2007.24","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4338404","","Content based retrieval;Data mining;Degradation;Image recognition;Image retrieval;Information retrieval;Reflection;Robustness;Shape;Testing","Hough transforms;content-based retrieval;feature extraction;image recognition;image representation;image retrieval","Hough-based transform;feature extraction;geometric transformation;image degradation;image representation;image retrieval;robust invariant descriptor;symbol-based image recognition","","3","","11","","","17-19 Sept. 2007","","IEEE","IEEE Conference Publications"
"Image Retrieval Using the Curvature Scale Space (CSS) Technique and the Self-Organizing Map (SOM) Model under Affine Transforms","C. W. D. de Almeida; R. M. C. R. de Souza; C. E. B. Rodrigues; N. L. J. Cavalcanti","Cidade Universitaria","7th International Conference on Hybrid Intelligent Systems (HIS 2007)","20071015","2007","","","210","215","In a previous work [1], we presented an approach for shape-based image retrieval using the curvature scale space (CSS) and self-organizing map (SOM) methods. Here, we examine the robustness of the representation under affine transforms. Moreover, the CSS images extracted from a database are processed and described by median vectors that constitutes the training data set for a SOM neural network. This way of description improves the accuracy of image retrieval in comparison with the previous work [1] that used the first principal component of the PCA technique. Experiments with a benchmark database are carried out to demonstrate the usefulness of the proposed methodology.","","CD-ROM:0-7695-2946-1","10.1109/HIS.2007.19","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4344053","","Cascading style sheets;Data mining;Image databases;Image retrieval;Information retrieval;Neural networks;Robustness;Shape;Spatial databases;Training data","affine transforms;image retrieval;principal component analysis;self-organising feature maps","CSS technique;PCA technique;SOM methods;SOM model;affine transforms;curvature scale space technique;image retrieval;median vectors;self-organizing map model;training data set","","0","","17","","","17-19 Sept. 2007","","IEEE","IEEE Conference Publications"
"Analysis and Comparison of Replicated Declustering Schemes","A. Saman Tosun","Univ. of Texas, San Antonio","IEEE Transactions on Parallel and Distributed Systems","20071008","2007","18","11","1578","1591","Declustering distributes data among parallel disks to reduce the retrieval cost using I/O parallelism. Many schemes were proposed for the single-copy declustering of spatial data. Recently, declustering using replication gained a lot of interest and several schemes with different properties were proposed. An in-depth comparison of major schemes is necessary to understand replicated declustering better. In this paper, we analyze the proposed schemes, tune some of the parameters, and compare them for different query types and under different loads. We propose a three-step retrieval algorithm for the compared schemes. For arbitrary queries, the dependent and partitioned allocation schemes perform poorly; others perform close to each other. For range queries, they perform similarly with the exception of smaller queries in which random duplicate allocation (RDA) performs poorly and dependent allocation performs well. For connected queries, partitioned allocation performs poorly and dependent allocation performs well under a light load.","1045-9219;10459219","","10.1109/TPDS.2007.1082","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4339201","Declustering;latin square;parallel I/0;spatial range query","Costs;Data visualization;Geographic Information Systems;Information retrieval;Multidimensional systems;Partitioning algorithms;Relational databases;Scalability;Spatial databases;Visual databases","disc storage;query processing;replicated databases;resource allocation","I/O parallelism;parallel disk;random duplicate allocation;replicated declustering scheme;retrieval algorithm","","8","","49","","","Nov. 2007","","IEEE","IEEE Journals & Magazines"
"Modeling Human Reading in Conceptual Networks for Text Representation and Comparison","J. I. Serrano; A. Iglesias; M. D. del Castillo","Bioengineering Group, Instituto de Autom&#225;tica Industrial, Spanish National Research Council (CSIC). Ctra Campo Real km 0.200 - La Poveda, 28500 Arganda del Rey, Spain. Phone: +34 91 871 19 00. Fax: +34 91 871 70 50. Email: nachosm@iai.csic.es, lola@iai.csic.es","2007 International Joint Conference on Neural Networks","20071029","2007","","","613","618","Although machines perform much better than human beings in most of the tasks, it is not the case of natural language processing. Computational linguistics systems use to rely on mathematical and statistical formalisms, which are efficient and useful but far from human procedures and therefore not so skilled. This paper proposes a computational model of natural language reading, called cognitive reading indexing model (CRIM), inspired by some aspects of human cognition, trying to become as more psychologically plausible as possible. The model relies on a semantic neural network and it does not produce vectors but nets of activated concepts as text representations. Based on these representations, an efficient measure of semantic similarity is also defined. The system is not only suitable to human reading modeling but also it can be used in natural language processing applications since results point out that the system improves the performance of other traditional language representations.","2161-4393;21614393","CD-ROM:978-1-4244-1380-5; POD:978-1-4244-1379-9","10.1109/IJCNN.2007.4371027","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4371027","","Application software;Cognition;Frequency;Humans;Indexing;Information retrieval;Natural language processing;Natural languages;Neural networks;Psychology","cognitive systems;computational linguistics;natural language processing;neural nets;text analysis","cognitive reading indexing model;computational linguistics;conceptual network;human cognition;human reading modeling;natural language reading;semantic neural network;semantic similarity;text representation","","0","","20","","","12-17 Aug. 2007","","IEEE","IEEE Conference Publications"
