"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1372251,1281623,1397965,1281627,1395035,1394533,1393667,1394187,1396332,1393645,1394181,1394130,1394173,1394185,1394557,1394190,1394186,1393660,1394569,1394460,1394566,1394488,1394464,1394152,1394315,1394270,1394621,1394652,1394556,1394651,1394401,1394595,1394189,1394267,1394505,1394715,1394127,1394371,1394601,1392624,1394345,1394675,1394644,1394376,1394478,1394178,1394310,1395972,1394565,1394260,1394671,1394476,1394714,1394370,1394328,1396339,1394183,1393668,1396165,1394215,1394372,1394467,1394465,1394674,1394697,1394664,1394623,1394553,1394373,1394711,1394629,1394318,1394662,1394326,1394111,1390870,1386006,1385971,1385997,1386029,1385968,1385979,1386020,1376623,1386128,1385976,1386124,1376621,1392213,1392215,1389366,1392210,1386022,1392204,1391468,1386004,1386030,1386008,1386010,1385987",2017/05/04 21:49:07
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Multiple object retrieval for image databases using multiple instance learning and relevance feedback","Chengcui Zhang; Shu-Ching Chen; Mei-Ling Shyu","Sch. of Comput. Sci., Florida Int. Univ., Miami, FL, USA","2004 IEEE International Conference on Multimedia and Expo (ICME) (IEEE Cat. No.04TH8763)","20050222","2004","2","","775","778 Vol.2","The paper proposes a method to discover effectively users' concept patterns when multiple objects of interest (e.g., foreground and background objects) are involved in content-based image retrieval. The proposed method incorporates multiple instance learning into the user relevance feedback in a seamless way to discover where the user's objects/regions of most interest are and how to map the local features of that(those) region(s) to the user's high-level concepts. A three-layer neural network is used to model the underlying mapping progressively through the feedback and learning procedure","","POD:0-7803-8603-5","10.1109/ICME.2004.1394315","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1394315","","Content based retrieval;Feedback;Focusing;Image databases;Image retrieval;Image segmentation;Information retrieval;Neural networks;Neurofeedback;Radio frequency","content-based retrieval;feature extraction;feedforward neural nets;image retrieval;image segmentation;learning (artificial intelligence);relevance feedback;visual databases","background objects;content-based image retrieval;content-based retrieval;feature extraction;foreground objects;image databases;image segmentation;multilayer feedforward neural network;multiple instance learning;multiple object retrieval;regions of interest;relevance feedback;three-layer neural network;user concept patterns","","4","","5","","","30-30 June 2004","","IEEE","IEEE Conference Publications"
"Human-centered concepts for exploration and understanding of Earth observation images","M. Datcu; K. Seidel","German Aerosp. Center, Wessling, Germany","IEEE Transactions on Geoscience and Remote Sensing","20050222","2005","43","3","601","609","The progress in information retrieval, computer vision, and image analysis makes it possible to establish very complete bases of algorithms and operators. A specialist in remote sensing or image processing now has the tools that allow him, at least in theory, to configure applications solving complex problems of image understanding. However, in reality, earth observation (EO) data analysis is still performed in a very laborious way at the end of repeated cycles of trial and error. To overcome this, we proposed a novel advanced remote sensing information processing system knowledge-driven information mining (KIM). KIM is based on human-centered concepts (HCCs), which implements new features and functions allowing improved feature extraction, search on a semantic level, the availability of collected knowledge, interactive knowledge discovery, and new visual user interfaces. We assess the HCC methodology for solving several difficult tasks in EO image interpretation, using a broad variety of sensor data, from meter-resolution synthetic aperture radar and optical images to hyperspectral data.","0196-2892;01962892","","10.1109/TGRS.2005.843253","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1396332","","Application software;Computer vision;Earth;Hyperspectral sensors;Image analysis;Image processing;Image retrieval;Information retrieval;Optical sensors;Remote sensing","computer vision;data acquisition;data analysis;data mining;feature extraction;geophysical signal processing;information retrieval;remote sensing;user interfaces","Earth observation data analysis;Earth observation images;KIM;computer vision;domain ontology;feature extraction;human centered concept;hyperspectral data;image analysis;image interpretation;image processing;image understanding;information retrieval;interactive knowledge discovery;knowledge-driven information mining;optical image;remote sensing information processing system;synthetic aperture radar data;visual user interface","","43","","17","","","March 2005","","IEEE","IEEE Journals & Magazines"
"Robust multi-level video representation using mean shift analysis","Hai Gao; Xiaodong Yu; Lei Wang; Ping Xue; Qi Tian","Sch. of Electr. & Electron. Eng., Nanyang Technol. Univ., Singapore, Singapore","2004 IEEE International Conference on Multimedia and Expo (ICME) (IEEE Cat. No.04TH8763)","20050222","2004","1","","627","630 Vol.1","A robust method for multi-level video representation based on the mean shift analysis (MSA) of low-level visual features is proposed in this paper. By tuning the bandwidth of MSA, video representation from the coarse level to the fine level can be achieved. This representation form provides a flexible scheme for content-based video analysis such as summarization, classification, and retrieval. Compared with the conventional k-means or fuzzy c-means algorithms, our method can adjust the resolution of representation in a more straightforward way, and is more robust since it does not need to initialize the cluster centers","","POD:0-7803-8603-5","10.1109/ICME.2004.1394270","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1394270","","Bandwidth;Clustering algorithms;Color;Content based retrieval;Indexing;Information retrieval;Iterative algorithms;Motion analysis;Robustness;Video sequences","content-based retrieval;feature extraction;image classification;image representation;image retrieval;video signal processing","classification;content-based video analysis;low-level visual features;mean shift analysis;retrieval;robust multi-level video representation;summarization","","0","","13","","","30-30 June 2004","","IEEE","IEEE Conference Publications"
"Retrieval of News Video Using Video Sequence Matching","Young-tae Kim; Tat-Seng Chua","ETRI","11th International Multimedia Modelling Conference","20050214","2005","","","68","75","In this paper, we propose a new algorithm to find video clips with different temporal durations and some spatial variations. We adopt a longest common sub-sequence (LCS) matching technique for measuring the temporal similarity between video clips. Based on the measure we propose 3 techniques to improve the retrieval effectiveness. First, we use a few coefficients in the low frequency region of DCT block as the basis to represent spatial features. Second, we heuristically determine a suitable quantization step-size for visual features to better tolerate spatial variations of similar video clips and propose a paired quantizer method. Third, we incorporate the compactness and/or continuity of matched common sub-sequences in the LCS measure to better reflect temporal characteristics of video. The performance of the proposed algorithm shows an improvement of 63.5% in terms of MAP (mean average precision) as compared to an existing algorithm. The results show that our approach is effective for news video retrieval.","1550-5502;15505502","POD:0-7695-2164-9","10.1109/MMMC.2005.63","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1385976","","Broadcasting;Frequency;Indexing;Information retrieval;Layout;Multimedia communication;Streaming media;Video compression;Video sequences;Videoconference","","longest common sub-sequence;sequence matching;similarity measure;video retrieval","","8","","20","","","12-14 Jan. 2005","","IEEE","IEEE Conference Publications"
"A query-by-example framework to retrieve music documents by singer","Wei-Ho Tsai; Hsin-Min Wang","Inst. of Inf. Sci., Acad. Sinica, Taiwan","2004 IEEE International Conference on Multimedia and Expo (ICME) (IEEE Cat. No.04TH8763)","20050222","2004","3","","1863","1866 Vol.3","We present a framework for music document retrieval that allows users to retrieve a specified singer's music recordings from an unlabeled database by submitting a fragment of music as a query to the system. Such a framework can be of great use for those wishing to know more about a particular singer but having no idea about what the name of this singer is. In order for the searched documents to be relevant to the query, methods are proposed to compare the similarity between document and query based on the automatic extraction of a singer's voice characteristics from a music recording.","","POD:0-7803-8603-5","10.1109/ICME.2004.1394621","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1394621","","Building materials;Concrete;Content based retrieval;Data mining;Databases;Information science;Instruments;Mood;Multiple signal classification;Music information retrieval","audio databases;audio signal processing;music;query formulation","music document retrieval;music recording;music recordings;query-by-example framework;singer;singer voice characteristics;unlabeled database","","1","","14","","","27-30 June 2004","","IEEE","IEEE Conference Publications"
"Mobile agent communication using SIP","Hsiao-Hong Tsai; Fang-Yie Leu; Wen-Kui Chang","Departement of Comput. Eng. & Sci., Tunghai Univ., Taiwan","The 2005 Symposium on Applications and the Internet","20050214","2005","","","274","279","Communication protocol is an important mechanism in mobile agent systems since agents need to communicate each other to clinch and achieve their joint goal In this research, we investigate communication issues between mobile agents, and propose a reliable communication protocol which integrates Session Initiation Protocol (SIP) as signaling protocol. With SIP, we present synchronous Invite model and asynchronous Subscribe&Notify model to establish a framework for interagent communication. The two models can solve communication failure and message chasing problems. We further analyze their communication costs and utilization rates.","","POD:0-7695-2262-9","10.1109/SAINT.2005.41","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1386124","","Collaboration;Costs;Distributed computing;Information retrieval;Internet;Mobile agents;Mobile communication;Protocols;Reliability engineering;Web server","Internet;message passing;mobile agents;transport protocols","Internet;Session Initiation Protocol;asynchronous Subscribe&Notify model;communication failure problem;interagent communication;message chasing problem;mobile agent communication;network communication cost;network utilization rate;reliable communication protocol;signaling protocol;synchronous Invite model","","1","1","17","","","31 Jan.-4 Feb. 2005","","IEEE","IEEE Conference Publications"
"Automatic image captioning","Jia-Yu Pan; Hyung-Jeong Yang; P. Duygulu; C. Faloutsos","Dept. of Comput. Sci., Carnegie Mellon Univ., Pittsburgh, PA, USA","2004 IEEE International Conference on Multimedia and Expo (ICME) (IEEE Cat. No.04TH8763)","20050222","2004","3","","1987","1990 Vol.3","We examine the problem of automatic image captioning. Given a training set of captioned images, we want to discover correlations between image features and keywords, so that we can automatically find good keywords for a new image. We experiment thoroughly with multiple design alternatives on large datasets of various content styles, and our proposed methods achieve up to a 45% relative improvement on captioning accuracy over the state of the art.","","POD:0-7803-8603-5","10.1109/ICME.2004.1394652","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1394652","","Clustering algorithms;Content based retrieval;Image databases;Image retrieval;Indexing;Information retrieval;Noise reduction;Shape;Statistics;Sun","content-based retrieval;correlation methods;feature extraction;image classification;image retrieval","adaptive blob-tokens;automatic image annotation;automatic image captioning;captioning accuracy;content based image retrieval systems;image feature/keyword correlations","","3","","14","","","27-30 June 2004","","IEEE","IEEE Conference Publications"
"Music Key Detection for Musical Audio","Yongwei Zhu; M. S. Kankanhalli; Sheng Gao","National University of Singapore","11th International Multimedia Modelling Conference","20050214","2005","","","30","37","The key or the scale information of a piece of music provides important clues on its high level musical content, like harmonic and melodic context, which can be useful for music classification, retrieval or further content analysis. Researchers have previously addressed the issue of finding the key for symbolically encoded music (MIDI); however, very little work has been done on key detection for acoustic music. In this paper, we present a method for estimating the root of diatonic scale and the key directly from acoustic signals (waveform) of popular and classical music. We propose a method to extract pitch profile features from the audio signal, which characterizes the tone distribution in the music. The diatonic scale root and key are estimated based on the extracted pitch profile by using a tone clustering algorithm and utilizing the tone structure of keys. Experiments on 72 music pieces have been conducted to evaluate the proposed techniques. The success rate of scale root detection for pop music pieces is above 90%.","1550-5502;15505502","POD:0-7695-2164-9","10.1109/MMMC.2005.56","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1385971","","Acoustic signal detection;Acoustic waves;Content based retrieval;Data mining;Feature extraction;Harmonic analysis;Information analysis;Instruments;Multiple signal classification;Music information retrieval","","key detection;music information retrieval","","9","4","21","","","12-14 Jan. 2005","","IEEE","IEEE Conference Publications"
"Using Chord for meta-data management in the N3FS distributed file system","C. Anglano; A. Ferrino","Dipt. di Informatica, Univ. del Piemonte Orientale, Alessandria, Italy","2004 International Workshop on Hot Topics in Peer-to-Peer Systems","20050214","2004","","","96","101","In this paper we present two alternative ways of implementing a meta-data management subsystem for the N3FS distributed file system using Chord. In order to obtain high availability in presence of node failures and network losses, we develop solutions based either on replication or on redundancy. In order to assess the relative merits of these alternatives in terms of performance and availability, we performed an extensive simulation analysis. Our preliminary results indicate that, while there is not a clear winner in terms of absolute performance, the redundancy-based solution is characterized by an availability higher than the replication-based counterpart, especially in scenarios when node failures or network losses increase.","","POD:0-7695-2269-6","10.1109/PTPSYS.2004.23","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1376621","","Analytical models;Availability;File servers;File systems;Information retrieval;Peer to peer computing;Performance analysis;Redundancy;Routing;Space technology","meta data;peer-to-peer computing;performance evaluation;redundancy;replicated databases","N3FS distributed file system;chord;meta-data management;network performance;redundancy-based solution;replication-based counterpart","","3","","9","","","8 Oct. 2004","","IEEE","IEEE Conference Publications"
"Audio segment retrieval using a short duration example query","A. Velivelli; ChengXiang Zhai; T. S. Huang","Illinois Univ., Urbana, IL, USA","2004 IEEE International Conference on Multimedia and Expo (ICME) (IEEE Cat. No.04TH8763)","20050222","2004","3","","1603","1606 Vol.3","We propose a general approach to audio segment retrieval using a synthesized HMM. The approach allows a user to query audio data by an example audio segment of a short duration and find similar segments. The basic idea of our approach is to first train a theme HMM using the given example and a general background HMM using all the audio data, and then combine these individual HMMs to form a synthesized ""background-theme-background"" HMM. This synthesized HMM can then be applied to any audio stream as a parser to detect the most likely theme segment. We overcome the problem of a short duration being used to train a theme HMM, by using the MAP rule with the background model as a prior model. Evaluation of the proposed retrieval scheme, using short duration example audio clips of narration as queries, gives quite promising results.","","POD:0-7803-8603-5","10.1109/ICME.2004.1394556","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1394556","","Concatenated codes;Content based retrieval;Hidden Markov models;Information retrieval;Probability density function;Streaming media;Tires;Viterbi algorithm","audio databases;audio signal processing;content-based retrieval;grammars;hidden Markov models;query formulation","MAP rule;audio data query;audio database;audio segment retrieval;audio stream parser;background HMM;content-based retrieval;narration audio clips;query by example;short duration example query;theme HMM training;theme segment detection","","2","","9","","","27-30 June 2004","","IEEE","IEEE Conference Publications"
