"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6427744,6701510,6589140,6576807,6547637,6468199,6415918,6400557,6400492,6400549,6400488,6240502,6051424,5680902,5708146,5661768,5871572,5702097,5678590,5676123,5652896,5652890,5633972,5620890,5551108,5447529,5396304,5427377,5226632,5342377,5333437,5255211,5255213,4653482,4693708,4604659,4641911,4564462,4731234,4620107,4797938,4509437,4731229,4569847,4515870,4677369,4677362,4497195,4665915,4629725,4497193,4527251,4538228,4623219,4604500,4445672,4585330,4580548,4547955,4445668,4488443,4488251,4384483,4358974,4358969,4358952,4358941,4358944,4160221,4118562,1556536,6400518,7916770,7914947,7905698,7905587,7900156,7897282,7892454,7891819,7892635,7890880,7889546,7888729,7889462,7888315,7865976,7870570,7883434,7884609,7883382,7883763,7883681,7881504,7880229,7877977,7879334,7877284,7875945,7872753",2017/05/04 20:46:03
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Performance Analysis of Local Database Management Systems for Mobile Applications","M. Kandekar; R. Ingle","Comput. Eng. Dept., Pune Inst. of Comput. Technol., Pune, India","2013 International Conference on Cloud & Ubiquitous Computing & Emerging Technologies","20140109","2013","","","236","239","Nowadays mobile applications are being widely used for daily need. Among those applications most of the applications include data management. Database Management System (DBMS) plays a vital role for an application to be efficient and reliable. This in turn requires the DBMS to be high performing and reliable. Recently, immense growth of research has occurred in the field of database management system. There is a great need and scope for evaluating the performance of various DBMSs in order to measure its efficiency & reliability. In this paper we focus on the performance analysis of local DBMSs for mobile applications.","","Electronic:978-1-4799-2235-2; POD:978-1-4799-2236-9","10.1109/CUBE.2013.51","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6701510","Database Management;Information storage and retrieval;Performance Analysis","Database systems;Memory management;Mobile communication;Performance analysis;Performance evaluation;Time factors","database management systems;mobile computing","DBMS performance analysis;local database management system;mobile applications","","0","","13","","","15-16 Nov. 2013","","IEEE","IEEE Conference Publications"
"Toward an effective automated tracing process","A. Mahmoud","Dept. of Computer Science and Engineering, Mississippi State University, Mississippi State, MS","2012 20th IEEE International Conference on Program Comprehension (ICPC)","20120716","2012","","","269","272","The research on automated tracing has noticeably advanced in the past few years. Various methodologies and tools have been proposed in the literature to provide automatic support for establishing and maintaining traceability information in software systems. This movement is motivated by the increasing attention traceability has been receiving as a de jure standard in software quality assurance. Following that effort, in this research proposal we describe several research directions related to enhancing the effectiveness of automated tracing tools and techniques. Our main research objective is to advance the state of the art in this filed. We present our suggested contributions through a set of incremental enhancements over the conventional automated tracing process, and briefly describe a set of strategies for assessing these contributions impact on the process.","1092-8138;10928138","Electronic:978-1-4673-1216-5; POD:978-1-4673-1213-4; USB:978-1-4673-1215-8","10.1109/ICPC.2012.6240502","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6240502","automated tracing;experimentation;information search and retrieval","Accuracy;Human factors;Humans;Indexing;Semantics;Software;Strontium","quality assurance;software maintenance;software quality","automated tracing process;software quality assurance;software system traceability information establishment;software system traceability information maintenance","","0","","29","","","11-13 June 2012","","IEEE","IEEE Conference Publications"
"Roundtable: What's Next in Software Analytics","A. E. Hassan; A. Hindle; P. Runeson; M. Shepperd; P. Devanbu; S. Kim","Queen's University, Canada","IEEE Software","20130626","2013","30","4","53","56","For this special issue, the guest editors asked a panel of six established experts in software analytics to highlight what they thought were the most important, or overlooked, aspect of this field. They all pleaded for a much broader view of analytics than seen in current practice: software analytics should go beyond developers (Ahmed Hassan) and numbers (Per Runeson). Analytics should also prove its relevance to practitioners (Abram Hindle, Martin Shepperd). There are now opportunities for ""natural"" software analytics based on statistical natural language processing (Prem Devanbu). Lastly, software analytics needs information analysts and field agents like Chloe O'Brian and Jack Bauer in the TV show 24 (Sung Kim).","0740-7459;07407459","","10.1109/MS.2013.85","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6547637","decision support;information search and retrieval;management;metrics;software/program verification;statistical methods;testing and debugging","Analytical models;Data mining;Natural language processing;Software development;Software engineering","natural language processing;software engineering;statistical analysis","natural software analytics;statistical natural language processing","","4","","7","","","July-Aug. 2013","","IEEE","IEEE Journals & Magazines"
"A Parameterized Approach to Spam-Resilient Link Analysis of the Web","J. Caverlee; S. Webb; L. Liu; W. B. Rouse","Texas A&M University, College Station","IEEE Transactions on Parallel and Distributed Systems","20090828","2009","20","10","1422","1438","Link-based analysis of the Web provides the basis for many important applications-like Web search, Web-based data mining, and Web page categorization-that bring order to the massive amount of distributed Web content. Due to the overwhelming reliance on these important applications, there is a rise in efforts to manipulate (or spam) the link structure of the Web. In this manuscript, we present a parameterized framework for link analysis of the Web that promotes spam resilience through a source-centric view of the Web. We provide a rigorous study of the set of critical parameters that can impact source-centric link analysis and propose the novel notion of influence throttling for countering the influence of link-based manipulation. Through formal analysis and a large-scale experimental study, we show how different parameter settings may impact the time complexity, stability, and spam resilience of Web link analysis. Concretely, we find that the source-centric model supports more effective and robust rankings in comparison with existing Web algorithms such as PageRank.","1045-9219;10459219","","10.1109/TPDS.2008.227","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4653482","Distributed systems;Internet search;Web Search;Web search;Web-based services;distributed systems;general;information search and retrieval;information storage and retrieval;information technology and systems;online information services.;systems and software","","Internet;Web sites;data mining;stability;unsolicited e-mail","PageRank;Web algorithms;Web link analysis;Web page categorization;Web search;Web-based data mining;World Wide Web;distributed Web content;formal analysis;link-based manipulation;source-centric link analysis;spam resilience;spam-resilient link analysis;stability;time complexity","","3","","41","","20081017","Oct. 2009","","IEEE","IEEE Journals & Magazines"
"On the Reduction of Verbose Queries in Text Retrieval Based Software Maintenance","O. Chaparro; A. Marcus","Univ. of Texas at Dallas, Richardson, TX, USA","2016 IEEE/ACM 38th International Conference on Software Engineering Companion (ICSE-C)","20170323","2016","","","716","718","We argue that verbose queries used for software retrieval contain many terms that follow specific discourse rules, yet hinder retrieval. We report the results of an empirical study on the effect of removing such terms from verbose queries in the context of Text Retrieval-based concept location. In the study, we remove terms from 424 queries, generated from bug reports of nine open source systems. Removing the terms leads to substantial improvement in retrieval: 73% of the queries are improved, leading to 21.8% and 13.4% gain in terms of MRR and MAP, respectively. Such improvement is larger than that of many more sophisticated state-of-the-art approaches. The results show promise and the future challenge lies with automatically identifying the terms to be removed from the verbose queries.","","Electronic:978-1-4503-4205-6; POD:978-1-5090-2245-8","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7883382","Query Reduction;Software Maintenance;Text Retrieval","Computer bugs;Conferences;Context;Information retrieval;Software engineering;Software maintenance","public domain software;query processing;software maintenance;text analysis","MAP;MRR;open source systems;software retrieval;text retrieval based software maintenance;text retrieval-based concept location;verbose query reduction","","","","","","","14-22 May 2016","","IEEE","IEEE Conference Publications"
"Nature-inspired classification for mining social space information: National security intelligence and big data perspective","K. Dhanasekaran; B. Surendiran","Computer Science and Engineering, Info Institute of Engineering, Coimbatore, India","2016 Online International Conference on Green Engineering and Technologies (IC-GET)","20170504","2016","","","1","6","Due to the increasing amount of information in web-based environment, analysts nowadays need information extracted from different sources. Extracting this information to guide decision making in a national security perspective remains a challenging task. The major issue arises due to a large amount of irrelevant information or complexity of unstructured data which makes information extraction and classification a very tedious task while analyzing the textual content for finding various aspects of entities or groups. In this paper, we describe our efforts towards introducing a context-based information extraction using National Security Information Sources (NSIS) which employs different types of knowledge inspired by natural activities of living things. In order to improve classification performance by utilizing relevant information from the sources related to national security and to make better decision, we assume that entities and relationships from these sources can be used to contextualize information from the records. This paper presents a new method for nature-inspired classification after extracting various features from dataset created using social posts and records. Then, analysis of classes of information to concepts available on knowledge sources is carried out to ensure quality of information based on the user needs. The simulation results demonstrated the ability of the proposed method inspired by cultural algorithm to extract group-centric information and improve classification performance using proposed Social Info Finder (SIF). This paper highlights the challenges and application of proposed SIF method to improve information extraction and performance of text classification focusing on national security and related threats.","","Electronic:978-1-5090-4556-3; POD:978-1-5090-4557-0","10.1109/GET.2016.7916770","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7916770","Big data;Information extraction;National security;Nature-inspired computing;Social problems","Algorithm design and analysis;Classification algorithms;Data mining;Feature extraction;Information retrieval;National security;Proteins","","","","","","","","","19-19 Nov. 2016","","IEEE","IEEE Conference Publications"
"Optimal Storage Placement for Tree-Structured Networks with Heterogeneous Channel Costs","G. M. Chiu; L. H. Yen; T. L. Chin","National Taiwan University of Science and Technology, Taipei","IEEE Transactions on Computers","20110901","2011","60","10","1431","1444","This work considers data query applications in tree-structured networks, where a given set of source nodes generate (or collect) data and forward the data to some halfway storage nodes for satisfying queries that call for data generated by all source nodes. The goal is to determine an optimal set of storage nodes that minimizes overall communication cost. Prior work toward this problem assumed homogeneous channel cost, which may not be the case in many network environments. We generalize the optimal storage problem for a tree-structured network by considering heterogeneous channel costs. The necessary and sufficient conditions for the optimal solution are identified, and an algorithm that incurs a linear time cost is proposed. We have also conducted extensive simulations to validate the algorithm and to evaluate its performance.","0018-9340;00189340","","10.1109/TC.2010.231","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5661768","Algorithm/protocol design and analysis;information storage and retrieval;network problems.","Algorithm design and analysis;Data communication;Data models;Database systems;Memory;Peer to peer computing;Wireless sensor networks","query processing;storage management;trees (mathematics)","data query applications;heterogeneous channel costs;optimal storage placement;tree-structured networks","","2","","36","","20101210","Oct. 2011","","IEEE","IEEE Journals & Magazines"
"Label Transfer by Measuring Compactness","R. Varga; S. Nedevschi","Computer Science Department, Technical University of Cluj-Napoca, Cluj Napoca, Romania","IEEE Transactions on Image Processing","20130926","2013","22","12","4711","4723","This paper presents a new automatic image annotation algorithm. First, we introduce a new similarity measure between images: compactness. This uses low level visual descriptors for determining the similarity between two images. Compactness shows how close test image features lie to training image feature cluster centers. The measure provides the core for a k-nearest neighbor type image annotation method. Afterward, a formalism for defining different transfer techniques is devised and several label transfer techniques are provided. The method as whole is evaluated on four image annotation benchmarks. The results on these sets validate the accuracy of the approach, which outperforms many state-of-the-art annotation methods. The method presented here requires a simple training process, efficiently combines different feature types and performs better than complex learning algorithms, even in this incipient form. The main contributions of this paper are the usage of compactness as a similarity measure that enables efficient low level feature comparison and an annotation algorithm based on label transfer.","1057-7149;10577149","","10.1109/TIP.2013.2277818","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6576807","Information search and retrieval;automatic image annotation;object recognition;scene analysis","Data models;Feature extraction;Hidden Markov models;Histograms;Training;Vectors;Visualization","feature extraction;image processing","automatic image annotation;compactness measurement;image feature cluster centers;incipient form;k-nearest neighbor;label transfer;simple training process;visual descriptors","","1","","40","","20130808","Dec. 2013","","IEEE","IEEE Journals & Magazines"
"Detecting, Assessing and Monitoring Relevant Topics in Virtual Information Environments","J. Ontrup; H. Ritter; S. W. Scholz; R. Wagner","Bielefeld University, Bielefeld","IEEE Transactions on Knowledge and Data Engineering","20090123","2009","21","3","415","427","The ability to assess the relevance of topics and related sources in information-rich environments is a key to success when scanning business environments. This paper introduces a hybrid system to support managerial information gathering. The system is made up of three components: 1) a hierarchical hyperbolic SOM for structuring the information environment and visualizing the intensity of news activity with respect to identified topics, 2) a spreading activation network for the selection of the most relevant information sources with respect to an already existing knowledge infrastructure, and 3) measures of interestingness for association rules as well as statistical testing facilitates the monitoring of already identified topics. Embedding the system by a framework describing three modes of human information seeking behavior endorses an active organization, exploration and selection of information that matches the needs of decision makers in all stages of the information gathering process. By applying our system in the domain of the hotel industry we demonstrate how typical information gathering tasks are supported. Moreover, we present an empirical study investigating the effectiveness and efficiency of the visualization framework of our system.","1041-4347;10414347","","10.1109/TKDE.2008.149","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4569847","Clustering;Data and knowledge visualization;Database Applications;Database Management;Graphical user interfaces;Human information processing;Information Search and Retrieval;Information Storage and Retrieval;Information Technology;Information Technology and Systems;Search process;Text mining","","data mining;data visualisation;decision making;hotel industry;information management;information needs;knowledge management;monitoring;self-organising feature maps;statistical testing;virtual reality","activation network;association rule;business environment;decision making;hierarchical hyperbolic SOM;hotel industry;human information seeking behavior;information gathering management;knowledge infrastructure;statistical testing;topic assessment;topic detection;topic monitoring;virtual information environment scanning","","4","","37","","20080718","March 2009","","IEEE","IEEE Journals & Magazines"
"Salient local visual features for shape-based 3D model retrieval","Ryutarou Ohbuchi; Kunio Osada; Takahiko Furuya; Tomohisa Banno","University of Yamanashi, Japan","2008 IEEE International Conference on Shape Modeling and Applications","20080620","2008","","","93","102","In this paper, we describe a shape-based 3D model retrieval method based on multi-scale local visual features. The features are extracted from 2D range images of the model viewed from uniformly sampled locations on a view sphere. The method is appearance-based, and accepts all the models that can be rendered as a range image. For each range image, a set of 2D multi-scale local visual features is computed by using the scale invariant feature transform [22] algorithm. To reduce cost of distance computation and feature storage, a set of local features describing a 3D model is integrated into a histogram using the bag-of-features approach. Our experiments using two standard benchmarks, one for articulated shapes and the other for rigid shapes, showed that the methods achieved the performance comparable or superior to some of the most powerful 3D shape retrieval methods.","","CD-ROM:978-1-4244-2261-6; POD:978-1-4244-2260-9","10.1109/SMI.2008.4547955","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4547955","Content-based retrieval;H.3.3 [Information Search and Retrieval]: Information filtering;I.3.5 [Computational Geometry and Object Modeling]: Surface based 3D shape models;I.4.8 [Scene Analysis]: Object recognition;Scale Invariant Feature Transform;bag-of-features;multi-scale feature","Computational efficiency;Costs;Feature extraction;Histograms;Humans;Noise shaping;Rendering (computer graphics);Shape;Solid modeling;Spatial databases","feature extraction;image retrieval;rendering (computer graphics);solid modelling;transforms","bag-of-feature approach;feature extraction;rendering;salient local visual feature;scale invariant feature transform algorithm;shape-based 3D model retrieval method","","47","","41","","","4-6 June 2008","","IEEE","IEEE Conference Publications"
