"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5255219,5255009,5255384,5255103,5255274,5255165,5255319,5254243,5255134,5254884,5246859,5246104,5250734,5246842,5250753,5246877,5236283,5236400,5236350,5236202,5236379,5236208,5236307,5235716,5236206,5236207,5236323,5234971,5234384,5234574,5235165,5234481,5234534,5234861,5234590,5234839,5234881,5234544,5234782,5234451,5234922,5234132,5234079,5234085,5233612,5234156,5234127,5233320,5230771,5231769,5231693,5231199,5231866,5231911,5233161,5232462,5232157,5232473,5231889,5232458,5232254,5232500,5232251,5231021,5232127,5231190,5231966,5230781,5231247,5231592,5232435,5231237,5231053,5231764,5231605,5232412,5232494,5231238,5231215,5231171,5231846,5228080,5228052,5230471,5227855,5228030,5228228,5228049,5228026,5229972,5228328,5228064,5228076,5228277,5228089,5228072,5228095,5230161,5228043,5230209",2017/05/04 20:59:00
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A segmentation-based method for 3D model retrieval","M. l. Qin; H. Liu","College of Information Science and Engineering, Shandong Normal University, Jinan 250014, China","2009 IEEE International Symposium on IT in Medicine & Education","20090915","2009","1","","896","902","A novel 3D model segmentation and retrieval method was introduced in this paper that is based on the topological information and partial geometry features of 3D mode. The proposed algorithm extracts feature for every triangular piece using flatness of a triangular, and partitions the 3D model into a set of triangular pieces with different flatness. Then, a watershed-based algorithm is developed and followed by an efficient region merging scheme to get a meaningful segmentation of the 3D model. And also a characteristics topology graph is constructed for the model in accordance with the topological relations between the blocks. To simplify the computational complexity of the similarity of two models, spanning trees of the topography graph is constructed firstly and then the similarity between the spanning trees is calculated. Experimental results show that this segmentation and retrieval algorithm is efficient and robust.","","POD:978-1-4244-3928-7","10.1109/ITIME.2009.5236202","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5236202","","Computational complexity;Data mining;Feature extraction;Information geometry;Information retrieval;Merging;Partitioning algorithms;Solid modeling;Topology;Tree graphs","computational complexity;feature extraction;image retrieval;image segmentation;trees (mathematics)","3D model;3D model retrieval method;characteristics topology graph;computational complexity;partial geometry feature extraction;region merging scheme;segmentation-based method;spanning trees;topography graph;topological information;triangular piece;watershed-based algorithm","","0","","8","","","14-16 Aug. 2009","","IEEE","IEEE Conference Publications"
"A Comparative Study of PCA, LDA and Kernel LDA for Image Classification","F. Ye; Z. Shi; Z. Shi","Key Lab. of Intell. Inf. Process., Chinese Acad. of Sci., Beijing, China","2009 International Symposium on Ubiquitous Virtual Reality","20090904","2009","","","51","54","Although various discriminant analysis approaches have been used in content-based image retrieval (CBIR) application, there have been relatively few concerns with kernel-based methods. Furthermore, these CBIR applications still applied discriminant analysis to face images as face recognition did. In this paper we concerns images with general semantic concepts. We use our presented symmetrical invariant LBP (SILBP) texture descriptor to extract image visual features. We then explored effectiveness of principal component analysis (PCA), fisher linear discriminant analysis (LDA), and kernel LDA algorithms in providing optimal discrimination features. Following it, we present an LDA based framework to carry out kernel discrimiant analysis in our application. By taking advantage of the efficiency in nonlinear condition of kernel-based methods and the simplicity of LDA, the proposed approach can improve the retrieval precision of CBIR. The experimental results validate the effectiveness of the proposed approach.","","POD:978-1-4244-4437-3","10.1109/ISUVR.2009.26","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5232254","Kernel LDA;LDA;PCA;image classification;subspace method","Content based retrieval;Face recognition;Feature extraction;Image analysis;Image classification;Image retrieval;Information retrieval;Kernel;Linear discriminant analysis;Principal component analysis","content-based retrieval;face recognition;feature extraction;image classification;image retrieval;principal component analysis","applied discriminant analysis;content-based image retrieval;face recognition;fisher linear discriminant analysis;image classification;image visual feature extractor;kernel LDA algorithm;kernel discrimiant analysis;kernel-based method;principal component analysis;symmetrical invariant LBP texture descriptor","","3","","20","","","8-11 July 2009","","IEEE","IEEE Conference Publications"
"Concept Based Query Expansion Using WordNet","J. Zhang; B. Deng; X. Li","Dept. Electron. Eng., Tsinghua Univ., Beijing, China","2009 International e-Conference on Advanced Science and Technology","20090904","2009","","","52","55","Query expansion is a widely studied technique for improving information retrieval effectiveness. In this paper we proposed a new query expansion technique using the comprehensive thesaurus WordNet and its semantic relatedness measure modules. Word sense disambiguation are performed on original query sentence, yielding the concept of each term in the query. Based on those recovered concepts, expanded query terms are generated from WordNet lexical database. The proposed method has been evaluated in document retrieval on the Web using query sentence. Our extensive experimental results demonstrate a 7% precision improvement over retrieval methods not employing query expansion techniques.","","POD:978-0-7695-3672-9","10.1109/AST.2009.24","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5231693","","Books;Databases;Information retrieval;LAN interconnection;Manuals;Natural languages;Robustness;Speech;Thesauri","document handling;query processing","WordNet lexical database;comprehensive thesaurus;concept based query expansion;document retrieval;expanded query terms;information retrieval;query sentence;recovered concepts;semantic relatedness measure modules;word sense disambiguation","","10","","11","","","7-9 March 2009","","IEEE","IEEE Conference Publications"
"Research and Design of Internet Public Opinion Analysis System","Q. Guan; S. Ye; G. Yao; H. Zhang; L. Wei; G. Song; K. He","Network & Educ. Technol. Center, Jinan Univ., Guangzhou, China","2009 IITA International Conference on Services Science, Management and Engineering","20090904","2009","","","173","177","Internet is becoming a spreading platform for the public opinion. It is important to grasp the Internet public opinion in time and understand the trends of their opinion correctly. Text classification plays a fundamental role in a number of information management and retrieval tasks. But Web-page classification is much more difficult than pure-text classification due to a large variety of noisy information embedded in Web pages. In this paper, we propose a system scheme for the analysis of the Internet public opinion (IPO). We apply Web-page classification through summarization to extract the most relevant content from the Web pages and then pass them to standard text classification algorithms (NB or SVM). We comprehensive use text classification and text clustering algorithms, which have been shown to be efficient and effective for singly using. Through the result of the experiment,we have proved the superiority of the system systempsilas architecture in the system design.","","POD:978-0-7695-3729-0","10.1109/SSME.2009.62","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5233320","Internet public opinion;Web-page summarization;text classification;vector space model","Classification algorithms;Clustering algorithms;Data mining;Information management;Information retrieval;Internet;Niobium;Support vector machines;Text categorization;Web pages","Internet;classification;information retrieval;pattern clustering;text analysis","IPO;Internet public opinion analysis system;Web-page classification;Web-page summarization;information management;information retrieval;text classification algorithm;text clustering algorithm","","5","","12","","","11-12 July 2009","","IEEE","IEEE Conference Publications"
"A Spatial Correlation Model for Visual Information in Wireless Multimedia Sensor Networks","R. Dai; I. F. Akyildiz","Broadband Wireless Networking Lab., Georgia Inst. of Technol., Atlanta, GA, USA","IEEE Transactions on Multimedia","20090911","2009","11","6","1148","1159","Wireless multimedia sensor networks (WMSNs) are interconnected devices that allow retrieving video and audio streams, still images, and scalar data from the environment. In a densely deployed WMSN, there exists correlation among the visual information observed by cameras with overlapped field of views. This paper proposes a novel spatial correlation model for visual information in WMSNs. By studying the sensing model and deployments of cameras, a spatial correlation function is derived to describe the correlation characteristics of visual information observed by cameras with overlapped field of views. The joint effect of multiple correlated cameras is also studied. An entropy-based analytical framework is developed to measure the amount of visual information provided by multiple cameras in the network. Furthermore, according to the proposed correlation function and entropy-based framework, a correlation-based camera selection algorithm is designed. Experimental results show that the proposed spatial correlation function can model the correlation characteristics of visual information in WMSNs through low computation and communication costs. Further simulations show that, given a distortion bound at the sink, the correlation-based camera selection algorithm requires fewer cameras to report to the sink than the random selection algorithm.","1520-9210;15209210","","10.1109/TMM.2009.2026100","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5235165","Camera selection;spatial correlation;visual information;wireless multimedia sensor networks","Algorithm design and analysis;Cameras;Computational efficiency;Cost function;Image retrieval;Image sensors;Information analysis;Information retrieval;Streaming media;Wireless sensor networks","correlation methods;entropy;information retrieval;media streaming;video cameras;video streaming;wireless sensor networks","audio stream retrieval;correlation-based camera selection algorithm;entropy-based analytical framework;spatial correlation model;video retrieval;visual information;wireless multimedia sensor network","","62","1","20","","","Oct. 2009","","IEEE","IEEE Journals & Magazines"
"Medical image retrieval from distributed environment","M. S. Anbarasi; S. Sandhya; K. M. Mehata; V. Suganya","Department of Information Technology, Ponicherry Engineering College, Puducherry, India","2009 International Conference on Intelligent Agent & Multi-Agent Systems","20090901","2009","","","1","8","Image retrieval from distributed database is one of the challenging tasks in recent researches. Unlike text retrieval through SQL, MYSQL, etc, image retrieval is not an easy task because of its storage space, color, shape and texture factor. We propose a technique of retrieving images from a distributed database environment by giving a region of an image as an input query. By applying segmentation techniques while retrieval, the efficiency of retrieval is enhanced. This can be applied in medical field to locate tumors and other pathologies, measure tissue volumes, computer-guided surgery, diagnosis, treatment planning and study of anatomical structure.","","POD:978-1-4244-4710-7","10.1109/IAMA.2009.5228026","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5228026","Segmentation;edge detection;feature organization;feature representation;filters","Biomedical imaging;Distributed databases;Image databases;Image retrieval;Image segmentation;Image storage;Information retrieval;Medical diagnostic imaging;Neoplasms;Shape","biological tissues;content-based retrieval;distributed databases;image colour analysis;image retrieval;image segmentation;image texture;medical image processing;medical information systems;surgery;tumours","MYSQL;SQL;anatomical structure;computer-guided surgery;content-based image retrieval;distributed database environment;image color factor;image shape factor;image texture factor;input query;medical diagnosis;medical image retrieval;pathology;segmentation technique;storage space;text retrieval;tissue volume measurement;treatment planning;tumor location","","1","","10","","","22-24 July 2009","","IEEE","IEEE Conference Publications"
"Multiple watermark embedding scheme in wavelet-spatial domains based on ROI of medical images","E. F. Badran; M. A. Sharkas; O. A. Attallah","Arab Academy for Science & Technology, Alexandria, Egypt","2009 National Radio Science Conference","20090909","2009","","","1","8","Watermarking in medical images is a new area of research. It has the potential of being a value-added tool for medical confidentiality protection, patient-related information hiding, and information retrieval. Medical image watermarking requires extreme care when embedding additional data within the medical images because the additional information must not affect the image quality as this may cause misdiagnosis. In this paper we present a scheme that depends on the extraction of the ROI (region of interest) and its use as a watermark to be embedded twice; first as a robust watermark in the RONI (region of non interest) in the wavelet domain and again as a fragile watermark in the ROI in the spatial domain. Moreover multiple watermarks such as the physician's digital signature and EPR (Electronics Patient Record) are embedded in the RONI in wavelet domain depending on a private key. We compare this scheme by another one that we presented before to show the robustness of new scheme. In our work we use MRI brain images with a brain tumor as the ROI. The experimental results showed that the watermarked image is robust to JPEG compression, ROI removal, and addition of an additional tumor to the image and some geometrical attacks; lowpass and median filtering and some types of noise as; Gaussian, Poisson, Salt and Pepper and finally Speckle.","1110-6980;11106980","POD:978-1-4244-4214-0","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5234079","","Biomedical imaging;Brain;Data mining;Image quality;Information retrieval;Neoplasms;Protection;Robustness;Watermarking;Wavelet domain","biomedical imaging;information retrieval;watermarking","image watermarking;information retrieval;medical confidentiality protection;medical images;multiple watermark embedding scheme;patient-related information hiding;region of interest;wavelet-spatial domains","","2","","16","","","17-19 March 2009","","IEEE","IEEE Conference Publications"
"User-adaptive interface based on mental model and symbol matching","S. Kim; K. Sekiyama; T. Fukuda","Department of Micro-Nano Systems Engineering, Nagoya University, Furo-cho, Chilkusa-ku, 464-8603, Japan","2009 IEEE/ASME International Conference on Advanced Intelligent Mechatronics","20090901","2009","","","457","462","We design a user-adaptive interface that is adapted to a driver considering his/her personal differences. This paper deals with the interactive adaptation interface based on probability model of hidden Markov model and symbol matching for in-vehicle information systems. This interface builds a user's navigation pattern model by navigation data and recommends symbols or clues which are affected by the user model. User's intention is inferred by the interactive behavior between the driver and the interface which is symbol matching. As an application example, we present a car navigation system and experiments were performed to confirm the effectiveness on the reduction of the response time.","2159-6247;21596247","POD:978-1-4244-2852-6","10.1109/AIM.2009.5229972","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5229972","","Cognitive science;Delay;Graphical user interfaces;Hidden Markov models;Information retrieval;Information systems;Intelligent transportation systems;Navigation;Vehicle driving;Vehicle safety","automated highways;computerised navigation;hidden Markov models;interactive systems;user modelling","Intelligent Transportation System;car navigation system;hidden Markov model;in-vehicle information system;interactive adaptation interface;mental model;response time reduction;symbol matching;user navigation pattern model;user-adaptive interface","","0","","14","","","14-17 July 2009","","IEEE","IEEE Conference Publications"
"Query Intensive Interface Information Extraction Protocol for deep web","D. K. Sharma; A. K. Sharma","Dept. of Computer Science & Engineering, G L A Institute of Technology and Management, Mathura, India","2009 International Conference on Intelligent Agent & Multi-Agent Systems","20090901","2009","","","1","5","A new query intensive interface information extraction protocol (QIIIEP) for deep Web retrieval process is proposed. Auto query word extraction and auto form unification procedure are newly proposed in order to comprehend various functions of the proposed protocol. Proposed protocol offers great advantages in deep Web crawling without over burdening the requesting server. However, conventional deep web crawling procedures result in heavy communication processing loads and procedural complexity for applying either schema matching or improper otology based query. This makes it difficult to crawl entire contents of deep web. In the proposed protocol, the tradeoff between correct query response and communication loads is solved by generating knowledge base at QIIIEP server. Therefore, the proposed protocol can realize flexible and highly efficient data extraction mechanism after deploying QIIIEP server on deep web domain. It enables not only the one stop information retrieval process but also provides auto authentication mechanism for supplied domain.","","POD:978-1-4244-4710-7","10.1109/IAMA.2009.5228052","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5228052","Deep web;HTTP;QIIIEP;query interface analysis;relevance ranking;response analysis and navigation;values allotment","Classification tree analysis;Clustering algorithms;Computer science;Crawlers;Data mining;Decision trees;Information retrieval;Navigation;Protocols;Web server","Internet;protocols;query processing","QIIIEP server;auto form unification procedure;auto query word extraction;data extraction mechanism;deep Web crawling;deep Web retrieval process;information retrieval process;otology based query;query intensive interface information extraction protocol","","4","","27","","","22-24 July 2009","","IEEE","IEEE Conference Publications"
"A unified study on human and Web granular reasoning","N. Zhong","Department of Life Science and Informatics, Maebashi Institute of Technology, Japan","2009 8th IEEE International Conference on Cognitive Informatics","20090918","2009","","","3","4","In this talk, we will describe studying on granular reasoning of human and Web in a unified way from the viewpoint of brain informatics. We consider Web granular reasoning as an application of human-inspired granular reasoning. As for human granular reasoning, based on the previous studies about basic-level advantage and its reversal effect, we use fMRI/ERP to investigate how the neural system cooperates and coordinates with each other when the starting point locates in the basic level and how the brain modulates and adapts to the change when the starting point switches to a more general level. The key question is ldquocan we find a new cognitive model for developing human-level Web based granular reasoning and problem-solving?rdquo In order to answer this question, we investigate the cognitive mechanism and neural basis of human problem solving and reasoning, for developing new cognitively inspired Web intelligence models. Based on the above results, we will implement Problem Solver Markup Language (PSML) for representing, organizing, retrieving, and selecting Web information sources with multiple levels of granularity, and develop PSML based Web inference engines for personalized wisdom Web problem solving and services.","","POD:978-1-4244-4642-1","10.1109/COGINF.2009.5250734","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5250734","","Artificial intelligence;Engines;Humans;Informatics;Information retrieval;Markup languages;Organizing;Problem-solving;Switches;World Wide Web","Internet;Web services;inference mechanisms;page description languages;problem solving","PSML based Web inference engines;Problem Solver Markup Language;Web granular reasoning;Web information sources;brain informatics;cognitively inspired Web intelligence model;fMRI/ERP;human-inspired granular reasoning;personalized wisdom Web problem solving;personalized wisdom Web services","","0","","","","","15-17 June 2009","","IEEE","IEEE Conference Publications"
