"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5137637,5137456,5137497,5137731,5137135,5117702,5137532,5118398,5137701,5116422,5137746,5137565,5137534,5091028,5090726,5109395,5091012,5090831,5090849,5090987,5076840,5089265,5090038,5089240,5090056,5089008,5090280,5077030,5077044,5077125,5088961,5088916,5089135,5076936,5090066,5076935,5089110,5076294,5076934,5089109,5076891,5090446,5088932,5089196,5090044,5088911,5076326,5088929,5089128,5089301,5090127,5088945,5077134,5090067,5077032,5090050,5088940,5089056,5089079,5089308,5088984,5089300,5075767,5071719,5075781,5071138,5075775,5072508,5072513,5071879,5072504,5073197,5071630,5072011,5072700,5072999,5072543,5073031,5074600,5072510,5071039,5071876,5072640,5072095,5072619,5072726,5073049,5073384,5072128,5071583,5071870,5070879,5070843,5070022,5070325,5070740,5070153,4797856,5070766,5070623",2017/05/04 21:01:25
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A Novel Support Vector Machine Fuzzy Network for Image Classification Using MPEG-7 Visual Descriptors","H. Chen; Z. Gao; G. Lu; S. Li","Coll. of Telecommun. & Inf. Eng., Nanjing Univ. of Posts & Telecommun., Nanjing","2008 International Conference on MultiMedia and Information Technology","20090619","2008","","","365","368","MPEG-7 standard describes visual descriptors and performance metrics for image classification. Amongst all image features, color and texture are more visually expressive and hence are attractive for visual descriptors. Further, combination of features makes image classification more relevant and robust. This paper proposes efficient methods for image classification using 3 MPEG-7 descriptors to represent color and texture features. Additionally, we apply Support Vector Machine and Fuzzy algorithm to extract linguistic fuzzy rules, in order to bridge the ""semantic gap"" between the lower-lever descriptors and the high-level semantic of an image. The Support Vector Machine Fuzzy Network was evaluated using images from the aceMedia Repository and more specifically in a beach/urban scenes classification problem.","","POD:978-0-7695-3556-2","10.1109/MMIT.2008.199","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5089135","","Bridges;Content based retrieval;Image classification;Information retrieval;Information technology;MPEG 7 Standard;Multimedia databases;Standardization;Support vector machine classification;Support vector machines","code standards;fuzzy neural nets;image classification;image colour analysis;image texture;support vector machines;video coding","MPEG-7 visual descriptor;color representation;image classification;support vector machine fuzzy network;texture feature","","2","","7","","","30-31 Dec. 2008","","IEEE","IEEE Conference Publications"
"Describing human-object interaction in Intelligent Space","M. Niitsuma; K. Yokoi; H. Hashimoto","Dept. of Precision Mechanics, Chuo University, 1-13-27 Kasuga, Bunkyo-ku, Tokyo 112-8551, Japan","2009 2nd Conference on Human System Interactions","20090623","2009","","","395","399","This paper presents an observation system of human-object interaction in the intelligent space (iSpace). Object information is necessary to describe events and human activities which happen in environments. Especially, names, colors, size and shapes of objects can be described manually because we can consider that the information will not change. On the other hand, information such as locations of objects, frequency of use of the objects, the users and motion patterns while using the objects can not be described manually because they depend on individuals and contexts when the objects are used. Therefore, we decided to obtain these kinds of object information through observation of human-object interaction. We show an improvement of the observation system and experimental results to verify the system.","2158-2246;21582246","POD:978-1-4244-3959-1","10.1109/HSI.2009.5091012","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5091012","Intelligent Space;human-object interaction;observation of human actions","History;Humans;Information analysis;Information retrieval;Intelligent agent;Intelligent networks;Intelligent robots;Intelligent sensors;Life estimation;Mobile robots","man-machine systems","human-object interaction;intelligent space;observation system","","3","","18","","","21-23 May 2009","","IEEE","IEEE Conference Publications"
"Study of Communication Gateway Based on IEC61850 Protocol","Q. Zhijian; L. Mingguang; J. Zhiling; W. Feng; L. Jing; S. Lichao","Sch. of Electr. Eng., Beijing Jiaotong Univ., Beijing","2009 International Conference on Communication Software and Networks","20090619","2009","","","659","662","IEC61850 communication protocol is seamless standard of future power system and substation. Remote communication method based on IEC61850 was studied, and it has put forward a new communication gateway interface model, view of abstract communication service interface and special communication service mapping technology, and it has mapped three communication protocol stacks. It has designed three layer modules of IEC61850 real-time database system, IEC60870-5-101/104 protocol conversion server and MMS resolver based on multi-threading technology. At last, it has designed realization process of communication gateway.","","POD:978-0-7695-3522-7","10.1109/ICCSN.2009.17","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5076936","ACSI;ASDU;Communication Gateway;IEC61850;MMS","Application software;Computer science;Educational institutions;Information retrieval;Machine learning;Mathematics;Protocols;Seminars;Text categorization;Text recognition","IEC standards;network servers;protocols;telecommunication standards","IEC60870-5-101/104 protocol conversion server;IEC61850 protocol;MMS resolver;communication gateway interface model;multi-threading technology","","0","","4","","","27-28 Feb. 2009","","IEEE","IEEE Conference Publications"
"A bug you like: A framework for automated assignment of bugs","O. Baysal; M. W. Godfrey; R. Cohen","School of Computer Science, University of Waterloo, ON, Canada","2009 IEEE 17th International Conference on Program Comprehension","20090619","2009","","","297","298","Assigning bug reports to individual developers is typically a manual, time-consuming, and tedious task. In this paper, we present a framework for automated assignment of bug-fixing tasks. Our approach employs preference elicitation to learn developer predilections in fixing bugs within a given system. This approach infers knowledge about a developer's expertise by analyzing the history of bugs previously resolved by the developer. We apply a vector space model to recommend experts for resolving bugs. When a new bug report arrives, the system automatically assigns it to the appropriate developer considering his or her expertise, current workload, and preferences. We address the task allocation problem by proposing a set of heuristics that support accurate assignment of bug reports to the developers.","1092-8138;10928138","POD:978-1-4244-3998-0","10.1109/ICPC.2009.5090066","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5090066","","Artificial intelligence;Automatic control;Computer bugs;Computer science;Data mining;Digital cameras;History;Information retrieval;Machine learning","program debugging","a bug you like;automated bugs assignment;bug-fixing tasks;preference elicitation;task allocation problem","","14","2","7","","","17-19 May 2009","","IEEE","IEEE Conference Publications"
"Automatic generation of streaming datapaths for arbitrary fixed permutations","P. A. Milder; J. C. Hoe; M. Puschel","Carnegie Mellon University, Electrical and Computer Engineering Department, Pittsburgh, PA, U.S.A.","2009 Design, Automation & Test in Europe Conference & Exhibition","20090623","2009","","","1118","1123","This paper presents a technique to perform arbitrary fixed permutations on streaming data. We describe a parameterized architecture that takes as input n data points streamed at a rate of w per cycle, performs a permutation over all n points, and outputs the result in the same streaming format. We describe the system and its requirements mathematically and use this mathematical description to show that the datapaths resulting from our technique can sustain a full throughput of w words per cycle without stalling. Additionally, we provide an algorithm to configure the datapath for a given permutation and streaming width. Using this technique, we have constructed a full synthesis system that takes as input a permutation and a streaming width and outputs a register-transfer level Verilog description of the datapath. We present an evaluation of our generated designs over varying problem sizes and streaming widths, synthesized for a Xilinx Virtex-5 FPGA.","1530-1591;15301591","POD:978-1-4244-3781-8","10.1109/DATE.2009.5090831","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5090831","","Computer architecture;Data engineering;Design methodology;Field programmable gate arrays;Hardware design languages;Information retrieval;Random access memory;Throughput;Wires","automatic programming;field programmable gate arrays;hardware description languages","Xilinx Virtex-5 FPGA;arbitrary fixed permutations;automatic generation;mathematical description;parameterized architecture;register-transfer level Verilog description;streaming datapaths","","7","","12","","","20-24 April 2009","","IEEE","IEEE Conference Publications"
"An Automated Approach to Mapping External Terminologies to the UMLS","M. Taboada*; R. Lalin; D. MartÍnez","Dept. of Electron. & Comput. Sci., Univ. of Santiago de Compostela, Santiago de Compostela","IEEE Transactions on Biomedical Engineering","20090610","2009","56","6","1598","1605","Nowadays, providing interoperability between different biomedical terminologies is a critical issue for efficient information sharing. One problem making interoperability difficult is the lack of automated methods simplifying the mapping process. In this study, we propose an automated approach to mapping external terminologies to the Unified Medical Language System (UMLS). Our approach applies a sequential combination of two basic matching methods classically used in ontology matching. First, a lexical technique identifies similar strings between the external terminology and the UMLS. Second, a structure-based technique validates, in part, the lexical alignmentby computing paths to top-level concepts and checking the compatibility of these top-level concepts across the external terminology and the UMLS. The method was applied to the mapping of the large-scale biomedical thesaurus EMTREE to the complete UMLS Metathesaurus. In total, 47.9% coverage of EMTREE terms was reached, leading to 80% coverage of EMTREE concepts. Our method has revealed a high compatibility in 6 out of 15 top-level categories across terminologies. The validation of lexical mappings ranges over 75.8% of the total lexical alignment. Overall, the method rules out a total of 6927 (7.9%) lexical mappings, with a global precision of 78%.","0018-9294;00189294","","10.1109/TBME.2009.2015651","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4797856","Ontology matching;Unified Medical Language System (UMLS);terminology mapping","Biological materials;Biomedical computing;Biomedical materials;Computer science;Information retrieval;Large-scale systems;Medical services;Ontologies;Terminology;Thesauri;Unified modeling language;Vocabulary","bioinformatics;medical computing;ontologies (artificial intelligence);thesauri","EMTREE;biomedical terminology mapping;large-scale biomedical thesaurus;lexical technique;ontology matching;structure-based technique;unified medical language system","Algorithms;Biomedical Research;Databases, Bibliographic;Linguistics;Natural Language Processing;Reproducibility of Results;Terminology as Topic;Unified Medical Language System;Vocabulary, Controlled","8","","26","","20090304","June 2009","","IEEE","IEEE Journals & Magazines"
"Paraphrasing of Chinese Sentences with Special Structure","Z. Wang; Y. Liu","Harbin Univ. of Commerce, Harbin","2009 International Workshop on Intelligent Systems and Applications","20090612","2009","","","1","4","By analyzing the structure of large amount sentences in Chinese, extracting paraphrase templates based on key items, which can used to paraphrase some sentences with special structure. Matching of paraphrase template with sentences is through calculating similarity of paraphrase sentence with paraphrase template. With fixing keywords and structure auxiliary words which reflect the structure of sentences in the templates and combining the qualifier and replacing them by variables, and achieve exactly structural matching in sentence level and enhanced the coverage of the templates. To evaluate performance of the method, experiments have been done and got the coverage rate of templates and precision of paraphrase 65.4% and 75.82% respectively.","","POD:978-1-4244-3893-8","10.1109/IWISA.2009.5072999","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5072999","","Business;Concrete;Data mining;Feathers;Information retrieval;Natural languages;Painting;Search engines;Statistical learning;Web mining","word processing","Chinese sentences paraphrasing;fixing keywords;paraphrase templates;structural matching;structure auxiliary words;template matching","","1","","10","","","23-24 May 2009","","IEEE","IEEE Conference Publications"
"Selective Cooperative Schemes Using Quasi-Cyclic LDPC Codes over Rayleigh Fading Channels","Z. Chen; J. Yuan","Sch. of Electr. & Electron. Eng., North China Electr. Power Univ., Baoding","2009 International Conference on Communication Software and Networks","20090619","2009","","","654","658","Cooperative communication enables distributed terminals with a single antenna to form a virtual multiple antenna system and benefits from diversity. In this paper quasi-cyclic LDPC codes are applied to both amplify-and-forward cooperative scheme and decode-and-forward scheme over Rayleigh fading half-duplex relay channel. Simulation results show excellent performance of quasi-cyclic LDPC codes with cooperative schemes compared to the same codes in direct link communication of AWGN channel and Rayleigh channel. Compared to amplify-and-forward scheme, it is shown that decode-and-forward scheme is more sensitive to the path-loss fading.","","POD:978-0-7695-3522-7","10.1109/ICCSN.2009.11","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5076935","Amplify and Forward;Decode and Forward;Quasi-Cyclic LDPC codes;Rayleigh fading channels;cooperative communication","Application software;Computer science;Educational institutions;Fading;Information retrieval;Machine learning;Mathematics;Parity check codes;Text categorization;Text recognition","Rayleigh channels;channel coding;cyclic codes;decoding;multiplexing;parity check codes","Rayleigh fading half-duplex channel;amplify-and-forward cooperative scheme;decode-and-forward scheme;quasi cyclic LDPC code","","1","","13","","","27-28 Feb. 2009","","IEEE","IEEE Conference Publications"
"Web Mining Service (WMS), a Public and Free Service for Web Data Mining","J. M. Gago; C. Guerrero; C. Juiz; R. Puigjaner","Dept. de Mat. i Inf., Univ. de les Illes Balears, Balears","2009 Fourth International Conference on Internet and Web Applications and Services","20090612","2009","","","351","356","Companies and Web sites store information about the user behaviour which is not shared with other people. A tool for public and free sharing of this information has been developed. This tool is installed as a firefox add-on and it stores, in a central system (Web mining service), the gathered information in the browser of the client.","","POD:978-1-4244-3851-8","10.1109/ICIW.2009.58","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5072543","Data mining;User Behaviour;Web Performance;Web Service","Availability;Data mining;Delay;Information retrieval;Information security;Load modeling;Permission;Uniform resource locators;Web and internet services;Web mining","Web services;Web sites;data mining;online front-ends","Firefox add-on;Web browser;Web data mining;Web mining service;Web sites","","1","","15","","","24-28 May 2009","","IEEE","IEEE Conference Publications"
"Relevance Feedback Based on Texture Histogram and SVM","Y. Qi","Comput. Dept., Beijing Inst. of Graphic Commun., Beijing","2009 International Workshop on Intelligent Systems and Applications","20090612","2009","","","1","4","For the semantic gap between the low-level similarity and the high-level user's query in content- based image retrieval, this paper proposes a retrieval strategy comprising two aspects to remedy the semantic gap. The one is to use the texture histogram to class the images which consistent with human vision perception and the low-level feature of images. The other is to utilize both positive and negative feedbacks for image retrieval based on support vector machines (SVM). Experimental results show that the model has good effectiveness.","","POD:978-1-4244-3893-8","10.1109/IWISA.2009.5073031","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5073031","","Binary sequences;Content based retrieval;Histograms;Humans;Image retrieval;Image texture;Information retrieval;Negative feedback;Pixel;Support vector machines","content-based retrieval;image retrieval;image texture;relevance feedback","SVM;content-based image retrieval;human vision perception;negative feedbacks;positive feedbacks;relevance feedback;semantic gap;texture histogram;user querying","","0","","7","","","23-24 May 2009","","IEEE","IEEE Conference Publications"
