"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=978019,851957,913244,882861,926678,856314,839570,926686,889587,854798,972944,859334,844253,899808,899546,845009,871579,855850,890169,964972,900890,869603,889620,879853,7865883,7849103,7552363,7474337,7389481,7181820,7031818,6843225,6777440,6585366,6178123,6047989,5986511,5958175,5768098,5720674,5708122,5523863,5494756,5452774,5452731,5407976,5403006,5298746,5230686,5189552,5156169,5156797,5075779,4802374,4752787,4749280,4725778,4725767,4626904,4078947,1621443,1498723,1274905,1385963,1208997,1184335,959091,845200,7814356,6502620,6161676,5426665,4787648,4787647,4773464,4760938,4760940,4752874,4623955,4623931,4607223,4490212,4490196,4470222,4445597,4409562,4362711,4311495,4311105,4287424,4263258,4135796,4117941,4012605,1134356,1336086,1287612,1319767,1221805,1009172",2017/05/04 22:07:13
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"<emphasis emphasistype=""bold"">Challenges for Computational Intelligence</emphasis> (Duch, W. and Mandziuk, J., Eds.; 2007) [Book reviews]","W. Duch; J. Mandziuk","","IEEE Transactions on Neural Networks","20090224","2009","20","3","542","543","This book identifies the short-term and long-term challenges facing the field of computational intelligence (CI). After an introductory chapter, the next six chapters describe challenges resulting from attempts to model cognitive and neurocognitive processes. The next three chapters concern foundations of CI, while the last six chapters describe some theoretical problem and special subareas of CI. The book provides new ideas, helpful discussions of new directions of research, and non-trivial challenges for CI. It should be interesting for both established scientists and young researchers.","1045-9227;10459227","","10.1109/TNN.2009.2015975","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4787648","","Benchmark testing;Bioinformatics;Books;Computational intelligence;Hidden Markov models;Image processing;Image retrieval;Information retrieval;Semisupervised learning;Unsupervised learning","","","","0","","","","","March 2009","","IEEE","IEEE Journals & Magazines"
"<emphasis emphasistype=""bold"">Semi-Supervised Learning</emphasis> (Chapelle, O. et al., Eds.; 2006) [Book reviews]","O. Chapelle; B. Scholkopf; A. Zien Eds.","","IEEE Transactions on Neural Networks","20090224","2009","20","3","542","542","This book addresses some theoretical aspects of semisupervised learning (SSL). The book is organized as a collection of different contributions of authors who are experts on this topic. The objectives of this book are to present a large overview of the SSL methods and to classify these methods into four classes that correspond to the first four main parts of the book (this would include generative models; low-density separation methods; graph-based methods; and algorithms). The last two parts are devoted to applications and perspectives of SSL. The book responds to its major objectives and could serve as a basis for an intermediate level graduate course on SSL. It may also serve as a useful self study and reference source for practicing engineers.","1045-9227;10459227","","10.1109/TNN.2009.2015974","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4787647","","Benchmark testing;Bioinformatics;Books;Hidden Markov models;Image processing;Image retrieval;Information retrieval;Machine learning;Semisupervised learning;Unsupervised learning","","","","5","","","","","March 2009","","IEEE","IEEE Journals & Magazines"
"Guest editor's introduction: information customization","J. Mostafa","Indiana University, Bloomington","IEEE Intelligent Systems","20050404","2002","17","6","8","11","Presents the guest editorial for this issue of the publication.","1541-1672;15411672","","10.1109/MIS.2002.1134356","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1134356","","Application software;Application specific integrated circuits;Context-aware services;Information analysis;Information retrieval;Monitoring;Navigation;Robustness;Smart homes;Visualization","","","","4","","1","","","Nov.-Dec. 2002","","IEEE","IEEE Journals & Magazines"
"News Briefs","L. D. Paulson","","Computer","20080201","2008","41","1","17","19","This article presents news briefs on (1) providing nanopower for nanotechnology, (2) company releases semantic Web tool.","0018-9162;00189162","","10.1109/MC.2008.26","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4445597","One Laptop per Child project;Princeton Laptop Orchestra;nanotechnology","Application software;Educational technology;Electrodes;Information analysis;Information retrieval;OWL;Packaging;Radar;Resource description framework;Semantic Web","nanotechnology;semantic Web","nanopower;nanotechnology;semantic Web tool","","0","","","","","Jan. 2008","","IEEE","IEEE Journals & Magazines"
"Visual Content Identification and Search","J. Lu; X. S. Hua; D. Xu","Shanda Innovations","IEEE MultiMedia","20110818","2011","18","3","8","10","The past few years have witnessed rapid development and commercialization of visual content identification and search technologies that are concerned with identifying and searching visual content, particularly image and video content, by visual similarities. This special issue contains several research articles covering a diverse range of topics in visual content identification and search.","1070-986X;1070986X","","10.1109/MMUL.2011.52","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5986511","IEEE MultiMedia;content identification;content-based copy detection;content-based image retrieval;content-based video retrieval;multimedia and graphics;visual search","Content management;Data visualization;Information retrieval;Search engines;Special issues and sections","image retrieval;video signal processing","image content;video content;visual content identification;visual content search technology;visual similarities","","0","","","","","March 2011","","IEEE","IEEE Journals & Magazines"
"Machine learning in the life sciences","K. J. Cios; L. A. Kurgan; M. Reformat","","IEEE Engineering in Medicine and Biology Magazine","20070319","2007","26","2","14","16","The articles in this special issue demonstrate how machine learning is used in the life sciences on a wide variety of medicinal problems and data.","0739-5175;07395175","","10.1109/MEMB.2007.335579","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4135796","","Bioinformatics;Biological system modeling;Biology;Biomedical imaging;Costs;Data mining;Image databases;Information retrieval;Machine learning;Medical diagnostic imaging","","","","1","","","","","March-April 2007","","IEEE","IEEE Journals & Magazines"
"Guest Editors Introduction: Special Section on Keyword Search on Structured Data","S. Chaudhuri; Y. Chen; J. X. Yu","","IEEE Transactions on Knowledge and Data Engineering","20111020","2011","23","12","1761","1762","","1041-4347;10414347","","10.1109/TKDE.2011.216","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6047989","","Information retrieval;Internet;Keyword search;Query processing;Search engines;Search methods;Special issues and sections","","","","0","","","","","Dec. 2011","","IEEE","IEEE Journals & Magazines"
"Proper referencing of prior art","R. P. Jindal","","IEEE Electron Device Letters","20090123","2009","30","2","99","99","In September 1999, this author published an editorial (ibid., vol. 46, no. 9, p. 1817, Sep. 1999) in IEEE Transactions on Electron Devices (T-ED) emphasizing the need for authors to pay special attention while referencing previously published related information. As mentioned at that time, omitting related work is not only unfair to researcher(s) who have made earlier contributions to the field but it also gives a distorted view of the topic to the reader. More importantly, it demonstrates an author??s lack of knowledge of prior art in their area of research. Hence, there may be significant room for improvement in the technical quality of the manuscript. Since then, we have continually sensitized the authors to this important issue before adopting the following measures. Every year, the Electron Devices Society (EDS) confers its prestigious Paul Rappaport and the more recent George Smith (2002) Awards for best papers published in our flagship publications IEEE T-ED and IEEE Electron Device Letters (EDL), respectively. To reward proper citation philosophy in EDS publications, we have now instituted clear guidelines to take this factor into account in the paper selection process for these awards. Also, we have tightened up the manuscript review process for both T-ED and EDL to make incomplete citations as grounds for rejection.","0741-3106;07413106","","10.1109/LED.2008.2011872","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4752787","","Electron Devices Society;Guidelines;Information retrieval","","","","0","","5","","20090119","Feb. 2009","","IEEE","IEEE Journals & Magazines"
"Message from the Organizers of MidArc 2009","","","2009 Ninth Annual International Symposium on Applications and the Internet","20090904","2009","","","xxv","xxv","Presents the welcome message from the conference proceedings.","","POD:978-1-4244-4776-3","10.1109/SAINT.2009.86","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5230686","","Application software;Authentication;Authorization;Computer architecture;Education;Information retrieval;Information security;Internet;Middleware;Resource management","","","","0","","","","","20-24 July 2009","","IEEE","IEEE Conference Publications"
"Guest editors' introduction","A. K. Iyengar; D. De Roure","IBM T.J. Watson Research Center","IEEE Transactions on Knowledge and Data Engineering","20030709","2003","15","4","769","770","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01208997.png"" border=""0"">","1041-4347;10414347","","10.1109/TKDE.2003.1208997","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1208997","","Data security;Electronic commerce;Information retrieval;Information security;Research and development;Resource description framework;Search engines;Semantic Web;Web sites;XML","","","","0","","","","","July-Aug. 2003","","IEEE","IEEE Journals & Magazines"
