"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5480275,5480919,5479391,5480657,5480617,5479594,5480609,5480854,5480533,5478230,5477540,5478621,5478911,5476813,5478678,5478217,5477905,5476492,5478474,5477856,5478707,5476569,5478183,5476641,5477137,5478284,5477738,5477139,5478705,5478160,5476825,5478084,5474127,5476136,5474131,5474861,5474864,5476189,5474266,5474846,5474141,5474270,5474152,5474144,5476147,5474475,5474311,5476104,5474681,5476213,5474523,5476046,5474120,5476038,5474329,5474158,5474132,5474742,5474699,5474844,5474288,5473249,5473662,5473712,5473328,5473657,5473239,5472422,5473010,5473542,5471971,5471463,5470194,5471912,5470187,5471894,5472010,5471987,5470545,5471483,5466661,5470158,5469167,5469831,5466293,5463973,5463092,5463767,5463290,5447618,5458811,5462497,5461780,5459955,5460574,5460092,5462213,5459439,5462198,5461608",2017/05/04 20:52:18
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Research on Data Persistence Layer Based on Hibernate Framework","Q. Wu; Y. Hu; Y. Wang","Dept. of Comput. Sci., Yunyang Teachers' Coll., Danjiangkou, China","2010 2nd International Workshop on Intelligent Systems and Applications","20100527","2010","","","1","4","Object/Relational Mapping (ORM), as an important approach to implement the data persistence layer provides various and flexible design models for constructing the efficient DBMS. Hibernate that based on ORM is well-suited to construct the data persistence layer of multilayer Web applications. Based on Hibernate, the paper presents a full solution of data persistence layer, including the creating, testing and optimization methods, which helps to improve data access efficiency and ensures the Web applications quality. Finally, a quantitative analysis is to verify the validity of this solution.","","Electronic:978-1-4244-5874-5; POD:978-1-4244-5872-1","10.1109/IWISA.2010.5473662","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5473662","","Computer science;Educational institutions;Information retrieval;Java;Nonhomogeneous media;Optimization methods;Process design;Relational databases;Spatial databases;Testing","optimisation;program testing;relational databases","DBMS;data persistence layer;hibernate;hibernate framework;multilayer Web applications;object-relational mapping;optimization method;testing method","","3","","7","","","22-23 May 2010","","IEEE","IEEE Conference Publications"
"Image Semantic Classification Based on Integration of Feature Subspaces","P. Fu; M. Chen; Y. Sun; C. Shen","Sch. of Commun. Eng., Jilin Univ., Changchun, China","2010 International Conference on Communications and Mobile Computing","20100524","2010","1","","314","318","This paper proposes an image semantic classification algorithm based on feature subspaces. It is implemented by SVM and AdaBoost algorithm. In every feature subspace, a SVM is trained. According to the error rate of every SVM, the integrating weight of feature subspace is determined, with which different subspace features are concatenated into a feature vector. Then AdaBoost algorithm is employed to train classifier, whose weak classifiers are SVMs. Test and comparison are conducted between the proposed algorithm and the linear kernel SVM classifier, the RBF-SVM classifier as well as the AdaBoost classifier. The proposed algorithm is turned out to be the best one. In addition, toward the feature subspace algorithm proposed, this paper has also given the comparative experiment, its contrast group is respectively color feature space, textural feature space and equal-weight color and texture space. The experiment shows that this method increases the classifier precision effectively.","","Electronic:978-1-4244-6328-2; POD:978-1-4244-6327-5","10.1109/CMC.2010.19","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5471463","","Classification algorithms;Concatenated codes;Error analysis;Feature extraction;Image retrieval;Information retrieval;Layout;Mobile communication;Support vector machine classification;Support vector machines","image classification;image colour analysis;image texture;learning (artificial intelligence);radial basis function networks;support vector machines","AdaBoost algorithm;RBF-SVM classifier;color feature space;feature subspace integration;image semantic classification algorithm;linear kernel SVM classifier;support vector machine;textural feature space","","0","","8","","","12-14 April 2010","","IEEE","IEEE Conference Publications"
"A Space and Time Efficient Algorithm for SimRank Computation","W. Yu; X. Lin; J. Le","Dept. of Comput. Sci. & Technol., Donghua Univ., Shanghai, China","2010 12th International Asia-Pacific Web Conference","20100601","2010","","","164","170","SimRank has been proposed to rank web documents based on a graph model on hyperlinks. The existing techniques for conducting SimRank computation adopt an iteration computation paradigm. The most efficient technique has the time complexity O(n<sup>3</sup>) with the space requirement O(n<sup>2</sup>) in the worst case for each iteration where n is the number of nodes (web documents). In this paper, we propose novel optimization techniques such that each iteration takes the time O(min{n · m,n<sup>r</sup>}) and requires space O (n + m) where m is the number of edges in a web-graph model and r ≤ log<sub>2</sub> 7. We also show that our algorithm accelerates the convergence rate of the existing techniques. Moreover, our algorithm not only reduces the time and space complexity of the existing techniques but is also I/O efficient. We conduct extensive experiments on both synthetic and real data sets to demonstrate the efficiency and effectiveness of our iteration techniques.","","Electronic:978-1-4244-6600-9; POD:978-1-4244-6599-6","10.1109/APWeb.2010.42","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5474141","Graph Similarity;Link-based Analysis;Optimal Algorithms;SimRank","Acceleration;Algorithm design and analysis;Australia;Clustering algorithms;Computer science;Convergence;Information analysis;Information retrieval;Optimization methods;Space technology","Internet;computational complexity;document handling;graph theory;iterative methods","SimRank computation;Web documents;Web-graph model;hyperlinks;iteration computation paradigm;optimization techniques;space-time efficient algorithm;time complexity","","2","","20","","","6-8 April 2010","","IEEE","IEEE Conference Publications"
"Compact storage of correlated data for content based retrieval","A. Divekar; O. Ersoy","School of Electrical and Computer Engineering, Purdue University, West Lafayette, Indiana 47907, USA","2009 Conference Record of the Forty-Third Asilomar Conference on Signals, Systems and Computers","20100520","2009","","","109","112","Image databases, medical records and geographical information systems contain data that is intrinsically correlated, i.e. elements within a single single record show a high degree of correlation. Content based retrieval is a common technique for querying such databases. The query specifies an image or components that the record is expected to contain or be similar to.We propose a technique for compact storage of such correlated data that is used for content based retrieval . Our method utilizes the machinery of compressive sensing, which allows an under determined system of equations to be approximately solved by l<sub>1</sub>-minimization if the data is a sparse linear combination of an appropriate set of basis vectors. Such sparsity is seen in these correlated databases. If the sparsity is high or if some distortion is permitted in the retrieved data, the data can be retrieved by a reconstruction operation with a constant storage cost independent of the number of records stored. If exact retrieval is needed, some additional storage is required for each record, much smaller than the size of the original record. We illustrate the performance of this method with a database of remote sensing images.","1058-6393;10586393","Electronic:978-1-4244-5827-1; POD:978-1-4244-5825-7","10.1109/ACSSC.2009.5470158","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5470158","","Biomedical imaging;Content based retrieval;Equations;Image coding;Image databases;Image retrieval;Image storage;Information retrieval;Information systems;Machinery","content-based retrieval;image retrieval;minimisation;visual databases","compact data storage;compressive sensing machinery;content based retrieval;correlated data storage;correlated database;l<sub>1</sub>-minimization;querying technique;sparse linear combination","","5","","10","","","1-4 Nov. 2009","","IEEE","IEEE Conference Publications"
"A Graph Indexing Approach for Content-Based Recommendation System","T. Peng; W. Wang; X. Gong; Y. Tian; X. Yang; J. Ma","State Key Lab. of Networking & Switching, Beijing Univ. of Posts & Telecommun., Beijing, China","2010 Second International Conference on Multimedia and Information Technology","20100601","2010","1","","93","97","Conventional content-based recommendation systems use different classifying algorithms to group items into several groups and for each group generate a ranking list of items. An important characteristic of conventional content-based recommendation systems is that they use the same ranking list to make recommendations for items in each group, ignoring differences among items inside of a group. The paper proposes a content-based recommendation system built on top of a weighted un-directional graph. The graph describes the content similarity between items based on the semantic relations of their metadata. Neighbors of a node in the graph construct a ranking list of items to be recommended and there is a ranking list for each item. So it is able to emphasize differences among related items. We developed a prototype of the proposed system in Kaleido Photo project, and it proves to be sufficient to recommend most similar photos according to what the user is viewing.","","Electronic:978-1-4244-6602-3; POD:978-1-4244-6601-6","10.1109/MMIT.2010.84","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5474270","","Collaboration;Content based retrieval;Databases;Filtering;Indexing;Information retrieval;Information technology;Laboratories;Multimedia systems;Prototypes","content-based retrieval;graph theory;indexing;recommender systems","Kaleido Photo project;content based recommendation system;graph indexing approach;weighted undirectional graph","","2","","11","","","24-25 April 2010","","IEEE","IEEE Conference Publications"
"Spatial context for visual vocabulary construction","Ge Zhou; Z. Wang; Jiajun Wang; Dagan Feng","School of Electronics and Information Engineering, Soochow University, Suzhou, China","2010 International Conference on Image Analysis and Signal Processing","20100601","2010","","","176","181","The bag-of-visual-words model has been widely used in many applications, such as object recognition, image categorization, and visual information retrieval. However, most existing approaches construct a visual vocabulary by simply clustering image regions represented with low-level visual features, where spatial context of image regions has not been well utilized. In this paper, we present two techniques to take such a context into account. One is based on the Self-Organizing Map for Adaptive Processing of Structured Data (SOM-SD), and the other is based on our proposed Hierarchical Fuzzy C-means with Spatial Constraints (FCM-HS). We have employed these two methods together with language modeling for image categorization. Experimental results obtained on Caltech dataset have demonstrated that these two methods can achieve better classification performance than those without considering spatial context. The comparison of these two methods is also discussed in this paper.","2156-0110;21560110","Electronic:978-1-4244-5556-0; POD:978-1-4244-5554-6","10.1109/IASP.2010.5476136","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5476136","FCM-HS;Image categorization;SOM-SD;bag-of-visual words;spatial information","Computational complexity;Content based retrieval;Context modeling;Image classification;Image retrieval;Information retrieval;Information technology;Natural language processing;Object recognition;Vocabulary","fuzzy logic;image recognition;information retrieval;object recognition","Caltech dataset;FCM-HS;SOM-SD;bag-of-visual-words model;data structure;hierarchical fuzzy c-means with spatial constraints;image categorization;image clustering;language modeling;object recognition;self-organizing map;spatial context;visual features;visual information retrieval;visual vocabulary construction","","0","","19","","","9-11 April 2010","","IEEE","IEEE Conference Publications"
"Suggesting Topic-Based Query Terms as You Type","J. Fan; H. Wu; G. Li; L. Zhou","Dept. of Comput. Sci. & Technol., Tsinghua Univ., Beijing, China","2010 12th International Asia-Pacific Web Conference","20100601","2010","","","61","67","Query term suggestion that interactively expands the queries is an indispensable technique to help users formulate high-quality queries and has attracted much attention in the community of web search. Existing methods usually suggest terms based on statistics in documents as well as query logs and external dictionaries, and they neglect the fact that the topic information is very crucial because it helps retrieve topically relevant documents. To give users gratification, we propose a novel term suggestion method: as the user types in queries letter by letter, we suggest the terms that are topically coherent with the query and could retrieve relevant documents instantly. For effectively suggesting highly relevant terms, we propose a generative model by incorporating the topical coherence of terms. The model learns the topics from the underlying documents based on Latent Dirichlet Allocation (LDA). For achieving the goal of instant query suggestion, we use a trie structure to index and access terms. We devise an efficient top-k algorithm to suggest terms as users type in queries. Experimental results show that our approach not only improves the effectiveness of term suggestion, but also achieves better efficiency and scalability.","","Electronic:978-1-4244-6600-9; POD:978-1-4244-6599-6","10.1109/APWeb.2010.13","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5474152","Query Term Suggestion;Top-k Search;Topic Model","Coherence;Computer science;Dictionaries;Explosions;Information retrieval;Linear discriminant analysis;Scalability;Search engines;Statistics;Web search","document handling;interactive systems;query processing","LDA;Latent Dirichlet allocation;external dictionaries;query term suggestion;relevant documents;top-k algorithm;topic based query terms","","3","2","30","","","6-8 April 2010","","IEEE","IEEE Conference Publications"
"Reliable GPS-Free Double-Ruling-Based Information Brokerage in Wireless Sensor Networks","C. H. Lin; J. J. Kuo; M. J. Tsai","Dept. of Comput. Sci., Nat. Tsing Hua Univ., Hsinchu, Taiwan","2010 Proceedings IEEE INFOCOM","20100506","2010","","","1","5","Because the global positioning system (GPS) consumes a large amount of power and does not work indoors, many GPS-free information brokerage schemes are proposed for wireless sensor networks. Each of them, however, either cannot guarantee successful data retrieval or demands a great deal of message overhead to replicate the data. In this paper, we propose a GPS-free information brokerage scheme, RDRIB, in which the double-ruling technique is used to replicate and retrieve the data. RDRIB guarantees successful data retrieval, and, in addition, simulations show that RDRIB has good performance in terms of the replication message overhead and the construction message overhead.","0743-166X;0743166X","Electronic:978-1-4244-5838-7; POD:978-1-4244-5836-3","10.1109/INFCOM.2010.5462213","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5462213","","Communications Society;Global Positioning System;High definition video;Information retrieval;Network topology;Peer to peer computing;Power system reliability;Telecommunication network reliability;Tiles;Wireless sensor networks","Global Positioning System;wireless sensor networks","Global Positioning System;construction message overhead;data retrieval;reliable GPS-free double-ruling technique;replication message overhead;wireless sensor networks","","4","","5","","","14-19 March 2010","","IEEE","IEEE Conference Publications"
"Recommendation for Movies and Stars Using YAGO and IMDB","Y. Hu; Z. Wang; W. Wu; J. Guo; M. Zhang","Peking Univ., Beijing, China","2010 12th International Asia-Pacific Web Conference","20100601","2010","","","123","129","With the rapid growth of web data, people sometime need semantic similar information in order to obtain a clear outline of their interests, so recommendation is needed to provide relevant information to users' queries. In this paper, we propose a method to recommend semantic similar movies and stars to users' queries, styles and stories. The system measures the similarities between movies according to genre and style features extracted from YAGO and IMDB. Experimental results show that the recommendations meet users' interests.","","Electronic:978-1-4244-6600-9; POD:978-1-4244-6599-6","10.1109/APWeb.2010.51","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5474144","","Collaboration;Data mining;Feature extraction;Filtering;Information resources;Information retrieval;Internet;Motion pictures;Search engines;Text categorization","Internet;information filters;query processing","IMDB;Internet;Web data;YAGO;semantic similar movies recommendation;semantic similar stars recommendation;users queries","","2","","17","","","6-8 April 2010","","IEEE","IEEE Conference Publications"
"Design of PLC based identifier to support transformer load management in Taipower","C. S. Chen; T. T. Ku; C. H. Lin","Department of Electrical Engineering, I-Shou University, Ta-Hsu Hsiang, Kaohsiung County, Taiwan","Conference Record 2009 IEEE Industrial & Commercial Power Systems Technical Conference","20100513","2009","","","1","6","To support transformer load management (TLM), a narrow-band power line carrier (PLC) based identifier has been designed and developed for the determination of customers served by each distribution transformer. The transmission characteristics of PLC signal over low voltage distribution lines is simulated by using the mathematical model of distribution transformers, line conductors and customer loadings at high frequencies of carrier signal. After completing the development of PLC based identifier, the field test has been executed to verify the performance of the identifier to determine the connectivity of distribution transformer and the customers served without requiring power service interruption. With the customer account numbers updated by PLC identifier, the monthly energy consumption and the service type of customers served by each distribution transformer are retrieved from the customer information system (CIS). The daily power profile and peak loading of distribution transformers are then derived according to the energy consumption and the typical load patterns of customers served.","2158-4893;21584893","Electronic:978-1-4244-33991-5; POD:978-1-4244-3398-8","10.1109/ICPS.2009.5463973","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5463973","power line carrier;transformer load management;typical load curves","Conductors;Energy consumption;Frequency;Information retrieval;Load management;Low voltage;Mathematical model;Narrowband;Programmable control;Testing","carrier transmission on power lines;equivalent circuits;load distribution;power distribution;power system measurement;power transformers","customer information system;customer load patterns;customer loadings;distribution transformer;energy consumption;line conductors;mathematical model;narrow band power line carrier;power line carrier based identifier;power profile;transformer load management","","1","","14","","","3-7 May 2009","","IEEE","IEEE Conference Publications"
