"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7574910,7576524,7445241,7571864,7571935,7571850,7573124,7571916,7573685,7571914,7573737,7570874,7569362,7570887,7569350,7569260,7568434,7568452,7565980,7568388,7565988,7566565,7566043,7564969,7566588,7566616,7564866,7553439,7507122,7563628,7564058,7563688,7561531,7561521,7562805,7563146,7559591,7559583,7559600,7560317,7559586,7559596,7560378,7559595,7559594,7559568,7559612,7559565,7559571,7559575,7559567,7559619,7559620,7559570,7559605,7559621,7557693,7557774,7557572,6917207,7557431,7557597,7557649,7557529,7557585,7556058,7557430,7555288,7552956,7552960,7554173,7552081,7550939,7550853,7550802,7550834,7550911,7550910,7549363,7550840,7550847,7551996,7549412,7549480,7551676,7552075,7549372,7551571,7551685,7532348,7532403,7532401,7532764,7546329,7544009,7545018,7545901,7546330,7546009,7546004",2017/05/04 22:10:04
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Study on intelligent defect management strategy based on cloud mode","L. Zhendong; S. Wei; W. Chong; Y. Wenbo; D. Yanping; Z. Wei; L. Qimeng","State Grid Jibei Electricity Power Maintenance Company, Beijing, China","2016 IEEE Information Technology, Networking, Electronic and Automation Control Conference","20160905","2016","","","51","54","Because devices and equipment are on the increase, defect types coming out one after the other, traditional defect management seriously lagging behind power grid development, etc. in-depth improvement and study of defect treatment procedures, data classification and filing, standardized operation procedures, etc. are made in this article. First, gather, trace, classify and zone all kinds of defects, and then store them in a cloud encrypted client in the form of illustrated “big data” by working via system Apps such as mobile ISO, etc. we can trace and start up defect treatment procedures at any time and at any place and rapidly browse and update data, realizing data sharing simply and effectively. The callback mode of Parser Call back web page is used to avoid the effect due to network delay, and multi-thread search method is used to upgrade the positioning of key words in the aspect of search engine. In applications, intelligent cloud defect management method can help a troubleshooter quickly position failures and complete operations in a standard manner according to system prompts, which not only improves efficiency and ensures personal safety. The implementation of strategy combines on-site technology and Internet + perfectly, realizing informatization, automation and interaction.","","CD-ROM:978-1-4673-9193-1; Electronic:978-1-4673-9194-8; POD:978-1-4673-9195-5","10.1109/ITNEC.2016.7560317","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7560317","big data;intelligent cloud defect management method;position failures;standard process","Accidents;Cloud computing;Libraries;Maintenance engineering;Mobile handsets;Safety;Standards","Big Data;cloud computing;cryptography;electrical safety;failure analysis;information retrieval;mobile computing;multi-threading;pattern classification;power engineering computing;power grids;power system faults;power system reliability;search engines","Internet;big data;callback mode;cloud encrypted client;cloud mode;data classification;data filing;data sharing;defect treatment procedures;efficiency improvement;failure positioning;in-depth improvement;intelligent cloud defect management method;key words positioning;mobile ISO;multithread search method;network delay;on-site technology;parser call back Web page;personal safety;power grid development;search engine;standardized operation procedures;system Apps;troubleshooter","","","","","","","20-22 May 2016","","IEEE","IEEE Conference Publications"
"Automated extraction of concept matcher thesaurus from semi-structured catalogue-like sources of data on the web","M. Lapaev","ITMO University, St. Petersburg, Russia","2016 18th Conference of Open Innovations Association and Seminar on Information Security and Protection of Information Technology (FRUCT-ISPIT)","20160908","2016","","","153","160","Ontology design and the process of populating a data-set with knowledge following the chosen or developed ontology to fit the principles of Semantic Web and Linked Open Data is a time-consuming and iterative process, requiring either expert knowledge or a set of tools for data scraping from web. A valid and consistent ontology and knowledge withing the data-set require unification of concepts which means overcoming ambiguity and synonymy of terms which become individuals of ontology. In this paper we spot on techniques used for organising a Russian food product data-set under a light-weight FOOD Ontology and concept matching in particular. Main approaches to data-set concept unification, synonymic term matching and ways to collect dictionaries for matcher are mentioned. The tool for catalogue-like semi-structured resources parsing and thesaurus extraction is developed and introduced for the task of on-the-fly concept matching.","","Electronic:978-9-5268-3973-8; POD:978-1-5090-2500-8","10.1109/FRUCT-ISPIT.2016.7561521","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7561521","","Data mining;Databases;Manuals;Ontologies;Semantic Web;Thesauri","cataloguing;dictionaries;grammars;information retrieval;ontologies (artificial intelligence);pattern matching;semantic Web;thesauri","FOOD ontology;Russian food product data-set;automated extraction;catalogue-like semistructured resources parsing;concept matcher thesaurus;concept matching;data-set concept unification;dictionaries;linked open data;ontology design;semantic Web;semistructured catalogue-like data sources;synonymic term matching;thesaurus extraction","","","","","","","18-22 April 2016","","IEEE","IEEE Conference Publications"
"Domain-Specific Video Compression for Long-Term Archiving of Endoscopic Surgery Videos","B. Münzer; K. Schoeffmann; L. Böszörmenyi","Lakeside Labs., Klagenfurt Univ., Klagenfurt, Austria","2016 IEEE 29th International Symposium on Computer-Based Medical Systems (CBMS)","20160818","2016","","","312","317","Common lossy video compression methods have already reached a very high performance level and are about to reach their natural limit. However, their compression efficiency is still insufficient for certain domains where a plethora of video data should be archived. One example is the domain of medical endoscopy where entire surgeries are recorded for documentation with high visual quality because it is not possible to anticipate if and when exceptional situations may happen. Eventually, only a fraction of the video footage is of actual relevance for post-operative review. In this paper, we introduce the concept of domain-specific video compression by the example of this very specific domain. We identify several characteristics of endoscopic surgery videos that can be exploited by content-based analysis algorithms to achieve a significantly higher compression efficiency than in current practice. The extensive evaluation shows that the proposed methods massively reduce the data volume without any semantic information loss and thus allow for long-term video archiving of endoscopic surgery videos. Moreover, we expect to stimulate future research in this challenging new field.","","Electronic:978-1-4673-9036-1; POD:978-1-4673-9037-8","10.1109/CBMS.2016.28","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7546009","Domain-specific video compression;content-based video analysis;endoscopic video","Biomedical imaging;Documentation;Endoscopes;Semantics;Surgery;Video compression;Visualization","data compression;endoscopes;information retrieval systems;medical image processing;surgery;video coding","compression efficiency;content-based analysis algorithms;domain-specific video compression;endoscopic surgery videos;long-term video archiving;lossy video compression;medical endoscopy","","","","","","","20-24 June 2016","","IEEE","IEEE Conference Publications"
"A unified approach to automate geospatial data retrieval using semantic web technologies","Y. Zhang; C. Li; S. Liu; F. Wen; L. Du; H. He","School of Control and Computer Engineering, North China Electric Power University, Beijing, 102206, P.R. China","2016 IEEE/ACIS 15th International Conference on Computer and Information Science (ICIS)","20160825","2016","","","1","6","There is a tremendous number of geospatial data becoming available and there are numerous methods for getting access to geospatial sources. However, diverse geospatial data sources lead to various extracting ways. Users without adequate background knowledge are unable to fully exploit the growing amount of geospatial data. Our work provides users with a uniform interaction paradigm to tackle the variant retrieval problems in a universal way. Unifying the retrieval methods requires the ability to invoke processing algorithms by a uniform interaction paradigm. Our approach, implemented in a tool called Karma, encapsulates these algorithms as Web Services. As different sources present diverse non-semantic geospatial data, users cannot fully understand the extracted geospatial data. We have defined a general ontology to align and semantify the retrieved data. In addition, we present the principles underlying our approach, and several running examples are given to demonstrate the feasibility and effectiveness of our prototype.","","Electronic:978-1-5090-0806-3; POD:978-1-5090-0807-0","10.1109/ICIS.2016.7550834","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7550834","Geospatial data retrieval;ontology;semantic modeling;unified retrieving","Data models;Decision support systems;Erbium;Joining processes;Ontologies;Semantics;Web services","Web services;geography;information retrieval;ontologies (artificial intelligence);semantic Web","Karma;Web services;diverse geospatial data sources;diverse nonsemantic geospatial data;geospatial data retrieval;ontology;semantic Web technologies;uniform interaction paradigm","","","","","","","26-29 June 2016","","IEEE","IEEE Conference Publications"
"On physical web browser","D. Namiot; M. Sneps-Sneppe","Lomonosov Moscow State University, Moscow, Russia","2016 18th Conference of Open Innovations Association and Seminar on Information Security and Protection of Information Technology (FRUCT-ISPIT)","20160908","2016","","","220","225","In this paper, we present the Physical Web Browser project for web applications depending on the environment. At this moment, many of users all over the world visit websites using their mobile devices only. Any mobile device (e.g., smartphone) has sensors to capture the environmental information. This information (context) could be analyzed and used within the web applications. There are, at least, two models for using this information. Firstly, we can use context information for data gathering requests in a web application. In this case, the output depends on the context. It is the classical model for context-aware data retrieval. In the second model, we can use context-aware data for improving user experience (for changing and tuning user interfaces). In other words, we present a way for the adaptation of web applications depending on the environment.","","Electronic:978-9-5268-3973-8; POD:978-1-5090-2500-8","10.1109/FRUCT-ISPIT.2016.7561531","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7561531","","Browsers;Context;Context modeling;Mobile communication;Mobile handsets;Sensors;Servers","Web sites;information retrieval;mobile computing;online front-ends;sensor fusion;user interfaces","Web applications;Websites;context-aware data retrieval;data gathering requests;environmental information;information fusion;mobile devices;physical Web browser project;sensors;user experience;user interfaces","","","","","","","18-22 April 2016","","IEEE","IEEE Conference Publications"
"Continuous Development and Operation of a Regional Digital Archives System as Real PBL","T. Okuno; T. Kawashima","Dept. of Media Archit., Future Univ. Hakodate, Hakodate, Japan","2016 5th IIAI International Congress on Advanced Applied Informatics (IIAI-AAI)","20160901","2016","","","1078","1083","Future University Hakodate, in cooperation with Hakodate city Central Library, has developed a digital archives system. For the purpose of both maintaining the archives within the limited budget and making use of the archives as the field of research and education, students have participated in the development and the operation of the archives. The activities concerning the digital archives are particularly valuable field of project based learning. The skills to be obtained through the activities includes both system development and project management. The former includes not only programming but also the system integration for real business application. The latter includes not only team management but also stakeholder management.","","Electronic:978-1-4673-8985-3; POD:978-1-4673-8986-0","10.1109/IIAI-AAI.2016.228","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7557774","digital archives;project based learning;project management;system development;system integration","Databases;Education;Information systems;Libraries;Project management;Prototypes;Urban areas","academic libraries;computer aided instruction;educational institutions;information retrieval systems;project management;team working","Hakodate city Central Library;PBL;continuous development;digital archives;education field;project based learning;project management;regional digital archive system;research field;stakeholder management;system development;system integration;team management","","","","","","","10-14 July 2016","","IEEE","IEEE Conference Publications"
"Avoiding the Drunkard's search: Investigating collection strategies for building a Twitter dataset","C. Llewellyn; L. Cram; A. Favero","University of Edinburgh, 2F2 Buccleuch Place Edinburgh, UK","2016 IEEE/ACM Joint Conference on Digital Libraries (JCDL)","20160905","2016","","","205","206","We investigate methods for collecting data to form an archive on the debate within Twitter surrounding the UK's inclusion in the EU. We use three strategies, gathering data using hashtags, extracting data from the random stream and collecting from users known to be discussing the debate. We explore the various bias in the resulting datasets.","","Electronic:978-1-4503-4229-2; POD:978-1-5090-5254-7","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7559586","Data Analytics;Data Selection;Social Media Analysis","Buildings;Data collection;Data mining;Media;Tagging;Time-frequency analysis;Twitter","information retrieval;social networking (online)","Twitter dataset;data collection strategies;data extraction;hashtags","","","","","","","19-23 June 2016","","IEEE","IEEE Conference Publications"
"The research on event extraction of Chinese news based on subject elements","C. Zhang; S. Hong; P. Zhang","School of Computer Science, Communication University of China, Beijing, P.R. China","2016 IEEE/ACIS 15th International Conference on Computer and Information Science (ICIS)","20160825","2016","","","1","5","Nowadays, with the rapid economic development, the amount of social information is also going up. Facing the daily explosive growth of the news quantity, the audience can difficultly get important information. To this end, the paper puts forward a method of Chinese news event extraction based on subject elements, which mixes the study of news topic sentence extraction and the research of event extraction together. According to the characteristics of news sentence, use dependency parsing to analyze the syntax. With the result of syntactic parsing to be a feature, distinguishably use Conditional Random Field algorithm (CRF) and Manual rules to identify the triggers in complex and simple sentences. Finally, Semantic Role Labeling algorithm (SRL) is used to identify the key elements of news events. What's more, the method will help readers quickly get the key elements from the long news, improving the efficiency of getting message.","","Electronic:978-1-5090-0806-3; POD:978-1-5090-0807-0","10.1109/ICIS.2016.7550911","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7550911","CRF;event extraction;manual rules;subject elements","Algorithm design and analysis;Data mining;Feature extraction;Manuals;Pattern matching;Semantics;Syntactics","grammars;information retrieval;random processes;text analysis","CRF;Chinese news event extraction;SRL;conditional random field algorithm;dependency parsing;long news;news sentence characteristics;news topic sentence extraction;rapid economic development;semantic role labeling algorithm;social information;subject elements;syntactic parsing;syntax analysis","","","","","","","26-29 June 2016","","IEEE","IEEE Conference Publications"
"Increasing datasets discoverability in an engineering data platform using keyword extraction","P. Gopavarapu; L. C. Pouchard; S. Pujol","Purdue University, 112 E Wood St, West Lafayette, IN 47906","2016 IEEE/ACM Joint Conference on Digital Libraries (JCDL)","20160905","2016","","","225","226","In this paper we describe the use of keyword extraction in a data management platform for the storage, publication, and sharing of scientific and engineering datasets primarily related to the stress of concrete structures under earthquake conditions. To improve discoverability of datasets and assist scientists who upload data, we designed an automated keyword extraction system that will propose keywords for uploaded datasets.","","Electronic:978-1-4503-4229-2; POD:978-1-5090-5254-7","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7559596","Data discovery;data repository;keyword extraction","Concrete;Data mining;Frequency measurement;Matrix decomposition;Semantics;Stress;XML","information retrieval","automated keyword extraction system;concrete structures;data management platform;earthquake conditions;engineering data platform","","","","","","","19-23 June 2016","","IEEE","IEEE Conference Publications"
"Research and design of similar file forensics system based on fuzzy hash","J. Jianguo; C. Jiuming; Y. Qian; L. Kunying; L. Chao","Institute of Information Engineering, Chinese Academy of Sciences, Beijing, China","2016 IEEE Information Technology, Networking, Electronic and Automation Control Conference","20160905","2016","","","342","346","The collection and identification of digital evidence is an essential procedure in file forensics, which contains manual retrieval, traditional hash techniques and query by keywords techniques etc. For the vulnerability of electronic documents, it is easy to be changed or tampered with. So looking for files similar with target files becomes important for forensic. However, the traditional forensic system is usually based on searching for keywords or just scan the entire files, both lack of high enough speed and accuracy to support nowadays forensic tasks. Considering the fuzzy hash algorithm is of great value to calculating the similarity rate between files, in this paper, we analyzed the process and the improvement of the fuzzy hash algorithm, and verified the accuracy and efficiency of the improved algorithm, we innovatively applied fuzzy hash technology to the field of file forensic and designed a set of more adaptable and more accurate files forensic system, which follows the process of the acquisition of storage media, the collection of evident files, and the preservation of evident files, combined with text mining, data recovery technology, text clustering, classification, and some other technologies We believed that this system is a breakthrough of existing problems in file forensics field such like large manual workload and low accuracy.","","CD-ROM:978-1-4673-9193-1; Electronic:978-1-4673-9194-8; POD:978-1-4673-9195-5","10.1109/ITNEC.2016.7560378","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7560378","electronic forensics;file forensics system;fuzzy hash;similar files forensics","Algorithm design and analysis;Decision support systems;Forensics;VLIW","data mining;digital forensics;fuzzy set theory;information retrieval;pattern classification;pattern clustering;storage management;text analysis","data recovery;digital evidence collection;digital evidence identification;electronic document vulnerability;file scanning;file similarity rate calculation;fuzzy hash algorithm;improved algorithm accuracy verification;improved algorithm efficiency verification;keywords search;similar file forensics system design;storage media acquisition;text classification;text clustering;text mining","","","","","","","20-22 May 2016","","IEEE","IEEE Conference Publications"
