"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1617520,1515433,1515425,1515404,1619075,1621078,1621218,1618472,1621093,1618340,1621400,1618452,1515373,1621088,1621057,1618467,1619043,1618504,1602357,1617219,1616424,1616385,1614819,1618567,1617065,1607400,1602392,1615005,1615524,1615973,1614844,1617068,1616032,1615389,1602372,1617307,1607269,1617180,1615950,1607306,1614812,1615946,1615151,1615776,1602374,1607361,1616128,1615194,1607304,1612820,1602188,1612466,1612476,1602326,1612490,1612484,1602313,1612465,1602304,1602230,1613936,1612478,1612464,1609897,1609152,1530424,1530627,1530552,1610828,1530357,1604808,1605578,1530570,1530597,1610810,1530469,1599037,1530340,1598960,1599011,1530386,1599056,1530621,1599057,1599002,1610822,1610546,1530429,1530353,1609687,1607465,1608109,1607227,1605891,1607945,1607466,1607983,1607962,1608167,1607461",2017/05/04 21:43:00
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Efficient and secure indirect-address service discovery in MANET","Renwei Ge; G. Di Crescenzo; M. Fecko; S. Samtani","Dept. of Electr. & Comput. Eng., Delaware Univ., Newark, DE, USA","MILCOM 2005 - 2005 IEEE Military Communications Conference","20060320","2005","","","1514","1520 Vol. 3","Service discovery protocols address the problem of preliminary association or storage of services at specific service providers and, at a later stage, efficient lookup for providers responsible for demanded client's services, in mobile ad hoc networks (MANET) used for military applications, both the efficiency of service discovery- protocols and the security of such protocols against adversaries are of crucial importance for the success of, say, battlefield operations. In this paper we consider a recently proposed lookup protocol that satisfies interesting efficiency properties by using an approach reminiscent of indirect-address storage techniques, and thus significantly different from other well-known flooding-type approaches. We observe that this protocol can be adapted to obtain a service discovery protocol in MANET. Specifically, we build an index system that matches services to their correspondent service agents; then servers register themselves to selected agents, and clients can efficiently retrieve the service information from the specific service agents. We then investigate the problem of securing the proposed protocol against Byzantine adversaries. Our main result is the design and analysis of a both efficient and secure service discovery protocol based on indirect-address techniques","2155-7578;21557578","POD:0-7803-9393-7","10.1109/MILCOM.2005.1605891","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1605891","","Broadcasting;Collaboration;Government;Information retrieval;Mobile ad hoc networks;Mobile communication;Network servers;Peer to peer computing;Protocols;Web and internet services","ad hoc networks;military communication;mobile radio;protocols;telecommunication security","MANET;flooding-type approaches;indirect-address storage techniques;lookup protocol;mobile ad hoc networks;secure indirect-address service discovery;service discovery protocols","","2","","14","","","17-20 Oct. 2005","","IEEE","IEEE Conference Publications"
"A Flexible and Extensible Framework for Web Image Retrieval System","Hai Jin; Ruhan He; Zhensong Liao; Wenbing Tao; Qin Zhang","Huazhong University of Science and Technology, Wuhan, China","Advanced Int'l Conference on Telecommunications and Int'l Conference on Internet and Web Applications and Services (AICT-ICIW'06)","20060403","2006","","","193","193","Text-based image search engine and content-based image retrieval (CBIR) have achieved much progress in commercial and academic community respectively. However, few attempts have been conducted to integrate the two techniques for image retrieval in web context. In this paper, based on a novel web image data model, i.e. Fine-Grained Web Image Model (FGWIM), a flexible and extensible framework for web image retrieval is proposed, which incorporates highlevel semantics and low-level visual features of Web images and supports the visual part of MPEG-7 standard. FGWIM model describes the web image data in several levels of abstraction by fine-grained and structured representation, and gives multiple choices at each level, which provides a good flexibility and extensibility for further feature extraction, similarity measurement, integration of semantic and visual features. Based on FGWIM model and the framework, a web image retrieval system prototype is implemented.","","POD:0-7695-2522-9","10.1109/AICT-ICIW.2006.12","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1602326","","Content based retrieval;Data models;Grid computing;Helium;Image retrieval;Information retrieval;MPEG 7 Standard;Prototypes;Search engines;World Wide Web","","","","3","","16","","","19-25 Feb. 2006","","IEEE","IEEE Conference Publications"
"The CHRONOS System: geoinformatics for sedimentary geology and paleobiology","C. Cervato; G. Bohling; C. Loepp; T. Taylor; W. S. Snyder; P. Diver; J. Reed; D. Fils; D. Greer; Xiaoyun Tang","Iowa State Univ., Ames, IA, USA","2005 IEEE International Symposium on Mass Storage Systems and Technology","20060403","2005","","","182","186","Traditionally, scientists have captured data on the history of Earth processes in the printed literature where the data sets, by the nature of the medium, are incomplete. The answer to this ""information bottleneck"" is geoinformatics, a revolution that is migrating information to more readily retrievable electronic formats. The Chronos system is a community facility that addresses the geoinformatics needs of sedimentary geology and paleobiology, emphasizes global correlation and time series analysis, and directly supports cutting edge research on topics that include the evolution and diversity of life, climate change, geochemical cycles, and many other aspects of the Earth system. The Chronos system provides simultaneous and seamless integration of hosted and federated databases with analytical and visualization tools. Chronos exploits software advances for translating between different data structures and terminologies to achieve interoperability within a distributed data management system.","","POD:0-7803-9228-0","10.1109/LGDI.2005.1612490","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1612490","","Data analysis;Data structures;Data visualization;Earth;Geology;History;Information retrieval;Terminology;Time series analysis;Visual databases","distributed databases;geochronology;geology;geophysics computing","Chronos system;Earth system process;analytical tool;distributed data management system;federated database;geoinformatics;interoperability;paleobiology;retrievable electronic format;sedimentary geology;software advances;time series analysis;visualization tool","","0","","","","","20-24 June 2005","","IEEE","IEEE Conference Publications"
"Retrieving Software Components from a Heterogeneous Repository: a Semantic Syntactic Approach","R. A. Pyne; E. K. Mugisa","University Of Technology,Jamaica","13th Annual IEEE International Symposium and Workshop on Engineering of Computer-Based Systems (ECBS'06)","20060410","2006","","","479","480","Software component retrieval is an area of active research in the field of component-based software engineering (CBSE). This paper presents a method that uses a semantic syntactic approach to retrieve components from a heterogeneous software repository called the software supermarket.","","POD:0-7695-2546-6","10.1109/ECBS.2006.62","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1607400","","Buildings;Computer science;Information retrieval;Information technology;Life testing;Mathematics;Programming;Software engineering;Specification languages;Telephony","","","","0","","3","","","27-30 March 2006","","IEEE","IEEE Conference Publications"
"RGS: novel blind color-recovery technique with applications to complex outdoor scenes","A. Mecocci; G. Molinari","Dept. Inf. Eng., Siena Univ., Italy","IEEE International Conference on Image Processing 2005","20060327","2005","3","","III","956-59","Color is an important source of information for: image comparisons, retrieval, and analysis. Unfortunately, color is strongly affected by many factors and a suitable color recovery preprocessing step is necessary to fully exploit the power of chromatic features. This paper describes a new hybrid technique for color recovery, which gives improved performance even in presence of sensible environmental changes. The technique combines one of the most effective retinex algorithm (McCann99) with the gray-world transformation applied at multiple resolutions. A non linear post processing step is also proposed that improves the final color balance and range. Extensive experimental tests have been performed both on synthetic and real images, that confirm the robustness and the enhanced color recovery capability with respect to other on the edge techniques. The proposed method has been used in a real time system for the automatic recognition of those plates that denote vehicles for dangerous-goods transportation. Some results about this last system are reported in the paper.","1522-4880;15224880","POD:0-7803-9134-9","10.1109/ICIP.2005.1530552","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1530552","","Image analysis;Image color analysis;Image retrieval;Information analysis;Information resources;Information retrieval;Layout;Performance evaluation;Robustness;Testing","image colour analysis","RGS;automatic recognition;blind color-recovery technique;complex outdoor scenes;gray-world transformation;hybrid technique;retinex algorithm","","0","","9","","","11-14 Sept. 2005","","IEEE","IEEE Conference Publications"
"Jimpa: An Eclipse plug-in for impact analysis","G. Canfora; L. Cerulo","Dept. of Eng., Sannio Viale Traiano Univ., Benevento, Italy","Conference on Software Maintenance and Reengineering (CSMR'06)","20060410","2006","","","2 pp.","342","Impact analysis is the identification of the work products affected by a proposed change request, either a bug fix or a new feature demand. Jimpa is a plug-in for Eclipse that implements an impact analysis approach based on data stored in software repositories, such as CVS and Bugzilla. Plug-in architecture and functionalities are presented","1534-5351;15345351","POD:0-7695-2536-9","10.1109/CSMR.2006.30","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1602392","","Computer architecture;Data mining;History;Indexing;Information retrieval;Java;Programming environments;Software debugging;Software tools;User interfaces","program diagnostics;software architecture;software tools","Eclipse plug-in;Jimpa;bug fix;change request;impact analysis;plug-in architecture;plug-in functionalities;software repositories","","5","","10","","","22-24 March 2006","","IEEE","IEEE Conference Publications"
"Audio Retrieval Based on Tolerance Rough Sets","Xiao-Li Li; Tong Wang; Zhen-Long Du","School of Computer and Communication, Lanzhou University of Technology, Lanzhou 730050, P.R.China. E-mail: lixiaoli@lut.cn","2005 International Conference on Neural Networks and Brain","20060410","2005","3","","1948","1951","A novel method of audio retrieval based on tolerant rough set theory is proposed. The existence of noise and audio characteristics affect the exactness of retrieval set generated by conventional approaches. In this paper, we construct audio feature set by audio features, retrieve and match the audio clip in the approximate space of tolerances rough set. Experiments show that our method overcomes the limitation of equivalent rough set in audio retrieval, and improves the retrieval efficiency","","POD:0-7803-9422-4","10.1109/ICNNB.2005.1615005","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1615005","","Indexes;Internet;Mel frequency cepstral coefficient;Music information retrieval;Phase change materials;Pulse modulation;Rhythm;Rough sets;Set theory;Spatial databases","audio signal processing;content-based retrieval;feature extraction;rough set theory","audio clip;audio feature set;audio retrieval;tolerant rough set theory","","0","","11","","","13-15 Oct. 2005","","IEEE","IEEE Conference Publications"
"Multiple Digital Watermarking Applied to Medical Imaging","A. Giakoumaki; S. Pavlopoulos; D. Koutsouris","Biomedical Engineering Laboratory, School of Electrical and Computer Engineering, National Technical University of Athens, Greece","2005 IEEE Engineering in Medicine and Biology 27th Annual Conference","20060410","2005","","","3444","3447","Beyond its already established wide range of applications, digital watermarking has recently started to gain a foothold in the healthcare sector. The paper discusses the potential of multiple watermarking to address a number of health information management issues, such as protection of sensitive data, origin and data authentication, image archiving and retrieval. A wavelet-based multiple watermarking scheme focusing on these medical-oriented applications is presented; the scheme allows the physician to define a region of interest, whose diagnostic value is explicitly protected throughout the embedding process, since the only additional information inserted therein is for the purpose of integrity control. The rest part of the image casts multiple watermarks conveying the physician's digital signature, patient's sensitive data, and keywords allowing image retrieval. In order to increase data robustness, a form of hybrid coding is applied, which includes repetitive embedding of BCH encoded watermarks","1094-687X;1094687X","POD:0-7803-8741-4","10.1109/IEMBS.2005.1617219","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1617219","Multiple watermarking;authentication;data protection;image retrieval;integrity control;repetitive BCH encoding","Authentication;Biomedical imaging;Digital signatures;Health information management;Image retrieval;Information retrieval;Medical diagnostic imaging;Medical services;Protection;Watermarking","PACS;digital signatures;image coding;image retrieval;watermarking","data authentication;data robustness;digital signature;health information management issues;hybrid coding;image archiving;image retrieval;keywords;medical imaging;sensitive data protection;wavelet-based multiple digital watermarking","","5","","6","","","17-18 Jan. 2006","","IEEE","IEEE Conference Publications"
"ICE: A System for Identification of Conflicts in Exams","H. Hage; E. Aimeru","","IEEE International Conference on Computer Systems and Applications, 2006.","20060418","2006","","","980","987","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01618472.png"" border=""0"">","2161-5322;21615322","POD:1-4244-0211-5","10.1109/AICCSA.2006.205207","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1618472","","Automation;Computer science;Education;Electronic learning;Ice;Information retrieval;Materials testing;Recommender systems;Sections","","","","0","","18","","","March 8, 2006","","IEEE","IEEE Conference Publications"
"Effect of raindrop size distribution variability in dual-frequency radar rain retrieval algorithms assessed from disdrometer measurements","N. B. Adhikari; T. Iguchi","Appl. Res. & Stand. Dept., Nat. Inst. of Inf. & Commun. Technol., Tokyo, Japan","IEEE Geoscience and Remote Sensing Letters","20060418","2006","3","2","197","201","The effect of natural variation of raindrop size distribution (DSD)on the retrieval of rainfall rate from the dual-frequency (13.6/35.5 GHz,as will be in the Global Precipitation Measurement Mission) Precipitation Radar (DPR) measurements is studied by utilizing a large set of disdrometer-measured DSD data through a simple simulation framework. A DPR inversion technique(DPR-IT) that focuses on the retrieval of DSD information from the non-Rayleigh backscattering characteristic of the hydrometeors and a conventional DPR technique(DPR-CT) that focuses on the independent retrieval of rainfall rate from the attenuation measurement are considered in this analysis. The preliminary results show that at different rainfall rate regions these methods have different responses to the DSD variability. For instance, it appears that DPR-IT suffers relatively less from the DSD variability in the regions of weak to moderate rainfall rate (<∼10<!-- Character ""/"" changed to / -->/ mm · h<sup>-1</sup>),while in the strong rainfall rate (>∼10 mm · h<sup>-1</sup>) region the DPR-CT generally has less sensitivity to DSD variations than the DPR-IT.","1545-598X;1545598X","","10.1109/LGRS.2005.862275","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1621078","Dual-Frequency Precipitation Radar (DPR);Raindrop size distribution;rain retrieval accuracy","Attenuation measurement;Backscatter;Frequency;Information retrieval;Radar cross section;Radar measurements;Rain;Reflectivity;Size measurement;Spaceborne radar","atmospheric techniques;rain;remote sensing by radar","DPR inversion technique;Dual-frequency Precipitation Radar;Global Precipitation Measurement Mission;attenuation measurement;disdrometer measurements;dual-frequency radar rain retrieval algorithms;hydrometeors;nonRayleigh backscattering;raindrop size distribution variability;rainfall rate retrieval","","3","","16","","","April 2006","","IEEE","IEEE Journals & Magazines"
