"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4730335,4731947,4734019,4731025,4732906,4732817,4733981,4731976,4732934,4732132,4731203,4732781,4730755,4732873,4733936,4733997,4734056,4730426,4731336,4479483,4731427,4730484,4733980,4732604,4734095,4730703,4733928,4732010,4732777,4734249,4732819,4733929,4734054,4731040,4730957,4724433,4724369,4724858,4725585,4724871,4725784,4725962,4721835,4724848,4721497,4724975,4720990,4721850,4711250,4721247,4723193,4725901,4725805,4722074,4724840,4721891,4725965,4725202,4722380,4728599,4721328,4725180,4724488,4724455,4721382,4721877,4722446,4720270,4723102,4720396,4724453,4729443,4722674,4724190,4725922,4722683,4725744,4722680,4722624,4725847,4722601,4722682,4724489,4728241,4724491,4724864,4721450,4724531,4724850,4721733,4723145,4691033,4722689,4721839,4722672,4722014,4724405,4724306,4725923,4728243",2017/05/04 21:05:48
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"An Object-Oriented Model of Digital Assets Management Systems in Printing Industries","W. Xiaxia; X. Mingsong; G. Chaohua","Dept. of Printing & Packaging, Wuhan Univ., Wuhan, China","2008 International Conference on Computer Science and Software Engineering","20081222","2008","6","","46","49","Searching, cataloging and retrieving digital information can present hurdles in many assets systems of printing industries. Current methods of storing and retrieving information through databases involve the use of traditional relational architecture model. However, as new technologies and methods evolve, an object-oriented (OO) architecture model can better serve the cataloging needs of those assets systems. This paper explores the possibility of using this architecture model to provide scalable digital assets management system that can track multiple digital printing assets and provide cross-sectional views of the assets. By implementing the model, end user will have greater power over data without programmersÂ¿ involvement. The proposed approach can also be applied to searching, cataloging, and retrieving of other digital asset information that includes, but not limited to, designer of credit cards in card-making factories, business offices or facilities, manufacturing plants or warehouses and so on.","","POD:978-0-7695-3336-0","10.1109/CSSE.2008.1559","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4723193","Asset Management Model;Object-oriented model;cataloging;digital asset management system","Asset management;Credit cards;Digital printing;Industrial relations;Information retrieval;Object oriented databases;Object oriented modeling;Power system modeling;Production facilities;Relational databases","cataloguing;digital libraries;information retrieval;object-oriented methods;printing industry","digital assets management system;information cataloging;information retrieval;information searching;multiple digital printing asset tracking;object-oriented model;printing industry","","0","","11","","","12-14 Dec. 2008","","IEEE","IEEE Conference Publications"
"Toward Color Logo Watermark to JPEG2000 Compressed Images","F. Yachun; Z. Mingquan; W. Xingce; L. Xinyu","Sch. of Educ. Technol., Beijing Normal Univ., Beijing","2008 International Conference on Computer Science and Software Engineering","20081222","2008","3","","729","732","A novel watermark algorithm is proposed for copyright protection of JPEG2000 compressed cultural heritage images in digital museum system. Visually meaningful color logo is encoded as the watermark information. Due to its characteristics, the key problem is to decide how to hide as many bits information as possible into the image while ensuring the information can be retrieved correctly, even after various attacks. In this paper, a new method is proposed to resolve it. For the frequency domain of color logo after Daubechies9/7 wavelet transform, just only low frequency and intermediate frequency coefficient is chosen as the watermark code. In order to ensure both the robust and transparency, intermediate frequency coefficient after Daubechies9/7 wavelet transform is also proposed to embedding watermark code. To achieve the lowest computational cost and provide security, the lifting scheme was presented to implement the wavelet transform. The central contribution of this paper is to develop a watermark algorithm, resilient to like JPEG2000 lossy compression attack and other mainstream attacks, embedding compressed color logo image as watermark and extracting it correctly. Experimental results show that the proposed watermark scheme is computational and quite robust in face of various attacks such as JPEG2000 compression with high compression ratios, filtering, cropping, etc.","","POD:978-0-7695-3336-0","10.1109/CSSE.2008.1517","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4722446","Daubechies9/7;JPEG2000 compression;intermediate frequency coefficient;lifting scheme","Copyright protection;Cultural differences;Frequency;Image coding;Image retrieval;Information retrieval;Robustness;Transform coding;Watermarking;Wavelet transforms","copyright;frequency-domain analysis;image coding;image colour analysis;security of data;watermarking;wavelet transforms","Daubechies9/7 wavelet transform;JPEG2000 compressed cultural heritage images;JPEG2000 lossy compression attack;color logo watermark;compressed color logo image;copyright protection;digital museum system;embedding watermark code;frequency domain;intermediate frequency coefficient;lifting scheme;security;watermark algorithm;watermark information","","0","","18","","","12-14 Dec. 2008","","IEEE","IEEE Conference Publications"
"Assessment by peers - an effective learning technique","M. Dziedzic; P. R. Janissek; A. P. Bender","Universidade Positivo, Brazil","2008 38th Annual Frontiers in Education Conference","20081222","2008","","","T2F-1","T2F-5","Assessment by peers is a powerful technique to engage students in active learning, and to make them reflect about their own work. On the other hand, the usual problem with such a technique is that students tend to be excessively lenient towards their colleagues, which threatens to turn the exercise pointless when assessment by peers is used as part of a grade. Thus, the present work describes a successful experience in which assessment by peers was employed as a learning technique in a graduate course in Faculty Development to evaluate oral presentations. A seminar assessment form was developed by the instructors and used to give immediate feedback to the students on their performance. The same form is used by the students to assess their peers. This assessment by peers is not used by the instructors to compose the grades on the course, but as a tool to enhance awareness of the students to the quality of their own work. It was verified that the quality of the seminars improved faster when peer assessment was employed, and that the assessment by the students approached the assessment by the instructors as the course progressed.","0190-5848;01905848","CD-ROM:978-1-4244-1970-8; POD:978-1-4244-1969-2","10.1109/FIE.2008.4720270","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4720270","Assessment;learning;metacognition;peer","Automatic testing;Education;Employee welfare;Feedback;Information retrieval;Reflectivity;Seminars;Springs","educational courses","active learning;graduate course;learning technique;peer assessment;seminar assessment form","","2","","25","","","22-25 Oct. 2008","","IEEE","IEEE Conference Publications"
"Event Relationship Analysis Based on Formal Concept Analysis","Z. Huilai; L. Zongtian","Sch. of Comput. Eng. & Sci., Shanghai Univ., Shanghai, China","2008 International Conference on Computer Science and Software Engineering","20081222","2008","5","","1114","1116","Research shows that event is the storage unit of human proposition memory. An event description model based on formal concept analysis is given, which concerns the relationship between event and its occur-time. Based on this model, association rule extraction based on intent reduction is put forward. A new intent reduction algorithm is given and shows better performance compared with the existing algorithm based on computing minimal cover.","","POD:978-0-7695-3336-0","10.1109/CSSE.2008.117","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4723102","Association extraction;Formal concept analysis;Intent reduction","Artificial intelligence;Association rules;Calculus;Computer science;Degradation;Humans;Information retrieval;Joining processes;Lattices;Software engineering","data mining","association rule extraction;event description model;event relationship analysis;formal concept analysis;human proposition memory","","0","","12","","","12-14 Dec. 2008","","IEEE","IEEE Conference Publications"
"Work in progress - bringing sanity to the course assignment process","S. J. Zilora; D. S. Bogaard","Rochester Institute of Technology, USA","2008 38th Annual Frontiers in Education Conference","20081222","2008","","","T3F-3","T3F-4","The floor of the NY Stock Exchange, with its noise and chaos, is an apt depiction of the typical course selection meeting that many universities experience. Professors attempt to shout over their colleagues or broker deals with one another in small cabals in an attempt to garner the sections they hope to teach. When first choices fall by the wayside, quick recalculations of schedules are necessary in order to determine the next best scenario and sections to request. As inexperienced junior faculty members, the authors found this experience daunting. In response, they wrote a simple web application that allowed faculty to make their selections, and broker deals, in a calm manner over an extended time period. The application was originally written for one sub-group of about 20 faculty within the department, but its popularity quickly spread to the rest of the department and then on to other departments within the college. The course assignment and reservation system (CARS) has grown steadily over the past several years in number of users, functionality, and scope. Today, faculty can plan their teaching load, work with colleagues to find mutually beneficial schedules, and easily retrieve historical information in preparation for annual reviews, promotion, or tenure appointments. Department administrators can manage course information, prepare information for certification agencies, assign faculty to courses, and monitor faculty loads. Staff and students also benefit from interfaces permitting access to appropriate information to assist them in their planning activities. Utilizing Web 2.0 technologies, the application is enjoyable to use and gives all of the disparate users a satisfying experience.","0190-5848;01905848","CD-ROM:978-1-4244-1970-8; POD:978-1-4244-1969-2","10.1109/FIE.2008.4720396","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4720396","Web 2.0;course assignment;department management;faculty;tools","Certification;Chaos;Databases;Education;Educational institutions;Information management;Information retrieval;Monitoring;Stock markets;User interfaces","computer aided instruction;educational courses;educational institutions","NY Stock Exchange;Web 2.0 technologies;Web application;course assignment and reservation system;course assignment process;course selection meeting;junior faculty members;universities experience","","0","","","","","22-25 Oct. 2008","","IEEE","IEEE Conference Publications"
"Duplicate Records Cleansing with Length Filtering and Dynamic Weighting","L. Huang; H. Jin; P. Yuan; F. Chu","Sch. of Comput. Sci. & Technol., Huazhong Univ. of Sci. & Technol., Wuhan, China","2008 Fourth International Conference on Semantics, Knowledge and Grid","20081222","2008","","","95","102","Due to diversity of data formats, missing of certain properties, imprecise records in heterogeneous literature databases, there exist duplicate records when integrating heterogeneous databases. Duplicate records lower the efficiency of information retrieval. In this paper, we propose an approach, named length filtering and dynamic weighting (LFDW) for duplicate records cleansing. There are three steps in LFDW. The first step is length filtering. In this step, according to the length of record, those record pairs are sifted if there exists a big difference in their lengths. Secondly, this approach detects duplicate records using dynamic weighting properties. Specially, since author name is the important property of literature and one author may has different styles of name, a fuzzy name matching method is adopted to identify the same author who has different name style. Finally, to improve the performance of duplicate detection, we adopt a dynamic sliding-window algorithm when comparing records. The result indicates the time, recall and precision of LFDW are better than traditional ones.","","CD-ROM:978-0-7695-3401-5","10.1109/SKG.2008.88","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4725901","","Computer science;Databases;Filtering algorithms;Filters;Grid computing;Heuristic algorithms;Information retrieval;Libraries;Runtime;Scalability","data handling;distributed databases;fuzzy set theory;pattern matching","data format diversity;duplicate records cleansing;dynamic sliding-window algorithm;dynamic weighting;fuzzy name matching method;heterogeneous databases;information retrieval;length filtering","","0","","17","","","3-5 Dec. 2008","","IEEE","IEEE Conference Publications"
"DISG: A DIStributed Graph Repository for Web Infrastructure (Invited Paper)","A. Zhou; W. Qian; D. Tao; Q. Ma","Inst. of Massive Comput., East China Normal Univ., China","2008 Second International Symposium on Universal Communication","20081222","2008","","","141","145","Storage and utilization of Web data has become a big challenge to data management community. Though many commercial and academic tools emerge, the structure, content, and user behavior of Chinese Web is not fully studied. We are working on building a Chinese Web Infrastructure (CWI) for support of such research. In this paper, a graph data model used in CWI is introduced, after which the design of a distributed system for management of data conforming the model is presented.","","POD:978-0-7695-3433-6","10.1109/ISUC.2008.83","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4724453","Distributed Storage;Graph Data Model;Web Infrastruture","Buildings;Computer science;Content management;Data engineering;Data models;Engineering management;Information retrieval;Information services;Internet;Web sites","Internet;data models;distributed databases;graph theory","Chinese Web Infrastructure;DISG distributed graph repository;Web data;World-Wide Web;data management community;distributed database;graph data model","","0","","17","","","15-16 Dec. 2008","","IEEE","IEEE Conference Publications"
"A reflectometric technique for an almost complete characterization of birefringence in single-mode optical fibers","A. Galtarossa; D. Grosso; L. Palmieri; L. Schenato","Department of Information Engineering, University of Padova, Via G. Gradenigo 6/A, 35131, Italy","2008 34th European Conference on Optical Communication","20081222","2008","","","1","2","A reflectometric technique able to characterize almost completely fiber birefringence is experimentally validated. Linear and circular birefringence can be measured, although the latter appears as a rotation of the former.","1550-381X;1550381X","POD:978-1-4244-2227-2","10.1109/ECOC.2008.4729443","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4729443","","Birefringence;Data mining;Equations;Information retrieval;Optical fiber polarization;Optical fibers;Optical receivers;Optical sensors;Reflectometry;Rotation measurement","birefringence;optical fibres;reflectometry","circular birefringence;fiber birefringence;linear birefringence;reflectometry;single-mode optical fibers","","1","","3","","","21-25 Sept. 2008","","IEEE","IEEE Conference Publications"
"An Image Retrieval Method Using Modified LBG Algorithm","D. Liu; G. Liu; M. Yu; Y. Wang","Coll. of Electr. & Inf. Eng., Hunan Univ., Changsha","2008 International Conference on Computer Science and Software Engineering","20081222","2008","4","","528","531","In this paper, the investigation on using the proposed modified LBG algorithm for the image retrieval system is presented. The proposed algorithm transforms an image into multi-layer bitstream, the base layer and enhancement layer bitstream. Then the multi-layer bitstream is coded with modified LBG algorithm using partial search partial distortion for coding the wavelet coefficients to speed up the codebook generation. The experimental results show that the proposed algorithm outperforms JPEG algorithm, in compression efficiency. On the other hand, the base layer and enhancement layer bitstream, it provides superior benefits to the retrieval system compared to other compression methods. Moreover, the enhancement layer bitstream also allows fast transmission that enhances the performance of retrieval systems.","","POD:978-0-7695-3336-0","10.1109/CSSE.2008.511","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4722674","Image Retrieval;LBG Algorithm;Wavelet Transform","Computer science;Discrete wavelet transforms;Image coding;Image databases;Image retrieval;Image storage;Information retrieval;Software algorithms;Wavelet coefficients;Wavelet transforms","image coding;image enhancement;image retrieval;wavelet transforms","codebook generation;enhancement layer bitstream;image coding;image retrieval;modified LBG algorithm;multilayer bitstream image;partial search partial distortion;wavelet coefficient;wavelet transform","","0","","8","","","12-14 Dec. 2008","","IEEE","IEEE Conference Publications"
"A Searchable Knowledge Map Based on Ontology","Q. Xiong; Y. Wang; J. Guo; G. Wu","Dept. of Comput. Sci. & Eng., Shanghai Jiao Tong Univ., Shanghai, China","2008 Fourth International Conference on Semantics, Knowledge and Grid","20081222","2008","","","457","460","Knowledge visualization and retrieval are the key techniques to implement effective knowledge management. Traditional research on knowledge map emphasizes on building global view of knowledge base, but ignores its support to knowledge retrieval. In this paper, a searchable knowledge map model is proposed. Based on this model, we extent the search-ability of knowledge map and propose three practical algorithms to retrieve related entities (knowledge and information) and relationships respectively. In these algorithms, entity search finds all information and knowledge relative with the target entity in knowledge map; relationship search discoveries all relation paths ordered by their importance between class and class or instance and instance in which we accelerate the instances relationship search utilizing search result set from classes. Finally, We build a searchable visual knowledge map in our knowledge map system and give a case study and evaluation.","","CD-ROM:978-0-7695-3401-5","10.1109/SKG.2008.104","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4725962","knowledge map;ontology;search","Acceleration;Computer science;Data visualization;Information retrieval;Information technology;Joining processes;Knowledge engineering;Knowledge management;Navigation;Ontologies","information retrieval;knowledge management;ontologies (artificial intelligence)","entity search;knowledge base;knowledge management;knowledge retrieval;knowledge visualization;ontology;relationship search;searchable visual knowledge map","","1","1","8","","","3-5 Dec. 2008","","IEEE","IEEE Conference Publications"
