"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6359476,6358898,6358883,6359505,6359584,6358887,6359651,6359516,6359549,6359522,6359595,6359643,6359561,6359459,6359629,6359024,6359638,6358893,6358917,6358902,6359647,6358977,6358973,6359558,6359664,6359007,6358940,6359609,6359574,6358878,6359689,6358969,6359484,6359016,6359512,6359602,6358948,6359464,6359669,6359469,6359001,6359534,6359526,6359626,6359028,6359681,6359677,6358932,6358991,6359656,6358911,6359474,6358996,6359587,6359577,6358881,6359487,6359529,6359545,6359503,6359500,6359554,6359582,6359492,6359497,6359633,6359673,6358928,6359660,6359518,6359551,6359563,6359649,6358979,6359691,6359514,6359003,6358934,6359589,6359579,6359489,6359021,6359547,6359494,6359635,6359520,6359565,6358981,6359591,6358983,6359593,6358985,6358987,6358890,6359641,6358920,6359605,6358914,6358899,6359506",2017/05/05 00:16:34
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Study on node importance of complex network based military Command Control networks","Jin-Xing Liu; Shao-Dong Chen; Yan-Gao Wang","","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","3","","920","923","How to find the key nodes in the military Command Control (C<sup>2</sup>) networks and destroy it are critical to paralyze the enemy C<sup>2</sup> networks in battlefield. In this paper, the topological model military C<sup>2</sup> network is modeled by means of complex networks theory under the base of analyzing the connection feature and the function of the node in C<sup>2</sup> network; then the characteristics of the C<sup>2</sup> networks are presented, such as the information transmission amount, transmission efficiency, and the information control capability. Finally, an evaluating algorithm of node importance for the C<sup>2</sup> network is proposed based on the C<sup>2</sup> relation, function of the nodes and the properties of the network. The simulation result shows that the method of node importance proposed in this paper is effective and the calculating time can be decreased with the increase of the number of the Operation node, and therefore can provide a reference for making network attack decision.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6359476","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6359476","C<sup>2</sup> networks;Combat;Complex network;Node importance","Abstracts;Facsimile;Reconnaissance;Time division multiple access","command and control systems;complex networks;decision making;network theory (graphs)","C<sup>2</sup> relation;complex network theory;connection feature;information control capability;information transmission amount;information transmission efficiency;military C<sup>2</sup> networks;military command control networks;network attack decision making;node importance evaluation algorithm;operation node;topological model","","0","","10","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"Regularized max-min distance analysis for dimension reduction using the fisher criterion","Guo-Wan Shao","Institute for Pattern Recognition and Artificial Intelligence, Huazhong University of Science and Technology, Wuhan 430074, China","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","1","","124","129","Under the homoscedastic Gaussian assumption, max-min distance analysis for dimension reduction has been developed to guarantee the separation of class pairs in the subspace. However, the method suffers from two problems. Firstly, close class pairs may still exist and tend to overlap in the subspace. As a result, a suboptimal classification error rate may be obtained. Secondly, local max-min distance analysis achieves better classification performance by applying an iteration technique, but it greatly increases the computations involved. In this paper, regularized max-min distance analysis for dimension reduction is proposed to deal with the above problems by introducing the Fisher criterion. In addition, a kernel trick is used to extend regularized max-min distance analysis to cope with the general case of data distribution. Experimental results on both synthetic data sets and real data sets show that the proposed algorithm can outperform or be comparable to local max-min distance analysis in almost all the cases without resorting to the iteration procedure.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6358898","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6358898","Dimension reduction;Fisher criterion;Max-min distance analysis;Regularization","Abstracts;Face;Nickel","Gaussian processes;iterative methods;pattern classification","Fisher criterion;class pairs separation;classification performance;close class pairs;dimension reduction;homoscedastic Gaussian assumption;iteration procedure;iteration technique;kernel trick;local max-min distance analysis;real data sets;regularized max-min distance analysis;suboptimal classification error rate;synthetic data sets","","0","","14","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"Weighted majority and fuzzy in tegral automated planner combination in Probabilistic Planning","Z. H. Jiang","Department of Computer Science, School of Information and Technology, Jinan University, Guangzhou 510632, China","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","1","","41","46","Probabilistic planning is a hot topic nowadays. The planning community has organized the International Probabilistic Planning Competition (IPPC) since 2004. Participating planners presented their best actions every round in the competition. As the accuracy of automated planners increases with time, we suppose the actions selected by majority of votes are most likely to be the best, given enough time. Therefore we proposed a weighted majority of votes and a fuzzy integral combination method for probabilistic planning in this paper. It used the most weighted action as the response to the server every round.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6358883","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6358883","Automated planner combination;Probabilistic planning","Abstracts;Markov processes;World Wide Web","fuzzy set theory;integral equations;planning (artificial intelligence);probability","IPPC;International Probabilistic Planning Competition;fuzzy integral automated planner combination method;weighted action;weighted majority algorithm","","1","","24","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"The research for tamper forensics on MPEG-2 video based on compressed sensing","Yan Zhou; Fan-Zhi Zeng; Guang-Fa Yang","Department of Computer Science and Technology, Foshan University, 528000, China","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","3","","1080","1084","In order to overcome the shortcoming of the current video tamper forensics, we propose a video tamper forensics algorithm based on compressive sensing in this paper. It regards MPEG-2 based compressed video as the research target and decompresses it partly. By conducting random projection on some DCT coefficients of I frame with compressed sensing, the video features of I-frame are extracted and embedded into the DCT coefficients of I frame as watermark. We extract features and watermarks from video for the tamper forensics, and then locate the tamper area on video by matching them. Simulation results show that the algorithm has better effect on video tamper forensics.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6359505","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6359505","Compressive sensing;MPEG-2 video;Random projection;Tamper forensics","Abstracts;Image recognition;Media;Periodic structures;Table lookup;Transform coding;Watermarking","compressed sensing;data compression;digital forensics;discrete cosine transforms;video coding;watermarking","DCT coefficient;I-frame;MPEG-2 video;compressed sensing;partial decompression;random projection;tamper area location;video feature extraction;video tamper forensics algorithm;watermark","","1","","9","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"Hand segmentation using skin color and background information","Wei Wang; Jing Pan","School of Electronic Information Engineering Tianjin University, 300072, China","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","4","","1487","1492","Precise hand segmentation is crucial for gesture-based Human-Machine Interaction. Skin color based hand segmentation using skin color models shows poor performance in complex background where similar colors of the skin and non-uniform illumination exist. We propose a new method for hand segmentation by using an adaptive skin color model and the background information around the hand. Firstly, our method captures pixel values of the hand and the background then converts them into YCbCr color space. Secondly, skin and background Gaussian models based on the color space of CbCr are proposed. Lastly, these models are taken to segment the whole image respectively, and then required for the intersection. The main contribution of the paper is that the background information is taken into account to split image in reversed side to enhance the performance. Experimental results show that our method outperforms the method that uses the skin color model only.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6359584","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6359584","Background information;Color models;Gaussian model","Abstracts;Agriculture;Image color analysis;Image segmentation;Lighting;Mathematical model;Skin","Gaussian processes;human computer interaction;image colour analysis;image segmentation;skin","YCbCr color space;adaptive skin color model;background Gaussian model;background information;gesture-based human-machine interaction;hand segmentation;nonuniform illumination","","6","","13","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"The automatic diagnosis system of breast cancer based on the improved Apriori algorithm","Wen-Jing Zhang; Dong-Lai Ma; Bin Dong","Coll. of Inf. Sci. &amp; Technol., Agric. Univ. of Hebei, Baoding, China","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","1","","63","66","This paper introduces computer-aided diagnosis, association rules and its application in the medical field, and proposes an improved Apriori algorithm combined with the characteristics of breast cancer data. By the mining decision rules, doctors can greatly improve their diagnostic efficiency and accuracy for breast cancer. Using the mining decision rules, we can also establish medical knowledge database, and provide useful data resource for the future medical research.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6358887","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6358887","Association Computer-aided diagnosis;Breast cancer","Abstracts;Argon;Breast cancer;Economic indicators;Medical diagnostic imaging","CAD;cancer;data mining;database management systems;medical diagnostic computing","CAD;association rules;automatic diagnosis system;breast cancer data;computer-aided diagnosis;data resource;diagnostic accuracy;diagnostic efficiency;improved Apriori algorithm;medical knowledge database;medical research;mining decision rules","","0","","9","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"An effective tooth isolation method for bitewing dental X-ray images","P. W. Huang; P. L. Lin; Chun-Hung Kuo; Y. S. Cho","Department of Computer Science and Engineering, National Chung-Hsing University, Taichung, Taiwan, ROC","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","5","","1814","1820","Tooth isolation is a very important pre-processing step for both computer-aided dental diagnosis and automatic dental identification systems. The accuracy of tooth isolation will directly affect the accuracy of feature extraction and thereby the final results of both types of systems. This paper presents a very effective and fully automatic tooth isolation method for bitewing dental X-ray images. Our upper-lower jaw separation mechanism is based on gray-scale integral projection to avoid possible information loss and incorporates with angle adjustment to handle skewed images. In single tooth isolation, we propose an adaptive windowing scheme for locating gap valleys to improve the accuracy. Furthermore, excessive isolation-curves can be removed and separating lines can be added to indicate the locations of missing teeth. Experimental results show that our method achieves higher tooth isolation accuracy rates for both upper- and lower-jaw images, when compared to Nomir and Abdel-Mottaleb's method.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6359651","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6359651","Adaptive windowing;Bitewing dental radiograph;Isolation-curve verification;Missing-teeth detection;Tooth isolation","Abstracts;X-ray imaging","X-ray imaging;dentistry;feature extraction;medical image processing","adaptive windowing scheme;automatic dental identification systems;bitewing dental X-ray images;computer-aided dental diagnosis;feature extraction;gray-scale integral projection;lower-jaw images;tooth isolation method;upper-jaw images;upper-lower jaw separation mechanism","","1","","10","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"A circular seal registration method by transforming the round region into rectangular region","Jisheng Liang; Wei Li; Hui Wang; Zibo Yuan","Department of Computer and Information Technology, Northeast Petroleum University, Daqing City Heilongjiang Province, China 163318","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","3","","1145","1147","At present, the registration of the circular seal is complex and not precise enough. This paper proposes a method for seal alignment by turning a circular seal to a rectangular seal. This method can make the registration process simple. First, this method transforms seal images from two-dimensional data into one-dimensional data. Therefore the circular seal along the radius of the image is spread out into a rectangular form and the rectangular image of this seal can be obtained. Second, longitudinal one-dimensional projection of the rectangular image is performed. Finally, the deflection angle between the reserved seal and the tested seal is obtained by calculating the difference between the one-dimensional projections of the reserved seal and the tested seal with 2 π being the circle. The experimental results show that this method obtained highly accuracy results compared with the traditional method.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6359516","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6359516","Image registration;Projection;Seal recognition","Abstracts","image registration;object recognition","circular seal registration method;deflection angle;longitudinal one-dimensional projection;one-dimensional data;one-dimensional projections;rectangular image;rectangular region;rectangular seal;registration process;reserved seal;round region;seal alignment;seal images;tested seal;two-dimensional data","","1","","10","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"Smooth test for elliptical symmetry","Y. Su","School of Mathematics and Physics, North China Electric Power University, Baoding 071003, China","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","4","","1279","1284","In this paper, we suggest the smooth test procedures for testing the hypothesis of elliptical symmetry. The test statistic is constructed by using the Cholesky decomposition and spherical harmonics. The asymptotic null distributions of the transformed samples are obtained, and a bootstrapping algorithm is given to approximate the critical values of the test statistic for a wide range of sample sizes. We also introduce the method for testing the multivariate distributions within the subclasses of elliptically symmetric distributions. An example is given to illustrate the goodness-of-fit test for multivariate t-distributions.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6359549","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6359549","Bootstrap approximation;Elliptically symmetric distribution;Spherical harmonic;Uniform distribution","Abstracts","sampling methods;statistical distributions;statistical testing","Cholesky decomposition;asymptotic null distribution;bootstrapping algorithm;critical value approximation;elliptically symmetric distribution;goodness-of-fit test;multivariate distribution;multivariate t-distribution;smooth test procedure;spherical harmonics;test statistic","","0","","21","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
"A novel method for automatic Hard Exudates detection in color retinal images","Xiang Chen; Wei Bu; Xiangqian Wu; Baisheng Dai; Yan Teng","Biocomputing Research Center, School of Computer Science and Technology, Harbin Institute of Technology, China","2012 International Conference on Machine Learning and Cybernetics","20121124","2012","3","","1175","1181","Diabetic Retinopathy (DR) is one of the major causes of blindness, and Hard Exudates (HEs) which are common and early clinical signs of DR. This paper presented a novel method to automatically detect HEs in color retinal images. We first extract HEs candidate regions by combining histogram segmentation with morphological reconstruction. Next, we define 44 significant features for each candidate region. A supervised support vector machine (SVM) is finally trained based on these features to classify the candidate regions for HEs. We evaluate the proposed method on the public DIARETDB1 database and achieve an sensitivity of 94.7% and an positive predictive value of 90.0%. Experimental results show that our method can produce reliable detection of HEs.","2160-133X;2160133X","Electronic:978-1-4673-1487-9; POD:978-1-4673-1484-8","10.1109/ICMLC.2012.6359522","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6359522","Diabetic retinopathy;Hard Exudates;Histogram segmentation;Morphological reconstruction;SVM","Abstracts;Image color analysis;Retina","diseases;eye;feature extraction;image classification;image colour analysis;image reconstruction;image segmentation;medical image processing;support vector machines","DR;SVM;automatic HE detection;automatic hard exudates detection;blindness;candidate regions classification;color retinal images;diabetic retinopathy;early clinical signs;histogram segmentation;morphological reconstruction;public DIARETDB1 database;supervised support vector machine","","1","","19","","","15-17 July 2012","","IEEE","IEEE Conference Publications"
