"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7844751,7845067,7847907,7844517,7849088,7846857,7847158,7848584,7844411,7848391,7844310,7845051,7844352,7845219,7845186,7776965,7840711,7840831,7841777,7840776,7840094,7841080,7840209,7840731,7840622,7840851,7841684,7840917,7841506,7842962,7840828,7841821,7841039,7842307,7843496,7838191,7838214,7838211,7838239,7839569,7838179,7838206,7838169,7838168,7838138,7839567,7838204,7838199,7838207,7838289,7838196,7838275,7838182,7838299,7838096,7836663,7839103,7836686,7837049,7838216,7836673,7836817,7838048,7738596,7835438,7836060,7835465,7835387,7830090,7828360,7828517,7829628,7829592,7828429,7830232,7830451,7830122,7829644,7829927,7832838,7828554,7829617,7829781,7827613,7827691,7828285,7827590,7827977,7827669,7442844,7824134,7824833,7823950,7823247,7823695,7542572,7823835,7822695,7823490,7824843",2017/05/04 23:22:12
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Design exploration of ASIP architectures for the K-Nearest Neighbor machine-learning algorithm","D. Jamma; O. Ahmed; S. Areibi; G. Grewal; N. Molloy","University of Guelph, School of Engineering, Guelph, Canada N1G 2W1","2016 28th International Conference on Microelectronics (ICM)","20170209","2016","","","57","60","Increasingly, machine-learning algorithms are playing an important role in the context of embedded and real-time systems. Applications such as wireless sensor networks, security, and commercial enterprises are increasingly relying on machine-learning algorithms to efficiently make predictive decisions based on the large volumes of data these systems collect. Therefore, there is a need to accelerate the runtime of these algorithms, especially for real-time applications. In this paper, we propose several Application Specific Instruction Processor (ASIP) architectures for the K-Nearest Neighbor (KNN) classification algorithm. Each ASIP is developed using Cadence Tensilica tools and represents a tightly-coupled architecture. Our experimental results, based on several benchmarks, show that proposed ASIPs achieve speedups of 86×-650× over the original software implementation.","","Electronic:978-1-5090-5721-4; POD:978-1-5090-5722-1","10.1109/ICM.2016.7847907","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7847907","","Algorithm design and analysis;Benchmark testing;Computer architecture;Prediction algorithms;Registers;Software algorithms;Training","application specific integrated circuits;embedded systems;learning (artificial intelligence);logic design;microprocessor chips","ASIP architectures;Cadence Tensilica tools;K-nearest neighbor machine-learning algorithm;KNN classification algorithm;application specific instruction processor;commercial enterprises;embedded systems;predictive decisions;wireless sensor networks","","","","","","","17-20 Dec. 2016","","IEEE","IEEE Conference Publications"
"A Hybrid Machine Learning Approach for Planning Safe Trajectories in Complex Traffic-Scenarios","A. Chaulwar; M. Botsch; W. Utschick","Fac. of Electr. Eng., Ingolstadt Univ. of Appl. Sci., Ingolstadt, Germany","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","540","546","Planning of safe trajectories with interventions in both lateral and longitudinal dynamics of vehicles has huge potential for increasing the road traffic safety. Main challenges for the development of such algorithms are the consideration of vehicle nonholonomic constraints and the efficiency in terms of implementation, so that algorithms run in real time in a vehicle. The recently introduced Augmented CL-RRT algorithm is an approach that uses analytical models for trajectory planning based on the brute force evaluation of many longitudinal acceleration profiles to find collision-free trajectories. The algorithm considers nonholonomic constraints of the vehicle in complex road traffic scenarios with multiple static and dynamic objects, but it requires a lot of computation time. This work proposes a hybrid machine learning approach for predicting suitable acceleration profiles in critical traffic scenarios, so that only few acceleration profiles are used with the Augmented CL-RRT to find a safe trajectory while reducing the computation time. This is realized using a convolutional neural network variant, introduced as 3D-ConvNet, which learns spatiotemporal features from a sequence of predicted occupancy grids generated from predictions of other road traffic participants. These learned features together with hand-designed features of the EGO vehicle are used to predict acceleration profiles. Simulations are performed to compare the brute force approach with the proposed approach in terms of efficiency and safety. The results show vast improvement in terms of efficiency without harming safety. Additionally, an extension to the Augmented CL-RRT algorithm is introduced for finding a trajectory with low severity of injury, if a collision is already unavoidable.","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0095","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838199","3D-ConvNets;Hybrid learning algorithms;Trajectory Planning in Road Traffic","Acceleration;Heuristic algorithms;Machine learning algorithms;Prediction algorithms;Roads;Trajectory;Vehicle dynamics","feedforward neural nets;learning (artificial intelligence);road safety;road traffic control;vehicle dynamics","3D-ConvNet;EGO vehicle;acceleration profile prediction;analytical models;augmented CL-RRT algorithm;brute force evaluation;collision-free trajectories;complex road traffic scenarios;computation time;convolutional neural network;hybrid machine learning approach;longitudinal acceleration profiles;multiple dynamic objects;multiple static objects;occupancy grids;road traffic safety;safe-trajectory planning;spatiotemporal features learns;vehicle efficiency;vehicle lateral dynamics;vehicle longitudinal dynamics;vehicle nonholonomic constraints","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
"WeChat Text and Picture Messages Service Flow Traffic Classification Using Machine Learning Technique","M. Shafiq; X. Yu; A. A. Laghari; L. Yao; N. K. Karn; F. Abdesssamia; Salahuddin","Sch. of Comput. Sci. & Technol., Harbin Inst. of Technol., Harbin, China","2016 IEEE 18th International Conference on High Performance Computing and Communications; IEEE 14th International Conference on Smart City; IEEE 2nd International Conference on Data Science and Systems (HPCC/SmartCity/DSS)","20170126","2016","","","58","62","Network Traffic Classification carries great importance for both internet service providers (ISPs) and quality of services (QoSs) management. During the last two decades, a lot of machine learning models have been proposed and applied on different types of real time applications to classify their real time traffic and obtain very proficient accuracy results. However, no research has been done on WeChat text and picture messages traffic classification. In this paper, WeChat text and picture messages traffics are classified using two different types of datasets and 4 well-known machine learning algorithms. These two datasets, Harbin Institute of Technology (HIT) and Dorm13, are collected from two different network environments. Having captured the traffic 50 features, they are extracted respectively. Thereafter, well-known four machine learning algorithms C4.5 decision tree, Bayes Net, Naïve Bayes and SVM are used to classify WeChat text and picture messages traffic. Experimental result analysis show that using HIT data set all the applied machine learning classifiers classify WeChat text and picture messages traffic very accurately as compared to Dorm13 dataset. Using HIT dataset, all ML classifier perform very well, but C4.5 and SVM are the ones that give very effective accuracy results of 99.91% and 99.57% respectively as compared to other ML classifiers.","","Electronic:978-1-5090-4297-5; POD:978-1-5090-4298-2","10.1109/HPCC-SmartCity-DSS.2016.0019","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7828360","Machine Learning;Message;Text and Picture;Traffic Classification;WeChat","Classification algorithms;Decision trees;Feature extraction;Machine learning algorithms;Message service;Support vector machines;Training","Bayes methods;Internet;belief networks;decision trees;learning (artificial intelligence);pattern classification;quality of service;support vector machines;telecommunication traffic;text analysis","Bayes net;Dorm13;HIT;Harbin Institute of Technology;ISPs;Internet service providers;QoSs;SVM;Wechat text;decision tree;machine learning;naïve Bayes;picture messages service flow traffic classification;quality of services","","","","","","","12-14 Dec. 2016","","IEEE","IEEE Conference Publications"
"Java thread and process performance for parallel machine learning on multicore HPC clusters","S. Ekanayake; S. Kamburugamuve; P. Wickramasinghe; G. C. Fox","School of Informatics and Computing, Indiana University, Bloomington","2016 IEEE International Conference on Big Data (Big Data)","20170206","2016","","","347","354","The growing use of Big Data frameworks on large machines highlights the importance of performance issues and the value of High Performance Computing (HPC) technology. This paper looks carefully at three major frameworks Spark, Flink and Message Passing Interface (MPI) both in scaling across nodes and internally over the many cores inside modern nodes. We focus on the special challenges of the Java Virtual Machine (JVM) using an Intel Haswell HPC cluster with 24 cores per node. Two parallel machine learning algorithms, K-Means clustering and Multidimensional Scaling (MDS) are used in our performance studies. We identify three major issues - thread models, affinity patterns, and communication mechanisms - as factors affecting performance by large factors and show how to optimize them so that Java can match the performance of traditional HPC languages like C. Further we suggest approaches that preserve the user interface and elegant dataflow approach of Flink and Spark but modify the runtime so that these Big Data frameworks can achieve excellent performance and realize the goals of HPC-Big Data convergence.","","Electronic:978-1-4673-9005-7; POD:978-1-4673-9006-4","10.1109/BigData.2016.7840622","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7840622","Big Data;HPC;Java;Machine Learning;Multicore","Big data;Data models;Instruction sets;Java;Message systems;Parallel machines;Sparks","Big Data;Java;learning (artificial intelligence);message passing;multiprocessing systems;operating systems (computers);parallel processing;performance evaluation;virtual machines","Big Data frameworks;Flink;HPC technology;Intel Haswell HPC cluster;JVM;Java thread;Java virtual machine;K-Means clustering;MDS;MPI;Spark;communication mechanisms;dataflow approach;high performance computing;message passing interface;multicore HPC clusters;multidimensional scaling;parallel machine learning;parallel machine learning algorithms;process performance;user interface","","","","","","","5-8 Dec. 2016","","IEEE","IEEE Conference Publications"
"A Review on Machine Learning and Data Mining Techniques for Residential Energy Smart Management","H. Salem; M. Sayed-Mouchaweh; A. B. Hassine","Ecole Nat. des Sci. de l'Inf., La Mannouba, Tunisia","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","1073","1076","In this paper, the different machine learning and data mining approaches used for Residential Energy Smart Management (RESM) will be discussed and classified according to some meaningful criteria. The proposed classification is an attempt to highlight the advantages and limitations of each category. Moreover, we emphasize the complementarity between approaches belonging to different categories and we point out the main challenges that still face RESM.","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0195","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838299","","Data mining;Energy consumption;Hidden Markov models;Home appliances;Load modeling;Monitoring;Support vector machines","data mining;energy management systems;learning (artificial intelligence);pattern classification;power engineering computing","RESM;data mining techniques;machine learning;residential energy smart management","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
"A machine learning approach to dynamically generate context sensitive applications on top of a monolithic enterprise system","S. Kanankearachchi","99X Technology, 65, Walukarama Road, Colombo 03, Sri Lanka","2016 Sixteenth International Conference on Advances in ICT for Emerging Regions (ICTer)","20170126","2016","","","248","249","This industrial research paper outlines an outcome of a machine leaning approach to dynamically generate context sensitive Application User Interfaces (Adaptive UI) on top of a monolithic enterprise software product.","","CD:978-1-5090-6076-4; Electronic:978-1-5090-6078-8; POD:978-1-5090-6079-5; Paper:978-1-5090-6077-1","10.1109/ICTER.2016.7829927","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7829927","Adaptive UI;Machine Learning;Monolithic Enterprise Applications","Business;Context;Engines;Google;Roads;Software;User interfaces","learning (artificial intelligence);software engineering;user interfaces","adaptive UI;context sensitive application user interfaces;machine learning;monolithic enterprise software product","","","","","","","1-3 Sept. 2016","","IEEE","IEEE Conference Publications"
"Machine Learning for Optimum CT-Prediction for qPCR","M. Gunay; E. Goceri; R. Balasubramaniyan","Dept. of Comput. Eng., Akdeniz Univ., Antalya, Turkey","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","588","592","Introduction of fluorescence-based Real-Time PCR (RT-PCR) is increasingly used to detect multiple pathogens simultaneously and rapidly by gene expression analysis of PCR amplification data. PCR data is analyzed often by setting an arbitrary threshold that intersect the signal curve in its exponential phase if it exists. The point at which the curve crosses the threshold is called Threshold Cycle (CT) for positive samples. On the other, when such cross of threshold does not occur, the sample is identified as negative. This simple and arbitrary however not an elagant definition of CT value sometimes leads to conclusions that are either false positive or negative. Therefore, the purpose of this paper is to present a stable and consistent alternative approach that is based on machine learning for the definition and determination of CT values.","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0103","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838207","Algorithm;CT Prediction;Machine Learning;Sigmoid;qPCR","Clustering algorithms;Logistics;Mathematical model;Pathogens;Prediction algorithms;Real-time systems;Xenon","biology computing;learning (artificial intelligence)","PCR amplification data;PCR data;RT-PCR;fluorescence-based real-time PCR;machine learning;optimum CT-prediction;qPCR;threshold cycle","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
"On the feasibility of an embedded machine learning processor for intrusion detection","R. Sankaran; R. A. Calix","Computer Science Division, Argonne National Laboratory, Argonne, USA","2016 IEEE International Conference on Big Data (Big Data)","20170206","2016","","","1082","1089","Intrusion detection and prevention systems serve a pivotal role in securing computer networks. Using machine learning for an intrusion detection system is important for stopping new attacks that do not have known signatures. Lowering the barrier to entry for microprocessor-based systems has enabled the use of specialized machine learning coprocessors to improve analysis performance. This paper proposes a machine learning approach on a small, low-powered embedded system that uses network-based features to distinguish between normal and abnormal network traffic. A hardware-based approach using a machine learning coprocessor is compared with a software-based approach. Machine learning processors can improve power consumption and processing speed especially when dealing with dig data sets. Results of the analysis show that the machine learning coprocessor obtains 66.67% classification accuracy. Additional results are presented and discussed.","","Electronic:978-1-4673-9005-7; POD:978-1-4673-9006-4","10.1109/BigData.2016.7840711","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7840711","Embedded systems;network intrusion detection systems (NIDS);speed and energy performance","Big data;Conferences;Decision support systems","Big Data;computer network security;embedded systems;learning (artificial intelligence);microprocessor chips;power aware computing;power consumption;telecommunication traffic","Big Data sets;abnormal network traffic;classification accuracy;computer networks;embedded machine learning processor;intrusion detection;intrusion prevention systems;low-powered embedded system;microprocessor-based systems;network-based features;normal network traffic;power consumption;processing speed;specialized machine learning coprocessors","","","","","","","5-8 Dec. 2016","","IEEE","IEEE Conference Publications"
"Semantic Clone Detection Using Machine Learning","A. Sheneamer; J. Kalita","Univ. of Colorado, Colorado Springs, CO, USA","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","1024","1028","If two fragments of source code are identical to each other, they are called code clones. Code clones introduce difficulties in software maintenance and cause bug propagation. In this paper, we present a machine learning framework to automatically detect clones in software, which is able to detect Types-3 and the most complicated kind of clones, Type-4 clones. Previously used traditional features are often weak in detecting the semantic clones The novel aspects of our approach are the extraction of features from abstract syntax trees (AST) and program dependency graphs (PDG), representation of a pair of code fragments as a vector and the use of classification algorithms. The key benefit of this approach is that our approach can find both syntactic and semantic clones extremely well. Our evaluation indicates that using our new AST and PDG features is a viable methodology, since they improve detecting clones on the IJaDataset 2.0.","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0185","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838289","Abstract syntax trees (AST);Classifier algorithms;Code clones;Program dependence graphs (PDG);Software clones","Cloning;Control systems;Feature extraction;Machine learning algorithms;Measurement;Semantics;Syntactics","learning (artificial intelligence);program debugging;software maintenance;source code (software);tree data structures","AST;IJaDataset2.0;PDG;abstract syntax trees;bug propagation;classification algorithms;code fragment pair;machine learning framework;program dependency graphs;semantic code clone detection;software maintenance;source code fragments;syntactic clones;type-3 clone detection;type-4 clone detection","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
"Analysis for Status of the Road Accident Occurance and Determination of the Risk of Accident by Machine Learning in Istanbul","H. İ. Bülbül; T. Kaya; Y. Tulgar","Dept. of Comput. & Instructional Technol., Gazi Univ., Ankara, Turkey","2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA)","20170202","2016","","","426","430","The traffic has been transformed into the difficult structure in points of designing and managing by the reason of increasing number of vehicle. This situation has discovered road accidents problem, influenced public health and country economy and done the studies on solution of the problem. Large calibrated data agglomerations have increased by the reasons of the technological improvements and data storage with low cost. Arising the need of accession to information from this large calibrated data obtained the corner stone of the data mining. In this study, assignment of the most compatible machine learning classification techniques for road accidents estimation by data mining has been intended.","","Electronic:978-1-5090-6167-9; POD:978-1-5090-6168-6","10.1109/ICMLA.2016.0075","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838179","Machine learning;classification techniques;data mining;road accident","Algorithm design and analysis;Classification algorithms;Data mining;Data models;Machine learning algorithms;Road accidents","data mining;learning (artificial intelligence);pattern classification;risk analysis;road accidents;road traffic;traffic engineering computing","Istanbul;accident risk determination;calibrated data agglomerations;country economy;data mining;data storage;machine learning classification techniques;public health;road accident occurance status analysis;road traffic","","","","","","","18-20 Dec. 2016","","IEEE","IEEE Conference Publications"
