"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7847149,7845401,7848290,7848775,7846747,7844555,7847169,7845137,7844810,7845492,7844313,7844783,7849102,7846257,7845391,7844125,7847033,7841031,7840839,7841055,7843552,7840859,7840728,7840745,7782460,7840814,7840696,7840712,7840798,7843530,7841056,7840811,7840869,7840910,7839562,7836680,7839593,7838651,7839572,7836726,7837042,7838961,7839574,7838653,7836822,7836786,7837969,7836265,7837984,7839692,7839611,7836821,7839634,7831974,7839598,7840040,7836840,7839010,7837954,7836816,7839979,7837955,7831992,7801947,7739993,7294633,7839313,7707341,7837721,7835372,7836005,7835492,7835439,7836063,7827841,7784768,7828552,7830089,7831719,7830218,7828406,7828482,7829618,7830260,7832962,7829543,7828558,7829941,7829928,7830336,7830161,7831709,7828544,7832993,7831590,7833457,7830559,7832995,7828580,7828692",2017/05/05 21:38:45
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A Rotation Invariant Latent Factor Model for Moveme Discovery from Static Poses","M. R. Ronchi; J. S. Kim; Y. Yue","California Inst. of Technol., Pasadena, CA, USA","2016 IEEE 16th International Conference on Data Mining (ICDM)","20170202","2016","","","1179","1184","We tackle the problem of learning a rotation invariant latent factor model when the training data is comprised of lower-dimensional projections of the original feature space. The main goal is the discovery of a set of 3-D bases poses that can characterize the manifold of primitive human motions, or movemes, from a training set of 2-D projected poses obtained from still images taken at various camera angles. The proposed technique for basis discovery is data-driven rather than hand-designed. The learned representation is rotation invariant, and can reconstruct any training instance from multiple viewing angles. We apply our method to modeling human poses in sports (via the Leeds Sports Dataset), and demonstrate the effectiveness of the learned bases in a range of applications such as activity classification, inference of dynamics from a single frame, and synthetic representation of movements.","","Electronic:978-1-5090-5473-2; POD:978-1-5090-5474-9","10.1109/ICDM.2016.0156","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837969","Human Motion Analysis;Latent Factor Modeling;Machine Learning;Representation Learning;Rotation Invariance","Activity recognition;Data models;Image reconstruction;Matrix decomposition;Solid modeling;Training;Training data","cameras;feature extraction;image classification;image motion analysis;image reconstruction;pose estimation;sport;statistical analysis","2D projected poses;3D bases poses;Leeds Sports Dataset;activity classification;camera angles;human pose modeling;lower-dimensional projections;moveme discovery;primitive human motions;rotation invariant latent factor model;static poses;still images;synthetic movement representation","","","","","","","12-15 Dec. 2016","","IEEE","IEEE Conference Publications"
"Nutritional assessment of children under five based on anthropometric measurements with image processing techniques","V. A. Ayma; V. H. Ayma; L. G. Armando Torre","Pontifical Catholic University of Rio de Janeiro, Rio de Janeiro. Brazil","2016 IEEE ANDESCON","20170202","2016","","","1","4","Nutritional assessment is an important evaluation to prevent and control malnutrition, which is one of the main causes associated with child mortality. Weight and height are the most frequently measured morphological traits which in combination with child's gender and age, generates anthropometric indices to establish child's nutritional status. Nevertheless, accomplishment of this task in rural areas is difficult because of complications to transport bulky and heavy equipment, which must be properly and adequately calibrated. This work proposed a novel approach to perform nutritional assessments of children under five, through a system focused on the estimation of anthropometric indices, based on the measurements obtained from a set of body part images and its relations with child's gender and age. The results showed that sensitivity and specificity for the anthropometric indicators, ranged from 66% to 100% and 88% to 100%, respectively. Moreover, overall accuracies were over 85% up to 100%. Additionally, the experiments conducted shown our method as a viable solution to perform nutritional evaluations via accurate anthropometric index estimations.","","Electronic:978-1-5090-2532-9; POD:978-1-5090-2533-6","10.1109/ANDESCON.2016.7836265","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7836265","image processing;machine learning;malnutrition;neural networks;nutrition assessment","Biological neural networks;Image processing;Pediatrics;Registers;Skin;Thigh;Weight measurement","anthropometry;medical image processing;paediatrics","anthropometric index estimations;anthropometric measurements;body part images;child gender;child mortality;child nutritional status;image processing techniques;malnutrition;morphological traits;nutritional assessment","","","","","","","19-21 Oct. 2016","","IEEE","IEEE Conference Publications"
"PhosPred-RF: a novel sequence-based predictor for phosphorylation sites using sequential information only","L. Wei; P. Xing; J. Tang; Q. Zou","","IEEE Transactions on NanoBioscience","","2017","PP","99","1","1","Many recent efforts have been made for the development of machine learning based methods for fast and accurate phosphorylation site prediction. Currently, a majority of well-performing methods are based on hybrid information to build prediction models, such as evolutionary information, and disorder information, etc. Unfortunately, this type of methods suffers two major limitations: one is that it would be not much of help for protein phosphorylation site prediction in case of no obvious homology detected; the other is that computing such the complicated information is time-consuming, which probably limits the usage of predictors in practical applications. In this study, we present a simple, fast and powerful feature representation algorithm, which sufficiently explores the sequential information from multiple perspectives only based on primary sequences, and successfully captures the differences between true phosphorylation sites and non-phosphorylation sites. Using the proposed features, we propose a random forest based predictor named PhosPred-RF in the prediction of protein phosphorylation sites from proteins. We evaluate and compare the proposed predictor with state-of-the-art predictors on some benchmark datasets. The experimental results show that PhosPred-RF outperforms other existing predictors, demonstrating its potential to be a useful tool for protein phosphorylation site prediction. Currently, the proposed PhosPred-RF is freely accessible to the public through the user-friendly webserver http://server.malab.cn/PhosPred-RF.","1536-1241;15361241","","10.1109/TNB.2017.2661756","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837721","feature representation;machine learning;protein phosphorylation;sequential information","Amino acids;Benchmark testing;Peptides;Prediction algorithms;Protein engineering;Proteins;Standards","","","","","","","","20170131","","","IEEE","IEEE Early Access Articles"
"UML generator - an automated system for model driven development","C. R. Narawita; K. Vidanage","Department of Computer Science, Informatics Institute of Technology, Ramakakrishna Road, Colombo - 06, Sri Lanka","2016 Sixteenth International Conference on Advances in ICT for Emerging Regions (ICTer)","20170126","2016","","","250","256","This research mainly focused on automation of Unified Modeling Language (UML) diagrams from the analyzed requirement text using Natural Language Processing (NLP). The proposed system is an efficient and accurate way to obtain elements of the use case and class diagrams from proposed methods. This research mainly focuses on the design phase of a software. Nowadays everybody needs a quick and reliable service. It was needed to have some sort of quick, accurate and intelligent software for generating UML based documentations to save time and budget of both the user and system analyst [1].","","CD:978-1-5090-6076-4; Electronic:978-1-5090-6078-8; POD:978-1-5090-6079-5; Paper:978-1-5090-6077-1","10.1109/ICTER.2016.7829928","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7829928","Artificial Intelligence;Class Diagram;Machine Learning;Natural Language Processing;Software Design Phase;UML Diagrams;Use Case Diagram","Classification algorithms;Generators;Natural language processing;Object oriented modeling;Software;Unified modeling language;XML","Unified Modeling Language;natural language processing;software engineering","UML diagrams;UML generator;Unified Modeling Language;class diagrams;model driven development;natural language processing;software design phase;use case diagrams","","","","","","","1-3 Sept. 2016","","IEEE","IEEE Conference Publications"
"Android malware development on public malware scanning platforms: A large-scale data-driven study","H. Huang; C. Zheng; J. Zeng; W. Zhou; S. Zhu; P. Liu; S. Chari; C. Zhang","IBM T.J. Watson Research Center","2016 IEEE International Conference on Big Data (Big Data)","20170206","2016","","","1090","1099","Android malware scanning services (e.g., VirusTotal) are websites that users submit suspicious Android programs and get an array of malware detection results. With the growing popularity of such websites, we suspect that, these services are not only used by innocent users, but also, malware writers for testing the evasion capability of their malware samples. May this hypothesis be true, it not only provides interesting insight on Android malware development (AMD), but also provides opportunities for important security applications such as zero-day sample detection. In this work, we first validate this hypothesis with massive data; then design a system AMDHunter to hunt for AMDs on VirusTotal that reveals new threats for Android that has never been revealed before. This is the first systematic study of the malware development phenomenon on VirusTotal, and the first system to automatically detect such malware development cases. AMDHunter has been used in a leading security company for months. Our study is driven by the large amount of data on VirusTotal- We analyzed 153 million submissions collected on VirusTotal during 102 days. Our system identifies 1,623 AMDs with 13,855 samples from 83 countries. We also performed case studies on 890 malware samples selected from the identified AMDs, which revealed lots of new threats, e.g., the development cases of fake system/banking phishing malware, new rooting exploits and etc.","","Electronic:978-1-4673-9005-7; POD:978-1-4673-9006-4","10.1109/BigData.2016.7840712","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7840712","Android;Machine Learning;Malware Analysis;Malware Development;Threat Intelligence;VirusTotal","Androids;Humanoid robots;Malware;Metadata;Security;Systematics;Testing","Android (operating system);Big Data;Web sites;computer viruses;invasive software","AMDHunter;Android malware development;Android malware scanning services;Android programs;VirusTotal;Web sites;large-scale data-driven study;malware detection;public malware scanning platforms","","","","","","","5-8 Dec. 2016","","IEEE","IEEE Conference Publications"
"DeepCut: Object Segmentation From Bounding Box Annotations Using Convolutional Neural Networks","M. Rajchl; M. C. H. Lee; O. Oktay; K. Kamnitsas; J. Passerat-Palmbach; W. Bai; M. Damodaram; M. A. Rutherford; J. V. Hajnal; B. Kainz; D. Rueckert","Department of Computing, Imperial College London, SW7 2AZ, London, U.K","IEEE Transactions on Medical Imaging","20170201","2017","36","2","674","683","In this paper, we propose DeepCut, a method to obtain pixelwise object segmentations given an image dataset labelled weak annotations, in our case bounding boxes. It extends the approach of the well-known GrabCut[1] method to include machine learning by training a neural network classifier from bounding box annotations. We formulate the problem as an energy minimisation problem over a densely-connected conditional random field and iteratively update the training targets to obtain pixelwise object segmentations. Additionally, we propose variants of the DeepCut method and compare those to a naïve approach to CNN training under weak supervision. We test its applicability to solve brain and lung segmentation problems on a challenging fetal magnetic resonance dataset and obtain encouraging results in terms of accuracy.","0278-0062;02780062","","10.1109/TMI.2016.2621185","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7739993","Bounding box;DeepCut;convolutional neural networks;image segmentation;machine learning;weak annotations","Biological neural networks;Computational modeling;Image segmentation;Imaging;Object segmentation;Optimization;Training","biomedical MRI;brain;image segmentation;learning (artificial intelligence);lung;medical image processing;neural nets","DeepCut;GrabCut;bounding box annotations;brain segmentation;convolutional neural networks;densely connected conditional random field;fetal magnetic resonance dataset;lung segmentation;machine learning;pixelwise object segmentation","","","","","","20161109","Feb. 2017","","IEEE","IEEE Journals & Magazines"
"Hybrid Clustering Based on a Graph Model","H. Su; H. Zhang","Dept. of Comput. Sci. & Inf. Technol., Armstrong State Univ., Savannah, GA, USA","2016 9th International Symposium on Computational Intelligence and Design (ISCID)","20170126","2016","1","","242","245","A hybrid clustering approach is proposed for processing image-like data such as plots in flow cytometry. Clustering or partitioning data into relatively homogeneous and coherent subpopulations can be an effective pre-processing method to achieve data analysis tasks such as pattern recognition and classification. Our method uses a graph to model the initial manual partition of the dataset. Based on the graph model, an algorithm is developed for automatic detection of regions defined by the partition. A clustering algorithm using Markov Chain Monte Carlo method is developed for finding optimal adjustments to the partition automatically.","","Electronic:978-1-5090-3558-8; POD:978-1-5090-3559-5","10.1109/ISCID.2016.1062","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7830336","Markov Chain Monte Carlo method;clustering;image partition;machine learning;planar graph","Algorithm design and analysis;Clustering algorithms;Complexity theory;Image edge detection;Markov processes;Monte Carlo methods;Partitioning algorithms","Markov processes;Monte Carlo methods;graph theory;pattern clustering","Markov Chain Monte Carlo method;data clustering;data partitioning;graph model;hybrid clustering;pattern classification;pattern recognition","","","","","","","10-11 Dec. 2016","","IEEE","IEEE Conference Publications"
"Bayesian Rule Sets for Interpretable Classification","T. Wang; C. Rudin; F. Velez-Doshi; Y. Liu; E. Klampfl; P. MacNeille","","2016 IEEE 16th International Conference on Data Mining (ICDM)","20170202","2016","","","1269","1274","A Rule Set model consists of a small number of short rules for interpretable classification, where an instance is classified as positive if it satisfies at least one of the rules. The rule set provides reasons for predictions, and also descriptions of a particular class. We present a Bayesian framework for learning Rule Set models, with prior parameters that the user can set to encourage the model to have a desired size and shape in order to conform with a domain-specific definition of interpretability. We use an efficient inference approach for searching for the MAP solution and provide theoretical bounds to reduce computation. We apply Rule Set models to ten UCI data sets and compare the performance with other interpretable and non-interpretable models.","","Electronic:978-1-5090-5473-2; POD:978-1-5090-5474-9","10.1109/ICDM.2016.0171","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7837984","Bayesian modeling;association rules;classifier;interpretable machine learning","Bayes methods;Computational modeling;Data mining;Data models;Predictive models;Search problems;Simulated annealing","Bayes methods;inference mechanisms;learning (artificial intelligence);pattern classification","Bayesian rule sets;MAP;UCI data sets;domain-specific interpretability definition;inference approach;interpretable classification;learning rule set models","","","","","","","12-15 Dec. 2016","","IEEE","IEEE Conference Publications"
"Phase Directed Compiler Optimizations","E. Jain; S. Roy","Dept. of Comput. Sci. & Eng., Indian Inst. of Technol., Kanpur, Kanpur, India","2016 IEEE 23rd International Conference on High Performance Computing (HiPC)","20170202","2016","","","270","279","Profile-guided optimizing compilers learn from representative executions of a program to ""tune"" transformations so as to benefit frequent paths. However, these optimizations view the whole run of a program in a monolithic manner. It is known that a program execution proceeds in phases-each phase corresponding to an identifiable set of control-flow behaviors. This implies that not all control-flows are hot (i.e. executed with a high frequency) all the times. Hence, if a program can switch among a set of hot paths for guiding the optimizations in the different phases, the optimizations may yield powerful results. We propose an algorithm that optimizes the clones of a function according to the different phase behaviors exhibited by the function, and dispatches its calls to the (potentially) most beneficial clone at runtime. This makes it possible to use profile information at a finer granularity than existing approaches. We start off by identifying critical functions that exhibit a high differential in its control-flow profiles, thereby exhibiting widely varying phase behavior. For these critical functions, we compile specialized clones that are tuned for each distinct phase behavior. Finally, we build a phase predictor that, at run-time, predicts the phase that a yet-to-be-executed function invocation would evoke (when executed), and guides the function invocation to the respective clone of the function. We build the predictor by learning a classifier over features extracted from the state of the program with the distinct phases acting as class labels. We demonstrate our algorithm by building a concrete phase-directed optimizer for register allocation (pdra) within the PBQP-based register allocator in the LLVM compiler infrastructure. We compare our allocator against the base allocator and a profile-guided allocator (pgra) that uses the profile information in a monolithic manner without extracting phase information.","","Electronic:978-1-5090-5411-4; POD:978-1-5090-5412-1","10.1109/HiPC.2016.039","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7839692","compiler optimizations;machine learning;register allocation","Benchmark testing;Cloning;Feature extraction;Optimization;Registers;Resource management;Runtime","optimisation;program compilers","LLVM compiler infrastructure;PBQP-based register allocator;control-flow profiles;function clone optimization;function invocation;phase behavior;phase directed compiler optimizations;phase predictor;phase-directed optimizer;profile information;profile-guided allocator;register allocation","","","","","","","19-22 Dec. 2016","","IEEE","IEEE Conference Publications"
"DualRadviz: Preserving Context between Classification Evaluation and Data Exploration with RadViz","I. B. Corrêa; A. C. P. L. F. d. Carvalho","Inst. of Math. & Comput. Sci., Univ. of Sao Paulo, Sao Carlos, Brazil","2016 5th Brazilian Conference on Intelligent Systems (BRACIS)","20170202","2016","","","241","246","With today's flood of data coming from many types of sources, Machine Learning becomes increasingly important. Though, many times the use of Machine Learning is not enough to make sense of all this data. This makes visualization a very useful tool for Machine Learning practitioners and data analysts alike. Interactive visualization techniques can be very helpful by giving insight on the meaning of the output from classification tasks. This also applies to the data itself, as visualization can make some characteristics of the data become clear. Several bi-dimensional projection methods have been used to visualize data instances based on their attribute values. This visualization is more difficult when the instances have a large number of attributes. One of the visualization techniques that can deal with high dimensional data is Radial Coordinates Visualization (RadViz). RadViz can also be employed to visualize the performance of a probabilistic classifier, helping a user to find problematic instances that might have been misclassified. In this study, a new approach to use RadViz is proposed and investigated. The proposed approach combines the two aforementioned uses of RadViz (attribute-based data exploration and result exploration based on the output of probabilistic classification). For such, it approach provides an easy transition between the two types of visualization. This allows the context to be preserved, since the user can visually track the same data instance from one type of visualization to the other. In order to evaluate the proposed approach, a prototype, named DualRadviz, was implemented. On this prototype, in addition to RadViz, visualization by Parallel Coordinates is also provided, so that precise instance inspection can be performed, since, different from RadViz, Parallel coordinates visualization does not suffer from ambiguity. To illustrate the usefulness of the proposed method, a case study is presented.","","Electronic:978-1-5090-3566-3; POD:978-1-5090-3567-0","10.1109/BRACIS.2016.052","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7839593","RadViz;information visualization;machine learning;parallel coordinates;probabilistic classification","Context;Data visualization;Inspection;Matrix converters;Probabilistic logic;Prototypes;Springs","data visualisation;learning (artificial intelligence);pattern classification;probability","DualRadviz;attribute-based data exploration;bidimensional projection methods;classification evaluation;data instance visualization;interactive visualization;machine learning;parallel coordinates visualization;probabilistic classifier;radial coordinates visualization","","","","","","","9-12 Oct. 2016","","IEEE","IEEE Conference Publications"
"ChainSpot: Mining Service Logs for Cyber Security Threat Detection","J. S. Wu; Y. J. Lee; T. E. Wei; C. H. Hsieh; C. M. Lai","Dept. of Comput. Sci. & Inf. Eng., Nat. Taiwan Univ. of Sci. & Technol., Taipei, Taiwan","2016 IEEE Trustcom/BigDataSE/ISPA","20170209","2016","","","1867","1874","Given service logs of who used what service, and when, how can we find intrusions and anomalies? In this paper, a cyber threat detection framework - ChainSpot was proposed, in which the novelty is to build graphical patterns by summarizing user's sequential behaviors of using application-layer services, and to discover deviations against one's normal patterns. Besides modeling, the issue of justifying trade-off between feature explicity and computation complexity is properly addressed, as well. Effectiveness and performance of proposed method are evaluated using dataset collected in real circumstance. Experiments show that ChainSpot can provide very good supports for awaring abnormal behaivors which is starting point of threat detection. The detection results are highly correlated to expert-labeled ground truth, therefore, ChainSpot is proven helpful for saving forensics efforts significantly. Even more, case investigations demonstrate that the differences between benign and suspicious patterns can be further interpreted to reconstruct the attack scenarios. Then the analytic findings may be treated as indicators of compromise for threat detection and in-depth clues for digital forensics.","","Electronic:978-1-5090-3205-1; POD:978-1-5090-3206-8","10.1109/TrustCom.2016.0286","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7847169","Advanced Persistent Threat;Anomaly Detection;Application-Layer Service Log Analysis;Machine Learning","Computational modeling;Hidden Markov models;Markov processes;Monitoring;Organizations;Security;Servers","computational complexity;data mining;digital forensics","ChainSpot;application-layer services;benign patterns;computation complexity;cyber security threat detection;digital forensics;expert-labeled ground truth;feature explicity;graphical patterns;normal patterns;service log mining;suspicious patterns;threat detection;user sequential behaviors","","","","","","","23-26 Aug. 2016","","IEEE","IEEE Conference Publications"
"New prospects for state-of-the-art technologies in digital humanities: The CrossCult H2020 project: Keynote talk","M. L. Ñores","Department of Telematics Engineering, University of Vigo, Vigo, Spain","2016 Sixth International Conference on Innovative Computing Technology (INTECH)","20170209","2016","","","1","3","CrossCult (www.crosscult.eu) is a 3-year H2020 research project, which started in March 2016. It involves 11 European institutions and 14 associated partners from the areas of Computer Science, History and Cultural Heritage. The goal is to spur a change in the way European citizens appraise History, fostering the re-interpretation of what they may have learnt in the light of cross-border interconnections among pieces of cultural heritage, other citizens' viewpoints and physical venues. This talk will look into how state-of-the-art technologies can be applied to deliver novel and meaningful interactive experiences in Digital Humanities.","","Electronic:978-1-5090-2000-3; POD:978-1-5090-2001-0","10.1109/INTECH.2016.7845137","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7845137","Digital humanities;context awareness;human-computer interaction;machine learning;personalisation;recommendation;semantic reasoning;sporadic social networks","Context;Cultural differences;Europe;History;Knowledge based systems;Semantics;Social network services","history;humanities","CrossCult H2020 Project;European citizens;European institutions;computer science;cross-border interconnections;cultural heritage;digital humanities;history","","","","","","","24-26 Aug. 2016","","IEEE","IEEE Conference Publications"
