"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7553904,7553915,7553666,7550906,7498649,7531374,7532255,7531201,7531490,7530177,7530176,7530185,7523688,7519584,7520471,7173036,7416647,7507047,7504474,7493911,7489105,7483380,7483404,7483378,7479978,7478870,7473077,7473088,7472808,7460572,7449818,7348723,7443245,7438201,7438155,7438176,7438212,7438135,7435705,7437188,7103337,7103315,7423946,7403893,7414771,7415189,7419003,7419002,7415839,7415449,7419037,7417491,7410842,7409192,7401951,7401948,7293674,7398906,7395862,7398527,7312982,7392412,7387113,7385633,7383394,7379619,7381854,7378645,7379865,7379391,7379462,7349136,7377317,7377969,7376759,7372861,7374576,7371617,7371503,7371280,7372045,7362806,7361603,7047752,7052327,7351242,7351704,7348394,7340026,7271054,7336263,7337975,7334730,7334968,7334160,7334934,7021915,7323034,7323905,7324100",2017/05/04 23:52:27
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Filterbank learning using Convolutional Restricted Boltzmann Machine for speech recognition","H. B. Sailor; H. A. Patil","Dhirubhai Ambani Institute of Information and Communication Technology (DA-IICT), Gandhinagar-382007, Gujarat, India","2016 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","20160519","2016","","","5895","5899","Convolutional Restricted Boltzmann Machine (ConvRBM) as a model for speech signal is presented in this paper. We have developed ConvRBM with sampling from noisy rectified linear units (NReLUs). ConvRBM is trained in an unsupervised way to model speech signal of arbitrary lengths. Weights of the model can represent an auditory-like filterbank. Our proposed learned filterbank is also nonlinear with respect to center frequencies of subband filters similar to standard filterbanks (such as Mel, Bark, ERB, etc.). We have used our proposed model as a front-end to learn features and applied to speech recognition task. Performance of ConvRBM features is improved compared to MFCC with relative improvement of 5% on TIMIT test set and 7% on WSJ0 database for both Nov'92 test sets using GMM-HMM systems. With DNN-HMM systems, we achieved relative improvement of 3% on TIMIT test set over MFCC and Mel filterbank (FBANK). On WSJ0 Nov'92 test sets, we achieved relative improvement of 4-14% using ConvRBM features over MFCC features and 3.6-5.6% using ConvRBM filterbank over FBANK features.","","Electronic:978-1-4799-9988-0; POD:978-1-4799-9989-7; USB:978-1-4799-9987-3","10.1109/ICASSP.2016.7472808","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7472808","Convolutional RBM;filterbank;pooling;rectified linear units","Convolution;Databases;Feature extraction;Hidden Markov models;Mel frequency cepstral coefficient;Speech;Speech recognition","Boltzmann machines;channel bank filters;learning (artificial intelligence);speech recognition","ConvRBM;DNN-HMM system;TIMIT test set;auditory-like filterbank;convolutional restricted Boltzmann machine;filterbank learning;speech recognition","","2","","28","","","20-25 March 2016","","IEEE","IEEE Conference Publications"
"Self-Learning MTPA Control of Interior Permanent-Magnet Synchronous Machine Drives Based on Virtual Signal Injection","T. Sun; J. Wang; M. Koc; X. Chen","Department of Electronic and Electrical Engineering, The University of Sheffield, Sheffield, U.K.","IEEE Transactions on Industry Applications","20160715","2016","52","4","3062","3070","This paper describes a simple but effective novel self-learning maximum torque per ampere (MTPA) control scheme for interior permanent-magnet synchronous machine (IPMSM) drives to achieve fast dynamic response in tracking the MTPA points without accurate prior knowledge of machine parameters. The proposed self-learning control (SLC) scheme generates the optimal d-axis current command for MTPA operation after training. Virtual signal injection control (VSIC), which has been recently developed as a novel parameter-independent MTPA points tracking scheme, is utilized to train the SLC and compensate the error of the SLC during its operation. In this way, the proposed SLC can achieve the MTPA operation accurately with fast response and the online training of the SLC will not affect MTPA operation of IPMSM drives. The proposed control scheme is verified by simulations and experiments under various operation conditions on a prototype IPMSM drive system.","0093-9994;00939994","","10.1109/TIA.2016.2533601","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7416647","Interior permanent-magnet synchronous machine (IPMSM);maximum torque per ampere (MTPA) control;self-learning control (SLC);signal injection;signal processing;torque control;virtual signal injection control (VSIC)","Fuzzy logic;Harmonic analysis;Permanent magnet machines;Table lookup;Torque;Training","dynamic response;machine control;motor drives;permanent magnet machines;synchronous machines;torque control","IPMSM drives;VSIC;dynamic response;interior permanent-magnet synchronous machine drives;machine parameters;maximum torque per ampere control;optimal d-axis current command;parameter-independent MTPA points tracking scheme;self-learning MTPA control;self-learning control;virtual signal injection control","","","","43","","20160224","July-Aug. 2016","","IEEE","IEEE Journals & Magazines"
"Low-Discrepancy Points for Deterministic Assignment of Hidden Weights in Extreme Learning Machines","C. Cervellera; D. Macciò","National Research Council, Institute of Intelligent Systems for Automation, Genoa, Italy","IEEE Transactions on Neural Networks and Learning Systems","20160315","2016","27","4","891","896","The traditional extreme learning machine (ELM) approach is based on a random assignment of the hidden weight values, while the linear coefficients of the output layer are determined analytically. This brief presents an analysis based on geometric properties of the sampling points used to assign the weight values, investigating the replacement of random generation of such values with low-discrepancy sequences (LDSs). Such sequences are a family of sampling methods commonly employed for numerical integration, yielding a more efficient covering of multidimensional sets with respect to random sequences, without the need for any computationally intensive procedure. In particular, we prove that the universal approximation property of the ELM is guaranteed when LDSs are employed, and how an efficient covering affects the convergence positively. Furthermore, since LDSs are generated deterministically, the results do not have a probabilistic nature. Simulation results confirm, in practice, the good theoretical properties given by the combination of ELM with LDSs.","2162-237X;2162237X","","10.1109/TNNLS.2015.2424999","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7103315","Discrepancy;extreme learning machines (ELMs);low-discrepancy sequences (LDSs);universal approximation;universal approximation.","Approximation algorithms;Approximation methods;Convergence;Learning systems;Probabilistic logic;Standards;Training","approximation theory;learning (artificial intelligence);numerical analysis","ELM;LDS;deterministic assignment;extreme learning machines;geometric properties;hidden weight values;hidden weights;low discrepancy points;low-discrepancy sequences;sampling methods;sampling points;universal approximation property","","1","","20","","20150507","April 2016","","IEEE","IEEE Journals & Magazines"
"Extreme Learning Machine for Real Time Recognition of Brazilian Sign Language","F. M. d. P. Neto; L. F. Cambuim; R. M. Macieira; T. B. Ludermir; C. Zanchettin; E. N. Barros","Centro de Inf., Univ. Fed. de Pernambuco, Recife, Brazil","2015 IEEE International Conference on Systems, Man, and Cybernetics","20160114","2015","","","1464","1469","The quantity of computing application that interacts with users through gesture or body motion has been growing. Among these applications is the sign language recognizer used to help hearing impaired people. This work proposes an architecture able to recognize Brazilian sign language (LIBRAS) in an embedded platform. The system focuses on a simple feature from 'finger spelling expressions' represented by a series of hands gestural images, and uses the Extreme Learning Machine network to classify them. The proposed structure uses camera images only and does not need any gloves or sensors. The obtained results are 5 times faster and 16 times better than classical approaches.","","Electronic:978-1-4799-8697-2; POD:978-1-4799-8698-9","10.1109/SMC.2015.259","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7379391","Extreme Learning Machine;Real-time Application;Sign Language Recognizer","Assistive technology;Feature extraction;Gesture recognition;Image recognition;Neurons;Real-time systems;Training","handicapped aids;hearing;image motion analysis;learning (artificial intelligence);natural language processing;sign language recognition","Brazilian sign language;LIBRAS;body motion;camera image;extreme learning machine;finger spelling expression;gesture;hands gestural image;hearing impaired people;real time recognition;sign language recognizer","","1","","32","","","9-12 Oct. 2015","","IEEE","IEEE Conference Publications"
"GPU-Memory Coordinated Energy Saving Approach Based on Extreme Learning Machine","J. Li; B. Guo; Y. Shen; D. Li; J. Wang; Y. Huang; Q. Li","Coll. of Comput. Sci., Sichuan Univ., Chengdu, China","2015 IEEE 17th International Conference on High Performance Computing and Communications, 2015 IEEE 7th International Symposium on Cyberspace Safety and Security, and 2015 IEEE 12th International Conference on Embedded Software and Systems","20151130","2015","","","827","830","GPU can offer more powerful computing capabilities compared to that of the CPU, but the problem of the energy consumption is particularly prominent and affects its application in a broader filed. In solving this problem, DVFS (Dynamic Voltage Frequency Scaling) becomes an effective solution. The previous works use the linear approaches and ignore other component characteristics in system at software runtime. This paper assumes that functional relation between the software runtime characteristics and the appropriate frequency which corresponds to the GPU and memory as nonlinear and proposes a GPU and memory coordinated energy saving approach (EDVFS) based on extreme learning machine. Experiments demonstrate the effectiveness of the approach and reasonableness of assumption and that EDVFS can get maximum energy savings of 10.63% and average energy savings of 2.68% compared to the traditional DVFS.","","Electronic:978-1-4799-8937-9; POD:978-1-4799-8938-6","10.1109/HPCC-CSS-ICESS.2015.214","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7336263","DVFS;energy saving approach;extreme learning machine;software runtime characteristics","Energy consumption;Graphics processing units;Mathematical model;Memory management;Runtime;Time-frequency analysis","graphics processing units;learning (artificial intelligence);power aware computing","DVFS;EDVFS;GPU-memory coordinated energy saving approach;average energy saving;computing capabilities;dynamic voltage frequency scaling;energy consumption problem;extreme learning machine;functional relation;maximum energy saving;memory coordinated energy saving approach;software runtime characteristics","","","","16","","","24-26 Aug. 2015","","IEEE","IEEE Conference Publications"
"Detection and classification of power quality event using hybrid wavelet-Hilbert transform and extreme learning machine","M. Sahani; S. Mishra; A. Ipsita; B. Upadhyay","Institute of Technical Education and Research, Siksha &#8216;O&#8217; Anusandhan University, Bhubaneswar 751030, India","2016 International Conference on Circuit, Power and Computing Technologies (ICCPCT)","20160804","2016","","","1","6","The objective of this paper is to integrate the wavelet transform (WT), Hilbert transform (HT) and extreme learning machine (ELM) for the purpose of classifying power quality (PQ) event signals. Non-stationary power quality event signals are appraised as the superimposition of various oscillating modes, and WT is used to distant out the decomposition and approximation coefficients. In this approach, the distinctive features of PQ event signals have been acquired by applying the HT on all the decomposed levels and in order to analysis the performance of the proposed method on noisy conditions, three types of PQ event data sets are constructed by accumulating noise of 25, 35 and 45 dB. ELM is an efficient learning algorithm for generalized single hidden layer feedforward networks (SLFNs), which is implemented to recognizing the various PQEs. Based on very high performance under ideal and noisy conditions, the proposed WHT-ELM method has robust recognition structure that can be used in real power systems.","","DVD:978-1-5090-1276-3; Electronic:978-1-5090-1277-0; POD:978-1-5090-1278-7","10.1109/ICCPCT.2016.7530185","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7530185","Multi Resolution Analysis;Nonstationary power signal;Wavelet-Hilbert Transform","Continuous wavelet transforms;Discrete wavelet transforms;Feature extraction;Multiresolution analysis;Power quality","Hilbert transforms;feedforward;learning (artificial intelligence);power supply quality;wavelet transforms","SLFN;extreme learning machine;generalized single hidden layer feedforward networks;hybrid wavelet-Hilbert transform;power quality event","","","","","","","18-19 March 2016","","IEEE","IEEE Conference Publications"
"Virtual Machine Placement via Q-Learning with Function Approximation","T. Duong; Y. J. Chu; T. Nguyen; J. Chakareski","","2015 IEEE Global Communications Conference (GLOBECOM)","20160225","2015","","","1","6","While existing virtual machine technologies provide easy-to-use platforms for distributed computing applications, many are far from efficient and not designed to accommodate diverse objectives, which dramatically penalizes their performance. These shortcomings arise from 1) not having a formal optimization framework that readily leads to algorithmic solutions for diverse objectives; 2) not incorporating the knowledge of the underlying network topologies and the communication/interaction patterns among the virtual machines/services, and 3) not considering the time-varying aspects of real-world environments. This paper formalizes an optimization framework and develops corresponding algorithmic solutions using Markov Decision Process and Q-Learning for virtual machine/service placement and migration for distributed computing in time-varying environments. Importantly, the knowledge of the underlying topologies of the computing infrastructure, the interaction patterns between the virtual machines, and the dynamics of the supported applications will be formally characterized and incorporated into the proposed algorithms in order to improve performance results for small-scale and large-scale networks are provided to verify our solution approach.","","Electronic:978-1-4799-5952-5; POD:978-1-4799-5953-2","10.1109/GLOCOM.2015.7417491","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7417491","","Cloud computing;Network topology;Partitioning algorithms;Servers;Topology;Virtual machining","Markov processes;computer networks;function approximation;learning (artificial intelligence);virtual machines","Markov decision process;Q-Learning;Q-learning;distributed computing;function approximation;large-scale networks;network topologies;small-scale networks;time-varying environments;virtual machine/service placement;virtual machines","","","","18","","","6-10 Dec. 2015","","IEEE","IEEE Conference Publications"
"SAR Image Change Detection Based on Correlation Kernel and Multistage Extreme Learning Machine","L. Jia; M. Li; P. Zhang; Y. Wu","National Laboratory of Radar Signal Processing and the Collaborative Innovation Center of Information Sensing and Understanding, Xidian University, Xi&#x0027;an, China","IEEE Transactions on Geoscience and Remote Sensing","20160811","2016","54","10","5993","6006","Designing a kernel function with good discriminating ability and a highly application-adaptive kernelized classifier is the key of many kernel methods. However, not many kernel functions combining directly the bitemporal images' information are designed specifically for change detection tasks. In addition, extreme learning machine (ELM) has not found wide applications in change detection tasks, even though it is a potential kernel method possessing outstanding approximation and generalization capabilities as well as great classification accuracy and efficiency. Therefore, an approach relying on a difference correlation kernel (DCK) and a multistage ELM (MS-ELM) is proposed in this paper for synthetic aperture radar (SAR) image change detection. First, a DCK function is constructed specifically for change detection by measuring the “distance” between any two pixels. The DCK function depicts the cross-time similarities between couples of bitemporal image patches at any cyclic shifts with a kernel correlation operation and the high-order spatial distances between two differently located pixels with an algebraic subtraction. The DCK function possesses strong noise immunity and good identification of changed areas simultaneously. Second, an MS-ELM classifier is constructed for obtaining the change detection result. In MS-ELM, the hidden nodes and weights between the hidden and output layers are updated stage by stage by improving the kernel functions that compose them. Each stage of the MS-ELM is a standard kernel-ELM, and the DCK function is utilized in the first stage. The regenerative kernel functions incorporate the output spatial-neighborhood information of the previous stage for enhancing remarkably the MS-ELM's discriminating ability and noise resistance. The converged result at the last stage of MS-ELM is the final change detection result. Experiments on real SAR image change detection demonstrate the effectiveness of the - CK function and the MS-ELM algorithm, particularly its good identification of changed areas and strong robustness against noise in SAR images.","0196-2892;01962892","","10.1109/TGRS.2016.2578438","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7498649","Change detection;difference correlation kernel (DCK) function;multistage extreme learning machine (ELM) (MS-ELM);spatial-neighborhood information;synthetic aperture radar (SAR) image","Change detection algorithms;Correlation;Feature extraction;Kernel;Standards;Support vector machines;Synthetic aperture radar","image classification;radar imaging;remote sensing by radar;synthetic aperture radar","DCK function;MS-ELM classifier;SAR image change detection;algebraic subtraction;application-adaptive kernelized classifier;bitemporal image patches;bitemporal images information;change detection tasks;correlation kernel;kernel function;kernel functions;kernel methods;multistage extreme learning machine;noise immunity;noise resistance;output spatial-neighborhood information;real SAR image change detection;standard kernel-ELM;synthetic aperture radar","","","","","","20160623","Oct. 2016","","IEEE","IEEE Journals & Magazines"
"Genetic algorithm optimization for extreme learning machine based microalgal growth forecasting of Chlamydomonas sp","D. M. J. Purnomo; S. C. Purbarani; A. Wibisono; D. Hendrayanti; A. Bowolaksono; P. Mursanto; D. H. Ramdhan; W. Jatmiko","Faculty of Computer Sciences, Universitas Indonesia, Kampus Baru UI Depok, Indonesia","2015 International Conference on Advanced Computer Science and Information Systems (ICACSIS)","20160225","2015","","","243","248","Currently, microalgae cultivation is one of the most promising alternative solutions to alleviate the value of CO<sub>2</sub> concentration. Microalgae growth rate is convinced to be the indicator to measure the effectiveness in capturing CO<sub>2</sub>. In this paper, the microalgal growth behavior by means of various pH concentrations is observed. From the observation data, the growth behavior is modeled by regression graphs using single hidden layer feed-forward network (SLFN). To train and test the data, extreme learning machine (ELM) algorithm is applied. Recently, ELM is approved to be the fastest algorithm to learn an SLFN for regression. ELM is also well-known for its high learning accuracy as various activation functions can be applied in hidden layer. Yet the over-fitting in regression is still an issue in ELM. Thus to alleviate this problem cross-validation method is employed. To optimize the algorithm, ELM is also combined with Genetic Algorithm. The result shows that regression using ELM-GA is more accurate than ELM in various numbers of neurons.","","Electronic:978-1-5090-0363-1; POD:978-1-5090-0364-8; USB:978-1-5090-0362-4","10.1109/ICACSIS.2015.7415189","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7415189","algal growth;extreme learning machine;genetic algorithm;microalgae","Correlation;Genetics;Indexes;Neurons;Testing;Tin","bioinformatics;feedforward neural nets;genetic algorithms;learning (artificial intelligence);microorganisms;regression analysis;transfer functions","Chlamydomonas sp;ELM algorithm;SLFN;activation function;extreme learning machine;genetic algorithm optimization;microalgae cultivation;microalgal growth forecasting data;regression analysis;single hidden layer feedforward network","","","","12","","","10-11 Oct. 2015","","IEEE","IEEE Conference Publications"
"Online Probabilistic Extreme Learning Machine for Distribution Modeling of Complex Batch Forging Processes","X. Lu; C. Liu; M. Huang","State Key Laboratory of High Performance Complex Manufacturing, School of Mechanical and Electrical Engineering, Central South University, Changsha, China","IEEE Transactions on Industrial Informatics","20151202","2015","11","6","1277","1286","An effective model of batch forging processes is crucial to ensure the quality conformance control of batch productions. However, obtaining this model has proven difficult due to a variety of the raw forgings produced by manufacturing error, material variation, geometric defects, etc. In this paper, a novel online probabilistic extreme learning machine (ELM) is proposed to model batch forging processes. A probabilistic ELM is first developed to extract the distribution information of the batch forging processes from the data. Due to the highly linear structure of the ELM, the stochastic property of the forging process is easily derived and processed. By using the characteristics of the online ELM, a strategy is then developed to update the distribution model as new forging process data are collected. Finally, case studies on complex batch forging processes demonstrate the effectiveness of the proposed online probabilistic ELM.","1551-3203;15513203","","10.1109/TII.2015.2479852","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7271054","Batch process;Extreme Learning Machine;batch process;confidence interval;extreme learning machine (ELM);forging;mean;online modeling;variance","Computational modeling;Data models;Estimation;Force;Mathematical model;Probabilistic logic;Process control","batch production systems;data acquisition;forging;learning (artificial intelligence);probability;production engineering computing;quality control;stochastic processes","batch production;complex batch forging process distribution modeling;distribution information extraction;geometric defects;linear ELM structure;manufacturing error;material variation;online probabilistic ELM;online probabilistic extreme learning machine;quality conformance control;stochastic property","","","","30","","20150917","Dec. 2015","","IEEE","IEEE Journals & Magazines"
