"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6889209,6889251,6889450,6570719,6889697,6887803,6887542,6887543,6888693,6883535,6883436,6884358,6851920,6870440,6883388,6881994,6882019,6881885,6881949,6881997,6882039,6881059,6881382,6881277,6880635,6748911,6881259,6873279,6814848,6878744,6878722,6683032,6878319,6849983,6873656,6744583,6802366,6851120,6816071,6868001,6867855,6731579,6867974,6832549,6868086,6778784,6867851,6807722,6827904,6784514,6824221,6864562,6866707,6864336,6862549,6861608,6859753,6858543,6858611,6858704,6858844,6856206,6855823,6855899,6855582,6855863,6855928,6856444,6855836,6857838,6797914,6854329,6855164,6854213,6854374,6854600,6854524,6854139,6855225,6853067,6849782,6576111,6850780,6574839,6560030,6701391,6847301,6570479,6847012,6787104,6497053,6681905,6845520,6727470,6845502,6844605,6844757,6844612,6844503,6844284",2017/05/05 21:59:14
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Submodular subset selection for large-scale speech training data","K. Wei; Y. Liu; K. Kirchhoff; C. Bartels; J. Bilmes","Dept. of Electr. Eng., Univ. of Washington, Seattle, WA, USA","2014 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","20140714","2014","","","3311","3315","We address the problem of subselecting a large set of acoustic data to train automatic speech recognition (ASR) systems. To this end, we apply a novel data selection technique based on constrained submodular function maximization. Though NP-hard, the combinatorial optimization problem can be approximately solved by a simple and scalable greedy algorithm with constant-factor guarantees. We evaluate our approach by subselecting data from 1300 hours of conversational English telephone data to train two types large-vocabulary speech recognizers, one with Gaussian mixture model (GMM) based acoustic models, and another based on deep neural networks (DNNs). We show that training data can be reduced significantly, and that our technique outperforms both random selection and a previously proposed selection method utilizing comparable resources. Notably, using the submodular selection method, the DNN system using only about 5% of the training data is able to achieve performance on par with the GMM system using 100% of the training data - with the baseline subset selection methods, however, the DNN system is unable to accomplish this correspondence.","1520-6149;15206149","Electronic:978-1-4799-2893-4; POD:978-1-4799-2894-1; USB:978-1-4799-2892-7","10.1109/ICASSP.2014.6854213","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6854213","automatic speech recognition;large-scale systems;machine learning;speech processing","Acoustics;Hidden Markov models;Speech;Speech processing;Speech recognition;Training;Training data","Gaussian processes;combinatorial mathematics;neural nets;optimisation;speech recognition","ASR systems;DNN;GMM based acoustic models;Gaussian mixture model;NP-hard problem;automatic speech recognition;combinatorial optimization problem;constant-factor guarantees;constrained submodular function maximization;data selection technique;deep neural networks;large-scale speech training data;large-vocabulary speech recognizers;submodular subset selection method","","10","1","19","","","4-9 May 2014","","IEEE","IEEE Conference Publications"
"Real-Time Biomedical Instance Selection","C. Zhang; R. DAmbrosio; P. Soda","Henan Univ., Kaifeng, China","2014 IEEE 27th International Symposium on Computer-Based Medical Systems","20140825","2014","","","507","508","Computer-based medical systems play a very important role in medical applications because they can strongly support the physicians in the decision making process. The large amount of data nowadays available, although collected from high quality sources, usually contain irrelevant, redundant, or noisy information, suggesting that not all the training instances are useful for the classification task. To address this issue, we present here an instance selection method that, different from the existing approaches, selects in ``real-time"" a subset of instances from the original training set on the basis of the information derived from each test instance to be classified. We apply our method to seven public benchmark datasets, achieving larger performances than a baseline classifier.","1063-7125;10637125","Electronic:978-1-4799-4435-4; POD:978-1-4799-4434-7","10.1109/CBMS.2014.113","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6881949","Instance Selection;Machine learning;Pattern Recognition","Accuracy;Electronic mail;Noise measurement;Principal component analysis;Real-time systems;Support vector machines;Training","decision making;decision support systems;medical information systems;pattern classification","baseline classifier;computer-based medical systems;decision making process;medical applications;real-time biomedical instance selection","","0","","7","","","27-29 May 2014","","IEEE","IEEE Conference Publications"
"Pattern-Based Classification via a High Level Approach Using Tourist Walks in Networks","T. C. Silva; L. Zhao","Inst. of Math. & Comput. Sci. (ICMC), Univ. of Sao Paulo (USP), Sao Carlos, Brazil","2013 BRICS Congress on Computational Intelligence and 11th Brazilian Congress on Computational Intelligence","20140717","2013","","","284","289","Traditional data classification considers only physical features (e.g., geometrical or statistical features) of the input data. Here, it is referred to <i>low level classification</i>. In contrast, the human (animal) brain performs both low and high orders of learning and it has facility in identifying patterns according to the semantic meaning of the input data. Data classification that considers not only physical attributes but also the pattern formation is here called <i>high level classification</i>. In this paper, we present an alternative technique which combines both low and high level data classification techniques. The low level term can be implemented by any classification technique, while the high level term is realized by means of the extraction of the underlying network's features (graph) constructed from the input data, which measures the compliance of the test instances with the pattern formation of the training data. Out of various high level perspectives that can be utilized to capture semantical meaning, we utilize the dynamical features that are generated from a tourist walker in a networked environment. Specifically, a weighted combination of transient and cycle lengths are employed for that end. Furthermore, we show computer simulations with synthetic and widely accepted real-world data sets from the machine learning literature. Interestingly, our study shows that the proposed technique is able to further improve the already optimized performance of traditional classification techniques.","2377-0589;23770589","Electronic:978-1-4799-3194-1; POD:978-1-4799-2232-1","10.1109/BRICS-CCI-CBIC.2013.54","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6855863","High level classification;complex networks;machine learning;supervised classification","Accuracy;Computational intelligence;Data mining;Feature extraction;Pattern formation;Training;Transient analysis","learning (artificial intelligence);pattern classification;travel industry","cycle length;dynamical features;high level approach;high level data classification technique;high level term;low level data classification technique;low level term;machine learning literature;networked environment;pattern formation;pattern-based classification;physical attributes;tourist walk;training data;transient length","","0","","17","","","8-11 Sept. 2013","","IEEE","IEEE Conference Publications"
"Big Data, Big Challenges","W. Wang","Dept. of Comput. Sci., UCLA, Los Angeles, CA, USA","2014 IEEE International Conference on Semantic Computing","20140825","2014","","","6","6","Summary form only given. Big data analytics is the process of examining large amounts of data of a variety of types (big data) to uncover hidden patterns, unknown correlations and other useful information. Its revolutionary potential is now universally recognized. Data complexity, heterogeneity, scale, and timeliness make data analysis a clear bottleneck in many biomedical applications, due to the complexity of the patterns and lack of scalability of the underlying algorithms. Advanced machine learning and data mining algorithms are being developed to address one or more challenges listed above. It is typical that the complexity of potential patterns may grow exponentially with respect to the data complexity, and so is the size of the pattern space. To avoid an exhaustive search through the pattern space, machine learning and data mining algorithms usually employ a greedy approach to search for a local optimum in the solution space, or use a branch-and-bound approach to seek optimal solutions, and consequently, are often implemented as iterative or recursive procedures. To improve efficiency, these algorithms often exploit the dependencies between potential patterns to maximize in-memory computation and/or leverage special hardware (such as GPU and FPGA) for acceleration. These lead to strong data dependency, operation dependency, and hardware dependency, and sometimes ad hoc solutions that cannot be generalized to a broader scope. In this talk, I will present some open challenges faced by data scientist in biomedical fields and the current approaches taken to tackle these challenges.","","Electronic:978-1-4799-4003-5; POD:978-1-4799-4004-2","10.1109/ICSC.2014.65","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6881994","BD2K;big dataanalytics;data mining;machine learning","Algorithm design and analysis;Big data;Complexity theory;Conferences;Data mining;Hardware;Machine learning algorithms","Big Data;data analysis;data mining;learning (artificial intelligence);medical computing;pattern classification","Big Data analytics;FPGA;GPU;biomedical applications;branch-and-bound approach;data complexity;data dependency;data examination;data heterogeneity;data mining algorithms;data scale;data scientist;data timeliness;field programmable gate array;graphics processing unit;greedy approach;hardware dependency;iterative procedure;machine learning;operation dependency;pattern space;recursive procedure","","0","","","","","16-18 June 2014","","IEEE","IEEE Conference Publications"
"Characterization of Mammary Tumors Using Noninvasive Tactile and Hyperspectral Sensors","A. Sahu; F. Saleheen; V. Oleksyuk; C. McGoverin; N. Pleshko; A. H. H. N. Torbati; J. Picone; K. Sorenmo; C. H. Won","Dept. of Electr. & Comput. Eng., Temple Univ., Philadelphia, PA, USA","IEEE Sensors Journal","20140819","2014","14","10","3337","3344","The use of both tactile and hyperspectral imaging sensors, which exploit the mechanical and physiological changes in tissues, can significantly increase the performance in automatic identification of tumors with malignant histopathology. Tactile imaging measures the elastic modulus of a tumor, whereas hyperspectral imaging detects important biochemical markers. Spontaneous mammary tumors in canines were used to demonstrate the efficacy of our approach. The tactile sensor achieved a sensitivity of 50% and a specificity of 100% in identifying malignant tumors. The sensitivity and specificity of the hyperspectral sensor were 71% and 76%, respectively. We investigated several machine learning techniques for fusing the tactile and spectral data, which increased the sensitivity and specificity to 86% and 97%, respectively. Our tactile and hyperspectral imaging sensors are noninvasive and harmless (no ionized radiation is used). These imaging sensors may not only eliminate unnecessary surgeries, but will also motivate the development of similar sensors for human clinical use, due to the fact that canine and human tumors have similar physiology and biology.","1530-437X;1530437X","","10.1109/JSEN.2014.2323215","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6814848","Hyperspectral sensors;biomedical imaging;machine learning;spectroscopy;tactile sensors;tumors","Cancer;Hyperspectral imaging;Image sensors;Optical waveguides;Sensors;Tumors","biochemistry;biomechanics;biomedical optical imaging;elastic moduli;hyperspectral imaging;tactile sensors;tumours","biochemical markers;biomedical imaging;elastic modulus;hyperspectral imaging;hyperspectral sensors;malignant histopathology;mammary tumors;noninvasive tactile sensors;tactile imaging","","2","","34","","20140513","Oct. 2014","","IEEE","IEEE Journals & Magazines"
"Explicit feature mapping via multi-layer perceptron and its application to Mine-Like Objects detection","H. Shao; N. Japkowicz","Sch. of Electr. Eng. & Comput. Sci., Univ. of Ottawa, Ottawa, ON, Canada","2014 International Joint Conference on Neural Networks (IJCNN)","20140904","2014","","","1055","1062","In this paper, a novel learning method is introduced that borrows simultaneously from the principles of kernel methods and multi-layer perceptron. Specifically, the method implements the feature mapping idea of kernel methods into a multi-layer perceptron. Unlike in kernel learning where the feature space is usually invisible and inaccessible, the multilayer perceptron based mapping is explicit. Therefore, the proposed model can be learned directly in feature space. Together with the inherent sparse representation, the proposed approach will thus be much faster and easier to train even in the event of a large network size. The proposed approach is applied in the context of an Autonomous Underwater Vehicle Mine-Like Objects detection task. The results show that the proposed approach is able to improve upon the generalization performance of neural network based methods. Its prediction results are also close to or better than those obtained by kernel machines. Its learning and classification speed is shown to far surpass those of kernel machines. These results are confirmed on a number of experiments involving benchmarking UCI domains.","2161-4393;21614393","CD-ROM:978-1-4799-6627-1; Electronic:978-1-4799-1484-5; POD:978-1-4799-1482-1","10.1109/IJCNN.2014.6889450","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6889450","Feature mapping;Kernel learning;Machine learning;Neural networks;Target detection","Buildings;Kernel;Learning systems;Neurons;Sonar;Testing;Training","feature extraction;image classification;image representation;learning (artificial intelligence);multilayer perceptrons;object detection","autonomous underwater vehicle;classification speed;explicit feature mapping;feature space;generalization performance;kernel machines;kernel methods;learning method;mine-like objects detection;multilayer perceptron based mapping;network size;neural network based methods;sparse representation","","0","","24","","","6-11 July 2014","","IEEE","IEEE Conference Publications"
"High Level Classification Totally Based on Complex Networks","M. G. Carneiro; L. Zhao","Inst. of Math. & Comput. Sci., Univ. of Sao Paulo, Sao Carlos, Brazil","2013 BRICS Congress on Computational Intelligence and 11th Brazilian Congress on Computational Intelligence","20140717","2013","","","507","514","Differently from traditional machine learning techniques applied to data classification, high level classification considers not only the physical features of the data (distance, similarity or distribution), but also the pattern formation of the data. In this latter case, a set of complex network measures are employed because of their abilities to capture spatial, functional and topological relations. Although high level techniques offer powerful features, good classification performance is usually obtained by combining them with some low level algorithms, which, in turn, reduces the efficiency of the overall technique. A priori, the reason is that low level and high level techniques provide different visions of classification. In this way, one cannot simply substitute another. This paper presents a data classification technique in which low level and high level classifications are embedded in a unique scheme, i.e., the proposed technique does not need a separated low level technique. The novelty is the use of a simple and recently proposed complex network measure, named component efficiency. Thus, our algorithm computes the efficiency of information exchanging among vertices in each component and the resulting values are used to drive the classification of the new instances i.e., a new instance will be classified into one of the components (class), in which their local features are in conformity with the insertion of the new instance. The experiments performed with artificial and real-world data sets show our approach totally based on complex networks is promising and it provides better results than some traditional classification techniques.","2377-0589;23770589","Electronic:978-1-4799-3194-1; POD:978-1-4799-2232-1","10.1109/BRICS-CCI-CBIC.2013.90","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6855899","complex networks;component efficiency measure;data classification;high level classification;machine learning","Classification algorithms;Complex networks;Computational intelligence;Context;Machine learning algorithms;Pattern formation;Prediction algorithms","complex networks;graph theory;learning (artificial intelligence);pattern classification","classification performance;complex network measures;complex networks;data classification;high level classification;information exchanging;low level algorithms;machine learning techniques;pattern formation;topological relations","","1","","37","","","8-11 Sept. 2013","","IEEE","IEEE Conference Publications"
"Standard plane localization in ultrasound by radial component","X. Yang; D. Ni; J. Qin; S. Li; T. Wang; S. Chen; P. A. Heng","National-Regional Key Technology Engineering Laboratory for Medical Ultrasound, School of Medicine, Shenzhen University, P. R. China","2014 IEEE 11th International Symposium on Biomedical Imaging (ISBI)","20140731","2014","","","1180","1183","The acquisition of standard planes is crucial for medical ultrasound (US) diagnosis. In this paper, we present a hierarchical supervised learning framework for automatically detecting standard plane in consecutive 2D US images. The technique is demonstrated by developing a system that localizes fetal abdominal standard plane (FASP) from US videos. We first propose a novel radial component-based model (RCM) to describe the geometric constrains of key anatomical structures (KAS). In order to enhance the detection accuracy, we further adopt random forests classifier for detection of KAS within the regions constrained by RCM. Finally, a second-level classifier combines the results of component detectors to identify a US image as a “FASP” or a “nonFASP”. Experimental results show that our method significantly outperforms both the full abdomen and the separate anatomy detection methods without geometric constrains.","1945-7928;19457928","Electronic:978-1-4673-1961-4; POD:978-1-4673-1960-7; USB:978-1-4673-1959-1","10.1109/ISBI.2014.6868086","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6868086","Fetal abdomen;Machine learning;Object detection;Standard plane;Ultrasound","Anatomical structure;Detectors;Radio frequency;Standards;Ultrasonic imaging;Videos","biomedical ultrasonics;image classification;learning (artificial intelligence);medical image processing;object detection;obstetrics;random processes","KAS detection;RCM;US videos;anatomy detection methods;component detectors;consecutive 2D US images;detection accuracy;fetal abdominal standard plane;full abdomen;geometric constrains;hierarchical supervised learning framework;key anatomical structures;medical ultrasound diagnosis;nonFASP;radial component-based model;random forest classifier;second-level classifier;standard plane acquisition;standard plane localization","","1","","12","","","April 29 2014-May 2 2014","","IEEE","IEEE Conference Publications"
"A noise bifurcation architecture for linear additive physical functions","M. D. Yu; D. M'Raïhi; I. Verbauwhede; S. Devadas","Verayo, Inc., San Jose, CA, USA","2014 IEEE International Symposium on Hardware-Oriented Security and Trust (HOST)","20140717","2014","","","124","129","Physical Unclonable Functions (PUFs) allow a silicon device to be authenticated based on its manufacturing variations using challenge/response evaluations. Popular realizations use linear additive functions as building blocks. Security is scaled up using non-linear mixing (e.g., adding XORs). Because the responses are physically derived and thus noisy, the resulting explosion in noise impacts both the adversary (which is desirable) as well as the verifier (which is undesirable). We present the first architecture for linear additive physical functions where the noise seen by the adversary and the noise seen by the verifier are bifurcated by using a randomized decimation technique and a novel response recovery method at an authentication verification server. We allow the adversary's noise η<sub>a</sub> → 0.50 while keeping the verifier's noise η<sub>v</sub> constant, using a parameter-based authentication modality that does not require explicit challenge/response pair storage at the server. We present supporting data using 28nm FPGA PUF noise results as well as machine learning attack results. We demonstrate that our architecture can also withstand recent side-channel attacks that filter the noise (to clean up training challenge/response labels) prior to machine learning.","","CD-ROM:978-1-4799-4114-8; Electronic:978-1-4799-4112-4; POD:978-1-4799-4111-7","10.1109/HST.2014.6855582","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6855582","Architecture;Authentication;Machine Learning;Physical Security;Side Channel","Convergence;Field programmable gate arrays;Manufacturing;Reliability;Servers","electronic engineering computing;explosions;field programmable gate arrays;learning (artificial intelligence);security","FPGA PUF noise;PUFs;authentication verification server;building blocks;challenge/response evaluations;explosion;linear additive functions;linear additive physical functions;machine learning attack;manufacturing variations;noise bifurcation architecture;noise impacts;nonlinear mixing;parameter-based authentication modality;physical unclonable functions;randomized decimation technique;response recovery method;security;side-channel attacks;silicon device;size 28 nm","","6","","19","","","6-7 May 2014","","IEEE","IEEE Conference Publications"
"Emotional descriptors and quality of experience (QoE) metrics in evaluating mediated learning","R. Kotsakis; C. A. Dimoulas; G. Kalliris; A. Veglis","Sch. of Journalism & Mass Commun., Aristotle Univ. of Thessaloniki, Thessaloniki, Greece","IISA 2014, The 5th International Conference on Information, Intelligence, Systems and Applications","20140818","2014","","","232","237","The present paper focuses on the extraction and evaluation of salient audiovisual features for the prediction of the encoding requirements in multimedia learning content. Decisions over audiovisual encoding are related to the perceived quality of experience (QoE), but also to the physical attributes of initial material (i.e. resolution, color range, motion activity, audio dynamic range, bandwidth, etc.). Recent research showed that such decisions can be really crucial during the production of audiovisual e-learning material, where poor encoding may lead to unaccepted QoE or even to the creation of negative emotional response. On the other hand, exaggerated high quality encoding may create increased bandwidth demands that are associated with annoying delays and irregular playback flow, resulting again in QoE degradation with similar emotional repulsion. Thus, there has to be a careful treatment with proper encoding balance during the production of both the networked distance learning and stand-alone audiovisual mediated resources. Such machine creativity strategies are investigated in the current work with the utilization of applicable audiovisual features, QoE metrics and emotional measures. The current work is part of a broader research, aiming at implementing intelligent models for optimal audiovisual production and encoding configuration, with respect to the source content attributes, the requested quality of experience (and learning) and the related emotional properties.","","Electronic:978-1-4799-6171-9; POD:978-1-4799-6172-6","10.1109/IISA.2014.6878744","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6878744","QoE;audiovisual features;content classification;emotional descriptors;feature ranking;machine learning","Encoding;Estimation;Feature extraction;Multimedia communication;Sentiment analysis;Training;Visualization","computer aided instruction;distance learning;quality of experience","QoE degradation;QoE metrics;audiovisual encoding;audiovisual feature evaluation;audiovisual feature extraction;emotional descriptors;emotional measures;emotional repulsion;encoding configuration;encoding networked distance learning;intelligent models;machine creativity strategies;mediated learning evaluation;multimedia learning content;negative emotional response;optimal audiovisual e-learning material production;perceived quality-of-experience metrics;physical attributes;source content attributes;stand-alone audiovisual mediated resources","","2","","41","","","7-9 July 2014","","IEEE","IEEE Conference Publications"
