"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6958852,6958916,6958892,6958930,6958900,6958868,6958846,6958913,6958873,6958911,6958855,6958871,6958883,6958880,6958909,6958853,6958893,6958931,6958919,6958869,6958847,6958874,6958894,6958920,6958848,6958875,6958921,6958876,6958922,6958877,6958923,6958878,6958925,6958926,6958927,6917131,6917148,6917138,6917140,6917143,6917139,6917128,6917142,6917137,6917130,6917144,6917129,6917132,6917133,6917147,6917150,6917134,6917145,6917141,6917135,6917146,6917136,6890784,6890898,6890506,6890399,6890397,6890356,6890496,6890454,6890906,6890379,6890463,6890475,6890497,6890438,6890893,6890892,6890452,6890891,6890767,6890873,6890451,6890890,6890393,6890766,6890842,6890872,6890450,6890889,6890391,6890779,6890765,6890841,6890814,6890348,6890871,6890449,6890888,6890390,6890442,6890746,6890398,6890502,6890778",2017/05/05 00:07:38
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Complex event recognition with uncertainty reasoning","Xueqin Liu; K. Clawson; H. Wang; B. Scotney; J. Liu","School of Computing and Mathematics, University of Ulster, Shore Road, Newtownabbey, BT37 OQB, U.K.","2013 International Conference on Machine Learning and Cybernetics","20140908","2013","04","","1823","1828","The goal of complex event recognition considered in this paper is the automatic detection of complex high-level events in videos. This is a difficult task, especially when videos are captured under unconstrained conditions, with poor lighting, heavy background clutter and occlusion. In this paper, we propose a hierarchical knowledge-based framework for complex event recognition. The video event knowledge represents an arbitrary complex spatio-temporal event as a hierarchical composition of simpler events in a natural way. Uncertainty reasoning procedures are applied to interpret low level event descriptions according to the video knowledge base in order to recognize high level scenarios.","2160-133X;2160133X","Electronic:978-1-4799-0260-6; POD:978-1-4799-0259-0","10.1109/ICMLC.2013.6890893","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6890893","Complex event recognition;Hierarchical approach;Knowledge base;Uncertainty reasoning;Video pattern recognition","Abstracts;Classification algorithms;Cognition;Knowledge based systems;Legged locomotion","image recognition;knowledge based systems;uncertainty handling;video signal processing","arbitrary complex spatio-temporal event;complex event recognition;complex high-level event automatic detection;hierarchical knowledge-based framework;low level event descriptions;uncertainty reasoning procedures;video event knowledge;video knowledge base","","0","","10","","","14-17 July 2013","","IEEE","IEEE Conference Publications"
"An information system security dynamic assessment method using stochastic Petri net based on business flow","Dan-Chen Wang; Yang Xui","Intelligent Control Development Center, Southwest Jiao tong University, Chengdu 610031, China","2013 International Conference on Machine Learning and Cybernetics","20140908","2013","04","","1818","1822","Based on the feature that the information system serves as operation service, the operational safety performance indicating the business flow is seen as the indicators of security risk. Stochastic Petri nets are used to describe the systematic structure of the information system, which has quantified the performance of the business flow to calculate the overall security measurement according to the composition relationship and the functional relationship of the system equipment for business flow path, and to obtain the business security efficiency through its relevance. Assessment is fulfilled based on a specific system, which has verified the accuracy and validity of the proposed method.","2160-133X;2160133X","Electronic:978-1-4799-0260-6; POD:978-1-4799-0259-0","10.1109/ICMLC.2013.6890892","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6890892","Business flow;Dynamic assessment;Security efficiency;Stochastic Petri nets","Abstracts;Analytical models;Business;Correlation;Fluid flow measurement;Safety;Stochastic processes","Petri nets;information systems;security of data;stochastic processes","business flow path;business security efficiency;information system security dynamic assessment method;operational safety performance;security measurement;security risk;stochastic Petri net;system equipment","","1","","10","","","14-17 July 2013","","IEEE","IEEE Conference Publications"
"Methodology for cost benefit analysis of smart grid used in decision support","Qian Yang; Loi Lei Lai; Chun Sing Lai","State Grid Energy Research Institute, Beijing, China","2013 International Conference on Machine Learning and Cybernetics","20140908","2013","01","","104","107","This paper studies the cost benefit analysis (CBA) methods that can improve the decision support capability of smart grid deployment. Critical review based on various methodologies adopted worldwide has been carried out and detailed analysis was conducted. The finding demonstrates as there are no agreed guidelines for CBA. Also in real-life situation, due to large amount of data and data quality could be low, it is suggested developing CBA methodology based upon intelligent techniques such as neural and evolutionary computing may have a good potential for the future.","2160-133X;2160133X","Electronic:978-1-4799-0260-6; POD:978-1-4799-0259-0","10.1109/ICMLC.2013.6890452","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6890452","Cost-benefit Analysis;Decision Support;Smart Grid","Abstracts;Automation;Electricity","costing;decision support systems;power engineering computing;smart power grids","CBA methodology;cost benefit analysis;data quality;decision support capability;evolutionary computing;intelligent techniques;neural computing;smart grid deployment","","0","","16","","","14-17 July 2013","","IEEE","IEEE Conference Publications"
"An approach of fuzzy clustering based on linguistic-valued lattice Implication algebra","Hongliang Zheng; Yunxia Zhang; Li Zou","School of Computer and Information Technology, Liaoning Normal University, Dalian 116081, China","2013 International Conference on Machine Learning and Cybernetics","20140908","2013","04","","1812","1817","Linguistic-valued fuzzy set and linguistic-valued fuzzy matrix are defined based on 10-element linguistic-valued Implication lattice. And we propose the linguistic-valued fuzzy similarity, while the average linguistic-valued fuzzy similarity formula is given and proved. This paper also defines linguistic-valued fuzzy similar matrix, linguistic-valued fuzzy equivalent matrix. We give a method calculating linguistic-valued fuzzy equivalent matrix from linguistic-valued fuzzy similar matrix. A clustering approach is proposed using the linguistic-valued fuzzy similar matrix.","2160-133X;2160133X","Electronic:978-1-4799-0260-6; POD:978-1-4799-0259-0","10.1109/ICMLC.2013.6890891","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6890891","Fuzzy Cluster;Lattice Implication Algebra;Linguistic-Valued Similarity","Abstracts;Algebra;Lattices;Welding","fuzzy set theory;matrix algebra;pattern clustering","10-element linguistic-valued implication lattice;average linguistic-valued fuzzy similarity formula;fuzzy clustering approach;linguistic-valued fuzzy equivalent matrix;linguistic-valued fuzzy set;linguistic-valued fuzzy similarity matrix;linguistic-valued lattice implication algebra","","0","","21","","","14-17 July 2013","","IEEE","IEEE Conference Publications"
"Course-recommendation system based on ontology","Chung-Yi Huang; Rung-Ching Chen; Long-Sheng Chen","Department of Information Management, Chaoyang University of Technology, Taichung 4l349, Taiwan","2013 International Conference on Machine Learning and Cybernetics","20140908","2013","03","","1168","1173","To train students to learn a skill and increase the competitiveness for jobs, all the tertiary institutions design special curriculum program to have a goal as learning to meet the demand of professional skills for students. This study used ontology technology to implement the Course-recommendation System, to provide students adaptive learning recommendations, and let students to learn a complete knowledge required to enter the workplace in the future.","2160-133X;2160133X","Electronic:978-1-4799-0260-6; POD:978-1-4799-0259-0","10.1109/ICMLC.2013.6890767","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6890767","Course selection;Ontology;Recommendation system","Abstracts;Databases;Information management;Logistics;Ontologies;World Wide Web","computer based training;educational courses;educational institutions;ontologies (artificial intelligence);professional aspects;recommender systems","adaptive learning recommendations;course-recommendation system;curriculum program design;job competitiveness improvement;knowledge learning;ontology technology;student professional skills learning;student training;tertiary institutions","","0","","10","","","14-17 July 2013","","IEEE","IEEE Conference Publications"
"An automated reasoning method on first-order tense logic","Wenjiang Li; Shuwei Chen","School of Automation Engineering, University of Electronic Science and Technology of China, Chengdu 611731, China","2013 International Conference on Machine Learning and Cybernetics","20140908","2013","04","","1706","1711","The paper investigates the automated reasoning method on a first-order lattice-valued non-classical logic. Firstly, a new kind of literals, called generalized literals, are defined by introducing tense operators. Then some conclusions are discussed and drawn about the relation between base literals and generalized literals. Afterwards, generalized Skölem standard form and Herbrand-field are proposed. Based on these concepts and results, finally, a new resolution principle is introduced and resolution-based automation deduction theorem on this first-order lattice valued tense logic is provided. The proposed work places theoretical support for automated reasoning associated with imprecision and incomparability under dynamic environment.","2160-133X;2160133X","Electronic:978-1-4799-0260-6; POD:978-1-4799-0259-0","10.1109/ICMLC.2013.6890873","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6890873","(??, t) - resolution;First-order tense logic;Generalized literal;Lattice-valued logic","Abstracts;Algebra;Cognition;Computational linguistics","formal logic;inference mechanisms;lattice theory","Herbrand-field;automated reasoning method;first-order lattice valued tense logic;first-order lattice-valued nonclassical logic;generalized Skölem standard form;generalized literals;resolution-based automation deduction theorem;tense operators","","0","","30","","","14-17 July 2013","","IEEE","IEEE Conference Publications"
"Knowledge acquisition to interval-valued fuzzy decision information systems based on inclusion measure","H. Y. Zhang; Zhi-Wei Vue; Shu-Yun Yang","School of Mathematics and Statistics, Xi'an Jiaotong University, Shaan'xi 710049, China","2013 International Conference on Machine Learning and Cybernetics","20140908","2013","01","","98","103","This paper proposes a general study of interval-valued fuzzy decision information systems by integrating fuzzy rough set theory with inclusion measure theory. By introducing a homogeneous inclusion measure between two interval-valued fuzzy sets, two knowledge acquisition approaches to information systems with interval-valued fuzzy decisions are proposed. Furthermore, the relationships between these reducts and discernibility matrices with the given methods are also introduced to show the approaches to knowledge reduction in interval-valued fuzzy rough set model.","2160-133X;2160133X","Electronic:978-1-4799-0260-6; POD:978-1-4799-0259-0","10.1109/ICMLC.2013.6890451","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6890451","Inclusion measure;Interval-valued fuzzy decision information systems;Knowledge reduction","Abstracts","fuzzy set theory;information systems;knowledge acquisition;rough set theory","fuzzy rough set theory;homogeneous inclusion measure;inclusion measure theory;interval-valued fuzzy decision information systems;interval-valued fuzzy rough set model;interval-valued fuzzy sets;knowledge acquisition;knowledge reduction","","0","","31","","","14-17 July 2013","","IEEE","IEEE Conference Publications"
"A new decision-making method based on a typical utility function","Xiaoping Qiu; Ming Jian; Fei Wei; Yingbo Li","School of Transportation and Logistics, Southwest Jiaotong University, Chengdu 610031, China","2013 International Conference on Machine Learning and Cybernetics","20140908","2013","04","","1807","1811","A decision-making method based on a utility function which gives consideration to the risk and time preference is proposed in this paper. Firstly the long-term goal and the current task are taken into account in the initial utility function. Then the primary and the secondary factors for the current task are described in the extensive utility function for better practicability. Then the influences of the risk deviation, the future revenue and the cost in decision making are discussed..","2160-133X;2160133X","Electronic:978-1-4799-0260-6; POD:978-1-4799-0259-0","10.1109/ICMLC.2013.6890890","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6890890","Decision-making;Long-term goal;Utility function","Abstracts;Utility theory","decision making;risk management","decision making method;risk deviation;risk preference;time preference;utility function","","0","","5","","","14-17 July 2013","","IEEE","IEEE Conference Publications"
"Compression of the condition lattice based on the class context and the extent context","L. Wei; Yan-Pan Wang; Jia-Liang Wan","Department of Mathematics, Northwest University, Xi'an, 710069, China","2013 International Conference on Machine Learning and Cybernetics","20140908","2013","02","","796","801","Formal decision context is a formal context with condition attributes and decision attributes, it is a generalization of formal context. For a weakly consistent formal decision context, we propose two methods to compress the condition lattice based on two new formal contexts, M-T class context and M-T extent context, respectively. These two compression methods are both based on decision lattice, and they can simplify the knowledge of the weakly consistent formal decision context so that people can understand its structure and knowledge clearly for a huge formal decision context.","2160-133X;2160133X","Electronic:978-1-4799-0260-6; POD:978-1-4799-0259-0","10.1109/ICMLC.2013.6890393","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6890393","Class concept;Concept lattice;Extent concept;Formal decision context;M-T class context;M-T extent context","Abstracts;Context;Integrated circuits;Irrigation;Lattices","formal concept analysis","M-T class context;M-T extent context;condition lattice compression;decision attributes;weakly consistent formal decision context","","0","","12","","","14-17 July 2013","","IEEE","IEEE Conference Publications"
"Blur image segmentation using iterative super-pixels grouping method","Cheng-Chang Lien; Kuan-Lin Yu; Cheng-Ta Hsieh; Yan-Fan Chen; Chien-Hsiang Wang","Department of Computer Science & Information Engineering, Chung Hua University, Taiwan","2013 International Conference on Machine Learning and Cybernetics","20140908","2013","03","","1161","1167","Image segmentation is a fundamental technology for image processing and image understanding. Images are partitioned into many regions with the same color, intensity, or texture homogeneity. However conventional image segmentation methods can make the segmentation on blur images inaccurate. Recently, superpixels have become an essential and fundamental preprocess in many computer vision algorithms. By using the superpixels, the accurate region boundaries in the blur images can be obtained. However, the region completeness is still a problem to overcome. In this study, by extending the superpixel segmentation method, the method of Iterative Super Pixels Grouping (ISPG) is proposed to overcome the inaccurate segmentation problem and guarantee the region completeness on the blur images. Furthermore, the proposed ISPG method can partition the image flexibly according to the region completeness measures. Experimental results show that the performance of ISPG method outperforms the conventional methods in terms of subjective and quantitative measures.","2160-133X;2160133X","Electronic:978-1-4799-0260-6; POD:978-1-4799-0259-0","10.1109/ICMLC.2013.6890766","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6890766","Image segmentation;Iterative Super Pixels Grouping (ISPG);Superpixel","Abstracts;Image edge detection;Image segmentation","computer vision;image colour analysis;image segmentation;image texture","blur image segmentation;computer vision algorithms;image color;image processing;image understanding;iterative super pixels grouping;iterative super-pixels grouping method;superpixel segmentation method;texture homogeneity","","0","","22","","","14-17 July 2013","","IEEE","IEEE Conference Publications"
