"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1527154,1527178,1527446,1527633,1527595,1527027,1527407,1527681,1527836,1527914,1527479,1527840,1527844,1527063,1527754,1527260,1527221,1527186,1527537,1527564,1527451,1527850,1527119,1527529,1527694,1526920,1527788,1527247,1527328,1527742,1527734,1527059,1527668,1527767,1526989,1526910,1527704,1527777,1527077,1527307,1527424,1527036,1527265,1527569,1527931,1527874,1527796,1527882,1527745,1527460,1527309,1527747,1527462,1527825,1527823,1527821,1527647,1527574,1527887,1526969,1526964,1527387,1527148,1527639,1527645,1527169,1527661,1527895,1527903,1527817,1527809,1527780,1527209,1527524,1527556,1527869,1527139,1527233,1527378,1527437,1526959,1527410,1527684,1527757,1527791,1527250,1527672,1527572,1527877,1527885,1527717,1527750,1526972,1526967,1527151,1526962,1527760,1527624,1527385,1527006",2017/05/05 21:09:09
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"The research on robust tracking control of constrained wheeled mobile robots","Tian-Tian Yang; Zhi-Yuan Liu; Hong Chen; Run Pei","Dept. of Control Sci. & Eng., Harbin Inst. of Technol., China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","3","","1356","1361 Vol. 3","In this paper, a robust tracking scheme is proposed for nonholonomic wheeled mobile robots (WMRs) with parameter uncertainty, external disturbance and input constraints. In the framework of LMI optimization, the H<sub> ∞</sub> tracking scheme is consequently formulated as on-line solving the constrained H<sub> ∞</sub>control problem at each sampling time, updated with the actual state and the actual model parameters. By using dissipation theory, we discuss the properties inclusive of stability and H<sub> ∞</sub> performance. Simulation is performed to highlight the effectiveness of the proposed control law.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527154","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527154","LMI optimization;Wheeled mobile robot;input constraints;robust tracking","Constraint optimization;Friction;Kinematics;Mobile robots;Robust control;Robustness;Sampling methods;Symmetric matrices;Vehicle dynamics;Wheels","H/sup /spl infin// control;linear matrix inequalities;mobile robots;optimisation;robust control;tracking","H/sub /spl infin// tracking;H/sub /spl infin//control;LMI optimization;constrained wheeled mobile robots;control law;dissipation theory;nonholonomic wheeled mobile robots;parameter uncertainty;robust tracking control;stability","","2","","12","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Intelligent cooperation control of urban traffic networks","Zhao-sheng Yang; Xin Chen; Yang-shan Tang; Jian-ping Sun","Coll. of Transp., Jilin Univ., Changchun, China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","3","","1482","1486 Vol. 3","Area-wide traffic control in urban areas is complicated. Traffic conditions are often changeable and random. This paper develops and tests a distributed system of urban traffic control, for use within traffic signal controlled networks. The system uses multi-agent and information fusion technology. The system framework and agent structure are discussed in the paper. The intelligent cooperation algorithm used by the proposed urban traffic control system is based on genetic reinforcement learning. The system is capable of responding to changing traffic conditions in real-time. It has the ability to coordinate and optimize the traffic signal controlled network through system self-study and adaptability. The validity of the algorithm is tested using simulation analysis.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527178","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527178","Area-wide traffic control;genetic reinforcement learning;information fusion technology;intelligent cooperation algorithm;multi-agent technology","Communication system traffic control;Control systems;Genetics;Intelligent control;Intelligent networks;Learning;Real time systems;System testing;Traffic control;Urban areas","genetic algorithms;intelligent control;learning (artificial intelligence);multi-agent systems;traffic control;traffic engineering computing","agent structure;area-wide traffic control;distributed system;genetic reinforcement learning;information fusion;intelligent cooperation control;multi-agent systems;simulation analysis;traffic signal controlled network;urban traffic network control","","13","","5","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"A competitive genetic algorithm for resource-constrained project scheduling problem","Hong Wang; Dan Lin; Min-Qiang Li","Dept. of Math. of the Sci., Tianjin Univ., China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","5","","2945","2949 Vol. 5","This paper proposed a multi-objective evolutionary algorithm called the fast elitist non-dominated sorting genetic algorithm (NSGA-II) to solve resource-constrained project scheduling problem (RCPSP) with multiple activity performance modes and two objectives to minimize project makespan and resource utilization smoothness. The solution is represented by a precedence feasible activity list and a mode assignment. An agricultural example with two objectives is used to test the performance of algorithm proposed. The results show that NSGA-II is efficient for solving the multi-objective RCPSP, and find multiple approximation of the Pareto-optimal solutions in a single run of the algorithm.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527446","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527446","Genetic algorithm;multi-objective;representation;resource-constrained project scheduling","Decision support systems;Genetic algorithms;Genetic engineering;Job shop scheduling;Mathematics;Resource management;Simulated annealing;Sorting;Systems engineering and theory;Testing","Pareto optimisation;genetic algorithms;scheduling","Pareto-optimal solution;multiobjective evolutionary algorithm;multiple activity performance mode;multiple approximation;nondominated sorting genetic algorithm;resource-constrained project scheduling","","2","","9","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Classification of power quality disturbances using wavelet and fuzzy support vector machines","Guo-Sheng Hu; Jing Xie; Feng-Feng Zhu","Electr. Power Sch., South China Univ. of Technol., Guangzhou, China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","7","","3981","3984 Vol. 7","In this paper, wavelets and fuzzy support vector machines are used to automated detect and classify power quality (PQ) disturbances. Electric power quality is an aspect of power engineering that has been with us since the inception of power systems. The types of concerned disturbances include voltage sags, swells, interruptions, switching transients, impulses, flickers, harmonics, and notches. Fourier transform and wavelet analysis are utilized to denoise the digital signals, to decompose the signals and then to obtain eight common features for the sampling PQ disturbance signals. A fuzzy support vector machines is designed and trained by 8-dimension feature space points for making a decision regarding the type of the disturbance. Simulation cases illustrate the effectiveness.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527633","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527633","Fuzzy support vector machine;classification;power quality disturbance;wavelet analysis","Fourier transforms;Power engineering;Power quality;Power system analysis computing;Power system harmonics;Power system transients;Support vector machine classification;Support vector machines;Voltage fluctuations;Wavelet analysis","Fourier transforms;feature extraction;fuzzy set theory;power engineering computing;power supply quality;power system faults;power system harmonics;signal classification;signal denoising;signal sampling;source separation;support vector machines;wavelet transforms","Fourier transform analysis;digital signal denoising;disturbance signal sampling;electric power quality;feature space;flickers;fuzzy support vector machine;harmonics;impulses;interruptions;notches;power engineering;power quality disturbance classification;power quality disturbance detection;signal decomposition;swells;switching transients;voltage sags;wavelet analysis","","11","","6","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Chinese POS tagging based on bilexical co-occurrences","Hai-Long Cao; Tie-Jun Zhao; Sheng Li; Jun Sun; Chun-Xiang Zhang","MOE-MS Key Lab. of Natural Language Process. & Speech, Harbin Inst. of Technol., China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","6","","3766","3769 Vol. 6","Chinese part of speech tagging is the basis of Chinese information processing. This paper proposes a method based on bilexical co-occurrences to tag Chinese text. The standard hidden Markov model assumes the transition between states (part of speech) is independent of the observation (word) sequence and the generation of a new observation is independent of other observations. In fact, Chinese text does not satisfy this assumption. Based on hidden Markov model, the effect of the words in the context on the decision of part of speech is also considered. The discriminative ability of the model is improved. Deleted interpolation is utilized to mitigate the data sparseness problem. We evaluate the proposed model on PFR China Daily corpus. The tagging accuracy is 99.09% on closed test and 96.37% on open test.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527595","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527595","Bilexical Co-occurrences;Chinese Information Processing;Chinese POS tagging","Entropy;Hidden Markov models;Information processing;Laboratories;Natural language processing;Speech processing;Statistical analysis;Sun;Tagging;Testing","hidden Markov models;natural languages;speech processing;text analysis","Chinese POS tagging;Chinese information processing;PFR China Daily corpus;bilexical co-occurrences;hidden Markov model;speech tagging","","0","","12","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Self-Adjusted Tracker Based on Genetic Neural-Networks for Tracking Multi-Target","Xiao-Wei Fu; Kang-Ling Fang; Xi Li","Institute of Computer and Science, Wuhan University of Science and Technology, Wuhan 430081, China; E-MAIL: fxw","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","1","","662","664","Neural-networks technique is used to establish a self-adjusted compensator for tracing moving multi-object based on the sampled images. A novel genetic algorithm (NGA) is applied to optimize the weights of neural network rapidly. The algorithm is used for tracking the moving peoples. The results of simulation and experiment are given in the end. The validity of the algorithm is demonstrated.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527027","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527027","Neural-networks;hybrid genetic algorithm (HGA);self-adjusted compensator","Educational institutions;Fuel cells;Genetic algorithms;Image recognition;Information science;Layout;Monitoring;Neural networks;Statistics;Transportation","","Neural-networks;hybrid genetic algorithm (HGA);self-adjusted compensator","","0","","3","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"An improved fuzzy system for position control of permanent magnet linear motor","You-Ping Chen; Dai-Lin Zhang; Wu Ai; Zu-De Zhou; Ling-Yun Liu","Sch. of Mech. Sci. & Eng., Huazhong Univ. of Sci. & Technol., China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","5","","2731","2735 Vol. 5","In this paper, a fuzzy system with stable value is proposed to promote the traditional fuzzy controller and to be applied to position control of the permanent magnet linear motor. By a partition of error and change of error, the proposed fuzzy system can be used in a traditional fuzzy controller and can be switched to preceding a stable output control smoothly. For PMLM control system, the output of position control can be divided into a stable value and a changing one when the controlled system is close to stable state. A stable parameter value is acquired from the output of a traditional fuzzy controller when the controlled system comes into the stable state. And the stable parameter value can be tuned by a designed integral part so as to alleviate the static error. Simulation results show the improved fuzzy system has a higher performance than the traditional PID and the traditional fuzzy controller. The experiment results also verify that it has high precision in position control of PMLM.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527407","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527407","Fuzzy control;PMLM;nonlinear system;position control","Artificial intelligence;Control systems;Error correction;Fuzzy control;Fuzzy systems;Nonlinear control systems;Nonlinear dynamical systems;Permanent magnet motors;Position control;Three-term control","fuzzy control;fuzzy systems;linear motors;permanent magnet motors;position control;stability","PMLM control system;fuzzy controller;fuzzy system;permanent magnet linear motor;position control;stable output control;stable parameter value","","0","","6","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Reduced sets and fast approximation for kernel methods","Da-Nian Zheng; Jia-Xin Wang; Yan-Nan Zhao; Ze-Hong Yang","Dept. of Comput. Sci. & Technol., Tsinghua Univ., Beijing, China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","7","","4237","4241 Vol. 7","Kernel methods often need much computational time in their testing stages due to large numbers of support vectors, especially in dealing with some large datasets. This paper presents two reduced set approaches - reduced set selection (RSS) and reduced set construction (RSC) to fast approximate the kernel methods, and compares their performances on the benchmark repository. Experimental results demonstrate that both the two approaches can speed up the kernel methods greatly, while RSC behaves better than RSS in the most cases.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527681","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527681","Reduced set selection;fast approximation;kernel methods;reduced set construction","Benchmark testing;Computer science;Equations;Greedy algorithms;Iterative algorithms;Kernel;Pattern classification;Polynomials;Support vector machine classification;Support vector machines","data reduction;pattern classification;set theory;support vector machines","fast approximation;kernel methods;reduced set construction;reduced set selection;support vectors","","0","","11","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"SVR based color calibration for tongue image","Hong-Zhi Zhang; Kuan-Quan Wang; Xue-Song Jin; David Zhang","Sch. of Comput. Sci. & Technol., Harbin Inst. of Technol., China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","8","","5065","5070 Vol. 8","Tongue color is one of the most important pathological features for computer aided tongue diagnosis system (CATDS). Color distortion of tongue image, which is often caused by the inconstancy of lighting conditions, can seriously affect the validity of diagnosis results obtained by CATDS and furthermore, impair the interchangeability among tongue images captured by different devices. To circumvent the above problems, we present a novel color calibration model based on support vector regression (SVR) method in this paper. First, a new colorchecker which provides a suitable reference for the following color calibration is produced by color clustering of 322 tongue images. Then, a comparative analysis between the SVR based color calibration method and polynomial regression based one is carried out. Results indicate that SVR based color calibration model, cooperating with the proposed colorchecker, provides an outstanding calibration effect and plays an important part in the image acquisition of CATDS.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527836","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527836","Color calibration;SVR;polynomial regress;tongue diagnosis","","calibration;image colour analysis;medical image processing;regression analysis;support vector machines","SVR;color calibration;color clustering;colorchecker;computer aided tongue diagnosis system;image acquisition;pathological feature;polynomial regression;support vector regression;tongue image color distortion","","5","","8","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Region-based multifocus image fusion based on Hough transform and wavelet domain hidden Markov models","Z. W. Liao; S. X. Hu; Y. Y. Tang","Sch. of Appl. Math., Univ. of Electron. Sci. & Technol. of China, Hefei, China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","9","","5490","5495 Vol. 9","The objective of image fusion is to combine information from multiple images of the some scene. The fusion image is a single image, which is more suitable for human and machine perception or further image processing tasks. In this paper, we propose a novel region-based framework based on wavelet domain hidden Markov models (WD-HMM) and Hough transform (HT). Since the shift-variant of wavelets leads to artifacts and blurred edges in the fused image, wavelets in our framework are only used to judge natures of the source images. Besides this, the new framework also provides the fusion rules based on max-likelihood theory, which is proposed by us firstly and allows fusion on a systematic statistical theory. The region-based fusion is achieved through HT. Finally, our scheme is applied to merging two images in which have two clocks with different focus. The fusion results show the high ability of our scheme in preserving edge information and avoiding shift-variant.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527914","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527914","Hough transform (HT);Image fusion;max-likelihood estimation;wavelet decomposition;wavelet domain HMMs (WD-HMM)","Clocks;Focusing;Hidden Markov models;Humans;Image fusion;Image processing;Layout;Merging;Wavelet domain;Wavelet transforms","Hough transforms;edge detection;hidden Markov models;image processing;maximum likelihood estimation;sensor fusion;wavelet transforms","Hough transform;edge information;image processing;max-likelihood theory;region-based multifocus image fusion;statistical theory;wavelet decomposition;wavelet domain hidden Markov models","","7","","8","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
