"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1408370,1410011,1402072,1400832,1398364,1397824,1394131,1392378,1383485,1383490,1382061,1382229,1382164,1382249,1382248,1384946,1378319,1383329,1380068,1381143,1374162,1368114,1357950,1354293,1351546,1340997,1341903,1342026,1342580,1332485,1332556,1336112,1334041,1329637,1330994,1323815,1263262,1320004,1318579,1317470,1315213,1315935,1307819,1306567,1299784,1298889,1291898,1291980,1295194,1290275,1291088,1288234,1280515,1275921,1275555,1275749,1273268,1273526,1259893,1259890,1259895,1265733,1264428,1259912,1266392,1260622,1259659,1253997,1248174,1246819,1245114,1245453,1244608,1242124,1238242,1238174,1236474,1234034,1227381,1227635,1225946,1227591,1223772,1223907,1222509,1221975,1214716,1215107,1215411,1215156,1201709,1202852,1202780,1199705,1196755,1186038,1183887,1180784,1180783,1180811",2017/05/04 23:48:53
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A study on several Machine-learning methods for classification of Malignant and benign clustered microcalcifications","Liyang Wei; Yongyi Yang; R. M. Nishikawa; Yulei Jiang","Dept. of Biomed. Eng., Illinois Inst. of Technol., Chicago, IL, USA","IEEE Transactions on Medical Imaging","20050228","2005","24","3","371","380","In this paper, we investigate several state-of-the-art machine-learning methods for automated classification of clustered microcalcifications (MCs). The classifier is part of a computer-aided diagnosis (CADx) scheme that is aimed to assisting radiologists in making more accurate diagnoses of breast cancer on mammograms. The methods we considered were: support vector machine (SVM), kernel Fisher discriminant (KFD), relevance vector machine (RVM), and committee machines (ensemble averaging and AdaBoost), of which most have been developed recently in statistical learning theory. We formulated differentiation of malignant from benign MCs as a supervised learning problem, and applied these learning methods to develop the classification algorithm. As input, these methods used image features automatically extracted from clustered MCs. We tested these methods using a database of 697 clinical mammograms from 386 cases, which included a wide spectrum of difficult-to-classify cases. We analyzed the distribution of the cases in this database using the multidimensional scaling technique, which reveals that in the feature space the malignant cases are not trivially separable from the benign ones. We used receiver operating characteristic (ROC) analysis to evaluate and to compare classification performance by the different methods. In addition, we also investigated how to combine information from multiple-view mammograms of the same case so that the best decision can be made by a classifier. In our experiments, the kernel-based methods (i.e., SVM, KFD, and RVM) yielded the best performance (A<sub>z</sub>=0.85, SVM), significantly outperforming a well-established, clinically-proven CADx approach that is based on neural network (A<sub>z</sub>=0.80).","0278-0062;02780062","","10.1109/TMI.2004.842457","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1397824","Clustered microcalcifications;computer-aided diagnosis;kernel methods;mammography;relevance vector machine;support vector machine","Breast cancer;Computer aided diagnosis;Image databases;Kernel;Learning systems;Spatial databases;Statistical learning;Supervised learning;Support vector machine classification;Support vector machines","biological organs;cancer;feature extraction;image classification;learning (artificial intelligence);mammography;medical image processing;radiology;sensitivity analysis;support vector machines;tumours","AdaBoost;benign clustered microcalcifications;breast cancer diagnosis;committee machines;computer-aided diagnosis;ensemble averaging;feature extraction;kernel Fisher discriminant;machine learning;malignant clustered microcalcifications;mammograms;microcalcification classification;multidimensional scaling technique;radiologists;receiver operating characteristic;relevance vector machine;supervised learning;support vector machine","Algorithms;Artificial Intelligence;Breast Neoplasms;Calcinosis;Female;Humans;Pattern Recognition, Automated;Precancerous Conditions;Radiographic Image Enhancement;Radiographic Image Interpretation, Computer-Assisted;Reproducibility of Results;Sensitivity and Specificity;Severity of Illness Index","108","1","42","","","March 2005","","IEEE","IEEE Journals & Magazines"
"Proceedings of the 2003 International Conference on Machine Learning and Cybernetics (IEEE Cat. No.03EX693)","","","Proceedings of the 2003 International Conference on Machine Learning and Cybernetics (IEEE Cat. No.03EX693)","20040219","2003","1","","","","The following topics are dealt with: data mining; knowledge discovery; intelligent control; fuzzy control; hybrid system; adaptive system; neural networks; statistical learning methods; reasoning; learning; agents; distributed artificial intelligence; machine learning; fuzzy information processing; image processing; vision processing; and pattern recognition.","","POD:0-7803-7865-2","10.1109/ICMLC.2003.1264428","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1264428","","Adaptive systems;Fuzzy systems;Image processing;Inference mechanisms;Intelligent control;Learning systems;Neural networks;Pattern recognition;Statistics","adaptive systems;data mining;fuzzy systems;image processing;inference mechanisms;intelligent control;learning (artificial intelligence);multi-agent systems;neural nets;pattern recognition;software agents;statistical analysis","adaptive system;agents;data mining;distributed artificial intelligence;fuzzy control;fuzzy information processing;hybrid system;image processing;intelligent control;knowledge discovery;learning;machine learning;neural networks;pattern recognition;reasoning;statistical learning methods;vision processing","","0","","","","","5-5 Nov. 2003","","IEEE","IEEE Conference Publications"
"Use of machine learning for classification of magnetocardiograms","M. Embrechts; B. Szymanski; K. Sternickel; T. Naenna; R. Bragaspathi","Center for Pervasive Comput. & Networking, Rensselaer Polytech. Inst., Troy, NY, USA","Systems, Man and Cybernetics, 2003. IEEE International Conference on","20031117","2003","2","","1400","1405 vol.2","We describe the use of machine learning for pattern recognition in magnetocardiography (MCG) that measures magnetic fields emitted by the electrophysiological activity of the heart. We used direct kernel methods to separate abnormal MCG heart patterns from normal ones. For unsupervised learning, we introduced Direct Kernel based Self-Organizing Maps. For supervised learning we used Direct Kernel Partial Least Squares and (Direct) Kernel Ridge Regression. These results are then compared with classical Support Vector Machines and Kernel Partial Least Squares. The hyperparameters for these methods were tuned on a validation subset of the training data before testing. We also investigated the most effective pre-processing, using local, vertical, horizontal and two-dimensional (global) Mahanalobis scaling, wavelet transforms and experimented with variable selection by filtering. The results, similar for all three methods, were encouraging, exceeding the quality of classification achieved by the trained experts.","1062-922X;1062922X","POD:0-7803-7952-7","10.1109/ICSMC.2003.1244608","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1244608","","Electrophysiology;Heart;Kernel;Least squares methods;Machine learning;Magnetic field measurement;Magnetic separation;Pattern recognition;Self organizing feature maps;Unsupervised learning","bioelectric phenomena;magnetocardiography;pattern classification;self-organising feature maps;support vector machines;unsupervised learning;wavelet transforms","Kernel ridge regression;MCG;MCG heart patterns;direct Kernel partial least squares;electrophysiological activity;machine learning;magnetic fields;magnetocardiogram;magnetocardiography;pattern recognition;self-organizing maps;support vector machines;two-dimensional Mahanalobis scaling;unsupervised learning;wavelet transforms","","3","1","16","","","5-8 Oct. 2003","","IEEE","IEEE Conference Publications"
"Machine learning approaches to multisource geospatial data classification: application to CRP mapping in Texas County, Oklahoma","X. Song; F. Guoliang; M. N. Rao","Oklahoma State Univ., Stillwater, OK, USA","IEEE Workshop on Advances in Techniques for Analysis of Remotely Sensed Data, 2003","20040504","2003","","","202","211","We develop an Automated Feature Information Retrieval System (AFIRS) for accurate classification of multisource geospatial data, which involves multispectral Landsat imagery, ancillary geographic information system (GIS) data and other derived features. Two machine learning approaches, i.e., decision tree classifier (DTC) and support vector machine (SVM), are implemented as multisource geospatial data classifiers in the AFIRS. Specifically, we apply the AFIRS to the mapping of United States Department of Agriculture (USDA)'s Conservation Reserve Program (CRP) tracts in Texas County, Oklahoma. CRP is a nationwide program, and recently USDA announced payments of nearly $1.6 billion for new CRP enrollments. It is imperative to obtain accurate CRP maps for effective and efficient management and evaluation of the CRP program. However, most existing CRP maps are inaccurate and little work has been done to improve their accuracy. The proposed AFIRS is capable of handling the complex CRP mapping problem with high accuracy when limited training samples are available. Simulation results show that 5-10% improvements can be obtained by incorporating GIS ancillary data and other derived features in addition to multispectral imagery. This work validates the applicability of machine learning approaches to the complex real-world remote sensing applications.","","POD:0-7803-8350-8","10.1109/WARSD.2003.1295194","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1295194","","Classification tree analysis;Geographic Information Systems;Image retrieval;Information retrieval;Machine learning;Remote sensing;Satellites;Support vector machine classification;Support vector machines;US Department of Agriculture","decision trees;feature extraction;geographic information systems;image classification;information retrieval systems;learning (artificial intelligence);remote sensing;support vector machines;visual databases","Conservation Reserve Program mapping;GIS ancillary data;Oklahoma;SVM;Texas County;USA;United States Department of Agriculture;automated feature information retrieval system;complex real world remote sensing;decision tree classifier;geographic information system;machine learning;multisource geospatial data classification;multispectral Landsat imagery;support vector machine","","3","","40","","","27-28 Oct. 2003","","IEEE","IEEE Conference Publications"
"Machine learning for software engineering: case studies in software reuse","J. S. Di Stefano; T. Menzies","Lane Dept. of Comput. Sci., West Virginia Univ., Morgantown, WV, USA","14th IEEE International Conference on Tools with Artificial Intelligence, 2002. (ICTAI 2002). Proceedings.","20030225","2002","","","246","251","There are many machine learning algorithms currently available. In the 21st century, the problem no longer lies in writing the learner but in choosing which learners to run on a given data set. We argue that the final choice of learners should not be exclusive; in fact, there are distinct advantages in running data sets through multiple learners. To illustrate our point, we perform a case study on a reuse data set using three different styles of learners: association rule, decision tree induction, and treatment. Software reuse is a topic of avid debate in the professional and academic arena; it has proven that it can be both a blessing and a curse. Although there is much debate over where and when reuse should be instituted into a project, our learners found some procedures which should significantly improve the odds of a reuse program succeeding.","1082-3409;10823409","POD:0-7695-1849-4","10.1109/TAI.2002.1180811","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1180811","","Artificial intelligence;Association rules;Computer aided software engineering;Computer science;Data engineering;Decision trees;Machine learning;Machine learning algorithms;Size control;Software engineering","decision trees;learning (artificial intelligence);software reusability","association rule;case studies;data set;decision tree induction;machine learning;software engineering;software reuse;treatment learning","","1","","23","","","2002","","IEEE","IEEE Conference Publications"
"Finding latent code errors via machine learning over program executions","Y. Brun; M. D. Ernst","Lab. for Molecular Sci., Southern California Univ., Los Angeles, CA, USA","Proceedings. 26th International Conference on Software Engineering","20040726","2004","","","480","490","This paper proposes a technique for identifying program properties that indicate errors. The technique generates machine learning models of program properties known to result from errors, and applies these models to program properties of user-written code to classify and rank properties that may lead the user to errors. Given a set of properties produced by the program analysis, the technique selects a subset of properties that are most likely to reveal an error. An implementation, the fault invariant classifier, demonstrates the efficacy of the technique. The implementation uses dynamic invariant detection to generate program properties. It uses support vector machine and decision tree learning tools to classify those properties. In our experimental evaluation, the technique increases the relevance (the concentration of fault-revealing properties) by a factor of 50 on average for the C programs, and 4.8 for the Java programs. Preliminary experience suggests that most of the fault-revealing properties do lead a programmer to an error.","0270-5257;02705257","POD:0-7695-2163-0","10.1109/ICSE.2004.1317470","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1317470","","Classification tree analysis;Computer errors;Computer science;Decision trees;Laboratories;Machine learning;Programming profession;Support vector machine classification;Support vector machines;Testing","C language;Java;decision trees;fault diagnosis;learning (artificial intelligence);program diagnostics;support vector machines","C programs;Java programs;decision tree learning tools;dynamic invariant detection;fault invariant classifier;fault-revealing properties;latent code errors;machine learning models;program analysis;program executions;program properties;support vector machine;user-written code","","40","","26","","","23-28 May 2004","","IEEE","IEEE Conference Publications"
"Objective detection of the central auditory processing disorder:A new machine learning approach","D. J. Strauss; W. Delb; P. K. Plinkert","Key Numerics, Saarbruecken, Germany","IEEE Transactions on Biomedical Engineering","20040621","2004","51","7","1147","1155","The objective detection of binaural interaction is of diagnostic interest for the evaluation of the central auditory processing disorder (CAPD). The β-wave of the binaural interaction component in auditory brainstem responses has been suggested as an objective measure of binaural interaction and has been shown to be of diagnostic value in the CAPD diagnosis. However, a reliable and automated detection of the β-wave capable of clinical use still remains a challenge. We propose a new machine learning approach to the detection of the CAPD that is based on adapted tight frame decompositions which are tailored for support vector machines with radial kernels. Using shift-invariant scale and morphological features of the binaurally evoked brainstem potentials, our approach provides at least comparable results to the β-wave detection in view of the discrimination of subjects being at risk for CAPD and subjects being not at risk for CAPD. Furthermore, as no information from the monaurally evoked potentials is necessary, the measurement cost is reduced by two-thirds compared to the computation of the binaural interaction component. We conclude that a machine learning approach in the form of a hybrid tight frame-support vector classification is effective in the objective detection of the CAPD.","0018-9294;00189294","","10.1109/TBME.2004.827948","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1306567","","Auditory system;Costs;Degradation;Helium;Kernel;Machine learning;Pattern recognition;Signal processing;Support vector machine classification;Support vector machines","auditory evoked potentials;learning (artificial intelligence);medical diagnostic computing;medical signal processing;patient diagnosis;support vector machines","CAPD diagnosis;auditory brainstem responses;binaural interaction component;binaurally evoked brainstem potentials;central auditory processing disorder objective detection;machine learning approach;radial kernels;shift-invariant scale;support vector machines;tight frame decomposition","Artificial Intelligence;Diagnosis, Computer-Assisted;Electroencephalography;Evoked Potentials, Auditory, Brain Stem;Humans;Language Development Disorders;Reproducibility of Results;Sensitivity and Specificity;Sound Localization","5","","44","","","July 2004","","IEEE","IEEE Journals & Magazines"
"Toward automatic colour calibration using machine learning","T. Zrimec","Sch. of Comput. Sci. & Eng., New South Wales Univ., Sydney, NSW, Australia","IEEE International Conference on Industrial Technology, 2003","20040504","2003","1","","227","232 Vol.1","Robot vision can be seriously affected by variations in lighting conditions in the environment. Therefore, vision systems need to be recalibrated whenever lighting conditions change, otherwise they fail to recognize objects or classify them incorrectly. This paper describes experiments aimed at overcoming the problem of vision recalibration. We use Sony ERS210A robots, which are used in RoboCup, the international robot soccer competition. These robots are equipped with colour cameras. The robots are trained to recognize colours under different lightning conditions using machine learning. Learned knowledge is then used for object recognition. In addition, the robots are trained to recognize objects using colour and other object attributes. Incorporating leaning into the vision system facilitates object recognition and provides the ability to automatically adapt vision to new environments.","","POD:0-7803-7852-0","10.1109/ICIT.2003.1290275","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1290275","","Calibration;Cameras;Lightning;Machine learning;Machine vision;Object recognition;Robot sensing systems;Robot vision systems;Robotics and automation;Robustness","calibration;image colour analysis;learning (artificial intelligence);lighting;mobile robots;object recognition;robot vision","Sony ERS210A robots;automatic colour calibration;colour cameras;lighting conditions;machine learning;object recognition;robot vision;vision recalibration","","1","","12","","","10-12 Dec. 2003","","IEEE","IEEE Conference Publications"
"Transductive confidence machine for active learning","Shen-Shyang Ho; H. Wechsler","Dept. of Comput. Sci., George Mason Univ., Fairfax, VA, USA","Proceedings of the International Joint Conference on Neural Networks, 2003.","20030826","2003","2","","1435","1440 vol.2","This paper describes a novel active learning strategy using universal p-value measures of confidence based on algorithmic randomness, and transconductive inference. The early stopping criterion for active learning is based on the bias-variance tradeoff for classification. This corresponds to that learning instance when the boundary bias becomes positive, and requires one to switch from active to random selection of learning examples. The sign for the boundary and the increase in the classification error are two manifestations of the same phenomena, i.e., over-training. The experimental results presented show the feasibility and usefulness of our novel approach using a non-separable two-class classification problem. Our hybrid learning strategy achieves competitive performance against standard nearest neighbor methods using much fewer training examples.","1098-7576;10987576","POD:0-7803-7898-9","10.1109/IJCNN.2003.1223907","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1223907","","Computer science;Costs;Entropy;Information theory;Machine learning;Microwave integrated circuits;Neural networks;Pattern classification;Support vector machines;Switches","learning (artificial intelligence);probability","active learning strategy;algorithmic randomness;transconductive confidence machine;transconductive inference;universal p-value measures","","5","1","22","","","20-24 July 2003","","IEEE","IEEE Conference Publications"
"Guest Editorial: Special Issue on Machine Learning Methods in Signal Processing","M. Feder; M. A. T. Figueiredo; A. O. Hero; C. H. Lee; H. A. Loeliger; R. Nowak; A. C. Singer; B. Yu","","IEEE Transactions on Signal Processing","20040719","2004","52","8","2152","2152","","1053-587X;1053587X","","10.1109/TSP.2004.831149","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1315935","","Adaptive signal processing;Art;Bayesian methods;Learning systems;Machine learning;Machine learning algorithms;Robustness;Signal processing;Signal processing algorithms;USA Councils","","","","0","","","","","Aug. 2004","","IEEE","IEEE Journals & Magazines"
"Searching for non-sense: identification of pacemaker non-sense and non-capture failures using machine learning techniques","M. R. B. Malinowski; R. J. Povinelli","Marquette Univ., Milwaukee, WI, USA","Computers in Cardiology, 2003","20040504","2003","","","53","56","Abnormal or unexpected function of pacemakers due to mechanical failure of the implantation, electrical failures of the battery and electrodes, or physiological failures to respond to the stimulus may cause harm to a patient. A novel Bayesian decision tree algorithm is proposed to detect two types of pacemaker failures, non-sense and non-capture, without a priori knowledge of pacemaker type, model, or programming. A variety of pacemaker devices and modes were studied, including devices with single and dual chamber pacing; single and dual chamber sensing; and fixed rate and rate adaptive pacing. 12-lead ECG signals were acquired from 34 pacemaker patients at rest. These signals were annotated by a team of experts. A 10-fold cross-validation was performed on the data set to test the algorithm. Out-of-sample sensitivity and specificity of 87.8% and 98.7%, respectively, were achieved. This work shows that non-sense and non-captures pacemaker failures can be detected with high sensitivity and specificity without prior knowledge of the pacemaker type, model or programming, making this algorithm clinically relevant in emergency room environments where such pacemaker information may be unavailable.","0276-6547;02766547","POD:0-7803-8170-X","10.1109/CIC.2003.1291088","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1291088","","Batteries;Bayesian methods;Decision trees;Electrocardiography;Electrodes;Machine learning;Machine learning algorithms;Pacemakers;Performance evaluation;Sensitivity and specificity","Bayes methods;biomedical electrodes;cardiovascular system;decision trees;electrocardiography;failure (mechanical);learning (artificial intelligence);medical signal processing;pacemakers;patient monitoring","Bayesian decision tree algorithm;ECG signals;battery;dual chamber pacing;dual chamber sensing;electrical failures;electrodes;fixed rate pacing;implantation;machine learning techniques;mechanical failure;pacemaker noncapture failure identification;pacemaker nonsense failure identification;physiological failures;rate adaptive pacing;single chamber pacing;single chamber sensing","","1","","12","","","21-24 Sept. 2003","","IEEE","IEEE Conference Publications"
"Machine learning - the Six Sigma way","Qianli Zhang; Ji Gao","Coll. of Comput. Sci., Zhejiang Univ., Hangzhou, China","Fifth World Congress on Intelligent Control and Automation (IEEE Cat. No.04EX788)","20041018","2004","3","","1873","1875 Vol.3","Six Sigma is the best practice of industry quality management. We adopt Six Sigma to improve Machine Learning process from an engineering perspective. This paper describes the application of the Six Sigma DMAIC (define, measure, analyse, improve and control) methodology by taking the example of a project, and demonstrates the benefits attained.","","POD:0-7803-8273-0","10.1109/WCICA.2004.1341903","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1341903","","Application software;Best practices;Computer industry;Computer science;Educational institutions;Machine learning;Pain;Quality management;Six sigma;Testing","control charts;learning (artificial intelligence);six sigma (quality)","control charts;industry quality management;machine learning process;six sigma","","0","","9","","","15-19 June 2004","","IEEE","IEEE Conference Publications"
"Learning classifiers from imbalanced data based on biased minimax probability machine","Kaizhu Huang; Haiqin Yang; I. King; M. R. Lyu","Dept. of Comput. Sci. & Eng., Chinese Univ. of Hong Kong, China","Proceedings of the 2004 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, 2004. CVPR 2004.","20040719","2004","2","","II-558","II-563 Vol.2","We consider the problem of the binary classification on imbalanced data, in which nearly all the instances are labelled as one class, while far fewer instances are labelled as the other class, usually the more important class. Traditional machine learning methods seeking an accurate performance over a full range of instances are not suitable to deal with this problem, since they tend to classify all the data into the majority, usually the less important class. Moreover, some current methods have tried to utilize some intermediate factors, e.g., the distribution of the training set, the decision thresholds or the cost matrices, to influence the bias of the classification. However, it remains uncertain whether these methods can improve the performance in a systematic way. In this paper, we propose a novel model named biased minimax probability machine. Different from previous methods, this model directly controls the worst-case real accuracy of classification of the future data to build up biased classifier;. Hence, it provides a rigorous treatment on imbalanced data. The experimental results on the novel model comparing with those of three competitive methods, i.e., the naive Bayesian classifier, the k-nearest neighbor method, and the decision tree method C4.5, demonstrate the superiority of our novel model.","1063-6919;10636919","POD:0-7695-2158-4","10.1109/CVPR.2004.1315213","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1315213","","Bayesian methods;Classification tree analysis;Computer science;Costs;Data engineering;Educational institutions;Learning systems;Machine learning;Minimax techniques;Sampling methods","data handling;learning (artificial intelligence);minimax techniques;pattern classification;probability","biased minimax probability machine;binary classification;imbalanced data;learning classifiers;machine learning methods","","10","","12","","","27 June-2 July 2004","","IEEE","IEEE Conference Publications"
"An incremental learning algorithm for support vector machine","Jin-Long An; Zheng-Ou Wang; Zhen-Ping Ma","Inst. of Syst. Eng., Tianjin Univ., China","Proceedings of the 2003 International Conference on Machine Learning and Cybernetics (IEEE Cat. No.03EX693)","20040114","2003","2","","1153","1156 Vol.2","The traditional SVM does not support incremental learning. And the traditional training method of SVM is not working when the amount of training samples are so large that they can not be put into the RAM of computer. In order to solve this problem and improve the speed of training SVM, the natural characteristics of SV are analyzed in this paper. An incremental learning algorithm (I-SVM) for SVM with discarding part of history samples is presented. The theoretical analysis and experimental results show that this algorithm can not only speed up the training process, but also reduce the storage cost, while the classification precision is also guaranteed.","","POD:0-7803-7865-2","10.1109/ICMLC.2003.1259659","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1259659","","Equations;History;Machine learning;Machine learning algorithms;Quadratic programming;Read-write memory;Risk management;Support vector machine classification;Support vector machines;Systems engineering and theory","learning (artificial intelligence);support vector machines","SVM;classification incremental learning algorithm;iteration algorithm;storage cost;support vector machine;traditional training method","","0","","6","","","2-5 Nov. 2003","","IEEE","IEEE Conference Publications"
"A one-layer recurrent neural network for support vector machine learning","Youshen Xia; Jun Wang","Dept. of Appl. Math., Nanjing Univ. of Posts & Telecommun., China","IEEE Transactions on Systems, Man, and Cybernetics, Part B (Cybernetics)","20040322","2004","34","2","1261","1269","This paper presents a one-layer recurrent neural network for support vector machine (SVM) learning in pattern classification and regression. The SVM learning problem is first converted into an equivalent formulation, and then a one-layer recurrent neural network for SVM learning is proposed. The proposed neural network is guaranteed to obtain the optimal solution of support vector classification and regression. Compared with the existing two-layer neural network for the SVM classification, the proposed neural network has a low complexity for implementation. Moreover, the proposed neural network can converge exponentially to the optimal solution of SVM learning. The rate of the exponential convergence can be made arbitrarily high by simply turning up a scaling parameter. Simulation examples based on benchmark problems are discussed to show the good performance of the proposed neural network for SVM learning.","1083-4419;10834419","","10.1109/TSMCB.2003.822955","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1275555","","Machine learning;Neural networks;Pattern classification;Quadratic programming;Recurrent neural networks;Risk management;Static VAr compensators;Support vector machine classification;Support vector machines;Turning","computational complexity;convergence of numerical methods;learning (artificial intelligence);optimisation;pattern classification;quadratic programming;recurrent neural nets;regression analysis;support vector machines","SVM;complexity;exponential convergence;one-layer recurrent neural network;optimal solution;pattern classification;performance;quadratic programming;regression;scaling parameter;support vector machine learning","","46","","31","","","April 2004","","IEEE","IEEE Journals & Magazines"
"Machine learning approaches for Chinese shallow parsers","Qin Lu; Jing Zhou; Rui-Feng Xu","Dept. of Comput., Hong Kong Polytech. Univ., China","Proceedings of the 2003 International Conference on Machine Learning and Cybernetics (IEEE Cat. No.03EX693)","20040219","2003","4","","2309","2314 Vol.4","In this paper, we present two machine-learning algorithms, namely, transformation-based error-driven learning (TEL) and memory-based learning (MBL) to improve the performance of a Chinese shallow parser. The Algorithm not only can handle nested chunking data, but also different phrase types (e.g. NP, VP, S etc.). Results show that TEL can achieve better recall rate, yet MBL is less sensitive to nesting and requires much less computation.","","POD:0-7803-7865-2","10.1109/ICMLC.2003.1259893","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1259893","","Algorithm design and analysis;Cybernetics;Data mining;Machine learning;Machine learning algorithms;Natural languages","grammars;learning (artificial intelligence);natural languages","Chinese shallow parsers;machine learning;memory-based learning;nested chunking data;transformation-based error-driven learning","","0","","8","","","2-5 Nov. 2003","","IEEE","IEEE Conference Publications"
"Evaluating robustness of gait event detection based on machine learning and natural sensors","M. Hansen; M. K. Haugland; T. Sinkjaer","Alfred Mann Found., Valencia, CA, USA","IEEE Transactions on Neural Systems and Rehabilitation Engineering","20040315","2004","12","1","81","88","A real-time system for deriving timing control for functional electrical stimulation for foot-drop correction, using peripheral nerve activity as a sensor input, was tested for reliability to investigate the potential for clinical use. The system, which was previously reported on, was tested on a hemiplegic subject instrumented with a recording cuff electrode on the Sural nerve, and a stimulation cuff electrode on the Peroneal cuff. Implanted devices enabled recording and stimulation through telelinks. An input domain was derived from the recorded electroneurogram and fed to a detection algorithm based on an adaptive logic network for controlling the stimulation timing. The reliability was tested by letting the subject wear different foot wear and walk on different surfaces than when the training data was recorded. The detection system was also evaluated several months after training. The detection system proved able to successfully detect when walking with different footwear on varying surfaces up to 374 days after training, and thereby showed great potential for being clinically useful.","1534-4320;15344320","","10.1109/TNSRE.2003.819890","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1273526","","Control systems;Electrodes;Event detection;Machine learning;Neuromuscular stimulation;Real time systems;Robustness;Sensor systems;System testing;Timing","bioelectric phenomena;biomedical electrodes;footwear;gait analysis;learning (artificial intelligence);neuromuscular stimulation;robust control","Peroneal cuff;Sural nerve;adaptive logic network;detection algorithm;electroneurogram;foot wear;foot-drop correction;functional electrical stimulation;gait event detection;hemiplegic subject;implanted devices;machine learning;natural sensors;peripheral nerve activity;recording cuff electrode;robustness;stimulation cuff electrode;telelinks;timing control;walking","Action Potentials;Adult;Algorithms;Artificial Intelligence;Electric Stimulation Therapy;Electromyography;Female;Gait;Gait Disorders, Neurologic;Hemiplegia;Humans;Leg;Muscle, Skeletal;Pattern Recognition, Automated;Peroneal Nerve;Proprioception;Quality Control;Reproducibility of Results;Sensitivity and Specificity;Shoes;Sural Nerve;Treatment Outcome","28","","19","","","March 2004","","IEEE","IEEE Journals & Magazines"
"Learning single-machine scheduling heuristics subject to machine breakdowns with genetic programming","Wen-Jun Yin; Min Liu; Cheng Wu","Dept. of Autom., Tsinghua Univ., Beijing, China","Evolutionary Computation, 2003. CEC '03. The 2003 Congress on","20040524","2003","2","","1050","1055 Vol.2","Genetic programming (GP) has been rarely applied to scheduling problems. In this paper the use of GP to learn single-machine predictive scheduling (PS) heuristics with stochastic breakdowns is investigated, where both tardiness and stability objectives in face of machine failures are considered. The proposed bi-tree structured representation scheme makes it possible to search sequencing and idle time inserting programs integratedly. Empirical results in different uncertain environments show that GP can evolve high quality PS heuristics effectively. The roles of inserted idle time are then analysed with respect to various weighting objectives. Finally some guides are supplied for PS design based on GP-evolved heuristics.","","POD:0-7803-7804-0","10.1109/CEC.2003.1299784","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1299784","","Automation;Dispatching;Electric breakdown;Genetic programming;Job shop scheduling;Machine learning;Production;Single machine scheduling;Stability;Stochastic processes","genetic algorithms;heuristic programming;job shop scheduling;single machine scheduling;stochastic programming;tree searching","GP-evolved heuristics;bi-tree structured representation;genetic programming;idle time inserting programs;machine breakdowns;predictive scheduling heuristics;single-machine scheduling","","3","","9","","","8-12 Dec. 2003","","IEEE","IEEE Conference Publications"
"Evolutionary machine learning for Web mining","A. Joshi; S. Todwal","Pune Inst. of Comput. Technol., India","TENCON 2003. Conference on Convergent Technologies for Asia-Pacific Region","20040315","2003","2","","693","697 Vol.2","The Internet is an extensive source of information and searching it exhaustively is inefficient in terms of time complexity. Web search is one of the most universal and influential applications on the Internet. A new search mechanism called SmartSeek is introduced. Inspired by machine learning concepts, this new technique employs a genetic algorithm (GA) for adapting to the user's interests. The system accepts user feedback for fitness evaluation. The mutation operation involved in the process ensures that the search is not confined to a limited domain.","","POD:0-7803-8162-9","10.1109/TENCON.2003.1273268","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1273268","","Artificial intelligence;Data mining;Genetic programming;Humans;Internet;Learning systems;Machine learning;Uniform resource locators;Web mining;Web search","Internet;data mining;feedback;genetic algorithms;information retrieval;learning (artificial intelligence)","Internet;SmartSeek;Web mining;Web search;evolutionary machine learning;fitness evaluation;genetic algorithm;time complexity","","1","","6","","","15-17 Oct. 2003","","IEEE","IEEE Conference Publications"
