"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1527287,1527952,1527666,1527765,1527946,1526987,1527921,1527216,1527023,1527521,1527101,1527956,1527866,1527862,1527858,1527702,1527775,1527136,1527046,1527854,1527771,1527313,1527391,1527273,1526948,1526953,1527484,1527191,1527238,1527677,1527375,1527131,1527506,1527107,1526937,1527360,1527434,1527832,1527910,1527351,1527075,1527609,1527475,1526956,1527422,1527319,1527034,1527181,1527031,1527263,1527540,1527567,1527122,1527532,1526923,1526913,1527614,1527042,1527559,1527872,1527142,1527794,1527880,1527720,1526975,1527154,1527178,1527446,1527633,1527595,1527027,1527407,1527681,1527836,1527914,1527479,1527840,1527844,1527063,1527754,1527260,1527221,1527186,1527537,1527564,1527451,1527850,1527119,1527529,1527694,1526920,1527788,1527247,1527328,1527742,1527734,1527059,1527668,1527767,1526989",2017/05/05 01:18:50
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Simplify the method of decision tree: an example for surface modeling","Xu-Min Liu; Hou-Kuan Huang; Wei-Xiang Xu","Sch. of Inf. Eng., Capital Normal Univ., Beijing, China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","4","","2073","2078 Vol. 4","Classification is an important problem in data mining. Given a database of records, each with a class label, a classifier generates a concise and meaningful description for each class that can be used to classify subsequent records. A number of popular classifiers construct decision trees to generate class models. In this paper, the idea of algorithm for building a decision tree is introduced by comparing the algorithm of information gain or entropy. According to the theory of rough sets, the method of constructing decision tree is discussed. The produced process of decision tree is given as an example of surface modeling. Compared with ID3 algorithm, the complexity of decision tree is decreased, the construction of decision tree is optimized the better rule of data mining could be built.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527287","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527287","Classification;Data mining;Decision tree;Information entropy;Rough sets","Artificial intelligence;Bayesian methods;Buildings;Classification tree analysis;Data mining;Databases;Decision trees;Entropy;Neural networks;Rough sets","computational complexity;data mining;decision trees;entropy;learning (artificial intelligence);optimisation;rough set theory","computational complexity;data mining;decision tree;information entropy;knowledge classification;optimization;rough set theory;surface modeling","","0","","10","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Automatic generating fuzzy rules with a particle swarm optimization","Ming Ma; Chun-Guang Zhou; Li-Biao Zhang; Quan-Sheng Dou","Coll. of Comput. Sci. & Technol., Jilin Univ., Changchun, China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","9","","5695","5698 Vol. 9","We have proposed a pruning algorithm to obtain the desirable fuzzy rules based on particle swarm optimization. Compared the standard particle swarm optimization, in the proposed algorithm we adopted a binary value vector and a real values vector to represent a solution, and used the different equation to update the different parameters. Numerical simulations show the effectiveness of the proposed algorithm.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527952","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527952","Particle swarm optimization;fuzzy neural network;pruning algorithm","Cognition;Computer science;Educational institutions;Educational technology;Equations;Fuzzy neural networks;Fuzzy reasoning;Fuzzy sets;Fuzzy systems;Particle swarm optimization","fuzzy neural nets;fuzzy set theory;knowledge acquisition;particle swarm optimisation","binary value vector;fuzzy neural network;fuzzy rule generation;numerical simulation;particle swarm optimization;pruning algorithm","","1","","8","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Monitoring batch processes using multi-model discriminant partial least squares","Li-Ying Jiang; Lei Xie; Shu-Qing Wang; Ning Wang","Shenyang Inst. of Aeronaut. Eng., China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","7","","4158","4162 Vol. 7","Multiway principal component analysis (MPCA) has been successfully used to monitor batch processes. But, there exist two problems when MPCA is used to monitor batch processes. One is that the process data must submit normal distribution. Another is that MPCA need complete batch data for online monitoring, so the values from the current until the end of its operation must been estimated or filled in. To overcome those problems, a novel monitoring method, multi-model discriminant partial least squares (multi-model DPLS), is presented. The proposed method is proved to be effective by the application of an industrial streptomycin fermentation process.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527666","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527666","Batch processes;Process monitoring;discriminant partial least squares","Aerospace engineering;Chemical processes;Covariance matrix;Gaussian distribution;Industrial control;Least squares methods;Monitoring;Page description languages;Principal component analysis;Process control","batch processing (industrial);chemical industry;fermentation;least squares approximations;process control;process monitoring","batch process monitoring;industrial streptomycin fermentation process;multimodel discriminant partial least squares;online monitoring","","0","","10","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Design of 2D digital filters using BP neural networks","Xiao-Hua Wang; Yi-Gang He; Hong Li; Yu-Lou Peng; Mao-Jun Li","Electri. & Inf. Eng. Coll., Changsha Univ. of Sci. & Technol., China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","8","","4684","4689 Vol. 8","This paper provides a new approach for the design of 2D FIR linear-phase digital filters based on a parallel back-propagation neural-networks algorithm (PBPNNA). According to the frequency response characteristic of a 2D linear-phase FIR filter, a compact expression for the transfer function is derived, and a new PBPNNA is established for designing 2D FIR linear-phase filters. The convergence theorem is presented and proved to illustrate the stability of the PBPNNA. Design examples are also given to illustrate the effectiveness of the proposed design approach.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527765","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527765","2-D Linear-phase digital filters;back-propagation neural network;convergence theorem;stability","Algorithm design and analysis;Convergence;Design engineering;Digital filters;Finite impulse response filter;Neural networks;Nonlinear filters;Signal processing algorithms;Stability;Transfer functions","FIR filters;backpropagation;convergence;electronic engineering computing;neural nets;transfer functions","2D digital filter design;2D linear-phase FIR filter;BP neural network;convergence theorem;frequency response characteristics;parallel back-propagation;transfer function","","0","","8","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Reduced human fatigue interactive evolutionary computation for micromachine design","R. Kamalian; Ying Zhang; H. Takagi; A. M. Agogino","Fac. of Design, Kyushu Univ., Fukuoka, Japan","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","9","","5666","5671 Vol. 9","This paper presents a novel method of using interactive evolutionary computation (IEC) for the design of microelectromechanical systems (MEMS). A key limitation of IEC is human fatigue. Based on the results of a study of a previous IEC MEMS tool, an alternate form that requires less human interaction is presented. The method is applied on top of a conventional multi-objective genetic algorithm, with the human in a supervisory role, providing evaluation only every n<sup> th</sup>-generation. Human interaction is applied to the evolution process by means of Pareto-rank shifting, which is used for the fitness calculation used in selection. Results of a test of 13 users shows that this IEC method can produce statistically significant better MEMS resonators than non-interactive evolutionary synthesis.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527946","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527946","CAD;Evolutionary Computation;Human Interaction;IEC;Interactive Evolutionary Computation;MEMS;MOGA;Micromachines","Algorithm design and analysis;Character generation;Evolutionary computation;Fatigue;Genetic algorithms;Humans;IEC;Microelectromechanical systems;Micromechanical devices;Testing","CAD;Pareto optimisation;electronic engineering computing;genetic algorithms;interactive systems;micromechanical devices","CAD;IEC MEMS tool;MEMS design;MOGA;Pareto-rank shifting;fitness calculation;human fatigue;human interaction;interactive evolutionary computation;microelectromechanical systems;micromachine design;multiobjective genetic algorithm","","7","","14","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"New Artificial Neural Network Based Magnetizing Inrush Detection in Digital Differential Protection for Large Transformer","Yu-Ping Lu; L. L. Lai; Li-Dan Hua","Dept of Electrical Engineering Southeast University, Nanjing, China 210096","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","1","","441","447","The impact of inrush on large transformer differential protection has not been solved satisfactorily. A new intelligent ANN based scheme for digital differential protection is proposed in this paper to distinguish inrush from internal fault in a transformer. The new scheme is based on multi-condition restraint which introduces voltage features as a criterion. Test results show the advantages in comparing with traditional second harmonic restraint method. The new intelligent scheme can meet the requirements for large transformer protection.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1526987","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1526987","Artificial neural network;differential protection;inrush;multi-condition restraint;transformer","Artificial intelligence;Artificial neural networks;Equations;Hardware;Intelligent networks;Power system harmonics;Power system protection;Power transformers;Surge protection;Testing","","Artificial neural network;differential protection;inrush;multi-condition restraint;transformer","","1","","9","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Image Matching System design and implementation","Zhi-Tao Xiao; Jin-Rui Yang; Qi Liu","Sch. of Inf. & Commun. Eng., Tianjin Polytech. Univ., China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","9","","5528","5531 Vol. 9","Using TMS320C6701 DSP as the core processor, the implementation scheme of Image Matching System is put forward. The hardware design and software implementation are discussed and hardware diagram and software flowchart are given. Reasons of choosing some important chips are illustrated. And the general processing procedure of Image Matching System is analyzed. Experiments show that this system can complete image-matching task successfully.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527921","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527921","DSP;TMS320C6701;image matching system","Aircraft navigation;Digital signal processing;Digital signal processing chips;EPROM;Frequency;Hardware;Image matching;Read-write memory;Real time systems;Target recognition","digital signal processing chips;flowcharting;image matching","Image Matching System;TMS320C6701 DSP;core processor;hardware design;hardware diagram;software flowchart;software implementation","","0","","7","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Data clustering by ant colony on a digraph","Ling Chen; Li Tu; Hong-Jian Chen","Dept. of Comput. Sci., Yangzhou Univ., China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","3","","1686","1692 Vol. 3","An adaptive data clustering algorithm based on ant colony (ant-cluster) is presented. Enlightened by the self-organizing behavior of ant society, we assign acceptance rates on the directed edges of a pheromone digraph in ant-cluster system. The pheromone on the edges of the digraph is adaptively updated by the ants passing it. Some edges with less pheromone are progressively removed under a list of certain thresholds in the process. Strong connected components of the final digraph are extracted as clusters. The performance of ant-cluster is compared with classical K-means clustering algorithm and ACO clustering algorithm LF in terms of clustering quality and efficiency on several real datasets and clustering benchmarks. Experimental results indicate that the ant-cluster is able to find clusters faster with better clustering quality and is easier to implement than K-means and LF.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527216","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527216","Digraph;K-means;LF;ant colony;clustering","Ant colony optimization;Birds;Cadaver;Clustering algorithms;Computer science;DNA;Marine animals;Particle swarm optimization;Software algorithms;Testing","adaptive systems;directed graphs;particle swarm optimisation;pattern clustering","K-means;adaptive data clustering algorithm;ant colony;ant-cluster;pheromone digraph;self-organizing behavior","","3","","15","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"New Method on Design of Robust Controller for Unstable Process","Xian-Ku Zhang","Lab. of Simulation and Control of Navigation Systems, Dalian Maritime University, Dalian116026, China E-MAIL: Zhangxk@dlmu.edu.cn","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","1","","643","648","In the formulation of H∞ weighted mixed sensitivity problem, any unstable poles of the plant inside the specified control bandwidth will be shifted approximately to its jω-axis mirror image once the feedback loop is closed with an H∞ controller. The symmetric values of zero-poles in the open right-half plane of the unstable process about the imaginary axis are defined as their mirror-images. An unstable process is transformed into a minimum-phase system through mirror-injection in the paper, then solving the robust controller using closed-loop gain shaping algorithm. When the plant is a pure unstable process whose all poles lie in the open right half plane it is loop-shaped through adding left half plane poles and zeros so that the system is converted into a regular unstable system, then the loop-shaped unstable process is transformed into a minimum-phase system through mirror-injection, the robust controller is acquired using closed-loop gain shaping algorithm. Because its largest singular value curves are similar before or after the unstable process is mirror-injected, and the closed-loop gain shaping algorithm constructs directly the robust controller using parameters having engineering sense according to the shape of the singular value curves of the robust performance index, the designed controller has equally robustness to the unstable process. The method has the advantages of simple design procedure and obvious physical meaning.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527023","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527023","Closed-loop gain shaping;Mirror-injection;Robust controller;Unstable process","Bandwidth;Control systems;Design methodology;Feedback loop;Mirrors;Open loop systems;Poles and zeros;Process control;Robust control;Shape control","","Closed-loop gain shaping;Mirror-injection;Robust controller;Unstable process","","0","","15","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
"Multiple sequence alignment using minimum spanning tree","Mei-Jie Zhu; Gui-Wu Hu; Qi-Lun Zheng; Hong Peng","Coll. of Comput. Sci. & Eng., South China Univ. of Technol., Guangzhou, China","2005 International Conference on Machine Learning and Cybernetics","20051107","2005","6","","3352","3356 Vol. 6","Multiple sequence alignment (MSA) is one of the most important tools in modern biology. The MSA problem is NP-hard; therefore, heuristic approaches are needed to align a large set of data within a reasonable time. In this paper, a new MSA algorithm is proposed. We use a minimum spanning tree (MST) algorithm to construct a guide tree in which the sequences are aligned. The time complexity of our MSA approach is O(n<sup> 3</sup>L<sup> 2</sup>) (where n is the number of sequences and L is the maximum length of all sequences). The validity of our algorithm has been confirmed by the experimental results.","2160-133X;2160133X","POD:0-7803-9091-1","10.1109/ICMLC.2005.1527521","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1527521","Multiple sequence alignment;minimum spanning tree;molecular biology;star alignment algorithm","Agricultural engineering;Biology computing;Clustering algorithms;Computational biology;Computer science;Educational institutions;Mathematics;Phylogeny;Polymers;Sequences","biology computing;computational complexity;molecular biophysics;tree searching;trees (mathematics)","NP-hard problem;heuristic approach;minimum spanning tree;molecular biology;multiple sequence alignment;star alignment algorithm;time complexity","","2","","9","","","18-21 Aug. 2005","","IEEE","IEEE Conference Publications"
