"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1388471,1374869,1364006,1356021,1337248,1335477,1335452,1335446,1316853,1315952,1294893,1294896,1288524,7866814,7819399,7742779,7579117,7445834,7453085,7405719,7272733,7160883,7063166,6982187,6756900,6750492,6585399,6461363,6329901,5552586,4747605,1637343,7389284,7359354,7359253,6674032,6353470,6163560,5898446,5678580,4763648,4580536,4525137,4136850,4078948,1717307,1677464,1588794,7906582,7400905,7373593,7917331,7885555,7905715,7906477,7565620,7890340,7885699,7885700,7880217,7879177,7878660,7868610,7869388,7863292,7500086,7850052,7850191,7844419,7844790,7844235,7846396,7844365,7844809,7838998,7838892,7836122,7830895,7444177,7818563,7819757,7819874,7819816,7822910,7813490,7529172,7810121,7802864,7802879,7802848,7802880,7802885,7796310,7797236,7793113,7522089,7448478,7790254,7783237,7783806",2017/05/05 22:22:26
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Recognizing cardiovascular risk from photoplethysmogram signals using ELM","Shobitha S; Sandhya R; Niranjana Krupa B; M. A. M. Ali","Dept. of Electronics & Communication Engg., PES University, Bangalore, India","2016 Second International Conference on Cognitive Computing and Information Processing (CCIP)","20170102","2016","","","1","5","In this paper, photoplethysmogram (PPG) signals, 30 healthy and 30 pathological, are classified as `healthy' or `at risk' of cardiovascular diseases (CVDs) using extreme learning machine (ELM), a supervised learning algorithm. Additionally, two other supervised learning algorithms, backpropagation and support vector machine are used for classification to compare their results with that of ELM and hence validate its performance. Based on the results obtained, ELM gives the best accuracy, a sensitivity of 89.33% and a specificity of 90.33%, with minimum training time and minimum number of features as input.","","Electronic:978-1-5090-1025-7; POD:978-1-5090-1026-4","10.1109/CCIP.2016.7802864","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7802864","Back propagation;CVDs;Extreme learning machine;PPG;SVM","Arteries;Classification algorithms;Feature extraction;Kernel;Pathology;Support vector machines;Training","backpropagation;diseases;learning (artificial intelligence);medical signal processing;support vector machines","ELM;backpropagation;cardiovascular diseases;cardiovascular risk;extreme learning machine;photoplethysmogram signals;supervised learning algorithms;support vector machine","","","","","","","12-13 Aug. 2016","","IEEE","IEEE Conference Publications"
"The interdisciplinary research of big data and wireless channel: A cluster-nuclei based channel model","J. Zhang","Beijing Haidian District, Xitucheng Road No. 10, Mailbox No. 92, 100876, China","China Communications","20160212","2016","13","2","14","26","Recently, internet stimulates the explosive progress of knowledge discovery in big volume data resource, to dig the valuable and hidden rules by computing. Simultaneously, the wireless channel measurement data reveals big volume feature, considering the massive antennas, huge bandwidth and versatile application scenarios. This article firstly presents a comprehensive survey of channel measurement and modeling research for mobile communication, especially for 5th Generation (5G) and beyond. Considering the big data research progress, then a cluster-nuclei based model is proposed, which takes advantages of both the stochastical model and deterministic model. The novel model has low complexity with the limited number of cluster-nuclei while the cluster-nuclei has the physical mapping to real propagation objects. Combining the channel properties variation principles with antenna size, frequency, mobility and scenario dug from the channel data, the proposed model can be expanded in versatile application to support future mobile research.","1673-5447;16735447","","10.1109/CC.2016.7405719","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7405719","5G;big data;channel model;cluster;machine learning;massive MIMO","5G mobile communication;Special issues and sections","","","","","","","","","N/A 2016","","IEEE","IEEE Journals & Magazines"
"In the News","D. Voth; S. R. Hedberg","","IEEE Intelligent Systems","20070326","2007","22","2","5","8","The article looks at how AI is helping researchers to create tools to help doctors make better diagnoses, gather enhanced information from medical tests, improve their surgery and examination skills, and more quickly make relevant biomedical discoveries. It also discusses how personal computers are no longer simply work tools. They now store the intermingled memories of our personal and professional lives in gigabytes of photos, emails, calendars, documents, videos, and so on. A small cadre of researchers is beginning to tap these digital stores through life annotation, enabling us to search our own PCs the way we search the Web","1541-1672;15411672","","10.1109/MIS.2007.35","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4136850","LifeBrowser;MyLifeBits;artificial intelligence;healthcare;life annotation;machine learning;pattern recognition","Biomedical imaging;Blood vessels;Crawlers;Deformable models;Image analysis;Mathematical model;Medical diagnostic imaging;Neoplasms;Surgery;Surges","Internet;artificial intelligence;health care;information retrieval;information storage;medical diagnostic computing;microcomputer applications;personal information systems;surgery","Web searching;ethical issue;intelligent healthcare;legal issue;medical diagnosis;neurophysiology;personal computing;personal digitised memories;political issue;surgery","","0","","","","","March-April 2007","","IEEE","IEEE Journals & Magazines"
"Edward Feigenbaum","D. A. Grier","George Washington Univ., Washington, DC, USA","IEEE Annals of the History of Computing","20131122","2013","35","4","74","81","Edward Feigenbaum, the recipient of the 2013 Pioneer Award, is one of the founders of the field of artificial intelligence and has been one of its leaders for more than 50 years. He became aware of the birth of AI when he was an undergraduate at Carnegie Tech (later, Carnegie Mellon University). Continuing to graduate school there, he was mentored by Herbert Simon, and he also collaborated with Allen Newell. His career has taken him from Carnegie to the University of California, Berkeley, Stanford University, RAND, and the Pentagon. Feigenbaum has also authored and coedited several seminal AI books: Computers and Thought (1963), The Fifth Generation (1983), and the four-volume Handbook of Artificial Intelligence (1980s). In this interview, David Alan Grier and Feigenbaum talk about his career, his mentor Herbert Simon, and the development of AI.","1058-6180;10586180","","10.1109/MAHC.2013.49","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6674032","Allen Newell;Awards;Edward;Edward Feigenbaum;Feigenbaum;Fifth Generation Project;Herbert Simon;Interviews;artificial intelligence;computer-human interfaces;expert systems;history of computing;human-computer interaction;knowledge engineering;machine learning","Awards;Feigenbaum, Edward;Interviews","artificial intelligence;biographies","Berkeley;Carnegie Mellon University;Carnegie Tech;Computers and Thought;Edward Feigenbaum;Handbook of Artificial Intelligence;Pentagon;RAND;Stanford University;The Fifth Generation;University of California;artificial intelligence;graduate school;seminal AI books","","0","","","","","Oct.-Dec. 2013","","IEEE","IEEE Journals & Magazines"
"Intelligent Early-Warning of Power System Dynamic Insecurity Risk: towards Optimal Accuracy-Earliness Tradeoff","Y. Zhang; Y. Xu; Z. Dong; Z. Xu; K. P. Wong","","IEEE Transactions on Industrial Informatics","","2017","PP","99","1","1","Dynamic insecurity risk of power system has been increasingly concerned due to the integration of stochastic renewable power sources (such as wind and solar power) and complicated demand response. In this paper, an intelligent earlywarning system to achieve reliable online detection of risky operating conditions is proposed. The proposed intelligent system (IS) consists of an ensemble learning model based on extreme learning machine (ELM) and a decision-making process under a multi-objective programming (MOP) framework. Taking an ensemble form, the randomness existing in individual ELM training is generalized and reliable classification results can be obtained. The decision-making is designed for ELM ensemble whose parameters are optimized to search for the optimal tradeoff between the warning accuracy and the warning earliness of the proposed IS. The compromise solution turns out to significantly speed up the overall computation with an acceptable sacrifice in the accuracy (e.g. from 100% to 99.9%). More importantly, the proposed IS can provide multiple and switchable performances to the operators in order to satisfy different local dynamic security assessment (DSA) requirements.","1551-3203;15513203","","10.1109/TII.2017.2676879","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7869388","Dynamic insecurity risk;early warning;extreme learning machine;intelligent system;multi-objective programming","Computational modeling;Databases;Electronic mail;Power system dynamics;Power system stability;Reliability;Training","","","","","","","","20170302","","","IEEE","IEEE Early Access Articles"
"In the News","G. Lawton","","IEEE Intelligent Systems","20121115","2012","27","5","5","9","Researchers are working on a technique that enables a humanoid robot to learn basic language skills by communicating directly with people. Google and Stanford University scientists have developed a large, cloud-based, deep-learning neural network suitable for complex tasks such as object recognition and machine translation. Scientists have developed an approach designed to let robots work with in concert with humans in factories and other settings.","1541-1672;15411672","","10.1109/MIS.2012.99","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6353470","Caroline Lyon;DeeChee;Google;ITALK;Julie Shah;MIT;RobotCub Consortium;Stanford University;University of Hertfordshire;cloud computing;corpus linguistics;deep learning;iCub;language;machine learning;machine vision;networking;neural network;object recognition;robot;robotics;robots;speech;training","","","","","0","","","","","Sept.-Oct. 2012","","IEEE","IEEE Journals & Magazines"
"The Prediction Method of SO2 Concentration in Sulfuric Acid Production Process Based on GA-ELM","Q. Huang; C. Jiang; Y. Huang","Sch. of Electr. Eng., Guangxi Univ. Nanning, Nanning, China","2016 8th International Conference on Intelligent Human-Machine Systems and Cybernetics (IHMSC)","20161215","2016","02","","140","143","Plenty of SO<sub>2</sub> is generated in the productive process of sulfuric acid in chemical fertilizer industry. In order to improve the efficiency and accuracy of SO<sub>2</sub> emission prediction, a new method combining extreme learning machine (ELM) and genetic algorithm (GA) for SO<sub>2</sub> concentration prediction was proposed based on analyzing the influencing factors of sulfuric acid productive process. In order to avoid the influence on predicting effect of ELM by the randomness of input weight matrix and hidden layer deviation, GA was used to optimize the input weight matrix and hidden layer deviation, and the GA-ELM model for SO<sub>2</sub> emission prediction was built. Case analysis was made using statistical data of sulfuric acid productive process in a chemical fertilizer factory. The result shows that the prediction on possibility of SO<sub>2</sub> emission by GA-ELM model can be relatively accurate and effective.","","Electronic:978-1-5090-0768-4; POD:978-1-5090-0769-1","10.1109/IHMSC.2016.95","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7783806","exhaust emission;extreme learning machine;genetic algorithm;prediction;the concentration of SO2","Fertilizers;Genetic algorithms;Neurons;Production;Sociology;Statistics;Training","chemical engineering computing;chemical industry;fertilisers;genetic algorithms;learning (artificial intelligence);matrix algebra;production engineering computing;sulphur","GA-ELM model;chemical fertilizer industry;genetic algorithm-extreme learning machine;hidden layer deviation optimization;input weight matrix optimization;statistical data;sulfur dioxide concentration prediction method;sulfur dioxide emission prediction;sulfuric acid production process","","","","","","","27-28 Aug. 2016","","IEEE","IEEE Conference Publications"
"Understanding Humans in Multimedia","W. K. Zeng","Associate EIC Microsoft Research Asia","IEEE MultiMedia","20161114","2016","23","4","4","5","To fully understand humans in multimedia and uncover new opportunities, a multimodality approach is necessary. Bridges must be built across sometimes disparate communities to catalyze new multimodal and cross-disciplinary research efforts. Progress in cognitive science, linguistics, and natural-language processing is fundamental for designing machines that can perceive the world as humans do.","1070-986X;1070986X","","10.1109/MMUL.2016.57","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7742779","big data;data analysis;deep learning;graphics;human-centered computing;intelligent systems;machine learning;multimedia","","","","","","","","","","Oct.-Dec. 2016","","IEEE","IEEE Journals & Magazines"
"A Hierarchical Classification and Segmentation Scheme for Processing Sensor Data","H. Kalantarian; C. Sideris; M. Sarrafzadeh","Department of Computer Science, University of California, Los Angeles, CA, USA","IEEE Journal of Biomedical and Health Informatics","20170505","2017","21","3","672","681","Detecting short-duration events from continuous sensor signals is a significant challenge in the domain of wearable devices and health monitoring systems. Time-series segmentation refers to the challenge of subdividing a continuous stream of data into discrete windows, which can be individually processed using statistical classifiers or other algorithms. In this paper, we propose an algorithm for segmenting time-series signals and detecting short-duration data in the domain of lightweight embedded systems with real-time constraints. First, we demonstrate an approach for signal segmentation using a simple binary classifier. Next, we show how a novel two-stage classification algorithm can reduce computational overhead compared to a single-stage approach. Our proposed scheme is benchmarked using an audio-based nutrition-monitoring case study.","2168-2194;21682194","","10.1109/JBHI.2016.2526679","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7400905","Machine learning/supervised learning;mobile computing;pervasive computing/wearable computing","Biomedical monitoring;Embedded systems;Feature extraction;Informatics;Monitoring;Real-time systems;Wearable sensors","","","","","","","","20160208","May 2017","","IEEE","IEEE Journals & Magazines"
"In the News","L. McLaughlin; J. Krikke","","IEEE Intelligent Systems","20070129","2007","22","1","5","8","This paper discusses how some artificial intelligence (AI) researchers and search experts are using AI methods to try to improve the accuracy of video search results. One example is a University of Oxford project in which researchers use statistical machine learning, specifically computer vision methods for face detection and facial feature localization, to provide automatic annotation of video with information about all the content of the video. Another example is the video search engine from Blinkx that objectively analyzes video content using speech recognition and matches the spoken words to context gleaned from a massive database. Finally, researchers at Dartmouth University are working on a technology that shows whether images or video clips have been doctored. This technique uses support vector machines to differentiate computer-generated images from photographic images. The paper goes on to discuss computer Go programs. Go is an ancient Asian board game which has become a challenge for AI researchers around the world. Go is resistant to Deep Blue's brute-force search of the game tree; the number of possible moves is too large. This inspires researchers to develop hybrid methods combining different methods and algorithms","1541-1672;15411672","","10.1109/MIS.2007.12","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4078948","Bayesian analysis;Monte Carlo method;artificial intelligence;computer Go;computer vision;expectation maximization;machine learning;speech recognition;support vector machines;video search","Artificial intelligence;Computer vision;Face detection;Facial features;Image databases;Machine learning;Search engines;Spatial databases;Speech analysis;Speech recognition","artificial intelligence;computer vision;games of skill;support vector machines;video signal processing","AI methods;Asian board game;artificial intelligence;automatic video annotation;computer Go programs;computer vision;face detection;feature localization;hybrid methods;machine learning;object recognition;statistical machine learning;support vector machines;video search;video search engines","","0","","","","","Jan.-Feb. 2007","","IEEE","IEEE Journals & Magazines"
