"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7487165,7486356,7485680,7486476,7485271,7486506,7487116,7486210,7486545,7486460,7486592,7486358,7486461,7485147,7487607,7312936,7486110,7482124,7482110,7439855,7430292,7482805,7450160,7477677,7477448,7477595,7474877,7477679,7477558,7477624,7477625,7479310,7474373,7475384,7468458,7429688,7475867,7474340,7471285,7471715,7472134,7472577,7472768,7466062,7471631,7472174,7472122,7416633,7471613,7471930,7470121,7471897,7472857,7472165,7471892,7472173,7472746,7436783,7327212,7468955,7469130,7467366,7454703,7469174,7468968,7467312,7405343,7426845,7398101,7412749,7399414,7448418,7460397,7460569,7460664,7459357,7459170,7460666,7442576,7458333,7457876,7457870,7457855,7458185,7456692,7457004,7457118,7457147,7457169,7457111,7456783,7264998,7454745,7454554,7104152,7091956,7449810,7449802,7450554,7449601",2017/05/05 22:34:56
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"ZooplanktoNet: Deep convolutional network for zooplankton classification","J. Dai; R. Wang; H. Zheng; G. Ji; X. Qiao","College of Information Science and Engineering, Ocean University of China, Qingdao 266100, China","OCEANS 2016 - Shanghai","20160609","2016","","","1","6","Zooplankton are quite significant to the ocean ecosystem for stabilizing balance of the ecosystem and keeping the earth running normally. Considering the significance of zooplantkon, research about zooplankton has caught more and more attentions. And zooplankton recognition has shown great potential for science studies and mearsuring applications. However, manual recognition on zooplankton is labour-intensive and time-consuming, and requires professional knowledge and experiences, which can not scale to large-scale studies. Deep learning approach has achieved remarkable performance in a number of object recognition benchmarks, often achieveing the current best performance on detection or classification tasks and the method demonstrates very promising and plausible results in many applications. In this paper, we explore a deep learning architecture: ZooplanktoNet to classify zoolankton automatically and effectively. The deep network is characterized by capturing more general and representative features than previous predefined feature extraction algorithms in challenging classification. Also, we incorporate some data augmentation to aim at reducing the overfitting for lacking of zooplankton images. And we decide the zooplankton class according to the highest score in the final predictions of ZooplanktoNet. Experimental results demonstrate that ZooplanktoNet can solve the problem effectively with accuracy of 93.7% in zooplankton classification.","","Electronic:978-1-4673-9724-7; POD:978-1-4673-9725-4","10.1109/OCEANSAP.2016.7485680","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7485680","","Ecosystems;Feature extraction;Machine learning;Object recognition;Oceans;Training;Visualization","ecology;feature extraction;geophysical image processing;image classification;microorganisms;oceanography","ZooplanktoNet;data augmentation;deep convolutional network;feature extraction algorithm;object recognition benchmark;ocean ecosystem;zooplankton classification;zooplankton images;zooplankton recognition","","1","","18","","","10-13 April 2016","","IEEE","IEEE Conference Publications"
"Multi-Instance Deep Learning: Discover Discriminative Local Anatomies for Bodypart Recognition","Z. Yan; Y. Zhan; Z. Peng; S. Liao; Y. Shinagawa; S. Zhang; D. N. Metaxas; X. S. Zhou","Department of Computer Science, Rutgers University, Piscataway, NJ, USA","IEEE Transactions on Medical Imaging","20160429","2016","35","5","1332","1343","In general image recognition problems, discriminative information often lies in local image patches. For example, most human identity information exists in the image patches containing human faces. The same situation stays in medical images as well. “Bodypart identity” of a transversal slice-which bodypart the slice comes from-is often indicated by local image information, e.g., a cardiac slice and an aorta arch slice are only differentiated by the mediastinum region. In this work, we design a multi-stage deep learning framework for image classification and apply it on bodypart recognition. Specifically, the proposed framework aims at: 1) discover the local regions that are discriminative and non-informative to the image classification problem, and 2) learn a image-level classifier based on these local regions. We achieve these two tasks by the two stages of learning scheme, respectively. In the pre-train stage, a convolutional neural network (CNN) is learned in a multi-instance learning fashion to extract the most discriminative and and non-informative local patches from the training slices. In the boosting stage, the pre-learned CNN is further boosted by these local patches for image classification. The CNN learned by exploiting the discriminative local appearances becomes more accurate than those learned from global image context. The key hallmark of our method is that it automatically discovers the discriminative and non-informative local patches through multi-instance deep learning. Thus, no manual annotation is required. Our method is validated on a synthetic dataset and a large scale CT dataset. It achieves better performances than state-of-the-art approaches, including the standard deep CNN.","0278-0062;02780062","","10.1109/TMI.2016.2524985","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7398101","CNN;discriminative local information discovery;multi-instance;multi-stage","Algorithm design and analysis;DICOM;Image analysis;Image recognition;Machine learning;Three-dimensional displays","cardiology;computerised tomography;face recognition;image classification;learning (artificial intelligence);medical image processing","aorta arch slice;body-part recognition;cardiac slice;convolutional neural network;discriminative information;discriminative local anatomies;discriminative local appearances;global image context;human faces;human identity information;image classification problem;image recognition problems;image-level classifier;large scale CT dataset;local image information;local image patches;mediastinum region;multiinstance deep learning;multiinstance learning fashion;multistage deep learning framework;prelearned CNN;pretrain stage;synthetic dataset;transversal slice","","5","","51","","20160203","May 2016","","IEEE","IEEE Journals & Magazines"
"A comparative study of robustness of deep learning approaches for VAD","S. Tong; H. Gu; K. Yu","Key Laboratory of Shanghai Education Commission for Intelligent Interaction and Cognitive Engineering, SpeechLab, Department of Computer Science and Engineering, Shanghai Jiao Tong University, Shanghai, China","2016 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","20160519","2016","","","5695","5699","Voice activity detection (VAD) is an important step for real-world automatic speech recognition (ASR) systems. Deep learning approaches, such as DNN, RNN or CNN, have been widely used in model-based VAD. Although they have achieved success in practice, they are developed on different VAD tasks separately. Whilst VAD performance under noisy conditions, especially with unseen noise or very low SNR, are of great interest, there has no robustness comparison of different deep learning approaches so far. In this paper, to learn the robustness property, VAD models based on DNN, LSTM and CNN are thoroughly compared at both frame and segment level under various noisy conditions on Aurora 4, a commonly used speech corpus with rich noises. To improve the robustness of deep learning based VAD models, a new noise-aware training (NAT) approach is also proposed. Experiments show that LSTM-based VAD is most robust but the performance degrades dramatically in the conditions with unseen noise or diverse SNR. By incorporating NAT, significant performance gains can be obtained in these conditions.","","Electronic:978-1-4799-9988-0; POD:978-1-4799-9989-7; USB:978-1-4799-9987-3","10.1109/ICASSP.2016.7472768","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7472768","Deep learning;Robustness;VAD","Machine learning;Neural networks;Noise measurement;Robustness;Signal to noise ratio;Speech;Training","learning (artificial intelligence);recurrent neural nets;signal detection;speech recognition","ASR system;Aurora 4;CNN;DNN;LSTM-based VAD;NAT approach;RNN;Recurrent neural networks;convolutional neural network;deep learning approaches;deep neural networks;frame level;long short-term memory;model-based VAD;noise-aware training approach;noisy conditions;real-world automatic speech recognition systems;segment level;speech corpus;voice activity detection","","","","26","","","20-25 March 2016","","IEEE","IEEE Conference Publications"
"A coarse-to-fine deep learning for person re-identification","A. Franco; L. Oliveira","Intelligent Vision Research Lab, Federal University of Bahia","2016 IEEE Winter Conference on Applications of Computer Vision (WACV)","20160526","2016","","","1","7","This paper proposes a novel deep learning architecture for person re-identification. The proposed network is based on a coarse-to-fine learning (CFL) approach, attempting to acquire a generic-to-specific knowledge throughout a transfer learning process. The core of the method relies on a hybrid network composed of a convolutional neural network and a deep belief network denoising autoenconder. This hybrid network is in charge of extracting features invariant to illumination varying, certain image deformations, horizontal mirroring and image blurring, and is embedded in the CFL architecture. The proposed network achieved the best results when compared with other state-of-the-arts methods on i-LIDS, CUHK01 and CUHK03 data sets, and also a competitive performance on VIPeR data set.","","Electronic:978-1-5090-0641-0; POD:978-1-5090-0642-7","10.1109/WACV.2016.7477677","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7477677","","Face;Feature extraction;Lighting;Machine learning;Network topology;Noise measurement;Training","belief networks;computer vision;feature extraction;image denoising;learning (artificial intelligence);neural nets;object recognition","CFL approach;CFL architecture;CUHK01 data set;CUHK03 data set;VIPeR data set;coarse-to-fine deep learning;convolutional neural network;deep belief network denoising autoenconder;deep learning architecture;feature extraction;generic-to-specific knowledge;horizontal mirroring;i-LIDS data set;illumination varation;image blurring;image deformation;person reidentification;transfer learning process","","1","","28","","","7-10 March 2016","","IEEE","IEEE Conference Publications"
"A Cell Outage Management Framework for Dense Heterogeneous Networks","O. Onireti; A. Zoha; J. Moysen; A. Imran; L. Giupponi; M. Ali Imran; A. Abu-Dayya","Inst. for Commun. Syst., Univ. of Surrey, Guildford, UK","IEEE Transactions on Vehicular Technology","20160414","2016","65","4","2097","2113","In this paper, we present a novel cell outage management (COM) framework for heterogeneous networks with split control and data planes-a candidate architecture for meeting future capacity, quality-of-service, and energy efficiency demands. In such an architecture, the control and data functionalities are not necessarily handled by the same node. The control base stations (BSs) manage the transmission of control information and user equipment (UE) mobility, whereas the data BSs handle UE data. An implication of this split architecture is that an outage to a BS in one plane has to be compensated by other BSs in the same plane. Our COM framework addresses this challenge by incorporating two distinct cell outage detection (COD) algorithms to cope with the idiosyncrasies of both data and control planes. The COD algorithm for control cells leverages the relatively larger number of UEs in the control cell to gather large-scale minimization-of-drive-test report data and detects an outage by applying machine learning and anomaly detection techniques. To improve outage detection accuracy, we also investigate and compare the performance of two anomaly-detecting algorithms, i.e., k-nearest-neighbor- and local-outlier-factor-based anomaly detectors, within the control COD. On the other hand, for data cell COD, we propose a heuristic Grey-prediction-based approach, which can work with the small number of UE in the data cell, by exploiting the fact that the control BS manages UE-data BS connectivity and by receiving a periodic update of the received signal reference power statistic between the UEs and data BSs in its coverage. The detection accuracy of the heuristic data COD algorithm is further improved by exploiting the Fourier series of the residual error that is inherent to a Grey prediction model. Our COM framework integrates these two COD algorithms with a cell outage compensation (COC) algorithm that can be applied to both planes. Our COC solution utilizes an actor-critic-- ased reinforcement learning algorithm, which optimizes the capacity and coverage of the identified outage zone in a plane, by adjusting the antenna gain and transmission power of the surrounding BSs in that plane. The simulation results show that the proposed framework can detect both data and control cell outage and compensate for the detected outage in a reliable manner.","0018-9545;00189545","","10.1109/TVT.2015.2431371","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7104152","Cell outage compensation (COC);Self-organizing network;cell outage compensation;cell outage detection;cell outage detection (COD);cell outage management;cell outage management (COM);heterogeneous cellular network;self-healing;self-organizing network (SON)","Computer architecture;Data models;Machine learning algorithms;Microprocessors;Phase measurement;Power measurement;Time measurement","cellular radio;learning (artificial intelligence);minimisation;mobility management (mobile radio);quality of service;security of data;telecommunication computing;telecommunication security","COC algorithm;UE data handling;UE-data BS connectivity;actor-critic-based reinforcement learning algorithm;anomaly detection techniques;antenna gain adjustment;capacity optimization;cell outage compensation algorithm;cell outage detection algorithms;cell outage management framework;control base stations;control information transmission management;coverage optimization;data planes;dense heterogeneous networks;energy efficiency demands;grey-prediction-based approach;heuristic data COD algorithm;k-nearest-neighbor-based anomaly detectors;large-scale minimization-of-drive-test report data;local-outlier-factor-based anomaly detectors;machine learning;outage detection accuracy improvement;quality-of-service;split architecture;split control;transmission power adjustment;user equipment mobility management","","3","","49","","20150508","April 2016","","IEEE","IEEE Journals & Magazines"
"Salient Band Selection for Hyperspectral Image Classification via Manifold Ranking","Q. Wang; J. Lin; Y. Yuan","School of Computer Science and the Center for OPTical IMagery Analysis and Learning, Northwestern Polytechnical University, Xi&#x2019;an, China","IEEE Transactions on Neural Networks and Learning Systems","20160516","2016","27","6","1279","1289","Saliency detection has been a hot topic in recent years, and many efforts have been devoted in this area. Unfortunately, the results of saliency detection can hardly be utilized in general applications. The primary reason, we think, is unspecific definition of salient objects, which makes that the previously published methods cannot extend to practical applications. To solve this problem, we claim that saliency should be defined in a context and the salient band selection in hyperspectral image (HSI) is introduced as an example. Unfortunately, the traditional salient band selection methods suffer from the problem of inappropriate measurement of band difference. To tackle this problem, we propose to eliminate the drawbacks of traditional salient band selection methods by manifold ranking. It puts the band vectors in the more accurate manifold space and treats the saliency problem from a novel ranking perspective, which is considered to be the main contributions of this paper. To justify the effectiveness of the proposed method, experiments are conducted on three HSIs, and our method is compared with the six existing competitors. Results show that the proposed method is very effective and can achieve the best performance among the competitors.","2162-237X;2162237X","","10.1109/TNNLS.2015.2477537","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7436783","Band selection;deep learning;hyperspectral image (HSI) classification;manifold ranking (MR);saliency;stacked autoencoders (SAEs);stacked autoencoders (SAEs).","Adaptation models;Computer vision;Feature extraction;Hyperspectral imaging;Machine learning;Manifolds;Transforms","feature extraction;hyperspectral imaging;image classification;object detection","HSI;band difference measurement;band vectors;hyperspectral image classification;manifold ranking;saliency detection;salient band selection methods","","4","","53","","20160318","June 2016","","IEEE","IEEE Journals & Magazines"
"Linearized Kernel Dictionary Learning","A. Golts; M. Elad","Department of Electrical Engineering, Technion, Haifa, Israel","IEEE Journal of Selected Topics in Signal Processing","20160512","2016","10","4","726","739","In this paper, we present a new approach of incorporating kernels into dictionary learning. The kernel K-SVD algorithm (KKSVD), which has been introduced recently, shows an improvement in classification performance, with relation to its linear counterpart K-SVD. However, this algorithm requires the storage and handling of a very large kernel matrix, which leads to high computational cost, while also limiting its use to setups with small number of training examples. We address these problems by combining two ideas: first, we approximate the kernel matrix using a cleverly sampled subset of its columns using the Nyström method; second, as we wish to avoid using this matrix altogether, we decompose it by SVD to form new “virtual samples,” on which any linear dictionary learning can be employed. Our method, termed “Linearized Kernel Dictionary Learning” (LKDL) can be seamlessly applied as a preprocessing stage on top of any efficient off-the-shelf dictionary learning scheme, effectively “kernelizing” it. We demonstrate the effectiveness of our method on several tasks of both supervised and unsupervised classification and show the efficiency of the proposed scheme, its easy integration and performance boosting properties.","1932-4553;19324553","","10.1109/JSTSP.2016.2555241","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7454703","Dictionary Learning;KSVD;Kernel Dictionary Learning;Kernels;Supervised Dictionary Learning","Approximation algorithms;Dictionaries;Kernel;Machine learning algorithms;Optimization;Signal processing algorithms;Training","signal classification;singular value decomposition","KKSVD;LKDL;Nyström method;kernel K-SVD algorithm;kernel matrix;linearized kernel dictionary learning scheme;supervised classification;unsupervised classification","","","","57","","20160420","June 2016","","IEEE","IEEE Journals & Magazines"
"Big Data Analytics in Mobile Cellular Networks","Y. He; F. R. Yu; N. Zhao; H. Yin; H. Yao; R. C. Qiu","Department of Information and Communication Engineering, Dalian University of Technology, Dalian, China","IEEE Access","20160520","2016","4","","1985","1996","Mobile cellular networks have become both the generators and carriers of massive data. Big data analytics can improve the performance of mobile cellular networks and maximize the revenue of operators. In this paper, we introduce a unified data model based on the random matrix theory and machine learning. Then, we present an architectural framework for applying the big data analytics in the mobile cellular networks. Moreover, we describe several illustrative examples, including big signaling data, big traffic data, big location data, big radio waveforms data, and big heterogeneous data, in mobile cellular networks. Finally, we discuss a number of open research challenges of the big data analytics in the mobile cellular networks.","2169-3536;21693536","","10.1109/ACCESS.2016.2540520","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7429688","Big data analytics;mobile cellular networks","Big data;Cellular networks;Data analytics;Machine learning;Mobile communication;Random matrix theory","Big Data;cellular radio;learning (artificial intelligence);matrix algebra;telecommunication computing","big data analytics;big heterogeneous data;big location data;big radio waveform data;big signaling data;big traffic data;machine learning;massive data generators;mobile cellular networks;operator revenue maximization;random matrix theory;unified data model","","4","","54","","20160309","2016","","IEEE","IEEE Journals & Magazines"
"Improving occupancy presence prediction via multi-label classification","F. C. Sangogboye; K. Imamovic; M. B. Kjærgaard","SDU Center for Energy Informatics, M&#8856;rsk McKinney M&#8856;ller Institute, University of Southern Denmark","2016 IEEE International Conference on Pervasive Computing and Communication Workshops (PerCom Workshops)","20160421","2016","","","1","6","Heating and cooling of commercial buildings accounts for a large proportion of worldwide energy consumption. There exists an opportunity to reduce energy waste by improving the scheduling of heating, ventilation, and air conditioning (HVAC) based on occupancy. However, to enable this potential, we require more accurate methods for predicting occupancy to deliver the required level of comfort when rooms are occupied. This paper examines the novel use of multi-label classification (MLC) for predicting occupancy of rooms based on data from motion sensors. Stating the occupancy prediction problem as an MLC problem enables the use of existing MLC algorithms and provides a solid foundation for evaluating the performance of the predictive models. Our implemented algorithms are benchmarked against an existing occupancy prediction technique (PreHeat) on a dataset from two commercial buildings. The results show that PreHeat and Support Vector Machine (SVM) outperforms other algorithms for rooms with high occupancy frequency. Other machine learning algorithms outperform PreHeat and SVM for rooms with low occupancy frequency. In total, SVM provides a more robust performance than other algorithms with a significantly higher count of highest prediction accuracy for observed scenarios. Our experimental results also highlight that prediction performance for commercial buildings depends more on occupancy frequency than occupancy rate, and the occupancy state before the prediction horizon. By presenting more accurate algorithms for occupancy prediction, we hope to foster the development of more energy-efficient HVAC scheduling systems to reduce overall energy consumption.","","Electronic:978-1-5090-1941-0; POD:978-1-5090-1942-7","10.1109/PERCOMW.2016.7457147","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7457147","","Buildings;Feature extraction;Machine learning algorithms;Prediction algorithms;Predictive models;Sensors;Support vector machines","HVAC;building management systems;home automation;learning (artificial intelligence);pattern classification;support vector machines","MLC;PreHeat;SVM;building cooling;building heating;energy consumption;energy consumption reduction;energy waste reduction;energy-efficient HVAC scheduling systems;heating-ventilation-and-air-conditioning scheduling;machine learning algorithms;motion sensors;multilabel classification;occupancy frequency;occupancy state;performance evaluation;prediction horizon;room occupancy presence prediction improvement;support vector machine","","1","","13","","","14-18 March 2016","","IEEE","IEEE Conference Publications"
"Fast Object Detection at Constrained Energy","J. Liu; Y. Huang; J. Peng; J. Yao; L. Wang","Jingyu Liu is with National Laboratory of Pattern Recognition, CAS Center for Excellence in Brain Science and Intelligence Technology, Institute of Automation, Chinese Academy of Sciences, Beijing, 100190, China.(email:jingyu.liu@nlpr.ia.ac.cn)","IEEE Transactions on Emerging Topics in Computing","","2016","PP","99","1","1","Visual computing, e.g., automatic object detection, in mobile devices attracts more and more attention recently, in which fast models at constrained energy cost is a critical problem. In this paper, we introduce our work on designing models based on deep learning for 200 classes object detection in mobile devices, as well as exploring trade-off between accuracy and energy cost. In particular, we investigate several methods of extracting object proposals and integrate them into the fast-RCNN framework for object detection. Extensive experiments are conducted using the Jetson TK1 SOC platform and the Alienware- 15 laptop, including detailed parameters evaluation with respect to accuracy, energy cost and speed. From these experiments, we conclude how to obtain good balance between accuracy and energy cost, which might provide guidance to design effective and efficient object detection models on mobile devices.","2168-6750;21686750","","10.1109/TETC.2016.2577538","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7486110","Object detection;constrained energy;fast-RCNN","Feature extraction;Graphics processing units;Machine learning;Mobile handsets;Object detection;Portable computers;Proposals","","","","","","","","20160607","","","IEEE","IEEE Early Access Articles"
