"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6381613,6460514,6460348,6460728,6460624,6381608,6460474,6460920,6460369,6460203,6460904,6460380,6460389,6460785,6460469,6460632,6381614,6457807,6450722,6449755,6449512,6456124,6454795,6408075,6428750,6429022,6426698,6427180,6426153,6429178,6427042,6425688,6423609,6424455,6424429,6424885,6423628,6415660,6415842,6421391,6421392,6419998,6415796,6175912,6418958,6417521,6416536,6418484,6413795,6413801,6411882,6413876,6410602,6413328,6413830,6413814,6413838,6413823,6414153,6406486,6407942,6408570,6405769,6406437,6408551,6406927,6405579,6406113,6406037,6406441,6401036,6402590,6399676,6400486,6400858,6400807,6400890,6395362,6394806,6395395,6398712,6396535,6394387,6398481,6390562,6390606,6387215,6390430,6391498,6390621,6391254,6175024,6386611,6386714,6385117,6214595,6380071,6377854,6377921,6379301",2017/05/05 22:43:39
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Performance Analysis between Different Decision Trees for Uncertain Data","X. Peng; H. Guo; J. Pang","Dept. of Surveillance &amp; Intell., PLA AirForce Radar Coll., Wuhan, China","2012 International Conference on Computer Science and Service System","20121231","2012","","","574","577","In order to compare the classification accuracies and performance differences between traditional and probability-based decision tree classifiers, and come to understand those algorithms, which aim to improve construction efficiency of probability-based decision trees, mentioned in ""Decisions Trees for Uncertain Data"", this paper tested several algorithms, named AVG, UDT, UDT-BP, UDT-LP, UDT-GP, and UDT-ES respectively which based on the source codes of UDT program version 0.9. Extensive experiments have been conducted and the results show that: (1) Probability-based classifiers are more accurate than those using value averages. (2) Comparing with other pruning algorithms, UDTES algorithm performs the best when pruning probability-based decision trees.","","Electronic:978-0-7695-4719-0; POD:978-1-4673-0721-5","10.1109/CSSS.2012.149","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6394387","Data Mining;Decision Tree;Performance Analysis;Pruning techniques","Accuracy;Algorithm design and analysis;Classification algorithms;Decision trees;Entropy;Machine learning;Uncertainty","data mining;decision trees;pattern classification;probability","AVG algorithm;UDT program version 0.9 source codes;UDT-BP algorithm;UDT-ES algorithm;UDT-GP algorithm;UDT-LP algorithm;classification accuracies;construction efficiency improvement;performance difference analysis;probability-based decision tree classifiers;uncertain data","","0","","10","","","11-13 Aug. 2012","","IEEE","IEEE Conference Publications"
"Predictability score-based feature selection","M. V. Crăciun; A. Cocu; L. Dumitriu","Department of Computer and Information Technology, &#x201C;Dunarea de Jos&#x201D; University of Galati, 800323, Romania","2012 16th International Conference on System Theory, Control and Computing (ICSTCC)","20121213","2012","","","1","4","The greater than ever amount of data used in predictive data mining calls for new and flexible approaches, based on soft computing methods, with the purpose of recognizing the valuable attributes in datasets. The selection of relevant features is an important part of the preprocessing step in pattern recognition, statistics, knowledge discovery and data mining. Discovering attributes with little or without predictive information allows overfitting avoidance and comprehensibility improvement of the resulting model. In the literature, there are several measures to estimate the quality of the attributes. This paper proposes a predictability-based feature selection technique, in concert with a fuzzy inference system, to point out the potential variables in predictive modeling. The same as Relief family methods, this approach takes into account the context of other attributes, given the target value, to assess the predictability of attributes according to how well their values distinguish between instances that are near each other. Using Bayesian decision theory and fuzzy rules, the system provides, for each feature, its relevancy, as qualitative information and its predictability score as quantitative measure. Encouraging first results presented in two case studies conclude this paper, bringing experimental evidence to support our proposal. However, theoretical and experimental investigations must continue until better feature selection strategies will emerge. Our work is just another step toward this goal.","","Electronic:978-606-834-846-9; POD:978-1-4673-4534-7","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6379301","","Context;Filtering theory;Fuzzy logic;Iris;Machine learning;Predictive models;Training","Bayes methods;data mining;decision theory;fuzzy reasoning","Bayesian decision theory;attribute discovery;attribute quality estimation;fuzzy inference system;fuzzy rules;predictability score-based feature selection;predictive data mining;qualitative information;quantitative information;relief family methods;soft computing methods;target value","","0","","11","","","12-14 Oct. 2012","","IEEE","IEEE Conference Publications"
"A Multi-armed Bandit Approach to Cost-Sensitive Decision Tree Learning","S. Lomax; S. Vadera; M. Saraee","Sch. of Comput., Sci. &amp; Eng., Univ. of Salford, Salford, UK","2012 IEEE 12th International Conference on Data Mining Workshops","20130110","2012","","","162","168","Several authors have studied the problem of inducing decision trees that aim to minimize costs of misclassification and take account of costs of tests. The approaches adopted vary from modifying the information theoretic attribute selection measure used in greedy algorithms such as C4.5 to using methods such as bagging and boosting. This paper presents a new framework, based on game theory, which recognizes that there is a trade-off between the cost of using a test and the misclassification costs. Cost-sensitive learning is viewed as a Multi-Armed Bandit problem, leading to a novel cost-sensitive decision tree algorithm. The new algorithm is evaluated on five data sets and compared to six well known algorithms J48, EG2, MetaCost, AdaCostM1, ICET and ACT. The preliminary results are promising showing that the new multi-armed based algorithm can produce more cost-effective trees without compromising accuracy.","2375-9232;23759232","Electronic:978-1-4673-5164-5; POD:978-1-4799-1707-5","10.1109/ICDMW.2012.33","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6406437","Cost-sensitive learning;Decision tree learning;Game Theory;Multi-armed bandit problems","Accuracy;Classification algorithms;Decision trees;Educational institutions;Game theory;Labeling;Machine learning","decision trees;game theory;greedy algorithms;information theory;learning (artificial intelligence);pattern classification","ACT;AdaCostM1;C4.5;EG2;ICET;J48;MetaCost;bagging;boosting;cost-effective trees;cost-sensitive decision tree learning;game theory;greedy algorithms;information theoretic attribute selection measure;misclassification costs;multiarmed bandit approach","","0","","35","","","10-10 Dec. 2012","","IEEE","IEEE Conference Publications"
"Multi-classifier System Configuration Using Genetic Algorithms","D. Impedovo; G. Pirlo; D. Barbuzzi","Dipt. di Inf., Univ. degli Studi di Bari, Bari, Italy","2012 International Conference on Frontiers in Handwriting Recognition","20130131","2012","","","560","564","Classifier combination is a powerful paradigm to deal with difficult pattern classification problems. As matter of this fact, multi-classifier systems have been widely adopted in many applications for which very high classification performance is necessary. Notwithstanding, multi-classifier system design is still an open problem. In fact, complexity of multi-classifiers systems make the theoretical evaluation of system performance very difficult and, consequently, also the design of a multi-classifier system. This paper presents a new approach for the design of a multi-classifier system. In particular, the problem of feature selection for a multi-classifier system is addressed and a genetic algorithm is proposed for automatic selecting the optimal set of features for each individual classifier of the multi-classifier system. The experimental results, carried out in the field of handwritten digit recognition, demonstrate the effectiveness of the proposed approach.","","Electronic:978-0-7695-4774-9; POD:978-1-4673-2262-1","10.1109/ICFHR.2012.237","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6424455","Digit Recognition;Genetic Algorithms;Multi-classifier System","Classification algorithms;Genetic algorithms;Handwriting recognition;Machine learning;Optimization;Sociology;Statistics","genetic algorithms;handwritten character recognition;pattern classification","classifier combination;genetic algorithm;handwritten digit recognition;multiclassifier system configuration;multiclassifier system design;pattern classification problems","","1","","32","","","18-20 Sept. 2012","","IEEE","IEEE Conference Publications"
"Eigenvector selection in spectral clustering using Tabu Search","S. A. Toussi; H. S. Yazdi; E. Hajinezhad; S. Effati","Dept. of Comput. Eng., Ferdowsi Univ. of Mashhad, Mashhad, Iran","2011 1st International eConference on Computer and Knowledge Engineering (ICCKE)","20130117","2011","","","75","80","Ng. Jordan Weiss (NJW) is one of the most widely used spectral clustering algorithms. For partitioning data into clusters, this method uses the largest eigenvectors of the normalized affinity matrix derived from the data set. However, this set of features is not always the best selection to represent and reveal the structure of the data. In this paper, we aim to propose a quadratic framework to select the most representative eigenvectors. In this way, we define an objective function which includes two factors. In the first part, the interaction of each pair of eigenvectors is considered. In the second part, the ability of each eigenvector to represent the structure of data is considered separately. Then, we use proposed Tabu Search in [1] to solve this mixed-integer quadratic optimization problem. The experimental results show the success of this method to select relevant eigenvectors.","","Electronic:978-1-4673-5713-5; POD:978-1-4673-5712-8","10.1109/ICCKE.2011.6413328","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6413328","Tabu search;feature/eigenvector selection;optimization problem;spectral clustering","Accuracy;Algorithm design and analysis;Clustering algorithms;Indexes;Machine learning;Optimization;Partitioning algorithms","eigenvalues and eigenfunctions;integer programming;matrix algebra;pattern clustering;quadratic programming;search problems","NJW;Ng. Jordan Weiss;data structure;eigenvector pair interaction;mixed-integer quadratic optimization problem;normalized affinity matrix;objective function;quadratic framework;representative eigenvector selection;spectral clustering algorithms;tabu search","","0","","35","","","13-14 Oct. 2011","","IEEE","IEEE Conference Publications"
"Ensemble of feature selectors for software fault localization","S. Roychowdhury","Department of Electrical and Computer Engineering, The University of Texas at Austin, 78712, USA","2012 IEEE International Conference on Systems, Man, and Cybernetics (SMC)","20121213","2012","","","1351","1356","Fault localization is an important process in software development and maintenance. Recently, code coverage information coupled with machine learning techniques (especially filter-based feature selection) have been used to isolate potentially faulty regions of code. In this initial exploratory paper, we propose a novel technique that uses strengths of different types of feature selectors. Here, we mainly focus on an ensemble of two classes of feature selectors: 1) convex feature selectors - that use the underlying properties of convexity of operators, and 2) similarity measures - that are typically non-convex operators. We evaluate the effectiveness of our proposed technique of fault localization by using publicly available programs.","1062-922X;1062922X","Electronic:978-1-4673-1714-6; POD:978-1-4673-1713-9; USB:978-1-4673-1712-2","10.1109/ICSMC.2012.6377921","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6377921","","Convex functions;Covariance matrix;Debugging;Eigenvalues and eigenfunctions;Machine learning;Mutual information;Random variables","fault diagnosis;learning (artificial intelligence);software maintenance","code coverage information;convex feature selectors;feature selector ensemble;filter-based feature selection;machine learning techniques;operator convexity;similarity measures;software development;software fault localization;software maintenance","","0","","16","","","14-17 Oct. 2012","","IEEE","IEEE Conference Publications"
"Low-Rank Transfer Subspace Learning","M. Shao; C. Castillo; Z. Gu; Y. Fu","Northeastern Univ., Boston, MA, USA","2012 IEEE 12th International Conference on Data Mining","20130117","2012","","","1104","1109","One of the most important challenges in machine learning is performing effective learning when there are limited training data available. However, there is an important case when there are sufficient training data coming from other domains (source). Transfer learning aims at finding ways to transfer knowledge learned from a source domain to a target domain by handling the subtle differences between the source and target. In this paper, we propose a novel framework to solve the aforementioned knowledge transfer problem via low-rank representation constraints. This is achieved by finding an optimal subspace where each datum in the target domain can be linearly represented by the corresponding subspace in the source domain. Extensive experiments on several databases, i.e., Yale B, CMU PIE, UB Kin Face databases validate the effectiveness of the proposed approach and show the superiority to the existing, well-established methods.","1550-4786;15504786","Electronic:978-0-7695-4905-7; POD:978-1-4673-4649-8","10.1109/ICDM.2012.102","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6413801","domain adaptation;low-rank;transfer learning","Convergence;Databases;Knowledge transfer;Learning systems;Machine learning;Principal component analysis;Silicon","database management systems;learning (artificial intelligence)","CMU PIE database;UB Kin Face database;Yale B database;knowledge transfer problem;low-rank representation constraint;machine learning;training data;transfer subspace learning","","10","","35","","","10-13 Dec. 2012","","IEEE","IEEE Conference Publications"
"Structural Learning for Writer Identification in Offline Handwriting","U. Porwal; C. Ramaiah; A. Shivram; V. Govindaraju","Dept. of Comput. Sci. & Eng., Univ. at Buffalo - SUNY, Amherst, NY, USA","2012 International Conference on Frontiers in Handwriting Recognition","20130131","2012","","","417","422","Availability of sufficient labeled data is key to the performance of any learning algorithm. However, in document analysis obtaining the large amount of labeled data is difficult. Scarcity of labeled samples is often a main bottleneck in the performance of algorithms for document analysis. However, unlabeled data samples are present in abundance. We propose a semi supervised framework for writer identification for offline handwritten documents that leverages the information hidden in the unlabeled samples. The task of writer identification is a complex one and our framework tries to model the nuances of handwriting with the use of structural learning. This framework models the complexity of learning problem by selecting the best hypotheses space by breaking the main task into several sub tasks. All the hypotheses spaces pertaining to the sub tasks will be used for the best model selection by retrieving a common optimal sub structure that has high correspondence with all of the candidate hypotheses spaces. We have used publically available IAM data set to show the efficacy of our method.","","Electronic:978-0-7695-4774-9; POD:978-1-4673-2262-1","10.1109/ICFHR.2012.277","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6424429","","Feature extraction;Machine learning;Space exploration;Training;Training data;Vectors;Writing","document image processing;handwriting recognition;learning (artificial intelligence);text analysis","IAM data set;best hypotheses space selection;best model selection;document analysis;labeled sample scarcity;learning algorithm performance;learning problem complexity;offline handwriting;offline handwritten document;semisupervised framework;structural learning;unlabeled data sample;writer identification","","1","","11","","","18-20 Sept. 2012","","IEEE","IEEE Conference Publications"
"Chinese text categorization using the character N-gram","M. Suzuki; N. Yamagishi; Y. C. Tsai","Shonan Inst. of Technol., Fujisawa, Japan","2012 International Symposium on Information Theory and its Applications","20130107","2012","","","722","726","We previously proposed the accumulation method, which is a language-independent text classification method that is based on the character N-gram, and classified English, Japanese, and Korean text documents. The accumulation method does not depend on the language structure, because this method uses the character N-gram to form index terms. If text documents are expressed in Unicode, then the accumulation method can classify documents using the same algorithm. In the present paper, we classify Chinese text documents, which are newspaper articles from the People's Daily 2009-2010 data set. The highest macro-averaged F-measure of the proposed method was 92.6% for the People's Daily 2009-2010 data set. Thus, we obtain good results for the Chinese language. Moreover, we can construct a framework whereby the computer can automatically distinguish the difficulty of each document classification.","","Electronic:978-4-88552-267-3; POD:978-1-4673-2521-9","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6401036","","Accuracy;Computers;Indexes;Machine learning;Text categorization;Training;Vectors","classification;indexing;natural language processing;text analysis","Chinese language;Chinese text categorization;Chinese text document classification;English text document;Japanese text document;Korean text document;Unicode;accumulation method;character N-gram;index term;language structure;language-independent text classification method;macroaveraged F-measure;newspaper article","","0","","14","","","28-31 Oct. 2012","","IEEE","IEEE Conference Publications"
"Fast fourier transform based ip traffic classification system for SIPTO at H(e)NB","Lin Han; Liusheng Huang; Qian Hu; Xue Han; Jinglin Shi","School of Software and Engineering of University of Science and Technology of China, Suzhou, China","7th International Conference on Communications and Networking in China","20130124","2012","","","430","435","3GPP has recently introduced LIPA(Local IP Access) and SIPTO(Selected IP Traffic Offload) to offload traffic from the core network, which brings new challenge to on-line traffic classification, because of the large amount of data and the difference of mobile network from wired network, such as high bit error rates(BER) and temporary disconnections. Therefore, other proposed schemes which aim at ether LIPA at H(e)NB or SIPTO at macro network could not get high accuracy and high speed at the same time, and traffic classification methodologies in wired IP network are not applicable. This paper proposes a fast fourier transform(FFT) based IP traffic classification system for SIPTO at H(e)NB, which focuses on classifying each packet at H(e)NB by extracting the application layer payload pattern using FFT. Pattern extraction and classification using machine learning algorithms are simulated, and results show that our system outperforms existing methods by offering about 3%-6% improvement in classification accuracy with about 7% time. Simulation of SIPTO shows good reduction of press to the core network and low false rates.","","Electronic:978-1-4673-2699-5; POD:978-1-4673-2698-8","10.1109/ChinaCom.2012.6417521","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6417521","","Accuracy;Frequency domain analysis;IP networks;Machine learning algorithms;Payloads;Protocols;Time domain analysis","3G mobile communication;Fourier transforms;IP networks;error statistics;learning (artificial intelligence)","3GPP;FFT;SIPTO;application layer payload pattern;bit error rates;core network;fast Fourier transform based IP traffic classification system;local IP access;machine learning algorithm;mobile network;online traffic classification;selected IP traffic offload;wired IP network","","0","","9","","","8-10 Aug. 2012","","IEEE","IEEE Conference Publications"
