"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5680809,5680429,5680872,5673843,5674626,5673753,5444880,5670363,5671301,5671410,5670066,5670024,5540243,5667127,5663318,5665435,5665718,5665334,5665677,5662546,5658524,5467147,5657786,5653690,5656725,5651836,5649771,5656881,5654346,5651761,5650802,5652156,5645839,5467094,5645318,5645870,5646172,5643299,5487520,5641739,5642304,5642461,5432210,5640442,5585815,5636393,5636921,5570917,5635576,5634775,5635245,5635185,5633829,5631385,5628805,5629112,5633979,5632276,5628927,5635130,5625676,5620370,5616086,4695825,5616149,5491180,5611770,5466113,5609934,5606460,5607470,5600357,5600269,5597062,5597452,5595990,5597879,5559504,5594931,5560789,5592625,5396298,5587862,5590428,5591412,5587841,5585548,5586807,5584648,5583919,5583523,5580391,5573462,5573535,5570113,5551170,5578156,5575491,5575129,5577880",2017/05/05 22:12:51
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Detecting the Orientation of N-gonal Cropped Sub-images and Its Application","J. W. Kim; W. K. Chung; S. Y. Kim; H. G. Cho","Center for U-Port IT Res. & Educ., Pusan Nat. Univ., Busan, South Korea","2010 10th IEEE International Conference on Computer and Information Technology","20100916","2010","","","552","559","An increasing number of public web services have attempted to prevent exploitation by bots and automated scripts, by requiring a user to solve a Turing-test problem, namely a ”Completely Automated Public Turing test to tell Computers and Humans Apart (CAPTCHA)”, before they are allowed to use web services. In this paper, we present an effective image-based CAPTCHA based on the orientation of N-gonal cropped sub-images as a solution of CAPTCHAs. Our CAPTCHA is based on the difficulty of detecting the orientation of N-gonal sub-images. In our CAPTCHA, the number of orientations and the crop size are important considerations, since our CAPTCHA requires users to find the orientation of sub-images cropped in the form of a regular polygon. So, we discuss usability of our CAPTCHA and the efficient values of the number of orientations and the crop size through user experiments and SVM-based machine learning tests in this paper.","","Electronic:978-1-4244-7548-3; POD:978-1-4244-7547-6","10.1109/CIT.2010.117","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5578156","Image-based CAPTCHA;Machine learning;Perceptual recognition;Random attack;Usability","Accuracy;Agriculture;Humans;Machine learning;Support vector machines;Training;Usability","Web services;image processing","N-gonal cropped sub-images;SVM-based machine learning;completely automated public Turing test to tell computers and humans apart;image-based CAPTCHA;public Web services","","1","","18","","","June 29 2010-July 1 2010","","IEEE","IEEE Conference Publications"
"Learning Arm Motion Strategies for Balance Recovery of Humanoid Robots","M. Nakada; B. Allen; S. Morishima; D. Terzopoulos","Fac. of Sci. & Eng., Waseda Univ., Tokyo, Japan","2010 International Conference on Emerging Security Technologies","20101014","2010","","","165","170","Humans are able to robustly maintain balance in the presence of disturbances by combining a variety of control strategies using posture adjustments and limb motions. Such responses can be applied to balance control in two-armed bipedal robots. We present an upper-body control strategy for improving balance in a humanoid robot. Our method improves on lower-body balance techniques by introducing an arm rotation strategy (ARS). The ARS uses Q-learning to map sensed state to the appropriate arm control torques. We demonstrate successful balance in a physically-simulated humanoid robot, in response to perturbations that overwhelm lower-body balance strategies alone.","","Electronic:978-0-7695-4175-4; POD:978-1-4244-7845-3","10.1109/EST.2010.18","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5600269","Balance;Control;Humanoid;Machine Learning","Equations;Force;Humanoid robots;Learning;Mathematical model;Torque","dexterous manipulators;humanoid robots;learning (artificial intelligence);legged locomotion;motion control;torque control","ARS;arm rotation strategy;balance recovery;bipedal robots;humanoid robots;learning arm motion strategies;limb motions;posture adjustments;torque control","","2","","16","","","6-7 Sept. 2010","","IEEE","IEEE Conference Publications"
"An unsupervised vegetation classification algorithm based immune","C. Liang; Y. Chen; Y. Hong; L. Peng","School of Information, Guangdong Ocean University, Zhanjiang, China","2010 Sixth International Conference on Natural Computation","20100923","2010","6","","2842","2846","A novel artificial immune-based algorithm in predicting forest cover types with cartographic variables, referred to as POOTAI, is presented. Firstly, the definition of immune cell, antibody, and antigen are given. Then, the dynamic models of immune response, immune regulation and immune memory are evolved, and the corresponding equations are established. Finally, it is tested by the well-known forest cover types data set of UCI (University of California at Irvine) and compared with other known algorithms. POOTAI shows that the classification accuracy is increased to 90.17%, which is higher than other classification algorithms. It has some good features such as continuous learning, dynamic adjustment, characteristics memory, and etc.","2157-9555;21579555","Electronic:978-1-4244-5961-2; POD:978-1-4244-5958-2","10.1109/ICNC.2010.5583523","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5583523","artificial immune;machine learning;pattern recognition;vegetation classification","Accuracy;Artificial neural networks;Classification algorithms;Immune system;Prediction algorithms;Remote sensing;Vegetation mapping","artificial immune systems;cartography;learning (artificial intelligence);pattern classification;vegetation mapping","POOTAI;artificial immune-based algorithm;cartographic variables;forest cover type prediction;immune memory dymanic modelling;immune regulation dynamic modelling;immune response dynamic modelling;machine learning;unsupervised vegetation classification algorithm","","0","","8","","","10-12 Aug. 2010","","IEEE","IEEE Conference Publications"
"Identification of facial neural torpid images based on Support Vector Machines","Y. Hu; Yizhi Hu","Development Planning Office, Guangxi University of Technology, Liuzhou, China","2010 IEEE International Conference on Intelligent Computing and Intelligent Systems","20101206","2010","1","","380","384","Support Vector Machines (SVMs) were machine learning algorithm based on the Statistical Learning Theory, which had strong study and classification ability and were used in facial neural anaesthetization examination. The facial feature points such as 1 nose needle, 4 canthuses, 2 mouth edges and 1 jaw point, etc. were extracted using the method: Firstly, 24 colored BMP image was preprocessed by the way of median filter and noisy data was dispelled and the boundary was detected; Secondly, the available facial information boundary was determined using the methodology of vertical gray projection. Within the boundary, the horizontal and vertical projection of eyes and mouth were performed respectively because of their different colors from that of skin. Lastly, the gray value of pixels were summed up. After the steps mentioned above, 11 dimension eigenvectors consisted of feature points were formed. After the huge simples of 11 dimension eigenvectors were studied and trained by SVMs, doctors were satisfied with the accuracy of 92.52336% of separating neural anaesthetization figures from that of normal ones.","","Electronic:978-1-4244-6585-9; POD:978-1-4244-6582-8","10.1109/ICICISYS.2010.5658524","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5658524","11 dimension eigenvectors;SVMs;facial feature points;machine learning;neural anaesthetization","Accuracy;Face;Image edge detection;Medical services;Sorting","eigenvalues and eigenfunctions;face recognition;feature extraction;image colour analysis;learning (artificial intelligence);statistical analysis;support vector machines","colored BMP image;eigenvectors;facial feature points;facial neural torpid images identification;machine learning algorithm;neural anaesthetization figures;statistical learning theory;support vector machines","","0","","13","","","29-31 Oct. 2010","","IEEE","IEEE Conference Publications"
"A genetic algorithm for construction of recognizers of anomalies in behaviour of dynamical systems","D. S. Kovalenko; V. A. Kostenko","Faculty of Computational Mathematics and Cybernetics, Lomonosov Moscow State University, 119899, Russia, Vorobyovy Gory, MSU, 2-nd Educational Building","2010 IEEE Fifth International Conference on Bio-Inspired Computing: Theories and Applications (BIC-TA)","20101129","2010","","","258","262","In this paper, the problem of automatic construction of recognizers of anomalies in behaviour of complicated dynamical systems is considered. Information about system behaviour is available in a form of multidimensional trajectories (time-series) obtained from sensors surrounding the system. A specific feature of the problem consists in the fact that, depending on the individual properties of the system and conditions of its operation, trajectories that contain anomalies may significantly differ from each other in amplitude and length. The genetic algorithm described here allows to construct recognizers of abnormal behaviour of complicated dynamical systems.","","Electronic:978-1-4244-6440-1; POD:978-1-4244-6437-1","10.1109/BICTA.2010.5645318","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5645318","algebraic approach;dynamical system;genetic algorithm;machine learning;recognition algorithm;training set","Data mining;Irrigation","genetic algorithms;pattern recognition","anomalies recognizer;complicated dynamical system;genetic algorithm;sensor","","0","","8","","","23-26 Sept. 2010","","IEEE","IEEE Conference Publications"
"Empirical Evaluation of the Internet Analysis System for Application in the Field of Anomaly Detection","H. Lampesberger","Dept. Secure Inf. Syst., Upper Austria Univ. of Appl. Sci., Linz, Austria","2010 European Conference on Computer Network Defense","20101210","2010","","","63","70","Anomaly detection in computer networks is an actively researched topic in the field of intrusion detection. The Internet Analysis System (IAS) is a software framework which provides passive probes and centralized backend services to collect purely statistical network data in distributed computer networks. This paper presents an empirical evaluation of the IAS data format for detecting anomalies, caused by attack traffic. This process involved the generation of labeled evaluation data based on the 1999 DARPA Intrusion Detection Evaluation data sets and two different supervised machine learning approaches for the assessment. The results of this evaluation conclude, that the IAS is not a convenient data source for advanced anomaly detection in the scope of our research.","","Electronic:978-0-7695-4311-6; POD:978-1-4244-9377-7","10.1109/EC2ND.2010.10","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5663318","evaluation data;intrusion detection;machine learning;supervised anomaly detection","Context;Internet;Intrusion detection;Probes;Testing;Training","Internet;computer network security;learning (artificial intelligence)","1999 DARPA intrusion detection evaluation;IAS data format;Internet analysis system;anomaly detection;centralized backend service;convenient data source;distributed computer network;labeled evaluation data;software framework;statistical network data;supervised machine learning approach","","0","","30","","","28-29 Oct. 2010","","IEEE","IEEE Conference Publications"
"Standards-Based Middleware and Tools for Coastal Sensor Web Applications","S. S. Durbha; R. L. King; S. K. Amanchi; S. Bheemireddy; N. H. Younan","Department of Electrical and Computer Engineering, Center for Advanced Vehicular Systems (CAVS), Mississippi State University","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","20101213","2010","3","4","451","466","Coastal buoys and stations provide frequent, high quality marine observations for oceanographic study, weather service, atmospheric, and public safety. There is a great need for sharing the generated data sets to enable timely decision-making across various agencies/institutions. However, this requires tremendous efforts and coordination among different sensor network agencies to come to a shared understanding for disseminating the information in a uniform and standardized way. To address these needs and achieve interoperability, syntactic standardization provides to a certain extent the data description models. In addition, semantic enrichment of the information sources is also required to understand the context of the data. In this paper we adopt standardized data models based on the Open Geospatial Consoritum (OGC) sensor web enablement framework for coastal sensor networks, which facilitates improved information retrieval on a variety of spatio-temporal scales. The semantic enrichment is achieved in terms of conceptualization of selected sensor types and other terminology involved in the coastal domain in the form of Ontologies. A coastal semantic mapping (COSEM-Map) tool developed as a part of this work facilitates the harmonization of different representations. This ontological model is amenable to querying using SPARQL, which is a standardized RDF query language. Further, sensor web services discovery aspects have been addressed by augmenting the Universal Description, discovery and Integration (UDDI) registry with Web Ontology Language for Services (OWL-S) and using a semantic matching algorithm for services discovery. Both web-based and mobile-enabled clients were developed to process syntactic and semantic queries.","1939-1404;19391404","","10.1109/JSTARS.2010.2056674","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5540243","Machine learning;mobile platform;ontology;sensor web;web services","Machine learning;Ocean temperature;Ontologies;Real time systems;Sea measurements;Semantics;Web services","Web services;atmospheric measuring apparatus;decision making;geophysics computing;middleware;oceanographic techniques;oceanography;ontologies (artificial intelligence);query processing;remote sensing","COSEM-Map tool;OWL-S;Open Geospatial Consoritum sensor;SPARQL;UDDI registry;Universal Description, discovery and Integration;Web Ontology Language for Services;atmospheric measurements;coastal buoys;coastal semantic mapping;coastal sensor Web applications;decision making;high quality marine observations;interoperability;oceanography;ontologies;public safety;semantic queries;sensor network agencies;standardized RDF query language;standards-based middleware;syntactic standardization;weather service;web enablement framework","","14","","77","","20100805","Dec. 2010","","IEEE","IEEE Journals & Magazines"
"Mining trust and distrust relationships in social Web applications","K. Zolfaghar; A. Aghaie","IT Group, Industrial Engineering Department, K.N. Toosi University of Technology, Tehran, Iran","Proceedings of the 2010 IEEE 6th International Conference on Intelligent Computer Communication and Processing","20101021","2010","","","73","80","By the immense growth of social applications in web environment, the role of trust in connecting people is getting more important than ever. Although many researchers have already conducted comprehensive studies on the trust related applications, the understanding of distrust relations is still unclear to the researchers. In this paper, we have investigated some of mechanisms that determine the signs of links in trust networks which consist of both trust and distrust relationships. Achieving this, we develop a framework of trust sign prediction, taking a machine-learning approach. We report experiments conducted on Epinions which is a well-known and very large collection of data dealing with trust computation. Empirical results show that the sign of relations in the trust networks can be effectively predicted using pre-trained classifiers.","","Electronic:978-1-4244-8230-6; POD:978-1-4244-8228-3","10.1109/ICCP.2010.5606460","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5606460","Distrust;Machine learning;Sign prediction;Social web;Trust","Book reviews;Communities;Computational modeling;Context;Prediction algorithms;Predictive models;Social network services","data mining;security of data;social networking (online)","Web environment;distrust relationships;machine learning;social Web applications;trust mining;trust networks;trust related applications;trust sign prediction","","5","","28","","","26-28 Aug. 2010","","IEEE","IEEE Conference Publications"
"Efficient Learning of Sparse Conditional Random Fields for Supervised Sequence Labeling","N. Sokolovska; T. Lavergne; O. Cappe; F. Yvon","LTCI, Telecom ParisTech and CNRS, Paris, France","IEEE Journal of Selected Topics in Signal Processing","20101115","2010","4","6","953","964","Conditional random fields (CRFs) constitute a popular and efficient approach for supervised sequence labeling. CRFs can cope with large description spaces and can integrate some form of structural dependency between labels. In this paper, we address the issue of efficient feature selection for CRFs based on imposing sparsity through an <i>ℓ</i><sup>1</sup> penalty. We first show how sparsity of the parameter set can be exploited to significantly speed up training and labeling. We then introduce coordinate descent parameter update schemes for CRFs with ℓ<sup>1</sup> regularization. We finally provide some empirical comparisons of the proposed approach with state-of-the-art CRF training strategies. In particular, it is shown that the proposed approach is able to take profit of the sparsity to speed up processing and handle larger dimensional models.","1932-4553;19324553","","10.1109/JSTSP.2010.2076150","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5570917","Machine learning;predictive models;supervised learning","Error analysis;Labeling;Machine learning;Predictive models;Stochastic processes;Supervised learning","learning (artificial intelligence);probability;speech recognition","ℓ<sup>1</sup> penalty;ℓ<sup>1</sup> regularization;coordinate descent parameter update;feature selection;sparse conditional random fields;structural dependency;supervised sequence labeling","","3","","35","","20100913","Dec. 2010","","IEEE","IEEE Journals & Magazines"
"Evolutionary Optimization of Software Quality Modeling with Multiple Repositories","Y. Liu; T. M. Khoshgoftaar; N. Seliya","Georgia College & State University, Milledgeville, GA","IEEE Transactions on Software Engineering","20101129","2010","36","6","852","864","A novel search-based approach to software quality modeling with multiple software project repositories is presented. Training a software quality model with only one software measurement and defect data set may not effectively encapsulate quality trends of the development organization. The inclusion of additional software projects during the training process can provide a cross-project perspective on software quality modeling and prediction. The genetic-programming-based approach includes three strategies for modeling with multiple software projects: Baseline Classifier, Validation Classifier, and Validation-and-Voting Classifier. The latter is shown to provide better generalization and more robust software quality models. This is based on a case study of software metrics and defect data from seven real-world systems. A second case study considers 17 different (nonevolutionary) machine learners for modeling with multiple software data sets. Both case studies use a similar majority-voting approach for predicting fault-proneness class of program modules. It is shown that the total cost of misclassification of the search-based software quality models is consistently lower than those of the non-search-based models. This study provides clear guidance to practitioners interested in exploiting their organization's software measurement data repositories for improved software quality modeling.","0098-5589;00985589","","10.1109/TSE.2010.51","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5467094","Genetic programming;defects;machine learning;optimization;software measurement.;software quality","Costs;Electronic mail;Fault diagnosis;Genetic programming;Genetics;Machine learning;Predictive models;Robustness;Software engineering;Software measurement;Software metrics;Software quality","genetic algorithms;software management;software metrics;software quality","baseline classifier;evolutionary optimization;genetic programming;machine learner;multiple software project repository;robust software quality model;search-based software quality model;software data set;software measurement data repository;software metrics;software quality modeling;validation classifier;validation-and-voting classifier","","32","","48","","20100520","Nov.-Dec. 2010","","IEEE","IEEE Journals & Magazines"
