"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6384531,6643007,6643896,6645670,6645995,6643133,6640036,6641406,6632054,6633666,6633667,6632048,6628692,6623714,6622486,6622579,6620037,6620092,6622409,6618602,6518134,6422338,6613047,6614990,6608490,6608959,6605814,6602064,6601052,6597151,6599818,6596059,6589368,6550249,6584272,6578782,6572718,6566808,6566435,6567380,6567382,6561490,6560898,6557779,6557885,6557814,6549262,6547979,6420928,6472238,6389680,6533920,6389679,6531288,6531574,6531369,6531308,6531443,6531340,6531402,6530740,6530736,6530788,6530774,6530747,6530761,6530728,6530741,6530744,6530767,6530726,6530763,6524267,6313931,6165264,6508317,6495123,6476738,6384810,6259849,6485320,6483161,6481036,6481037,6480958,6480259,6481039,6478559,6478200,6461129,6468532,6468652,6276253,6466585,6466620,6467063,6467264,6463172,6460630,6425391",2017/05/05 22:42:40
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Performance evaluation of a face detection algorithm running on general purpose operating systems","E. I. Voisan; O. Marginean; R. E. Precup; F. Dragan; C. Purcaru","Department of Automation and Applied Informatics, &#x201C;Politehnica&#x201D; University of Timisoara, Timisoara, Romania","2013 IEEE 8th International Symposium on Applied Computational Intelligence and Informatics (SACI)","20130926","2013","","","163","168","Face detection is an important area of research in robotics and mechatronics applications as an essential subsystem in the interaction with human subjects. As face detection-based applications are moving into mobile and embedded systems, processing performance, among other characteristics, plays a major role. This paper reviews the current status concerning the development of face detection algorithms in order to evaluate the performance evaluation of a set of algorithms. A face detection algorithm based on the Viola-Jones face detector is implemented such that to run on three different operating systems and two hardware platforms in order to represent the basis for the development of a computing environment to run on robotic devices and on mechatronics applications.","","Electronic:978-1-4673-6400-3; POD:978-1-4673-6399-0; USB:978-1-4673-6398-3","10.1109/SACI.2013.6608959","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6608959","","Algorithm design and analysis;Classification algorithms;Detectors;Face;Face detection;Machine learning algorithms;Operating systems","control engineering computing;face recognition;human computer interaction;mechatronics;mobile robots;object detection;robot vision","Viola-Jones face detector;embedded system;face detection;general purpose operating system;mechatronics application;mobile system;robotic device","","1","","38","","","23-25 May 2013","","IEEE","IEEE Conference Publications"
"Proactive call drop avoidance in UMTS networks","S. Zhou; J. Yang; D. Xu; G. Li; Y. Jin; Z. Ge; M. B. Kosseifi; R. Doverspike; Y. Chen; L. Ying","Arizona State University Tempe, AZ 85287","2013 Proceedings IEEE INFOCOM","20130725","2013","","","425","429","The rapid advancement of smartphones has instigated tremendous data applications for cell phones. Supporting simultaneous voice and data services in a cellular network is not only desirable but also becoming indispensable. However, if the voice and data are serviced through the same antenna (like the 3G UMTS network), a voice call with data sessions requires better radio connection than a voice-only call. In this paper, we systematically study the coordination between the voice and data transmissions in UMTS networks. From analyzing a large carrier's UMTS network recording data, we first identify the most relevant network measurements/features indicating a potential call drop, then propose a drop-call predictor based on AdaBoost. Moreover, we develop an intelligent call management strategy to voluntarily block data sessions when the voice is predicted to be dropped. Our analysis utilizing real service provider's data sets shows that our proposed scheme can not only predict drop calls with a very high accuracy but also achieve the highest user satisfaction compared to the other existing call management strategies.","0743-166X;0743166X","Electronic:978-1-4673-5946-7; POD:978-1-4673-5944-3","10.1109/INFCOM.2013.6566808","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6566808","","3G mobile communication;Data communication;Feature extraction;Machine learning algorithms;Measurement;Member and Geographic Activities Board committees;Prediction algorithms","3G mobile communication;antennas;data communication;smart phones;voice communication","3G UMTS network;AdaBoost;antenna;cell phones;cellular network;data services;data transmissions;drop-call predictor;intelligent call management;proactive call drop avoidance;smart phones;user satisfaction;voice services;voice transmissions","","3","","15","","","14-19 April 2013","","IEEE","IEEE Conference Publications"
"Active learning with committees and the selection of starting sets","C. Agan; M. F. Amasyalı","Bilgisayar M&#x00FC;hendisli&#x011F;i B&#x00F6;l&#x00FC;m&#x00FC;, Y&#x0131;ld&#x0131;z Teknik &#x00DC;niversitesi, &#x0130;stanbul, T&#x00FC;rkiye","2013 21st Signal Processing and Communications Applications Conference (SIU)","20130613","2013","","","1","4","Obtaining tagged training data takes a long time and also is a costly task. Active learning aims machine learning algorithms achieve reasonable accuracies with less tagged training data. To this purpose, one of the methods for determining which samples to be tagged is making use of the decisions of classifier ensembles. Within this work, we implemented a committee-based active learning application and compared it with non-active methods.","","Electronic:978-1-4673-5563-6; POD:978-1-4673-5562-9","10.1109/SIU.2013.6531288","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6531288","active learning;classifier ensembles","Abstracts;Bagging;Boosting;Educational institutions;Machine learning algorithms;Training;Training data","learning (artificial intelligence);pattern classification","classifier ensemble;committee-based active learning application;nonactive methods;set selection","","0","","12","","","24-26 April 2013","","IEEE","IEEE Conference Publications"
"Multitask multiclass privileged information support vector machines","Y. Ji; S. Sun; Y. Lu","Department of Computer Science and Technology, East China Normal University, 500 Dongchuan Road, Shanghai 200241, China","Proceedings of the 21st International Conference on Pattern Recognition (ICPR2012)","20130214","2012","","","2323","2326","In this paper, we propose a new learning paradigm named multitask multiclass privileged information support vector machines. The starting point of our work is mainly based on the success of multitask multiclass support vector machines which cast multitask multiclass problems as a constrained optimization problem with a quadratic objective function. Learning using privileged information is an advanced learning paradigm integrated with the idea of human teaching in machine learning. This paper mainly extends multitask multi-class support vector machines to privileged information learning strategy. Our approach can take full advantages of the multitask learning and privileged information. Experimental results show that our approaches obtains very good results for multitask multiclass problems.","1051-4651;10514651","Electronic:978-4-9906441-0-9; POD:978-1-4673-2216-4","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6460630","","Data mining;Error analysis;Kernel;Machine learning;Optimization;Support vector machines;Training","learning (artificial intelligence);optimisation;support vector machines","advanced learning paradigm;constrained optimization problem;human teaching;machine learning;multitask multiclass privileged information support vector machines;privileged information learning strategy;quadratic objective function","","0","","8","","","11-15 Nov. 2012","","IEEE","IEEE Conference Publications"
"Targeted steganalysis of adaptive pixel-value differencing steganography","S. Tan; B. Li","Sch. of Comput. Sci. & Software Eng., Shenzhen Univ., Shenzhen, China","2012 19th IEEE International Conference on Image Processing","20130221","2012","","","1129","1132","The adaptive pixel-value differencing steganography proposed by Luo et al. is a state-of-the-art content-adaptive steganographic method which resists blind steganalytic attacks. In this paper, the authors point out that the combination of rotate operation and ternary embedding units in the adaptive pixel-value differencing steganography introduces intrinsic statistical imbalance which can be used to construct a targeted steganalytic algorithm. Experimental results reveal that the proposed method can obtain excellent results for detecting stego images even when the embedding rate is low.","1522-4880;15224880","Electronic:978-1-4673-2533-2; POD:978-1-4673-2534-9; USB:978-1-4673-2532-5","10.1109/ICIP.2012.6467063","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6467063","Adaptive pixel-value differencing;information hiding;targeted steganalysis","Bismuth;Detectors;Feature extraction;Machine learning;Machine learning algorithms;Unsolicited electronic mail","image coding;object detection;statistical analysis;steganography","adaptive pixel-value differencing steganography;blind steganalytic attacks;content-adaptive steganographic method;image steganalysis;intrinsic statistical imbalance;rotate operation;stego image detection;targeted steganalytic algorithm;ternary embedding units","","1","","10","","","Sept. 30 2012-Oct. 3 2012","","IEEE","IEEE Conference Publications"
"Activity Discovery and Activity Recognition: A New Partnership","D. J. Cook; N. C. Krishnan; P. Rashidi","School of Electrical Engineering and Computer Science, Washington State University, Pullman","IEEE Transactions on Cybernetics","20130513","2013","43","3","820","828","Activity recognition has received increasing attention from the machine learning community. Of particular interest is the ability to recognize activities in real time from streaming data, but this presents a number of challenges not faced by traditional offline approaches. Among these challenges is handling the large amount of data that does not belong to a predefined class. In this paper, we describe a method by which activity discovery can be used to identify behavioral patterns in observational data. Discovering patterns in the data that does not belong to a predefined class aids in understanding this data and segmenting it into learnable classes. We demonstrate that activity discovery not only sheds light on behavioral patterns, but it can also boost the performance of recognition algorithms. We introduce this partnership between activity discovery and online activity recognition in the context of the CASAS smart home project and validate our approach using CASAS data sets.","2168-2267;21682267","","10.1109/TSMCB.2012.2216873","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6313931","Activity recognition;out of vocabulary detection;sequence discovery","Data models;Hidden Markov models;Machine learning;Machine learning algorithms;Pattern recognition;Smart homes;Support vector machines","behavioural sciences computing;home automation;learning (artificial intelligence);pattern classification","CASAS data sets;CASAS smart home project;activity discovery;behavioral pattern identification;data segmentation;data streaming;learnable classes;machine learning community;observational data;online activity recognition algorithm performance enhancement","Actigraphy;Activities of Daily Living;Algorithms;Artificial Intelligence;Humans;Monitoring, Ambulatory;Movement;Pattern Recognition, Automated;Telemedicine","42","","49","","20130307","June 2013","","IEEE","IEEE Journals & Magazines"
"Weighted Moving Average Passive Aggressive Algorithm for Online Portfolio Selection","L. Gao; W. Zhang","Sch. of Bus. Adm., South China Univ. of Technol., Guangzhou, China","2013 5th International Conference on Intelligent Human-Machine Systems and Cybernetics","20131024","2013","1","","327","330","Passive aggressive algorithms for online portfolio selection, such as PAMR, were recently shown empirically to achieve state-of-the-art performance in various stock markets. Inspired by the multi-period mean reversion principle in Antic or Algorithm, we present a passive aggressive algorithm by introducing a moving averaged loss function and achieve a novel online portfolio selection strategy named ""Weighted Moving Average Mean Reversion"" (WMAMR). The strategy is able to effectively exploit the power of mean reversion for online portfolio selection. Extensive experiments on various real markets demonstrate the effectiveness of our strategy in comparison with PAMR, especially with transaction cost.","","Electronic:978-0-7695-5011-4; POD:978-1-4799-0236-1","10.1109/IHMSC.2013.84","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6643896","mean reversion;online learning;passive aggressive algorithm;portfolio selection","Educational institutions;Finance;Investment;Machine learning algorithms;Portfolios;Stock markets;Vectors","computer aided instruction;financial management;moving average processes;stock markets","WMAMR;anticor algorithm;mean reversion;moving averaged loss function;multiperiod mean reversion principle;online portfolio selection;online portfolio selection strategy;passive aggressive algorithm;stock markets;transaction cost;weighted moving average passive aggressive algorithm","","0","","16","","","26-27 Aug. 2013","","IEEE","IEEE Conference Publications"
"A framework for integrating a decision tree learning algorithm and cluster analysis","M. Kurematsu; H. Fujita","Faculty of Software and Information Science, Iwate Prefectual University, Takizawa, Japan","2013 IEEE 12th International Conference on Intelligent Software Methodologies, Tools and Techniques (SoMeT)","20131024","2013","","","225","228","We proposed a modified decision tree learning algorithm to improve this algorithm in this paper. Our proposed approach classifies given data set by a traditional decision tree learning algorithm and cluster analysis and selects whichever is better according to information gain. In order to evaluate our approach, we did an experiment using program-generated data sets. We compared ID3 which is one of well-known decision tree learning algorithm to our approach about the recall ratio in this experiment. Experimental result shows the recall ratio of our approach is similar than the recall ratio of a traditional decision tree learning algorithm. Though we can not show the advantage of our approach according to the experiment, we show it is worth using cluster analysis to make a decision tree. In future, we have to evaluate our approach according to cross-validation method using big and complex data sets in order to say the advantage of our approach. We think our approach is not good for all data set, so we try to find the situation which our approach is better than other approaches according to the experimental results. In addition to, we have to show how to explain a decision tree by our approach to keep the readability of a decision tree.","","Electronic:978-1-4799-0421-1; POD:978-1-4799-0418-1; USB:978-1-4799-0420-4","10.1109/SoMeT.2013.6645670","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6645670","","Algorithm design and analysis;Classification algorithms;Clustering algorithms;Decision trees;Machine learning algorithms;Software;Training data","decision trees;learning (artificial intelligence);pattern clustering","ID3;cluster analysis;cross-validation method;data set classification;decision tree learning algorithm;information gain;program-generated data sets;recall ratio","","0","","15","","","22-24 Sept. 2013","","IEEE","IEEE Conference Publications"
"Labeling the Network Traffic with Accurate Application Information","C. Zhao; L. Peng; B. Yang; Z. Chen","Shandong Provincial Key Lab. of Network Based Intell. Comput., Univ. of Jinan, Jinan, China","2012 8th International Conference on Wireless Communications, Networking and Mobile Computing","20130314","2012","","","1","4","Accurate network traffic classification is crucial for network management and has received widespread attention in the last few years. However, there is not a reliable and widely accepted validation technique for verifying these classification approaches. The main reason is that there are not public traffic traces with accurate application information. In order to address the above problem, this paper presents a new technique, which uses the Network Driver Interface Specification (NDIS) Hook and the Socket Hook to label the packets with the corresponding application on the basis of the user host. The socket hook can capture the packets and gain the related information of the captured packet and send the gained information to the memory. The NDIS Hook can capture the packet and change the header information of the IP packet. Then, these marked packets are sent to the Internet and collected at the boundary gateway.","2161-9646;21619646","Electronic:978-1-61284-683-5; POD:978-1-61284-684-2","10.1109/WiCOM.2012.6478559","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6478559","","Educational institutions;IP networks;Internet;Labeling;Machine learning;Ports (Computers);Sockets","IP networks;Internet;computer network management;internetworking;network servers;telecommunication traffic","IP packet;Internet;NDIS hook;application information accuracy;boundary gateway;network driver interface specification hook;network management;network traffic classification accuracy;network traffic labeling;public traffic tracing;socket hook;validation technique","","0","","15","","","21-23 Sept. 2012","","IEEE","IEEE Conference Publications"
"ID for data with multiple clusters","İ. Arı; A. T. Cemgil; L. Akarun","Bilgisayar M&#x00FC;hendisli&#x011F;i B&#x00F6;l&#x00FC;m&#x00FC;, Bo&#x011F;azi&#x00E7;i &#x00DC;niversitesi, 34342 Bebek, &#x0130;stanbul, Turkey","2013 21st Signal Processing and Communications Applications Conference (SIU)","20130613","2013","","","1","4","Interpolative decomposition (ID) is a matrix factorization which aims to represent the data matrix via a subset of its own columns. These selected columns are supposed to hold the salient features expressing the data. A very common ID approach in the literature is based on importance sampling where a statistical leverage score is computed for each column and K columns are randomly selected using these scores. These randomized methods aim a better low-rank approximation of the matrix by seeking for the columns that express the range of the matrix the best. This makes ID a good alternative to Singular Value Decomposition (SVD) since it favors sparsity and the bases correspond to real data points. However, the columns leading to the best low-rank approximation are usually not the ones in terms of representativeness if the underlying data is composed of several clusters which is very common in real life. In this paper, we introduce an alternative ID approach based on clustering. We employ K-medoids to be employed as an ID method for better interpretability and respresentativeness. We apply ID on handwritten digit recognition and supply comparative results of the proposed approach to the state-of-the-art method in the literature. We show its superiority in terms of representativeness of the data. We demonstrate that most of the data can be discarded without compromising the accuracy.","","Electronic:978-1-4673-5563-6; POD:978-1-4673-5562-9","10.1109/SIU.2013.6531308","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6531308","Clustering;Interpolative Decomposition","Algorithm design and analysis;Approximation algorithms;Approximation methods;Clustering algorithms;Machine learning algorithms;Matrix decomposition;Monte Carlo methods","handwritten character recognition;matrix decomposition;object recognition;pattern clustering;singular value decomposition","ID approach;K-medoids;SVD;clustering;data matrix;handwritten digit recognition;interpolative decomposition;low-rank matrix approximation;matrix factorization;salient features;singular value decomposition;statistical leverage score","","0","","14","","","24-26 April 2013","","IEEE","IEEE Conference Publications"
