"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6102442,6103325,6103401,6103324,6103425,6104509,6103426,6103466,6100398,6098663,6100086,6098593,6098612,6100098,6098780,6035790,6098691,6030948,6095101,6095045,6091613,6089116,6092260,6091584,6091598,6091111,6089093,6091259,6090116,6093842,6092782,6092044,6089284,6093359,6088496,6093458,6089901,6091370,6089660,6090411,6091251,6086126,6086245,6025278,6086455,6083646,6083793,6084214,6084027,6083862,6083713,6082224,5989836,6082328,5936128,6078182,6076534,6072769,6069747,6065330,6069352,6065481,6065094,6065445,6065325,6062905,6063330,6063561,6063470,6062730,6063415,6059996,6061213,6062077,6061446,6061811,6061346,6062208,6057533,6051926,6050089,6047884,6050183,6051698,6046050,6042609,6042425,6045032,6036769,6040490,6035555,6040822,6038244,6035480,6033276,6033284,6004834,6033445,6033378,6033476",2017/05/05 22:48:28
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Incorporating Domain High-Level Concepts into Heuristic Searches: A Case Study on Identifying Plant Species in Remote Sensing Images","J. H. Zhou; Y. F. Zhou","China Educ. Minist. Key Lab. of Geogr. Inf. Sci., East China Normal Univ., Shanghai, China","2011 Second International Conference on Digital Manufacturing & Automation","20111020","2011","","","632","636","In order to take domain expert knowledge as a supplement of the machine ""intelligence"", a High-Level-Concept-based framework (HLC) for heuristic search is proposed. HLC has domain experts actively generalize their own psychological feelings about image features into high-level concepts, then write down them in descriptors, and make the domain high-level concepts enter a heuristic search with a multi-descriptor combination. These so-called ""descriptors"" are a kind of non-threshold models so that they have reusability and generalization. To demonstrate the idea, 18 new descriptor have been designed. The examinations of discrimination accuracy indicate that in a multi-descriptor space, the error rates of classification is 67.91% lower than that in a spectral-brightness space.","","Electronic:978-0-7695-4455-7; POD:978-1-4577-0755-1","10.1109/ICDMA.2011.157","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6051926","descriptors;domain high-level concepts;machine discrimination;plant species","Accuracy;Educational institutions;Error analysis;Machine learning;Psychology;Remote sensing;Vegetation mapping","expert systems;geophysical image processing;image classification;knowledge engineering;remote sensing;vegetation","descriptors;domain expert knowledge;domain high level concepts;heuristic searches;high level concept based framework;nonthreshold models;plant species identification;remote sensing images;spectral-brightness space","","0","","12","","","5-7 Aug. 2011","","IEEE","IEEE Conference Publications"
"Perturbation theory for stochastic learning dynamics","T. K. Leen; R. Friel","Dept. of Biomedical Engineering at OHSU, USA","The 2011 International Joint Conference on Neural Networks","20111003","2011","","","2031","2038","On-line machine learning and biological spike-timing-dependent plasticity (STDP) rules both generate Markov chains for the synaptic weights. We give a perturbation expansion (in powers of the learning rate) for the dynamics that, unlike the usual approximation by a Fokker-Planck equation (FPE), is rigorous. Our approach extends the related system size expansion by giving an expansion for the probability density as well as its moments. Applied to two observed STDP learning rules, our approach provides better agreement with Monte-Carlo simulations than either the FPE or a simple linearized theory. The approach is also applicable to stochastic neural dynamics.","2161-4393;21614393","Electronic:978-1-4244-9637-2; POD:978-1-4244-9635-8","10.1109/IJCNN.2011.6033476","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6033476","","Approximation methods;Biology;Machine learning;Markov processes;Mathematical model;Polynomials","Fokker-Planck equation;Markov processes;Monte Carlo methods;learning (artificial intelligence);neural nets;perturbation theory;probability","Fokker-Planck equation;Markov chains;Monte Carlo simulation;biological spike-timing-dependent plasticity rules;online machine learning;perturbation expansion;perturbation theory;probability density;simple linearized theory;stochastic learning dynamics;stochastic neural dynamics;synaptic weights","","1","","32","","","July 31 2011-Aug. 5 2011","","IEEE","IEEE Conference Publications"
"Combating class imbalance problem in semi-supervised defect detection","Y. Ma; G. Luo; J. Li; A. Chen","School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, 611731, China","2011 International Conference on Computational Problem-Solving (ICCP)","20111201","2011","","","619","622","Detection of defect-prone software modules is an important topic in software quality research, and widely studied under enough defect data circumstance. An improved semi-supervised learning approach for defect detection involving class imbalanced and limited labeled data problem has been proposed. This approach employs random under-sampling technique to resample the original training set and updating training set in each round for co-train style algorithm. In comparison with conventional machine learning approaches, our method has significant superior performance in the aspect of AUC (area under the receiver operating characteristic) metric. Experimental results also show that with the proposed learning approach, it is possible to design better method to tackle the class imbalanced problem in semi-supervised learning.","","Electronic:978-1-4577-0603-5; POD:978-1-4577-0602-8","10.1109/ICCPS.2011.6092260","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6092260","","Classification algorithms;Machine learning;Software algorithms;Software quality;Training;Training data","learning (artificial intelligence);random processes;software quality","AUC metric;area under the receiver operating characteristic;class imbalance problem;class imbalanced problem;conventional machine learning;cotrain style algorithm;defect data circumstance;defect-prone software modules;limited labeled data problem;original training set;random under-sampling technique;semisupervised defect detection;semisupervised learning approach;software quality research;superior performance;updating training set","","0","","13","","","21-23 Oct. 2011","","IEEE","IEEE Conference Publications"
"Transformation Learning in the Context of Model-Driven Data Warehouse: An Experimental Design Based on Inductive Logic Programming","M. Essaidi; A. Osmani; C. Rouveirol","LIPN, Univ. Paris-Nord, Villetaneuse, France","2011 IEEE 23rd International Conference on Tools with Artificial Intelligence","20111215","2011","","","693","700","Model transformation in the context of Model-Driven Data Warehouse is ensured by human experts. It generates an exorbitant cost and requires high proficiency. We propose in this paper a machine learning approach to reduce the expert contribution in the transformation process. We propose to express the model transformation problem as an Inductive Logic Programming one and to use existing project traces to find the best business transformation rules. We used the Aleph ILP system to learn such rules. Obtained results show that found rules are close to expert ones. Within our application context, we need to deal with several dependent concepts. Taking into account work in Layered Learning, we propose a new methodology that automatically updates the background knowledge of the concepts to be learned. Experimental results support the conclusion that this approach is suitable to solve this kind of problem.","1082-3409;10823409","Electronic:978-0-7695-4956-7; POD:978-1-4577-2068-0","10.1109/ICTAI.2011.110","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6103401","Dependent-Concept Learning;Inductive Logic Programming;Model-Driven Data Warehouse","Context;Context modeling;Data models;Data warehouses;Machine learning;Training;Unified modeling language","data warehouses;inductive logic programming;learning (artificial intelligence)","business transformation rules;experimental design;expert contribution;inductive logic programming;machine learning;model driven data warehouse;transformation learning;transformation process","","0","","19","","","7-9 Nov. 2011","","IEEE","IEEE Conference Publications"
"Graph-Cut Based Iterative Constrained Clustering","M. Okabe; S. Yamada","Toyohashi Univ. of Technol., Toyohashi, Japan","2011 IEEE/WIC/ACM International Conferences on Web Intelligence and Intelligent Agent Technology","20111010","2011","3","","126","129","This paper proposes a constrained clustering method that is based on a graph-cut problem formalized by SDP (Semi-Definite Programming). Our SDP approach has the advantage of convenient constraint utilization compared with conventional spectral clustering methods. The algorithm starts from a single cluster of a complete dataset and repeatedly selects the largest cluster, which it then divides into two clusters by swapping rows and columns of a relational label matrix obtained by solving the maximum graph-cut problem. This swapping procedure is effective because we can create clusters without any computationally heavy matrix decomposition process to obtain a cluster label for each data. The results of experiments using a Web document dataset demonstrated that our method outperformed other conventional and the state of the art clustering methods in many cases. Hence we consider our clustering provides a promising basic method to interactive Web clustering.","","Electronic:978-0-7695-4513-4; POD:978-1-4577-1373-6","10.1109/WI-IAT.2011.42","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6040822","constrained clustering;graph cut;semidefinite programming","Clustering algorithms;Clustering methods;Kernel;Machine learning;Matrix decomposition;Measurement;Programming","Internet;document handling;graph theory;iterative methods;learning (artificial intelligence);matrix algebra;pattern clustering","Web document dataset;constraint utilization;conventional spectral clustering methods;interactive Web clustering;iterative constrained clustering;maximum graph-cut problem;relational label matrix;semidefinite programming;semisupervised learning approach;swapping procedure","","0","","8","","","22-27 Aug. 2011","","IEEE","IEEE Conference Publications"
"Multilevel Lasso applied to Virtual Metrology in semiconductor manufacturing","S. Pampuri; A. Schirru; G. Fazio; G. De Nicolao","University of Pavia, Italy","2011 IEEE International Conference on Automation Science and Engineering","20111013","2011","","","244","249","In semiconductor manufacturing, the state of the art for wafer quality control is based on product monitoring and feedback control loops; the related metrology operations, that usually involve scanning electron microscopes, are particularly cost-intensive and time-consuming. It is therefore not possible to evaluate every wafer: commonly, a small subset of a productive lot is measured at the metrology station and delegated to represent the whole lot. Virtual Metrology (VM) methodologies aim to obtain reliable estimates of metrology results without actually performing measurement operations; this goal is usually achieved by means of statistical models, linking process data and context information to target measurements. In this paper, we tackle two of the most important issues in VM: (i) regression in high dimensional spaces where few variables are meaningful, and (ii) data heterogeneity caused by inhomogeneous production and equipment logistics. We propose a hierarchical framework based on ℓ<sub>1</sub>-penalized machine learning techniques and solved by means of multitask learning strategies. The proposed methodology is validated on actual process and measurement data from the semiconductor manufacturing industry.","2161-8070;21618070","Electronic:978-1-4577-1732-1; POD:978-1-4577-1730-7","10.1109/CASE.2011.6042425","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6042425","","Logistics;Machine learning;Mathematical model;Metrology;Semiconductor device measurement;Training","learning (artificial intelligence);least squares approximations;production engineering computing;quality control;regression analysis;semiconductor device manufacture;semiconductor device measurement","ℓ<sub>1</sub>-penalized machine learning technique;data heterogeneity;equipment logistics;feedback control loop;inhomogeneous production;multilevel lasso;multitask learning strategy;product monitoring;regression;scanning electron microscope;semiconductor manufacturing industry;statistical model;virtual metrology;wafer quality control","","18","","15","","","24-27 Aug. 2011","","IEEE","IEEE Conference Publications"
"Malicious Website Detection: Effectiveness and Efficiency Issues","B. Eshete; A. Villafiorita; K. Weldemariam","Center for Inf. Technol. (FBK-IRST), Fondazione Bruno Kessler, Trento, Italy","2011 First SysSec Workshop","20111201","2011","","","123","126","Malicious websites, when visited by an unsuspecting victim infect her machine to steal invaluable information, redirect her to malicious targets or compromise her system to mount future attacks. While the existing approaches have promising prospects in detecting malicious websites, there are still open issues in effectively and efficiently addressing: filtering of web pages from the wild, coverage of wide range of malicious characteristics to capture the big picture, continuous evolution of web page features, systematic combination of features, semantic implications of feature values on characterizing web pages, ease and cost of flexibility and scalability of analysis and detection techniques with respect to inevitable changes to the threat landscape. In this position paper, we highlight our ongoing efforts towards effective and efficient analysis and detection of malicious websites with a particular emphasis on broader feature space and attack-payloads, flexibility of techniques with changes in malicious characteristics and web pages and above all real-life usability of techniques in defending users against malicious websites.","","Electronic:978-0-7695-4530-1; POD:978-1-4577-1528-0","10.1109/SysSec.2011.9","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6092782","Detection;Effectiveness;Efficiency;Malicious Websites","Browsers;Feature extraction;Machine learning;Payloads;Security;Training;Web pages","Web sites;security of data","Web page features;Web page filtering;attack-payloads;continuous evolution;malicious Web site detection;malicious characteristics","","2","","17","","","6-6 July 2011","","IEEE","IEEE Conference Publications"
"Using pre-treatment electroencephalography data to predict response to transcranial magnetic stimulation therapy for major depression","A. Khodayari-Rostamabad; J. P. Reilly; G. M. Hasey; H. de Bruin; D. MacCrimmon","Electrical and Computer Engineering Department, McMaster University, Hamilton, ON, L8S 4K1, Canada","2011 Annual International Conference of the IEEE Engineering in Medicine and Biology Society","20111201","2011","","","6418","6421","We investigate the use of machine learning methods based on the pre-treatment electroencephalograph (EEG) to predict response to repetitive transcranial magnetic stimulation (rTMS), which is a non-pharmacological form of therapy for treating major depressive disorder (MDD). The learning procedure involves the extraction of a large number of candidate features from EEG data, from which a very small subset of most statistically relevant features is selected for further processing. A statistical prediction model based on mixture of factor analysis (MFA) model is constructed from a training set that classifies the respective subject into responder and non-responder classes. A leave-2-out (L2O) cross-validation procedure is used to evaluate the prediction performance. This pilot study involves 27 subjects who received either left high-frequency (HF) active rTMS therapy or simultaneous left HF and right low-frequency active rTMS therapy. Our results indicate that it is possible to predict rTMS treatment efficacy of either treatment modality with a specificity of 83% and a sensitivity of 78%, for a combined accuracy of 80%.","1094-687X;1094687X","Electronic:978-1-4577-1589-1; POD:978-1-4244-4121-1; USB:978-1-4244-4122-8","10.1109/IEMBS.2011.6091584","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6091584","","Brain modeling;Electrodes;Electroencephalography;Feature extraction;Machine learning;Medical treatment;Training","biomagnetism;electroencephalography;feature extraction;learning (artificial intelligence);medical disorders;medical signal processing;neurophysiology;patient treatment;signal classification;statistical analysis","EEG;data extraction;factor analysis mixture model;leave-2-out cross validation;left high frequency active rTMS therapy;machine learning;major depressive disorder;pretreatment electroencephalography;repetitive transcranial magnetic stimulation;right low frequency active rTMS therapy;signal classification;simultaneous left HF;statistical prediction model;transcranial magnetic stimulation therapy","Adult;Aged;Algorithms;Artificial Intelligence;Depressive Disorder, Major;Electroencephalography;Equipment Design;Female;Humans;Male;Middle Aged;Models, Statistical;Pilot Projects;Sensitivity and Specificity;Transcranial Magnetic Stimulation;Treatment Outcome","1","","10","","","Aug. 30 2011-Sept. 3 2011","","IEEE","IEEE Conference Publications"
"Ensembles of classifiers and their aplication to bioinformatics problems","V. Palade","Oxford University Computing Laboratory, University of Oxford, Wolf son Building, Parks Road, Oxford, OX1 3QD, UK","2010 IEEE 23rd International Symposium on Computer-Based Medical Systems (CBMS)","20111013","2010","","","1","1","Summary form only given. Machine Learning has become a very popular approach in addressing problems in the Computational Biology and Bioinformatics area. In addition, multi-classifier systems have also gained popularity among researchers working in machine learning and applications for their ability to fuse together multiple models and obtain better overall accuracy and classification results. This talk is concerned with current issues in the design of multi-classifier systems and presents some multi-classifier developments for several bioinformatics problems. The talk will first present an overview and current status of machine learning methods in bioinformatics and computational biology. The talk will then bring in some important issues in building ensembles of classifiers, with a focus on the diversity and combination of individual classifiers. Few diversification and combination schemes are presented along with guidelines for the selection of different training paradigms and performance metrics, based on the properties and distribution of the data. Then, the presentation will proceed with introducing our computational intelligence based multi-classifier developments for solving several bioinformatics problems, such as recognizing sequences in DNA strings, micro-array gene expression data analysis, protein structure prediction. The talk will also present related machine learning issues in developing such systems, such as learning from imbalanced datasets and using appropriate performance metrics for model selection and evaluation. The presented approaches and results will advocate that ensembles of classifiers can be used as effective modelling tools in solving challenging bioinformatics problems.","1063-7125;10637125","Electronic:978-1-4244-9168-1; POD:978-1-4244-9167-4","10.1109/CBMS.2010.6042609","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6042609","","Bioinformatics;Biological system modeling;Buildings;Computational biology;Computational modeling;Educational institutions;Machine learning","DNA;bioinformatics;learning (artificial intelligence);pattern classification;proteins;software metrics;software performance evaluation","DNA string sequences;bioinformatics problems;classifier ensembles;computational biology;computational intelligence;imbalanced datasets;machine learning;microarray gene expression data analysis;multiclassifier systems;performance metrics;protein structure prediction;training paradigms","","0","","","","","12-15 Oct. 2010","","IEEE","IEEE Conference Publications"
"A Dependency Tree Based Approach for Sentence-Level Sentiment Classification","P. Li; Q. Zhu; W. Zhang","Sch. of Comput. Sci. & Technol., Soochow Univ., Suzhou, China","2011 12th ACIS International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing","20111031","2011","","","166","171","Sentiment classification is a much-researched field that identifies positive or negative emotions in a large number of texts. Most existing studies focus on document-based approaches and documents are represented as bag-of word. Therefore, this feature representation fails to obtain the relation or associative information between words and it can't distinguish different opinions of a sentiment word with different targets. In this paper, we present a dependency tree-based sentence-level sentiment classification approach. In contrast to a document, a sentence just contains little information and a small set of features which can be used for the sentiment classification. So we not only capture flat features (bag-of-word), but also extract structured features from the dependency tree of a sentence. We propose a method to add more information to the dependency tree and provide an algorithm to prune dependency tree to reduce the noisy, and then introduce a convolution tree kernel-based approach to the sentence-level sentiment classification. The experimental results show that our dependency tree-based approach achieved significant improvement, particularly for implicit sentiment classification.","","Electronic:978-0-7695-4475-5; POD:978-1-4577-0896-1","10.1109/SNPD.2011.20","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6063561","Convolution tree kernel;Dependency tree;Pruning;Sentence-level sentiment classification","Convolution;Feature extraction;Kernel;Machine learning;Support vector machines;Syntactics;Thumb","emotion recognition;feature extraction;pattern classification;text analysis;tree data structures","associative information;bag-of word representation;convolution tree kernel-based approach;dependency tree based approach;document-based approach;feature representation;implicit sentiment classification;sentence-level sentiment classification;structured feature extraction","","3","","24","","","6-8 July 2011","","IEEE","IEEE Conference Publications"
