"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4522521,4518030,4518026,4518790,4517459,4518046,4518768,4516343,4518010,4517470,4518035,4511608,4498201,4483751,4492605,4459332,4488417,4488940,4488949,4487086,4476120,4407707,4407709,4475854,4359359,4448990,4456886,4456024,4436178,4437933,4433808,4378387,4433772,4359327,4430192,4422946,4420735,4424830,4418006,4419518,4400345,4358937,4400335,4359316,4389084,4394139,4390945,4358958,4359365,4359844,4379361,4381303,4380040,4379174,4375673,4376873,4375733,4375729,4359348,4375643,4358942,4354072,4358949,4352068,4317532,4347552,4338326,4339221,4341902,4339214,4336120,4318486,4301342,4216396,4216458,4298229,4290416,4292009,4291613,4290181,4286973,4288640,4288628,4283902,4224206,4280207,4280863,4276478,4276418,4150397,4271031,4271098,4271044,4267882,4265807,4258350,4261369,4237981,4244814,4233987",2017/05/05 22:19:31
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Support Vector Machine Technique for the Short Term Prediction of Travel Time","L. Vanajakshi; L. R. Rilett","Member, IEEE, Texas A&M University, College station, Texas, 77840, USA; Asst. Professor, Dept. of Civil Engg., IIT Madras, Chennai 600 036, India. Phone: 91 44 2257 4291; e-mail: lelitha@iitm.ac.in","2007 IEEE Intelligent Vehicles Symposium","20070813","2007","","","600","605","A vast majority of urban transportation systems in North America are equipped with traffic surveillance systems that provide real time traffic information to traffic management centers. The information from these are processed and provided back to the travelers in real time. However, the travelers are interested to know not only the current traffic information, but also the future traffic conditions predicted based on the real time data. These predicted values inform the drivers on what they can expect when they make the trip. Travel time is one of the most popular variables which the users are interested to know. Travelers make decisions to bypass congested segments of the network, to change departure time or destination etc., based on this information. Hence it is important that the predicted values be as accurate as possible. A number of different forecasting methods have been proposed for travel time forecasting including historic method, real-time method, time series analysis, and artificial neural networks (ANN). This paper examines the use of a machine learning technique, namely support vector machines (SVM), for the short-term prediction of travel time. While other machine learning techniques, such as ANN, have been extensively studied, the reported applications of SVM in the field of transportation engineering are very few. A comparison of the performance of SVM with ANN, real time, and historic approach is carried out. Data from the TransGuide Traffic Management center in San Antonio, Texas, USA is used for the analysis. From the results it was found that SVM is a viable alternative for short-term prediction problems when the amount of data is less or noisy in nature.","1931-0587;19310587","CD-ROM:1-4244-1068-1; POD:1-4244-1067-3","10.1109/IVS.2007.4290181","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4290181","Inductive loop detectors;Machine learning techniques;Support vector machines;Travel time prediction","Artificial neural networks;Information management;Machine learning;North America;Real time systems;Support vector machines;Surveillance;Telecommunication traffic;Time series analysis;Transportation","neural nets;support vector machines;transportation","artificial neural network;machine learning;support vector machine;transportation engineering;travel time prediction;urban transportation system","","21","5","23","","","13-15 June 2007","","IEEE","IEEE Conference Publications"
"The Mobile Sensing Platform: An Embedded Activity Recognition System","T. Choudhury; G. Borriello; S. Consolvo; D. Haehnel; B. Harrison; B. Hemingway; J. Hightower; P. ". Klasnja; K. Koscher; A. LaMarca; J. A. Landay; L. LeGrand; J. Lester; A. Rahimi; A. Rea; D. Wyatt","Intel Res., Santa Clara","IEEE Pervasive Computing","20080411","2008","7","2","32","41","Activity-aware systems have inspired novel user interfaces and new applications in smart environments, surveillance, emergency response, and military missions. Systems that recognize human activities from body-worn sensors can further open the door to a world of healthcare applications, such as fitness monitoring, eldercare support, long-term preventive and chronic care, and cognitive assistance. Wearable systems have the advantage of being with the user continuously. So, for example, a fitness application could use real-time activity information to encourage users to perform opportunistic activities. Furthermore, the general public is more likely to accept such activity recognition systems because they are usually easy to turn off or remove.","1536-1268;15361268","","10.1109/MPRV.2008.39","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4487086","activity recognition;embedded systems;machine learning;wearable computers","Accelerometers;Algorithm design and analysis;Medical services;Pervasive computing;Privacy;Protection;Robustness;Software algorithms;Software design;Ubiquitous computing","sensors;ubiquitous computing","activity recognition systems;activity-aware systems;body-worn sensors;embedded activity recognition system;emergency response;healthcare applications;military missions;mobile sensing;real-time activity information;smart environments;surveillance;user interfaces;wearable systems","","187","3","15","","","April-June 2008","","IEEE","IEEE Journals & Magazines"
"Where do thewords come from? Learning models for word choice and ordering from spoken dialog corpora","A. J. Stent; S. Bangalore; G. Di Fabbrizio","AT&T Labs - Research, 180 Park Ave, Florham Park, NJ 07932, USA","2008 IEEE International Conference on Acoustics, Speech and Signal Processing","20080512","2008","","","5037","5040","Most existing generation systems for spoken dialog require the system engineer to specify by hand the words to be used in system prompts. However, the existence of corpora of spoken dialog makes it possible to acquire the words and structure of system prompts automatically. In this paper, we construct statistical models for generating system prompts, both for word choice and for word ordering. We evaluate these models using a human-computer dialog multicorpus and a human-human dialog corpus. Our results show that statistical models for word choice can work well, while more work is needed on statistical models for word ordering.","1520-6149;15206149","POD:978-1-4244-1483-3","10.1109/ICASSP.2008.4518790","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4518790","language generation;machine learning;natural language interfaces;spoken dialog systems","Context modeling;Databases;History;Humans;Machine learning;Natural languages;Pipelines;Routing;Surface morphology;Systems engineering and theory","learning (artificial intelligence);natural language interfaces;statistical analysis","human-computer dialog multicorpus;human-human dialog corpus;learning models;machine learning;natural language interface;spoken dialog corpora;statistical models;system prompt generation;word choice;word ordering","","1","","22","","","March 31 2008-April 4 2008","","IEEE","IEEE Conference Publications"
"Label Propagation through Linear Neighborhoods","F. Wang; C. Zhang","Tsinghua Univ., Beijing","IEEE Transactions on Knowledge and Data Engineering","20071127","2008","20","1","55","67","In many practical data mining applications such as text classification, unlabeled training examples are readily available, but labeled ones are fairly expensive to obtain. Therefore, semi supervised learning algorithms have aroused considerable interests from the data mining and machine learning fields. In recent years, graph-based semi supervised learning has been becoming one of the most active research areas in the semi supervised learning community. In this paper, a novel graph-based semi supervised learning approach is proposed based on a linear neighborhood model, which assumes that each data point can be linearly reconstructed from its neighborhood. Our algorithm, named linear neighborhood propagation (LNP), can propagate the labels from the labeled points to the whole data set using these linear neighborhoods with sufficient smoothness. A theoretical analysis of the properties of LNP is presented in this paper. Furthermore, we also derive an easy way to extend LNP to out-of-sample data. Promising experimental results are presented for synthetic data, digit, and text classification tasks.","1041-4347;10414347","","10.1109/TKDE.2007.190672","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4358958","Data mining;Graph labeling;Machine learning;Mining methods and algorithms","","data mining;graph theory;learning (artificial intelligence)","data mining;graph-based semisupervised learning;linear neighborhood model;linear neighborhood propagation;machine learning","","161","1","39","","","Jan. 2008","","IEEE","IEEE Journals & Magazines"
"Learning to Control a 6-Degree-of-Freedom Walking Robot","P. Wawrzynski","Warsaw University of Technology, Institute of Control and Computation Engineering, Warsaw, Poland. Email: p.wawrzynski@elka.pw.edu.pl","EUROCON 2007 - The International Conference on "Computer as a Tool"","20071226","2007","","","698","705","We analyze the issue of optimizing a control policy for a complex system in a simulated trial-and-error learning process. The approach to this problem we consider is reinforcement learning (RL). Stationary policies, applied by most RL methods, may be improper in control applications, since for time discretization fine enough they do not exhibit exploration capabilities and define policy gradient estimators of very large variance. As a remedy to those difficulties, we proposed earlier the use of piecewise non-Markov policies. In the experimental study presented here we apply our approach to a 6-degree-of-freedom walking robot and obtain an efficient policy for this object.","","CD-ROM:978-1-4244-0813-9; POD:978-1-4244-0812-2","10.1109/EURCON.2007.4400335","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4400335","Adaptive Control;Continuous Time;Machine Learning;Reinforcement Learning","Adaptive control;Analytical models;Computational modeling;Computer simulation;Control engineering computing;Control systems;Intelligent agent;Legged locomotion;Machine learning;Optimal control","learning (artificial intelligence);mobile robots;optimal control","6-degree-of-freedom;piecewise nonMarkov policies;reinforcement learning;simulated trial-and-error learning process;walking robot","","2","1","19","","","9-12 Sept. 2007","","IEEE","IEEE Conference Publications"
"Meta-Searching Chinese Health Information on the Internet","W. C. Lin; Y. S. Lin; M. W. Chen; W. C. Hong","Department of Medical Informatics, Tzu Chi University, No.701, Sec. 3, Jhongyang Rd., Hualien City, Hualien, Taiwan, denislin@mail.tcu.edu.tw","2007 9th International Conference on e-Health Networking, Application and Services","20070702","2007","","","100","104","Searching for health information on the Internet is a popular and important activity. However, most Chinese medical sites do not have wealthy content to satisfy all searchers. In this paper we propose an approach to meta-search Chinese health information on the Internet. Our system queries several general-purpose search engines and merges the returned search results into one ranked list. A major issue of developing a meta-search engine is how to integrate search results of different search engines. We propose a merging strategy that uses five features to estimate the merging score of a result entity. All result entities reported by source search engines are merged into one ranked list according to their merging scores. We intend to generate a high precision ranked list by raising the ranks of the documents that are in the medical domain. We conduct a search task to evaluate the effectiveness of our system. Experimental results show that our meta-search engine performs better than Google Web search engine. The proposed merging method can provide better search results for health information seekers.","","POD:1-4244-0942-X","10.1109/HEALTH.2007.381613","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4265807","Health information retrieval;Machine learning;Merging strategy;Meta-search engine","Biomedical informatics;Cities and towns;Databases;Displays;Information retrieval;Internet;Merging;Metasearch;Search engines;Tellurium","Internet;medical information systems;merging;query formulation;search engines","Chinese health information;Internet;document ranking;information seeking;medical domain;merging strategy;meta-search engine;query formulation","","1","","8","","","19-22 June 2007","","IEEE","IEEE Conference Publications"
"Context-Aware Learning for Intelligent Mobile Multimodal user Interfaces","Y. Du; R. Kernchen; K. Moessner; C. Raeck; O. Sawade; S. Tarkoma; S. Arbanowski","Mobile Communications Research Group, Centre for Communications System Research, The University of Surrey, Guildford, UK","2007 IEEE 18th International Symposium on Personal, Indoor and Mobile Radio Communications","20071204","2007","","","1","5","The paper presents an association rule mining based learning approach for multimodal user interface adaptation in mobile environments. High-level knowledge about user preferences in multimodal interaction is inferred, using data mining techniques based on context parameters of the environment. The current approach facilitates automatic selection of multimodality capable interaction devices and their according rendering facilities for media output streams. An overview of the learning subsystem being part of the distributed communication sphere (DCS) management architecture, proposed within the EU IST-027617 project SPICE, will be introduced. Further the design of the learning approach will be discussed, including the definition and adaptation of snapshot data based on environment parameters. Frequent snapshots form the basis for learning, and therefore for the described association rule mining algorithm. Theoretical simulation results are presented and an outlook towards next research steps is given.","2166-9570;21669570","CD-ROM:978-1-4244-1144-3; POD:978-1-4244-1143-6","10.1109/PIMRC.2007.4394139","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4394139","association rule learning;context-awareness;data mining;machine learning;multimodal user interfaces","Association rules;Context;Data mining;Intelligent networks;Land mobile radio;Machine learning;Mobile communication;Rendering (computer graphics);Streaming media;User interfaces","data mining;learning (artificial intelligence);mobile computing;user interfaces","association rule mining;context parameters;context-aware learning;data mining;distributed communication sphere;high-level knowledge;intelligent user interfaces;learning approach;learning subsystem;media output streams;mobile environments;mobile user interfaces;multimodal interaction;multimodal user interfaces;snapshot data adaptation;user preferences","","1","","12","","","3-7 Sept. 2007","","IEEE","IEEE Conference Publications"
"Structural Prediction of Protein-Protein Interactions in Saccharomyces cerevisiae","M. S. R. Paradesi; D. Caragea; W. H. Hsu","Department of Computing and Information Sciences, Kansas State University, Manhattan, KS 66506 USA. pmsr@cis.ksu.edu","2007 IEEE 7th International Symposium on BioInformatics and BioEngineering","20071105","2007","","","1270","1274","Protein-protein interactions (PPI) refer to the associations between proteins and the study of these associations. Several approaches have been used to address the problem of predicting PPI. Some of them are based on biological features extracted from a protein sequence (such as, amino acid composition, GO terms, etc.); others use relational and structural features extracted from the PPI network, which can be represented as a graph. Our approach falls in the second category. We adapt a general approach to graph feature extraction that has previously been applied to collaborative recommendation of friends in social networks. Several structural features are identified based on the PPI graph and used to learn classifiers for predicting new interactions. Two datasets containing Saccharomyces cerevisiae PPI are used to test the proposed approach. Both these datasets were assembled from the Database of Interacting Proteins (DIP). We assembled the first data set directly from DIP in April 2006, while the second data set has been used in previous studies, thus making it easy to compare our approach with previous approaches. Several classifiers are trained using the structural features extracted from the interactions graph. The results show good performance (accuracy, sensitivity and specificity), proving that the structural features are highly predictive with respect to PPI.","","POD:1-4244-1509-8","10.1109/BIBE.2007.4375729","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4375729","graph mining;machine learning;protein-protein interaction","Amino acids;Assembly;Collaboration;Data mining;Electronics packaging;Feature extraction;Protein sequence;Social network services;Spatial databases;Testing","association;biochemistry;biology computing;feature extraction;graphs;microorganisms;molecular biophysics;molecular configurations;proteins","Saccharomyces cerevisiae;associations;classifiers;feature extraction;graph;protein sequence;protein-protein interactions;structural prediction","","1","","14","","","14-17 Oct. 2007","","IEEE","IEEE Conference Publications"
"An iterative unsupervised learning method for information distillation","K. Kamangar; D. Hakkani-Tur; G. Tur; M. Levit","International Computer Science Institute (ICSI), Berkeley, CA 94704, USA","2008 IEEE International Conference on Acoustics, Speech and Signal Processing","20080512","2008","","","4949","4952","Information distillation techniques are used to analyze and interpret large volumes of speech and text archives in multiple languages and produce structured information of interest to the user. In this work, we propose an iterative unsupervised sentence extraction method to answer open-ended natural language queries about an event. The approach consists of finding the subset of sentences that are very likely to be relevant or irrelevant for the query from candidate documents, and iteratively training a classification model using these examples. Our results indicate that performance of the system may be improved by around 30% relative in terms of F-measure, by using the proposed method.","1520-6149;15206149","POD:978-1-4244-1483-3","10.1109/ICASSP.2008.4518768","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4518768","information distillation;machine learning;question answering;unsupervised learning","Computer science;Data mining;Information analysis;Information retrieval;Iterative methods;Machine learning;Natural languages;Speech analysis;Strips;Unsupervised learning","iterative methods;query processing;unsupervised learning","F-measure;classification model;information distillation;iterative method;natural language queries;sentence extraction;speech;text archives;unsupervised learning","","1","","13","","","March 31 2008-April 4 2008","","IEEE","IEEE Conference Publications"
"Support Vector Regression Based Tool Wear Assessment in Face Milling","P. Bhattacharyya; S. K. Sanadhya","A.S.U., Indian Statistical Institute, Kolkata-700108 Email: prabir","2006 IEEE International Conference on Industrial Technology","20070618","2006","","","2468","2473","In this work, an accurate method for real time assessment of tool wear in face milling based on the cutting force signals using support vector machine learning is presented. New combinations of signal processing techniques are used to extract relevant signal features, which are robust against random process variations, external chance disturbances and presence of outliers, from the acquired data. Relationship between the extracted features and the observed values of tool wear is built using the support vector regression technique. This machine learning algorithm is accurate and robust for estimation of complex and non-linear relationship among the process variables. Grid search method is adopted to select the optimum model parameters. The developed models are validated on unseen testing data for their predicting capabilities. Significant results are obtained using the proposed method for both laboratory and industrial data.","","CD-ROM:1-4244-0726-5; POD:1-4244-0725-7","10.1109/ICIT.2006.372659","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4237981","Cutting force;Intelligent machining;Machine learning;Tool condition monitoring","Data mining;Feature extraction;Machine learning;Machine learning algorithms;Milling;Random processes;Robustness;Search methods;Signal processing;Support vector machines","cutting tools;feature extraction;learning (artificial intelligence);mechanical engineering computing;milling;signal processing;support vector machines;wear","cutting force signals;face milling;feature extraction;grid search;signal processing;support vector machine learning;support vector regression;tool wear assessment","","2","","23","","","15-17 Dec. 2006","","IEEE","IEEE Conference Publications"
