"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7807985,7805431,7804223,7804459,7804906,7804830,7805338,7803357,7803338,7803113,7799852,7798553,7801627,7798085,7798265,7800350,7801952,7800478,7801620,7801215,7798097,7778156,7798541,7725499,7795712,7796889,7795677,7762066,7796930,7796448,7796641,7795391,7797446,7796223,7796963,7797080,7797030,7797053,7796162,7797084,7797085,7779985,7795686,7792435,7793196,7792616,7547913,7792369,7792251,7789771,7789966,7785770,7786237,7785347,7790268,7785430,7786215,7790308,7789584,7790306,7789798,7785387,7789544,7789547,7789586,7790013,7784960,7789677,7785086,7789510,7789680,7755799,4462217,7784628,4462321,4462964,4461934,7783222,4461924,4463141,4462216,7782063,7783759,7784234,7783821,7783434,7784056,7764572,4463134,7783808,7783637,7783289,7783782,7501574,7778092,7778595,7777898,7777780,7779672,7780948",2017/05/05 22:29:11
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Induction of decision trees by looking to data sequentially and using error correction rule","N. Bathaeian; M. Mansoorizadeh","Computer engineering department, Bu-Ali Sina University, Hamedan, I.R. of Iran","2016 Eighth International Conference on Information and Knowledge Technology (IKT)","20161212","2016","","","252","257","Decision trees are common algorithms in machine learning. Traditionally, these algorithms make trees recursively and at each step, they inspect data to induce the part of the tree. However decision trees are famous for their instability and high variance in error. In this paper a solution which adds error correction rule to a traditional decision tree algorithm is examined. In fact an algorithm which we call it, ECD3 is introduced. Algorithm of ECD3 inspects data sequentially in an iterative manner and updates tree only when it finds an erroneous observation. This method was first proposed by Dr. Utgoff but not implemented. In this paper, the method is developed and several experiments are performed to evaluate the method. We found that in most cases, performance of ECD3 is comparable to its predecessors. However ECD3 has some benefits over them. First, sizes of its trees are significantly smaller. Second, on average, variance of error in ECD3 is lower. Furthermore, ECD3 automatically chooses part of data for induction of the tree and sets aside others. This capability can be exploited for prototype selection in various learning algorithms. To explain these observations, we use inductive bias and margin definitions in our theories. We introduce a new definition of margin in ordinary decision trees based on shape, size and splitting criteria in trees. We show that how ECD3 expands the margins and enhances precision over test data.","","Electronic:978-1-5090-4335-4; POD:978-1-5090-4336-1","10.1109/IKT.2016.7777780","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7777780","Decision tree;entropy;error correction rule;induction bias;injecting randomness;margin;sequential reading of data","Classification algorithms;Computers;Decision trees;Error correction;Machine learning algorithms;Training;Vegetation","data analysis;decision trees;error correction;learning (artificial intelligence)","ECD3 algorithm;decision tree induction;error correction rule;error variance;inductive bias;machine learning;margin definitions;sequential data inspection;tree shape;tree size;tree splitting criteria","","","","","","","7-8 Sept. 2016","","IEEE","IEEE Conference Publications"
"Data analytics in smart distribution networks: Applications and challenges","F. C. L. Trindade; L. F. Ochoa; W. Freitas","University of Campinas, Campinas, Brazil","2016 IEEE Innovative Smart Grid Technologies - Asia (ISGT-Asia)","20161226","2016","","","574","579","The large volumes of data that will be produced by ubiquitous sensors and meters in future smart distribution networks represent an opportunity for the use of data analytics to extract valuable knowledge and, thus, improve Distribution Network Operator (DNO) planning and operation tasks. Indeed, applications ranging from outage management to detection of non-technical losses to asset management can potentially benefit from data analytics. However, despite all the benefits, each application presents DNOs with diverse data requirements and the need to define an adequate approach. Consequently, it is critical to understand the different interactions among applications, monitoring infrastructure and approaches involved in the use of data analytics in distribution networks. To assist DNOs in the decision making process, this work presents some of the potential applications where data analytics are likely to improve distribution network performance and the corresponding challenges involved in its implementation.","","Electronic:978-1-5090-4303-3; POD:978-1-5090-5228-8; USB:978-1-5090-4302-6","10.1109/ISGT-Asia.2016.7796448","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7796448","Data analytics;distribution networks;operation;planning","Classification algorithms;Clustering algorithms;Data analysis;Machine learning algorithms;Monitoring;Planning;Prediction algorithms","asset management;data analysis;power distribution economics;power distribution planning;power engineering computing","DNO operation task improvement;asset management;data analytics;decision making process;monitoring infrastructure;nontechnical loss detection;outage management;smart distribution network operator planning improvement;valuable knowledge extraction","","","","","","","Nov. 28 2016-Dec. 1 2016","","IEEE","IEEE Conference Publications"
"Video Super-Resolution via Convolution Neural Network","T. H. Wei; J. C. Chen","Dept. of Comput. Sci. & Inf. Eng., Nat. Kaohsiung Univ. of Appl. Sci., Kaohsiung, Taiwan","2016 3rd International Conference on Green Technology and Sustainable Development (GTSD)","20161226","2016","","","168","169","Nowadays, people might need super resolution to obtain high quality images. Super resolution algorithm enhances high frequency information (texture or edges) to improve the image quality. We can do more things with super resolution, such as road surveillance system. The image quality would be degraded by illumination, angle, distance, and other conditions, and it will result in failing to recognize license plate or human face. Interpolation is a traditional method for super resolution, but this method does not ignore high frequency information. Therefore, example-based super-resolution methods were proposed. Besides, deep learning has great performance in many applications. However, for super-resolution, the computational complexity via deep learning algorithm is high and it needs some time to generate a high-resolution image. The time might be acceptable for single image. But what if we have to enhance video, it will take a lot of time to rebuild. Therefore, our research aims to solve this problem. We present a faster super resolution for video based on deep learning. We find the different patches between frame and frame. Add these patches into neural net and rebuild high resolution image to lower the total compute time.","","Electronic:978-1-5090-3638-7; POD:978-1-5090-3639-4","10.1109/GTSD.2016.46","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7796641","Deep learning;Super resolution","Computer vision;Conferences;Image reconstruction;Image resolution;Interpolation;Machine learning;Neurons","image resolution;learning (artificial intelligence);neural nets;video signal processing","computational complexity;convolution neural network;deep learning algorithm;example-based super-resolution methods;high frequency information;image quality;super resolution algorithm;video super-resolution","","","","","","","24-25 Nov. 2016","","IEEE","IEEE Conference Publications"
"Fast Cover Song Retrieval in Advanced Audio Coding Domain Based on Deep Learning Technique","J. T. Fang; Y. R. Chang; P. C. Chang","Ming Chuan Univ., Taoyuan, Taiwan","2016 Data Compression Conference (DCC)","20161219","2016","","","591","591","We proposed a novel deep neural network based cover song retrieval method in AAC domain to reduce the computation complexity. The modified discrete cosine transform coefficients from the AAC were extracted and mapped into the 12-dimensional chroma features. Chroma features were further segmented to preserve the melody of music. Each segment of chroma features was trained and learned to reduce its dimension by using an autoencoder, used for deep learning of artificial neural networks. Experiments were conducted on cover80 database, which was provided by Ellis [3]. The results showed that the mean reciprocal rank increased to 0.46. The performance of the proposed method was compared with other systems, including LabROSA'06 (Tempos 120 and 60), and the method of principal component analysis (PCA) from the cover80. Fig. 1 plots the performances of MRR and similarity matching time. The proposed method improved the MRR performance and reduced approximately 80% of the matching time compared with LabROSA'06 (Tempo 120) [1].","","Electronic:978-1-5090-1853-6; POD:978-1-5090-1854-3","10.1109/DCC.2016.118","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7786215","","Audio coding;Data compression;Feature extraction;Machine learning;Neural networks;Principal component analysis;Urban areas","audio coding;computational complexity;discrete cosine transforms;learning (artificial intelligence);music;neural nets;principal component analysis","12-dimensional chroma features;AAC domain;MRR;PCA;advanced audio coding domain;artificial neural networks;autoencoder;computational complexity;deep learning technique;deep neural network;fast cover song retrieval method;mean reciprocal rank;modified discrete cosine transform coefficients;music melody;principal component analysis;similarity matching time","","","","","","","March 30 2016-April 1 2016","","IEEE","IEEE Conference Publications"
"Integrated remote controller distinguishing home appliances by deep learning","T. Hase; T. Sakao","Ryukoku University, Shiga, Otsu, Japan","2016 IEEE 5th Global Conference on Consumer Electronics","20161229","2016","","","1","3","This paper describes a method for distinguishing various home appliances with separate remote controllers and integrating control with a single remote controller. We propose that images of home appliances can be obtained with a camera, after which the appliances can be distinguished from each other by a convolutional neural network. We developed an experimental system to evaluate our proposed method and demonstrated that the system could distinguish different home appliances with a high accuracy of 99%.","","Electronic:978-1-5090-2333-2; POD:978-1-5090-2334-9","10.1109/GCCE.2016.7800350","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7800350","Convolutional Neural Network;Deep Leaning;Home Electronics;User Interface","Cameras;Convolution;Home appliances;Liquid crystal displays;Machine learning;Neural networks;Process control","domestic appliances;feedforward neural nets;home automation;image capture;learning (artificial intelligence)","convolutional neural network;deep learning;home appliances;image capture;integrated remote controller","","","","","","","11-14 Oct. 2016","","IEEE","IEEE Conference Publications"
"Data Compression with Linear Discriminant Analysis","Y. Pei","Comput. Sci. Div., Univ. of Aizu, Aizuwakamatsu, Japan","2016 Joint 8th International Conference on Soft Computing and Intelligent Systems (SCIS) and 17th International Symposium on Advanced Intelligent Systems (ISIS)","20161229","2016","","","136","141","The transform coding is one of data compression techniques that is established in the meaning of certain statistics of data. The conventional principal component analysis method yields the mean square error as the statistic, and it relates to the coding presentation without considering the inner relation of the data statistics. In this paper, we propose to use linear discriminant analysis for data compression to solve this problem. After solving the eigenvalue resolution by establishing between-class scatter matrix and within-class scatter matrix, we compress the data with the eigenvectors obtained by the statistical meaning of linear discriminant analysis, which considers the inner relation of the data. We use two methods for clustering the data into several groups in linear discriminant analysis. One separates them with equal data quantity by their physical storage, the other uses k-means clustering algorithm to decide the elements in each group. We apply our proposal in an image compression application to evaluate and investigate the performance of the proposal. The standard test image, Lenna, and several evaluation metrics, such as mean square error, peak signal-to-noise ratio, compression ratio, structural similarity, and information entropy are introduced in the evaluation. We found that the information entropy obtained with the same number of principal components by our proposal is less than that obtained by the principal component analysis method. It may be useful for machine learning algorithm or computer to recognize or restore the same information with less information uncertainty. We analyse the results arising from the evaluation, and some open topics, remaining works and future opportunities are discussed.","","Electronic:978-1-5090-2678-4; POD:978-1-5090-2679-1","10.1109/SCIS-ISIS.2016.0040","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7801627","data compression;linear discriminant analysis;principal component analysis;statistics;transform coding","Clustering algorithms;Image coding;Linear discriminant analysis;Machine learning algorithms;Principal component analysis;Transform coding","data compression;eigenvalues and eigenfunctions;entropy;image coding;learning (artificial intelligence);matrix algebra;pattern clustering;principal component analysis","between-class scatter matrix;compression ratio;data clustering;data compression technique;data quantity;eigenvalue resolution;eigenvectors;evaluation metrics;image compression application;information entropy;information uncertainty;k-means clustering algorithm;linear discriminant analysis;machine learning algorithm;mean square error;peak signal-to-noise ratio;physical storage;standard test image;structural similarity;within-class scatter matrix","","","","","","","25-28 Aug. 2016","","IEEE","IEEE Conference Publications"
"Short-term prediction of wind power based on deep Long Short-Term Memory","Qu Xiaoyun; Kang Xiaoning; Zhang Chao; Jiang Shuai; Ma Xiuda","Shaanxi Key Laboratory of Smart Grid, Xi'an Jiaotong University, 710049, China","2016 IEEE PES Asia-Pacific Power and Energy Engineering Conference (APPEEC)","20161212","2016","","","1148","1152","This paper proposes a wind power prediction model based on the Long Short-Term Memory model, one of the deep learning method. Deep learning conforms to the trend of big data and has powerful capability of learning and generalization for mass data. Principal component analysis (PCA) is used to choose input samples and reduce the dimensions of the input variables of the LSTM prediction model based on numerical weather prediction(NWP) data. Simulation results show that, compared with BP neural network and support vector machine(SVM) model, the LSTM prediction model has higher prediction accuracy and greater potential for engineering applications. It is effective to apply the Long Short-Term Memory model to the field of wind power prediction.","","Electronic:978-1-5090-5418-3; POD:978-1-5090-5419-0","10.1109/APPEEC.2016.7779672","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7779672","Long Short-Term Memory;deep learning;numerical weather prediction;principal component analysis;wind power prediction","Data models;Machine learning;Neurons;Predictive models;Principal component analysis;Training;Wind power generation","learning (artificial intelligence);load forecasting;numerical analysis;power engineering computing;principal component analysis;wind power plants","BP neural network;LSTM prediction model;NWP;PCA;SVM model;deep learning method;deep long short-term memory model;mass data generalization;numerical weather prediction;principal component analysis;short-term wind power prediction;support vector machine model;wind power prediction model","","","","","","","25-28 Oct. 2016","","IEEE","IEEE Conference Publications"
"Robot gains social intelligence through multimodal deep reinforcement learning","A. H. Qureshi; Y. Nakamura; Y. Yoshikawa; H. Ishiguro","Department of System Innovation, Graduate School of Engineering Science, Osaka University, 1-3 Machikaneyama, Toyonaka, Osaka, Japan","2016 IEEE-RAS 16th International Conference on Humanoid Robots (Humanoids)","20170102","2016","","","745","751","For robots to coexist with humans in a social world like ours, it is crucial that they possess human-like social interaction skills. Programming a robot to possess such skills is a challenging task. In this paper, we propose a Multimodal Deep Q-Network (MDQN) to enable a robot to learn human-like interaction skills through a trial and error method. This paper aims to develop a robot that gathers data during its interaction with a human, and learns human interaction behavior from the high dimensional sensory information using end-to-end reinforcement learning. This paper demonstrates that the robot was able to learn basic interaction skills successfully, after 14 days of interacting with people.","","Electronic:978-1-5090-4718-5; POD:978-1-5090-4719-2; USB:978-1-5090-4717-8","10.1109/HUMANOIDS.2016.7803357","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7803357","","Human-robot interaction;Learning (artificial intelligence);Legged locomotion;Machine learning;Robot sensing systems;Training","human-robot interaction;learning (artificial intelligence);robot programming","MDQN;end-to-end reinforcement learning;human interaction behavior;human-like social interaction skills;multimodal deep q-network;multimodal deep reinforcement learning;robot programming;social intelligence;trial and error method","","","","","","","15-17 Nov. 2016","","IEEE","IEEE Conference Publications"
"A decision model of identifying user travel pattern based on the intelligent terminal sensor data","S. Wang; J. Xiu; C. Liu; Z. Yang","Beijing University of Posts and Telecommunications, Beijing 100876, China","2016 4th International Conference on Cloud Computing and Intelligence Systems (CCIS)","20161219","2016","","","490","493","The identification of user travel pattern has important research value for intelligent transportation. Intelligent terminal can supply GPS, acceleration sensors, pressure sensors data which can provide data base for the identification of user travel patterns. This paper research on a user travel pattern decision model based on the sensor data. The decision algorithm adopts decision tree algorithm based on ID3. Experiments data shows that this decision model is effective in identifying the pattern of user's travel.","","CD:978-1-5090-1254-1; Electronic:978-1-5090-1256-5; POD:978-1-5090-1257-2","10.1109/CCIS.2016.7790308","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7790308","Decision tree;ID3 algorithm;Sensor Data;Travel pattern identifying;User travel Pattern","Acceleration;Classification algorithms;Data models;Decision trees;Global Positioning System;Machine learning algorithms;Training","decision making;decision trees;intelligent transportation systems;pattern recognition;sensor fusion","GPS data;ID3 algorithm;acceleration sensor data;acceleration sensors;decision tree;intelligent terminal sensor data;intelligent transportation;pressure sensor data;user travel pattern decision model;user travel pattern identification","","","","","","","17-19 Aug. 2016","","IEEE","IEEE Conference Publications"
"Designing a Better Data Representation for Deep Neural Networks and Text Classification","J. D. Prusa; T. M. Khoshgoftaar","Dept. of Comput. & Electr. Eng. & Comput. Sci., Florida Atlantic Univ., Boca Raton, FL, USA","2016 IEEE 17th International Conference on Information Reuse and Integration (IRI)","20161219","2016","","","411","416","Traditional machine learning requires data to be described by attributes prior to applying a learning algorithm. In text classification tasks, many feature engineering methodologies have been proposed to extract meaningful features, however, no best practice approach has emerged. Traditional methods of feature engineering have inherent limitations due to loss of information and the limits of human design. An alternative is to use deep learning to automatically learn features from raw text data. One promising deep learning approach is to use convolutional neural networks. These networks can learn abstract text concepts from character representations and be trained to perform discriminate tasks, such as classification. In this paper, we propose a new approach to encoding text for use with convolutional neural networks that greatly reduces memory requirements and training time for learning from character-level text representations. Additionally, this approach scales well with alphabet size allowing us to preserve more information from the original text, potentially enhancing classification performance. By training tweet sentiment classifiers, we demonstrate that our approach uses less computational resources, allows faster training for networks and achieves similar, or better performance compared to the previous method of character encoding.","","Electronic:978-1-5090-3207-5; POD:978-1-5090-3208-2","10.1109/IRI.2016.61","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7785770","Convolutional Neural Networks;Deep Learning;Text Classification;Tweet Sentiment","Biological neural networks;Encoding;Feature extraction;Machine learning;Semantics;Training","convolution;data structures;learning (artificial intelligence);neural nets;text analysis","abstract text concepts;alphabet size;character encoding;character-level text representations;computational resources;convolutional neural networks;data representation design;deep learning approach;deep neural networks;feature engineering methodologies;machine learning;text classification tasks;tweet sentiment classifiers","","","","","","","28-30 July 2016","","IEEE","IEEE Conference Publications"
