"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1642434,1642659,1634646,1637346,1637355,1637420,1631493,1631605,1630033,1632041,1631993,1632035,1626228,1624358,1621142,1621094,1515448,1617000,1615722,1608038,1605431,1597108,1593701,1583626,1583583,1580484,1580617,1571175,1570825,1571750,1571705,1571248,1570276,1570279,1570724,1573710,1564161,1563997,1564394,1561265,1556587,1547292,1549828,1545132,1546122,1541987,1542471,1542030,1542270,1542524,1532385,1530117,1524968,1524965,1524967,1509308,1522615,1512038,1512039,1510781,1510768,1508361,1504688,1504685,1498003,1498019,1504690,1495617,1495607,1488790,1490529,1490584,1471710,1487646,1471704,1468246,1461444,1458699,1360168,1458705,1453593,1443136,1439478,1435425,1438374,1438348,1438349,1432736,1432737,1408064,1407860,1403865,1403821,1403838,1386075,1403846,1403183,1402496,1401890,1401912",2017/05/05 22:21:29
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Instrument recognition in polyphonic music based on automatic taxonomies","S. Essid; G. Richard; B. David","LTCI-CNRS, Paris, France","IEEE Transactions on Audio, Speech, and Language Processing","20051219","2006","14","1","68","80","We propose a new approach to instrument recognition in the context of real music orchestrations ranging from solos to quartets. The strength of our approach is that it does not require prior musical source separation. Thanks to a hierarchical clustering algorithm exploiting robust probabilistic distances, we obtain a taxonomy of musical ensembles which is used to efficiently classify possible combinations of instruments played simultaneously. Moreover, a wide set of acoustic features is studied including some new proposals. In particular, signal to mask ratios are found to be useful features for audio classification. This study focuses on a single music genre (i.e., jazz) but combines a variety of instruments among which are percussion and singing voice. Using a varied database of sound excerpts from commercial recordings, we show that the segmentation of music with respect to the instruments played can be achieved with an average accuracy of 53%.","1558-7916;15587916","","10.1109/TSA.2005.860351","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1561265","Hierarchical taxonomy;instrument recognition;machine learning;pairwise classification;pairwise feature selection;polyphonic music;probabilistic distances;support vector machines","Audio recording;Clustering algorithms;Frequency;Instruments;Multiple signal classification;Music;Proposals;Source separation;Streaming media;Taxonomy","acoustic signal processing;audio signal processing;music;pattern classification;source separation","audio classification;automatic taxonomies;hierarchical clustering algorithm;instrument recognition;music orchestrations;music segmentation;percussion;polyphonic music;singing voice","","43","","60","","","Jan. 2006","","IEEE","IEEE Journals & Magazines"
"Scoring and selecting terms for text categorization","E. Montanes; I. Diaz; J. Ranilla; E. F. Combarro; J. Fernandez","Oviedo Univ., Spain","IEEE Intelligent Systems","20050613","2005","20","3","40","47","We propose a set of (machine learning) ML-based scoring measures for conducting feature selection. We've tested these measures on documents from two well-known corpora, comparing them with other measures previously applied for this purpose. In particular, we've analyzed which measure obtains the best overall classification performance in terms of properties such as precision and recall, emphasizing to what extent some statistical properties of the corpus affects performance. The results show that some of our measures outperform the traditional measures in certain situations.","1541-1672;15411672","","10.1109/MIS.2005.49","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1439478","feature selection;information retrieval;machine learning;support vector machines;text categorization","Entropy;Frequency estimation;Frequency measurement;Gain measurement;Information retrieval;Information theory;Learning systems;Probability;Statistical distributions;Text categorization","classification;feature extraction;information retrieval;learning (artificial intelligence);text analysis;word processing","ML-based scoring measures;feature selection;information retrieval;machine learning;text categorization","","26","","16","","","May-June 2005","","IEEE","IEEE Journals & Magazines"
"Can threshold networks be trained directly?","Guang-Bin Huang; Qin-Yu Zhu; K. Z. Mao; Chee-Kheong Siew; P. Saratchandran; N. Sundararajan","Sch. of Electr. & Electron. Eng., Nanyang Technol. Univ., Singapore","IEEE Transactions on Circuits and Systems II: Express Briefs","20060313","2006","53","3","187","191","Neural networks with threshold activation functions are highly desirable because of the ease of hardware implementation. However, the popular gradient-based learning algorithms cannot be directly used to train these networks as the threshold functions are nondifferentiable. Methods available in the literature mainly focus on approximating the threshold activation functions by using sigmoid functions. In this paper, we show theoretically that the recently developed extreme learning machine (ELM) algorithm can be used to train the neural networks with threshold functions directly instead of approximating them with sigmoid functions. Experimental results based on real-world benchmark regression problems demonstrate that the generalization performance obtained by ELM is better than other algorithms used in threshold networks. Also, the ELM method does not need control variables (manually tuned parameters) and is much faster.","1549-7747;15497747","","10.1109/TCSII.2005.857540","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1605431","Extreme learning machine (ELM);gradient descent method;threshold neural networks","Analog computers;Computational efficiency;Computer networks;Learning systems;Machine learning;Neural network hardware;Neural networks;Neurons;Process control;System-on-a-chip","gradient methods;learning (artificial intelligence);neural nets;regression analysis;threshold elements","ELM algorithm;extreme learning machine;gradient descent method;neural networks;real-world benchmark regression problems;threshold networks","","117","","13","","","March 2006","","IEEE","IEEE Journals & Magazines"
"Context-aware mobile computing: learning context- dependent personal preferences from a wearable sensor array","A. Krause; A. Smailagic; D. P. Siewiorek","Dept. of Comput. Sci., Carnegie Mellon Univ., Pittsburgh, PA, USA","IEEE Transactions on Mobile Computing","20051227","2006","5","2","113","127","Context-aware computing describes the situation where a wearable/mobile computer is aware of its user's state and surroundings and modifies its behavior based on this information. We designed, implemented, and evaluated a wearable system which can learn context-dependent personal preferences by identifying individual user states and observing how the user interacts with the system in these states. This learning occurs online and does not require external supervision. The system relies on techniques from machine learning and statistical analysis. A case study integrates the approach in a context-aware mobile phone. The results indicate that the method is able to create a meaningful user context model while only requiring data from comfortable wearable sensor devices.","1536-1233;15361233","","10.1109/TMC.2006.18","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1563997","Index Terms- Location-dependent and sensitive;machine learning;mobile computing;statistical models.;wearable AI;wearable computers","Context awareness;Context modeling;Data analysis;Machine learning;Mobile computing;Mobile handsets;Sensor arrays;Statistical analysis;Wearable computers;Wearable sensors","learning (artificial intelligence);mobile computing;mobile handsets;statistical analysis;wireless sensor networks","context-aware mobile computing;learning context-dependent personal preferences;machine learning;mobile phone;statistical analysis;wearable sensor array","","87","6","23","","","Feb. 2006","","IEEE","IEEE Journals & Magazines"
"Linking molecular function and biological process terms in the ontology for gene expression data analysis","M. DeJongh; P. Van Dort; B. Ramsay","Dept. of Comput. Sci., Hope Coll., Holland, MI, USA","The 26th Annual International Conference of the IEEE Engineering in Medicine and Biology Society","20050314","2004","2","","2984","2986","The gene ontology (GO) contains three hierarchies that represent gene function based on categories of molecular function, biological process, and cellular component. However, additional knowledge about the mechanisms underlying gene function is buried in the GO term definitions and is not computationally accessible. We describe a process for adding new links to the GO between molecular function terms and the biological process terms that those molecular functions are involved in. These new links enable inference engines to reason about relationships between genes that have disparate molecular functions but participate in the same biological process. In particular, we demonstrate how these new links enable more effective automated analysis of gene expression data.","","POD:0-7803-8439-3","10.1109/IEMBS.2004.1403846","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1403846","Gene Expression Analysis;Gene Ontology;Knowledge Representation;Machine Learning","Biochemistry;Biological processes;Computer science;Data analysis;Degradation;Electric breakdown;Gene expression;Joining processes;Ontologies;Radio access networks","biochemistry;biology computing;cellular biophysics;genetics;knowledge representation;learning (artificial intelligence);molecular biophysics","biological process;cellular component;gene expression data analysis;gene ontology;knowledge representation;machine learning;molecular function","","0","","6","","","1-5 Sept. 2004","","IEEE","IEEE Conference Publications"
"Inducing multivariate decision trees with the R<sup>4</sup>-rule","T. Kawatsure; Qiangfu Zhao","Aizu Univ., Japan","2005 IEEE International Conference on Systems, Man and Cybernetics","20060110","2005","4","","3593","3598 Vol. 4","Decision tree (DT) is often considered as a comprehensible learning model. If the data set is large, however, the induced DT may be too large to understand. Currently, we have proposed a non-genetic evolutionary algorithm called R<sup>4</sup>-rule for producing the smallest nearest neighbor classifiers (NNCs). In this paper, we propose two new approaches for inducing DTs with the R<sup>4</sup>-rule. The DTs considered here are multivariate, and there is an NNC with two or more prototypes in each non-terminal node. In the first method, the prototypes are found directly from the training set. In the second method, the prototypes are found from the data assigned to each nonterminal node. Using these methods, we can induce more compact and more comprehensible DTs. The efficiency and efficacy of the methods are verified through experiments with several public databases.","1062-922X;1062922X","POD:0-7803-9298-1","10.1109/ICSMC.2005.1571705","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1571705","Machine learning;multivariate decision trees;nearest neighbor classifier;pattern recognition;the R","Classification tree analysis;Databases;Decision trees;Evolutionary computation;Humans;Machine learning;Machine learning algorithms;Nearest neighbor searches;Pattern recognition;Prototypes","decision trees;evolutionary computation;learning (artificial intelligence)","R<sup>4</sup>-rule;learning model;machine learning;multivariate decision trees;nearest neighbor classifiers;nongenetic evolutionary algorithm;nonterminal node;pattern recognition;public database","","0","","13","","","10-12 Oct. 2005","","IEEE","IEEE Conference Publications"
"A probabilistic model for mining labeled ordered trees: capturing patterns in carbohydrate sugar chains","N. Ueda; K. F. Aoki-Kinoshita; A. Yamaguchi; T. Akutsu; H. Mamitsuka","Bioinformatics Center, Kyoto Univ., Goknsho Uji, Japan","IEEE Transactions on Knowledge and Data Engineering","20050627","2005","17","8","1051","1064","Glycans, or carbohydrate sugar chains, which play a number of important roles in the development and functioning of multicellular organisms, can be regarded as labeled ordered trees. A recent increase in the documentation of glycan structures, especially in the form of database curation, has made mining glycans important for the understanding of living cells. We propose a probabilistic model for mining labeled ordered trees, and we further present an efficient learning algorithm for this model, based on an EM algorithm. The time and space complexities of this algorithm are rather favorable, falling within the practical limits set by a variety of existing probabilistic models, including stochastic context-free grammars. Experimental results have shown that, in a supervised problem setting, the proposed method outperformed five other competing methods by a statistically significant factor in all cases. We further applied the proposed method to aligning multiple glycan trees, and we detected biologically significant common subtrees in these alignments where the trees are automatically classified into subtypes already known in glycobiology.","1041-4347;10414347","","10.1109/TKDE.2005.117","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1458699","Index Terms- Biology and genetics;data mining;machine learning;mining methods and algorithms.","Bioinformatics;Context modeling;Data mining;Documentation;Hidden Markov models;Machine learning;Organisms;Sequences;Stochastic processes;XML","biology computing;computational complexity;context-free grammars;data mining;genetics;learning (artificial intelligence);microorganisms;molecular biophysics;pattern recognition;tree data structures","biologically significant common subtrees;carbohydrate sugar chains;genetics;glycans;glycobiology;labeled ordered tree mining;machine learning;multicellular organisms;probabilistic model;space complexity;stochastic context-free grammars;time complexity","","5","","38","","","Aug. 2005","","IEEE","IEEE Journals & Magazines"
"An empirical comparison of combinations of evolutionary algorithms and neural networks for classification problems","E. Cantu-Paz; C. Kamath","Center for Appl. Sci. Comput., Lawrence Livermore Nat. Lab., CA, USA","IEEE Transactions on Systems, Man, and Cybernetics, Part B (Cybernetics)","20050919","2005","35","5","915","927","There are numerous combinations of neural networks (NNs) and evolutionary algorithms (EAs) used in classification problems. EAs have been used to train the networks, design their architecture, and select feature subsets. However, most of these combinations have been tested on only a few data sets and many comparisons are done inappropriately measuring the performance on training data or without using proper statistical tests to support the conclusions. This paper presents an empirical evaluation of eight combinations of EAs and NNs on 15 public-domain and artificial data sets. Our objective is to identify the methods that consistently produce accurate classifiers that generalize well. In most cases, the combinations of EAs and NNs perform equally well on the data sets we tried and were not more accurate than hand-designed neural networks trained with simple backpropagation.","1083-4419;10834419","","10.1109/TSMCB.2005.847740","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1510768","Classification;evolutionary algorithms;feature selection;machine learning;network design;training algorithms","Algorithm design and analysis;Artificial neural networks;Backpropagation algorithms;Biological cells;Encoding;Evolutionary computation;Machine learning;Neural networks;Testing;Training data","evolutionary computation;feature extraction;learning (artificial intelligence);neural net architecture;pattern classification","artificial data set;backpropagation;evolutionary algorithm;feature selection;machine learning;neural network design;neural network training;pattern classification","Algorithms;Cluster Analysis;Evolution;Models, Genetic;Neural Networks (Computer);Pattern Recognition, Automated;Software;Software Validation;Systems Integration","67","","65","","","Oct. 2005","","IEEE","IEEE Journals & Magazines"
"Nearest neighbors by neighborhood counting","Hui Wang","Fac. of Eng., Ulster Univ., Jordanstown, UK","IEEE Transactions on Pattern Analysis and Machine Intelligence","20060424","2006","28","6","942","953","Finding nearest neighbors is a general idea that underlies many artificial intelligence tasks, including machine learning, data mining, natural language understanding, and information retrieval. This idea is explicitly used in the k-nearest neighbors algorithm (kNN), a popular classification method. In this paper, this idea is adopted in the development of a general methodology, neighborhood counting, for devising similarity functions. We turn our focus from neighbors to neighborhoods, a region in the data space covering the data point in question. To measure the similarity between two data points, we consider all neighborhoods that cover both data points. We propose to use the number of such neighborhoods as a measure of similarity. Neighborhood can be defined for different types of data in different ways. Here, we consider one definition of neighborhood for multivariate data and derive a formula for such similarity, called neighborhood counting measure or NCM. NCM was tested experimentally in the framework of kNN. Experiments show that NCM is generally comparable to VDM and its variants, the state-of-the-art distance functions for multivariate data, and, at the same time, is consistently better for relatively large k values. Additionally, NCM consistently outperforms HEOM (a mixture of Euclidean and Hamming distances), the ""standard"" and most widely used distance function for multivariate data. NCM has a computational complexity in the same order as the standard Euclidean distance function and NCM is task independent and works for numerical and categorical data in a conceptually uniform way. The neighborhood counting methodology is proven sound for multivariate data experimentally. We hope it works for other types of data.","0162-8828;01628828","","10.1109/TPAMI.2006.126","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1624358","Pattern recognition;distance;machine learning;nearest neighbors;neighborhood counting measure.;similarity","Artificial intelligence;Computational complexity;Data mining;Euclidean distance;Information retrieval;Machine learning;Machine learning algorithms;Natural languages;Nearest neighbor searches;Testing","artificial intelligence;pattern classification","Euclidean distances;Hamming distances;artificial intelligence tasks;classification method;computational complexity;data mining;information retrieval;k-nearest neighbors algorithm;machine learning;multivariate data;natural language understanding;neighborhood counting measure;similarity functions;similarity measure;state-of-the-art distance functions","Algorithms;Artificial Intelligence;Information Storage and Retrieval;Numerical Analysis, Computer-Assisted;Pattern Recognition, Automated","56","","29","","","June 2006","","IEEE","IEEE Journals & Magazines"
"A support vector machines classifier to assess the severity of idiopathic scoliosis from surface topography","L. Ramirez; N. G. Durdle; V. J. Raso; D. L. Hill","Dept. of Electr. & Comput. Eng., Univ. of Alberta, Edmonton, Alta., Canada","IEEE Transactions on Information Technology in Biomedicine","20060110","2006","10","1","84","91","A support vector machines (SVM) classifier was used to assess the severity of idiopathic scoliosis (IS) based on surface topographic images of human backs. Scoliosis is a condition that involves abnormal lateral curvature and rotation of the spine that usually causes noticeable trunk deformities. Based on the hypothesis that combining surface topography and clinical data using a SVM would produce better assessment results, we conducted a study using a dataset of 111 IS patients. Twelve surface and clinical indicators were obtained for each patient. The result of testing on the dataset showed that the system achieved 69-85% accuracy in testing. It outperformed a linear discriminant function classifier and a decision tree classifier on the dataset","1089-7771;10897771","","10.1109/TITB.2005.855526","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1573710","Decision support systems;machine learning;scoliosis assessment;support vector classifiers","Back;Classification tree analysis;Diagnostic radiography;Medical treatment;Orthotics;Support vector machine classification;Support vector machines;Surface topography;Surgery;System testing","biomechanics;biomedical measurement;bone;image classification;medical image processing;support vector machines;surface topography measurement","human backs;idiopathic scoliosis;spine;support vector machines classifier;surface topographic images;trunk deformity","","45","","35","","","Jan. 2006","","IEEE","IEEE Journals & Magazines"
