"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7729176,7723716,7724731,7723739,7723730,7606789,7606913,7258342,7576681,7603340,7603153,7603391,7603410,7603401,7603365,7603262,7600211,7600183,7600385,7591015,7591386,7591263,7591222,7591525,7590766,7592193,7590963,7590785,7590649,7591186,7590781,7590823,7590799,7588947,7588835,7589715,7559716,7586437,7586606,7587490,7587466,7581275,7586429,7584933,7582712,7584931,7582745,7584940,7582749,7581411,7496826,7574389,7582441,7581018,7405235,7576885,7578241,7578384,7578530,7578673,7559702,7560597,7579229,7574841,7574866,7574756,7574872,7576472,7573137,7571863,7573526,7571941,7570937,7569734,7542548,7348689,7566051,7566318,7568891,7513378,7565166,7567344,7547961,7564067,7465842,7465766,7561733,7562974,7561206,7562248,7561432,7562283,7560007,7559588,7560389,7559560,7558609,7559072,7558064,7556003",2017/05/05 22:32:05
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"An asynchronous multi-view learning approach for activity recognition using wearables","Y. Ma; H. Ghasemzadeh","School of Electrical Engineering and Computer Science, Washington State University, Pullman, WA 99164 USA","2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","20161018","2016","","","3105","3108","In this paper, we introduce an Asynchronous Multiview Learning (AML) approach to allow accurate transfer of activity classification models across asynchronous sensor views. Our study is motivated by the highly dynamic nature of health monitoring using wearable sensors. Such dynamics include changes in sensing platform (e.g., sensor upgrade) and platform settings (e.g., sampling frequency, on-body sensor location), which result in failure of the machine learning algorithms if they remain untrained in the new setting. Our approach allows machine learning algorithms to automatically reconfigure without any need for labeled training data in the new setting. Our evaluation using real data collected with wearable motion sensors demonstrates that the average classification accuracy using our automatically labeled training data is 85.2%. This accuracy is only 3.4% to 4.5% less than the experimental upper bound, where ground truth labeled training data are used to develop a new activity recognition classifier.","1557-170X;1557170X","Electronic:978-1-4577-0220-4; POD:978-1-4577-0219-8","10.1109/EMBC.2016.7591386","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7591386","","Heuristic algorithms;Labeling;Machine learning algorithms;Training;Training data;Upper bound","learning (artificial intelligence);medical signal processing;patient monitoring;pattern classification;wireless sensor networks","activity classification model;activity recognition classifier;asynchronous multiview learning approach;asynchronous sensor view;health monitoring;machine learning algorithm;on-body sensor location;wearable motion sensor","","","","","","","16-20 Aug. 2016","","IEEE","IEEE Conference Publications"
"Predicting semantically linkable knowledge in developer online forums via convolutional neural network","B. Xu; D. Ye; Z. Xing; X. Xia; G. Chen; S. Li","College of Computer Science and Technology, Zhejiang University, China","2016 31st IEEE/ACM International Conference on Automated Software Engineering (ASE)","20161006","2016","","","51","62","Consider a question and its answers in Stack Overflow as a knowledge unit. Knowledge units often contain semantically relevant knowledge, and thus linkable for different purposes, such as duplicate questions, directly linkable for problem solving, indirectly linkable for related information. Recognising different classes of linkable knowledge would support more targeted information needs when users search or explore the knowledge base. Existing methods focus on binary relatedness (i.e., related or not), and are not robust to recognize different classes of semantic relatedness when linkable knowledge units share few words in common (i.e., have lexical gap). In this paper, we formulate the problem of predicting semantically linkable knowledge units as a multiclass classification problem, and solve the problem using deep learning techniques. To overcome the lexical gap issue, we adopt neural language model (word embeddings) and convolutional neural network (CNN) to capture word- and document-level semantics of knowledge units. Instead of using human-engineered classifier features which are hard to design for informal user-generated content, we exploit large amounts of different types of user-created knowledge-unit links to train the CNN to learn the most informative wordlevel and document-level features for the multiclass classification task. Our evaluation shows that our deep-learning based approach significantly and consistently outperforms traditional methods using traditional word representations and human-engineered classifier features.","","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7582745","Deep learning;Link prediction;Mining software repositories;Multiclass classification;Semantic relatedness","Complex networks;Knowledge engineering;Machine learning;Semantics;Social network services;Software;Uniform resource locators","data mining;learning (artificial intelligence);neural nets;pattern classification;social networking (online)","CNN;Stack Overflow;binary relatedness;convolutional neural network;deep learning techniques;developer online forums;document-level semantics;human-engineered classifier features;informal user-generated content;information needs;knowledge unit;multiclass classification problem;neural language model;semantically linkable knowledge prediction;word embeddings;word representation;word-level semantics","","","","","","","3-7 Sept. 2016","","IEEE","IEEE Conference Publications"
"Improving the face recognition system by hybrid image preprocessing","C. Cui; X. Wang; H. Shen","School of Mechanical Engineering and Automation, Harbin Institute of Technology, Shenzhen, Guangdong Province, China","2016 IEEE International Conference on Cyber Technology in Automation, Control, and Intelligent Systems (CYBER)","20160926","2016","","","442","447","In this paper we present a framework for improving face recognition system that have several stages. Some improvements of every stage are very important to the recognition results. Driven by this intuition, we proposed a novel scheme that gives the system a better performance. The scheme including dataset augment for learning, especially for big data requirement of deep learning. Enhancing the image contrast ratio and rotate the image for several angles that can improve the detection accuracy. Then, cropping the face in appropriate area for feature extraction and getting the optimal feature vector for face recognition at last.","","Electronic:978-1-5090-2733-0; POD:978-1-5090-2734-7; USB:978-1-5090-2732-3","10.1109/CYBER.2016.7574866","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7574866","deep learning;face recognition;framwork;preprocessing","Face;Face detection;Face recognition;Feature extraction;Machine learning;Skin;Transforms","face recognition;feature extraction;image enhancement;learning (artificial intelligence)","Big Data;deep learning;face recognition system;feature extraction;feature vector;hybrid image preprocessing;image contrast ratio enhancement","","","","","","","19-22 June 2016","","IEEE","IEEE Conference Publications"
"Learnability of the Moving Surface Profiles of a Soft Robotic Sorting Table","M. Stommel; W. Xu","Department of Electrical and Electronic Engineering, Auckland University of Technology, Auckland, New Zealand","IEEE Transactions on Automation Science and Engineering","20161005","2016","13","4","1581","1587","This paper analyzes the application of machine learning techniques to the control of a soft, peristaltic, xy-sorting table. In particular, we address peristaltic tables made of a soft upper silicone layer and actuated by an array of integrated air-filled chambers. The chambers are pneumatically inflated in order to deform the table and move objects on the table. To control the robot precisely, it is necessary to model both the inverse mapping between the control signals of the actuators and the resulting surface deformation. There is currently no parametric model available. In this paper, we, therefore, study if nonparametric approaches are applicable. In these approaches, the mapping would be learned from a database of input signals and observed behaviors. From our analysis, we conclude that the most promising research direction consists in the nonparametric modeling of a limited set of peristaltic actuation patterns. However, the nonlinear hardware design that impedes a parametric model also affects the nonparametric optimization process. Our simulation suggests that the optimization is nonconvex, approximately monotonous, and feasible in terms of the number of observations of the physical robot.","1545-5955;15455955","","10.1109/TASE.2016.2570208","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7496826","Control;peristalsis;radial basis functions;soft robotics","Machine learning;Optimization;Radial basis function networks;Robot control;Simulation;Soft robotics;Sorting","control engineering computing;learning (artificial intelligence);optimisation;robots","air-filled chamber;inverse mapping;machine learning;moving surface profile;nonlinear hardware design;nonparametric optimization;peristaltic actuation pattern;peristaltic table;soft robotic sorting table;soft upper silicone layer;surface deformation","","","","","","20160621","Oct. 2016","","IEEE","IEEE Journals & Magazines"
"Featue selection effects on kidney desease analysis","Z. Sedighi; H. Ebrahimpour-Komleh; S. J. Mousavirad","Department of Computer Engineering, Faculty of Computer and Electrical Engineering, University of Kashan, Kashan, I.R. Iran","2015 International Congress on Technology, Communication and Knowledge (ICTCK)","20161006","2015","","","455","459","Chronic kidney disease is a universal common obstacle which its outcomes can be prevented or delayed by early detection and cure. Classification of kidney disease is vital for global improvement and accomplishment of practical guidance. Therefore, data mining and machine learning techniques can be used to discover knowledge and identify patterns for classification. Since there exist features that make noise or have low information, feature selection issue identifies useful subset of features from raw data. The fact that dimensionality reduction improves computation performance creates fast and low-cost classifiers and produces quick classified models, makes it popular in data mining and machine learning techniques. In this article, we use a set of filter and wrapper methods followed by machine learning techniques to classify chronic kidney disease. We show that feature selection techniques enable us to perform precise classification in minimum time using fewer dimensions.","","","10.1109/ICTCK.2015.7582712","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7582712","chronic kidney disease;classification;data minig;feature subset selection;knowledge discovery","Classification algorithms;Computers;Diseases;Genetic algorithms;Kernel;Kidney;Machine learning algorithms","data mining;diseases;feature selection;filters;kidney;learning (artificial intelligence);medical computing;pattern classification","chronic kidney disease analysis;computation performance;data mining;feature selection effects;feature subset;filter set;kidney disease classification;knowledge discovery;low-cost classifiers;machine learning techniques;pattern classification;pattern identification;practical guidance;raw data;wrapper methods","","","","","","","11-12 Nov. 2015","","IEEE","IEEE Conference Publications"
"Exploiting Fuzzy Clustering and Case-Based Reasoning for Autonomic Managers","C. Khan; M. J. Khan","Dept. of Comput. Sci., Namal Coll., Mianwali, Pakistan","2016 IEEE International Conference on Autonomic Computing (ICAC)","20160922","2016","","","225","226","Designing efficient self-management algorithms for autonomic managers has been an ongoing and evolving research area. In literature, many machine learning paradigms have been proposed and exploited to make effective decisions in autonomic managers. This position paper proposes to optimize the decision making algorithm closer to the nature inspired decision making process. Core of the proposed framework is case-based reasoning which is an incremental learning mechanism for solving new system problems using the past experience. Fuzzy clustering has been proposed to maintain the knowledge-base of past problems in autonomic managers. New monitored problem in autonomic manager seeks fuzzy memberships amongst different clusters in the knowledge-base and problem solver in autonomic manager exploits existing solutions in different clusters with respect to their fuzzy membership value. It has been tested on a simulated case-study of Autonomic Forest Fire Application and up to 88% accurate predictions have been observed.","","Electronic:978-1-5090-1654-9; POD:978-1-5090-1655-6","10.1109/ICAC.2016.24","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7573137","","Autonomic systems;Clustering algorithms;Cognition;Computational modeling;Knowledge based systems;Machine learning algorithms;Monitoring","case-based reasoning;decision making;emergency management;environmental science computing;fuzzy set theory;knowledge based systems;learning (artificial intelligence);optimisation;pattern clustering;problem solving;wildfires","CBR;autonomic forest fire;autonomic manager;case-based reasoning;decision making algorithm optimization;fuzzy clustering;knowledge-base system;machine learning;problem solver;self-management algorithm","","","","","","","17-22 July 2016","","IEEE","IEEE Conference Publications"
"Internet traffic data categorization using particle of swarm optimization algorithm","N. Shrivastava; A. Dubey","Computer Science and Engineering, Oriental College of Technology, Bhopal, India","2016 Symposium on Colossal Data Analysis and Networking (CDAN)","20160919","2016","","","1","8","The clustering technique plays an important role in data mining process. For the mining of internet traffic data faced a lot of problem of noise and internet traffic number of iteration. The process of pattern generation used two type of technique such as supervised learning and unsupervised learning. In unsupervised learning clustering process are used. The varieties of clustering technique are used such as k-means, FCM and constraints clustering technique. The constraints clustering technique gives the two solution approach one is seed selection and another is mapping of seed in terms of constraint of center. In this paper modified the seed selection process using genetic algorithm technique. The genetic algorithm process select variable value one is seed value and another is constraint of center value. In constraints cluster technique used some value of center and generates new center value of new cluster for the better generation of cluster. For more improvement of constraints clustering technique used two level constraints clustering technique for better improvement of cluster technique. In this dissertation modified the constraints clustering technique for improvement. In the process of improvement used genetic algorithm technique. Genetic algorithm technique gives the better selection of seed for internet traffic database. For the performance evaluation of proposed algorithm used three real time dataset from UCI machine learning center. The proposed algorithm implemented in MATLAB software and measures some standard parameter for the validation of proposed methodology.","","","10.1109/CDAN.2016.7570937","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7570937","Classification;Clustering;FCM;GA;UCI","Algorithm design and analysis;Classification algorithms;Clustering algorithms;Data mining;Internet;Machine learning algorithms;Prediction algorithms","Internet;data mining;genetic algorithms;particle swarm optimisation;pattern clustering;performance evaluation;telecommunication traffic;unsupervised learning","Internet traffic data categorization;MATLAB software;UCI machine learning center;constraints clustering;data clustering;data mining;genetic algorithm;particle swarm optimisation;pattern generation;performance evaluation;seed selection;unsupervised learning clustering;variable value selection","","","","","","","18-19 March 2016","","IEEE","IEEE Conference Publications"
"Integrated brain implant using Nano memory","L. Yuvaraj; S. R. Sankar; D. Selvaraj","Department of ECE, Panimalar Engineering College, India","2016 International Conference on Wireless Communications, Signal Processing and Networking (WiSPNET)","20160915","2016","","","1159","1163","The main aim of this paper is to make the human to use their intelligence and the memory which the computer works with. This bio medical document is the live aspects that make the human to target everything with this tiny memory device, connected to the human brain. Internet is ruling the world for many years, like that this brain memory integrated technology will have the same effect among every people. The vast world is really our memory, we circle every minute of our thinking around it. This device makes it possible to recollect the memories simply as the same way you felt during that moment. This device makes a revolution in the thinking of a human. It is a mini-device, compatible to the size as similar to the phase maker and it has some extra features as follows: (1) placed inside of human body, (2) connected to our Neurons and works with the help of battery, and (3) consist of Nano memory (CNT) having vast storage. So now we can see the intelligence of this great device. This memory is processed through voice and optical support signal that travel through nervous system of neurons. Every nerve in our body produces electrical pulse that carries information and these information are processed as fast as the device can. Hence this device is called intellectual chip. Using this device, humans will be free of memorizing things because this device stores everything they have been encountered in the Nano memory.","","","10.1109/WiSPNET.2016.7566318","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7566318","CNT;Nano memory;electrical pulse","Axons;Clustering algorithms;Electric potential;Electrodes;Machine learning algorithms;Nanoscale devices","Internet;bioelectric phenomena;biomedical electronics;brain;medical signal processing;nanomedicine;neurophysiology;prosthetics;speech;speech processing","Internet;battery;biomedical document;brain memory integrated technology;electrical pulse;feature extraction;human brain;integrated brain implant;intellectual chip;memory processing;minidevice;nanomemory;nervous system;neurons;optical support signal;tiny memory device;voice","","","","","","","23-25 March 2016","","IEEE","IEEE Conference Publications"
"Saliency meets spatial quantization: A practical framework for large scale product search","Shuhan Qi; K. Zawlin; Hanwang Zhang; Xuan Wang; Ke Gao; Lin Yao; Tat-seng Chua","Harbin Institute of Technology ShenZhen Graduate School, China","2016 IEEE International Conference on Multimedia & Expo Workshops (ICMEW)","20160926","2016","","","1","6","Product image search aims to retrieve similar product images based on a query image. While deep learning based features work well in retrieving images of the same category (e.g. “searching for T-shirts from all the clothing images”), they perform poorly when retrieving variants of images within the same category (e.g. “searching for uniform of Chelsea football club from all T-shirts image”), since it requires fine grained matching on image details. In this paper, we present a spatial quantization approach that utilizes spatial pyramid pooling (SPP) and vector of locally aggregated descriptors (VLAD) to extract more discriminative features for style-aware product search. By using the proposed spatial quantization, spatial information is encoded into the image feature to improve the fine grained product image search. Finally, the experiments on a large scale real world dataset provided by Alibaba large-scale image search challenge (ALISC) demonstrate the effectiveness of our method.","","","10.1109/ICMEW.2016.7574756","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7574756","image retrieval;salient region detection;vector quantization","Feature extraction;Image representation;Image retrieval;Machine learning;Quantization (signal);Robustness;Transforms","feature extraction;image coding;image retrieval;quantisation (signal)","ALISC;Alibaba large-scale image search challenge;SPP;deep learning based features;discriminative feature extraction;grained image matching;grained product image searching;image querying;large scale product search;saliency;similar product image retrieval;spatial information encoding;spatial pyramid pooling;spatial quantization approach;style-aware product searching;vector of locally aggregated descriptors","","","","","","","11-15 July 2016","","IEEE","IEEE Conference Publications"
"Human action recognition with DeepAction Kernel Gaussian Process","Y. Wang; L. Li; Y. Qiao","Guangdong Key Lab of Comp. Vis. & Vi. Real., Shenzhen Institutes of Advanced Technology, CAS, China","2016 International Conference on Advanced Robotics and Mechatronics (ICARM)","20161027","2016","","","165","170","Human action recognition is a challenging vision task due to the complex action patterns in the real-world videos. In this work, we propose a DeepAction Kernel Gaussian Process, which takes advantage of Gaussian process (GP) and deep learning, to capture the distinctive action characteristics. Specifically, we design a unified, deep and non-adjacent kernel structure within Gaussian process to classify different actions. First, we design an adaptive GMM kernel (adGMMK) to encode the low-level features of different actions in a specific manner. Second, inspired by the theoretical connections between neural network and GP, we transform our shallow kernels into deep kernels to learn actions with their high-level representations. Finally, we propose a novel non-adjacent kernel framework to leverage the benefits from both shallow and deep kernels for action classification. Our experimental results on two benchmark data sets (HMDB51 and UCF101) show the superior performance of our approach, in comparison with several relevant works.","","","10.1109/ICARM.2016.7606913","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7606913","","Feature extraction;Gaussian processes;Kernel;Machine learning;Neural networks;Transforms;Videos","Gaussian processes;computer vision;image classification;image representation;learning (artificial intelligence);video signal processing","DeepAction kernel Gaussian process;HMDB51 data sets;UCF101 data sets;action classification;adGMMK;adaptive GMM kernel;computer vision task;deep kernels;deep learning;high-level representations;human action recognition;nonadjacent kernel structure;real-world videos;shallow kernels","","","","","","","18-20 Aug. 2016","","IEEE","IEEE Conference Publications"
