"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7905453,7900236,7899840,7900105,7906954,7900302,7905839,7905837,7900165,7900000,7899755,7907527,7900220,7905544,7899664,7907464,7900103,7900139,7900298,7905686,7904322,7888438,7906545,7900185,7899844,7899646,7906399,7900187,7899702,7907444,7900012,7887720,7904596,7904689,7897535,7414528,7892928,7897215,7897204,7897263,7897206,7862816,7874158,7723870,7870632,7864423,7895175,7891835,7893333,7893777,7889642,7892681,7893702,7398188,7891896,7890309,7886888,7888298,7889775,7889830,7889681,7889290,7888731,7890387,7890146,7890487,7890445,7890178,7889171,7888183,7889505,7890382,7849143,7828108,7888458,7547326,7885852,7887751,7886726,7886102,7886302,7883675,7883636,7883252,7883684,7884415,7752793,7882969,7885066,7883886,7881503,7881722,7881743,7881532,7881684,7881442,7881329,7880852,7881336,7881453",2017/05/05 22:25:15
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Spatial and rotation invariant 3D gesture recognition based on sparse representation","F. Argelaguet; M. Ducoffe; A. Lécuyer; R. Gribonval","Inria, IRISA, France","2017 IEEE Symposium on 3D User Interfaces (3DUI)","20170406","2017","","","158","167","Advances in motion tracking technology, especially for commodity hardware, still require robust 3D gesture recognition in order to fully exploit the benefits of natural user interfaces. In this paper, we introduce a novel 3D gesture recognition algorithm based on the sparse representation of 3D human motion. The sparse representation of human motion provides a set of features that can be used to efficiently classify gestures in real-time. Compared to existing gesture recognition systems, sparse representation, the proposed approach enables full spatial and rotation invariance and provides high tolerance to noise. Moreover, the proposed classification scheme takes into account the inter-user variability which increases gesture classification accuracy in user-independent scenarios. We validated our approach with existing motion databases for gestural interaction and performed a user evaluation with naive subjects to show its robustness to arbitrarily defined gestures. The results showed that our classification scheme has high classification accuracy for user-independent scenarios even with users who have different handedness. We believe that sparse representation of human motion will pave the way for a new generation of 3D gesture recognition systems in order to fully open the potential of natural user interfaces.","","Electronic:978-1-5090-6716-9; POD:978-1-5090-6717-6","10.1109/3DUI.2017.7893333","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7893333","I.5.2 [Pattern Recognition]: Design Methodology—Classifier design and evaluation;I.6.3 [Computing Methodologies]: Methodologies and Techniques—Interaction Techniques","Dictionaries;Gesture recognition;Machine learning algorithms;Matching pursuit algorithms;Robustness;Three-dimensional displays;User interfaces","gesture recognition;image classification;image motion analysis;image representation","3D gesture recognition algorithm;3D human motion representation;arbitrarily defined gestures;gesture classification;motion tracking technology;natural user interfaces;sparse representation;user evaluation","","","","","","","18-19 March 2017","","IEEE","IEEE Conference Publications"
"Heterogeneous Sensor Data Fusion By Deep Multimodal Encoding","Z. Liu; W. Zhang; S. Lin; T. Q. S. Quek","Information Systems Technology and Design Pillar, Singapore University, Singapore","IEEE Journal of Selected Topics in Signal Processing","20170412","2017","11","3","479","491","Heterogeneous sensor data fusion is a challenging field that has gathered significant interest in recent years. Two of these challenges are learning from data with missing values, and finding shared representations for multimodal data to improve inference and prediction. In this paper, we propose amultimodal data fusion framework, the deep multimodal encoder (DME), based on deep learning techniques for sensor data compression, missing data imputation, and new modality prediction under multimodal scenarios. While traditional methods capture only the intramodal correlations, DME is able to mine both the intramodal correlations in the initial layers and the enhanced intermodal correlations in the deeper layers. In this way, the statistical structure of sensor data may be better exploited for data compression. By incorporating our new objective function, DME shows remarkable ability for missing data imputation tasks in sensor data. The shared multimodal representation learned by DME may be used directly for predicting new modalities. In experiments with a real-world dataset collected from a 40-node agriculture sensor network which contains three modalities, DME can achieve a root mean square error (RMSE) of missing data imputation which is only 20% of the traditional methods like K-nearest neighbors and sparse principal component analysis and the performance is robust to different missing rates. It can also reconstruct temperature modality from humidity and illuminance with an RMSE of 7 °C, directly from a highly compressed (2.1%) shared representation that was learned from incomplete (80% missing) data.","1932-4553;19324553","","10.1109/JSTSP.2017.2679538","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7874158","Deep learning;heterogeneous sensor data;missing data imputation;multimodal data fusion","Correlation;Cost function;Data compression;Data integration;Encoding;Machine learning;Training","learning (artificial intelligence);mean square error methods;sensor fusion;statistical analysis","DME;K-nearest neighbors;RMSE;agriculture sensor network;deep learning techniques;deep multimodal encoding;heterogeneous sensor data fusion;missing data imputation;modality prediction;root mean square error;sensor data compression;sparse principal component analysis","","","","","","20170308","April 2017","","IEEE","IEEE Journals & Magazines"
"Confidence-Based Data Association and Discriminative Deep Appearance Learning for Robust Online Multi-Object Tracking","S. H. Bae; K. J. Yoon","SW&#x00B7;Content Research Laboratory, Electronics and Telecommunications Research Institute, 218 Gajeong-ro, Yuseong-Gu, Daejeon, 34129, South Korea.(email:shbae@etri.re.kr)","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2017","PP","99","1","1","Online multi-object tracking aims at estimating the tracks of multiple objects instantly with each incoming frame and the information provided up to the moment. It still remains a difficult problem in complex scenes, because of the large ambiguity in associating multiple objects in consecutive frames and the low discriminability between objects appearances. In this paper, we propose a robust online multi-object tracking method that can handle these difficulties effectively. We first define the tracklet confidence using the detectability and continuity of a tracklet, and decompose a multi-object tracking problem into small subproblems based on the tracklet confidence. We then solve the online multi-object tracking problem by associating tracklets and detections in different ways according to their confidence values. Based on this strategy, tracklets sequentially grow with online-provided detections, and fragmented tracklets are linked up with others without any iterative and expensive association steps. For more reliable association between tracklets and detections, we also propose a deep appearance learning method to learn a discriminative appearance model from large training datasets, since the conventional appearance learning methods do not provide rich representation that can distinguish multiple objects with large appearance variations. In addition, we combine online transfer learning for improving appearance discriminability by adapting the pre-trained deep model during online tracking. Experiments with challenging public datasets show distinct performance improvement over other state-of-the-arts batch and online tracking methods, and prove the effect and usefulness of the proposed methods for online multi-object tracking.","0162-8828;01628828","","10.1109/TPAMI.2017.2691769","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7893777","Multi-object tracking;confidence-based data association;deep appearance learning;online transfer learning;surveillance system;tracking-by-detection;tracklet confidence","Adaptation models;Learning systems;Machine learning;Robustness;Target tracking;Trajectory","","","","","","","","20170406","","","IEEE","IEEE Early Access Articles"
"Intensified analysis and comparison of 5 flacicirus with the use of decision tree and support vector machine (SVM)","E. Yang; B. Gu; T. Yoon","Natural Science, Hankuk Academy of Foreign Studies, Young-in, South Korea","2017 19th International Conference on Advanced Communication Technology (ICACT)","20170330","2017","","","526","529","Flavivirus is spreaded with the help of intermediary, especially mosquitoes. In preceding research, we found out that Leucine has high frequency. Wanting to know specific relationship between 5 flaviviruses; Yellow fever, West Nile virus, Dengue virus, Tick borne encephalitis, decision tree and support vector machine algorithm were used. Analyzing results of the algorithms, difference or similarity about the viruses and a group as flavivirus were found.","","CD:978-89-968650-8-7; Electronic:978-89-968650-9-4; POD:978-1-5090-4892-2","10.23919/ICACT.2017.7890146","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7890146","Decision tree algorithm;Dengue virus;Flavivirus;Support Vector Machine(SVM);Tick borne encephalitis;West Nile virus;Yellow fever;Zika virus","Algorithm design and analysis;Classification algorithms;Decision trees;Libraries;Machine learning algorithms;Support vector machines;Viruses (medical)","biology computing;decision trees;microorganisms;support vector machines","Dengue virus;SVM;Tick borne encephalitis;West Nile virus;Yellow fever;decision tree;flacicirus;flavivirus;support vector machine","","","","","","","19-22 Feb. 2017","","IEEE","IEEE Conference Publications"
"Rehabilitation posture correction using deep neural network","Seung-Ho Han; Han-Gyu Kim; Ho-Jin Choi","School of Computing, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, Korea","2017 IEEE International Conference on Big Data and Smart Computing (BigComp)","20170320","2017","","","400","402","The rehabilitation treatment is important because it helps a patient restore physical sensory and mental capabilities. The patient whose symptoms are moderately relieved, or outpatient, usually rehabilitate the individual alone. Improper exercise or posture can slow the recovery of the patient or even worsen the patient's health status when doing rehabilitation exercise alone. The best way is to receive home visiting treatment from professional therapist until cured. However, such way is a burden on the patient in terms of cost. This paper proposes the novel model that corrects the improper postures of the patient when having rehabilitating exercise alone. We use Microsoft Kinect to recognize the posture of the patient by extracting the human skeleton. We will adopt deep neural network to analyze the extracted human skeleton, in order to determine whether the posture is correct or not. The data for training our model will be correct postures and incorrect postures and detailed data collection plan is provided in this paper. The implementation and experiment will be performed in the future work.","","Electronic:978-1-5090-3015-6; POD:978-1-5090-3016-3; USB:978-1-5090-3014-9","10.1109/BIGCOMP.2017.7881743","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7881743","deep neural network;posture recognition;rehabilitation","Algorithm design and analysis;Machine learning;Neural networks;Robot sensing systems;Skeleton;Solid modeling","learning (artificial intelligence);medical computing;neural nets;patient rehabilitation;patient treatment;pose estimation","Microsoft Kinect;correct postures;data collection plan;deep neural network;home visiting treatment;human skeleton extraction;incorrect postures;mental capabilities;physical sensory;posture recognition;rehabilitation exercise;rehabilitation posture correction;rehabilitation treatment","","","","","","","13-16 Feb. 2017","","IEEE","IEEE Conference Publications"
"Deep Representation based feature extraction and recovering for Finger-vein verification","H. Qin; M. A. El-Yacoubi","SAMOVAR, Telecom SudParis, CNRS, University Paris Saclay, 9 rue Charles Fourier, 91011 Evry Cedex, France.(email:qin","IEEE Transactions on Information Forensics and Security","","2017","PP","99","1","1","Finger-vein biometrics has been extensively investigated for personal verification. Despite recent advances in fingervein verification, current solutions completely depend on domain knowledge and still lack the robustness to extract finger-vein features from raw images. This paper proposes a deep learning model to extract and recover vein features using limited a priori knowledge. Firstly, based on a combination of known state of the art handcrafted finger-vein image segmentation techniques, we automatically identify two regions: a clear region with high separability between finger-vein patterns and background, and an ambiguous region with low separability between them. The first is associated with pixels on which all the segmentation techniques above assign the same segmentation label (either foreground or background), while the second corresponds to all the remaining pixels. This scheme is used to automatically discard the ambiguous region and to label the pixels of the clear region as foreground or background. A training dataset is constructed based on the patches centered on the labeled pixels. Secondly, a Convolutional Neural Network (CNN) is trained on the resulting dataset to predict the probability of each pixel of being foreground (i.e. vein pixel) given a patch centered on it. The CNN learns what a fingervein pattern is by learning the difference between vein patterns and background ones. The pixels in any region of a test image can then be classified effectively. Thirdly, we propose another new and original contribution by developing and investigating a Fully Convolutional Network (FCN) to recover missing fingervein patterns in the segmented image. The experimental results on two public finger-vein databases show a significant improvement in terms of finger-vein verification accuracy.","1556-6013;15566013","","10.1109/TIFS.2017.2689724","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7890487","Convolutional Autoencoder;Convolutional Neural Network;Deep Learning;Finger-vein verification;Hand biometrics;Representation learning","Feature extraction;Image segmentation;Iris recognition;Machine learning;Neural networks;Veins","","","","","","","","20170330","","","IEEE","IEEE Early Access Articles"
"Ultrasound Standard Plane Detection Using a Composite Neural Network Framework","H. Chen; L. Wu; Q. Dou; J. Qin; S. Li; J. Z. Cheng; D. Ni; P. A. Heng","Department of Computer Science and Engineering, Chinese University of Hong Kong, Hong Kong.","IEEE Transactions on Cybernetics","","2017","PP","99","1","11","Ultrasound (US) imaging is a widely used screening tool for obstetric examination and diagnosis. Accurate acquisition of fetal standard planes with key anatomical structures is very crucial for substantial biometric measurement and diagnosis. However, the standard plane acquisition is a labor-intensive task and requires operator equipped with a thorough knowledge of fetal anatomy. Therefore, automatic approaches are highly demanded in clinical practice to alleviate the workload and boost the examination efficiency. The automatic detection of standard planes from US videos remains a challenging problem due to the high intraclass and low interclass variations of standard planes, and the relatively low image quality. Unlike previous studies which were specifically designed for individual anatomical standard planes, respectively, we present a general framework for the automatic identification of different standard planes from US videos. Distinct from conventional way that devises hand-crafted visual features for detection, our framework explores in- and between-plane feature learning with a novel composite framework of the convolutional and recurrent neural networks. To further address the issue of limited training data, a multitask learning framework is implemented to exploit common knowledge across detection tasks of distinctive standard planes for the augmentation of feature learning. Extensive experiments have been conducted on hundreds of US fetus videos to corroborate the better efficacy of the proposed framework on the difficult standard plane detection problem.","2168-2267;21682267","","10.1109/TCYB.2017.2685080","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7890445","Convolutional neural network (CNN);deep learning;knowledge transfer;recurrent neural network (RNN);standard plane;ultrasound (US)","Biomedical imaging;Feature extraction;Fetus;Machine learning;Standards;Training data;Videos","","","","","","","","20170330","","","IEEE","IEEE Early Access Articles"
"Capturing High Discriminative Fault Features for Electronics-rich Analog System via Deep Learning","Z. Liu; Z. Jia; C. M. Vong; S. Bu; J. Han; X. Tang","","IEEE Transactions on Industrial Informatics","","2017","PP","99","1","1","Fault detection and isolation (FDI) is very difficult for electronics-rich analog systems due to its sophisticated mechanism and variable operational conditions. Traditionally, FDI in such systems is done through the monitoring of deviation of output signals in voltage or current at system level, which commonly arises from the degradation of one or more critical components. Therefore, FDI can be transformed to a multi-class classification task given the extracted features of the output signals in voltage or current of the circuit. Traditional feature extraction on the circuit output are mostly based on time-domain, frequencydomain, or time-frequency signal processing, which collapse high dimensional raw signals into a lower dimensional feature set. Such low dimensional feature set usually suffers from information loss so as to affect the accuracy of the later fault diagnosis. In order to retain as much information as possible, deep learning is proposed which employs a hierarchical structure to capture different levels of semantic representations of the signals. In this paper, a novel fault diagnostic application of Gaussian-Bernoulli deep belief network (GB-DBN) for electronics-rich analog systems is developed which can more effectively capture the high order semantic features within the raw output signals. The novel fault diagnosis is validated experimentally on two typical analog filter circuits. Experimental results show the fault diagnosis based on GB-DBN is with superior diagnostic performance than the traditional feature extraction methods.","1551-3203;15513203","","10.1109/TII.2017.2690940","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7891896","Analog circuits;Deep Belief Network;Deep Learning;Diagnosis;Failure;Fault;Restricted Boltzmann Machines","Analog circuits;Circuit faults;Fault diagnosis;Feature extraction;Machine learning;Time-frequency analysis","","","","","","","","20170404","","","IEEE","IEEE Early Access Articles"
"String vector based AHC for text clustering","T. Jo","Department of Computer and Information Communication Engineering, Hongik University, Sejong, South Korea","2017 19th International Conference on Advanced Communication Technology (ICACT)","20170330","2017","","","673","678","In this research, we propose the string vector based version of AHC algorithm as the approach to the text clustering. Using the traditional version leads to the three main problems: huge dimensionality, sparse distribution, poor transparency, since texts need to be encoded into numerical vectors. In order to solve the problems, in this research, we encode texts into string vectors, define the similarity measure between them, and modify the AHC algorithm into the version where a string vector is given as its input. As the benefits from this research, we expect the better performance, the more compact representation, and the better transparency. Hence, this research is intended to improve the text clustering performance, by solving the problems.","","CD:978-89-968650-8-7; Electronic:978-89-968650-9-4; POD:978-1-5090-4892-2","10.23919/ICACT.2017.7890178","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7890178","Semantic Similarity Similarity;String Vector;String Vector based AHC;Text Clustering","Clustering algorithms;Encoding;Kernel;Machine learning algorithms;Semantics;Support vector machines;Text categorization","pattern clustering;text analysis;vectors","numerical vectors;similarity measure;string vector based AHC;text clustering","","","","","","","19-22 Feb. 2017","","IEEE","IEEE Conference Publications"
"A novel artificial fish swarm algorithm for pattern recognition with convex optimization","L. Shi; R. Guo; Y. Ma","Peking University, Beijing, China","2016 International Conference on Communication and Electronics Systems (ICCES)","20170330","2016","","","1","4","Image pattern recognition is an important area in digital image processing. An efficient pattern recognition algorithm should be able to provide correct recognition at a reduced computational time. Off late amongst the machine learning pattern recognition algorithms, Artificial fish swarm algorithm is one of the swarm intelligence optimization algorithms that works based on population and stochastic search. In order to achieve acceptable result, there are many parameters needs to be adjusted in AFSA. Among these parameters, visual and step are very significant in view of the fact that artificial fish basically move based on these parameters. In standard AFSA, these two parameters remain constant until the algorithm termination. Large values of these parameters increase the capability of algorithm in global search, while small values improve the local search ability of the algorithm. In this paper, we empirically study the performance of the AFSA and different approaches to balance between local and global exploration have been tested based on the adaptive modification of visual and step during algorithm execution. The proposed approaches have been evaluated based on the four well-known benchmark functions. Experimental results show considerable positive impact on the performance of AFSA. A Convex optimization has been integrated into the proposed work to have an ideal segmentation of the input image which is a MR brain image.","","DVD:978-1-5090-1064-6; Electronic:978-1-5090-1066-0; POD:978-1-5090-1067-7; Paper:978-1-5090-1065-3","10.1109/CESYS.2016.7889830","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7889830","Image segmentation;convex optimization;fish school algorithms;recognition rates","Algorithm design and analysis;Feature extraction;Fish;Image segmentation;Machine learning algorithms;Neural networks;Pattern recognition","computer vision;convex programming;image recognition;learning (artificial intelligence)","AFSA performance;MR brain image;artificial fish swarm algorithm;convex optimization;image pattern recognition;machine learning pattern recognition algorithms;swarm intelligence optimization algorithms","","","","","","","21-22 Oct. 2016","","IEEE","IEEE Conference Publications"
