"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6288275,6289082,6288314,6283685,6284371,6280179,6274632,6274310,6274666,6271906,6270890,6273051,6272576,6269608,6266908,6268050,6268121,6255762,6168851,6250783,6251336,6265975,6250817,6261973,6256443,6256457,6256572,6256043,6256569,6256133,6256473,6256571,6256645,6253006,6252788,6252541,6252469,6252718,6252380,6252724,6252717,6252502,6252721,6248019,6249437,6247000,6245085,6245015,5871621,6245825,6247011,6244378,6244244,6244658,6241653,6244817,6239242,6240532,6239732,6240449,6175953,6235507,6233765,6234590,6233416,6234360,6234510,6234737,6234723,6233780,6234061,6234190,6233931,6233802,6233809,6234744,6234749,6227969,6227682,6227961,6229787,6225136,6227129,6225506,6227093,6224553,6223526,6223540,6223495,6221655,6221104,6221693,6133331,6218530,6217224,6212682,6211107,6213046,6213049,6210549",2017/05/05 22:45:35
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Enabling the discovery of computational characteristics of enzyme dynamics","G. Jones; C. Lovell; S. Gunn; H. Morgan; K. P. Zauner","Centre for Hybrid Biodevices, University of Southampton, UK","2012 IEEE Congress on Evolutionary Computation","20120802","2012","","","1","8","Biology demonstrates powerful information processing capabilities. Of particular interest are enzymes, which process information in highly complex dynamic environments. Exploring the information processing characteristics of an enzyme by selectively altering its environment may lead to the discovery of new modes of computation. The physical experiments required to perform such exploration are combinatorial in nature. Thus resource consumption, both time and money, poses major limiting factors on any exploratory work. New tools are required to mitigate these factors. One such tool is lab-on-chip based autonomous experimentation system, where a microfluidic experimentation platform is driven by machine learning algorithms. The lab-on-chip approach provides an automated platform that can perform complex protocols, which is also capable of reducing the resource cost of experimentation. The machine learning algorithms provide intelligent experiment selection that reduces the number of experiments required for discovery. Here we discuss development of the experimentation platform and machine learning software that will lead to fully autonomous characterisation of enzymes.","1089-778X;1089778X","Electronic:978-1-4673-1509-8; POD:978-1-4673-1510-4","10.1109/CEC.2012.6256572","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6256572","","Amino acids;Chemicals;Laboratories;Machine learning;Microvalves","biocomputing;cost reduction;lab-on-a-chip;learning (artificial intelligence);microfluidics","computation mode discovery;computational characteristics discovery;enzyme dynamics;experimentation resource cost reduction;information processing characteristics;intelligent experiment selection;lab-on-chip based autonomous experimentation system;limiting factors;machine learning algorithms;machine learning software;microfluidic experimentation platform;resource consumption","","0","","49","","","10-15 June 2012","","IEEE","IEEE Conference Publications"
"Integration of Learning Classifier Systems with simultaneous localisation and mapping for autonomous robotics","H. Williams; W. N. Browne","School of Engineering and Computer Science, Victoria University of Wellington, New Zealand","2012 IEEE Congress on Evolutionary Computation","20120802","2012","","","1","8","A cognitive mobile robot must be able to autonomously solve the three complex problems of navigating: where it is, where it is going and how it is going to get there. The first is addressed by techniques for simultaneous localization and mapping (SLAM). The next stage of navigating is to plan a path to a goal, which is often achieved by learning techniques due to the scale of search required. Commonly, the localisation and mapping stage is separated from path planning stage, with the function not of interest being considered ideal in order to simplify the problem (similarly, the goal is often predetermined by an external agent, such as a human operator specifying a location to reach). This work integrates the planning with the localisation and mapping in order to investigate the benefits of considering these aspects together (rather than as a separate functions as is often assumed). Firstly, experiments on real-robots show decreased localisation error in this approach (1.8 mm ±0.41 mm to 1.2 mm ±0.26 mm). Secondly, the number of steps to goal has concurrently been reduced (13.4 steps to 11.8 steps). This work is novel in the integration of evolutionary computation planning techniques with SLAM. It also has enabled the opportunity for rule-sharing between heterogeneous robots and the inclusion of action policies in SLAM filter updates.","1089-778X;1089778X","Electronic:978-1-4673-1509-8; POD:978-1-4673-1510-4","10.1109/CEC.2012.6256571","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6256571","","Feature extraction;Machine learning;Mobile robots;Navigation;Simultaneous localization and mapping","SLAM (robots);cognitive systems;evolutionary computation;filtering theory;learning (artificial intelligence);mobile robots;path planning;robot vision","SLAM filter updates;action policies;autonomous robotics;cognitive mobile robot;evolutionary computation planning techniques;heterogeneous robots;learning classifier systems;learning techniques;path planning stage;rule-sharing;simultaneous localisation-and- mapping","","1","","32","","","10-15 June 2012","","IEEE","IEEE Conference Publications"
"Detecting and adapting to drifting concepts","H. Chen; S. Ma; K. Jiang","Science and Technology on Electro-optical Information, Security Control Laboratory, Beijing, China","2012 9th International Conference on Fuzzy Systems and Knowledge Discovery","20120709","2012","","","775","779","The importance of incremental learning in changing environments has been acknowledged in recent years. In this paper we present an ensemble learning method for supervised learning with drifting concepts. The method employs hypothesis test as mechanism for detecting concept drift and learns a base classifier for each new training data chunk. Former classifiers deemed as usable by the hypothesis test mechanism and the new classifiers are integrated to form the final classifiers ensemble for prediction. The main focus of the work is to identify the usability of base classifiers that representing the same or similar concept with the current one, make full use of the older valid information together with the newer examples to improve classification accuracy, and avoid the interference of classifiers representing conflictive concepts with the current one. Experiments with simulated concept drift scenarios compared the proposed method with other approaches. The results showed that the method could consistently recognize different types of drift, adapt quickly to these changes to maintain its performance level, and utilize the former knowledge to improve its performance for recurring context.","","Electronic:978-1-4673-0024-7; POD:978-1-4673-0025-4","10.1109/FSKD.2012.6234061","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6234061","classifier ensemble;concept drift;incremental learing","Accuracy;Classification algorithms;Data mining;Error analysis;Learning systems;Machine learning;Training","learning (artificial intelligence);pattern classification","base classifier;drifting concepts;ensemble learning method;final classifiers ensemble;hypothesis test mechanism;incremental learning;supervised learning;training data chunk","","0","","13","","","29-31 May 2012","","IEEE","IEEE Conference Publications"
"Robust and discriminative distance for Multi-Instance Learning","H. Wang; F. Nie; H. Huang","Department of Computer Science and Engineering, University of Texas at Arlington, Arlington, Texas 76019, USA","2012 IEEE Conference on Computer Vision and Pattern Recognition","20120726","2012","","","2919","2924","Multi-Instance Learning (MIL) is an emerging topic in machine learning, which has broad applications in computer vision. For example, by considering video classification as a MIL problem where we only need labeled video clips (such as tagged online videos) but not labeled video frames, one can lower down the labeling cost, which is typically very expensive. We propose a novel class specific distance Metrics enhanced Class-to-Bag distance (M-C2B) method to learn a robust and discriminative distance for multi-instance data, which employs the not-squared ℓ<sub>2</sub>-norm distance to address the most difficult challenge in MIL, i.e., the outlier instances that abound in multi-instance data by nature. As a result, the formulated objective ends up to be a simultaneous ℓ<sub>2, 1</sub>-norm minimization and maximization (minmax) problem, which is very hard to solve in general due to the non-smoothness of the ℓ<sub>2, 1</sub>-norm. We thus present an efficient iterative algorithm to solve the general ℓ<sub>2, 1</sub>-norm minmax problem with rigorously proved convergence. To the best of our knowledge, we are the first to solve a general ℓ<sub>2, 1</sub>-norm minmax problem in literature. We have conducted extensive experiments to evaluate various aspects of the proposed method, in which promising results validate our new method in cost-effective video classification.","1063-6919;10636919","Electronic:978-1-4673-1228-8; POD:978-1-4673-1226-4; USB:978-1-4673-1227-1","10.1109/CVPR.2012.6248019","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6248019","","Algorithm design and analysis;Iterative methods;Labeling;Machine learning;Measurement;Robustness;Training","computer vision;image classification;iterative methods;learning (artificial intelligence);minimax techniques;minimisation;video signal processing","ℓ<sub>2-1</sub>-norm maximization problem;ℓ<sub>2-1</sub>-norm minimizationproblem;ℓ<sub>2-1</sub>-norm minmax problem;ℓ<sub>2-1</sub>-norm smoothness;M-C2B;MIL;class specific distance metrics enhanced class-to-bag distance method;computer vision;iterative algorithm;machine learning;multiinstance data;multiinstance learning;not-squared ℓ2-norm distance;robust distance;video classification","","0","","19","","","16-21 June 2012","","IEEE","IEEE Conference Publications"
"Energy expenditure estimation with wearable accelerometers","M. Luštrek; B. Cvetković; S. Kozina","Department of Intelligent Systems, Jo&#x017E;ef Stefan Institute, Ljubljana, Slovenia","2012 IEEE International Symposium on Circuits and Systems","20120820","2012","","","5","8","This paper presents a method for human activity recognition and energy expenditure estimation with two tri-axial accelerometers. Recognizing the activity of a person and measuring his/her energy expenditure is important for the management of several diseases. In the CHIRON project we aim to monitor congestive heart failure patients using wearable sensors and a smartphone. Our method uses a classifier for activity recognition constructed with machine learning. Attention was paid to the complexity of the attributes for machine learning, resulting in the omission of the most complex attributes in order to prolong the battery life. The recognized activity serves as an input to a classifier for energy expenditure estimation, which was also constructed with machine learning. The best-performing classifier turned out to be a composite of two activity-specific classifiers and a general classifier. Its mean absolute error was 0.91 metabolic equivalents of task (MET).","0271-4302;02714302","Electronic:978-1-4673-0219-7; POD:978-1-4673-0218-0","10.1109/ISCAS.2012.6271906","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6271906","","Acceleration;Accelerometers;Biomedical monitoring;Estimation;Machine learning algorithms;Sensors;Wrist","accelerometers;biomedical measurement;cardiology;learning (artificial intelligence);patient monitoring","CHIRON project;battery life;best-performing classifier;congestive heart failure patients;energy expenditure estimation;his/her energy expenditure;human activity recognition;machine learning;mean absolute error;metabolic equivalents of task;smartphone;tri-axial accelerometers;wearable accelerometers;wearable sensors","","1","","13","","","20-23 May 2012","","IEEE","IEEE Conference Publications"
"Application of a adaptive-learning situation evaluation function based on Feature-Matrix in Dots-and-Boxes","Y. Hang; Y. Hang; C. Guiran; W. Xingwei","Engineering training center, Shenyang Aerospace University, China","2012 24th Chinese Control and Decision Conference (CCDC)","20120719","2012","","","1510","1513","This paper proposes a method for obtaining a reasonably accurate evaluation function of a game situation through the data of games and the situation feature matrix. An accurate evaluation function is indispensable for a strong computer game program. A game situation is projected into a feature matrix which consists of feature variates charactering the situation. Using variates as input and employ a multi-layer perception as a nonlinear evaluation function. Since it is not easy to obtain accurate evaluated values of situations, the reinforcement adaptive-learning is employed. Experiments using 134 games show that the proposed method works well in obtaining a very accurate evaluation function for Dots-and-Boxes.","1948-9439;19489439","Electronic:978-1-4577-2074-1; POD:978-1-4577-2073-4","10.1109/CCDC.2012.6244244","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6244244","adaptive-learning;computer games;evaluation function;feature-matrix;situation","Computers;Educational institutions;Games;Learning;Machine learning;Presses;Shape","computer games;learning (artificial intelligence);matrix algebra","adaptive-learning situation evaluation function;dots-and-boxes;feature-matrix;multilayer perception;nonlinear evaluation function;reinforcement adaptive-learning;strong computer game program","","1","","9","","","23-25 May 2012","","IEEE","IEEE Conference Publications"
"Artificial Immune System-based Classification in Class-Imbalanced Image Classification Problems","D. N. Sotiropoulos; G. A. Tsihrintzis","Dept. of Comput. Sci., Univ. of Piraeus, Piraeus, Greece","2012 Eighth International Conference on Intelligent Information Hiding and Multimedia Signal Processing","20120823","2012","","","138","141","In this paper, we compare the performance of Artificial Immune System (AIS)-based classification algorithms to the performance of Gaussian kernel-based Support Vector Machines (SVM) in problems with a high degree of class imbalance. Our experimentation indicates that the AIS-based classification paradigm has the intrinsic properly of dealing more efficiently with highly skewed datasets. Specifically, our experimental results indicate that AIS-based classifiers identify instances from the minority class quite efficiently.","","Electronic:978-0-7695-4712-1; POD:978-1-4673-1741-2","10.1109/IIH-MSP.2012.39","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6274632","Artificial Immune Systems;SVM;class imbalance;image classification","Classification algorithms;Immune system;Machine learning;Machine learning algorithms;Support vector machines;Training;Vectors","artificial immune systems;image classification;support vector machines","AIS-based classification algorithms;Gaussian kernel-based support vector machines;SVM;artificial immune system-based classification;class-imbalanced image classification problems;minority class","","2","","10","","","18-20 July 2012","","IEEE","IEEE Conference Publications"
"Learning feature hierarchies under reinforcement","A. Knittel","School of Computer Science and Engineering, University of New South Wales, Australia","2012 IEEE Congress on Evolutionary Computation","20120802","2012","","","1","8","Learning feature hierarchies, where larger features are composed of smaller re-used features, is an important area of study in object recognition and classification, and relates to processes in the human visual system. Established techniques are able to build deep hierarchies using neural networks, such as deep learning based on Restricted Boltzmann Machines, however approaches using other machine learning techniques involving reinforcement are not well established. An approach is presented that uses a form of Learning Classifier System to build a hierarchical feature network, for classification of images using the MNIST dataset. Larger scale representations of rules are composed of re-used smaller elements, in a network of 4,000 features and 2,000 rules. The feature network is developed autonomously, according to reinforcement of rules the features participate in. An implementation is shown using the ARCS classifier system to perform classification of images, using rules based on image templates. A second implementation uses rules with image templates constructed from a hierarchical feature network. This shows effective classification performance, but not as accurate as the best neural network and kernel methods. The implementation shows the ability to construct a hierarchical feature network under reinforcement, and its application to develop a rule population used by a Learning Classifier System. An alternative method for modifying existing rules is shown to substitute for standard mutation and crossover processes, to allow exploration of the rule space more closely related to gradient descent and cognitively related processes, rather than the genetic analogy commonly used in learning classifier systems.","1089-778X;1089778X","Electronic:978-1-4673-1509-8; POD:978-1-4673-1510-4","10.1109/CEC.2012.6256569","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6256569","","Accuracy;Buildings;Feature extraction;Genetic algorithms;Machine learning;Neural networks;Training","Boltzmann machines;feature extraction;gradient methods;image classification;image recognition;learning (artificial intelligence);object recognition","ARCS classifier system;MNIST dataset;cognitively related processes;genetic analogy;gradient descent processes;hierarchical feature network;human visual system;image classification;image templates;large scale rule representations;learning classifier system;machine learning techniques;neural networks;object classification;object recognition;reinforcement learning feature hierarchies;restricted Boltzmann machines;reused features","","1","","27","","","10-15 June 2012","","IEEE","IEEE Conference Publications"
"Using the group genetic algorithm for attribute clustering","T. P. Hong; F. S. Lin; Chun-Hao Chen","Department of Science and Information Engineering, National University of Kaohsiung, 811, Taiwan, R.O.C.","2012 IEEE Congress on Evolutionary Computation","20120802","2012","","","1","5","In the past, the concept of performing the task of feature selection by attribute clustering was proposed. Hong et al. thus proposed several genetic algorithms for finding appropriate attribute clusters. In this paper, we attempt to improve the performance of the GA-based attribute-clustering process based on the grouping genetic algorithm (GGA). In our approach, the general GGA representation and operators are used to reduce the redundancy of chromosome representation for attribute clustering. At last, experiments are made to compare the efficiency of the proposed approaches and the previous ones.","1089-778X;1089778X","Electronic:978-1-4673-1509-8; POD:978-1-4673-1510-4","10.1109/CEC.2012.6256645","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6256645","attribute clustering;data mining;feature selection;genetic algorithm;grouping genetic algorithm","Accuracy;Algorithm design and analysis;Biological cells;Clustering algorithms;Encoding;Genetic algorithms;Machine learning","biology computing;cellular biophysics;genetic algorithms;pattern clustering;redundancy","GA-based attribute-clustering process;attribute clustering;chromosome representation;feature selection;general GGA operators;general GGA representation;group genetic algorithm;grouping genetic algorithm;redundancy","","2","","17","","","10-15 June 2012","","IEEE","IEEE Conference Publications"
"ELM based LF temperature prediction model and its online sequential learning","W. Lv; Z. Mao; M. Jia","Institute of Information Science and Engineering, Northeastern University, Shenyang 110004, China","2012 24th Chinese Control and Decision Conference (CCDC)","20120719","2012","","","2362","2365","The accurate prediction of molten steel temperature is important for optimal control of Ladle furnace (LF) process. Under this conception, a novel LF temperature prediction model is constructed based on extreme learning machine (ELM), which is a new learning algorithm for single hidden layer feedforward neural networks (SLFNs). ELM is chose due to its good generalization performance and extremely fast learning speed. Furthermore, online sequential learning is adopted on the sequentially arriving data to correct the ELM based prediction model. We introduce a forgetting factor in this learning scheme for the sake of successfully accommodate to the variation in the production process. The simulation results show that the proposed predictor has a good accuracy and fast sequential learning speed, which ensure its ability for practical application.","1948-9439;19489439","Electronic:978-1-4577-2074-1; POD:978-1-4577-2073-4","10.1109/CCDC.2012.6244378","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6244378","ELM;LF temperature prediction model;SLFNs;online sequential learning","Feedforward neural networks;Machine learning;Prediction algorithms;Predictive models;Steel;Training;Training data","feedforward neural nets;furnaces;learning (artificial intelligence);liquid metals;metal refining;optimal control;steel","ELM-based LF temperature prediction model;LF process;Ladle furnace process;SLFN;extreme learning machine;forgetting factor;generalization performance;molten steel temperature prediction;online sequential learning;optimal control;production process;sequential learning speed;single-hidden layer feedforward neural networks","","0","","8","","","23-25 May 2012","","IEEE","IEEE Conference Publications"
