"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7447643,7448701,7447103,7447163,7447630,7439828,7445364,6335467,7444552,7443661,7443439,7353170,7443551,7444742,7442383,7442384,7442319,7440625,7439649,7439300,7437692,7440522,7435490,7434228,6951334,7431455,7430609,7432068,7428029,7428100,7428288,7429085,7427396,7429384,7429608,7427327,7427330,7427425,7429387,7429141,7429660,7335636,7425800,7425968,7425979,7424019,7424082,7423524,7423094,7423526,7423476,7423126,7424831,7423568,7422462,7424040,7424144,7421156,7419799,7421391,7412619,7413996,7413660,7417517,7415819,7418263,7419738,7418773,7415306,7415528,7415304,7415846,7418164,7414441,7381601,7359417,7409630,7411184,7410843,7409021,7408930,7410587,7410412,7411191,7410474,7410503,7410739,7411269,7410577,7407910,7410536,7407948,7410678,7410407,7410521,7410681,7410782,7410581,7410828,7406332",2017/05/05 22:35:53
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"SLFE: A New Semi-supervised Local Feature Extraction Algorithm","C. Tan; G. Ji; B. Zhao","Sch. of Comput. Sci. & Technol., Nanjing Normal Univ., Nanjing, China","2015 Third International Conference on Advanced Cloud and Big Data","20160321","2015","","","304","310","In big data era, how to extract feature of big data stream is one of the challenges existing in machine learning recently. Feature extraction method has attracted much attention for its effective application to data classification. Traditional classification algorithms may take less advantage of labeled samples information. Based on the property that data with the same class label locate in one manifold and data labeled different classes locate in corresponding manifolds, we combine the labeled manifold information and local distance. Online learning and Out-of-Sample problems are recent hot topics. To solve these problems, a novel algorithm named Semi-supervised Local Feature Extraction (SLFE) is proposed in this paper. First we extract feature in semi-supervised way, then we define a novel manifold similarity to construct local tangent space matrix incrementally. In order to obtain multi-manifold objective function, we utilize an explicit mapping function to overcome the Out-of-Sample problem. Experiments have been carried out on several UCI datasets and real world image datasets(such as ORL, MNIST)with comparisons to some related semi-supervised feature extraction methods. The experiment results demonstrate that the proposed algorithm can obtain better performance.","","Electronic:978-1-4673-8537-4; POD:978-1-4673-8538-1","10.1109/CBD.2015.56","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7435490","","Big data;Data mining;Eigenvalues and eigenfunctions;Feature extraction;Linear programming;Machine learning algorithms;Manifolds","feature extraction;image classification;learning (artificial intelligence);matrix algebra;visual databases","Big Data stream;MNIST dataset;ORL dataset;SLFE algorithm;UCI datasets;data classification;data labelling;explicit mapping function;labeled manifold information;local distance;local tangent space matrix;machine learning;manifold similarity;multimanifold objective function;online learning;out-of-sample problems;real world image dataset;semisupervised local feature extraction algorithm","","","","22","","","Oct. 30 2015-Nov. 1 2015","","IEEE","IEEE Conference Publications"
"Using Big Data Analytics for Authorship Authentication of Arabic Tweets","J. Albadarneh; B. Talafha; M. Al-Ayyoub; B. Zaqaibeh; M. Al-Smadi; Y. Jararweh; E. Benkhelifa","Jordan Univ. of Sci. & Technol., Irbid, Jordan","2015 IEEE/ACM 8th International Conference on Utility and Cloud Computing (UCC)","20160314","2015","","","448","452","Authorship authentication of a certain text is concerned with correctly attributing it to its author based on its contents. It is a very important problem with deep root in history as many classical texts have doubtful attributions. The information age and ubiquitous use of the Internet is further complicating this problem and adding more dimensions to it. We are interested in the modern version of this problem where the text whose authorship needs authentication is an online text found in online social networks. Specifically, we are interested in the authorship authentication of tweets. This is not the only challenging aspect we consider here. Another challenging aspect is the language of the tweets. Most current works and existing tools support English. We chose to focus on the very important, yet largely understudied, Arabic language. Finally, we add another challenging aspect to the problem at hand by addressing it at a very large scale. We present our effort to employ big data analytics to address the authorship authentication problem of Arabic tweets. We start by crawling a dataset of more than 53K tweets distributed across 20 authors. We then use preprocessing steps to clean the data and prepare it for analysis. The next step is to compute the feature vectors of each tweet. We use the Bag-Of-Words (BOW) approach and compute the weights using the Term Frequency-Inverse Document Frequency (TF-IDF). Then, we feed the dataset to a Naive Bayes classifier implemented on a parallel and distributed computing framework known as Hadoop. To the best of our knowledge, none of the previous works on authorship authentication of Arabic text addressed the unique challenges associated with (1) tweets and (2) large-scale datasets. This makes our work unique on many levels. The results show that the testing accuracy is not very high (61.6%), which is expected in the very challenging setting that we consider.","","Electronic:978-0-7695-5697-0; POD:978-1-5090-0343-3","10.1109/UCC.2015.80","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7431455","","Algorithm design and analysis;Authentication;Big data;Clustering algorithms;Electronic mail;Machine learning algorithms;Support vector machines","Big Data;natural language processing;social networking (online);text analysis","Arabic language;Arabic text;Arabic tweets;BOW approach;Bag-Of-Words approach;Big Data analytics;Hadoop;Internet;Naive Bayes classifier;TF-IDF;authorship authentication problem;classical texts;distributed computing framework;information age;online social networks;online text;term frequency-inverse document frequency;ubiquitous use","","","","29","","","7-10 Dec. 2015","","IEEE","IEEE Conference Publications"
"A Distributed Anomaly Detection Method of Operation Energy Consumption Using Smart Meter Data","Y. Yuan; K. Jia","Coll. of Electron. Inf. & Control Eng., Beijing Univ. of Technol. Beijing, Beijing, China","2015 International Conference on Intelligent Information Hiding and Multimedia Signal Processing (IIH-MSP)","20160225","2015","","","310","313","Along with the rapid development of communication network construction, the operation energy consumption grows significantly in recent years, and the expensive electricity cost is hard to be ignored. Therefore, it is necessary to develop an operation energy anomaly detection mechanism to enhance the control ability of electricity cost. According to the practical distribution and data characteristic of smart meters, this paper presents a distributed anomaly detection method of operation energy consumption based on deep learning methods. An IOT-based distributed structure is implemented to execute data interaction. Stacked sparse autoencoder is used to extract the high-level representation from massive monitoring data acquired automatically from actual smart meter network. Then softmax is used for classification to detect anomaly and send alarm messages using web technologies. The experimental results show that the proposed method with good prospect for intelligent applications achieves better accuracy and meanwhile decreases computing delay caused by central arithmetic method.","","CD-ROM:978-1-5090-0187-3; Electronic:978-1-5090-0188-0; POD:978-1-5090-0189-7","10.1109/IIH-MSP.2015.38","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7415819","IOT;anomaly detection;deep learning;operation consumption;smart meter;stacked sparse autoencoder","Data preprocessing;Feature extraction;Machine learning;Multimedia communication;Organizations;Signal processing;Smart meters","Internet of Things;energy consumption;power engineering computing;smart meters","IOT-based distributed structure;Web technologies;central arithmetic method;distributed anomaly detection method;massive monitoring data;operation energy consumption;smart meter data;smart meter network;softmax;stacked sparse autoencoder","","","","8","","","23-25 Sept. 2015","","IEEE","IEEE Conference Publications"
"Deep Colorization","Z. Cheng; Q. Yang; B. Sheng","","2015 IEEE International Conference on Computer Vision (ICCV)","20160218","2015","","","415","423","This paper investigates into the colorization problem which converts a grayscale image to a colorful version. This is a very difficult problem and normally requires manual adjustment to achieve artifact-free quality. For instance, it normally requires human-labelled color scribbles on the grayscale target image or a careful selection of colorful reference images (e.g., capturing the same scene in the grayscale target image). Unlike the previous methods, this paper aims at a high-quality fully-automatic colorization method. With the assumption of a perfect patch matching technique, the use of an extremely large-scale reference database (that contains sufficient color images) is the most reliable solution to the colorization problem. However, patch matching noise will increase with respect to the size of the reference database in practice. Inspired by the recent success in deep learning techniques which provide amazing modeling of large-scale data, this paper re-formulates the colorization problem so that deep learning techniques can be directly employed. To ensure artifact-free quality, a joint bilateral filtering based post-processing step is proposed. Numerous experiments demonstrate that our method outperforms the state-of-art algorithms both in terms of quality and speed.","","Electronic:978-1-4673-8391-2; POD:978-1-4673-8392-9","10.1109/ICCV.2015.55","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7410412","","Databases;Feature extraction;Gray-scale;Image color analysis;Machine learning;Neural networks;Neurons","image colour analysis;image filtering;image matching;learning (artificial intelligence)","colorful image;colorful reference images;deep colorization;deep learning techniques;extremely large-scale reference database;grayscale image;high-quality fully-automatic colorization method;human-labelled color;joint bilateral filtering based post-processing;patch matching noise;patch matching technique","","7","","27","","","7-13 Dec. 2015","","IEEE","IEEE Conference Publications"
"Table based KNN for categorizing words","T. Jo","School of Computer and Information Engineering, Inha University, Incheon, South Korea","2016 18th International Conference on Advanced Communication Technology (ICACT)","20160303","2016","","","692","696","In this research, we propose the table based KNN as the approach to the text categorization. In previous works, we discovered that encoding texts into tables improved the performance in the text categorization, so in this research, become to consider the possibility of encoding words into tables as well as texts. In this research, we encode words into tables where entries are texts and their weights, and apply the table based version of the KNN to the task of word categorization. As the benefits from this research, we expect the better performance and more stability than the traditional version of the KNN, by doing so. Therefore, the goal of this research is to provide the improved approach to the word categorization task.","","CD:978-8-9968-6507-0; Electronic:978-8-9968-6506-3","10.1109/ICACT.2016.7423524","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7423524","Table Similarity;Table based KNN;Word Categorization","Clustering algorithms;Encoding;Indexing;Kernel;Machine learning algorithms;Support vector machines;Text categorization","pattern classification;text analysis","table based KNN;table similarity;text categorization;word categorization task;words encoding","","","","14","","","Jan. 31 2016-Feb. 3 2016","","IEEE","IEEE Conference Publications"
"Privacy-preserving deep learning","R. Shokri; V. Shmatikov","UT Austin, United States","2015 53rd Annual Allerton Conference on Communication, Control, and Computing (Allerton)","20160407","2015","","","909","910","Deep learning based on artificial neural networks is a very popular approach to modeling, classifying, and recognizing complex data such as images, speech, and text. The unprecedented accuracy of deep learning methods has turned them into the foundation of new AI-based services on the Internet. Commercial companies that collect user data on a large scale have been the main beneficiaries of this trend since the success of deep learning techniques is directly proportional to the amount of data available for training. Massive data collection required for deep learning presents obvious privacy issues. Users' personal, highly sensitive data such as photos and voice recordings is kept indefinitely by the companies that collect it. Users can neither delete it, nor restrict the purposes for which it is used. Furthermore, centrally kept data is subject to legal subpoenas and extrajudicial surveillance. Many data owners-for example, medical institutions that may want to apply deep learning methods to clinical records-are prevented by privacy and confidentiality concerns from sharing the data and thus benefitting from large-scale deep learning. In this paper, we present a practical system that enables multiple parties to jointly learn an accurate neural-network model for a given objective without sharing their input datasets. We exploit the fact that the optimization algorithms used in modern deep learning, namely, those based on stochastic gradient descent, can be parallelized and executed asynchronously. Our system lets participants train independently on their own datasets and selectively share small subsets of their models' key parameters during training. This offers an attractive point in the utility/privacy tradeoff space: participants preserve the privacy of their respective data while still benefitting from other participants' models and thus boosting their learning accuracy beyond what is achievable solely on their own inputs. We demonstrate the accuracy of our pr- vacy-preserving deep learning on benchmark datasets.","","Electronic:978-1-5090-1824-6; POD:978-1-5090-1825-3","10.1109/ALLERTON.2015.7447103","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7447103","","Companies;Data models;Data privacy;Decision support systems;Machine learning;Privacy;Training","data privacy;gradient methods;learning (artificial intelligence);neural nets;optimisation","AI-based services;Internet;artificial intelligence;artificial neural networks;data classification;data collection;data modeling;data privacy;data recognition;optimization algorithms;privacy-preserving deep learning;stochastic gradient descent","","1","","1","","","Sept. 29 2015-Oct. 2 2015","","IEEE","IEEE Conference Publications"
"Face de-identification using facial identity preserving features","H. Chi; Y. H. Hu","State Key Laboratory of Software Engineering, Computer School, Wuhan University, China","2015 IEEE Global Conference on Signal and Information Processing (GlobalSIP)","20160225","2015","","","586","590","Automated human facial image de-identification is a much needed technology for privacy-preserving social media and intelligent surveillance applications. Other than the usual face blurring techniques, in this work, we propose to achieve facial anonymity by slightly modifying existing facial images into ""averaged faces"" so that the corresponding identities are difficult to uncover. This approach preserves the aesthesis of the facial images while achieving the goal of privacy protection. In particular, we explore a deep learning-based facial identity-preserving (FIP) features. Unlike conventional face descriptors, the FIP features can significantly reduce intra-identity variances, while maintaining inter-identity distinctions. By suppressing and tinkering FIP features, we achieve the goal of k-anonymity facial image de-identification while preserving desired utilities. Using a face database, we successfully demonstrate that the resulting ""averaged faces"" will still preserve the aesthesis of the original images while defying facial image identity recognition.","","Electronic:978-1-4799-7591-4; POD:978-1-4799-7592-1","10.1109/GlobalSIP.2015.7418263","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7418263","deep learning;face de-identification;face representation;k-anonymity;privacy protection","Active appearance model;Databases;Face;Face recognition;Image recognition;Machine learning;Privacy","data privacy;face recognition;learning (artificial intelligence);social networking (online);surveillance","automated human facial image de-identification;deep learning-based facial identity-preserving features;face blurring techniques;face de-identification;facial identity preserving features;facial image identity recognition;facial images;intelligent surveillance applications;intra-identity variances;k-anonymity facial image de-identification;privacy protection;privacy-preserving social media","","","","23","","","14-16 Dec. 2015","","IEEE","IEEE Conference Publications"
"Bayesian Multi-Task Relationship Learning with Link Structure","Y. Li; M. Yang; Z. Qi; Z. M. Zhang","Department of Computer Science, Binghamton University, Binghamton, NY","IEEE Transactions on Knowledge and Data Engineering","20160307","2016","28","4","873","887","In this paper, we study the multi-task learning problem with a new perspective of considering the link structure of data and task relationship modeling simultaneously. In particular, we first introduce the Matrix Gaussian (MG) distribution and Matrix Generalized Inverse Gaussian (MGIG) distribution, then define a Matrix Gaussian Matrix Generalized Inverse Gaussian (MG-MGIG) prior. Based on this prior, we propose a novel multi-task learning algorithm, the Bayesian Multi-task Relationship Learning (BMTRL) algorithm. To incorporate the link structure into the framework of BMTRL, we propose link constraints between samples. Through combining the BMTRL algorithm with the link constraints, we propose the Bayesian Multi-task Relationship Learning with Link Constraints (BMTRL-LC) algorithm. Further, we apply the manifold theory to provide an extension of BMTRL-LC to data with no link structure. Specifically, BMTRL-LC is effective for multi-task learning with only limited training samples, which is not addressed in the existing literature. To make the computation tractable, we simultaneously use a convex optimization method and sampling techniques. In particular, we adopt two stochastic EM algorithms for BMTRL and BMTRL-LC, respectively. The experimental results on three real datasets demonstrate the promise of the proposed algorithms.","1041-4347;10414347","","10.1109/TKDE.2015.2502958","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7335636","Link Structure;Multi-task Learning;Multi-task learning;Task Relationship Modeling;link structure;task relationship modeling","Bayes methods;Covariance matrices;Gaussian distribution;Learning systems;Machine learning algorithms;Sparse matrices;Training","Bayes methods;Gaussian distribution;convex programming;data structures;learning (artificial intelligence);matrix algebra;sampling methods","BMTRL-LC algorithm;Bayesian multitask relationship learning-with-link constraint algorithm;MG-MGIG distribution;convex optimization method;link data structure;manifold theory;matrix Gaussian matrix generalized inverse Gaussian distribution;sampling technique;stochastic EM algorithm","","","","61","","20151123","April 1 2016","","IEEE","IEEE Journals & Magazines"
"SpokenWord identification for Malayalam using Artificial Neural Network","M. Moneykumar; S. Elizabeth","Indian Institute of Information Technology and Management- Kerala, Indian","2015 International Conference on Computing and Network Communications (CoCoNet)","20160218","2015","","","230","233","This paper focuses on developing a syllable based speaker independent speech recognition for Malayalam language. An ANN model is proposed for an automatic syllabification to understand the isolated word utterances as syllables. The learning was performed with isolated word utterances of multiple speakers after pre-processing. Pre-processing involves noise removal, framing, segmentation, filtering and feature extraction. It is found that ANN shows satisfactory result for neutral and gender independent speech identification with an accuracy of 75% in an average for 4 different experiments. The work has also been extended by proposing a deep learning architecture for Automatic Speech Recognition(ASR) for better accuracy.","","Electronic:978-1-4673-7309-8; POD:978-1-4673-7310-4","10.1109/CoCoNet.2015.7411191","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7411191","Artificial Neural Network(ANN);Automatic Speech Recognition (ASR);Deep Neural Network(DNN);Segmentation","Artificial neural networks;Machine learning;Neurons;Speech;Speech recognition;Training","feature extraction;filtering theory;neural nets;signal denoising;speech recognition","ANN model;ASR;Malayalam;artificial neural network;automatic speech recognition;automatic syllabification;deep learning architecture;feature extraction;filtering;framing;noise removal;segmentation;speech identification;spoken word identification;syllable based speaker independent speech recognition","","","","16","","","16-19 Dec. 2015","","IEEE","IEEE Conference Publications"
"Road segmentation via iterative deep analysis","X. Chen; Y. Qiao","Shenzhen Key Laboratory of Computer Vision and Pattern Recognition, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, 1068 Xueyuan Avenue, Shenzhen University Town, Shenzhen, P.R. China","2015 IEEE International Conference on Robotics and Biomimetics (ROBIO)","20160225","2015","","","2640","2645","Nowadays, people are increasingly concerned about the safety of traffic systems. Road segmentation and recognition is a fundamental problem in perceiving traffic environments and serve as the basis for self-driving cars. In this paper, inspired by an iterative deep analysis thinking, we propose a novel method which is able to learning powerful features step by step, and solve the optimal precision by balancing local and global information to conduct pixel-level classification for road segmentation. Firstly, we introduce an iterative deep analysis thinking which shows that how to design a strong and robustness deep model from failure experience. Secondly, we choose a powerful global features learning network as basis to create a novel framework for our task. Meanwhile, we employ the patch and multi-scale pyramid as input to enhance local features learning. We conduct experiments on three datasets from KITTI Vision Benchmark, namely UU, UM, UMM. The experimental results demonstrate that our proposed method obtains comparable performance with state-of-the-art methods on these datasets.","","Electronic:978-1-4673-9675-2; USB:978-1-4673-9674-5","10.1109/ROBIO.2015.7419738","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7419738","","Feature extraction;Image segmentation;Machine learning;Neural networks;Roads;Semantics;Training","feature extraction;image recognition;image segmentation;intelligent transportation systems;learning (artificial intelligence);mobile robots;road safety;road vehicles;traffic information systems","ITS;autonomous vehicle;feature learning network;intelligent transportation system;iterative deep analysis thinking;road recognition;road segmentation;traffic system safety","","1","","23","","","6-9 Dec. 2015","","IEEE","IEEE Conference Publications"
