"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5478129,5477992,5477677,5477788,5453021,5474088,5475984,5474047,5476067,5467722,5476332,5474114,5473276,5473346,5473653,5473443,5473673,5473388,5473702,5473712,5473467,5473675,5473754,5471661,5472010,5470187,5469701,5469881,5466704,5466886,5466884,5466887,5469783,5469831,5466915,5454406,5447639,5463281,5463347,5463764,5463736,5463648,5464843,5459326,5461815,5459198,5459955,5460577,5460008,5461210,5461905,5459445,5459849,5458754,5433009,5459153,5462333,5458892,5460012,5459395,5459257,5459064,5459454,5459347,5462350,5458725,5461370,5462522,5459231,5458780,5459182,5459204,5458706,5461541,5459264,5458783,5459803,5460629,5457453,5457447,5457451,5457449,5457715,5457444,5457643,5457519,5457452,5457814,5457528,5457596,5457530,5456628,5456590,5456836,5457135,5454769,5454157,5455597,5455125,5454747",2017/05/05 22:58:11
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Unlabeled data improvesword prediction","N. Loeff; A. Farhadi; I. Endres; D. A. Forsyth","Department of Computer Science, University of Illinois at Urbana-Champaign, USA","2009 IEEE 12th International Conference on Computer Vision","20100506","2009","","","956","962","Labeling image collections is a tedious task, especially when multiple labels have to be chosen for each image. In this paper we introduce a new framework that extends state of the art models in word prediction to incorporate information from unlabeled examples, using manifold regularization. To the best of our knowledge this is the first semi-supervised multi-task model used in vision problems. The new model can be solved using gradient descent and is fast and efficient. We show remarkable improvements for cases with few labeled examples for challenging multi-task learning problems in vision (predicting words for images and attributes for objects).","1550-5499;15505499","Electronic:978-1-4244-4419-9; POD:978-1-4244-4420-5","10.1109/ICCV.2009.5459347","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5459347","","Clustering algorithms;Computer science;Explosions;Geometry;Labeling;Machine learning algorithms;Predictive models;Search engines;Semisupervised learning;Tagging","gradient methods;image processing;learning (artificial intelligence)","gradient descent;image collections labeling;manifold regularization;multitask learning problem;semisupervised multitask model;unlabeled data;vision problems;word prediction improvement","","1","","32","","","Sept. 29 2009-Oct. 2 2009","","IEEE","IEEE Conference Publications"
"A common framework for ambient illumination in the dichromatic reflectance model","C. Riess; J. Jordan; E. Angelopoulou","Chair of Pattern Recognition, Department of Computer Science, Friedrich-Alexander-University Erlangen-Nuremberg, Martensstr. 3, 91058, Germany","2009 IEEE 12th International Conference on Computer Vision Workshops, ICCV Workshops","20100503","2009","","","1939","1946","The dichromatic reflectance model has been successfully applied on different tasks in color research, such as color constancy and highlight or shadow segmentation. In its original version, it incorporates only one direct illuminant. In this work, we analyze a recently published model, the Bi-Illuminant Dichromatic Reflectance Model (BIDR) proposed by Maxwell et al., that extends the dichromatic reflectance model for a very general ambient term. The proposed method can represent optical phenomena like interreflections and inhomogeneous ambient light. We will show that this new model is sufficiently general, in the sense that it encompasses established variations and extensions to the dichromatic reflectance model.","","Electronic:978-1-4244-4124-2; Electronic:978-1-4244-4441-0; POD:978-1-4244-4442-7","10.1109/ICCVW.2009.5457519","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5457519","","Cameras;Computer science;Computer vision;Conferences;Layout;Light sources;Lighting;Machine learning;Pattern recognition;Reflectivity","computer vision;image colour analysis;image segmentation;lighting","ambient illumination;biilluminant dichromatic reflectance model;color constancy;color research;computer vision;shadow segmentation","","1","1","25","","","Sept. 27 2009-Oct. 4 2009","","IEEE","IEEE Conference Publications"
"Solving Shubert Function Optimization Problem by Using Thermodynamics Evolutionary Algorithm","X. Wang; S. s. Wang; L. Xiao","Dept. of Inf. Technol., HuaZhong Normal Univ., Wuhan, China","2010 International Conference on Biomedical Engineering and Computer Science","20100506","2010","","","1","4","Based on the review of recent development of evolutionary computation and the principle of free energy minimization of thermodynamics, a new thermodynamics evolutionary algorithm (TDEA) for solving Shubert function optimization problem is proposed. Numerical experiments are conducted to measure the performance of thermodynamics evolutionary algorithm. The results show that thermodynamics evolutionary algorithm is of potential to obtain global optimum or more accurate solutions than other evolutionary methods.","2165-9192;21659192","Electronic:978-1-4244-5316-0; POD:978-1-4244-5315-3","10.1109/ICBECS.2010.5462350","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5462350","","Computer science;Entropy;Evolutionary computation;Information science;Information technology;Information theory;Machine learning;Minimization methods;Temperature;Thermodynamics","evolutionary computation;minimisation","Shubert function optimization;free energy minimization;thermodynamics evolutionary algorithm","","0","","10","","","23-25 April 2010","","IEEE","IEEE Conference Publications"
"Support Vector Machines Based on Spread Directions of Manifold","Z. Jin; X. P. Ma","Sch. of Inf. & Electr. Eng., China Univ. of Min. & Technol., Xuzhou, China","2009 First International Conference on Information Science and Engineering","20100426","2009","","","982","985","This paper aims at settling the shortcomings in SVM such as it is sensitive to the distribution of samples near separating margin. Inspired by spread directions of manifold, we propose a new SVM learning method. This method, constructs scalar field and corresponding gradient field in observation space according to the classification decision function, and then, from viewpoints of field and principal spread directions, establishes an evaluation approach of classification performance under nonlinear mapping from observation space to intrinsic embedding space, which maximizes the classification margin of training samples in observation space and maintains intrinsic regularity of manifold distributed in embedded space. Numerical experiments on artificial dataset and practical dataset show that proposed algorithm, which have higher classification accuracy rate and stabilization than C-SVM, is reasonable and effective.","2160-1283;21601283","Electronic:978-1-4244-5728-1; POD:978-1-4244-4909-5","10.1109/ICISE.2009.1150","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5454747","","Information science;Learning systems;Machine learning;Manifolds;Performance analysis;Probability distribution;Space technology;Statistical learning;Support vector machine classification;Support vector machines","learning (artificial intelligence);support vector machines","SVM learning method;classification decision function;classification performance;embedded space;gradient field;intrinsic embedding space;manifold learning;nonlinear mapping;observation space;scalar field;support vector machine","","0","","7","","","26-28 Dec. 2009","","IEEE","IEEE Conference Publications"
"Inference From Aging Information","E. A. de Oliveira; N. Caticha","Institute of Mathematics and Statistics, University of S&#227;o Paulo, S&#227;o Paulo, Brazil","IEEE Transactions on Neural Networks","20100601","2010","21","6","1015","1020","For many learning tasks the duration of the data collection can be greater than the time scale for changes of the underlying data distribution. The question we ask is how to include the information that data are aging. Ad hoc methods to achieve this include the use of validity windows that prevent the learning machine from making inferences based on old data. This introduces the problem of how to define the size of validity windows. In this brief, a new adaptive Bayesian inspired algorithm is presented for learning drifting concepts. It uses the analogy of validity windows in an adaptive Bayesian way to incorporate changes in the data distribution over time. We apply a theoretical approach based on information geometry to the classification problem and measure its performance in simulations. The uncertainty about the appropriate size of the memory windows is dealt with in a Bayesian manner by integrating over the distribution of the adaptive window size. Thus, the posterior distribution of the weights may develop algebraic tails. The learning algorithm results from tracking the mean and variance of the posterior distribution of the weights. It was found that the algebraic tails of this posterior distribution give the learning algorithm the ability to cope with an evolving environment by permitting the escape from local traps.","1045-9227;10459227","","10.1109/TNN.2010.2046422","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5453021","Online Bayesian algorithms;pattern classification;time-varying environment","Aging;Bayesian methods;Classification algorithms;Entropy;Inference algorithms;Information geometry;Machine learning;Pattern classification;Probability distribution;Solid modeling","inference mechanisms;pattern classification;statistical distributions","Bayesian inspired algorithm;ad hoc methods;adaptive window size;aging information;classification problem;data collection;data distribution;information geometry;learning tasks;posterior distribution","0","3","","16","","20100422","June 2010","","IEEE","IEEE Journals & Magazines"
"Remote sensing image segmentation based on statistical region merging and nonlinear diffusion","Xiaotao Wang; Jitao Wu","LMIB, School of Mathematics and Systems Science, Beihang University, Beijing, China","2010 2nd International Asia Conference on Informatics in Control, Automation and Robotics (CAR 2010)","20100429","2010","1","","32","35","As remote sensing images are multi-sensor, multi-spectral, multi-temporal phase and multi-resolution, general image segmentation methods always can not obtain satisfactory results. In this paper, we introduce the statistical region merging (SRM) model to segment remote sensing images. And according to the characteristics and defects of SRM, the model is improved as follows: Firstly, image gradient information is added in the sort function, which can increase the differences between regions; Secondly, we combine SRM with the nonlinear diffusion which can protect borders, then the requirements of regional homogeneity are better meted, and the model's anti-noise ability is also strengthened; Thirdly, for the issue of SRM has over merging defect, we give a predicate, by which the over merging regions are chosen and then segmented by IAC. Experiments on two color remote sensing images display the quality of the novel method.","1948-3414;19483414","Electronic:978-1-4244-5193-7; POD:978-1-4244-5192-0","10.1109/CAR.2010.5456836","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5456836","nonlinear diffusion;statistical region merging","Asia;Image segmentation;Informatics;Machine learning;Mathematics;Merging;Pixel;Protection;Remote sensing;Robotics and automation","geophysical image processing;image segmentation;remote sensing","antinoise ability;image gradient information;merging regions;nonlinear diffusion;regional homogeneity;remote sensing image segmentation;sort function;statistical region merging","","0","","10","","","6-7 March 2010","","IEEE","IEEE Conference Publications"
"Learning based digital matting","Y. Zheng; C. Kambhamettu","Video/Image Modeling and Synthesis (VIMS) Lab, Department of Computer Science, University of Delaware, Newark, USA","2009 IEEE 12th International Conference on Computer Vision","20100506","2009","","","889","896","We cast some new insights into solving the digital matting problem by treating it as a semi-supervised learning task in machine learning. A local learning based approach and a global learning based approach are then produced, to fit better the scribble based matting and the trimap based matting, respectively. Our approaches are easy to implement because only some simple matrix operations are needed. They are also extremely accurate because they can efficiently handle the nonlinear local color distributions by incorporating the kernel trick, that are beyond the ability of many previous works. Our approaches can outperform many recent matting methods, as shown by the theoretical analysis and comprehensive experiments. The new insights may also inspire several more works.","1550-5499;15505499","Electronic:978-1-4244-4419-9; POD:978-1-4244-4420-5","10.1109/ICCV.2009.5459326","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5459326","","Computer science;Data mining;Digital images;Kernel;Labeling;Machine learning;Motion pictures;Pixel;Production;Semisupervised learning","image processing;learning (artificial intelligence)","digital matting;kernel trick;machine learning;semi-supervised learning task","","20","4","21","","","Sept. 29 2009-Oct. 2 2009","","IEEE","IEEE Conference Publications"
"Semi-Supervised Random Forests","C. Leistner; A. Saffari; J. Santner; H. Bischof","Institute for Computer Graphics and Vision, Graz University of Technology, Austria","2009 IEEE 12th International Conference on Computer Vision","20100506","2009","","","506","513","Random Forests (RFs) have become commonplace in many computer vision applications. Their popularity is mainly driven by their high computational efficiency during both training and evaluation while still being able to achieve state-of-the-art accuracy. This work extends the usage of Random Forests to Semi-Supervised Learning (SSL) problems. We show that traditional decision trees are optimizing multi-class margin maximizing loss functions. From this intuition, we develop a novel multi-class margin definition for the unlabeled data, and an iterative deterministic annealing-style training algorithm maximizing both the multi-class margin of labeled and unlabeled samples. In particular, this allows us to use the predicted labels of the unlabeled data as additional optimization variables. Furthermore, we propose a control mechanism based on the out-of-bag error, which prevents the algorithm from degradation if the unlabeled data is not useful for the task. Our experiments demonstrate state-of-the-art semi-supervised learning performance in typical machine learning problems and constant improvement using unlabeled data for the Caltech-101 object categorization task.","1550-5499;15505499","Electronic:978-1-4244-4419-9; POD:978-1-4244-4420-5","10.1109/ICCV.2009.5459198","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5459198","","Annealing;Application software;Computational efficiency;Computer vision;Decision trees;Degradation;Error correction;Iterative algorithms;Machine learning algorithms;Semisupervised learning","computer vision;learning (artificial intelligence);optimisation","Caltech-101 object categorization task;computer vision applications;control mechanism;iterative deterministic annealing style training algorithm;machine learning problems;multiclass margin;out-of-bag error;semisupervised learning problems;semisupervised random forests;unlabeled data","","29","1","21","","","Sept. 29 2009-Oct. 2 2009","","IEEE","IEEE Conference Publications"
"Point pattern matching based on manifold embedding","Weidong Yan; Zheng Tian; Jinhuan Wen; Lulu Pan","School of Science, Northwestern Polytechnical University, Xi'an, China","2010 International Conference on Image Analysis and Signal Processing","20100601","2010","","","502","506","The problem of point pattern matching (PPM) is frequently encountered in computer vision, such as image registration and image matching. This paper investigates the manifold approaches to the problem of point pattern matching, and proposes a manifold correspondence based on Locally Linear Embedding (LLE). Our method operates on embeddings of the two data sets in the manifold space so as to get embedding features, which is invariance to rotation, scaling and translation (RST). By comparing the manifold embeddings of the points, we locate correspondences. We evaluate the method on both synthetic and real-world data, and experimental results demonstrate its high accuracy and robust to outliers.","2156-0110;21560110","Electronic:978-1-4244-5556-0; POD:978-1-4244-5554-6","10.1109/IASP.2010.5476067","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5476067","Locally Linear Embedding (LLE);Manifold embedding;Non-rigid transformation;Point Pattern Matching (PPM)","Computer vision;Image reconstruction;Information geometry;Kernel;Laboratories;Machine learning;Matrix decomposition;Pattern matching;Principal component analysis;Remote sensing","computer vision;pattern matching","computer vision;data sets;locally linear embedding;manifold embedding;point pattern matching;rotation;scaling;translation","","0","","13","","","9-11 April 2010","","IEEE","IEEE Conference Publications"
"Dynamic Clustering Algorithm Based on Granular Lattice Matrix Space Model","X. Hao; F. Duan; B. Liang","Taiyuan Technol. Univ., Taiyuan, China","2010 2nd International Workshop on Intelligent Systems and Applications","20100527","2010","","","1","4","Traditional clustering algorithm usually adopt uniform granularity. It easily leads to too fine or too coarse in clustering process. The former may divides objects into different classes which should be in one. The latter group objects into one class which should be in different. Due to it, we introduce dynamic granularity into traditional clustering algorithm. Firstly, based on research, we present granular lattice matrix space model. Then we describe problem of clustering by the new model. Finally we provide new clustering algorithm based on the new model. To testify the new algorithm, we present tests to prove its efficiency.","","Electronic:978-1-4244-5874-5; POD:978-1-4244-5872-1","10.1109/IWISA.2010.5473388","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5473388","","Clustering algorithms;Clustering methods;Fuzzy sets;Heuristic algorithms;Lattices;Machine learning;Space technology;Testing","artificial intelligence;learning (artificial intelligence);matrix algebra;pattern clustering","clustering process;dynamic clustering algorithm;granular lattice matrix space model;machine learning;uniform granularity","","0","","4","","","22-23 May 2010","","IEEE","IEEE Conference Publications"
