"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6144168,6144881,6143803,6143636,6141220,6141293,6141652,6137911,6138218,6138506,5645623,6139099,6137292,6137252,6137638,6137422,6137163,6137435,6137398,6137491,6137370,6137462,6137519,6137387,6137518,6137407,6136882,6135854,6137426,6137262,6133221,6134311,6132914,6074711,6073168,6072545,6075379,6071612,6069863,6020805,6059819,6128165,6126332,6128162,6128118,6126281,6128483,6128415,6126613,6123302,6125824,6122194,6122087,6122654,6122176,6122563,6122093,6122697,6122723,6122652,6122177,6121478,6120432,6120443,6118767,6121700,6113223,6113097,6121657,6120471,6119670,6121816,6121799,6119048,6120762,6121519,6120452,6121784,6121854,6121724,6121481,6113185,6121820,6121486,6114166,6114425,6116761,6112942,6118222,6113613,6113469,6112425,6112396,6112467,6112480,6108533,6108397,6108401,6060895,6103355",2017/05/05 22:47:30
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Exploring Support Vector Machines and Random Forests to Detect Advanced Fee Fraud Activities on Internet","A. Modupe; O. O. Olugbara; S. O. Ojo","Dept. of Inf. Technol., Tshwane Univ. of Technol., Tshwane, South Africa","2011 IEEE 11th International Conference on Data Mining Workshops","20120123","2011","","","331","335","In this study, we experiment with Support Vector Machines (SVM) and Random Forests (RF), which are two of the state-of-the-art machine learning algorithms. The purpose was to examine their suitability for detecting Advanced Fee Fraud (AFF) activities on internet, which due to its inherent vulnerability is often abused for various criminal activities. A set of cluster features was discovered using global CM algorithm to characterize AFF activities on internet. These features were used to train SVM and RF to classify an e-mail document as either containing AFF related information or not. The results of experiments performed show that both SVM and RF have a satisfactory performance in detecting AFF activities. However, SVM comparatively shows superior result than RF and can effectively detect the dynamic nature of AFF activities on internet.","2375-9232;23759232","Electronic:978-0-7695-4409-0; POD:978-1-4673-0005-6","10.1109/ICDMW.2011.81","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6137398","Advanced Fee Fraud;Cybercrime;Forensic Analysis;Random Forest;Support Vector Machine;globalCM","Classification algorithms;Clustering algorithms;Electronic mail;Internet;Machine learning algorithms;Radio frequency;Support vector machines","Internet;computer crime;fraud;support vector machines","Internet;advanced fee fraud activity detection;criminal activities;globalCM algorithm;random forests;support vector machines","","1","","20","","","11-11 Dec. 2011","","IEEE","IEEE Conference Publications"
"Patterns analysis and classification for Web proxy cache","W. Ali; S. M. Shamsuddin; A. S. Ismail","Soft Computing Research Group, Faculty of Computer Science and Information System, Universiti Teknologi Malaysia, 81310 Johor, Malaysia","2011 11th International Conference on Hybrid Intelligent Systems (HIS)","20120105","2011","","","97","102","Web caching is one of the most successful solutions for improving the performance of Web-based systems. In Web proxy caching, the popular Web objects that are likely to be revisited in the near future are stored on the proxy server, which plays the key roles between users and Web sites in reducing the response time of user requests and saving the network bandwidth. However, the difficulty in determining which Web objects will be re-visited in the future is still a problem faced by existing Web proxy caching techniques. In this paper, machine learning techniques are implemented to cope with the above problem. We present new intelligent approaches, which depend on the capability of Support vector machine (SVM) and decision tree (C4.5) to learn from Web proxy logs file and predict the classes of objects to be re-visited or not. Experimental results have revealed that SVM and C4.5 produce very promising performance and much faster compared to both back-propagation neural network (BPNN) and neuro-fuzzy system (ANFIS).","","Electronic:978-1-4577-2152-6; POD:978-1-4577-2151-9","10.1109/HIS.2011.6122087","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6122087","Classification;Decision tree;Support vector machine;Web proxy cache","Decision trees;Feature extraction;Machine learning;Servers;Support vector machines;Testing;Training","Web sites;backpropagation;cache storage;decision trees;fuzzy neural nets;learning (artificial intelligence);pattern classification;support vector machines","C4.5;Web based systems;Web proxy cache;Web proxy logs file;Web sites;backpropagation neural network;decision tree;machine learning techniques;neurofuzzy system;pattern analysis;pattern classification;support vector machine","","1","","21","","","5-8 Dec. 2011","","IEEE","IEEE Conference Publications"
"On using crowdsourcing and active learning to improve classification performance","J. Costa; C. Silva; M. Antunes; B. Ribeiro","Computer Science Communication and Research Centre, Polytechnic Institute of Leiria, Portugal","2011 11th International Conference on Intelligent Systems Design and Applications","20120102","2011","","","469","474","Crowdsourcing is an emergent trend for general-purpose classification problem solving. Over the past decade, this notion has been embodied by enlisting a crowd of humans to help solve problems. There are a growing number of real-world problems that take advantage of this technique, such as Wikipedia, Linux or Amazon Mechanical Turk. In this paper, we evaluate its suitability for classification, namely if it can outperform state-of-the-art models by combining it with active learning techniques. We propose two approaches based on crowdsourcing and active learning and empirically evaluate the performance of a baseline Support Vector Machine when active learning examples are chosen and made available for classification to a crowd in a web-based scenario. The proposed crowdsourcing active learning approach was tested with Jester data set, a text humour classification benchmark, resulting in promising improvements over baseline results.","2164-7143;21647143","Electronic:978-1-4577-1676-8; POD:978-1-4799-1697-9","10.1109/ISDA.2011.6121700","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6121700","Active Learning;Crowdsourcing;Support Vector Machines;Text Classification","Intelligent systems;Learning systems;Machine learning;Measurement;Support vector machines;Training;Vectors","Internet;classification;learning (artificial intelligence);support vector machines","Amazon Mechanical Turk;Linux;Web-based scenario;Wikipedia;active learning;classification performance;crowdsourcing;general-purpose classification problem solving;support vector machine;text humour classification benchmark","","9","1","28","","","22-24 Nov. 2011","","IEEE","IEEE Conference Publications"
"Encoding protein structure with functions on graphs","P. Bose; X. Yu; R. W. Harrison","Department of Computer Science, Georgia State University","2011 IEEE International Conference on Bioinformatics and Biomedicine Workshops (BIBMW)","20111226","2011","","","338","344","The application of machine learning and datamining to the analysis and prediction of protein structure is a research area with potentially high impact in both computer science and biology. Proteins structures are inherently complicated objects with a mixture of crisp and fuzzy properties. Therefore developing effective representations for them is a research problem in itself, while quantifying and predicting properties and structure is of immediate importance in structural biology. This paper focuses on developing a compact, effective, efficient and accurate representation of protein structure that is compatible with widely used machine learning tools like the SVM. Graphs based on Delaunay triangulation are used to represent the structure, and then functions are constructed from these graphs to develop constant-size representations of protein structure that are tightly bound to the amino acid sequence. The representations preserve sufficient information to be valuable for model vs. experimental structure classification and regression analysis of model quality.","","Electronic:978-1-4577-1613-3; POD:978-1-4577-1612-6","10.1109/BIBMW.2011.6112396","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6112396","","Accuracy;Amino acids;Benchmark testing;Encoding;Machine learning;Protein engineering;Proteins","bioinformatics;biological techniques;data mining;mesh generation;molecular biophysics;molecular configurations;proteins;regression analysis;support vector machines","Delaunay triangulation based graphs;SVM;data mining;effective protein structure representations;machine learning;model quality;protein structure analysis;protein structure encoding;protein structure prediction;regression analysis;structural biology;structure classification;support vector machine","","3","","15","","","12-15 Nov. 2011","","IEEE","IEEE Conference Publications"
"A Genetic Programming Approach to Record Deduplication","M. G. de Carvalho; A. H. F. Laender; M. A. Goncalves; A. S. da Silva","Nokia INdT, Brazil","IEEE Transactions on Knowledge and Data Engineering","20120126","2012","24","3","399","412","Several systems that rely on consistent data to offer high-quality services, such as digital libraries and e-commerce brokers, may be affected by the existence of duplicates, quasi replicas, or near-duplicate entries in their repositories. Because of that, there have been significant investments from private and government organizations for developing methods for removing replicas from its data repositories. This is due to the fact that clean and replica-free repositories not only allow the retrieval of higher quality information but also lead to more concise data and to potential savings in computational time and resources to process this data. In this paper, we propose a genetic programming approach to record deduplication that combines several different pieces of evidence extracted from the data content to find a deduplication function that is able to identify whether two entries in a repository are replicas or not. As shown by our experiments, our approach outperforms an existing state-of-the-art method found in the literature. Moreover, the suggested functions are computationally less demanding since they use fewer evidence. In addition, our genetic programming approach is capable of automatically adapting these functions to a given fixed replica identification boundary, freeing the user from the burden of having to choose and tune this parameter.","1041-4347;10414347","","10.1109/TKDE.2010.234","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5645623","Database administration;database integration.;evolutionary computing and genetic algorithms","Data mining;Databases;Genetic programming;Machine learning;Probabilistic logic;Training","genetic algorithms;information retrieval;replicated databases","computational time;data repositories;database administration;database integration;digital libraries;e-commerce brokers;fixed replica identification boundary;genetic programming;information retrieval;record deduplication;replica removal;replica-free repositories","","20","","33","","20101129","March 2012","","IEEE","IEEE Journals & Magazines"
"Pattern recognition for insect behavior by wrapper approach to subset selection of wavelet-multifractal attributes","L. A. de Castro Jorge; V. O. Roda; A. N. P. Durand","Embrapa Agricultural Instrumentation, CNPDIA-EMBRAPA, Rua 15 de novembro, 1452, CEP 13560-970, S&#x00E3;o Carlos, SP - Brazil","2011 IEEE International Conference on Signal and Image Processing Applications (ICSIPA)","20120202","2011","","","121","126","The goal of this paper was to apply data mining subset selection techniques and wavelet-multifractal to describe insect behavior. It was proposed wavelet modulus maxima to extract multifractal parameters of sound attributes for pattern recognition of an insect behavior. Wrapper data mining approach was used to select relevant attributes. It has been found that, in general, wavelet-multifractal-based schemes perform better for sound, particularly in terms of minimizing noise distortion influence. The results from wavelet-multifractal-based method can also be improved by applying different mother wavelets; however, these schemes often have greater set-up requirements.","","Electronic:978-1-4577-0242-6; POD:978-1-4577-0243-3","10.1109/ICSIPA.2011.6144168","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6144168","datamining;fusion;multifractal;sound;wavelet","Classification algorithms;Entropy;Equations;Fractals;Insects;Machine learning algorithms;Wavelet transforms","biology computing;data mining;minimisation;pattern recognition;signal denoising;wavelet transforms;zoology","data mining subset selection technique;insect behavior;multifractal parameter extraction;noise distortion influence minimization;pattern recognition;sound attributes;subset selection;wavelet modulus maxima;wavelet multifractal attribute;wrapper approach","","0","","20","","","16-18 Nov. 2011","","IEEE","IEEE Conference Publications"
"Online Heterogeneous Feature Fusion for Visual Recognition","S. Huang; L. Jin; X. Wei","Dept. of Electron. Eng., South China Agric. Univ., Guangzhou, China","2011 IEEE 11th International Conference on Data Mining Workshops","20120123","2011","","","799","803","Heterogeneous Feature Fusion Machines (HFFM) is a kernel based logistic regression model which effectively fuses multiple features for visual recognition tasks. However, its batch mode solution suffers inefficiency and poor scalability as common batch algorithm does. In this paper, we developed a novel algorithm based on multiple kernels and group LASSO technique to solve this model, called online HFFM (OLHFFM). The power of the proposed scheme is demonstrated by experiments delivered on public dataset. Moreover, OLHFFM has demonstrated advantages over current state-of-the-art approach as ILK and NORMA in large-scale visual classification.","2375-9232;23759232","Electronic:978-0-7695-4409-0; POD:978-1-4673-0005-6","10.1109/ICDMW.2011.131","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6137462","Heterogeneous Feature Fusion;Online learning;groupLASSO;multiple kernels","Algorithm design and analysis;Classification algorithms;Kernel;Machine learning;Mathematical model;Training;Visualization","feature extraction;image classification;image fusion;image recognition;regression analysis","ILK;NORMA;batch algorithm;group LASSO technique;heterogeneous feature fusion machines;kernel based logistic regression model;large scale visual classification;online heterogeneous feature fusion;public dataset;visual recognition","","1","","28","","","11-11 Dec. 2011","","IEEE","IEEE Conference Publications"
"A ranking method for social-annotation-based service discovery","D. Qu; X. Liu; H. Sun; Z. Huang","School of Computer Science and Engineering, Beihang University, Beijing, China","Proceedings of 2011 IEEE 6th International Symposium on Service Oriented System (SOSE)","20120126","2011","","","114","121","With the rapid growth of Web services, service discovery becomes an important and difficult issue. Traditional UDDI-based and WSDL-based methods of service discovery have low precision, and semantic-based service discovery methods are usually inefficient and time-consuming. We observe that social annotations can optimize both precision and efficiency of service discovery. In this paper, we propose a social-annotation-based service discovery method by using a learning to rank method, and propose two algorithms, Query Annotation Relevance (QAR) and Service Annotation Ranking (SAR), to calculate the dynamic Query-dependent feature and the static Query-independent feature respectively. Our experiments show that our method is effective for improving service discovery performance.","","Electronic:978-1-4673-0412-2; POD:978-1-4673-0411-5","10.1109/SOSE.2011.6139099","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6139099","Web service;service discovery;social annotation;tag","Machine learning;Ontologies;Semantic Web;Semantics;Tagging;Vectors;Web services","Web services;service-oriented architecture","Web services;query annotation relevance;query-dependent feature;semantic-based service discovery methods;service annotation ranking;social-annotation-based service discovery","","0","","25","","","12-14 Dec. 2011","","IEEE","IEEE Conference Publications"
"Improving cascade of classifiers by sliding window alignment in between","K. Zimmermann; D. Hurych; T. Svoboda","Center for Machine Perception, Department of Cybernetics, Faculty of Electrical Engineering, Czech Technical University in Prague","The 5th International Conference on Automation, Robotics and Applications","20120202","2011","","","196","201","We improve an object detector based on cascade of classifiers by a local alignment of the sliding window. The detector needs to operate on a relatively sparse grid in order to achieve a real time performance on high-resolution images. The proposed local alignment in the middle of the cascade improves its recognition performance whilst retaining the necessary speed. We show that the moment of the alignment matters and discuss the performance in terms of false negatives and false positives. The proposed method is tested on a car detection problem.","","Electronic:978-1-4577-0330-0; POD:978-1-4577-0329-4","10.1109/ICARA.2011.6144881","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6144881","","Boosting;Detectors;Machine learning algorithms;Prediction algorithms;Robots;Training","automobiles;image classification;image resolution;object detection;traffic engineering computing","car detection problem;classifier cascading;high-resolution images;local sliding window alignment;object detector;real time performance;sparse grid","","1","","28","","","6-8 Dec. 2011","","IEEE","IEEE Conference Publications"
"Constructing features for document classification by using temporal patterns of term usages","H. Abe; S. Tsumoto","Department of Medical Informatics, Shimane University, School of Medicine, 89-1 Enya-cho Izumo Shimane, 6938501, Japan","2011 IEEE International Conference on Granular Computing","20120105","2011","","","30","36","In document classification method by using appeared words as features, it is important to determine keywords for the features to characterize each document. However, conventional methods select the keywords based on their frequency or/and particular importance index such as tf-idf, and cut-off the other appeared words by using a threshold value. This omits remaining information such as rare combinations of the appeared words and time dependent differences of their usages. In this paper, we present the availability of the features based on temporal patterns of the overall words and phrases for temporally published documents in one domain. Thus, the documents are characterized by the temporal patterns of one or more importance indices for considering temporal differences of the overall term usages. In the experiment, we compare document classification results of two sets of bibliographical documents on the time dependency by using the two types of the feature set. For an exploratory class labels, we show the availability for obtaining classification rules that mention the relationship between the class and the important temporal patterns for the prediction.","","Electronic:978-1-4577-0371-3; POD:978-1-4577-0372-0","10.1109/GRC.2011.6122563","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6122563","Document Classification;Feature Construction;Temporal Clustering;Text Mining","Availability;Cognition;Frequency conversion;Indexes;Learning systems;Machine learning;Vectors","classification;document handling","appeared words;bibliographical documents;classification rules;document classification;temporal patterns;temporally published documents;term usages;threshold value;time dependency","","0","","12","","","8-10 Nov. 2011","","IEEE","IEEE Conference Publications"
