"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5698197,5698158,5693146,5692907,5696193,5691210,5692634,5689744,5688512,5690994,5689583,5691444,5691978,5691234,5691935,5689292,5692589,5690602,5689665,5688594,5416676,5686103,5686400,5374366,5685060,5684847,5683552,5680843,5680874,5680863,5681604,5681603,5680860,5639086,5681615,5680870,5681610,5680877,5680435,5680858,5680880,5680854,5676987,5676955,5676859,5677120,5676950,5678341,5678360,5677841,5678258,5676975,5676979,5674586,5675527,5671402,5671432,5670056,5669059,5669889,5670617,5570925,5670923,5668329,5668394,5652467,5660869,5664664,5665153,5664631,5663193,5661093,5663186,5659195,5659313,5659145,5659182,5658971,5658673,5653533,5655395,5649482,5653832,5656754,5657178,5652790,5657675,5656396,5656732,5656585,5657000,5652600,5655633,5653016,5657833,5651756,5655937,5651471,5535078,5644037",2017/05/05 22:52:21
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A combined approach to regularized linear combiner learning","H. Erdoğan; M. U. Şen","M&#x00FC;hendislik ve Do&#x011F;a Bilimleri Fak&#x00FC;ltesi Sabanc&#x0131; &#x00DC;niversitesi","2010 IEEE 18th Signal Processing and Communications Applications Conference","20101203","2010","","","483","486","Classifier combination is an important research area since they have a significant contribution to the accuracy. Even though simple fixed combination rules result in satisfactory performances, supervised combination learning surely has higher probability of better accuracy. Among supervised combination methods, linear combiner is one of the well-known methods. In this work, different types of linear combiners are examined in a unifying framework and a regularized least squares (LS) method is investigated for learning the combiner. Experiments are conducted on three different databases and results are examined. It is observed that, learning the weights is beneficial for higher accuracy then that obtained using simple sum rule.","2165-0608;21650608","Electronic:978-1-4244-9671-6; POD:978-1-4244-9672-3","10.1109/SIU.2010.5652790","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5652790","","Accuracy;Art;Bayesian methods;Conferences;Machine learning;Neural networks;Stacking","database management systems;learning (artificial intelligence);least squares approximations;pattern classification;probability;sum rules","classifier combination;fixed combination rules;probability;regularized least squares method;regularized linear combiner learning;sum rule;supervised combination learning methods;unifying framework","","0","","14","","","22-24 April 2010","","IEEE","IEEE Conference Publications"
"Learn Concepts in Multiple-Instance Learning with Diverse Density Framework Using Supervised Mean Shift","R. Du; S. Wang; Q. Wu; X. He","Univ. of Technol., Ultimo, NSW, Australia","2010 International Conference on Digital Image Computing: Techniques and Applications","20110117","2010","","","643","648","Many machine learning tasks can be achieved by using Multiple-instance learning (MIL) when the target features are ambiguous. As a general MIL framework, Diverse Density (DD) provides a way to learn those ambiguous features by maxmising the DD estimator, and the maximum of DD estimator is called a concept. However, modeling and finding multiple concepts is often difficult especially without prior knowledge of concept number, i.e., every positive bag may contain multiple coexistent and heterogeneous concepts but we do not know how many concepts exist. In this work, we present a new approach to find multiple concepts of DD by using an supervised mean shift algorithm. Unlike classic mean shift (an unsupervised clustering algorithm), our approach for the first time introduces the class label to feature point and each point differently contributes the mean shift iterations according to its label and position. A feature point derives from an MIL instance and takes corresponding bag label. Our supervised mean shift starts from positive points and converges to the local maxima that are close to the positive points and far away from the negative points. Experiments qualitatively indicate that our approach has better properties than other DD methods.","","Electronic:978-0-7695-4271-3; POD:978-1-4244-8816-2","10.1109/DICTA.2010.111","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5692634","MIL;Mean shift;diverse density;supervised","Bandwidth;Clustering algorithms;Convergence;Gaussian distribution;Kernel;Machine learning;Training","learning (artificial intelligence);pattern clustering","MIL instance;ambiguous features;classic mean shift;diverse density framework;general MIL framework;heterogeneous concepts;machine learning;mean shift iteration;multiple coexistent concepts;multiple instance learning;multiple-instance learning;supervised mean shift algorithm;unsupervised clustering","","0","","16","","","1-3 Dec. 2010","","IEEE","IEEE Conference Publications"
"Audio feature optimization based on the PSO and attribute importance","W. Yang; X. Yu; J. Liu; C. Li; W. Wan","School of Communication and Information Engineering, Shanghai University, Shanghai 200072, China","2010 International Conference on Audio, Language and Image Processing","20110110","2010","","","705","709","This paper presents a novel approach to achieve optimization for the audio features in compressed domain, which is the PSO (particle swarm optimization) algorithm basing on the attribute importance criterion of rough set theory. Our method firstly extracts the attributes of audio to form the feature vectors and pre-processes these vectors, then realizes the optimization using the proposed PSO algorithm, and finally determines the optimal feature subset. The experimental results show that feature optimization not only greatly reduces the training time of classifier, but also improves the classification accuracy. The performance of the classification model developed on the optimal feature subset. It achieves effective dimensionality reduction.","","Electronic:978-1-4244-5858-5; POD:978-1-4244-5856-1","10.1109/ICALIP.2010.5685060","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5685060","","Algorithm design and analysis;Classification algorithms;Feature extraction;Gallium;Machine learning algorithms;Optimization;Training","audio signal processing;feature extraction;particle swarm optimisation;rough set theory","PSO;attribute importance;audio feature optimization;feature vectors;particle swarm optimization;rough set theory;vectors pre-processing","","1","","6","","","23-25 Nov. 2010","","IEEE","IEEE Conference Publications"
"Neural Network Rule Extraction and the LED Display Recognition Problem","R. Setiono; M. Tanaka","Sch. of Comput., Nat. Univ. of Singapore, Singapore, Singapore","2010 22nd IEEE International Conference on Tools with Artificial Intelligence","20101217","2010","2","","53","56","This paper presents the results from a neural network rule extraction algorithm applied to the LED display recognition problem. We show that pruned neural networks with small number of hidden nodes and connections are able to recognize all the 10 digits from 0 to 9. Earlier work by other researchers demonstrated how symbolic fuzzy rules can be extracted from trained neural networks to solve this problem. Our rules in contrast are crisp rules, and they are obtained from smaller networks. As a result, simpler and easier to understand rules are obtained. These rules give us an insight of how neural networks differentiate one digit from the rest in LED display recognition problem.","1082-3409;10823409","Electronic:978-0-7695-4263-8; POD:978-1-4244-8817-9","10.1109/ICTAI.2010.83","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5671432","LED display recognition;pruning;rule extraction","Accuracy;Artificial neural networks;Data mining;Light emitting diodes;Machine learning algorithms;Noise;Training","LED displays;fuzzy neural nets","LED display recognition;neural network rule extraction;symbolic fuzzy rules","","0","","13","","","27-29 Oct. 2010","","IEEE","IEEE Conference Publications"
"Difficulties of identifying application type in backbone traffic","K. Fukuda","National Institute of Informatics / PRESTO JST, Tokyo, 101-8430, Japan","2010 International Conference on Network and Service Management","20110117","2010","","","358","361","A flow identification in backbone traffic is a crucial problem for network management to provide better service to the users. However, application traffic on backbone is in general hard to be identified because of the amount of traffic volume, asymmetric nature of the route, and difficulty of capturing full payload. In this paper, we present our preliminary results of the basic ability and limitation of four well-known flow identification algorithms (port-based heuristics and payload-based one) applied to packet trace called MAWI trace measured at a trans-pacific link. First, we show that the identification ratio of the payload-based algorithms is 40-60% in flow level, however the accuracy of the identification in the payload-based algorithms strongly depends on the algorithm and the definition of the rules themselves. Next, we found that only 3% of the traffic is commonly identified by the payload-based algorithms when we apply them to unknown traffic reported by the port-based heuristics. Finally, we evaluate the dependency of the flow size on the identification ratio. Those results emphasize the need for a more accurate and available identification algorithm.","2165-9605;21659605","Electronic:978-1-4244-8909-1; POD:978-1-4244-8910-7; USB:978-1-4244-8908-4","10.1109/CNSM.2010.5691234","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5691234","","Algorithm design and analysis;Classification algorithms;Heuristic algorithms;Internet;Machine learning algorithms;Payloads;Software","Internet;telecommunication network management;telecommunication traffic","MAWI trace;backbone traffic;flow identification algorithm;network management;payload based one;port based heuristic;traffic volume;trans pacific link","","0","","13","","","25-29 Oct. 2010","","IEEE","IEEE Conference Publications"
"WEB user interest extraction and applied research in universities","Tian JingBo; Ying GuoLing","Information Technology Center, TaiZhou University, ZheJiang LinHai, China","The 2nd International Conference on Information Science and Engineering","20110117","2010","","","5535","5537","During the information age, as far as teachers and students in colleges and universities are concerned, more and more learning, research and entertainment are realized by way of network. There are many user behavioral models and habits in the weblog. This thesis, based on web text mining, puts forward an interest mining system for university campus network user. Firstly, it introduces the system structures. Secondly, it puts emphasis on the introduction of the key techniques of this system. Finally, it introduces the practical effectiveness of this system. The experiment indicates that this method can do a good job on the mining of the distribution of the interest concerning university campus network users and has important reference value for university reforms and individual commercial services.","2160-1283;21601283","DVD:978-1-4244-7617-6; Electronic:978-1-4244-7618-3; POD:978-1-4244-7616-9","10.1109/ICISE.2010.5691935","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5691935","Chinese parse;SVM;text extraction;user interest;web text mining","Educational institutions;Europe;Information retrieval;Machine learning;Support vector machines;Text categorization;Text mining","","","","0","","6","","","4-6 Dec. 2010","","IEEE","IEEE Conference Publications"
"The Necessity of Meta Bias in Search Algorithms","J. R. Woodward","Sch. of Comput. Sci., Univ. of Nottingham, Nottingham, UK","2010 International Conference on Computational Intelligence and Software Engineering","20101230","2010","","","1","4","Bias is necessary for learning, and is a probability over a search space. This is usually introduced implicitly by the designer of a search algorithm, for example by designing a new search operator. This bias is does not change; each time a stochastic search algorithm is executed it will give a different answer. However, if executed repeated it will give the same solution on average. In other words, the bias is static (even if we include a self adaptive component to the search algorithm). One desirable property of search algorithms is that they converge (i.e. given enough time they will eventually reach the global optima). In terms of bias, this means that there is a non-zero probability of visiting each item in the search space. Search algorithms are intended to be reused on many instances of a problem. These instances can be consider to be drawn from a probability distribution. In other words, a search algorithm and problem class can both be viewed as probability distributions over the search space. If the bias of a search algorithm does not match the bias of a problem class, it will under perform, if however, they do match, it will perform well. Therefore we need some mechanism of altering the initial bias of the search algorithm to coincide with that of the problem class. This mechanism can be realized by a meta level which alters the bias of the base level. In other words, if a search algorithm is to be applied to many instances of a problem, then meta bias is necessary. This implies that convergence at the meta level means a search algorithm shift its bias to any probability distribution. Additionally, shifting bias is equivalent to automating the design of search algorithms.","","Electronic:978-1-4244-5392-4; POD:978-1-4244-5391-7","10.1109/CISE.2010.5677120","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5677120","","Algorithm design and analysis;Convergence;Genetic programming;Machine learning;Machine learning algorithms;Probability distribution;Search problems","learning (artificial intelligence);search problems;statistical distributions","machine learning;meta bias;probability distribution;search algorithm;search operator;search space","","2","","14","","","10-12 Dec. 2010","","IEEE","IEEE Conference Publications"
"A New SVR Incremental Algorithm Based on Boundary Vector","H. Xu; R. Wang; K. Wang","Dept. of Math. & Phys., Beijing Inst. of Petrochem. Technol., Beijing, China","2010 International Conference on Computational Intelligence and Software Engineering","20101230","2010","","","1","4","In dealing with a large number of train samples, Support Vector Regression (SVR) algorithm is slow. In particular, while new sample is added, all the training samples must be re-trained. In this paper, a new SVR incremental algorithm is presented, which is based on boundary vector. The algorithm takes full advantages of the geometric information of training sample sets. The observed data of China's GDP is used as a case study for the new algorithm. The computing results show that the new algorithm not only can guarantee the accuracy of machine learning and good generalization ability, but also can increase the learning speed of the algorithm than the classical SVR algorithm, and can be used rapid incremental learning.","","Electronic:978-1-4244-5392-4; POD:978-1-4244-5391-7","10.1109/CISE.2010.5676955","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5676955","","Algorithm design and analysis;Economic indicators;Forecasting;Machine learning;Prediction algorithms;Support vector machines;Training","economic indicators;learning (artificial intelligence);regression analysis;set theory;support vector machines;vectors","China GDP;SVR incremental algorithm;boundary vector;geometric information;machine learning;rapid incremental learning;support vector regression algorithm;training sample sets","","1","","10","","","10-12 Dec. 2010","","IEEE","IEEE Conference Publications"
"Gene classification using appropriate feature selection method and Fukunaga-Koontz Transform kernel","S. Dinç; U. Ayan; A. Bal","Kontrol ve Otomasyon M&#x00FC;hendisli&#x011F;i B&#x00F6;l&#x00FC;m&#x00FC;, Y&#x0131;ld&#x0131;z Teknik &#x00DC;niversitesi, Turkey","National Conference on Electrical, Electronics and Computer Engineering","20110120","2010","","","539","543","In this paper, a new algorithm related with feature selection method mostly used in data mining, machine learning and pattern recognition areas is proposed. Classical Fukunaga-Koontz Transform is extended to a binary kernel classifier. We used cDNA microarrays to assess 11.000 gene expression profiles in 60 human cancer cell lines used in a drug discovery screen by the National Cancer Institute and Diffuse large B-cell lymphoma data including 62 cells and more than 4.000 genes. Proposed two stage algorithm applied on NCI60 and LYM dataset is compared with other feature selection models in details.","","Electronic:978-605-01-0013-6; POD:978-1-4244-9588-7","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5698197","","Cancer;Classification algorithms;Gene expression;Kernel;Machine learning;Proteins;Transforms","cancer;cellular biophysics;data mining;drugs;genetics;lab-on-a-chip;learning (artificial intelligence);medical computing;pattern recognition;transforms","B-cell lymphoma;Fukunaga-Koontz transform kernel;binary kernel classifier;cDNA microarrays;classical Fukunaga-Koontz transform;data mining;drug discovery;feature selection;gene classification;gene expression;human cancer cell lines;machine learning;pattern recognition","","0","","13","","","2-5 Dec. 2010","","IEEE","IEEE Conference Publications"
"Using empirical risk minimization to detect community structure in the blogosphere","Jiaxuan Huang; Hongsen Huang","College of Computer Science, Zhejiang University, Hangzhou, China 310027","2010 IEEE International Conference on Intelligent Systems and Knowledge Engineering","20110106","2010","","","418","421","When we are dealing with community structure detecting in the blogosphere, we have come to face some obstacles. The data in a blog may be updated frequently by its owner, making the whole blogosphere become very large during a short period of time. It can be very expensive to deal with such huge amount of data using those traditional methods. Meanwhile, few blogs in the blogosphere can be identified as members of a specify community clearly from their own characters, while we have to judge most blogs depending on the relationship with other neighboring blogs using centrality metrics. Recently, a new method that combines active learning and semi-supervised learning gives quite a good performance on improving the speed and accuracy of machine learning on large scale of data. In this paper, we employ this method to solve the community clustering problem with a vast and complex data set. We try to show that this method really does a better job on labeling and clustering large scale of data by comparing the result with the one achieved in the traditional way. Afterward, we may make some improvements and use it to deal with community detecting in the blogosphere.","","Electronic:978-1-4244-6793-8; POD:978-1-4244-6791-4","10.1109/ISKE.2010.5680843","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5680843","active learning;blogosphere;community structure;empirical risk minimization;semi-supervised learning","Accuracy;Communities;Dolphins;Internet;Machine learning;Risk management;Web sites","learning (artificial intelligence);minimisation;risk management;set theory;social networking (online)","active learning;blogosphere;centrality metrics;community clustering problem;community structure detection;complex data set;empirical risk minimization;machine learning;semisupervised learning","","0","","11","","","15-16 Nov. 2010","","IEEE","IEEE Conference Publications"
