"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4540102,4669724,4669847,4670008,4670499,4670827,4664621,4359900,4669670,4669713,4669789,4667144,4668138,4667010,4669192,4666244,4665914,4658388,4651269,4650008,4487097,4635207,4636260,4636464,4632812,4632396,4629737,4629725,4626741,4626691,4626683,4626666,4626679,4509439,4626685,4626694,4618629,4624796,4622667,4621564,4621565,4560248,4617962,4618453,4609920,4608033,4607637,4607680,4605764,4604453,4606754,4479460,4479464,4479482,4459330,4600388,4599430,4590415,4586326,4594172,4586358,4583034,4588430,4587207,4523947,4584347,4580088,4581514,4581435,4581420,4578246,4463643,4378388,4384495,4561971,4561135,4564996,4556714,4562054,4561134,4557847,4557963,4554343,4550839,4358936,4547203,4479481,4359383,4541085,4541254,4538003,4359372,4359376,4359367,4530510,4529844,4530546,4529841,4525138,4522469",2017/05/05 22:18:35
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Splice Site Recognition in DNA Sequences Using K-mer Frequency Based Mapping for Support Vector Machine with Power Series Kernel","R. Damaevicius","Software Eng. Dept., Kaunas Univ. of Technol., Kaunas","2008 International Conference on Complex, Intelligent and Software Intensive Systems","20080822","2008","","","687","692","Recognition of specific functionally-important DNA sequence fragments is considered one of the most important problems in bioinformatics. One type of such fragments is splice-junction (intron-exon or exon-intron) sites. Detection of splice-junction sites in DNA sequences is important for successful gene prediction. In this paper, support vector machine (SVM) is used for classification of DNA sequences and splice-site recognition. For optimal classification, four position-independent k-mer frequency based methods for mapping DNA sequences into SVM feature space are analyzed. Classification is performed using SVM power series kernels. Kernel parameters are optimized using a modification of the Nelder-Mead (downhill simplex) optimization method. Precision of classification is evaluated using F-measure, which is a combination of precision and recall metrics. Best classification results are achieved using 4-mers for exon-intron dataset (78%) and 6-mers for intron-exon dataset (70%) using 4-nucleotide frequencies.","","POD:978-0-7695-3109-0","10.1109/CISIS.2008.41","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4606754","bioinformatics;feature mapping;k-mer frequency;machine learning;splice site recognition;support vector machine","Bioinformatics;DNA;Frequency;Genetics;Kernel;Optimization methods;Proteins;Sequences;Support vector machine classification;Support vector machines","DNA;biology computing;genetics;molecular biophysics;pattern classification;support vector machines","DNA sequence;F-measure;Nelder-Mead optimization;bioinformatics;gene prediction;k-mer frequency based mapping;optimal classification;power series kernel;splice site recognition;splice-junction;support vector machine","","1","","33","","","4-7 March 2008","","IEEE","IEEE Conference Publications"
"Sensor Networks for Transient Public Events","T. E. Slowe","Micro Target Media Interactive, Buffalo, NY","2008 Second International Conference on Sensor Technologies and Applications (sensorcomm 2008)","20080909","2008","","","229","232","Substantial progress in signal and sensed data analysis has been made over the past two decades, albeit with a few operational restrictions constraining user expectations of the technology. These capabilities are much more powerful when placed within a network of sensors that are able to extract data at multiple locations and inter-relate that data in meaningful ways to support a multitude of applications. This paper provides a framework for handling data in sensor networks, and shows how this framework drives the design of a system to serve a real-world commercial application, the measurement of transient public events. While the approach described herein is inherently general, the sensors used in live deployments of these networks by Micro Target Media Interactive, are video cameras coupled with processors leveraging computer vision technology which automatically interprets video data.","","CD-ROM:978-0-7695-3330-8","10.1109/SENSORCOMM.2008.113","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4622667","computer vision;machine learning;sensor networks;transient events","Advertising;Application software;Cameras;Data mining;Humans;Information security;Intelligent sensors;Signal analysis;Software measurement;Vehicles","computer vision;distributed sensors;image sensors;interactive video;video cameras","Micro Target Media Interactive;computer vision technology;data analysis;sensor network;transient public events;video camera","","0","","8","","","25-31 Aug. 2008","","IEEE","IEEE Conference Publications"
"Inferring Boundary Information of Discontinuous-Domain Proteins","A. R. Sikder; A. Y. Zomaya*","Int. Comput. Sci. Inst., Univ. of California, Berkeley, CA","IEEE Transactions on NanoBioscience","20080916","2008","7","3","200","205","Wetlaufer introduced the classification of domains into continuous and discontinuous. Continuous domains form from a single-chain segment and discontinuous domains are composed of two or more chain segments. Richardson identified approximately 100 domains in her review. Her assignment was based on the concepts that the domain would be independently stable and/or could undergo rigid-body-like movements with respect to the entire protein. There are now several instances where structurally similar domains occur in different proteins in the absence of noticeable sequence similarity. Possibly, the most notable of such domains is the trios-phosphate isomerase (TIM) barrel. With the increase in the number of known sequences, computer algorithms are required to identify the discontinuous domain of an unknown protein chain in order to determine its structure and function. We have developed a novel algorithm for discontinuous-domain boundary prediction based on a machine learning algorithm and interresidue contact interactions values. We have used 415 proteins, including 100 discontinuous-domain chains for training. There is no method available that is designed solely on a sequence based for the prediction of discontinuous domain. Domain discovery performed significantly well compared to the structure-based methods like structural classification of proteins (SCOP), class, architecture, topology and homologous superfamily (CATH), and domain maker (DOMAK).","1536-1241;15361241","","10.1109/TNB.2008.2002283","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4618629","Discontinuous domain;domain boundary;machine learning;protein domain","","biology computing;learning (artificial intelligence);proteins","class, architecture, topology and homologous superfamily;discontinuous-domain proteins;domain maker;interresidue contact interactions;machine learning algorithm;sequence similarity;structural classification of proteins;trios-phosphate isomerase barrel","Algorithms;Amino Acid Sequence;Artificial Intelligence;Information Storage and Retrieval;Molecular Sequence Data;Pattern Recognition, Automated;Protein Structure, Tertiary;Proteins;Sequence Alignment;Sequence Analysis, Protein","1","","24","","","Sept. 2008","","IEEE","IEEE Journals & Magazines"
"Text mining for chat message analysis","S. C. Hui; Y. He; Haichao Dong","School of Computer Engineering, Nanyang Technological University, Singapore","2008 IEEE Conference on Cybernetics and Intelligent Systems","20081111","2008","","","411","416","Instant Messaging (IM) is a peer-to-peer service for remote users to communicate with each others. There are many IM systems such as MSN Messenger and Yahoo Messenger which are used by millions of users everyday. However, IM technology serves as a double edged sword and could be misused for illegitimate information exchange or committing crimes for its anonymity and completely uncontrolled chatting environment. To help enforce legitimate contents communicated in chat environments, IM monitoring systems have been developed for monitoring chat messages. Although most of these systems can provide good monitoring functions, they only provide simple message analysis features such as browsing and simple keyword-based searching of the recorded messages. In this paper, we propose a system, called IMAnalysis, that supports intelligent chat message analysis using text mining techniques. The IMAnalysis system provides functions on chat message retrieval, social network analysis and topic analysis. Chat message retrieval provides general browsing and retrieval support. Social network analysis discovers the social interactions of IM users with their contacts. And topic analysis detects automatically the topics that IM users are involved in.","2326-8123;23268123","CD-ROM:978-1-4244-1674-5; POD:978-1-4244-1673-8","10.1109/ICCIS.2008.4670827","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4670827","Chat Message Analysis;Machine Learning;Social Network Analysis;Text Mining;Topic Analysis","Helium;Informatics;Internet;Machine learning;Monitoring;Peer to peer computing;Personal communication networks;Social network services;Text mining;Watches","data mining;electronic messaging;information retrieval;text analysis","IM systems;IMAnalysis;MSN Messenger;Yahoo Messenger;browsing;chat message analysis;double edged sword;illegitimate information exchange;instant messaging;keyword- based searching;message retrieval;peer-to-peer service;social network analysis;text mining;topic analysis","","4","2","22","","","21-24 Sept. 2008","","IEEE","IEEE Conference Publications"
"Negotiation Behaviors Based on Artificial Intelligence and Social and Cognitive Human-Agent Interaction","A. Chohra; A. Bahrammirzaee; K. Madani","Signals, Images, & Intell. Syst. Lab., Paris-XII Univ., Lieusaint","2008 7th Computer Information Systems and Industrial Management Applications","20080709","2008","","","127","132","Behaviors, in which the characters such as conciliatory (Con), neutral (Neu), or aggressive (Agg) define a 'psychological' aspect of the human personality, play an important role for negotiation agent. Elsewhere, learning in negotiation is fundamental for understanding human behaviors as well as for developing new solution concepts. In this paper, a brief description of SISINE (Integrated System of Simulation for Negotiation) project, which aims to develop innovative teaching methodology of negotiation skills, is given. Then, a negotiation strategy essentially based on negotiation behaviors of the human personality is suggested for SISINE. Such negotiation behaviors which are based on the characters Con, Neu, and Agg, and acquired first by reinforcement learning (Q-learning, and Sarsa-Learning) approaches, and second by Neural Networks (NN) are then developed. From this, the suggested strategy is developed and the negotiation behavior results presented. The suggested strategy displays the ability to provide agents, through a basic buying strategy, with a first intelligence level.","","POD:978-0-7695-3184-7","10.1109/CISIM.2008.17","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4557847","Negotiation behaviors;machine learning;neural networks;reinforcement learning","Artificial intelligence;Humans;Intelligent agent;Law;Learning;Legal factors;Neural networks;Proposals;Protocols;Psychology","cognitive systems;computer aided instruction;human computer interaction;learning (artificial intelligence);neural nets;psychology","artificial intelligence;cognitive human-agent interaction;human personality;innovative teaching;negotiation behaviors;neural networks;reinforcement learning;social human-agent interaction","","0","","22","","","26-28 June 2008","","IEEE","IEEE Conference Publications"
"Recognition of hidden parameters in quality level measurement","Huang Gengbao; Zhang Genbao; Zeng Haifeng; Wang Guoqiang; Liu Likun","Chongqing University mechanical engineering institute, 400044, China","2008 27th Chinese Control Conference","20080822","2008","","","127","130","Because of the existence of hidden parameters for the quality, the output is always artificially in good result during the quality measurement process, and the computer can not show the advantages of learning ability. According to the objectivity of quality factors and different evaluation groups, a method of three-dimensional quality measurement indicator having vector significance is presented. In view of the different space of hidden parameters, different learning methods and ways of calculation are set, and the parallel learning machine scheme consisting of a compound linear matrix and support vector machine is formed, which indirectly isolates protective channel of hidden parameters.","1934-1768;19341768","CD-ROM:978-7-900719-70-6","10.1109/CHICC.2008.4605764","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4605764","Hidden;Quality factors;Support vector machine;Three-dimensional quality measurement;parallel learning machine","Chromium;Concurrent computing;Learning systems;Level measurement;MATLAB;Machine learning;Mechanical engineering;Protection;Q factor;Support vector machines","Q-factor;learning (artificial intelligence);pattern recognition;quality control;support vector machines","compound linear matrix;hidden parameter recognition;learning machine;learning methods;quality factors;quality level measurement process;support vector machine;three-dimensional quality measurement indicator;vector significance","","0","","5","","","16-18 July 2008","","IEEE","IEEE Conference Publications"
"A Comparison between Hybrid and Non-hybrid Classifiers in Diagnosis of Induction Motor Faults","S. P. Santos; J. A. F. Costa","Electr. Eng. Dept., Fed. Univ. of Rio Grande do Norte, Rio Grande","2008 11th IEEE International Conference on Computational Science and Engineering","20080725","2008","","","301","306","Induction machines (IMs) play a essential role in industry and there is a strong demand for their reliable and safe operation. IMs are susceptible to problems such as stator current imbalance and broken bars, usually detected when the equipment is already broken, and sometimes after irreversible damage has occurred. Condition monitoring can significantly reduce maintenance costs and the risk of unexpected failures through the early detection of potential risks. Several techniques are used to classify the condition of machines. This paper presents a new case study on Hybrid and Non-Hybrid classifiers in on-line condition monitoring of induction motors. Advantages of the system include improved performer of fault classification. The database was developed through a simplified mathematical model of the machine considering the effects caused by asymmetries in the phase impedances of motors. A comparative analysis is presented for simulation using single classifiers (based on the neural networks, k-Nearest neighbor and Naive Bayes), Non-Hybrid classifiers (based on the Bagging and Boosting) and Hybrid (Stacking) approaches. Results demonstrate that the Non-Hybrid systems obtain the better results in comparison with the individual experiments.","","POD:978-0-7695-3193-9","10.1109/CSE.2008.60","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4578246","Faults detection;Induction motors;Machine learning;Multi-classifiers systems","Bars;Condition monitoring;Costs;Databases;Fault diagnosis;Induction machines;Induction motors;Maintenance;Mathematical model;Stators","condition monitoring;database management systems;electric machine analysis computing;fault diagnosis;induction motors;pattern classification","database design;fault classification;hybrid classifier;induction machine;induction motor fault diagnosis;k-nearest neighbor classifier;mathematical model;naive Bayes classifier;neural network;nonhybrid classifier;online condition monitoring","","2","","20","","","16-18 July 2008","","IEEE","IEEE Conference Publications"
"Handwritten Digits Recognition Using Particle Swarm Optimization","N. O. S. Ba-Karait; S. M. Shamsuddin","Fac. of Comput. Sci. & Inf. Syst., Univ. Teknol. Malaysia, Johor Bahru","2008 Second Asia International Conference on Modelling &#x00026; Simulation (AMS)","20080523","2008","","","615","619","As humans, it is easy to recognize numbers, letters, voices, and objects, to name a few. However, making a machine solve these types of problems is a very difficult task. Handwritten digits recognition (HDR) is considered as one of difficult problems in the field of pattern recognition. Hence, evaluating a performance of other algorithms on HDR problem is of great importance. In this study, Particle Swarm Optimization (PSO) based method is exploited to recognize unconstrained handwritten digits. Each class is encoded as a centroid in multidimensional feature space and PSO is employed to probe the optimal position for each centroid. The algorithm evaluates on 5 folds cross validation of handwritten digits data, and the results reveal that PSO gives promising performance and stable behavior in recognizing these digits.","2376-1164;23761164","CD-ROM:978-0-7695-3136-6","10.1109/AMS.2008.141","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4530546","Classification;Machine learning.;Particle Swarm Optimization;Pattern recognition;handwritten digits recognition problem","Artificial intelligence;Clustering algorithms;Computer science;Handwriting recognition;Humans;Information systems;Multidimensional systems;Particle swarm optimization;Pattern recognition;Speech recognition","feature extraction;handwritten character recognition;image classification;image coding;particle swarm optimisation","encoding;image classification;multidimensional feature space;particle swarm optimization;pattern recognition;unconstrained handwritten digit recognition","","5","","17","","","13-15 May 2008","","IEEE","IEEE Conference Publications"
"Pedestrian Detection via Classification on Riemannian Manifolds","O. Tuzel; F. Porikli; P. Meer","Rutgers University, Piscataway","IEEE Transactions on Pattern Analysis and Machine Intelligence","20080819","2008","30","10","1713","1727","We present a new algorithm to detect pedestrian in still images utilizing covariance matrices as object descriptors. Since the descriptors do not form a vector space, well known machine learning techniques are not well suited to learn the classifiers. The space of d-dimensional nonsingular covariance matrices can be represented as a connected Riemannian manifold. The main contribution of the paper is a novel approach for classifying points lying on a connected Riemannian manifold using the geometry of the space. The algorithm is tested on INRIA and DaimlerChrysler pedestrian datasets where superior detection rates are observed over the previous approaches.","0162-8828;01628828","","10.1109/TPAMI.2008.75","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4479482","Computing Methodologies;Image Processing and Computer Vision;Machine learning;Object recognition;Scene Analysis;Vision and Scene Understanding","","covariance matrices;learning (artificial intelligence);traffic engineering computing","DaimlerChrysler pedestrian datasets;INRIA;Riemannian manifolds;d-dimensional nonsingular covariance matrices;machine learning techniques;pedestrian detection;still images","Algorithms;Artificial Intelligence;Humans;Image Enhancement;Image Interpretation, Computer-Assisted;Pattern Recognition, Automated;Reproducibility of Results;Sensitivity and Specificity;Video Recording;Walking;Whole Body Imaging","364","2","53","","20080331","Oct. 2008","","IEEE","IEEE Journals & Magazines"
"Multi-Objective Learning of Multi-Dimensional Bayesian Classifiers","J. D. Rodríguez; J. A. Lozano","Dept. of Comput. Sci. & Artificial Intell., Univ. of the Basque Country, San Sebastian","2008 Eighth International Conference on Hybrid Intelligent Systems","20080919","2008","","","501","506","Multi-dimensional classification is a generalization of supervised classification that considers more than one class variable to classify. In this paper we review the existing multi-dimensional Bayesian classifiers and introduce a new one: the KDB multi-dimensional classifier. Then we define different classification rules for multi-dimensional scope. Finally, we introduce a structural learning approach of a multi-dimensional Bayesian classifier based on the multi-objective evolutionary algorithm NSGA-II. The solution of the learning approach is a Pareto front representing different multi-dimensional classifiers and their accuracy values for the different classes, so a decision maker can easily choose the classifier which is more interesting for the particular problem and domain.","","CD-ROM:978-0-7695-3326-1","10.1109/HIS.2008.143","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4626679","Bayesian classifiers;Machine Learning;NSGA-II;multi-dimensional classification;multi-objective","Artificial intelligence;Bayesian methods;Classification tree analysis;Computer science;Evolutionary computation;Hybrid intelligent systems;Inference algorithms;Learning;Random variables;Virtual colonoscopy","Bayes methods;Pareto optimisation;decision making;evolutionary computation;generalisation (artificial intelligence);learning (artificial intelligence);pattern classification","KDB multidimensional classifier;NSGA-II;Pareto front;decision making;multidimensional Bayesian classifiers;multiobjective evolutionary algorithm;multiobjective learning;structural learning approach;supervised classification generalization","","6","","12","","","10-12 Sept. 2008","","IEEE","IEEE Conference Publications"
"Accelerometers and Force Sensing Resistors for Optimal Control of Walking of a Hemiplegic","S. Dos¿en*; D. B. Popovi¿","Center for Sensory Motor Interaction, Aalborg Univ., Aalborg","IEEE Transactions on Biomedical Engineering","20080716","2008","55","8","1973","1984","We developed a method for use of accelerometers and force sensing resistors (FSRs) within an optimal controller of walking for hemiplegic individuals. The data from four dual-axis accelerometers and four FSRs were inputs, while six muscle activation profiles were outputs. The controller includes two stages: 1) estimating the target gait pattern using artificial neural networks; and 2) optimal control minimizing tracking errors (from the estimated gait pattern) and muscle efforts. The controller was tested using data collected from six healthy subjects walking at five speeds (0.6-1.4 m/s). The average root mean square errors (RMSEs) normalized by the peak-to-peak value of the target signals [normalized RMSE (NRMSE)] were below 6%, 7%, 8%, and 3% for estimation of joint angles, hip acceleration, ground reaction force, and movement of the center of pressure, respectively. Using the estimated data as inputs, the simulation generated the target healthy-like gait patterns and reproducible muscle activation profiles in 90% of 300 tested gait trials. Overall tracking NRMSE was between 2% and 9%. The optimal controller was developed for testing the feasibility of healthy-like gait patterns in hemiplegic individuals, and generating a knowledge base that is required for the synthesis of a sensory-driven control of walking assisted by functional electrical stimulation.","0018-9294;00189294","","10.1109/TBME.2008.919715","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4463643","Artificial Neural Networks;Artificial neural networks (ANNs);Functional Electrical Stimulation;Gait;Machine Learning;Optimal Control;Sensory System;functional electrical stimulation (FES);gait;machine learning;optimal control;sensory system","Accelerometers;Artificial neural networks;Force control;Legged locomotion;Muscles;Optimal control;Resistors;Target tracking;Test pattern generators;Testing","accelerometers;bioelectric phenomena;biomedical equipment;gait analysis;mean square error methods;medical control systems;muscle;neural nets;patient rehabilitation","accelerometers;artificial neural networks;force sensing resistors;functional electrical stimulation;ground reaction force;healthy-like gait patterns;hemiplegic individuals;hip acceleration;joint angles;muscle activation profiles;patient rehabilitation;root mean square errors;sensory-driven control;walking optimal control","Acceleration;Artificial Intelligence;Computer Simulation;Electric Impedance;Feedback;Gait Disorders, Neurologic;Hemiplegia;Humans;Manometry;Models, Biological;Therapy, Computer-Assisted;Transducers","16","","44","","20080305","Aug. 2008","","IEEE","IEEE Journals & Magazines"
"Noisy speech recognition failure diagnosis using Minimum Message Length decision trees","M. Cernak; S. Darjaa","Institute of Informatics, Slovak Academy of Sciences, Dubravska Cesta 9, Bratislava, 084 07, Slovakia","2008 15th International Conference on Systems, Signals and Image Processing","20080822","2008","","","409","412","Current ASR technology lacks of effective failure diagnosis of ASR systems. Figures of merits such as WER are very useful, but donpsilat bring much insight into error patterns, error predictions or error analysis of ASR output. This paper explores an application of minimum message length (MML) style decision trees for such a diagnosis, focusing on theoretical background and the failure diagnosis of noisy speech recognition. In addition, the paper focuses on failure diagnosis of noisy speech, covering several kinds of intrinsic speech variabilities as well. Results on added speech-shaped noise at different SNR, ranging from 25 dB to -10 dB, are presented.","2157-8672;21578672","CD-ROM:978-80-227-2880-5; POD:978-80-227-2856-0","10.1109/IWSSIP.2008.4604453","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4604453","Automatic speech recognition;decision trees;failure diagnosis;machine learning","Automatic speech recognition;Decision trees;Electronic mail;Encoding;Humans;Informatics;Loudspeakers;Machine learning;Speech analysis;Speech recognition","decision trees;fault diagnosis;speech recognition;system recovery","error analysis;minimum message length;minimum message length decision trees;speech recognition failure diagnosis","","0","","9","","","25-28 June 2008","","IEEE","IEEE Conference Publications"
"Packet information collection and transformation for network intrusion detection and prevention","M. Beheshti; J. Han; K. Kowalski; J. Ortiz; J. Tomelden; D. Alvillar","Computer Science Department, California State University Dominguez Hills, 1000 E. Victoria Street, Carson, USA 90747","2008 International Symposium on Telecommunications","20081014","2008","","","42","48","Data mining and machine learning technology has been extensively applied in network intrusion detection and prevention systems by discovering user behavior patterns from the network traffic data. Some commercial tools for collecting network traffic data exist, such as SNORT. The traffic data collected from the network using these tools, however, usually doesnpsilat fit the format requirement of the input data for data mining systems. Thus transforming the network traffic data into the required format is mandate for a data mining system to induce network intrusion detection rules. In this paper, collecting the network packet information using SNORT is introduced, storing the collected data into the MySql database is presented, and selecting the significant data in the database and transforming them to the format of input data for a data mining system See5 is discussed. The data collection, selection, and transformation approaches illustrated in this paper have been used in the Information Fusion in Sensor Based Intrusion Detection System that is being under development in our Computer Security Research Laboratory. The system framework is briefly introduced and the preliminary results for data collection from multiple resources are illustrated.","","CD-ROM:978-1-4244-2751-2; POD:978-1-4244-2750-5","10.1109/ISTEL.2008.4651269","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4651269","Data collection and pre-processing;data mining and machine learning;data transformation;information fusion;network intrusion detection and prevention","Computer security;Data mining;Data preprocessing;Databases;Information analysis;Intrusion detection;Machine learning;Sensor fusion;Sensor systems;Telecommunication traffic","SQL;data mining;learning (artificial intelligence);security of data","MySql database;SNORT;See5 data mining system;information fusion;machine learning;network intrusion detection;network traffic data;packet information collection;user behavior patterns","","0","","21","","","27-28 Aug. 2008","","IEEE","IEEE Conference Publications"
"Automatic detection of liver tumors","D. Pescia; N. Paragios; S. Chemouny","Laboratoire Math&#233;matiques Appliqu&#233;es aux Syst&#232;mes, Ecole Centrale de Paris, France","2008 5th IEEE International Symposium on Biomedical Imaging: From Nano to Macro","20080613","2008","","","672","675","Tumor detection in CT liver images is a challenging task. The nature of tumor has a direct effect on the number of voxels being contaminated, as well as on the changes in the observed CT scan. In order to deal with this challenge, in this paper we propose the use of advanced non-linear machine learning techniques to determine the optimal features, as well as the hyperplane that use these features to separate tumoral voxels from voxels corresponding to healthy tissues. Very promising classification results using an important volume of clinically annotated data (86% sensitivity, 82% specificity) demonstrate the potentials of our approach.","1945-7928;19457928","CD-ROM:978-1-4244-2003-2; POD:978-1-4244-2002-5","10.1109/ISBI.2008.4541085","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4541085","AdaBoost;Image segmentation;Liver tumors;Machine Learning;Texture","Cancer;Computed tomography;Filters;Image resolution;Image segmentation;Liver neoplasms;Machine learning;Noise level;Synthetic aperture sonar;Tumors","computerised tomography;image segmentation;learning (artificial intelligence);liver;medical expert systems;medical image processing;tumours","CT liver images;CT scan;liver tumor automatic detection;nonlinear machine learning technique;tumoral voxels","","8","1","5","","","14-17 May 2008","","IEEE","IEEE Conference Publications"
