"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5571818,5482132,5571902,5569513,5569300,5569677,5569795,5569084,5566011,5562962,5563883,5562783,5562787,5563787,5393052,5559725,5560622,5559900,5557997,5554872,5553039,5556654,5553906,5288526,5276797,5401149,5552184,5550056,5548371,5299048,5443441,5548517,5546452,5483231,5542729,5542901,5499452,5473206,4641909,5537059,5538251,5537850,5532445,5532563,5529030,5530857,5374423,5427110,5332232,5522266,5523264,5522268,5517692,5514482,5184842,5514542,5514507,5518576,5512764,5371938,5477158,5510617,5508157,5507394,5378519,5507239,5504768,5501486,5501330,5501611,5501434,5501601,5493274,5495805,5445070,5495350,5497362,5495733,5497751,5495118,5494976,5226621,5490167,5490407,5489530,5489678,5490217,5485293,5439008,5488451,5458075,5484761,5481243,5479525,5480340,5478461,5477120,5479000,5474837,5474523",2017/05/05 22:13:47
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Combating the Small Sample Class Imbalance Problem Using Feature Selection","M. Wasikowski; X. w. Chen","United States Army Traning and Doctrine Command Analysis Center, Fort Leavenworth","IEEE Transactions on Knowledge and Data Engineering","20100819","2010","22","10","1388","1400","The class imbalance problem is encountered in real-world applications of machine learning and results in a classifier's suboptimal performance. Researchers have rigorously studied the resampling, algorithms, and feature selection approaches to this problem. No systematic studies have been conducted to understand how well these methods combat the class imbalance problem and which of these methods best manage the different challenges posed by imbalanced data sets. In particular, feature selection has rarely been studied outside of text classification problems. Additionally, no studies have looked at the additional problem of learning from small samples. This paper presents a first systematic comparison of the three types of methods developed for imbalanced data classification problems and of seven feature selection metrics evaluated on small sample data sets from different applications. We evaluated the performance of these metrics using area under the receiver operating characteristic (AUC) and area under the precision-recall curve (PRC). We compared each metric on the average performance across all problems and on the likelihood of a metric yielding the best performance on a specific problem. We examined the performance of these metrics inside each problem domain. Finally, we evaluated the efficacy of these metrics to see which perform best across algorithms. Our results showed that signal-to-noise correlation coefficient (S2N) and Feature Assessment by Sliding Thresholds (FAST) are great candidates for feature selection in most applications, especially when selecting very small numbers of features.","1041-4347;10414347","","10.1109/TKDE.2009.187","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5276797","Class imbalance problem;bioinformatics;feature evaluation and selection;machine learning;pattern recognition;text mining.","Accuracy;Machine learning;Machine learning algorithms;Partial response channels;Pattern recognition;Performance evaluation;Support vector machine classification;Support vector machines;Text categorization;Training data","feature extraction;learning (artificial intelligence);pattern classification;sampling methods;sensitivity analysis;text analysis","classifier suboptimal performance;feature assessment by sliding thresholds;feature selection metrics;imbalanced data classification;machine learning;metric performance evaluation;precision recall curve;receiver operating characteristic;signal to noise correlation coefficient;small sample class imbalance problem;text classification","","95","","59","","20091002","Oct. 2010","","IEEE","IEEE Journals & Magazines"
"Towards Self-Assisted Troubleshooting for the Deployment of Private Clouds","M. R. Head; A. Sailer; H. Shaikh; D. G. Shea","T.J. Watson Res. Center, IBM, Hawthorne, NY, USA","2010 IEEE 3rd International Conference on Cloud Computing","20100826","2010","","","156","163","Acquiring a private computing cloud is the first step that an enterprise would choose to enable the cloud model and get its considerable benefits while keeping the control within the enterprise. The enterprise level applications that provide the infrastructure enabling cloud computing services are typically built by integrating inter-related complex software components. Critical challenges of these applications are the increasing level of inter-component dependencies and the customized growth, which make recurrent deployment of such applications, as the one required in private clouds, labor intensive and error prone. In this paper we investigate the type of issues faced when deploying a cloud computing management infrastructure and propose a solution to self-assist the deployment. We show how by leveraging virtual image technologies we can detect faulty installations and their signatures early in the deployment process. We also propose a methodology to capture in a shared repository and update these signatures for reuse in subsequent deployments in the form of two level signature patterns. We explore the perspective of our solution and criteria of analysis.","2159-6182;21596182","Electronic:978-0-7695-4130-3; POD:978-1-4244-8207-8","10.1109/CLOUD.2010.12","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5557997","Cloud Deployment;Machine Learning;Maintenance of Cloud","Cloning;Cloud computing;Clouds;Data mining;Databases;Production;Software","Internet;data privacy;digital signatures;virtual machines","cloud computing management infrastructure;cloud computing services;enterprise level applications;inter-related complex software components;private cloud deployment;self-assisted troubleshooting;virtual image technologies","","3","","14","","","5-10 July 2010","","IEEE","IEEE Conference Publications"
"Optimized Representation for Classifying Qualitative Data","M. Cadot; A. Lelu","Dept. Inf., Univ. de Nancy, Nancy, France","2010 Second International Conference on Advances in Databases, Knowledge, and Data Applications","20100603","2010","","","241","246","Extracting knowledge out of qualitative data is an ever-growing issue in our networking world. Opposite to the widespread trend consisting of extending general classification methods to zero/one-valued qualitative variables, we explore here another path: we first build a specific representation for these data, respectful of the non-occurrence as well as presence of an item, and making the interactions between variables explicit. Combinatorics considerations in our Midova expansion method limit the proliferation of itemsets when building level k+1 on level k, and limit the maximal level K. We validate our approach on three of the public access datasets of University of California, Irvine, repository: our generalization accuracy is equal or better than the best reported one, to our knowledge, on Breast Cancer and TicTacToe datasets, honorable on Monks-2 near-parity problem.","","Electronic:978-1-4244-6082-3; POD:978-1-4244-6081-6","10.1109/DBKDA.2010.26","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5477120","classification;feature construction;feature selection;machine learning;non-linear discrimination.","Combinatorial mathematics;Data mining;Databases;Displays;Itemsets;Kernel;Machine learning;Military computing;Support vector machine classification;Support vector machines","data structures;knowledge acquisition;pattern classification","Midova expansion method;Monks-2 near-parity problem;University of California;knowledge extraction;optimized representation;public access datasets;qualitative data classification","","0","","10","","","11-16 April 2010","","IEEE","IEEE Conference Publications"
"A fuzzy optimization method for support vector classification","Z. Yang; X. Yang","Zhijiang College, Zhejiang University of Technology, Hangzhou China, 310024","2010 Seventh International Conference on Fuzzy Systems and Knowledge Discovery","20100909","2010","1","","27","31","This paper is concerned with the fuzzy support vector classification, in which both of the type of the output training point and the value of the final fuzzy classification function are triangle fuzzy number. First, the fuzzy classification problem is formulated as a fuzzy chance constrained programming. Then, we transform this programming into its equivalence quadratic programming. Final, a fuzzy support vector classification algorithm is proposed to deal with the problem. An example is presented to illustrate rationality of the algorithm.","","Electronic:978-1-4244-5934-6; POD:978-1-4244-5931-5","10.1109/FSKD.2010.5569677","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5569677","Machine learning;fuzzy support vector classification;possibility measure;triangle fuzzy number","Classification algorithms;Programming;Quadratic programming;Support vector machine classification;Testing;Training","constraint handling;fuzzy set theory;optimisation;pattern classification;support vector machines","constrained programming;fuzzy classification function;fuzzy optimization method;quadratic programming;support vector classification;triangle fuzzy number","","0","","5","","","10-12 Aug. 2010","","IEEE","IEEE Conference Publications"
"Predicting Phishing Websites Using Classification Mining Techniques with Experimental Case Studies","M. Aburrous; M. A. Hossain; K. Dahal; F. Thabtah","Dept. of Comput., Univ. of Bradford, Bradford, UK","2010 Seventh International Conference on Information Technology: New Generations","20100701","2010","","","176","181","Classification Data Mining (DM) Techniques can be a very useful tool in detecting and identifying e-banking phishing websites. In this paper, we present a novel approach to overcome the difficulty and complexity in detecting and predicting e-banking phishing website. We proposed an intelligent resilient and effective model that is based on using association and classification Data Mining algorithms. These algorithms were used to characterize and identify all the factors and rules in order to classify the phishing website and the relationship that correlate them with each other. We implemented six different classification algorithm and techniques to extract the phishing training data sets criteria to classify their legitimacy. We also compared their performances, accuracy, number of rules generated and speed. A Phishing Case study was applied to illustrate the website phishing process. The rules generated from the associative classification model showed the relationship between some important characteristics like URL and Domain Identity, and Security and Encryption criteria in the final phishing detection rate. The experimental results demonstrated the feasibility of using Associative Classification techniques in real applications and its better performance as compared to other traditional classifications algorithms.","","Electronic:978-1-4244-6271-1; POD:978-1-4244-6270-4","10.1109/ITNG.2010.117","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5501434","Association;Classification;Data Mining;Fuzzy Logic;Machine Learning","Classification algorithms;Computer crime;Data mining;Delta modulation;Information security;Skin;Training data;Uniform resource locators;Web pages;Web server","Web sites;banking;computer crime;data mining;pattern classification","URL;association data mining algorithms;associative classification techniques;classification data mining techniques;domain identity;e-banking phishing Web sites;phishing case study","","6","1","32","","","12-14 April 2010","","IEEE","IEEE Conference Publications"
"Fixed-budget kernel recursive least-squares","S. Van Vaerenbergh; I. Santamaría; W. Liu; J. C. Príncipe","Dept. of Communications Engineering, University of Cantabria, Santander, Spain","2010 IEEE International Conference on Acoustics, Speech and Signal Processing","20100628","2010","","","1882","1885","We present a kernel-based recursive least-squares (KRLS) algorithm on a fixed memory budget, capable of recursively learning a nonlinear mapping and tracking changes over time. In order to deal with the growing support inherent to online kernel methods, the proposed method uses a combined strategy of growing and pruning the support. In contrast to a previous sliding-window based technique, the presented algorithm does not prune the oldest data point in every time instant but it instead aims to prune the least significant data point. We also introduce a label update procedure to equip the algorithm with tracking capability. Simulations show that the proposed method obtains better performance than state-of-the-art kernel adaptive filtering techniques given similar memory requirements.","1520-6149;15206149","Electronic:978-1-4244-4296-6; POD:978-1-4244-4295-9","10.1109/ICASSP.2010.5495350","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5495350","Kernel methods;fixed budget;machine learning;nonlinear filtering;recursive least-squares","Adaptive filters;Biomedical engineering;Filtering;Image processing;Kernel;Load forecasting;Machine learning;Machine learning algorithms;Neural networks;Support vector machines","adaptive filters;least squares approximations;recursive filters;tracking filters","KRLS algorithm;adaptive filtering;fixed memory budget;kernel recursive least-squares;memory requirements;nonlinear mapping;online kernel methods;sliding window technique;tracking capability","","19","","15","","","14-19 March 2010","","IEEE","IEEE Conference Publications"
"Emotion Recognition in Text for 3-D Facial Expression Rendering","R. A. Calix; S. A. Mallepudi; B. Chen; G. M. Knapp","Industrial Engineering, Louisiana State University, Baton Rouge, LA, USA","IEEE Transactions on Multimedia","20100913","2010","12","6","544","551","Emotions are a key semantic component of human communication. This study focuses on automatic emotion detection in descriptive sentences and how this can be used to tune facial expression parameters for 3-D character generation. A comparison of manual and automatic word feature selection approaches is performed to determine the influence of word features on classification accuracy using support vector machines (SVM). The automatic emotion feature selection algorithm presented here builds on the framework used by mutual information for feature selection. Results of the study indicate that the set of automatically selected features was as good as the set of manually selected features. The proposed automatic feature selection algorithm implemented in this study helped to detect new words from the training corpus which were relevant to the classification task but were not considered by the researchers. An example of potential outcomes from facial expression tuning is also presented. The analysis includes initial results for dealing with the class imbalance challenge present in the data.","1520-9210;15209210","","10.1109/TMM.2010.2052026","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5571902","Machine learning;natural language processing;semantic analysis;text-to-scene processing","Accuracy;Feature extraction;Kernel;Rendering (computer graphics);Semantics;Support vector machines;Training","emotion recognition;learning (artificial intelligence);rendering (computer graphics);support vector machines","3D character generation;3D facial expression rendering;emotion feature selection algorithm;emotion recognition;facial expression tuning;support vector machines","","12","","50","","","Oct. 2010","","IEEE","IEEE Journals & Magazines"
"Research and improvement for feature selection on naive bayes text classifier","G. Qiang","Adv. Vocational Tech. Coll., Shanghai Univ. Of Eng. Sci., Shanghai, China","2010 2nd International Conference on Future Computer and Communication","20100628","2010","2","","V2-156","V2-159","An effective feature selection is very important for an classifier. Improved feature selection method can enhance its classifier efficiency in the practical test validates. This paper studies the principle·, merits and limitations of the prevalent feature selection method. Then, the paper adopts two-stage selection modulus which is calculated by the position of paragraph and sentences respectively, and takes feature variance of two phases into consideration. Finally, the paper adopts improved algorithm in Spam Filter categorization, a quite typical text classification. Experiments show that this method works more effectively than only using mutual information method applied in Naïve bayes in selecting those representative features.","","Electronic:978-1-4244-5824-0; POD:978-1-4244-5821-9","10.1109/ICFCC.2010.5497362","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5497362","Naive Bayes classifier;feature selection;machine Learning;text classification","Appraisal;Educational institutions;Electronic mail;Entropy;Frequency;Machine learning;Machine learning algorithms;Testing;Text categorization;Unsolicited electronic mail","Bayes methods;learning (artificial intelligence);pattern classification;text analysis","feature selection method;mutual information method;naive bayes text classifier;spam filter categorization;text classification;two-stage selection modulus","","0","","8","","","21-24 May 2010","","IEEE","IEEE Conference Publications"
"Combining agents and Wrapper Induction for information gathering on restricted web domains","S. Albitar; B. Espinasse; S. Fournier","LSIS UMR CNRS 6168, Universit&#x00E9; d'Aix-Marseille, Domaine Universitaire de St Jer&#x00F4;me, F-13997, Marseille Cedex 20, France","2010 Fourth International Conference on Research Challenges in Information Science (RCIS)","20100708","2010","","","343","352","Web is growing constantly and exponentially every day. Thus, gathering relevant information becomes unfeasible. Existent indexing-based search engines ignore information context, which is essential to deciding on its relevance. Restraining to a single web domain, domain ontology can be used to take into consideration the related context, the fact that might enable treating web pages that belong to the considered domain more intelligently. Nevertheless, symbolic rules that exploit domain's ontology to realize this treatment are delicate and fastidious to develop, especially for information extraction task. This paper presents Boosted Wrapper Induction (BWI), a machine learning method for adaptive information extraction, and its exploitation as a replacement of the symbolic approach for information extraction task in AGATHE, a generic multi-agent architecture for information gathering on restrained web domains.","2151-1349;21511349","Electronic:978-1-4244-4840-1; POD:978-1-4244-4839-5; USB:978-1-4244-4840-1; USB:978-1-5090-4764-2","10.1109/RCIS.2010.5507394","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5507394","Information extraction;boosted wrapper induction;component;cooperative information gathering;machine learning;multi-agent systems","Computer architecture;Data mining;Large scale integration;Learning systems;Machine learning;Machine learning algorithms;Ontologies;Production;Service oriented architecture;Web pages","","","","2","","23","","","19-21 May 2010","","IEEE","IEEE Conference Publications"
"Investigations on ensemble based unsupervised adaptation methods","Y. Kubota; T. Shinozaki; S. Furui","Graduate School of Information Science and Engineering, Tokyo Institute of Technology, Japan","2010 IEEE International Conference on Acoustics, Speech and Signal Processing","20100628","2010","","","4874","4877","We have previously proposed unsupervised cross-validation (CV) adaptation that introduces CV into an iterative unsupervised batch mode adaptation framework to suppress the influence of errors in an internally generated recognition hypothesis and have shown that it improves recognition performance. However, a limitation was that the experiments were performed using only a clean speech recognition task with a ML trained initial acoustic model. Another limitation was that only the CV method was investigated while there was a possibility of using other ensemble methods. In this study, we evaluate the CV method using a discriminatively trained baseline and a noisy speech recognition task. As an alternative to CV adaptation, unsupervised aggregated (Ag) adaptation is proposed and investigated that introduces a bagging like idea instead of CV. Experimental results show that CV and Ag adaptations consistently give larger improvements than the conventional batch adaptation but the former is more advantageous in terms of computational cost.","1520-6149;15206149","Electronic:978-1-4244-4296-6; POD:978-1-4244-4295-9","10.1109/ICASSP.2010.5495118","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5495118","Cross-validation;acoustic model;bagging;machine learning ensemble;unsupervised adaptation","Acoustic noise;Bagging;Computational efficiency;Computer errors;Information science;Iterative decoding;Iterative methods;Maximum likelihood decoding;Parameter estimation;Speech recognition","iterative methods;speech recognition;unsupervised learning","ML trained initial acoustic model;clean speech recognition task;internally generated recognition hypothesis;iterative unsupervised batch mode adaptation framework;noisy speech recognition task;unsupervised aggregated adaptation;unsupervised cross validation","","0","","11","","","14-19 March 2010","","IEEE","IEEE Conference Publications"
