"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=7203034,7195805,7184823,7185244,7193060,7194273,7194368,7176081,7176082,7188521,7154455,7181871,7165676,7177490,7178963,7177473,7180116,7180104,7175759,7177946,7177986,7176167,7180121,7175351,7175693,7175773,7180105,7178307,7180110,7180082,7179013,7180106,7180111,7180130,7180117,7178865,7176183,7180109,7175706,7178981,7180113,7176254,7174674,7169792,7169806,7169866,7170414,7169872,7170468,7169775,7167508,7166610,7167325,7166238,7167346,7165990,7164993,7164735,7164742,7164823,7161538,7162980,7161189,7163261,7162487,7162131,7160361,7160284,7159426,7160463,7155913,7158477,7156484,7158431,7160278,7155888,7160888,7158059,7157820,7157962,7154870,7154936,7154793,7153858,7154994,7148878,7152487,7148876,7152607,7152581,7143336,7056511,7148534,7050346,7138694,7140061,7136609,7133986,7136005,7136649",2017/05/04 22:13:55
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Fine-Grained Knowledge Sharing in Collaborative Environments","Z. Guan; S. Yang; H. Sun; M. Srivatsa; X. Yan","College of Information and Technology, Northwest University of China, Xi&#x2019;an, China","IEEE Transactions on Knowledge and Data Engineering","20150706","2015","27","8","2163","2174","In collaborative environments, members may try to acquire similar information on the web in order to gain knowledge in one domain. For example, in a company several departments may successively need to buy business intelligence software and employees from these departments may have studied online about different business intelligence tools and their features independently. It will be productive to get them connected and share learned knowledge. We investigate fine-grained knowledge sharing in collaborative environments. We propose to analyze members' web surfing data to summarize the fine-grained knowledge acquired by them. A two-step framework is proposed for mining fine-grained knowledge: (1) web surfing data is clustered into tasks by a nonparametric generative model; (2) a novel discriminative infinite Hidden Markov Model is developed to mine fine-grained aspects in each task. Finally, the classic expert search method is applied to the mined results to find proper members for knowledge sharing. Experiments on web surfing data collected from our lab at UCSB and IBM show that the fine-grained aspect mining framework works as expected and outperforms baselines. When it is integrated with expert search, the search accuracy improves significantly, in comparison with applying the classic expert search method directly on web surfing data.","1041-4347;10414347","","10.1109/TKDE.2015.2411283","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7056511","Advisor search;Dirichlet processes;Dirichlet processes,;graphical models;text mining;text mining,","Collaboration;Data mining;Data models;Java;Knowledge engineering;Search problems","Internet;competitive intelligence;data mining;groupware;hidden Markov models;information retrieval;knowledge management","IBM;UCSB;Web surfing data;aspect mining framework;business intelligence software;business intelligence tools;collaborative environments;discriminative infinite hidden Markov model;employees;expert search method;fine-grained aspects;fine-grained knowledge sharing;nonparametric generative model","","1","","30","","20150309","Aug. 1 2015","","IEEE","IEEE Journals & Magazines"
"Discovering and Leveraging Content Similarity to Optimize Collective on-Demand Data Access to IaaS Cloud Storage","B. Nicolae; A. Kochut; A. Karve","IBM Res., Ireland","2015 15th IEEE/ACM International Symposium on Cluster, Cloud and Grid Computing","20150709","2015","","","211","220","A critical feature of IaaS cloud computing is the ability to quickly disseminate the content of a shared dataset at large scale. In this context, a common pattern is collective on-demand read, i.e., accessing the same VM image or dataset from a large number of V Minstances concurrently. There are various techniques that avoid I/Ocontention to the storage service where the dataset is located without relying on pre-broadcast. Most such techniques employ peer-to-peer collaborative behavior where the VM instances exchange information about the content that was accessed during runtime, such that it impossible to fetch the missing data pieces directly from each other rather than the storage system. However, such techniques are often limited within a group that performs a collective read. In light of high data redundancy on large IaaS data centers and multiple users that simultaneously run VM instance groups that perform collective reads, an important opportunity arises: enabling unrelated VMinstances belonging to different groups to collaborate and exchange common data in order to further reduce the I/O pressure on the storage system. This paper deals with the challenges posed by such absolution, which prompt the need for novel techniques to efficiently detect and leverage common data pieces across groups. To this end, we introduce a low-overhead fingerprint based approach that we evaluate and demonstrate to be efficient in practice for a representative scenario on dozens of nodes and a variety of group configurations.","","Electronic:978-1-4799-8006-2; POD:978-1-4799-8007-9","10.1109/CCGrid.2015.156","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7152487","cloud storage;collective I/O;content similarity;deduplication;on-demand data access","Cloud computing;Collaboration;Context;Mirrors;Peer-to-peer computing;Prefetching;Virtual machine monitors","cloud computing;groupware;information retrieval;input-output programs;peer-to-peer computing;storage management","I/O contention;IaaS;cloud computing;cloud storage;collective on-demand data access;content similarity;peer-to-peer collaborative behavior;storage service","","3","","28","","","4-7 May 2015","","IEEE","IEEE Conference Publications"
"Dissimilarity and retrieval of time-varying data towards big data analysis","T. Hochin","Inf. & Human Sci., Kyoto Inst. of Technol., Kyoto, Japan","2015 IEEE/ACIS 16th International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing (SNPD)","20150806","2015","","","1","1","In analyzing big data, data are tried to be categorized into several classes based on their similarity or dissimilarity. As the success of the analysis depends on dissimilarity, dissimilarity plays a very important role in analyzing data. Dissimilarity is also used in the similarity retrieval. This talk focuses on time-varying data; time-series data and video data. Several similarity retrieval methods of timevarying data are surveyed with consideration for big data analysis. These are categorized and explained according to the domain where dissimilarity is calculated: the time domain and the frequency domain. Characteristics of the methods are described. Dissimilarity based on the visual aspect of time-varying data is also referred. This could improve precision of the retrieval.","","Electronic:978-1-4799-8676-7; POD:978-1-4799-8677-4","10.1109/SNPD.2015.7176167","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7176167","","Big data;Biographies;Data engineering;Frequency-domain analysis;Multimedia communication;Time-domain analysis;Visualization","data analysis;information retrieval;time series","big data analysis;frequency domain;similarity retrieval methods;time domain;time-series data;time-varying data dissimilarity;time-varying data retrieval;video data","","0","","","","","1-3 June 2015","","IEEE","IEEE Conference Publications"
"StORMeD: Stack Overflow Ready Made Data","L. Ponzanelli; A. Mocci; M. Lanza","REVEAL @ Fac. of Inf., Univ. of Lugano, Lugano, Switzerland","2015 IEEE/ACM 12th Working Conference on Mining Software Repositories","20150806","2015","","","474","477","Stack Overflow is the de facto Question and Answer (Q&A) website for developers, and it has been used in many approaches by software engineering researchers to mine useful data. However, the contents of a Stack Overflow discussion are inherently heterogeneous, mixing natural language, source code, stack traces and configuration files in XML or JSON format. We constructed a full island grammar capable of modeling the set of 700,000 Stack Overflow discussions talking about Java, building a heterogeneous abstract syntax tree (H-AST) of each post (question, answer or comment) in a discussion. The resulting dataset models every Stack Overflow discussion, providing a full H-AST for each type of structured fragment (i.e., JSON, XML, Java, Stack traces), and complementing this information with a set of basic meta-information like term frequency to enable natural language analyses. Our dataset allows the end-user to perform combined analyses of the Stack Overflow by visiting the H-AST of a discussion.","2160-1852;21601852","Electronic:978-0-7695-5594-2; POD:978-1-4673-7924-3","10.1109/MSR.2015.67","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180121","h-ast;island parsing;unstructured data","Data mining;Data models;Grammar;Java;Natural languages;Software;XML","Java;Web sites;XML;question answering (information retrieval);software engineering","JSON format;StORMeD;XML;configuration files;heterogeneous abstract syntax tree;natural language;question and answer Website;software engineering researchers;source code;stack overflow ready made data;stack traces;term frequency","","2","","14","","","16-17 May 2015","","IEEE","IEEE Conference Publications"
"Using latent features to measure the diversity of recommendation lists","M. Kunaver; Š. Dobravec; A. Košir","University of Ljubljana/ Faculty of Electrical Engineering, Slovenia","2015 38th International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)","20150716","2015","","","1230","1234","One of the well-known issues with content recommender system is that they tend to become over-specialized, which often has a negative influence on user experience. This can be solved by diversification of the recommendation list, a process that implements a tradeoff between accuracy and diversity of recommended items. Normally, item metadata is used in the diversity measure. In certain cases however, the item metadata may not be available thus a different approach to measure diversity is required. The aim of this preliminary study is to determine whether latent features can be used to measure the diversity of recommended items. In order to resolve this we generated recommendation lists for 43 different users using the LDOS-CoMoDa dataset. We then evaluated the diversity of these lists using the standard intra-list diversity measure. In addition we calculated the diversity of each list by comparing the latent features (calculated using the matrix factorization approach) of each item on the list. The comparison of both value sets showed that they show similar characteristics which implies that latent feature space offers an alternative method of evaluating item diversity when no metadata is present.","","DVD:978-9-5323-3085-4; Electronic:978-9-5323-3082-3; POD:978-1-4799-8174-8","10.1109/MIPRO.2015.7160463","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7160463","","Accuracy;Atmospheric measurements;Context;Frequency diversity;Motion pictures;Recommender systems","information retrieval;matrix decomposition;meta data;recommender systems","LDOS-CoMoDa dataset;content recommender system;item diversity evaluation;item metadata;latent feature space;matrix factorization approach;recommendation list diversity measurement;recommended item accuracy;standard intralist diversity measure;user experience;value sets","","0","","13","","","25-29 May 2015","","IEEE","IEEE Conference Publications"
"Trends, problems and solutions of recommender system","S. Jain; A. Grover; P. S. Thakur; S. K. Choudhary","Department of Computer Application, National Institute of Technology Kurukshetra, Kurukshetra, Haryana, 136119, India","International Conference on Computing, Communication & Automation","20150706","2015","","","955","958","In this era of web, we have a huge amount of information overloaded over Internet. It becomes a herculean task for the user to get the relevant information. To some extent, the problem is being solved by the search engines, but they do not provide the personalization of data. So, to further filter the information, we need a recommendation engine. In this paper, we have described the various web recommender systems in use by some popular web sites on the internet like Amazon.com, LinkedIn.com, and YouTube.com etc. Further, we have described the various approaches used in the various recommender systems such as Content based, Collaborative and Hybrid recommender system. At the end of this paper, we focus on some of the main challenges faced by the web recommender systems and analyze some techniques to overcome them.","","Electronic:978-1-4799-8890-7; POD:978-1-4799-8891-4","10.1109/CCAA.2015.7148534","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7148534","Collaborative Recommender System;Content Based;Hybrid Recommender System;Recommender System","Automation;Collaboration;Correlation;Internet;Recommender systems;YouTube","Internet;information retrieval;recommender systems;search engines","Amazon.com;Internet;LinkedIn.com;Web recommender systems;YouTube.com;collaborative recommender system;content based recommender system;data personalization;hybrid recommender system;recommendation engine;relevant information;search engines","","1","","10","","","15-16 May 2015","","IEEE","IEEE Conference Publications"
"Parallel Processing System for Marathi Content Generation","S. R. Vispute; S. Patil; S. Sangale; A. Padwal; A. Ukarde","Dept. Of Comput. Eng., PCCOE, Pune, India","2015 International Conference on Computing Communication Control and Automation","20150716","2015","","","575","579","The objective of the present work is to design a HADOOP based parallel Marathi content retrieval system using clustering technique to get the efficient and optimized result than existing systems. The system also focuses on providing the personalized documents in Marathi language to the end user based on their interests identified from the browsing history and using time session mechanism for re ranking of documents to find more interested document from accessed pages. Several authors have presented their work for content retrieval using different categorization techniques such as Naïve Bayes, Neural Networks, Support Vector Machines (SVM), LINGO, Suffix Tree Clustering (STC) and for different languages such as Tamil, Arabic, Polish, and Marathi. Increasing the number of input documents severely affects the processing times and accuracy. The system uses HADOOP based clustering technique to distribute the task of clustering over multiple Datanodes and executing parallel in the HADOOP framework to get the optimized and efficient result of clustering of Marathi documents.","","Electronic:978-1-4799-6892-3; POD:978-1-4799-6893-0","10.1109/ICCUBEA.2015.118","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7155913","Clustering;HADOOP;Personalization;categorization","Accuracy;Classification algorithms;Clustering algorithms;Data models;History;Support vector machines;Text categorization","fuzzy set theory;information retrieval;natural language processing;neural nets;parallel processing;support vector machines","Arabic;Datanodes;HADOOP based clustering technique;HADOOP based parallel Marathi content retrieval system;LINGO;Marathi content generation;Marathi document;Marathi language;Naive Bayes neural networks;Polish;STC;SVM;Tamil;parallel processing system;suffix tree clustering;support vector machine;time session mechanism","","0","","19","","","26-27 Feb. 2015","","IEEE","IEEE Conference Publications"
"Hippocrates: A Context-Aware, Collaboration Enabling Search Tool","G. Aravanis; A. Bucur; M. Pechenizkiy","Precision & Decentralized Diagnostics, Philips Res., Eindhoven, Netherlands","2015 IEEE 28th International Symposium on Computer-Based Medical Systems","20150727","2015","","","320","325","As the volume of medical literature is growing rapidly, search engines implementing the basic information retrieval model often fail to address the information needs of the medical professionals. In this paper we propose a search tool that aims to capture the information need of the clinical user by including concepts from the context in the searching process. Three different approaches were implemented and evaluated, the pre-filtering, the query expansion and the reranking. The system also supports Collaborative Information Seeking (CIS) through algorithmic and User Interface (UI) interventions. The returned citations on a given query are reranked based on the ratings that team members have assigned for similar cases making use of the scoring proposed by the ISpy system. The results from the evaluation of the proposed tool show that pre-filtering performed better than the alternative contextualization search approaches in terms of precision.","1063-7125;10637125","Electronic:978-1-4673-6775-2; POD:978-1-4673-6776-9","10.1109/CBMS.2015.77","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7167508","Collaborative information seeking;Context aware systems;Information need;Search tool","Algorithm design and analysis;Collaboration;Context;Filtering;Medical diagnostic imaging;Search engines;Usability","content-based retrieval;information retrieval;medical information systems;search engines;user interfaces","CIS;Collaborative Information Seeking;Hippocrates;ISpy system;User Interface interventions;alternative contextualization search approach;basic information retrieval model;clinical user;collaboration enabling search tool;context-aware search tool;medical literature;medical professionals;prefiltering;query expansion;reranking;returned citations;search engine;searching process","","0","","24","","","22-25 June 2015","","IEEE","IEEE Conference Publications"
"DaC-RAN: A data-assisted cloud radio access network for visual communications","J. Wu; D. Liu; X. L. Huang; C. Luo; H. Cui; F. Wu","Tongji University","IEEE Wireless Communications","20150706","2015","22","3","130","136","The emergence of visual big data is a doubleedged sword to mobile communications. On one hand, the massive scale of visual data transmission brings a huge challenge to the RAN. On the other, the abundant information in visual big data may improve the spectrum efficiency and robustness of visual communications. In this article, we propose a DaC-RAN architecture for visual communications, which integrates the ideas of SDN and C-RAN. We propose to separate the control and data planes in the conventional infrastructure, and integrate a new data plane specifically designed for visual communications into the virtual base station. We demonstrate the proposed DaC-RAN architecture through a practical visual communication system based on pseudo-analog transmission and CSbased data sampling and reconstruction. The correlation information retrieved from visual big data is utilized as prior knowledge in CS decoding. Preliminary simulation evaluations show that significant gain is achieved in spectrum efficiency over the conventional method.","1536-1284;15361284","","10.1109/MWC.2015.7143336","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7143336","","Bayes methods;Big data;Cloud computing;Image reconstruction;Radio access networks;Receivers;Visual databases","Big Data;information retrieval;mobile computing;radio access networks;radio spectrum management;telecommunication traffic;visual communication","CS decoding;CS-based data reconstruction;CS-based data sampling;DaC-RAN architecture;control plane;correlation information retrieval;data plane;data-assisted cloud radio access network;double-edged sword;global mobile data traffic;mobile communications;mobile video traffic;pseudo-analog transmission;spectrum efficiency improvement;virtual base station;visual big data;visual communication system;visual data transmission","","1","","14","","","June 2015","","IEEE","IEEE Journals & Magazines"
"Experimental evaluation of writing process induced EMI/EMC in magnetic recording system","Y. S. Meng; Y. Shan; H. Neo; Z. Liu; Z. Yuan; Y. X. Guo","National Metrology Centre, Agency for Science, Technology and Research (A*STAR), 1 Science Park Drive, Singapore 118221","2015 Asia-Pacific Symposium on Electromagnetic Compatibility (APEMC)","20150806","2015","","","510","512","This paper presents recent works on experimental evaluation of the writing process induced EMI/EMC to the reading process in a magnetic recording system. Both the time domain and frequency domain methods have been applied. The EMI/EMC effects due to the writing process with high current have been studied within the frequency range of 30 MHz to 1 GHz, and found to be frequency dependent. The observed information is essential for implementation of two-dimensional magnetic recording technique (TDMR), in order to achieve a higher data capacity and data access in future storage system.","2162-7673;21627673","Electronic:978-1-4799-6670-7; POD:978-1-4799-6671-4; USB:978-1-4799-6669-1","10.1109/APEMC.2015.7175351","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7175351","","Electromagnetic compatibility;Electromagnetic interference;Impedance measurement;Magnetic recording;Probes;Suspensions;Writing","electromagnetic coupling;electromagnetic interference;frequency-domain analysis;information retrieval;magnetic recording;time-domain analysis","TDMR system;data access;data capacity;electromagnetic coupling;electromagnetic interference;frequency 30 MHz to 1 GHz;frequency domain method;future storage system;reading process;time domain method;two-dimensional magnetic recording technique;writing process induced EMC;writing process induced EMI","","0","","4","","","26-29 May 2015","","IEEE","IEEE Conference Publications"
