"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1178948,1174493,1179891,1177847,1176950,1176948,1176888,1177842,1176193,1174242,1176332,1173613,1176442,1176196,1173924,1173319,1173247,1176194,1176195,1174352,1173621,1175706,1174249,1174308,1175580,1173245,1176204,1176200,1157787,1176219,1174860,1175602,1174234,1174323,1176325,1173350,1174836,1176618,1176054,1175750,1174341,1174251,1176162,1174839,1175562,1176307,1175526,1176053,1174301,1173220,1174215,1167452,1167444,1167428,1168029,1167870,1167483,1167491,1173391,1168048,1173389,1173452,1168049,1167479,1173457,1167475,1167974,1166587,1166556,1167002,1166778,1167156,1167102,1167129,1166916,1167247,1167103,1166602,1166789,1167186,1167216,1166996,1166662,1167162,1161587,1159948,1161595,1159984,1158715,1159612,1161582,1053076,1115010,1158279,1115254,1114868,1159104,1158260,1106689,1053066",2017/05/04 21:58:38
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Representation and rendering of rhythm structures","C. Agon; K. Haddad; G. Assayag","Equipe de Representations Musicales, IRCAM, Paris, France","Second International Conference on Web Delivering of Music, 2002. WEDELMUSIC 2002. Proceedings.","20030206","2002","","","109","113","We propose a format and a set of tools for the rendering of computer musical notation. The proposed format is not to be considered as a universal standard. Nevertheless, it appears to be an efficient approach to musical notation. The proposed format might be thought of as a contribution to future or existing implementations of musical editors. We try to provide general guidelines and schemes that will be compatible with any type of programming language. This protocol has been implemented in the OpenMusic environment using the CLOS language environment. This paper is an a posteriori generalization of this implementation.","","POD:0-7695-1623-8","10.1109/WDM.2002.1176200","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1176200","","Computer languages;Data visualization;Environmental management;Guidelines;Music information retrieval;Proposals;Protocols;Rendering (computer graphics);Rhythm;Tree graphs","music;rendering (computer graphics)","CLOS language environment;OpenMusic environment;computer musical notation;musical editors;programming language;rhythm structure rendering;rhythm structure representation","","0","","5","","","2002","","IEEE","IEEE Conference Publications"
"Automating requirements traceability: Beyond the record & replay paradigm","A. Egyed; P. Grunbacher","Teknowledge Corp., Marina del Rey, CA, USA","Proceedings 17th IEEE International Conference on Automated Software Engineering,","20030106","2002","","","163","171","Requirements traceability (RT) aims at defining relationships between stakeholder requirements and artifacts produced during the software development life-cycle. Although techniques for generating and validating RT are available, RT in practice often suffers from the enormous effort and complexity of creating and maintaining traces or from incomplete trace information that cannot assist engineers in real-world problems. In this paper we will present a tool-supported technique easing trace acquisition by generating trace information automatically. We will explain the approach using a video-on-demand system and show that the generated traces can be used in various engineering scenarios to solve RT-related problems.","1938-4300;19384300","POD:0-7695-1736-6","10.1109/ASE.2002.1115010","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1115010","","Automation;Design engineering;Information retrieval;Maintenance engineering;Programming;Software engineering;Systems engineering and theory","formal verification;software metrics;systems analysis","artifacts;complexity;real-world problems;requirements traceability automation;software development life-cycle;stakeholder requirements;trace acquisition;video-on-demand system","","42","1","18","","","2002","","IEEE","IEEE Conference Publications"
"Dams displacements monitoring using second order blind identification algorithm","T. D. Popesecu","Res. Div., Nat. Inst. for Res. & Dev. in Informatics, Bucharest, Romania","Proceedings of the IEEE Internatinal Symposium on Intelligent Control","20030206","2002","","","345","349","Blind source separation (BSS) is an emerging field of fundamental research with a wide range of applications such as remote sensing, data communications, speech processing and medical diagnosis. It is motivated by practical scenarios that involve multi-sources and multi-sensors. The key objective of BSS is to retrieve the source signals without resorting to any a priori information about the source signals and the transmission channel. In this paper, a second order statistics based technique and the corresponding algorithm are presented to perform the blind separation of stationary or cyclostationary sources. Finally, a case study with real data having as subject dams displacements monitoring is presented.","2158-9860;21589860","POD:0-7803-7620-X","10.1109/ISIC.2002.1157787","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1157787","","Blind source separation;Data communication;Information retrieval;Medical diagnosis;Monitoring;Remote sensing;Signal processing;Source separation;Speech processing;Uniform resource locators","blind source separation;civil engineering;dams;higher order statistics;monitoring","blind source separation;cyclostationary sources;dams displacements monitoring;second order statistics;source signal retrieval;stationary sources;structural deterioration;transmission channel","","0","","9","","","2002","","IEEE","IEEE Conference Publications"
"A region-based object recognition algorithm","P. Sergio Rodrigues; A. De Albuquerque Araujo","NPDI/DCC, Univ. Fed. de Minas Gerais, Belo Horizonte, Brazil","Proceedings. XV Brazilian Symposium on Computer Graphics and Image Processing","20030122","2002","","","283","289","This paper presents a new algorithm for recognition of objects in a given image. This algorithm transforms the input image into a directed graph which is constructed through several defined rules. The graph characteristics represent the global shape information of the object inside the input image, and are extracted during graph construction. This strategy prevents the postprocessing traversing to the graph, with consequent improvement of computational time. The algorithm was tested over a specific database, and the experiments were conducted to show its performance in the light of two types of problem: object class recognition and similar image retrieval.","1530-1834;15301834","POD:0-7695-1846-X","10.1109/SIBGRA.2002.1167156","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1167156","","Data mining;Image recognition;Image retrieval;Image segmentation;Information retrieval;Layout;Object recognition;Shape;Testing;Visual system","directed graphs;image recognition;image retrieval;image segmentation;object recognition","computational time;database;directed graph;global shape information;object class recognition;postprocessing;region-based object recognition algorithm;similar image retrieval","","2","","23","","","2002","","IEEE","IEEE Conference Publications"
"A task model for cooperative information gathering agents","C. Hanachi; C. Sibertin-blanc; H. Tout","University of Toulouse","IEEE International Conference on Systems, Man and Cybernetics","20030129","2002","1","","521","527","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01168029.png"" border=""0"">","1062-922X;1062922X","POD:0-7803-7437-1","10.1109/ICSMC.2002.1168029","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1168029","","Context;Deductive databases;Information retrieval;Intelligent agent;Petri nets;Problem-solving;Protocols;Quality of service;Software engineering","","","","2","","15","","","6-9 Oct. 2002","","IEEE","IEEE Conference Publications"
"Shape-similarity search of three-dimensional models using parameterized statistics","R. Ohbuchi; T. Otagiri; M. Ibato; T. Takei","Comput. Sci. Dept., Yamanashi Univ., Japan","10th Pacific Conference on Computer Graphics and Applications, 2002. Proceedings.","20030129","2002","","","265","274","In this paper, we propose a method for shape-similarity search of 3D polygonal-mesh models. The system accepts triangular meshes, but tolerates degenerated polygons, disconnected component, and other anomalies. As the feature vector, the method uses a combination of three vectors, (1) the moment of inertia, (2) the average distance of surface from the axis, and (3) the variance of distance of the surface from the axis. Values in each vector are discretely parameterized along each of the three principal axes of inertia of the model. We employed the Euclidean distance and the elastic-matching distance as the measures of distance between pairs of feature vectors. Experiments showed that the proposed shape features and distance measures perform fairly well in retrieving models having similar shape from a database of VRML models.","","POD:0-7695-1784-6","10.1109/PCCGA.2002.1167870","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1167870","","Computer science;Content based retrieval;Euclidean distance;Image converters;Information retrieval;Performance evaluation;Shape measurement;Solid modeling;Spatial databases;Statistics","computational geometry;content-based retrieval;image matching;image retrieval;stereo image processing;virtual reality","3D polygonal-mesh models;Euclidean distance;VRML model database;average surface-axis distance;degenerated polygons;disconnected component;elastic matching distance;feature vector;moment of inertia;parameterized statistics;shape-similarity search;surface-axis distance variance;triangular meshes","","26","17","21","","","2002","","IEEE","IEEE Conference Publications"
"Global caching mechanisms in clusters of Web servers","M. E. Poleggi; B. Ciciani","Dipt. di Informatica, Sistemi e Produzione, Univ. di Roma, Italy","Proceedings. 10th IEEE International Symposium on Modeling, Analysis and Simulation of Computer and Telecommunications Systems","20030122","2002","","","421","426","We investigate how to improve Web cluster performance through cooperation protocols for a shared use of the main memories of the server nodes (global caching). Many popular schemes to locate requested documents are based upon locality information sharing (namely, informed cooperation); we also propose a novel approach for document lookup through a query broadcasting mechanism (namely, on-demand cooperation). Moreover, we consider the migration and handoff mechanisms to retrieve successfully located documents. The experimental results show that, in a static Web scenario, the on-demand with handoff scheme performs similarly to the informed with handoff scheme, whereas the on-demand with migration scheme outperforms the informed with migration scheme. On the other hand, in a scenario with some dynamic requests, on-demand cooperation experiences a significant performance degradation with respect to informed cooperation.","1526-7539;15267539","POD:0-7695-1840-0","10.1109/MASCOT.2002.1167103","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1167103","","Broadcasting;Costs;Degradation;Information retrieval;Internet;Local area networks;Memory;Protocols;Resource management;Web server","Internet;cache storage;document handling;file servers;protocols;query processing","Web server clusters;cooperation protocols;document lookup;document retrieval;dynamic requests;global caching;handoff mechanism;informed cooperation;locality information sharing;migration mechanism;on-demand cooperation;query broadcasting mechanism","","0","1","12","","","2002","","IEEE","IEEE Conference Publications"
"Tune retrieval based on the similarity of melody","Y. Nakagawa; Y. Nakamura","Dept. of Comput. Sci., Hiroshima City Univ., Japan","Second International Conference on Web Delivering of Music, 2002. WEDELMUSIC 2002. Proceedings.","20030206","2002","","","223","","Melody-based retrieval of music, which is one type of content-based retrieval, is proposed. Every fragment of a melody is represented as an appropriate N-dimensional vector, called a feature vector. A feature vector consists of values corresponding to intervals and rhythm of a melody. Depending on the distance between every fragment of a melody in the music database to the entered melody, k-nearest melodies can be obtained quickly using the SS-tree. A prototype system is developed to demonstrate the effectiveness of our approach.","","POD:0-7695-1623-8","10.1109/WDM.2002.1176219","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1176219","","Computer science;Content based retrieval;Content management;Multimedia computing;Multimedia databases;Multimedia systems;Music information retrieval;Prototypes;Rhythm;Spatial databases","content-based retrieval;multimedia databases;music;tree data structures","N-dimensional vector;SS-tree;feature vector;intervals;k-nearest melodies;melody similarity;melody-based retrieval;music database;rhythm;tune retrieval","","0","","4","","","2002","","IEEE","IEEE Conference Publications"
"Semantic extraction of the building images using support vector machines","Yan-Ni Wang; Long-Bin Chen; Bao-Gang Hu","Inst. of Autom., Acad. Sinica, Beijing, China","Proceedings. International Conference on Machine Learning and Cybernetics","20030129","2002","3","","1608","1613 vol.3","The image semantic concept is very important and useful for the image retrieval and browsing. The semantic concept of the image can be inferred from low-level features such as color, shape, texture, etc. In this paper, we propose an approach for the building semantic extraction of the scene image using SVM. We select the edge direction histogram and Gabor texture as the discriminative features to realize the image semantic extraction. Experiments have been done by using the standard two-class SVM and one-class SVM and the results obtained are presented. By comparing the experimental results, we conclude that the two-class SVM yields better performance than the one-class SVM. However, the benefit of using one-class SVM is due to its time saving in training. This classifier does not need many versatile negative examples and achieves a high classification accuracy.","","POD:0-7803-7508-4","10.1109/ICMLC.2002.1167483","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1167483","","Computer networks;Image databases;Image recognition;Image retrieval;Information retrieval;Kernel;Laboratories;Layout;Support vector machine classification;Support vector machines","content-based retrieval;edge detection;feature extraction;image classification;image retrieval;image texture;neural nets","Gabor texture;SVM classifier;building images;content-based image retrieval;edge direction histogram;empirical risk;micro calcification;neural network;scene image;semantic extraction;structural risk;support vector machine","","1","","20","","","2002","","IEEE","IEEE Conference Publications"
"Adaptive location management strategy combining distance-based update and sectional paging techniques","T. Tung; A. Jamalipour","Sch. of Electr. & Inf. Eng., Sydney Univ., NSW, Australia","36th Annual Hawaii International Conference on System Sciences, 2003. Proceedings of the","20030206","2003","","","9 pp.","","In this paper, we develop a new adaptive scheme in which an optimal distance-based update threshold is selected not only as a function of the call-to-mobility ratio, but also as a transitional directivity index ω; a new parameter introduced to give some measures of the mobile's travelling patterns. It is assumed that when ω > 1, the mobile has a greater tendency of roaming ""outwards"" and hence a higher probability of transition to the next ring during each movement. As a result, the defined threshold will be reached sooner incurring more update costs. A corresponding sectional paging scheme is therefore proposed to predict mobile's likelihood of residency utilizing the information given by the estimated ω. Provided that the prediction of location probability is reliable, a movement pattern with increasing directivity will justify having increased update thresholds without incurring additional paging costs. As far as the mobility characteristics are concerned, the introduction of the directivity index has successfully demonstrated its ability to make optimum decisions on a distance-based update threshold. Its advantage becomes even more significant when the theoretically determined ""ideal"" optimal threshold is not obtainable due to certain restrictions imposed by the network during times of high system loading. Simulation results reveal that the additional information made available about a roaming mobile's transitional directivity could be critical to ensure that the best available sub-optimal threshold is realizable.","","POD:0-7695-1874-5","10.1109/HICSS.2003.1174860","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1174860","","Adaptive algorithm;Algorithm design and analysis;Australia;Costs;Electric variables measurement;Frequency;Information retrieval;Land mobile radio cellular systems;Personal communication networks;Roaming","cellular radio;graph theory;mobile communication;quality of service;telecommunication network management","adaptive location management;call-to-mobility ratio;distance-based update threshold;location probability;mobile travelling patterns;sectional paging;system loading;transitional directivity index","","3","","16","","","6-9 Jan. 2003","","IEEE","IEEE Conference Publications"
