"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6281905,6282318,6284306,6284724,6285008,6281907,6267112,6282302,6281901,6284291,6282321,6284026,6282306,6284276,6133280,6095535,6274791,6275786,6274136,6274799,6274132,6274159,6274803,6274839,6274198,5727660,6270341,5727682,5727662,5727677,6273509,6273542,6272979,5727719,5727688,6270327,5727642,6274027,6272693,5727718,5727654,6272550,5727653,6272985,5727689,5727730,5727666,5727737,6268213,6269474,6269837,6269781,6267044,6268181,6268239,6269535,6268131,6268204,6269849,6269567,6268049,6269525,6269775,6268068,6269259,6268526,6268513,6269643,6268243,6268208,6269659,6269445,6269410,6268152,6251142,6251238,6263812,6261916,6261963,6261950,6263786,6263920,6261755,6261929,6263791,6258758,6199779,6258194,6257603,6260673,6258504,6258016,6260813,6258722,6257218,6252960,6253546,6254247,6255942,6256024",2017/05/04 22:26:31
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Relationship strength estimation for social media using Folksonomy and network analysis","H. Yanagimoto; M. Yoshioka","School of Engineering, Osaka Prefecture University, Japan 599-8531","2012 IEEE International Conference on Fuzzy Systems","20120813","2012","","","1","8","We propose a relationship strength estimation method in social media. We estimate relationship strength between web pages in social bookmarking services using a tag vocabulary and construct a network of the web pages. In this step Bayes theorem is used to estimate true strength from each user's strength estimation. After estimation using tags the network is represented in lower dimension space and some non-important links are removed. In this step the network is approximated keeping neighborhood of data in the original network. To evaluate our proposed method we carry out some experiments using artificially generated data and real social bookmarking data. And we confirm that 1) the proposed method can estimate more appropriate relationship strength than ordinary methods based on cooccurrence frequency and tags sharing rate and 2) the proposed method can remain essential links and delete pseudo relationship.","1098-7584;10987584","Electronic:978-1-4673-1506-7; POD:978-1-4673-1507-4","10.1109/FUZZ-IEEE.2012.6251238","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6251238","","Electronic mail;Estimation;Media;Registers;Social network services;Vocabulary;Web pages","Bayes methods;information retrieval;social networking (online)","Bayes theorem;Web pages;artificially generated data;cooccurrence frequency;folksonomy;network analysis;real social bookmarking data;relationship strength estimation;social bookmarking services;social media;tag vocabulary","","4","","16","","","10-15 June 2012","","IEEE","IEEE Conference Publications"
"Design and implementation of an ASP.NET-based digital archives management system","Liang Gao; Dong Zhao; Fei Pei","Software College, Zhongyuan University of Technology, Zhengzhou, China","2012 IEEE International Conference on Computer Science and Automation Engineering","20120816","2012","","","587","589","This paper introduces an ASP.NET_based digital archives management system, which satisfies the requirement that the Archives needs to handle all kinds of documents. The system discussed in the paper is powerful and easy to control and spread. This paper details the implementation of the system functions.","2327-0586;23270586","Electronic:978-1-4673-2008-5; POD:978-1-4673-2007-8","10.1109/ICSESS.2012.6269535","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6269535","Composite Control;Digital Archives;Log;Privilege","","Internet;document handling;information retrieval systems;records management","ASP.NET-based digital archives management system;documents;system function implementation","","0","","2","","","22-24 June 2012","","IEEE","IEEE Conference Publications"
"Learning about Art History by Exploratory Search, Contextual View and Social Tags","M. Arends; M. Weingartner; J. Froschauer; D. Goldfarb; D. Merkl","Inst. fur Softwaretechnik und Interaktive Syst., Tech. Univ. Wien, Vienna, Austria","2012 IEEE 12th International Conference on Advanced Learning Technologies","20120816","2012","","","395","399","In order to develop a learning environment for art history, we adopted concepts from art education and information technology. In contrast to other user-interfaces for art-databases, we created the explorARTorium1 to compare artworks along different dimensions without having to rely on textual information that excludes people without sophisticated knowledge of art history. Instead, artworks are presented in context among different categories like the oeuvre of the artist, the topic and theme of an artwork as well as the geographical region and time period the artwork was created in. Additional concepts of the explorARTorium are social tagging and tag- clouds. By evaluating the main concepts of the explorARTorium we provide proof that users follow and apply these concepts.","2161-3761;21613761","Electronic:978-0-7695-4702-2; POD:978-1-4673-1642-2","10.1109/ICALT.2012.166","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6268131","art history;contextual search;learning;social tagging","Art;Context;Education;History;Tagging;USA Councils;User-generated content","art;computer aided instruction;history;information retrieval;social networking (online);user interfaces","art education;art history learning environment;art-databases;artist;artwork;contextual view;explorARTorium;exploratory search;information technology;social tagging;tag-clouds;user interface","","3","","23","","","4-6 July 2012","","IEEE","IEEE Conference Publications"
"Secure similarity based document retrieval system in cloud","G. N. Gopal; M. P. Singh","Department of Computer Science, National Institute of Technology, Surathkal, India","2012 International Conference on Data Science & Engineering (ICDSE)","20120827","2012","","","154","159","The introduction of Cloud computing concept has been instrumental in reducing resource unavailability in cyber world. Privacy of data stored in cloud resources though is a debatable subject and a matter of concern. As the number of documents stored on cloud resources increase, a search engine will have to be employed to search for information. Due to increased concern on these search engines itself misusing data, users are apprehensive about treating cloud resources as a data storage medium. Through this project we try to improve the security in cloud computing by introducing encryption of count list, as well as documents. The search is performed with the hashed keywords. Limitations in cloud computing are addressed by maximizing the utilization of cloud computing resources.","","Electronic:978-1-4673-2149-5; POD:978-1-4673-2148-8","10.1109/ICDSE.2012.6282318","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6282318","cloud;fully homomorphic encryption;keyword search;privacy;similarity based retrieval","Cloud computing;Encryption;Privacy;Servers;Vectors","cloud computing;cryptography;data privacy;document handling;information retrieval;resource allocation;search engines;storage allocation","cloud computing security improvement;cloud resource unavailability reduction;count list encryption;cyber world;data privacy;document encryption;document storage;hashed keywords;information search;search engine;secure similarity-based document retrieval system","","0","","7","","","18-20 July 2012","","IEEE","IEEE Conference Publications"
"Combining Query Performance with Data Integrity in the Cloud: A Hybrid Cloud Storage Framework to Enhance Data Access on the Windows Azure Platform","R. Neumann; S. Taggeselle; R. Dumke; A. Schmietendorf; F. Muhss; A. Fiegler","Dept. of Distrib. Syst., Otto-von-Guericke Univ., Magdeburg, Germany","2012 IEEE Fifth International Conference on Cloud Computing","20120802","2012","","","518","525","Non-relational Cloud Storage Services, such as Windows Azure's Table Storage, promise high scalability and nearby constant response times, even with an increasing number of concurrent transactions. Measurement data that is examined throughout this paper, however, reveals a fairly high number of query performance anomalies as well as a drop in response time with an increasing entity size. To address these issues, we propose an intermediate storage service, namely the Hybrid Cloud Storage Framework (HCSF), which combines the performance advantage of the Azure Distributed Cache with the data integrity of Table Storage. The paper concludes with a performance benchmark of the HCSF with Azure's Table Storage.","2159-6182;21596182","Electronic:978-0-7695-4755-8; POD:978-1-4673-2892-0","10.1109/CLOUD.2012.62","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6253546","cache;distributed;non-relational;storage;tabular","Cache storage;Cloud computing;Distributed databases;Google;Performance gain;Size measurement","cache storage;cloud computing;concurrency control;data integrity;information retrieval","Azure distributed cache;HCSF;Windows Azure platform;concurrent transactions;data access;data integrity;hybrid cloud storage framework;intermediate storage service;query performance;table storage","","1","","15","","","24-29 June 2012","","IEEE","IEEE Conference Publications"
"Building a web collection for online surveillance of U.S. domestic terrorism","W. Chung; W. Tang","UNC Fayetteville State University, School of Business and Economics, North Carolina 28301, USA","2012 IEEE International Conference on Intelligence and Security Informatics","20120827","2012","","","195","195","As the trend of domestic terrorism grows rapidly, using web collections to support online surveillance should help intelligence and security personnel track down the sinister activities on the web. In this research, we have developed a collection of U.S. domestic terrorism websites and have conducted preliminary analysis of the sites' content and usage. We developed a novel approach to extracting textual, hyperlink, and usage information from websites. Our ongoing works include discovering hidden patterns from a collection of U.S. domestic terrorism websites and uncovering interesting usage and content patterns. This work should contribute to the area of online security surveillance using website data.","","Electronic:978-1-4673-2104-4; POD:978-1-4673-2105-1","10.1109/ISI.2012.6284306","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6284306","data mining;domestic terrorism;online surveillance;text mining;web collection;web mining","Educational institutions;Feature extraction;Surveillance;Terrorism;USA Councils;Web pages","Internet;Web sites;data mining;government data processing;information retrieval;security of data;terrorism;text analysis","U.S. domestic terrorism Web sites;Web collection;Web mining;data mining;hyperlink information extraction;online security surveillance;text mining;textual information extraction;usage information extraction","","0","","2","","","11-14 June 2012","","IEEE","IEEE Conference Publications"
"Real-Time Monitoring for Crowd Counting Using Video Surveillance and GIS","H. Song; X. Liu; X. Zhang; J. Hu","Key Lab. of Virtual Geographic Environ., Nanjing Normal Univ., Nanjing, China","2012 2nd International Conference on Remote Sensing, Environment and Transportation Engineering","20120806","2012","","","1","4","In public venues, crowd size is a key indicator of crowd safety and stability. Monitor the people number and crowd density levels are important scientific research topics. In this paper, we present a framework that will enable real-time crowd counting and spatial-temporal analysis for the crowd of the monitoring region. Firstly, we obtain crowd counting models for each camera by statistics regression methods using sample data. Secondly, we integrate video surveillance system and geographic information system (GIS) for capturing, managing, analyzing and displaying all forms of geographically referenced camera information, such as location, monitor area, and real-time crowd counting data, etc. And then, we combine image processing with crowd counting models to estimate people number and crowd density of monitoring areas. Finally, we implement a system for real-time crowd counting based on video surveillance system and GIS. We can acquire real-time data of people number and crowd density levels for each camera, and display them by the way of map and curves. Also, we can retrieve history data and analyze them by spatial analysis tools. The experiment shows that this system can provide early warning information and scientific basis for safety and security decision making.","","Electronic:978-1-4673-0875-5; POD:978-1-4673-0872-4","10.1109/RSETE.2012.6260673","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6260673","","Cameras;Estimation;Geographic information systems;Real time systems;Security;Video surveillance","computerised monitoring;decision making;geographic information systems;information retrieval;regression analysis;safety;security of data;spatiotemporal phenomena;video cameras;video surveillance","GIS;camera;crowd counting model;crowd density;crowd safety;crowd stability;data retrieval;decision making;early warning information;geographic information system;image processing;public venue;real-time monitoring;spatial analysis tool;spatiotemporal analysis;statistics regression method;video surveillance","","0","","9","","","1-3 June 2012","","IEEE","IEEE Conference Publications"
"CommonSENSE: A Participatory Design Toolkit for Shaping Physical Space through Real-Time Data","T. Vardouli; E. Vouliouri; C. Chondros; E. Antonopoulou","Dept. of Archit., Massachusetts Inst. of Technol., Cambridge, MA, USA","2012 Eighth International Conference on Intelligent Environments","20120806","2012","","","64","71","CommonSENSE is a participatory design toolkit which aims to support communities, neighbors, flat mates, researchers and hobbyists, to creatively explore the potential of their own living space and actively engage them in its design and re-arrangement. Through a sensor kit gathering real time space occupancy data and an online design engine where users access and act upon these data to produce or evaluate design solutions, the platform enables users to document and share their habits and desires, visualize design ideas and test them in physical space. CommonSENSE envisions an alternative definition of ""environment intelligence"" where embedded systems and information technology turn users into active participants in the design of their living environment. This paper presents the implementation details of this participatory platform prototype in the case of the Athenian typical apartment block (polykatoikia) and discusses its spatial and theoretical implications from three different perspectives: as a participatory design engine prototype, an ""urban intelligence"" tool and an open source development toolkit.","","Electronic:978-0-7695-4741-1; POD:978-1-4673-2093-1","10.1109/IE.2012.54","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6258504","common space;design engine;distributed sensor network;greek polykatoikia;open architecture;participatory design;urban intelligence","Cities and towns;Collaboration;Data visualization;Educational institutions;Engines;Real time systems;Sensors","data visualisation;distributed sensors;embedded systems;home computing;information retrieval;public domain software","Athenian;apartment block polykatoikia;commonSENSE;design idea visualization;embedded systems;environment intelligence;information technology;living environment design;online design engine;open source development toolkit;participatory design engine prototype;physical space shaping;real-time space occupancy data gathering;sensor kit;spatial implications;theoretical implications;urban intelligence tool","","0","","23","","","26-29 June 2012","","IEEE","IEEE Conference Publications"
"Data consolidation solution for internal security needs","K. H. Prasad; S. Soni; T. A. Faruquie; L. V. Subramaniam","IBM Research India, New Delhi, India","Proceedings of 2012 IEEE International Conference on Service Operations and Logistics, and Informatics","20120820","2012","","","84","89","The threats of the 21st century are too complex, difficult and time consuming to discern with traditional intelligence practices that shun advances in information technology and rely heavily on human experts. Good information is fundamental to understand and respond to 21st century national security threats. Without comprehensive information, decision-makers operate with a limited understanding of the threat horizon or the best means to address it. Required information exists across a variety of proprietary and open sources, and the volume of data available that might potentially contain relevant facts is simply too large and the bandwidth of the trained analysts is limited. Such information must be available in time-critical situations to be able to quickly connect the dots across various related pieces of information. It is imperative that decision-makers are provided intelligent tools that can automatically extract new relevant information from data without being explicitly asked, leading to actionable intelligence. To overcome these challenges we propose an information collection, management and analysis framework to meet the ever-growing threats to national security. The proposed framework establishes a collaborative environment to semi-automatically generate actionable intelligence by ensuring that the right people have access to all inclusive information at the right time. The core of this framework is to create a single view of entity by correlating information from different sources, stored in different formats. These sources can be passport, immigration, driving license, FIR records, Telecom and Utility services. The correlation algorithm is able to handle varied amount of noise in the data such as syntactic and semantic variations, format changes, spelling error, incomplete data, regional and linguistics variation as well as addition or removal of fields. The framework can further exploit the consolidated view to discover relationships between entities t- us expanding the reach for relevant information. The framework provides multiple avenues of interaction and the foresight needed to incorporate new sources of data as they arise in future.","","Electronic:978-1-4673-2401-4; POD:978-1-4673-2400-7","10.1109/SOLI.2012.6273509","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6273509","","Cities and towns;Data models;Lead;Pattern matching;Standards;Vehicles;Wireless communication","data acquisition;decision making;groupware;information analysis;information management;information retrieval;national security;public administration","FIR record;actionable intelligence;collaborative environment;correlation algorithm;data consolidation solution;data source;decision-maker;driving license;human expert;immigration;information access;information analysis;information collection;information correlation;information management;information technology;intelligence practice;intelligent tool;internal security needs;linguistics variation;national security threat;open source;passport;regional variation;semantic variation;syntactic variation;telecom serivce;threat horizon;utility service","","1","","25","","","8-10 July 2012","","IEEE","IEEE Conference Publications"
"Visualization of Wiki-Based Collaboration through Two-Mode Network Patterns","F. Mödritscher; W. Taferner","Inst. for Inf. Syst. & New Media, Vienna Univ. of Econ. & Bus., Vienna, Austria","2012 IEEE 12th International Conference on Advanced Learning Technologies","20120816","2012","","","658","659","Nowadays Wikis are considered to be a useful tool for teaching and learning. However, well-known Wiki solutions do not provide sufficient facilities for analyzing and exploring networked collaboration. In this paper we present a method for detecting and visualizing structural patterns of collaboration in Wikis. Furthermore we summarize findings from applying our approach on a smaller and two larger datasets. Overall, our method allows characterizing Wikis according to collaboration patterns on the basis of two-mode networks but it also enables users to explore large Wiki corpora and provides visual feedback on content creation.","2161-3761;21613761","Electronic:978-0-7695-4702-2; POD:978-1-4673-1642-2","10.1109/ICALT.2012.35","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6268204","","Collaboration;Communities;Electronic publishing;Encyclopedias;Internet;Visualization","Web sites;computer aided instruction;content management;data visualisation;groupware;information retrieval;pattern clustering;teaching","Wiki solutions;Wiki-based collaboration visualization;collaboration patterns;content creation;large Wiki corpora exploration;learning;networked collaboration;structural pattern detection;structural pattern visualization;teaching;two-mode network patterns;visual feedback","","0","","5","","","4-6 July 2012","","IEEE","IEEE Conference Publications"
