"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1461330,1460911,1461283,1461238,1460414,1461319,1460430,1461190,1452774,1452767,1443509,1443518,1458501,1443245,1442231,1441582,1452613,1442265,1443494,1452609,1443283,1442312,1452164,1452380,1452532,1453590,1453514,1452149,1452836,1453596,1452091,1437113,1452504,1452527,1437074,1452023,1452381,1437096,1452033,1435421,1437948,1440812,1387029,1439570,1439519,1387041,1440860,1440859,1440909,1387026,1387083,1439523,1387032,1387035,1439086,1437763,1387036,1440825,1439129,1436585,1434166,1434037,1438303,1434164,1436469,1434028,1434145,1438311,1436454,1436437,1436440,1436583,1434025,1434124,1434148,1434034,1434099,1434027,1436562,1436589,1434052,1434030,1434887,1436590,1434079,1434147,1434137,1433790,1425195,1425190,1425151,1425207,1425137,1433794,1425259,1429986,1432741,1432314,1421013,935543",2017/05/04 21:47:14
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Efficient audio stream segmentation via the combined T<sup>2</sup> statistic and Bayesian information criterion","Bowen Zhou; J. H. L. Hansen","Robust Speech Process. Group, Univ. of Colorado, Boulder, CO, USA","IEEE Transactions on Speech and Audio Processing","20050620","2005","13","4","467","474","In many speech and audio applications, it is first necessary to partition and classify acoustic events prior to voice coding for communication or speech recognition for spoken document retrieval. In this paper, we propose an efficient approach for unsupervised audio stream segmentation and clustering via the Bayesian Information Criterion (BIC). The proposed method extends an earlier formulation by Chen and Gopalakrishnan. In our formulation, Hotelling's T<sup>2</sup>-Statistic is used to pre-select candidate segmentation boundaries followed by BIC to perform the segmentation decision. The proposed algorithm also incorporates a variable-size increasing window scheme and a skip-frame test. Our experiments show that we can improve the final algorithm speed by a factor of 100 compared to that in Chen and Gopalakrishnan's while achieving a 6.7% reduction in the acoustic boundary miss rate at the expense of a 5.7% increase in false alarm rate using DARPA Hub4 1997 evaluation data. The approach is particularly successful for short segment turns of less than 2 s in duration. The results suggest that the proposed algorithm is sufficiently effective and efficient for audio stream segmentation applications.","1063-6676;10636676","","10.1109/TSA.2005.845790","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1453590","Audio segmentation;Bayesian information criterion;Hotelling's;spoken document retrieval","Acoustic applications;Bayesian methods;Clustering algorithms;Information retrieval;Loudspeakers;Robustness;Speech coding;Speech recognition;Statistics;Streaming media","Bayes methods;audio signal processing;statistical analysis","Bayesian information criterion;acoustic events classification;speech recognition;spoken document retrieval;unsupervised audio stream segmentation;voice coding","","46","","20","","","July 2005","","IEEE","IEEE Journals & Magazines"
"XML based language resource management","Hwi Woong Jeong; Aesun Yoon","Dept. of Cognitve Sci., Pusan Nat. Univ., South Korea","30th Annual Conference of IEEE Industrial Electronics Society, 2004. IECON 2004","20050523","2004","3","","3137","3141 Vol. 3","This paper introduces the language resource article structure using XML (extensible markup Language) and methodology for effective language resource management. Researches for the Natural Language Processing were just focused on information retrieval, analysis for lexical analysis, specific data Pusan (speech recognition and document summarization etc.), not on effective language resource management area. In addition, though computational linguistics researchers tried to shrink difference between computer science and linguistics, their efforts were focused on the lexical analysis and making computer oriented linguistic roles. We see language processing in different point. If there were sufficient computerized language resources and analysis tools, Natural Language Processing progressed much more. In this paper, we will introduce the XML based document structure for language resource management and Web based language resource management graphic user interfaces which are designed to support language resource purifying and management. The XML document structure for language resource is designed to obtain multiple articles in one XML document. It aids multilingual translation system and terminology search system. Its structure will give manageability, usability, efficiency for a language resource management.","","POD:0-7803-8730-9","10.1109/IECON.2004.1432314","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1432314","","Computational linguistics;Data analysis;Information analysis;Information retrieval;Natural language processing;Natural languages;Resource management;Speech analysis;Speech recognition;XML","XML;computational linguistics;graphical user interfaces;information retrieval;natural languages;query languages","XML based language resource management;XML document structure;computational linguistics researchers;computer oriented linguistic roles;extensible markup language;graphic user interfaces;information retrieval;lexical analysis;multilingual translation system;natural language processing;specific data Pusan;terminology search system","","0","","7","","","2-6 Nov. 2004","","IEEE","IEEE Conference Publications"
"A multimedia database workbench for content and context retrieval","C. Ribeiro; G. David; C. Calistru","INESC, Porto, Portugal","IEEE 6th Workshop on Multimedia Signal Processing, 2004.","20050606","2004","","","430","433","Multimedia databases are extending the scope of traditional databases to handle the complex structure of multimedia objects. Models for multimedia information must include representations for the structure and content of several media in a form that allows flexibility in retrieval. Content-based retrieval is the main motivation behind recent research in multimedia databases. The task of searching in video and audio content is made hard by the nature of audiovisual data where, unlike text, there is no direct syntactic channel between the object and its meaning [(R. Zhao and W. I. Grosy, 2002), (J. Chen et al., 2004), (M. Bertini et al., 2003)]. We propose a model for multimedia content storage and retrieval accounting for both context and content information and taking advantage of their dependencies for effective retrieval. We then describe a prototype multimedia database with a retrieval interface. It has been used as a workbench for testing the representation model and integrating tools for feature extraction, information interchange and retrieval. The workbench allows an easy inclusion of new tools for content analysis and new methods for context- and content-based retrieval while offering storage and access for both the actual digital content and its metadata.","","POD:0-7803-8578-0","10.1109/MMSP.2004.1436585","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1436585","","Assembly;Content based retrieval;Context modeling;Data models;Feature extraction;Information retrieval;MPEG 7 Standard;Multimedia databases;Prototypes;Testing","content-based retrieval;feature extraction;meta data;multimedia databases","audio content;audiovisual data;content-based retrieval;context-based retrieval;digital content;feature extraction;metadata;multimedia content storage;multimedia database workbench;retrieval interface;video content","","1","4","15","","","Sept. 29 2004-Oct. 1 2004","","IEEE","IEEE Conference Publications"
"Evaluation of distance measures for MPEG-7 melody contours","J. M. Batke; G. Eisenberg; P. Weishaupt; T. Sikora","Commun. Syst. Group, Technische Univ. Berlin, Germany","IEEE 6th Workshop on Multimedia Signal Processing, 2004.","20050606","2004","","","131","134","In query by humming (QBH) systems, the melody contour is often used as a symbolic description of music. The MelodyContour description scheme (DS) defined by MPEG-7 is a standardized representation of melody contours. For melody comparison in a QBH system, a distance measure is required. This paper evaluates different distance measures for the MFEG-7 MelodyContour DS. The use of each measure is discussed.","","POD:0-7803-8578-0","10.1109/MMSP.2004.1436440","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1436440","","Audio databases;Data mining;Fingerprint recognition;MPEG 7 Standard;Microphones;Music information retrieval;Phase change materials;Rhythm;Signal processing;Usability","audio databases;query processing","MPEG-7 melody contour;MelodyContour description scheme;distance measure;query by humming system","","0","","17","","","29 Sept.-1 Oct. 2004","","IEEE","IEEE Conference Publications"
"Audio signal feature extraction and classification using local discriminant bases","K. Umapathy; R. K. Rao; S. Krishnan","Dept. of Electr. & Comput. Eng., Univ. of Western Ontario, London, Ont., Canada","Signal Processing and Communications, 2004. SPCOM '04. 2004 International Conference on","20050627","2004","","","457","461","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01458501.png"" border=""0"">","","POD:0-7803-8674-4","10.1109/SPCOM.2004.1458501","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1458501","","Audio databases;Content based retrieval;Data mining;Entropy;Feature extraction;Information retrieval;Linear discriminant analysis;Multimedia databases;Spatial databases;Wavelet packets","Internet;audio signal processing;content-based retrieval;feature extraction;multimedia communication;signal classification;wavelet transforms","Internet;LDB algorithm;audio retrieval technique;automatic audio signal classification;content-based retrieval system;feature extraction;linear discriminant analysis;local discriminant base;multimedia content;video retrieval technique;wavelet packet","","1","","10","","","11-14 Dec. 2004","","IEEE","IEEE Conference Publications"
"Internet management: status and challenges","J. Schonwalder","","2005 9th IFIP/IEEE International Symposium on Integrated Network Management, 2005. IM 2005.","20050613","2005","","","785","785","","1573-0077;15730077","POD:0-7803-9087-3","10.1109/INM.2005.1440860","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1440860","","Condition monitoring;Data models;Information management;Information retrieval;Information security;Internet;Protocols;Standardization;Technology management;Web services","","","","0","","","","","15-19 May 2005","","IEEE","IEEE Conference Publications"
"Peer-to-peer networking and management","R. Boutaba","","2005 9th IFIP/IEEE International Symposium on Integrated Network Management, 2005. IM 2005.","20050613","2005","","","784","784","","1573-0077;15730077","POD:0-7803-9087-3","10.1109/INM.2005.1440859","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1440859","","Cultural differences;Data security;Disaster management;Global communication;Humans;Information retrieval;Internet;Memory;Peer to peer computing;Routing","","","","2","","","","","15-19 May 2005","","IEEE","IEEE Conference Publications"
"Hierarchical video clustering","N. Petrovic; N. Jojic; T. H. Huang","Inst. of Beckman, Illinois Univ., IL, USA","IEEE 6th Workshop on Multimedia Signal Processing, 2004.","20050606","2004","","","423","426","We present a novel generative model for video that models video as mixture of transformed video scenes. The learning procedure automatically clusters video frames into video scenes and objects. The learning algorithm is based on a hierarchical, on-line EM algorithm. Fast Fourier transform (FFT) is used for rapid computations in E and M step of the EM algorithm. We use the model to: 1. perform video clustering by grouping similar (up to translation and scale) video frames into clusters; 2. robustly stabilize video by inferring translation and scale intensity for each frame. We believe that video scene modeling of this kind is essential to bridge the ""semantic gap"" in video understanding. We illustrate this with several excellent results, both in terms of speed and accuracy.","","POD:0-7803-8578-0","10.1109/MMSP.2004.1436583","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1436583","","Bridges;Clustering algorithms;Fast Fourier transforms;Graphical models;Indexing;Information retrieval;Layout;Random variables;Robustness;Spatial databases","fast Fourier transforms;learning (artificial intelligence);pattern clustering;video databases;video signal processing","fast Fourier transform;hierarchical video clustering;learning algorithm;online EM algorithm;semantic gap;transformed video scene","","1","","12","","","29 Sept.-1 Oct. 2004","","IEEE","IEEE Conference Publications"
"Protection of privacy in pervasive computing environments","H. S. Cheng; D. Zhang; J. G. Tan","Context-Aware Syst. Dept., Inst. for Infocomm Res., Singapore","International Conference on Information Technology: Coding and Computing (ITCC'05) - Volume II","20050531","2005","2","","242","247 Vol. 2","In this paper, we present two techniques. The first technique called privacy sensitive information diluting mechanism (PSIUM) is able to prevent the misuse of data by a service provider by using a mixture of true and false sensor data. The second technique protects privacy sensitive information from being revealed to an attacker through traffic analysis by using a combination of frequently changing pseudonyms and dummy traffic.","","POD:0-7695-2315-3","10.1109/ITCC.2005.233","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1425151","","Context-aware services;Data privacy;Databases;Embedded computing;Information analysis;Information retrieval;Pervasive computing;Productivity;Protection;Protocols","data privacy;security of data;ubiquitous computing","dummy traffic analysis;frequently changing pseudonyms;pervasive computing environment;privacy sensitive information diluting mechanism;sensor data","","12","","10","","","4-6 April 2005","","IEEE","IEEE Conference Publications"
"Lightweight autonomic dissemination of entertainment services in widescale wireless environments","P. Bellavista; A. Corradi; E. Magistretti","Bologna Univ., Italy","IEEE Communications Magazine","20050620","2005","43","6","94","101","The spread of wireless portable devices is opening new market opportunities to provide entertainment services to a growing number of potential users. A notable deployment scenario is represented by limited spatial regions, such as stadiums, railway stations, and airports, with a high number of simultaneously present mobile wireless peers (dense MANETs). The provisioning of entertainment services (e.g., the distribution of news, movie trailers, songs, and game components) in dense MANETs is a challenging task, hard to achieve in a scalable way with traditional static network infrastructures. We propose lightweight autonomic dissemination of entertainment services that exploits impromptu collaborations among mobile wireless peers to replicate resources in an efficient and lazily consistent way. In particular, we have developed the REDMAN middleware to manage, retrieve, and disseminate replicas of data/service components transparently from the point of view of service developers, thus facilitating the realization of widescale entertainment services. REDMAN implements novel lightweight solutions to identify dense MANETs, maintain the desired resource replication degree, and efficiently perform resource retrieval, by exploiting the assumptions of relatively high and almost constant node density to achieve scalability and limited network overhead.","0163-6804;01636804","","10.1109/MCOM.2005.1452836","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1452836","","Collaboration;Image retrieval;Information retrieval;Logic devices;Middleware;Mobile ad hoc networks;Peer to peer computing;Proposals;Resource management;Scalability","ad hoc networks;entertainment;middleware;mobile radio;telecommunication network management;telecommunication services","MANET;entertainment service;lightweight autonomic dissemination;mobile wireless peer;network management;node density;resource retrieval;widescale wireless environment;wireless portable device","","6","","14","","","June 2005","","IEEE","IEEE Journals & Magazines"
