"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1629881,1630134,1620407,1632036,1630196,1620007,1612968,1612963,1612947,1612965,1620013,1625651,1628468,1612975,1625176,1625676,1620069,1626987,1628482,1612944,1625703,1624993,1620067,1628481,1625962,1625757,1620066,1625178,1619997,1612962,1628262,1627085,1620064,1628408,1625736,1625876,1612852,1625590,1625694,1615038,1625567,1624822,1626230,1626490,1626238,1626305,1626302,1611670,1624358,1623808,1624550,1617501,1623805,1624611,1598088,1617408,1611621,1623844,1623857,1611625,1617537,1621446,1617427,1624596,1617461,1623907,1623900,1617465,1617379,1617410,1623811,1617464,1623833,1617500,1623856,1623810,1623858,1623832,1611686,1617438,1617377,1617538,1611622,1617403,1617433,1623806,1623804,1621448,1623825,1617503,1617490,1623840,1617376,1617434,1621451,1611578,1617478,1623841,1624592,1624355",2017/05/04 21:42:32
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Overlap Among Major Web Search Engines","A. Spink; B. J. Jansen; C. Blakely; S. Koshman","Queensland University of Technology","Third International Conference on Information Technology: New Generations (ITNG'06)","20060424","2006","","","370","374","Our paper examined the overlap among results retrieved by three major Web search engines for a large set of more than 10,316 queries. Previous smaller studies have discussed the lack of overlap in results returned by Web search engines for the same queries. Our large-scale study measured the overlap of first page results (both non-sponsored and sponsored) across three major Web search engines - Google, Ask Jeeves and Yahoo - using a large number of randomly selected Dogpile.com queries submitted within a 24 hour - 36 hour period. We then compared the results to results retrieved for the same queries from the meta-search engine Dogpile.com. The percent of total results unique to only one of the three major Web search engines was 85%. 12% of total search results were found on two of the three Web search engines, and 3% of results were found across all three Web search engines. This small level of overlap reflects major differences in Web search engines retrieval and ranking results. Results point to the value of meta-search engines in Web retrieval to overcome the biases of individual search engines","","POD:0-7695-2497-4","10.1109/ITNG.2006.105","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1611621","","File servers;Frequency;Indexing;Information analysis;Information retrieval;Information technology;Large-scale systems;Metasearch;Search engines;Web search","information retrieval;search engines","Ask Jeeves;Dogpile.com queries;Google;Web search engine ranking;Web search engine retrieval;Yahoo;metasearch engines","","2","10","12","","","10-12 April 2006","","IEEE","IEEE Conference Publications"
"Dedicated texture based tools for characterisation of old books","N. Journet; V. Eglin; J. Y. Ramel; R. Mullot","Univ. de La Rochelle, France","Second International Conference on Document Image Analysis for Libraries (DIAL'06)","20060508","2006","","","10 pp.","69","This paper deals with the development of suitable assistance tools for humanists and historians to help them retrieve information documents. This paper represents a part of this ambitious project and deals with the design of a pixel classification method for ancient typewritten documents. The approach presented here is based on a multiresolution map construction and analysis; for five resolutions we construct five different characterisation maps. All the maps are based on texture information (correlation of pixels orientations, grey level pixel density: etc). After the merging of these 25 maps, each pixel of the original image is described by a vector which allows the computing of a hierarchical classification. In order to avoid issues linked to the binarization process, ail maps are computed for grey level images. The system has been tested on a CESR database of ancient printed books of the Renaissance. The classification results are evaluated through several visual classification illustrations","","POD:0-7695-2531-8","10.1109/DIAL.2006.11","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1612947","","Books;Data mining;Degradation;Image restoration;Image segmentation;Information retrieval;Ink;Layout;Merging;Software libraries","document image processing;handwriting recognition;history;image classification;information retrieval","Renaissance;ancient printed books;ancient typewritten documents;characterisation maps;dedicated texture based tools;grey level images;hierarchical classification;historian assistance tools;humanist assistance tools;information document retrieval;multiresolution map analysis;multiresolution map construction;old book characterisation;pixel classification;texture information","","1","","26","","","27-28 April 2006","","IEEE","IEEE Conference Publications"
"A Metadata Extraction Method for Taste-Impression with Sensor Technologies","H. Kariya; Y. Kiyoki","Keio University","2005 Symposium on Applications and the Internet Workshops (SAINT 2005 Workshops)","20060508","2005","","","442","445","In this paper, we present a metadata extraction method for taste-impression with sensor technologies. Our metadata extraction method extracts taste-impression metadata automatically by using sensor outputs retrieved from the taste sensor, according to characteristic features of foods, such as a type, a nationality, and a theme (""taste domain""). By realizing taste-domain-dependent metadata extraction with sensor technologies, our method transforms sensor outputs into meaningful taste-impression metadata automatically and computes the correlation between the target foods (or drinks) and the query described in tasteimpression. Users can intuitively search various information resources regarding foods and drinks on the basis of abstract taste-impression preferences. We clarify the feasibility and effectiveness of our method by several experimental results.","","POD:0-7695-2263-7","10.1109/SAINTW.2005.1620069","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620069","","Chemical sensors;Computer networks;Data mining;Databases;Food industry;Food technology;Information resources;Information retrieval;Query processing;Sensor phenomena and characterization","","","","0","","8","","","31-04 Jan. 2005","","IEEE","IEEE Conference Publications"
"New Functions of File Systems to Manage Information Shared by Communities","K. Ishikawa; A. Morishima; S. Sugimoto","University of Tsukuba, Japan","22nd International Conference on Data Engineering Workshops (ICDEW'06)","20060424","2006","","","x112","x112","Today, more and more people in knowledge communities, like research laboratories, use shared file servers to store and share their information. People in such communities often work together and their files stored in a file server have relationships with each other. Information on the relationships is usually exchanged offline and used implicitly to facilitate the management and sharing of the files. This paper proposes new functions to manage and use the relationships to make various views on the file servers. The functions provide a high-level support and are compatible with the operational framework of existing file systems.","","POD:0-7695-2571-7","10.1109/ICDEW.2006.98","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1623907","","Computer integrated manufacturing;Conferences;Content management;Data engineering;File servers;File systems;Information management;Information retrieval;Laboratories;Proposals","","","","0","","9","","","2006","","IEEE","IEEE Conference Publications"
"Creation of an Electronic Chronicle for a Ubiquitous Home: Sensing, Analysis and Evaluation","G. C. de Silva; T. Yamasaki; K. Aizawa","University of Tokyo, Japan","22nd International Conference on Data Engineering Workshops (ICDEW'06)","20060424","2006","","","x107","x107","A system for continuous capture and retrieval of multimedia data from a home-like ubiquitous environment is presented. A large number of cameras and microphones are used for video and audio acquisition. Pressure based sensors mounted on the house floor are used to capture footsteps as context data. Both context and content are analyzed to create indices for efficient retrieval and summarization of the video and audio data. The system can be queried based on date and time, location, persons, sounds and basic activity in terms of footsteps. Key frame extraction adaptive to the activity of a person can be used to summarize the video. The system was evaluated by means of a real-life experiment where a family lived in the house and later used the system to retrieve experiences that they had during their stay. The results of this experiment are reported and discussed. The paper concludes with suggestions for possible future directions.","","POD:0-7695-2571-7","10.1109/ICDEW.2006.44","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1623900","","Cameras;Data engineering;Floors;Image resolution;Informatics;Information retrieval;Microphones;Multimedia systems;Streaming media;Wearable sensors","","","","1","","18","","","2006","","IEEE","IEEE Conference Publications"
"SQL to XQuery Translation in the AquaLogic Data Services Platform","S. Jigyasu; S. Banerjee; V. Borkar; M. Carey; K. Dixit; A. Malkani; S. Thatte","Persistent Systems Pvt Ltd.","22nd International Conference on Data Engineering (ICDE'06)","20060424","2006","","","97","97","SQL has long been the standard language for retrieving and manipulating data in relational database systems. XML has become the standard format for data exchange, and XQuery is on its way to becoming the standard language for querying XML data. The BEA AquaLogic Data Services Platform provides a service-oriented, XML-based view of heterogeneous enterprise data sources and allows this view to be queried using XQuery. AquaLogic DSP includes a JDBC driver that connects the old (SQL) world with the new (XML) world via a SQL-to-XQuery translator. This paper outlines the issues related to creating such a driver and details the approach used to translate SQL queries into XQuery expressions. The paper also touches on performance considerations related to handling XML query results in a context where JDBC result sets are the desired output format.","1063-6382;10636382","POD:0-7695-2570-9","10.1109/ICDE.2006.147","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1617465","","Asset management;Bridges;Context-aware services;Data engineering;Digital signal processing;Information retrieval;Relational databases;Service oriented architecture;Web services;XML","","","","5","1","9","","","03-07 April 2006","","IEEE","IEEE Conference Publications"
"Hierarchical clustering for image databases","S. K. Bhatia","Dept. of Math. & Comput. Sci., Missouri Univ., St. Louis, MO, USA","2005 IEEE International Conference on Electro Information Technology","20060508","2005","","","6 pp.","6","The organization of an image database is one of the important issues in efficient storage and retrieval of images. Most of the existing image databases are based on flat structures, with the possibility of an index into the database that can help in narrowing down the images to be searched. In this paper, the author presents a technique to create a hierarchical data structure based on the clustering approach such that a user can select or discard a number of images for subsequent operations. The presented technique is based on application of wavelet analysis to scale the images in hierarchy, and can take advantage of the structure of compressed images in the JPEG 2000 standard","2154-0357;21540357","POD:0-7803-9232-9","10.1109/EIT.2005.1626987","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1626987","","Data structures;Image analysis;Image coding;Image databases;Image retrieval;Image storage;Indexes;Information retrieval;Transform coding;Wavelet analysis","data compression;data structures;image coding;pattern clustering;visual databases;wavelet transforms","JPEG 2000 standard;hierarchical clustering;hierarchical data structure;image compression;image databases;image retrieval;image storage;wavelet analysis","","3","1","13","","","22-25 May 2005","","IEEE","IEEE Conference Publications"
"M-learning: Overcoming the Usability Challenges of Mobile Devices","I. Kondratova; I. Goldfarb","National Research Council of Canada Institute for Information Technology","International Conference on Networking, International Conference on Systems and International Conference on Mobile Communications and Learning Technologies (ICNICONSMCL'06)","20060508","2006","","","223","223","This paper discusses the advantages and challenges of using speech recognition technology, on mobile devices, in order to improve usability of mobile learning applications in the field. Multimodal and voice technology that enables speech-based information retrieval and input, using mobile phones or handheld computing devices is explained. Use of multimodal technology helps to overcome the limitations imposed by the small screen of mobile devices and their cumbersome data input capabilities. This technology could be especially valuable in engineering and science education. During field trips, students involved in field monitoring, testing, or other activities using instruments or testing equipment, often need to enter and request information on mobile devices hands-free and eyes-free. The author describes a mobile prototype application of voice and multimodal technology, and discusses mobile usage scenarios that incorporate multimodal data communication during field trips.","","POD:0-7695-2552-0","10.1109/ICNICONSMCL.2006.138","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1628468","","Design engineering;Educational technology;Handheld computers;Information retrieval;Instruments;Mobile handsets;Monitoring;Speech recognition;Testing;Usability","","","","1","","23","","","23-29 April 2006","","IEEE","IEEE Conference Publications"
"HiWaRPP ― Hierarchical Wavelet-based Retrieval on Peer-to-Peer Network","M. Lupu; Bei Yu","National University of Singapore","22nd International Conference on Data Engineering (ICDE'06)","20060424","2006","","","133","133","This paper introduces the use of wavelets for information retrieval in a peer-to-peer environment. In order to achieve our purposes, we use a new combination between broadcasting and a hierarchical overlay. Compared to previous approaches, we do not store complete information about the children of a super-peer, nor do we broadcast the queries blindly. We approximate the feature vectors using the multiresolution analysis and the discrete wavelet transform. Each peer is represented by a high-dimensional feature vector and the height of the hierarchy is logarithmic in the dimensionality of this feature vector. Leaf nodes represent real peers, while internal nodes are virtual peers used for routing. Our retrieval method has been tested with both real and synthetic data and shown to be efficient in retrieving relevant information, resulting in good precision and recall on four standard test collections.","1063-6382;10636382","POD:0-7695-2570-9","10.1109/ICDE.2006.76","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1617501","","Broadcasting;Discrete wavelet transforms;Information retrieval;Intrusion detection;Multiresolution analysis;Peer to peer computing;Prototypes;Routing;Testing;Wavelet analysis","","","","1","","8","","","3-7 April 2006","","IEEE","IEEE Conference Publications"
"Intelligent Medical Search Engine by Knowledge Machine","N. Waraporn; S. V. Ahamed","The Graduate Center, CUNY","Third International Conference on Information Technology: New Generations (ITNG'06)","20060424","2006","","","601","605","Many modern search engines for information retrieval system retrieve a large number of documents from a word-search query. Yet a simple question in natural language requests only an answer that is simple, accurate, and likely only one. A whole document of search result causes the inquirers to read through or find the answer in the document. Also too many documents in return distract the inquirers from their concern. We propose an idea of using knowledge machine to retrieve one finest answer for one-question-one-answer query. A search engine for natural-language application on medical field is introduced and its possible impact is discussed","","POD:0-7695-2497-4","10.1109/ITNG.2006.77","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1611670","","Databases;Educational institutions;Information retrieval;Information technology;Internet;Machine intelligence;Natural languages;Search engines","information retrieval systems;medical information systems;natural languages;search engines","information retrieval system;knowledge machine;medical search engine;natural language;one-question-one-answer query","","1","","12","","","10-12 April 2006","","IEEE","IEEE Conference Publications"
