"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4455020,4447548,4444191,4444243,4444192,4441149,4438528,4438566,4438838,4438568,4431746,4430184,4430183,4430469,4426969,4427109,4426476,4423806,4425495,4420315,4422762,4418268,4410352,4410356,4410392,4416838,4413662,4413856,4413590,4414245,4414302,4410657,4407967,4408042,4406104,4406410,4406096,4406252,4406092,4403191,4402090,4400977,4395238,4374145,4379954,4156620,4359395,4370518,4370851,4368016,4368035,4370852,4370744,4373933,4365513,4370846,4368034,4371015,4351218,4351533,4341236,4338357,4341113,4341104,4312951,4104862,4297663,4298303,4296643,4297185,4293683,4295470,4288022,4287539,4224239,4284742,4285128,4283938,4283940,4281468,4281870,4281525,4275093,4274961,4276866,4271039,4268239,4266343,4259976,4262717,4241664,4241544,4231025,4217511,4221924,4223220,4221910,4218052,4223080,4218390",2017/05/04 20:31:14
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Research on Technologies of Spatial Configuration Information Retrieval","H. Sun; X. Chen","Shandong University of Science and Technology, China","Eighth ACIS International Conference on Software Engineering, Artificial Intelligence, Networking, and Parallel/Distributed Computing (SNPD 2007)","20070813","2007","1","","396","401","The problem of spatial configuration information retrieval is a constraint satisfaction problem (CSP), which can be solved using traditional CSP algorithms. But the spatial data are generally reorganized using index techniques like R-tree to improve the efficiency of query answering in spatial information systems, especially geographic information system (GIS), and the spatial data are approximated by their minimum bounding rectangles (MBRs), so the spatial configuration information retrieval is actually based on the MBRs and some special techniques should be studied. This paper studies the mapping relationships among the spatial relations for real spatial objects, the corresponding spatial relations for their MBRs and the corresponding spatial relations between the intermediate nodes and the MBRs in R-tree. Based on these study results, three search algorithms are designed and presented.","","POD:0-7695-2909-7","10.1109/SNPD.2007.304","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4287539","","Artificial intelligence;Content based retrieval;Distributed computing;Educational institutions;Geographic Information Systems;Image retrieval;Information retrieval;Information science;Software engineering;Sun","constraint theory;geographic information systems;information retrieval;spatial data structures","GIS;R-tree index technique;constraint satisfaction problem;geographic information system;minimum bounding rectangle;query answering;spatial configuration information retrieval;spatial data reorganization;spatial information system","","0","","17","","","July 30 2007-Aug. 1 2007","","IEEE","IEEE Conference Publications"
"Ontology-Driven Information Retrieval System for Customers' Complaints of Mobile Communication Services","M. Hui-nan; W. Jiang-ning; D. Yan-zhong","Institute of Systems Engineering, Dalian University of Technology, P.R.China, 116024","2006 International Conference on Management Science and Engineering","20070904","2006","","","30","35","Ontology has been one of the hottest topic issues in artificial intelligence, knowledge engineering, especially in information process. In this paper, we propose an ontology-driven information retrieval (IR) system used for mining the interesting patterns in the domain of customers' complaints of mobile communication services. As the primary research of ontology model itself is about concept, properties of concept, relations between concepts etc, out of question ontology model considers the semantic relationships of the rich document content. Therefore ontology-driven information retrieval system can conform to the thought mode of human being unlike the keyword-based system that ignores the semantic relationships between words. Applying the proposed IR system to the given domain can make the managers of mobile communication companies retrieve the customers' complaints information more precisely and hence make decisions more reasonably","2155-1847;21551847","POD:7-5603-2355-3","10.1109/ICMSE.2006.313833","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4104862","Concept;Information retrieval system;Ontology;Semantic","Artificial intelligence;Data mining;Humans;Information analysis;Information retrieval;Knowledge engineering;Mobile communication;Object oriented modeling;Ontologies;Systems engineering and theory","information retrieval systems;mobile communication;mobile computing;ontologies (artificial intelligence)","artificial intelligence;data mining;keyword-based system;knowledge engineering;mobile communication service;ontology-driven information retrieval system","","1","","19","","","5-7 Oct. 2006","","IEEE","IEEE Conference Publications"
"Processing Spatial-Keyword (SK) Queries in Geographic Information Retrieval (GIR) Systems","R. Hariharan; B. Hore; C. Li; S. Mehrotra","University of California, Irvine, USA","19th International Conference on Scientific and Statistical Database Management (SSDBM 2007)","20070723","2007","","","16","16","Location-based information contained in publicly available GIS databases is invaluable for many applications such as disaster response, national infrastructure protection, crime analysis, and numerous others. The information entities of such databases have both spatial and textual descriptions. Likewise, queries issued to the databases also contain spatial and textual components, for example, ""Find shelters with emergency medical facilities in Orange County,"" or ""Find earthquake-prone zones in Southern California."" We refer to such queries as spatial-keyword queries or SK queries for short. In recent times, a lot of interest has been generated in efficient processing of SK queries for a variety of applications from Web-search to GIS decision support systems. We refer to systems built for enabling such applications as Geographic Information Retrieval (GIR) Systems. An example GIR system that we address in this paper is a search engine built on top of hundreds of thousands of publicly available GIS databases. Building a search engine over such large repositories is a challenge. One of the key aspects of such a search engine is the performance. In this paper, we propose a framework for GIR systems and focus on indexing strategies that can process SK queries efficiently. We show through experiments that our indexing strategies lead to significant improvement in efficiency of answering SK queries over existing techniques.","1551-6393;15516393","CD-ROM:0-7695-2868-6","10.1109/SSDBM.2007.22","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4274961","","Business;Geographic Information Systems;Indexing;Information analysis;Information retrieval;Protection;Search engines;Shape;Spatial databases;Web pages","Internet;geographic information systems;indexing;query processing;search engines;visual databases","GIR systems;GIS databases;Web-search;geographic information retrieval systems;indexing strategies;location-based information;processing spatial-keyword queries;search engine;textual descriptions","","37","1","22","","","9-11 July 2007","","IEEE","IEEE Conference Publications"
"An Ontology-Based Approach for Geographic Information Retrieval on the Web","M. Kun; B. Fuling","Res. Center of Spatial Inf. & Digital Eng., Wuhan Univ., Wuhan","2007 International Conference on Wireless Communications, Networking and Mobile Computing","20071008","2007","","","5959","5962","Finding and accessing suitable geographic information in the open and distributed Web environment of current geographic information services (GIServices) is a crucial task. Problems of semantic heterogeneity arise during an exact word matching search for GIServices and spatial database. Moreover, there are only a few services registered in metadata catalogues so that we cannot ignore Web contents which also contain geographic information. This paper introduces an architecture of a spatially aware search engine, for semantic interoperability of distributed and heterogeneous GIS on the Internet. The proposed architecture is based on mediation and ontologies, which help to providing support for query disambiguation, query term expansion and Web resource retrieval. It also gives the structure of the location ontology and service ontology and shows the detail of semantic query process. Based on a real-world scenario of restaurant guide search, the application of our approach shows that the geographic information retrieval can be efficiently supported.","2161-9646;21619646","CD-ROM:1-4244-1312-5; POD:1-4244-1311-7","10.1109/WICOM.2007.1461","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4341236","","Geographic Information Systems;Information retrieval;Internet;Ontologies;Search engines;Service oriented architecture;Spatial databases;Terminology;Vocabulary;Web services","Internet;cataloguing;geographic information systems;information retrieval;meta data;ontologies (artificial intelligence);open systems;search engines;visual databases","GIServices;Internet;Web resource retrieval;distributed GIS;distributed Web environment;geographic information retrieval;geographic information service;heterogeneous GIS;information access;location ontology;metadata catalogue;open Web environment;query disambiguation;query term expansion;search engine;semantic interoperability;semantic query;service ontology;spatial database;word matching search","","4","2","8","","","21-25 Sept. 2007","","IEEE","IEEE Conference Publications"
"System Architecture for Personalized User Defined Web Information Retrieval on Demand using PDA or GSM Devices","R. Malaric; K. Malaric; T. Mutapcic","Faculty of Electrical Engineering and Computing, Zagreb, Croatia. Phone: +385 1 6129 650, Fax: +385 1 6129 616, Email: roman.malaric@fer.hr","2007 IEEE Symposium on Virtual Environments, Human-Computer Interfaces and Measurement Systems","20071029","2007","","","84","86","As GSM devices are widely spread around the world. They are today used for many different purposes. This paper presents a new approach in using PDA or GSM devices to establish a system architecture for personalized retrieval of user defined Web information. The solution does not need any special or proprietary hardware devices other than GSM or PDA device with short message service (SMS) capability and PC computer with Internet connection acting as a server.","","CD-ROM:978-1-4244-0820-7; POD:978-1-4244-0819-1","10.1109/VECIMS.2007.4373933","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4373933","GSM;PDA;web information retrieval","Computer architecture;Electronic mail;GSM;Hardware;Information retrieval;Internet;Mobile handsets;Personal digital assistants;Service oriented architecture;Web server","Internet;cellular radio;electronic messaging;information retrieval;notebook computers;software architecture","GSM device;Internet;PC computer;PDA;personalized user defined Web information retrieval;proprietary hardware device;short message service;system architecture","","0","","2","","","25-27 June 2007","","IEEE","IEEE Conference Publications"
"A Profile Propagation and Information Retrieval Based Ontology Mapping Approach","M. Mao; Y. Peng; M. Spring","Univ. of Pittsburgh, Pittsburgh","Third International Conference on Semantics, Knowledge and Grid (SKG 2007)","20080122","2007","","","164","169","Ontology has been used widely to help finding relevant information among distributed and heterogeneous sources. Given that no universal ontology exists for the WWW, ontology mapping attracts many researchers' interest in various areas. In this paper we propose a new generic ontology mapping approach based on profile propagation and information retrieval techniques. The features used to establish the profile of a concept include all lexical information (i.e., its name, label, comments, property restriction, etc.). Profile propagation then is used to integrate structural information by adding the profiles of its ancestors, descendants and siblings to the profile of a concept, with different weights. Afterwards profiles are compared in a vector space model and the most relevant one will be returned as mapping results. A search engine is integrated as profile mapper when the size of ontologies is large. Experimental results show that the proposed approach obtained a good performance in OAEI campaign 2006.","","CD-ROM:978-0-7695-3007-9; POD:0-7695-3007-9","10.1109/SKG.2007.107","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4438528","","Books;Frequency;Information retrieval;Machine learning;Ontologies;Search engines;Springs;System testing;Web sites;World Wide Web","Internet;information retrieval;ontologies (artificial intelligence)","World Wide Web;distributed sources;heterogeneous sources;information retrieval;lexical information;ontology mapping;profile propagation;structural information;vector space model","","6","","17","","","29-31 Oct. 2007","","IEEE","IEEE Conference Publications"
"Multi-Document Summarization as Applied in Information Retrieval","D. Zhou; L. Li","Center for Intelligence Science and Technology Research, Beijing University of Posts and Telecommunications, Beijing 10076, China, zhoud@nlu.caai.cn","2007 International Conference on Natural Language Processing and Knowledge Engineering","20071029","2007","","","203","208","In this paper we presented the use of multi-document summarization as postprocessing step in information retrieval (IR). We examined the differences between requirements for general multi-document summarization and requirements when it is applied for IR, and highlighted the requirements for clustering and context information extraction, which is much helpful to the users for browsing and searching relative results. To generate this type of summary, we first cluster the retrieved documents by their topics using a repeated bisection algorithm, and extract the centroid words for each cluster. The final summary is generated on the base of the query words and the cluster centroids, containing query-centered information as well as context information.","","CD-ROM:978-1-4244-1611-0; POD:978-1-4244-1610-3","10.1109/NLPKE.2007.4368034","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4368034","","Clustering algorithms;Data mining;Explosions;Guidelines;Information filtering;Information filters;Information retrieval","abstracting;document handling;pattern clustering;query processing","centroid words;clustering requirements;context information extraction;information retrieval;multidocument summarization;query words;repeated bisection algorithm","","0","","8","","","Aug. 30 2007-Sept. 1 2007","","IEEE","IEEE Conference Publications"
"A new evaluation measure for information retrieval systems","M. Mehlitz; C. Bauckhage; J. Kunegis; S. Albayrak","Technical University Berlin, DAI-Labor, 10587, Germany","2007 IEEE International Conference on Systems, Man and Cybernetics","20080102","2007","","","1200","1204","Some of the established approaches to evaluating text clustering algorithms for information retrieval show theoretical flaws. In this paper, we analyze these flaws and introduce a new evaluation measure to overcome them. Based on a simple yet rigorous mathematical analysis of the effect of certain parameters in cluster based retrieval, we show that certain conclusions drawn in the recent literature must be taken with a grain of salt. Our new measure, in contrast, accounts for statistical biases that have to be expected according to our analysis. A series of experiments and a comparison with results reported recently underlines that this measure is a more suitable performance indicator that allows for more meaningful interpretations.","1062-922X;1062922X","CD-ROM:978-1-4244-0991-4; POD:978-1-4244-0990-7","10.1109/ICSMC.2007.4413662","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4413662","","Clustering algorithms;Computer science;Information analysis;Information retrieval;Laboratories;Mathematical analysis;Mathematical model;Search engines;Storage automation","information retrieval;information retrieval systems;pattern clustering","cluster based retrieval;information retrieval system;text clustering algorithm","","2","","14","","","7-10 Oct. 2007","","IEEE","IEEE Conference Publications"
"Polarimetric temporal information for urban deformation map retrieval","L. Pipia; X. Fabregas; A. Aguasca; C. Lopez-Martinez; J. J. Mallorqui; O. Moraline","Remote Sensing Lab. (RSLab), Signal Theory and Communications Department (TSC), Universitat Polit&#232;cnica de Catalunya (UPC), Barcelona, Spain","2007 IEEE International Geoscience and Remote Sensing Symposium","20080107","2007","","","192","195","In this work, a preliminary study on the use of polarimetric persistent scatterers for differential interferometric applications within an urban environmental is presented. The PolSAR measurements campaign that the RSLab of UPC is carrying on in the village of Salient using an X-Band ground- based SAR sensor is first described. The work is then focused on the additional information the knowledge of full scattering matrix [S] may provide with respect to the single polarization approach. The problem of instability of the polarimetric signature of urban targets is also analyzed. Finally, a solution based on the search of repeated patterns in the long-temporal profile of pixels' polarimetric signature is briefly introduced.","2153-6996;21536996","CD-ROM:978-1-4244-1212-9; POD:978-1-4244-1211-2","10.1109/IGARSS.2007.4422762","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4422762","","Fasteners;Geometry;Information retrieval;Interferometry;Laboratories;Polarization;Remote monitoring;Remote sensing;Scattering;Sensor phenomena and characterization","radar interferometry;radar polarimetry;synthetic aperture radar;town and country planning","PolSAR;Salient village;UPC RSLab;X-Band ground- based SAR sensor;differential interferometric applications;full scattering matrix;polarimetric persistent scatterers;polarimetric temporal information;urban deformation map retrieval","","2","","5","","","23-28 July 2007","","IEEE","IEEE Conference Publications"
"Evaluation of the English-Hindi Cross Language Information Retrieval System Based on Dictionary Based Query Translation Method","A. Seetha; S. Das; M. Kumar","MCNUJC, Bhopal","10th International Conference on Information Technology (ICIT 2007)","20080104","2007","","","56","61","International communication and multitude of information in several languages require information retrieval systems that can cross language borders. Cross-language information retrieval (CLIR) is defined as the retrieval of documents in another language than the language of the request or query in Anurag Seetha, et al (2004). The language of request is the source language and the language of documents is the target language. Among several approaches to CLIR, we opted for the method of translating queries for English-Hindi language pair based on a bilingual dictionary. This paper describes our first phase experiments with the CLIR system.","","POD:0-7695-3068-0","10.1109/ICIT.2007.53","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4418268","","Database languages;Dictionaries;Globalization;Government;Information retrieval;Information technology;Internet;Natural languages;Search engines;Web sites","dictionaries;document handling;information retrieval;natural language processing","English-Hindi cross language information retrieval system;bilingual dictionary;cross-language information retrieval;dictionary based query translation method;document retrieval;international communication","","3","","12","","","17-20 Dec. 2007","","IEEE","IEEE Conference Publications"
