"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=1690160,1684421,1691791,1698383,1692013,1698769,1710381,1698336,1684995,1707685,1684315,1708549,1706799,1684302,1641007,1706474,1706483,1707650,1684303,1640931,1707665,1706769,1640948,1708421,1706489,1707656,1705407,1704753,1704804,1704427,1704953,1704986,1705006,1704964,1704805,1704786,1699806,1699808,1699302,1699949,1699042,1699543,1703206,1699416,1699287,1699094,1699506,1699254,1696423,1703190,1699807,1699070,1699536,1699591,1699388,1699395,1699813,1699805,1699357,1699029,1699562,1699321,1699529,1699950,1699964,1699270,1699519,1682784,1648303,1699067,1698897,1682947,1699353,1660948,1699747,1699233,1699911,1703210,1699118,1700001,1699317,1696652,1699339,1703602,1699815,1690525,1699309,1698508,1693029,1681740,1688486,1688523,1689364,1689021,1689057,1691070,1689058,1693031,1689103,1693877",2017/05/04 21:40:19
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Real-time video content analysis tool for consumer media storage system","Jungong Han; D. Farin; P. H. N. de With; Weilun Lao","Eindhoven Univ. of Technol.","IEEE Transactions on Consumer Electronics","20061009","2006","52","3","870","878","With the growing storage capacities of hard-disks and optical discs, large consumer video databases are gradually developing. The large effective storage capacity using compressed video leads to the application of fast storage and retrieval functions, to enable quick user-friendly searching for and access to specific parts of the video data. We explore the feasibility of a near real-time semantic sports video analyzer for an experimental consumer media server. This tool is able to automatically extract and analyze key events in a video sequence. The analyzer employs several visual cues and a model for real-world coordinates, so that key parameters (e.g. speed and position) of a player can be determined with sufficient accuracy. This special data can be stored as metadata, thereby facilitating intelligent searching of events. The tool consists of four processing steps: (1) playing frame detection, (2) court extraction, as well as a 3-D camera model, (3) player segmentation and tracking, and (4) event-based high-level analysis exploiting visual cues extracted in the real-world. Our system has been evaluated in a new distributed AV content analysis system for home entertainment. We show attractive experimental results indicating the system efficiency and classification skills, thereby offering new analysis and search/retrieval tools to the consumer","0098-3063;00983063","","10.1109/TCE.2006.1706483","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1706483","","Data mining;Databases;Feature extraction;Games;Information retrieval;Real time systems;TV;Video compression;Video recording;Video sequences","consumer electronics;meta data;multimedia servers;video databases;video servers;video signal processing","3D camera model;AV content analysis system;compressed video;consumer media server;consumer media storage system;consumer video databases;court extraction;event-based high-level analysis;home entertainment;intelligent searching;metadata;player segmentation;playing frame detection;real-time video content analysis tool;video analyzer","","10","","14","","","Aug. 2006","","IEEE","IEEE Journals & Magazines"
"A structured indexing model based on noun phrases","Bao Quoc Ho; Thi Bich Thuy Dong; J. Chevallet; M. Bruandet","","2006 International Conference onResearch, Innovation and Vision for the Future","20060918","2006","","","81","89","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01696423.png"" border=""0"">","","POD:1-4244-0316-2","10.1109/RIVF.2006.1696423","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1696423","","Bayesian methods;Cities and towns;Data mining;Image processing;Indexing;Information retrieval;Lattices;Natural language processing;Shape;Testing","","","","0","","14","","","Feb. 12-16, 2006","","IEEE","IEEE Conference Publications"
"Novel Features for Effective Speech and Music Discrimination","O. M. Mubarak; E. Ambikairajah; J. Epps","School of Electrical Engineering & Telecommunications, The University of New South Wales, Sydney Australia, omer@student.unsw.edu.au","2006 IEEE International Conference on Engineering of Intelligent Systems","20060918","2006","","","1","5","Speech and music discrimination has gained much popularity in recent years for efficient coding and automatic retrieval of multimedia sources and automated speech recognition (ASR). Two novel features that can be concatenated with Mel frequency cepstral coefficients are presented in this paper: delta cepstral energy (DCE) and power spectrum deviation (PSDev). Employing a Gaussian mixture model for classification as a back-end to the system, a significant improvement in the error rate was found using these features. The effects of different musical instruments on error rates were also analyzed. Low frequency musical instruments like piano and electric bass guitar were found to be more difficult to discriminate from speech, however, the proposed features are also able to reduce such errors significantly","","POD:1-4244-0456-8","10.1109/ICEIS.2006.1703190","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1703190","Gaussian mixture models;Mel frequency cepstral coefficients;audio indexing;multimedia coding;speech recognition","Automatic speech recognition;Cepstral analysis;Concatenated codes;Error analysis;Instruments;Mel frequency cepstral coefficient;Music information retrieval;Power system modeling;Speech coding;Speech recognition","Gaussian processes;cepstral analysis;multimedia systems;music;musical instruments;signal classification;speech coding;speech recognition","Gaussian mixture model;Mel frequency cepstral coefficient;audio indexing;automated speech recognition;delta cepstral energy;multimedia coding;multimedia retrieval;music discrimination;musical instruments;power spectrum deviation;speech discrimination","","4","1","14","","","0-0 0","","IEEE","IEEE Conference Publications"
"A distributed peer system for public administration content retrieval","F. Corradini; A. Lazzari; F. Marcantoni; A. Polzonetti; M. Trivelli","Dipt. di Matematica e Informatica, Camerino Univ., Macerata","28th International Conference on Information Technology Interfaces, 2006.","20061009","2006","","","601","606","In this article we propose a peer to peer system able to permit a collaborative information exchange between public administrations. The system acts as a peer to peer network for document retrieval but in every single peer of network there is a search engine capable to index documents and able to share index information with other members","1330-1012;13301012","POD:953-7138-05-4","10.1109/ITI.2006.1708549","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1708549","","Collaborative tools;Content based retrieval;Environmental management;Government;Information retrieval;International collaboration;Network servers;Peer to peer computing;Search engines;XML","information retrieval;peer-to-peer computing;public administration;search engines","collaborative information exchange;distributed peer system;document retrieval;peer to peer system;public administration content retrieval;search engine","","0","","15","","","0-0 0","","IEEE","IEEE Conference Publications"
"Adaptive Discriminant Projection for Content-based Image Retrieval","Jie Yu; Qi Tian","University of Texas at San Antonio","18th International Conference on Pattern Recognition (ICPR'06)","20060918","2006","4","","165","168","Content-based image retrieval (CBIR) is a computer vision application that aims at automatically retrieving images based on their visual content. Linear discriminant analysis and its variants have been widely used in CBIR applications because of their effectiveness in finding a projection that maps the original high-dimensional space to a low-dimensional one and preserves the most discriminant features. Those techniques assume images from certain class(es) are all visually similar and try to cluster them in the projected space. In this paper we show that the human high-level concept of semantic similarity between images may not arise only from the low-level visual similarity and consequently that assumption is inappropriate in many cases. We propose an adaptive discriminant projection (ADP) framework which could model different data distributions based on the clustering of different classes. To learn the best model fitting the real scenario, boosted adaptive discriminant projection is further proposed. Extensive experiments are designed to evaluate our methods and compare them to the state-of-the-art techniques on benchmark data set and real image retrieval applications. The results show the superior performance of our proposed methods","1051-4651;10514651","POD:0-7695-2521-0","10.1109/ICPR.2006.219","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1699807","","Application software;Computer science;Computer vision;Content based retrieval;Humans;Image retrieval;Information retrieval;Linear discriminant analysis;Principal component analysis;Scattering","content-based retrieval;image retrieval;pattern clustering","boosted adaptive discriminant projection;computer vision;content-based image retrieval;data distribution modeling;discriminant feature;linear discriminant analysis;semantic image similarity;visual content;visual similarity","","3","","10","","","0-0 0","","IEEE","IEEE Conference Publications"
"An analysis of object-based intelligent image processing and retrieval system","Jia Bin Li; Chun Che Fung; Kok Wai Wong","School of Information Technology, Murdoch University, Western Australia. j.li@murdoch.edu.au","2005 5th International Conference on Information Communications & Signal Processing","20060911","2005","","","315","319","In order to improve the process of analysis and retrieval of images, it is necessary to examine the execution of such program at the lowest level. This paper reports the results obtained from profiling the execution of an object-oriented image processing and analysis program termed ImageJ. Although profiling has been used in software engineering to identify execution bottlenecks, to our knowledge, it has not been considered as a means of analysis object based distributed image processing systems. The paper summaries the characteristics of the program in four aspects: classes and method codes profiling, method calls, parameter types and return types and CPU percentage. The profiling results show that the total amount of classes that was loaded at runtime is invariant to the change of the image size. Similar behaviours are observed for parameter types and return types. Based on the information, an intelligent monitor can be used to carry out automatic load scheduling and balancing","","POD:0-7803-9283-3","10.1109/ICICS.2005.1689058","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1689058","image processing;object based distributed systems;object oriented programming models;software profiling","Image analysis;Image processing;Image retrieval;Information analysis;Information retrieval;Information technology;Object oriented modeling;Software engineering;Streaming media;Virtual machining","image processing;image retrieval;object-oriented programming;scheduling","ImageJ;automatic load scheduling;image retrieval;intelligent monitoring;load balancing;object-oriented image processing;software engineering","","0","","5","","","0-0 0","","IEEE","IEEE Conference Publications"
"Creating meaningful multimedia presentations","L. Hardman; J. van Ossenbruggen","Centrum voor Wiskunde en Informatica, Amsterdam, Netherlands","2006 IEEE International Symposium on Circuits and Systems","20060911","2006","","","4 pp.","2104","Finding relevant information is one step in the chain of understanding information. Presenting material to a user in a suitable way is a further step. Our research focuses on using semantic annotations of multimedia elements to increase the ""presentability"" of retrieved information. We investigate the use of domain semantics and discourse semantics for improving information presentation. In particular, we present work showing the use of domain semantics for grouping search results, the combined use of domain and discourse semantics for creating a particular genre of multimedia presentation (biography) and finally show the combination of argumentation structures and domain semantics for generating coherent sequences of video material. We provide comments and insights into the viability of these techniques","0271-4302;02714302","POD:0-7803-9389-9","10.1109/ISCAS.2006.1693031","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1693031","","Biographies;Biological materials;Cultural differences;Graphics;Humans;Information retrieval;Intelligent systems;Multimedia systems;Nonhomogeneous media;Standards development","image sequences;information retrieval;multimedia systems","coherent sequences generation;discourse semantics;domain semantics;grouping search results;information understanding;multimedia elements;multimedia presentations;retrieved information presentability;semantic annotations;video material","","0","","14","","","21-24 May 2006","","IEEE","IEEE Conference Publications"
"Use of Viewpoint Information for Example Selection in CBIR","K. Tanaka; M. Hirayama; N. Okada; E. Kondo","Graduate School of Engineering, Kyushu University, Japan","18th International Conference on Pattern Recognition (ICPR'06)","20060918","2006","1","","1054","1054","Images play important role in telerobotic interface systems. A set of images taken by an image sensor equipped on a mobile robot is helpful for a remote user to recognize the conditions of the robot as well as its operating environments. We view such an image set as a large-scale image database, and apply content-based image retrieval (CBIR) to visualize the image database. We propose a novel CBIR method that efficiently searches such relevant objects based not only on their features, but also on their locations with respect to the operating environment","1051-4651;10514651","POD:0-7695-2521-0","10.1109/ICPR.2006.1150","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1699070","","Content based retrieval;Image databases;Image recognition;Image retrieval;Image sensors;Information retrieval;Large-scale systems;Mobile robots;Robot sensing systems;Telerobotics","content-based retrieval;image retrieval;mobile robots;robot vision;telerobotics","content-based image retrieval;image database;image sensor;mobile robot;telerobotic interface system","","1","","8","","","0-0 0","","IEEE","IEEE Conference Publications"
"Summarization of JBIG2 Compressed Indian Language Textual Images","U. Garain; A. K. Datta; U. Bhattacharya; S. K. Parui","Indian Statistical Institute, 203, B. T. Road, Kolkata 700108, India","18th International Conference on Pattern Recognition (ICPR'06)","20060918","2006","3","","344","347","This paper presents a method for automatic summarization of JBIG2 coded textual images without optical character recognition (OCR). Compressed images are partially (less than 10% of the uncompressed image size) decompressed and text lines and words are marked. A few features are computed at each sentence level. Based on the feature values sentences are then marked as a summary sentence or not. The system finally generates a set of sentences as summary. In addition, sentences are ranked within the summary. Experiment considers Indian language text images. Test results show a sentence selection efficiency of about 56% when judged against summarization generated by human. A nonparametric (distribution-free) rank statistic shows a correlation coefficient of 0.28 as a measure of the (minimum) strength of the associations between sentence ranking by machine and human","1051-4651;10514651","POD:0-7695-2521-0","10.1109/ICPR.2006.1090","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1699536","","Character recognition;Humans;Image coding;Image retrieval;Information retrieval;Libraries;Optical character recognition software;Prototypes;Statistical distributions;Testing","data compression;document image processing;image coding;natural languages","Indian language textual image summarization;JBIG2 compressed textual image;nonparametric distribution-free rank statistic","","1","","13","","","0-0 0","","IEEE","IEEE Conference Publications"
"Support for Static Concept Location with sv3D","Xinrong Xie; D. Poshyvanyk; A. Marcus","Department of Computer Science, Wayne State University, Detroit Michigan 48202. xxr@wayne.edu","3rd IEEE International Workshop on Visualizing Software for Understanding and Analysis","20061009","2005","","","1","6","The paper presents a new visualization approach to support static concept location in source code. The approach is realized through the combination of two existing tools: IRiSS, which is an information retrieval based tool that support source code searching and browsing; and sv3D, which is a software visualization front end. Both tools are integrated into MS Visual Studio .NET. The motivation behind the approach, the definition of the visual mappings, and usage examples are also presented in the paper, together with an outline of future and related work","","POD:0-7803-9540-9","10.1109/VISSOF.2005.1684315","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1684315","","Application software;Containers;Data visualization;Displays;Filtering;Information retrieval;Software engineering;Software metrics;Software systems;Software tools","data flow analysis;information retrieval;network operating systems;program visualisation;software engineering","IRiSS tool;MS Visual Studio .NET;information retrieval;software visualization front end;source code browsing;source code searching;source code static concept location support;sv3D tool;visual mappings","","0","","16","","","0-0 0","","IEEE","IEEE Conference Publications"
