"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5766764,6152743,6149991,6151562,6150439,6146854,6149571,6147660,6147684,6149593,6147663,6147052,6149082,6147055,6149565,6146851,6148989,6149159,6147007,6146932,6149097,6147607,6149449,6149204,6149339,6149430,6149104,6149090,6149105,6148795,6149080,6149255,6149295,6118328,6144069,6143427,6143435,6144790,6144785,6143440,6143822,6142299,6143518,6144776,6143441,6143514,6142747,6142272,6142868,6142295,6141376,6141220,5611552,6140798,5645623,6081847,6139386,6139376,6138211,5677515,6138212,5677531,6138181,6137409,6137285,6137387,6086533,6131141,6137717,6137375,6137335,6137325,6137365,6137593,6137362,6137330,6137369,6137407,6137284,6137309,6135863,5989824,6137425,6136294,6137514,6133000,6133227,6133071,6132924,6133199,6059860,6059820,6130745,6130680,6059861,6131747,6059874,6132148,6059817,6059825",2017/05/04 22:28:29
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A survey on informaton extraction using entity relation based methods","S. Geetha; G. S. Anandha Mala; N. Kanya","JNTU Hyderabad, Andhra Pradesh, India","International Conference on Sustainable Energy and Intelligent Systems (SEISCON 2011)","20120202","2011","","","882","885","Information extraction (IE) is the process of extracting the essential elements from structured text or knowledge from unstructured text by identifying references to named entities as well as stated relationships between such entities. IE systems can be used to directly untangle abstract knowledge from a text corpus, or to extract concrete information from a set of documents which can further be analyzed with traditional data-mining techniques to discover more general patterns and to identify the relationship between the entities in the Structured Text. It is required to discuss the various Entity Relation Extraction Methods and accuracy of the Extraction process. This paper presents the comparison of different entity relation extraction methods between two entities.","","Electronic:978-9-38043-000-3","10.1049/cp.2011.0491","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6143440","Entities;Information Extraction;Patterns;Relationship;Structured Text","","data mining;document handling;information retrieval","IE;data mining techniques;document set;entity relation extraction methods;information extraction;text structure","","0","","","","","20-22 July 2011","","IET","IET Conference Publications"
"A novel automatic text summarization system with feature terms identification","S. Manne; S. M. Z. Pervez; S. S. Fatima","Department of IT, VRSEC, Vijayawada","2011 Annual IEEE India Conference","20120126","2011","","","1","6","With ever growing content on World Wide Web, it has been increasingly difficult for users to search for relevant information. A rough estimation of world's famous search engine Google in year 2010 revealed that the total size of internet has now turned to 2 petabytes. Search engines that are supposed to satisfy user's information need, has too much information to offer than what is required. This problem is referred as information overload. The field of Information Extraction (IE) is offering a huge scope to concise and compact the information enabling the user to decide by mere check at snippets of each link. Automatic text summarization, a subset of IE is an important activity in the analysis of a high volume text documents. In this context, it has been increasingly important to develop information access solutions that can provide an easy and efficient access to users. Automatic summarization systems address information overload problem by producing a summary of related documents that provides an overall understanding of the topic without having to go through every document. In this paper, we propose a feature term based text summarization technique based on the analysis of Parts of Speech Tagging. A new approach of generating summary for a given input document is discussed based on identification and extraction of important sentences in the document. The system obtains the selective terms from the extracted terms and builds qualitative summary with appreciable compression ratio.","2325-940X;2325940X","Electronic:978-1-4577-1109-1; POD:978-1-4577-1110-7","10.1109/INDCON.2011.6139386","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6139386","Extractive feature terms;HMM tagger;POS tagging;Term frequency","Feature extraction;Frequency measurement;Hidden Markov models;Natural language processing;Stochastic processes;Tagging;Training","Internet;information retrieval;search engines;text analysis","Google search engine;Internet;World Wide Web;automatic text summarization system;feature terms identification;important sentence extraction;important sentence identification;information access;information extraction;parts-of-speech tagging;text document analysis","","1","","19","","","16-18 Dec. 2011","","IEEE","IEEE Conference Publications"
"A Study on Automatic Extraction of New Terms","X. Zhang; A. C. Fang","Dept. of Chinese, Translation & Linguistics, City Univ. of Hong Kong, Kowloon, China","2011 Fourth International Symposium on Knowledge Acquisition and Modeling","20120123","2011","","","599","602","This research explores to automatically predict new terms based on linguistic features and statistical behaviors of noun phrases during a special period. It integrates both syntactic function value and TF-IDF value into an automatic term extraction system to weight new term candidates. Research questions include: what are the linguistic and statistic properties of new terms during a special period? Will linguistic features contribute to prediction of new terms? And will statistic features like, TFIDF Value contribute to prediction of new terms? Correspondingly, a series of experiments are conducted on medical corpus to examine a group of new terms' distribution properties and syntactic features across two years in comparison. The results show there does exist significant difference between two groups of values. Regardless of this limitation, this research is meaningful as it attempts to realize automation of selection process of new medical terms, which will greatly avoid subjective decisions and reduce experts' workloads.","","Electronic:978-0-7695-4547-9; POD:978-1-4577-1788-8","10.1109/KAM.2011.162","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6137717","New term;SF-Value;TFIDF;old term;term extraction","Abstracts;Analysis of variance;Equations;Pragmatics;Syntactics;Terminology;Testing","information retrieval;statistical analysis","TF-IDF value;automatic new term extraction system;linguistic feature;noun phrase behavior;statistical behavior;syntactic function value","","0","1","9","","","8-9 Oct. 2011","","IEEE","IEEE Conference Publications"
"A Genetic Programming Approach to Record Deduplication","M. G. de Carvalho; A. H. F. Laender; M. A. Goncalves; A. S. da Silva","Nokia INdT, Brazil","IEEE Transactions on Knowledge and Data Engineering","20120126","2012","24","3","399","412","Several systems that rely on consistent data to offer high-quality services, such as digital libraries and e-commerce brokers, may be affected by the existence of duplicates, quasi replicas, or near-duplicate entries in their repositories. Because of that, there have been significant investments from private and government organizations for developing methods for removing replicas from its data repositories. This is due to the fact that clean and replica-free repositories not only allow the retrieval of higher quality information but also lead to more concise data and to potential savings in computational time and resources to process this data. In this paper, we propose a genetic programming approach to record deduplication that combines several different pieces of evidence extracted from the data content to find a deduplication function that is able to identify whether two entries in a repository are replicas or not. As shown by our experiments, our approach outperforms an existing state-of-the-art method found in the literature. Moreover, the suggested functions are computationally less demanding since they use fewer evidence. In addition, our genetic programming approach is capable of automatically adapting these functions to a given fixed replica identification boundary, freeing the user from the burden of having to choose and tune this parameter.","1041-4347;10414347","","10.1109/TKDE.2010.234","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5645623","Database administration;database integration.;evolutionary computing and genetic algorithms","Data mining;Databases;Genetic programming;Machine learning;Probabilistic logic;Training","genetic algorithms;information retrieval;replicated databases","computational time;data repositories;database administration;database integration;digital libraries;e-commerce brokers;fixed replica identification boundary;genetic programming;information retrieval;record deduplication;replica removal;replica-free repositories","","20","","33","","20101129","March 2012","","IEEE","IEEE Journals & Magazines"
"Data Decomposition in Biomedical e-Science Applications","Y. Mohammed; S. Shahand; V. Korkhov; A. C. M. Luyf; B. D. C. van Schaik; M. W. A. Caan; A. H. C. van Kampen; M. Palmblad; S. D. Olabarriaga","Dept. of Clinical Epidemiology, Biostat., & Bioinf., Univ. of Amsterdam, Amsterdam, Netherlands","2011 IEEE Seventh International Conference on e-Science Workshops","20120116","2011","","","158","165","As the focus of e-Science is moving toward the forth paradigm and data intensive science, data access remains dependent on the architecture of the used e-Science infrastructure. Such architecture is in general job-driven, i.e., a (grid) job is a sequence of commands that run on the same worker node. Making use of the infrastructure involves having a parallelized application. This is done foremost by data decomposition. In general practice of parallel programming, data decomposition depends on the programmer's experience and knowledge about the used data and the algorithm/application. On the other hand, data mining scientists have an established foundation for data decomposition, automatic decomposition methods are already in use, methodologies and patterns are defined. Our experience in porting biomedical applications to the Dutch e-Science infrastructure shows that the used data decomposition to gain parallelism fit to some degree a subgroup of the data mining decomposition patterns, i.e., object set decomposition. In this paper we discuss porting three biomedical packages to a grid computing environment, two for medical imaging and one for DNA sequencing. We show how the data access of the applications was reengineered around the executables to make use of the parallel capacity of e-Science infrastructure.","","Electronic:978-0-7695-4598-1; POD:978-1-4673-0026-1","10.1109/eScienceW.2011.7","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6130745","Healthgrid;data decomposition;e-infrastructure;grid Computing;legacy application;porting to grid;workflows","Biomedical imaging;Data mining;Diffusion tensor imaging;Educational institutions;Parallel processing;Pipelines","bioinformatics;data mining;grid computing;information retrieval;medical information systems;parallel programming","DNA sequencing;Dutch e-Science infrastructure;automatic data decomposition methods;biomedical e-science applications;biomedical packages;data access;data intensive science;data mining decomposition patterns;grid computing environment;medical imaging;object set decomposition;parallel programming","","0","","34","","","5-8 Dec. 2011","","IEEE","IEEE Conference Publications"
"Efficient validation/verification of a robust DVB-H link layer","O. Eerenberg; P. Wendrich; E. H. M. van Orsouw; P. H. N. de With","Trident Microsystems, The Netherlands","IEEE Transactions on Consumer Electronics","20120123","2011","57","4","1679","1687","The link layer is one of the key differentiating functions in a DVB-H receiver. In order to differentiate between silicon solutions, manufacturers can choose between basic or advanced link-layer implementation concepts, resulting in modest or excellent data retrieval performance, respectively. Hence, objective performance evaluation, which proves the quality of the link layer implementation, is an essential step to validate product robustness. This paper presents techniques for validation and verification tools to evaluate the DVB-H link-layer robustness. The proposed techniques for robustness testing are capable of generating both regular and extreme signal conditions. Furthermore, we also discuss an efficient analysis tool required to inspect (1) the IP-based output data, (2) Service Information and (3) Program Specific Information of the link layer. Simulation results for improved link-layer performance presented by the tools are validated from a newly developed silicon implementation<sup>1</sup>.","0098-3063;00983063","","10.1109/TCE.2011.6131141","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6131141","DVB-H;Forward Error Correction;InternetProtocol;Link Layer;MPEG;Multi-Protocol Encapsulation;OSI;Reed-Solomon;Verification/Validation Tools.","Decoding;Digital video broadcasting;Forward error correction;Generators;IP networks;Robustness;Silicon","IP networks;computer network performance evaluation;digital video broadcasting;information retrieval;radio links;radio receivers","DVB-H receiver;IP-based output data;advanced link layer implementation;data retrieval performance;objective performance evaluation;program specific information;robust DVB-H link layer;robustness testing;service information;silicon solutions;validation tools;verification tools","","1","","12","","","November 2011","","IEEE","IEEE Journals & Magazines"
"Building a Natural Language Hindi Speech Interface to Access Market Information","A. Imran; S. K. Kopparapu","TCS Innovation Labs. - Mumbai, Tata Consultancy Services, Mumbai, India","2011 Third National Conference on Computer Vision, Pattern Recognition, Image Processing and Graphics","20120119","2011","","","58","61","It is a well known fact that majority of rural India earns its livelihood from agriculture and farming. Although India is a net exporter of various agricultural products, the farmer who happens to be the primary producer, has remained information poor which puts him at a disadvantage. With little or no knowledge of prices at the markets, farmers have no leverage to negotiate better prices for their produce. Speech based solution can address this issue of market price information availability to farmers. Speech based solutions are increasingly being used for transaction but they are both (a) restricted to menu based type interactions where a series of interactions are required for the transaction to take place and (b) primarily built for the English literate population synonymously urban population. Paradoxically, the benefit of a speech based solution is best reaped by the rural folks speaking their native language (very often non-English) because the other modes of transactions are either not readily available to them or if available difficult to use. In this paper, we develop a natural language Hindi speech interface to enable Hindi speaking population access market prices of commodities.","","Electronic:978-0-7695-4599-8; POD:978-1-4577-2102-1","10.1109/NCVPRIPG.2011.20","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6133000","Hindi Speech Interface;Mandi Bhav Jankari;Natural Language","Accuracy;Acoustics;Engines;Grammar;Natural languages;Speech;Speech recognition","agriculture;information retrieval;marketing data processing;natural language processing;pricing;speech processing;user interfaces","English literate population;Hindi speaking population access market prices;India;agricultural products;farming;market information access;market price information availibility;menu based type interactions;natural language Hindi speech interface;speech based solution;urban population","","2","","9","","","15-17 Dec. 2011","","IEEE","IEEE Conference Publications"
"Dynamic peer-to-peer distributed document clustering and cluster summarization","S. Meena","Department of Information Technology, Rajalakshmi Engineering College, Chennai-602105, India","International Conference on Sustainable Energy and Intelligent Systems (SEISCON 2011)","20120202","2011","","","815","819","The main objective of this paper is to provide cluster summarization of huge text document. Mining process includes the sharing of large scale amount of data from various sources, which gets concluded at the mined data. In distributed data mining, adopting aflat node distribution model can affect scalability, modularity, flexibility which are being overcome by using dynamic peer to peer document clustering and cluster summarization. The Dynamic P2P document clustering and cluster summarization (DP2PCS) architecture is based upon bonus words and stigma words. For document clustering applications, the system summarizes the distributed document clusters using a distributed key-phrase extraction algorithm, thus providing interpretation of the clusters. Document summarization is used for fast information retrieval in less time. Compared to existing system the dynamic nature of proposed system facilitates a scalable cluster wherein the peers may join or leave the group at will. The summarization process on an average reduces the original documents content by 63 percentage based on the word count.","","Electronic:978-9-38043-000-3","10.1049/cp.2011.0478","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6143427","Distributed data mining;distributed document clustering;document summarization;hierarchical peer-to-peer networks","","data mining;information retrieval;pattern clustering;peer-to-peer computing;text analysis","bonus words;distributed data mining process;distributed key-phrase extraction algorithm;dynamic peer-to-peer distributed document clustering;flat node distribution model;information retrieval;stigma words;text document cluster summarization","","0","","","","","20-22 July 2011","","IET","IET Conference Publications"
"Extraction of Attribute Dependency Graph from Database Applications","K. Liu; H. B. K. Tan; X. Chen","Sch. of Electr. & Electron. Eng., Nanyang Technol. Univ., Singapore, Singapore","2011 18th Asia-Pacific Software Engineering Conference","20120116","2011","","","138","145","Database applications constitute a large portion of the software systems. This paper proposes a novel graph called attribute dependency graph to show the dependencies between attributes in a database application and also the programs involved. We propose an approach to automatically extract the attribute dependency graph through analyzing the source code of database applications. The extracted information can be used in the maintenance process particularly in the impact analysis upon modification of a database application. A tool has been developed to implement the proposed approach for PHP-based database applications. Case studies have also been conducted to demonstrate the use of our proposed approach.","1530-1362;15301362","Electronic:978-0-7695-4609-4; POD:978-1-4577-2199-1","10.1109/APSEC.2011.10","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6130680","attribute dependency graph;extraction;impact analysis;maintenance","Data mining;Databases;Flow graphs;Maintenance engineering;Prototypes;Software systems;US Department of Transportation","database management systems;graph theory;information retrieval","PHP-based database applications;attribute dependency graph extraction;information extraction;maintenance process;software systems;source code","","2","","22","","","5-8 Dec. 2011","","IEEE","IEEE Conference Publications"
"The DIEGO Lab Graph Based Gene Normalization System","R. Sullivan; R. Leaman; G. Gonzalez","Dept. of Biomed. Inf., Arizona State Univ., Tempe, AZ, USA","2011 10th International Conference on Machine Learning and Applications and Workshops","20120209","2011","2","","78","83","Gene entity normalization, the mapping of a gene mention in free text to a unique identifier, is one of the primary subtasks in the biomedical information extraction pipeline. Gene entity normalization provides many challenges, specifically with the high ambiguity of gene names and the many-to-many relationship between gene names and identifiers. Drawing inspiration from recent work in word sense disambiguation, this paper presents a gene entity normalization system based on entity relationship graphs. This system creates a concept graph from the possible entities and their relationships within a full-text document, and takes advantage of a node ranking algorithm to rank and score each potential candidate entity. This system is a prototype to represent a specific approach to gene normalization, and the results reflect this. However, this system demonstrates that the relationship graph-based approach, an approach grounded in a theoretical basis, can potentially be useful for gene normalization and possibly for the normalization of various biomedical entities.","","Electronic:978-0-7695-4607-0; POD:978-1-4577-2134-2","10.1109/ICMLA.2011.140","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6147052","","Biological system modeling;Computational linguistics;Data models;Dictionaries;Semantics;Taxonomy;Training","genetics;graph theory;information retrieval;medical computing;natural language processing;text analysis","DIEGO lab graph;biomedical entity;biomedical information extraction pipeline;entity relationship graph;full-text document;gene entity normalization system;gene name;graph-based approach;potential candidate entity;word sense disambiguation","","0","","26","","","18-21 Dec. 2011","","IEEE","IEEE Conference Publications"
