"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6382642,6382564,6385178,6379066,6377807,6381155,6379699,6377362,6378978,6378072,6378975,6379429,6377385,6380066,6377345,6331538,6376749,6376016,6376781,6376530,6376406,6376528,6376654,6376619,6375469,6374887,6375090,6375106,6374874,6374920,6375385,6375263,6366205,6366206,6366238,6365960,6366185,6366211,6366217,6365902,6366236,6365928,6366192,6366228,6366221,6366235,6366195,6366047,6366224,6366196,6366198,6148196,6364368,6171175,6362992,6364056,6362976,6362975,6363781,6364828,6364739,6363788,6360568,6360099,6360139,6357983,6360638,6359169,6360869,6360144,6359434,6360790,6359649,6356996,6357640,6360114,6360582,6356214,6354844,6354725,6354896,6354353,6354898,6354427,6354413,6354473,6354463,6007135,5989808,6175904,6353338,5601675,6351157,6352417,6349807,6349477,6345842,6340213,6341574,6347334",2017/05/04 22:25:02
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A Social Label Automatic Tagging Based Method on Situation Semantics in Web Service Discovery","S. Li; J. Hu","Sch. of Inf. & Safety Eng., Zhongnan Univ. of Econ. & Law, Wuhan, China","2012 International Conference on Management of e-Commerce and e-Government","20121206","2012","","","91","94","The traditional approach to describe web services using ontology is a departure from the perspective of web service provider which can not ensure high precision and recall ratios, that is the consistency of the service designing intent and the service using intent, the conformance of the excepted using environment and the actual using environment, and the possibility of being detected by potential users. In this paper, a social label automatic tagging based method on situation semantics in web service discovery is proposed, which takes into account both semantic web technology and user situation semantics.","","Electronic:978-0-7695-4853-1; POD:978-1-4673-2943-9","10.1109/ICMeCG.2012.71","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6374887","service discovery;situation semantics;social tagging;web service","Context;Educational institutions;Engines;Ontologies;Semantics;Tagging;Web services","Web services;information retrieval;ontologies (artificial intelligence);semantic Web","Web service discovery;ontology;semantic Web technology;service designing intent;situation semantics;social label automatic tagging based method;user situation semantics","","0","","7","","","20-21 Oct. 2012","","IEEE","IEEE Conference Publications"
"Cloud Log Forensics Metadata Analysis","S. Thorpe; I. Ray; T. Grandison; A. Barbir","Fac. of Eng. & Comput., Univ. of Technol., Kingston, Jamaica","2012 IEEE 36th Annual Computer Software and Applications Conference Workshops","20121110","2012","","","194","199","The increase in the quantity and questionable quality of the forensic information retrieved from the current virtualized data cloud system architectures has made it extremely difficult for law enforcement to resolve criminal activities within these logical domains. This paper poses the question of what kind of information is desired from virtual machine (VM) hosted operating systems (OS) investigated by a cloud forensic examiner. The authors gives an overview of the information that exists on current VM OS by looking at it's kernel hypervisor logs and discusses the shortcomings. An examination of the role that the VM kernel hypervisor logs provide as OS metadata in cloud investigations is also presented.","","Electronic:978-0-7695-4758-9; POD:978-1-4673-2714-5","10.1109/COMPSACW.2012.44","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6341574","Cloud;Forensics;Hypervisor;Logs;Metadata","Cloud computing;Digital forensics;File systems;Kernel;Virtual machine monitors","cloud computing;computer forensics;information retrieval;law;meta data;operating systems (computers);virtual machines;virtualisation","OS metadata;VM hosted OS;VM kernel hypervisor logs;cloud forensic examiner;cloud investigations;cloud log forensics metadata analysis;criminal activities;current virtualized data cloud system architectures;forensic information retrieval;law enforcement;logical domains;virtual machine hosted operating systems","","6","","24","","","16-20 July 2012","","IEEE","IEEE Conference Publications"
"Decentralized search and retrieval for mobile networks using SMS","I. M. Lombera; L. E. Moser; P. M. Melliar-Smith; Y. T. Chuang","Department of Electrical and Computer Engineering, University of California, Santa Barbara, 93106 USA","2012 IEEE 8th International Conference on Wireless and Mobile Computing, Networking and Communications (WiMob)","20121213","2012","","","134","141","This paper describes the iTrust over SMS decentralized search and retrieval system for mobile networks. Any mobile device in the iTrust network can communicate with any other mobile device in the iTrust network to distribute, search for, and retrieve information. Third-party developers can use the iTrust over SMS API on the Android platform to add this search and retrieval functionality to existing applications quickly and easily. Developers of applications for other mobile device platforms can use the iTrust over SMS protocol to create compatible applications that can communicate using iTrust over SMS. In addition to the iTrust over SMS components and protocol, this paper presents a performance evaluation of the iTrust over SMS system, which shows that the probability of information retrieval is high, even if some of the mobile devices are not available. It also shows that the average search latency is consistently less if all of the participating nodes use the same mobile service provider, and is consistently more if the nodes use different mobile service providers.","2160-4886;21604886","Electronic:978-1-4673-1430-5; POD:978-1-4673-1429-9","10.1109/WiMOB.2012.6379066","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6379066","SMS;mobile network;peer-to-peer network;retrieval;search;social network","Databases;Mobile communication;Peer to peer computing;Protocols;Receivers;Smart phones","application program interfaces;electronic messaging;information retrieval;mobile computing;mobile radio;operating systems (computers);probability;protocols","SMS decentralized search-retrieval system;iTrust;information retrieval probability;mobile networks;mobile service providers","","1","","20","","","8-10 Oct. 2012","","IEEE","IEEE Conference Publications"
"Micro-Blogging System Based on Geographic Information in Google Map","Z. You; H. Xu; J. Xu; J. Xu; D. Shi","Integrated Circuit Appl. Software Lab., Northeastern Univ., Shenyang, China","2012 Fourth International Conference on Computational Intelligence and Communication Networks","20121206","2012","","","150","153","This paper discussed the development of domestic Micro-blogging and analyzed the status in the future. Moreover, it involves a number of technical difficulties encounters, including how to make further development based on the open source framework Status Net, and how to create HTML language based on object-oriented programming using PHP and how to use Google Map API. Then, we combine the requirements of Micro-blogging and Google map service to build the system architecture and implement this system. In this system you can view information, distribute information, reply information, forward information and search information according to Google Map service. And the most important is that our system provides a platform that enables users to communicate with the Google map, and allows users to locate any place to send messages to increase the users' experience and flexibility.","","Electronic:978-0-7695-4850-0; POD:978-1-4673-2981-1","10.1109/CICN.2012.146","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6375090","Google Map;Micro-blogging;PHP objectoriented programming;StatusNet;open source framework","Blogs;Business;Databases;Google;Servers;Software;XML","Web sites;application program interfaces;geographic information systems;hypermedia markup languages;information retrieval;object-oriented programming;public domain software","Google Map API;Google Map service;HTML language;PHP;Status Net;geographic information;information distribution;information forwarding;information reply;information searching;information viewing;message sending;microblogging system;object-oriented programming;open source framework;system architecture;user experience","","1","","6","","","3-5 Nov. 2012","","IEEE","IEEE Conference Publications"
"MashMap: Application Framework for Map-Based Visualization of Lifelog with Location","K. Takahashi; A. Shimojo; S. Matsumoto; M. Nakamura","Grad. Sch. of Syst. Inf., Kobe Univ., Kobe, Japan","2012 9th Asia-Pacific Symposium on Information and Telecommunication Technologies (APSITT)","20121213","2012","","","1","6","This paper presents an application framework, called MashMap framework, which facilitates development of location-based lifelog services. The proposed framework imports various types of location log data, and stores them in a database with the Life Log Common Data Model (LLCDM). A developer first creates a data source consisting of a filter and a display format. The filter extracts necessary data from the database, while the display format defines how the data is shown on the map. The developer then defines a MashMap by choosing a single or multiple data sources. The MashMap is an object, which aggregates several data sources on a single map, shown in the designated display format. The object is finally visualized on a Google Map by MashMap renderer. We conduct a case study developing a travel log review service and a conference history map using MashMap framework.","","Electronic:978-4-88552-265-9; POD:978-1-4673-2434-2","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6379699","","Data visualization;Databases;Global Positioning System;Google;Meteorology;Twitter;Web services","data visualisation;geographic information systems;information retrieval;rendering (computer graphics)","Google Map;LLCDM;MashMap framework;data extraction;data source;data visualization;database management system;display format;life log common data model;location log data;location-based lifelog service;rendering;travel log review service","","1","","11","","","5-9 Nov. 2012","","IEEE","IEEE Conference Publications"
"Project development management system of financial equipment enterprises based on PDM","W. Cui; X. Liu; J. Wang","School of Control Science and Engineering, Dalian University of Technology, Liaoning, China","Proceedings of the 10th World Congress on Intelligent Control and Automation","20121124","2012","","","4135","4140","Based on the project flowchart management information system model in the process of enterprise products development, a UML model of the project management information system based on the PDM technology for the financial equipment enterprises is proposed. The design and debarment of the proposed project management information system are finished completely. The UML modeling method and .NET technologies are adopted to exploit the data accessing model and the project management information model. The system plays emphasis on the product project flowchart management and document management, whose major function modules include of project view management, test view management, document view management and organization view management.","","Electronic:978-1-4673-1398-8; POD:978-1-4673-1397-1","10.1109/WCICA.2012.6359169","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6359169","PDM;UML modeling;XML;financial instruments","Data models;Educational institutions;Flowcharts;Information systems;Internet;Project management;Unified modeling language","Unified Modeling Language;corporate modelling;document handling;information retrieval;management information systems;network operating systems;organisational aspects;project management;stock markets",".net technologies;PDM-based financial equipment enterprises;UML modelling method;data access model;document management;document view management;enterprise product development;function modules;organization view management;project development management system;project flowchart management information system model;project view management;test view management","","0","","3","","","6-8 July 2012","","IEEE","IEEE Conference Publications"
"A Hierarchical Logo Detection and Recognition Algorithm Using Two-Stage Segmentation and Multiple Classifiers","H. Pourghassem","Dept. of Electr. Eng., Islamic Azad Univ., Isfahan, Iran","2012 Fourth International Conference on Computational Intelligence and Communication Networks","20121206","2012","","","227","231","Logo detection and recognition module is a principle requirement in official automation systems for document image archiving and retrieval applications. In this paper, we present a logo detection and recognition algorithm based on sequential segmentation and classification strategy of document image. In this framework, using a two-stage segmentation algorithm (consisting of wavelet-based and threshold-based segmentation algorithm) and hierarchical classification by two multilayer perceptron (MLP) classifiers and a k-nearest neighbor (KNN) classifier, a document image divides to text, pure picture and logo candidate regions. Ultimately, in final decision, class of logo candidate region is determined based on pre-defined classes. In the hierarchical classification and logo recognition stages, the best feature space is selected by forward selection algorithm from a perfect set of texture and shape features. The proposed structure is evaluated on a variety and vast database consisting of the document and non-document images with Persian and international logos. The obtained results show efficiency of the proposed framework in the real and operational conditions.","","Electronic:978-0-7695-4850-0; POD:978-1-4673-2981-1","10.1109/CICN.2012.17","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6375106","Logo detection and recognition;document image;hierarchical classification;two-stage segmentation","Accuracy;Classification algorithms;Feature extraction;Image recognition;Image segmentation;Shape;Wavelet transforms","document image processing;feature extraction;image classification;image segmentation;image texture;information retrieval systems;multilayer perceptrons","KNN classifier;MLP classifiers;Persian logos;best feature space;document image archiving applications;document image classification strategy;document image retrieval applications;hierarchical classification;hierarchical logo detection;hierarchical logo recognition algorithm;international logos;k-nearest neighbor;logo candidate regions;logo recognition stages;multilayer perceptron;multiple classifiers;official automation systems;sequential segmentation;shape features;texture features;threshold-based segmentation algorithm;two-stage segmentation;wavelet-based segmentation algorithm","","3","","17","","","3-5 Nov. 2012","","IEEE","IEEE Conference Publications"
"Using Social Media to Enhance Emergency Situation Awareness","J. Yin; A. Lampert; M. Cameron; B. Robinson; R. Power","CSIRO ICT Centre","IEEE Intelligent Systems","20121129","2012","27","6","52","59","The described system uses natural language processing and data mining techniques to extract situation awareness information from Twitter messages generated during various disasters and crises.","1541-1672;15411672","","10.1109/MIS.2012.6","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6148196","Clustering algorithms;Data mining;Feature extraction;Medical information processing;Medical services;Natural language processing;Social network services;Twitter;burst detection;emergency response;online clustering;situation awareness;social media;text classification","Clustering algorithms;Data mining;Feature extraction;Medical information processing;Medical services;Natural language processing;Social network services;Twitter","data mining;disasters;emergency services;information retrieval;natural language processing;social networking (online)","Twitter message;crises;data mining technique;disaster;emergency situation awareness;natural language processing;situation awareness information extraction;social media","","119","","12","","20120207","Nov.-Dec. 2012","","IEEE","IEEE Journals & Magazines"
"Data Tethers: Preventing information leakage by enforcing environmental data access policies","C. Fleming; P. Peterson; E. Kline; P. Reiher","Computer Science Department, University of California, Los Angeles, Los Angeles, California 90095","2012 IEEE International Conference on Communications (ICC)","20121129","2012","","","835","840","Protecting data from accidental loss or theft is crucial in today's world of mobile computing. Data Tethers provides flexible environmental policies, which can be attached to data, specifying security requirements that must be met before accessing that data. Data Tethers uses fine-grain data flow tracking to maintain these policies on derivative data. This is implemented by dynamic recompilation of legacy applications without the need to recompile from source. We demonstrate the system's feasibility with microbenchmarks that show individual component performance and benchmarks of real user applications like word processors and spreadsheets.","1550-3607;15503607","Electronic:978-1-4577-2053-6; POD:978-1-4577-2052-9; USB:978-1-4577-2051-2","10.1109/ICC.2012.6364368","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6364368","","Benchmark testing;Cryptography;Instruments;Monitoring;Operating systems;Servers","computer network security;information retrieval;mobile computing","data protection;data tethers;dynamic recompilation;environmental data access policies;fine-grain data flow tracking;information leakage prevention;legacy applications;mobile computing;real user applications;security requirements;spreadsheets;word processors","","0","","28","","","10-15 June 2012","","IEEE","IEEE Conference Publications"
"Discovering Video Shot Categories by Unsupervised Stochastic Graph Partition","X. Duan; L. Lin; H. Chao","Sun Yat-Sen University, Guangzhou, P.R. China","IEEE Transactions on Multimedia","20121212","2013","15","1","167","180","Video shots are often treated as the basic elements for retrieving information from videos. In recent years, video shot categorization has received increasing attention, but most of the methods involve a procedure of supervised learning, i.e., training a multi-class predictor (classifier) on the labeled data. In this paper, we study a general framework to unsupervisedly discover video shot categories. The contributions are three-fold in feature, representation, and inference: (1) A new feature is proposed to capture local information in videos, defined with small video patches (e.g., 11 × 11 × 5 pixels). A dictionary of video words can be thus clustered off-line, characterizing both appearance and motion dynamics. (2) We pose the problem of categorization as an automated graph partition task, in that each graph vertex represents a video shot, and a partitioned sub-graph consisting of connected graph vertices represents a clustered category. The model of each video shot category can be analytically calculated by a projection pursuit type of learning process. (3) An MCMC-based cluster sampling algorithm, namely Swendsen-Wang cuts, is adopted to efficiently solve the graph partition. Unlike traditional graph partition techniques, this algorithm is able to explore the nearly global optimal solution and eliminate the need for good initialization. We apply our method on a wide variety of 1600 video shots collected from Internet as well as a subset of TRECVID 2010 data, and two benchmark metrics, i.e., Purity and Conditional Entropy, are adopted for evaluating performance. The experimental results demonstrate superior performance of our method over other popular state-of-the-art methods.","1520-9210;15209210","","10.1109/TMM.2012.2225029","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6331538","Category discovery;graph partition;unsupervised categorization;video shot","Clustering algorithms;Dictionaries;Dynamics;Image color analysis;Manifolds;Stochastic processes;Vectors","information retrieval;learning (artificial intelligence);stochastic processes;video retrieval;video signal processing","MCMC-based cluster sampling algorithm;Swendsen-Wang cuts;TRECVID 2010 data;automated graph partition task;benchmark metrics;conditional entropy;connected graph vertices;graph vertex;local information;motion dynamics;multiclass predictor;nearly global optimal solution;purity entropy;supervised learning;traditional graph partition techniques;unsupervised stochastic graph partition;video information retrieval;video patches;video shot categorization;video shot category discovery;video words","","6","","46","","20121016","Jan. 2013","","IEEE","IEEE Journals & Magazines"
