"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=4147422,4156535,4156205,4147377,4155406,4160611,4160958,4155513,4156173,4155985,4161126,4147456,4155533,4159882,4159727,4156478,4155539,4155840,4156345,4156319,4156347,4155484,4098244,4156162,4061177,4061250,4061187,4061154,4151747,4151727,4151557,4061179,4061233,4061275,4152766,4147321,4151787,4151679,4061244,4151136,4147096,4061188,4061151,4153577,4150928,4151153,4061267,4155351,4061150,4150972,4061229,4154939,4061262,4153229,4153847,4151715,4143533,4061259,4129160,4145551,4146390,4149581,4146255,4147151,4129156,4128986,4128810,4148650,4147152,4129056,4146786,4142252,4142195,4142260,4142647,4146098,4147153,4148761,4148853,4146133,4149944,4148807,4146887,4146633,4146861,4142538,4149900,4129008,4145984,4144764,4145060,4144609,4141811,4141804,4141784,4140927,4141800,4144746,4141745,4144934",2017/05/04 21:20:37
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Database approach for storage and retrieval of test parameters for manufacturability","L. Snehalatha; P. Arndt","Adv. Micro Devices, Inc., Singapore","2006 8th Electronics Packaging Technology Conference","20070416","2006","","","659","664","This paper deals with the test challenges in transferring test parameters from one insertion to another. The method is elaborated with the context of configuring the correct data to be programmed in the functional fuses of dual core processors. Functional fuses are device family specific and are used to configure thermal offset limits, device specifications and many other vital parameters. The challenge is to transfer the parameters obtained from one automatic test equipment (ATE) insertion to a different one for fusing. The current method stores this data in a portion of the functional fuses reserved for engineering. However, this method limits the amount of data that can be stored as well as the number of fuses available for other purposes. This paper proposes a new method to store the fuse values in a centralized database. The approach is based on querying for a particular part's previous test data stored in the central database and using the data returned to correctly program the fuse bits. This technique is extended to have flow control, segregation of parametric outliers and checksum of fused data to cater for manufacturing.","","CD-ROM:1-4244-0665-X; POD:1-4244-0664-1","10.1109/EPTC.2006.342792","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4147321","","Application software;Data engineering;Databases;Fuses;Information retrieval;Microprocessors;Pulp manufacturing;Software performance;Testing;Time to market","automatic test equipment;electric fuses;microprocessor chips","automatic test equipment insertion;dual core processors;functional fuses;test parameters","","0","","5","","","6-8 Dec. 2006","","IEEE","IEEE Conference Publications"
"Efficient Scheduling for Sensor Networks","A. Berfield; D. Mosse","Department of Computer Science, University of Pittsburgh. andreea@cs.pitt.edu","2006 Third Annual International Conference on Mobile and Ubiquitous Systems: Networking & Services","20070402","2006","","","1","8","Sensor networks opened new opportunities to monitor the environment. In order to retrieve the desired data, sensors are usually organized into a hierarchy and synchronize when transmitting the data towards the base station. Many scheduling schemes have been proposed with the goal of allowing sensors to sleep as much as possible and ultimately save energy. In this paper, we propose two new scheduling algorithms that assign predefined slots to each sensor. These algorithms are distributed, need very little global information and do not need knowledge about the location of sensors or the network topology. As others, we also assume that loose clock synchronization is available. The experimental results confirm our expectations. They show a significant reduction in the average time awake per node of at least three times compared to more traditional routing protocols like TAG","","CD-ROM:1-4244-0499-1; POD:1-4244-0498-3","10.1109/MOBIQ.2006.340451","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4141804","","Base stations;Clocks;Information retrieval;Monitoring;Network topology;Routing protocols;Scheduling algorithm;Sleep;Synchronization;Technical Activities Guide -TAG","scheduling;synchronisation;time division multiple access;wireless sensor networks","TDMA;scheduling algorithm;sensor network;synchronization;time division multiple access","","3","","20","","","July 2006","","IEEE","IEEE Conference Publications"
"Materialized View Selection in Data Warehousing","C. A. Dhote; M. S. ALi","P. R. M. Institute of Technology & Research, Badnera, Amravati, India.","Information Technology, 2007. ITNG '07. Fourth International Conference on","20070416","2007","","","843","847","Everyday an enormous amount of data is retrieved and transmitted. To avoid the chaos, data mining and warehousing is used. A data warehouse is a set of materialized views defined over remote source relations. These materialized views must be maintained in response to actual relation updates in the remote sources. During the initial design and evolution of data warehouse, the designer has to handle problems of selecting views to materialize in the data warehouse. A design objective can be the minimization of a cost function or a constraint of available space. AND/OR DAG expression is used to represent alternative ways of evaluating multiple queries and views and sub expression sharing. Proposed approach can be used to optimize the views for the better performance of the data warehouse","","POD:0-7695-2776-0","10.1109/ITNG.2007.122","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4151787","","Chaos;Computer science;Cost function;Data engineering;Data warehouses;Frequency;Information retrieval;Materials science and technology;Query processing;Warehousing","data mining;data warehouses","data mining;data warehousing;materialized view selection","","0","","19","","","2-4 April 2007","","IEEE","IEEE Conference Publications"
"Partial Geometric Hashing for Retrieving Similar Interaction Protein Using Profile","Y. Kiuchi; T. Ozaki; T. Ohkawa","Kobe University","Information Technology, 2007. ITNG '07. Fourth International Conference on","20070416","2007","","","589","596","Protein function is expressed by binding to other compounds at a local portion, called an interaction site. Since the structure of its interaction site and function of a protein are closely related, retrieving similar interaction protein is effective in clarifying the function of a protein. We have proposed a method for retrieving similar interaction protein using profiles that represent the features of the interaction site binding to a certain compound. In this method, it is necessary to compare the structure between proteins and a profile, we use geometric hashing technique which is one of the popular methods for structure comparison. However, the problem of structure comparison by using the geometric hashing is that memory usage becomes too large. This paper proposes a method for arranging the geometric hashing to alleviate this problem. Firstly, only small parts of the target structures are stored in the hash table to reduce the size of the hash table. By evaluating this hash table we screen out candidates of similar structures between target proteins and query profiles. Secondly overall structures are compared for these candidates. In order to reduce the time for retrieval we evaluate the information of the origin which is not generally evaluated without increasing the size of the hash table. Reference set, the basis for transforming in geometric hashing, are sorted","","POD:0-7695-2776-0","10.1109/ITNG.2007.147","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4151747","","Amino acids;Chemical compounds;Functional analysis;Information retrieval;Information technology;Large-scale systems;Proteins;Solid modeling;Spatial databases","biology computing;computational geometry;proteins;query processing","interaction protein retrieval;interaction site;partial geometric hashing;protein function;query profiles;reference set","","0","","14","","","2-4 April 2007","","IEEE","IEEE Conference Publications"
"Time Complexity Analysis for Decoding VOP Content in MPEG-4 Presentations","S. Joshi; S. K. Bodhe","","Information Technology, 2007. ITNG '07. Fourth International Conference on","20070416","2007","","","181","182","MPEG-4 is recent multimedia standard used for uni-casting or multicasting of multimedia data. Coding and decoding are major steps involved while presenting the content. Variable length codes (VLC) are stored in video object plane (VOP). Coded VOP are structured elements embedded with position objects along with blocks of video data stored using T-coefficient VLCs. VOP are decoded while composing the presentation. This paper focuses on the VOP search complexity issues associated with reading the MPEG-4 content. P-VOP's with 4:2:0 video data simple profiles are considers for the research purpose. The objects such as CBPC, DQUANT, MVD, MVD2-4 may or may not present in VOP, which induces time complexity issues. Also all VLCs are bit tested till matches with one of the VLC. This also leads to search of static tables associated with respective object. This paper presents algorithm to improve VOP search time complexity","","POD:0-7695-2776-0","10.1109/ITNG.2007.194","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4151679","","Algorithm design and analysis;Bit rate;Costs;Decoding;Information retrieval;MONOS devices;MPEG 4 Standard;Multicast algorithms;Testing;Video coding","computational complexity;decoding;multimedia computing;video coding","MPEG-4;content decoding;multimedia;search time complexity;variable length codes;video object plane","","0","","6","","","2-4 April 2007","","IEEE","IEEE Conference Publications"
"An Efficient Agent Control Method for Time-constrained Applications with Heterogeneous Work Demand","T. N. Tran; H. Kamada; K. Kinoshita; N. Yamai; K. Murakami","Dept. of Inf. Networking, Osaka Univ., Japan","2006 First International Conference on Communications and Electronics","20070423","2006","","","392","397","Mobile agent is an efficient technology that makes it much easier to handle large scale and complex network systems. Especially in information retrieval, agents can search effectively with the ability of migrating autonomously through the networks. To find better results for such applications, it is important for agents to complete their tasks on as many nodes as possible by their deadlines. However, most existing agent systems using processor sharing as scheduling disciplines do not take such time constraints into account. Therefore, agents are likely to miss their deadlines on many nodes. In this paper, we propose an efficient and robust control method of agents with heterogeneous work demand under time constraint. When there are multiple agents running on a node, the mutual influence among them may cause to make the time for each agent to complete its task longer. When each agent has different work demand, the mutual influence among them is also different. The proposed method takes such different mutual influences into account to calculate the estimated value of the number of agents that can complete their tasks before their deadlines, and uses this value to control the dispatching and execution of agents. By using simulation experiments, we have proved that the proposed method can keep the fairness among all the agents and improve the number of nodes where agents can complete their tasks within their deadlines.","","CD-ROM:1-4244-0569-6; POD:1-4244-0568-8","10.1109/CCE.2006.350884","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4156535","","Computer networks;Control systems;Electronic mail;Information retrieval;Large-scale systems;Mobile agents;Multiagent systems;Processor scheduling;Resource management;Time factors","computer networks;mobile agents;processor scheduling","agent control method;heterogeneous work demand;information retrieval;mobile agent;processor sharing;scheduling disciplines;time-constrained applications","","0","","19","","","10-11 Oct. 2006","","IEEE","IEEE Conference Publications"
"Learning Pathological Characteristics from User's Relevance Feedback for Content-Based Mammogram Retrieval","C. h. Wei; C. t. Li","University of Warwick, UK","Eighth IEEE International Symposium on Multimedia (ISM'06)","20070416","2006","","","738","741","Content-based image retrieval (CBIR) has been proposed to address the problem of image retrieval from medical image databases. Relevance feedback, explaining the user's query concept, can be used to bridge the semantic gap and improve the performance of CBIR systems. This paper proposes a learning method for relevance feedback, which utilizes probabilistic model to generalize the 2-class problem and provide an estimate of probability of class membership. To build the probabilistic model, support vector machine (SVM) is applied to classify the mammograms, and then scale them to the probability of class membership. Experimental results show that the proposed learning method can effectively improve the average precision rate from 40% to 62% through five iterations of relevance feedback rounds","","POD:0-7695-2746-9","10.1109/ISM.2006.101","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4061244","","Biomedical imaging;Content based retrieval;Feedback;Image databases;Image retrieval;Information retrieval;Learning systems;Pathology;Support vector machine classification;Support vector machines","content-based retrieval;mammography;medical image processing;probability;relevance feedback;support vector machines;visual databases","CBIR;SVM;content-based image retrieval;mammogram retrieval;medical image databases;pathological characteristics;probabilistic model;relevance feedback;support vector machine","","3","","3","","","Dec. 2006","","IEEE","IEEE Conference Publications"
"Northern Hemisphere Snow-Covered Area Mapping: Optical Versus Active and Passive Microwave Data","M. Tedesco; J. Miller","NASA Goddard Space Flight Center, Greenbelt, MD","IEEE Geoscience and Remote Sensing Letters","20070423","2007","4","2","221","225","Spaceborne passive microwave data have been available for the past 27 years, and have supported the development of several algorithms for the retrieval of snow water equivalent and snow depth that, in turn, can be used for mapping snow-covered areas. In contrast, only recently has the application of spaceborne active microwave instruments been investigated for remote sensing of snow on a global scale. This raises the question of whether a technique combining active and passive microwave data can improve the mapping of snow parameters with respect to techniques based solely on passive data. In this letter, we report results concerning the mapping of snow-covered area (SCA) in the Northern Hemisphere between the years 2000 and 2004 derived from the combination of the brightness temperatures at 19.35 and 37 GHz measured by the Special Sensor Microwave Imager Radiometer with backscatter coefficients at 13.4 GHz measured by the NASA's QuickSCAT. SCA derived from the Moderate Resolution Imaging Spectroradiometer (MODIS) is used as a reference to evaluate the performance of the microwave-based techniques and their combination. Results show that, generally, the technique using passive data provides better agreement with MODIS SCA than the technique using only scatterometer data. However, the results when both datasets are used show considerable improvement, demonstrating the potential benefits of a multisensor approach","1545-598X;1545598X","","10.1109/LGRS.2006.888842","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4156173","Hydrology;remote sensing;snow","Area measurement;Information retrieval;Instruments;MODIS;Microwave measurements;Microwave theory and techniques;Optical scattering;Optical sensors;Passive microwave remote sensing;Snow","backscatter;hydrological techniques;microwave measurement;radiometry;sensor fusion;snow;terrain mapping","19.35 GHz;37 GHz;AD 2000 to 2004;Moderate Resolution Imaging Spectroradiometer;NASA QuickSCAT;Special Sensor Microwave Imager Radiometer;active microwave data;backscatter coefficient;brightness temperature;hydrology;multisensor;optical data;remote sensing;snow depth retrieval;snow water equivalent;snow-covered area mapping;spaceborne passive microwave data","","6","","19","","","April 2007","","IEEE","IEEE Journals & Magazines"
"WSN08-1: Performance Acceleration of Adaptive Wireless Data Broadcasting System for High Data Rate Environments","P. Nicopolitidis; G. I. Papadimitriou; A. S. Pomportsis; M. S. Obaidat","Dept. of Inf., Aristotle Univ., Thessaloniki","IEEE Globecom 2006","20070416","2006","","","1","5","With the increasing popularity of wireless networks and mobile computing, data broadcasting has emerged as an efficient way of delivering data to mobile clients having a high degree of commonality in their demand patterns. This paper proposes a push system that continuously adapts to the demand pattern of the client population in order to reflect the overall popularity of each data item. The adaptation is accomplished using a simple feedback from the clients. We propose that the simple feedback is sent only from clients whose distance from the server does not incur a significant timing overhead for the acknowledgment of an item. Simulation results are presented which reveal satisfactory performance in highspeed environments with a-priori unknown and dynamic client demands.","1930-529X;1930529X","CD-ROM:1-4244-0357-X; POD:1-4244-0356-1","10.1109/GLOCOM.2006.506","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4151136","","Acceleration;Adaptive systems;Airports;Broadcasting;Feedback;Information retrieval;Learning automata;Mobile computing;Peer to peer computing;Timing","data communication;learning automata;radio broadcasting","adaptive wireless data broadcasting;data delivery;demand pattern;dynamic client demands;high data rate environments;learning automata;mobile clients;mobile computing;performance acceleration;wireless networks","","0","","12","","","Nov. 27 2006-Dec. 1 2006","","IEEE","IEEE Conference Publications"
"A new paradigm of V2V communication services using Nomadic Agent","T. Yashiro","Chiba Institute of Technology, Department of Information and Network Science, 2-17-1 Tsudanuma Narashino, Chiba, Japan. yashiro@net.it-chiba.ac.jp","2006 Third Annual International Conference on Mobile and Ubiquitous Systems: Networking & Services","20070402","2006","","","1","6","The V2V (vehicle-to-vehicle) communication is one of the important ways to provide the location based services (LBS). In the LBS environment, the user does not care the way to get the location-based information. If the surrounding vehicle has the appropriate information, the best way to get the information is the V2V communication. To provide such function, we apply nomadic agent to the V2V communication system. Nomadic agent is one type of mobile agent which may stay within a close proximity of its target area with certain information. The user who wants information retrieves it by using nomadic agent system. Only when the retrieving fails, the information is requested by vehicle-to-roadside (V2R) communication. By using the nomadic agent, the low latency and small bandwidth of V2R communication is expected","","CD-ROM:1-4244-0499-1; POD:1-4244-0498-3","10.1109/MOBIQ.2006.340431","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4141784","","Bandwidth;Cellular networks;Delay;Information retrieval;Mobile agents;Mobile communication;Mobile handsets;Network servers;Paper technology;Vehicles","mobile agents;mobile communication;road vehicles","LBS;V2V communication services;location based services;nomadic agent","","1","","12","","","July 2006","","IEEE","IEEE Conference Publications"
