"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6693181,6693540,6694366,6693113,6699089,6693516,6699024,6694327,6694503,6693551,6693366,6694119,6694252,6693303,6693515,6671814,6690721,6690000,6690082,6690719,6690053,6690023,6689991,6690046,6689990,6690724,6690040,6690001,6690003,6690013,6690939,6689558,6690038,6365185,6678261,6684793,6686055,6684834,6686034,6507319,6686038,6686088,6688932,6686328,6686238,6687676,6685066,6688730,6682873,6683913,6680479,6680486,6680492,6680497,6680386,6680013,6682352,6680197,6682235,6682145,6680471,6682117,6680521,6680374,6682431,6682059,6680373,6680463,6680528,6680381,6680474,6681123,6679986,6682239,6479688,6681238,6681227,6682406,6504513,6680333,6680326,6680376,6680458,6679821,6680377,6681250,6680874,6680531,6679470,6676208,6676592,6676903,6674516,6676002,6676919,6676910,6676909,6676930,6675476,6674958",2017/05/04 22:20:39
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"iQuiz: Integrated assessment environment to improve Moodle Quiz","J. R. A. Rodrigues; L. O. Brandão; M. Nascimento; P. Rodrigues; A. A. F. Brandão; H. Giroire; O. Auzende","Univ. of Sao Paulo, Sao Paulo, Brazil","2013 IEEE Frontiers in Education Conference (FIE)","20131219","2013","","","293","295","Moodle is a well-known open source system to support teaching and learning through the web. It provides Quiz, a tool for learning assessment, which is also adopted by a large community along the world. Another tool that allows automatic assessment within Moodle is the iAssign package. iAssign provides means for integrating interactive Learning Modules (iLM) to Moodle, empowering it with interactive intense activities concerning specific issues implemented in iLM. However, such tools present some limitations that prevent their users to take more benefit of the question types and iLM such as (i) authoring is not a simple task; (ii) iAssign integrates iLM to Moodle without incorporating Moodle questionnaires; (iii) Quiz database for questions and questionnaires is not integrated to a repository with search and retrieving tools; (iv) in the current version of Moodle, Quiz didn't allows the incorporation or exportation of assessment content that follows the IMS-QTI 2.1 (Question and Test Interoperability) specification. In this paper we address such limitations proposing a generic model and its implementation for the Moodle system.","0190-5848;01905848","Electronic:978-1-4673-5261-1; POD:978-1-4673-5259-8; USB:978-1-4673-5260-4","10.1109/FIE.2013.6684834","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6684834","IMS-QTI 2.1;Moodle;Quiz;assessment;iAssign;repository","Least squares approximations;Multimedia communication","computer aided instruction;database management systems;formal specification;information retrieval;interactive systems;open systems;public domain software;teaching","IMS-QTI 2.1 specification;Moodle Quiz database;automatic assessment;iAssign;iAssign package;iLM;iQuiz;interactive intense activities;interactive learning modules;learning assessment;open source system;question and test interoperability specification;retrieving tool;search tool;teaching","","5","","22","","","23-26 Oct. 2013","","IEEE","IEEE Conference Publications"
"Evaluation of different audio features for musical genre classification","B. K. Baniya; D. Ghimire; J. Lee","Division of Computer Engineering, Chonbuk National University, Republic of Korea","SiPS 2013 Proceedings","20131202","2013","","","260","265","Musical genre classification is an important issue for the music information retrieval system. There are two essential components for music genre classification, which are audio features and classifier. This paper considers various kinds of the features for genre classification related with dynamics, rhythm, spectral, and tonal characteristics of music. In the paper up to the 4th order central moments for different features are considered to evaluate the overall classification accuracy. In addition, Extreme Learning Machine (ELM) with bagging is introduced and compared with well-known Support Vector Machines (SVM) in terms of the overall classification accuracy. Based on the aforementioned features sets and ELM classifier, experiments are performed with well-known datasets: GTZAN with ten different musical genres. Through the experiments we found that some type of features is more important to others and the two classifiers provide comparable results for genre classification.","2162-3562;21623562","Electronic:978-1-4673-6238-2","10.1109/SiPS.2013.6674516","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6674516","ELM with bagging;Musical genre classification;SVM;audio features","Accuracy;Bagging;Equations;Feature extraction;Standards;Support vector machines;Training","audio signal processing;information retrieval;music;signal classification;support vector machines","4th order central moments;ELM;GTZAN;SVM;audio features;extreme learning machine;music information retrieval system;musical genre classification;support vector machines","","2","","14","","","16-18 Oct. 2013","","IEEE","IEEE Conference Publications"
"Research of vertical search engine in news industry","M. Li; X. J. Gu; Z. X. Yang","Lishui Univ., Lishui, China","2012 International Symposium on Management of Technology (ISMOT)","20131209","2012","","","253","256","In summing up the existing network of reptiles, and full-text retrieval based on theoretical knowledge, conducted a Web crawler optimization algorithm so that it can adapt to the needs of vertical search engines, and then sub-word component of Pango and Lucene.Net build an efficient full-text search functions. The innovation of the paper is the analysis of the characteristics of news sites to integrate its features into the traditional vertical search engines. News site on the information requirements for the characteristics of the network by studying the relevant full-text search framework to multithreaded data collection and retrieval of the vertical search engine, performance and user experience goals are to achieve abetter. The entire system by small and medium news site commissioning tests designed to meet the test show that the crawlers can adapt to the new network news industry efficient and timely collection requirements, Lucene.Net segmentation. The integration of Pango built the content for news and information Full-text retrieval system can achieve the accuracy of search engine queries for information and efficient response time demands, thereby increasing the amount of information and user experience.","","Electronic:978-1-4673-4593-4; POD:978-1-4673-4591-0","10.1109/ISMOT.2012.6679470","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6679470","Lucene;Pangu word;full-text search;vertical search engine","","information retrieval;search engines","Lucene;Pango;Web crawler optimization algorithm;full-text retrieval;full-text retrieval system;full-text search framework;multithreaded data collection;theoretical knowledge;vertical search engine;vertical search engines","","0","","9","","","8-9 Nov. 2012","","IEEE","IEEE Conference Publications"
"Towards an Agent-Based Approach for Automatic Generation of Researcher Profiles Using Multiple Data Sources","O. Holanda; E. Elias; E. Costa; B. Fonseca; I. I. Bittencourt","Comput. Inst., Fed. Univ. of Alagoas, Maceio, Brazil","2013 IEEE/WIC/ACM International Joint Conferences on Web Intelligence (WI) and Intelligent Agent Technologies (IAT)","20131223","2013","3","","163","166","In this paper, we study the problem concerning the automatic generation of user profiles as a function of multiple data sources. Hence, we introduce an agent-based approach for collecting and integrating data from multiple sources, such as Linked In, Google Scholar and Lattes, in order to automatically generate researcher profiles. We performed a simple evaluation involving seven users who have data in all the used sources. Preliminary, the results show the feasibility of our approach.","","Electronic:978-0-7695-5145-6; POD:978-1-4799-3932-9","10.1109/WI-IAT.2013.174","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6690719","Information Extraction;Intelligent Agents;Ontologies;Researcher Profile","Books;Data mining;Databases;Education;Google;LinkedIn;Ontologies","data integration;information retrieval;multi-agent systems;ontologies (artificial intelligence);social networking (online)","Google Scholar;Lattes;Linked In;agent-based approach;data collection;data integration;multiple data sources;researcher profiles generation;user profiles generation","","0","","6","","","17-20 Nov. 2013","","IEEE","IEEE Conference Publications"
"Data architecture for telehealth services research: A case study of home tele-monitoring","S. Nepal; J. Jang-Jaccard; B. Celler; B. Yan; L. Alem","Comput. Inf., CSIRO, Sydney, NSW, Australia","9th IEEE International Conference on Collaborative Computing: Networking, Applications and Worksharing","20131212","2013","","","458","467","Telehealth services research projects often require to access a variety of data sources under different data access policies and privacy constrains. There is a need to link these clinical and administrative records from different data custodians and produce a research data for analytics. One of the challenges is that the research data must meet the data access policies and privacy constraints of all data custodians participating in the project. These data custodians often operate in different jurisdictions. In this paper, we present our practical experience through the design and implementation of a service-oriented data architecture for extracting research data for telehealth services research in the context of a tele-home monitoring project. This project is being carried out at six locations in five different states in Australia. Each site represents a different model of care for the management of chronic disease in the community ranging from community-based, nurse-led programs to a hospital-focused, chronic-disease management program. The aims of this project are wide ranging and investigate many aspects of deploying at home telehealth services to better manage chronic disease. This paper however focuses on data architecture. We highlight the underlying issues, our experience and explain a practical health data linkage protocol adopted in the project. We also explain the features of the research data service portal in operation.","","Electronic:978-1-936968-92-3; POD:978-1-4799-2754-8; USB:978-1-936968-91-6","10.4108/icst.collaboratecom.2013.254220","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6680013","data architecture;data privacy;data services;health data linkage;telehealth research data portal","Communities;Data models;Data privacy;Ethics;Hospitals;Protocols","data privacy;diseases;electronic health records;information retrieval;portals;protocols;service-oriented architecture;telemedicine","Australia;administrative records;chronic-disease management program;clinical records;community-based management program;data custodians;data source access policies;home telemonitoring;hospital-focused management program;nurse-led programs;practical health data linkage protocol;privacy constrains;research data extraction;research data service portal;service-oriented data architecture;tele-home monitoring project;telehealth service research project","","1","","34","","","20-23 Oct. 2013","","IEEE","IEEE Conference Publications"
"Secure sharing of financial records with third party application integration in cloud computing","K. Kanagasabapathi; S. Balaji","Akshaya Coll. of Eng. & Technol., Coimbatore, India","2013 International Conference on Current Trends in Engineering and Technology (ICCTET)","20131202","2013","","","418","420","The Cloud has become a new vehicle for delivering resources such as computing and storage to customers on demand. It is to make use of computing resources that are delivered as a service over a network. In this paper, we propose a generalized model of record sharing in cloud computing using attribute based encryption (ABE). To divide the users in the system into multiple security domains that greatly reduces the key management complexity and supports on-demand user revocation. This concept is implemented for financial organization. However, now financial organizations face the issue of security due to the increased number of data leaks unless there is an adoption of an Attribute Based Encryption technique to keep the data protected. Searching is very difficult in encrypted cloud data. Therefore to adopt the hash based searching technique to retrieve the encrypted information in cloud. This work also proposes to integrate the third party application with financial organization. The implementation run and analysis shows that the proposed approach is highly efficient and secure under existing security models.","","Electronic:978-1-4799-2584-1; POD:978-1-4799-2585-8","10.1109/ICCTET.2013.6676002","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6676002","Cloud Computing;Data sharing;Financial Organization;access control;attribute-based encryption;on-demand revocation","","cloud computing;cryptography;financial data processing;information retrieval","ABE;attribute based encryption;cloud computing;computing resources;data protection;encrypted information retrieval;financial organization;hash based searching technique;key management complexity;on-demand user revocation;resource delivery;secure financial records sharing;security models;third party application integration","","1","","2","","","3-3 July 2013","","IEEE","IEEE Conference Publications"
"A GPU-Accelerated Large-Scale Music Similarity Retrieval Method","L. Xiao; Y. Zheng; W. Tang; G. Yao; L. Ruan; X. Wang","State Key Lab. of Software Dev. Environ., Beihang Univ., Beijing, China","2013 IEEE International Conference on Green Computing and Communications and IEEE Internet of Things and IEEE Cyber, Physical and Social Computing","20131212","2013","","","1839","1843","High-quality content-based music similarity retrieval methods are non-vectorial and use non-metric divergence measures, which prevents the expansion of music recommendation systems. We presents a GPU-based method to speed up content-based music similarity search in large-scale collections, in order to improve the response speed without reducing retrieval accuracy. The method also introduce an optimization technique based on memory layout to improve memory access. The efficiency of our method is validated through extensive experiments. Evaluation results show that our single GPU implementation achieves 10x speedup ratio on NVIDIA GTX480, when compared to a typical general purpose CPU's execution time.","","Electronic:978-0-7695-5046-6; POD:978-1-4799-0631-4","10.1109/GreenCom-iThings-CPSCom.2013.341","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6682352","CUDA;GPU;music recommendation;music similarity retrieval","Acceleration;Fluctuations;Graphics processing units;Instruction sets;Music;Optimization;Recommender systems","content-based retrieval;graphics processing units;information retrieval;music;optimisation;recommender systems","GPU-based method;NVIDIA GTX480;high-quality content-based music similarity retrieval;large-scale music similarity retrieval;memory access;memory layout;music recommendation system;nonmetric divergence measures;optimization technique","","1","","16","","","20-23 Aug. 2013","","IEEE","IEEE Conference Publications"
"A Novel Private Cloud Document Archival System Architecture Based on ICmetrics","H. Tahir; R. Tahir; K. McDonald-Maier","Dept. of Comput. Eng., Mohammad Ali Jinnah Univ., Islamabad, Pakistan","2013 Fourth International Conference on Emerging Security Technologies","20131212","2013","","","102","106","This paper proposes a novel architecture that offers features for a truly interactive yet private document archival cloud. The proposed secure document archival system has been specifically designed for the elimination of paper based systems in organization. The architecture attempts to shift paper based systems to an electronic archival system where the documents are secure and the system is supportive to user demands and features. Therefore besides document archival the proposed architecture also offers the authentication and encryption for secure keeping of data on the cloud. We propose a novel combination of SSL coupled with ICMetrics for the document archival system, which will prove to be a very valuable tool for encrypting and authenticating in the cloud world.","","Electronic:978-0-7695-5077-0; POD:978-1-4799-0999-5","10.1109/EST.2013.24","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6680197","Cloud computing architecture;ICMetrics;SSL certificates;document archival system","Authentication;Cloud computing;Computer architecture;Cryptography;Feature extraction;Hardware","cloud computing;cryptography;document handling;information retrieval systems","ICmetrics;SSL;Secure Sockets Layer;data security;electronic archival system;encryption;private cloud document archival system architecture","","3","","13","","","9-11 Sept. 2013","","IEEE","IEEE Conference Publications"
"An IO Optimized Data Access Method in Distributed Key-Value Storage System","L. Chao; W. Guangjun; W. Shupeng; L. Yixi","Inst. of Comput. Technol., Beijing, China","2013 IEEE International Conference on Green Computing and Communications and IEEE Internet of Things and IEEE Cyber, Physical and Social Computing","20131212","2013","","","1276","1281","Distributed KEY-VALUE storage system is a new storage framework for cloud computing. It can enable an application to dynamically adapt to growing workloads by increasing the number of servers. However, current distributed KEY-VALUE storage systems are still inefficient on range query for larger result set. When the result set become large, the file layout, cache hit rate are both key points for IO efficiency. In this paper, we will introduce our experience under the development of China Mobile Big Cloud KEY-VLAUE DB (BC-kvDB). We will discuss how we increase IO efficiency in BC-kvDB. BC-kvDB is based on single-table space data model and provides SQL-LIKE DDL and DML language. BC-kvDB's high throughput is benefit from data locality storage, column-storage structure and multi-layer caches. Data can be accessed in local cache or local blocks through block index. Experimental results show that the random writing performance of BC-kvDB is 2.5 times better than HBase and the random reading performance is 1.8-2 times than HBase.","","Electronic:978-0-7695-5046-6; POD:978-1-4799-0631-4","10.1109/GreenCom-iThings-CPSCom.2013.222","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6682235","Cloud Storage;Column Store;Distributed Storage;KEY-VALUE DB","Data handling;Data models;Data storage systems;Indexes;Information management;Servers;Throughput","Big Data;SQL;cache storage;cloud computing;information retrieval;query processing","BC-kvDB;China mobile big cloud KEY-VLAUE DB;DML language;IO efficiency;IO optimized data access method;SQL-LIKE DDL;block index;cache hit rate;cloud computing;column-storage structure;data access;data locality storage;distributed KEY-VALUE storage system;file layout;local blocks;local cache;multilayer caches;random writing performance;range query;single-table space data model;storage framework","","0","","10","","","20-23 Aug. 2013","","IEEE","IEEE Conference Publications"
"UAI-IOT Framework: A Method of Uniform Interfaces to Acquire Information from Heterogeneous Enterprise Information Systems","H. Li; Y. Tian; Y. Liu; T. Li; W. Mao","Comput. Network Inf. Center, Beijing, China","2013 IEEE International Conference on Green Computing and Communications and IEEE Internet of Things and IEEE Cyber, Physical and Social Computing","20131212","2013","","","724","730","Enterprise information systems store great amount of information, which describes details of the objects in Internet of things. Due to these complex systems lack of uniform interface, users could hardly get the valuable information. We propose the UAI-IOT framework, which provides a method of uniform interfaces to actively acquire information from heterogeneous enterprise systems. To be compatible with these systems, the framework obtains information from log files and transformed the log information into semantic events, which could be acquired by any user through the interfaces of information service. Besides, integrating UAI-IOT framework and RNS would make contribution to share information among organizations. We also introduce a use case and make a comprehensive discussion.","","Electronic:978-0-7695-5046-6; POD:978-1-4799-0631-4","10.1109/GreenCom-iThings-CPSCom.2013.131","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6682145","Internet of things;heterogeneity;information acquiring;log","Business;Generators;Information services;Information systems;Monitoring;Object recognition;Semantics","Internet of Things;business data processing;information retrieval;information systems","Internet of Things;UAI-IOT framework;heterogeneous enterprise information systems;information acquisition;information sharing;method-of-uniform interfaces;semantic events","","1","","20","","","20-23 Aug. 2013","","IEEE","IEEE Conference Publications"
