"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5293043,5291526,5293479,5287615,5289106,5289014,5286693,5283948,5283914,5284269,5282348,5283152,5283851,5283055,5282340,5284180,5283382,5284081,5283461,5284222,5284519,5279607,5279885,5279620,5273930,5277535,5277733,5277569,5273961,5277689,5277575,5278361,5277619,5276732,5271733,5271789,5272079,5272135,5271795,5267789,5267749,5268087,5260633,5260875,5260834,5254347,5255417,5255387,5254357,5256728,5255388,5256709,5254315,5256723,5254579,5250711,5236362,5235647,5235956,5236210,5235711,5234523,5184801,5234684,5234687,5234688,5234379,5234603,5234594,5234619,5156260,5234100,5231851,5230507,5231732,5230728,5231731,5231875,5232109,5233332,5232456,5231882,5231543,5231314,5231738,5072272,5228044,5228284,5228501,5230162,5222934,5212311,5212380,5223369,5217932,5223346,5212332,5215657,5212336,5212576",2017/05/04 22:38:55
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Implicit Customer Relations Mining with the Event-Indexing Model","Y. Guo; Z. Shao; N. Hua","Dept. of Comput. Sci. & Eng., East China Univ. of Sci. & Technol., Shanghai, China","2009 ETP International Conference on Future Computer and Communication","20090915","2009","","","289","292","Exploration of explicit and, especially, implicit information of customers is a vital task for industrial enterprises and organizations. Text and data mining are two indispensable means to accomplish above task. This paper presents a hybrid mining system, EIREx, which processes unstructured (text documents) and structured (data tables from databases) information as a whole source. The construction of EIREx is inspired by a cognitive situation model, event-indexing model. EIREx monitors customer information in multidimensional vectors to simulate cognitive understanding processes of human beings. To ensure accuracy, EIREx implements syntactic parsing,lexical reference and semantic analysis in information extraction procedures from mining sources. In the procedures of information integration and cross referencing,EIREx delivers a structural description to reveal implicit connections among existing customers, which are valuable for further analysis of customer orders and purchase motivations or intentions, and dealing with customers' complaints and suggestions.","","POD:978-0-7695-3676-7","10.1109/FCC.2009.80","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5235647","Customer Relations Mining;Event-Indexing","Communication industry;Computer science;Data mining;Databases;Humans;Information analysis;Multidimensional systems;Psychology;Support vector machines;Text mining","customer relationship management;data mining;information retrieval;text analysis","EIREx;customer relationship management;data mining;event-indexing model;implicit customer relations mining;industrial enterprises;information extraction;lexical reference;semantic analysis;syntactic parsing;text documents;text mining","","0","","15","","","6-7 June 2009","","IEEE","IEEE Conference Publications"
"Logo Detection in Document Images Based on Boundary Extension of Feature Rectangles","H. Wang; Y. Chen","Grad. Sch. at Shenzhen, Tsinghua Univ., Shenzhen, China","2009 10th International Conference on Document Analysis and Recognition","20091002","2009","","","1335","1339","A new method of logo detection in document images is proposed in this paper. It is based on the boundary extension of feature rectangles of which the definition is also given in this paper. This novel method takes advantage of a layout assumption that logos have background (white spaces) surrounding it in a document. Compared with other logo detection methods, this new method has the advantage that it is independent on logo shapes and very fast. After the logo candidates are detected, a simple decision tree is used to reduce the false positive from the logo candidate pool. We have tested our method on a public image database involving logos. Experiments show that our method is more precise and robust than the previous methods and is well qualified as an effective assistance in document retrieval.","1520-5363;15205363","POD:978-1-4244-4500-4","10.1109/ICDAR.2009.129","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5277733","document retrieval;logo detection","Decision trees;Gray-scale;Image analysis;Image databases;Image recognition;Image segmentation;Shape;Spatial databases;Text analysis;White spaces","document image processing;information retrieval;object detection","boundary extension;document images;document retrieval;feature rectangles;image database;logo detection","","14","","13","","","26-29 July 2009","","IEEE","IEEE Conference Publications"
"Optimal Online Data Sampling or How to Hire the Best Secretaries","Y. Girdhar; G. Dudek","McGill Univ., Montreal, QC, Canada","2009 Canadian Conference on Computer and Robot Vision","20090904","2009","","","292","298","The problem of online sampling of data, can be seen as a generalization of the classical secretary problem. The goal is to maximize the probability of picking the k highest scoring samples in our data, making the decision to select or reject a sample online. We present a new and simple online algorithm to optimally make this selection. We then apply this algorithm to a sequence of images taken by a mobile robot, with the goal of identifying the most interesting and informative images.","","POD:978-1-4244-4211-9","10.1109/CRV.2009.30","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5230507","GD-secretary problem;computer vision;optimal online sampling;secretary problem;sensor placement","Computer vision;Face detection;Image reconstruction;Image sampling;Image sensors;Mobile robots;Robot sensing systems;Robot vision systems;Sampling methods;Streaming media","decision support systems;information retrieval;robot vision;sampling methods","classical secretary problem;data picking probability;mobile robot images;online data sampling;online selection algorithm","","2","","11","","","25-27 May 2009","","IEEE","IEEE Conference Publications"
"Extracting Behavioral Models from WS-BPEL Processes for Service Discovery","Z. Xiao; D. Cao; C. You; H. Mei","Sch. of Electron. Eng. & Comput. Sci., Peking Univ., Beijing, China","2009 IEEE International Conference on Services Computing","20091013","2009","","","300","307","As service behavior plays a key role in service interaction, behavior-based service discovery has been increasingly recognized as a critical activity for service-based systems. However, little attention has been paid to the retrieval of behavioral models, which is critical for behavior-based discovery. This paper proposes an approach for extracting service behavioral models from WS-BPEL, which has been emerging as the prominent language for service orchestration. Our approach identifies all participants involved in a WS-BPEL process and abstracts the interaction of the process with its participants through behavioral models. Furthermore, we distinguish three types of ordering constraints between activities in behavioral models. Based on this, we present a mechanism to automatically adapt WS-BPEL processes to find and use other similar services when no service satisfies exactly the specified requirements. We have implemented a prototype to demonstrate and evaluate our approach.","","POD:978-1-4244-5183-8","10.1109/SCC.2009.72","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5283948","WS-BPEL;behavioral model;service discovery","Abstracts;Chaos;Computer science;Computer science education;Educational technology;Laboratories;Law;Prototypes;Systems engineering education;Web services","Web services;behavioural sciences;business process re-engineering;information retrieval;software architecture;specification languages","WS-BPEL processes;behavioral model retrieval;service behavior;service discovery;service orchestration;service-based systems;service-oriented computing","","5","","19","","","21-25 Sept. 2009","","IEEE","IEEE Conference Publications"
"Content-Based Clustering for Tag Cloud Visualization","A. Zubiaga; A. P. García-Plaza; V. Fresno; R. Martínez","Dpto. Lenguajes y Sist. Informaticos, Univ. Nat. de Educ. a Distancia, Madrid, Spain","2009 International Conference on Advances in Social Network Analysis and Mining","20090904","2009","","","316","319","Social tagging systems are becoming an interesting way to retrieve web information from previously annotated data. These sites present a tag cloud made up by the most popular tags, where neither tag grouping nor their corresponding content is considered. We present a methodology to obtain and visualize a cloud of related tags based on the use of self-organizing maps, and where the relations among tags are established taking into account the textual content of tagged documents. Each map unit can be represented by the most relevant terms of the tags it contains, so that it is possible to study and analyze the groups as well as to visualize and navigate through the relevant terms and tags.","","POD:978-0-7695-3689-7","10.1109/ASONAM.2009.19","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5231851","clustering;information access;social-tagging;visualization","Data visualization;Feeds;Navigation;Ontologies;Self organizing feature maps;Semantic Web;Social network services;Subscriptions;Tag clouds;Tagging","Internet;data visualisation;information retrieval;pattern clustering;self-organising feature maps;social networking (online)","content-based clustering;self-organizing maps;social tagging;tag cloud visualisation;tagged documents;textual content;web information retrieval","","6","","10","","","20-22 July 2009","","IEEE","IEEE Conference Publications"
"Two Stage Semantic Relation Extraction","J. Fu; X. Fan; J. Mao; X. Liu","Sch. of Comput. Sci. & Technol., Beijing Inst. of Technol., Beijing, China","2009 Ninth International Conference on Hybrid Intelligent Systems","20090922","2009","1","","327","331","Ontology is applied to a real-world Web intelligent question answering system in PC troubleshooting domain as an improvement, so semantic relations need to be extracted to construct ontology semi-automatically. The paper mainly pays attention to ""product-trouble"" relation and ""product-attribute"" relation. A two stage semantic relation extraction method is proposed. In stage one, relation identification is executed to produce high-precision relations instance as the seed for next stage; stage two is the actual relation extraction process, the related terms which describe troubleshooting information and attribute information are extracted based on association rules, then the terms is clustered to find target semantic relation. The relation extraction integrated the advantage of pattern-based and clustering-based methods. The experimental results show it is superior to individual pattern-based and clustering-based methods in precision and recall.","","POD:978-0-7695-3745-0","10.1109/HIS.2009.71","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5254357","ontology learning;semantic relation extraction;two stage extraction","Association rules;Clustering methods;Computer architecture;Computer science;Data mining;Hybrid intelligent systems;Intelligent systems;Ontologies;Taxonomy","Internet;data mining;information retrieval;ontologies (artificial intelligence)","PC troubleshooting domain;Web intelligent question answering system;association rules;information extraction;ontology;product-attribute relation;product-trouble relation;semantic relation extraction","","1","","10","","","12-14 Aug. 2009","","IEEE","IEEE Conference Publications"
"CAF-SIAL: Concept aggregation framework for structuring informational aspects of linked open data","A. Latif; M. T. Afzal; A. U. Saeed; P. Hoefler; K. Tochtermann","Institute for Knowledge Management Graz University of Technology, Inffeldgasse 21a, 8010 Graz, Austria","2009 First International Conference on Networked Digital Technologies","20090929","2009","","","100","105","Linked Open Data (LOD) is becoming an essential part of the Semantic Web. Although LOD has amassed large quantities of structured data from diverse, openly available data sources, there is still a lack of user-friendly interfaces and mechanisms for exploring this huge resource. In this paper we highlight two critical issues related to the exploration of the semantic LOD pool by end users. We introduce a proof of concept application which helps users to search information about a concept without having to know the mechanics of the Semantic Web or Linked Data. We assume that this kind of application may lead to bridge the gap between semantic search and end users. With this application, we concentrated on two aspects: 1) A novel Concept Aggregation Framework to present the most relevant information of LOD resources in an easy to understand way. 2) A simplified search mechanism which hides the complex underlying semantic search logic. This research is intended to simplify the LOD end user interfaces so that they may be used by novice users who don't possess any prior knowledge of semantic structures.","2155-8728;21558728","POD:978-1-4244-4614-8","10.1109/NDT.2009.5272079","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5272079","","Bridges;Keyword search;Knowledge management;Logic;Management information systems;Ontologies;Resource description framework;Semantic Web;User interfaces;Web sites","information resources;information retrieval;semantic Web","CAF-SIAL;concept aggregation framework;data sources;information search;linked open data;semantic Web;semantic search logic;semantic structure;structured data;user-friendly interface","","4","","18","","","28-31 July 2009","","IEEE","IEEE Conference Publications"
"User-Guided Wrapping of PDF Documents Using Graph Matching Techniques","T. Hassan","Database & Artificial Intell. Group, Vienna Univ. of Technol., Vienna, Austria","2009 10th International Conference on Document Analysis and Recognition","20091002","2009","","","631","635","There are a number of established products on the market for wrapping - semi-automatic navigation and extraction of data - from Web pages. These solutions make use of the inherent structure of HTML to locate instances of data to be wrapped. As PDF documents do not have such a structure, wrapping PDF documents has long been recognized as a challenging problem. We have developed a novel system for wrapping PDF documents, which is currently at a prototype stage. A PDF document is represented as an attributed relational graph, in which nodes represent physical items on the page and edges represent spatial and logical relationships. A wrapper is defined as a subgraph of the document with additional conditions, and can quickly and intuitively be created by a non-expert using the GUI. An algorithm based on subgraph isomorphism is then used to find the data instances and extract the required data. Experiments show that our approach achieves good results with good execution time.","1520-5363;15205363","POD:978-1-4244-4500-4","10.1109/ICDAR.2009.238","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5277569","PDF;document analysis;document understanding;graph matching;wrapping","Data mining;Databases;Graphical user interfaces;HTML;Information analysis;Navigation;Prototypes;Text analysis;Web pages;Wrapping","Internet;data structures;graph theory;graphical user interfaces;hypermedia markup languages;information retrieval;pattern matching","GUI;HTML;PDF document;Web page;attributed relational graph matching technique;data extraction;data instance;semiautomatic navigation;subgraph isomorphism;user-guided wrapping","","3","","9","","","26-29 July 2009","","IEEE","IEEE Conference Publications"
"A new keyword spotting approach","H. Bahi; N. Benati","Computer Science Department, University of Annaba, Algeria","2009 International Conference on Multimedia Computing and Systems","20090922","2009","","","77","80","Keyword spotting is the task of identifying the occurrences of certain desired keywords in an arbitrary speech signal. Keyword spotting has many applications one of them is telephone routing. In particular, we consider a big company which receives thousands of telephone calls daily. We are interested with the classification of these calls to route them to the appropriate department. State-of-the-art approaches in keyword spotting considered the speech signal as continuous speech, where keywords and non-keywords are modeled using hidden Markov models. In this paper, we suggest a perceptual approach, which exploit acoustic particularities of the predefined keywords to detect their frontiers, without modeling the out-of-vocabulary (OOV) words.","","POD:978-1-4244-3756-6","10.1109/MMCS.2009.5256728","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5256728","acoustic characterisation;audio information retreival;keyword spotting;speech recognition","Acoustic noise;Acoustic signal detection;Computer science;Hidden Markov models;Routing;Signal processing;Speech recognition;Telephony;Training data;Vocabulary","acoustic signal processing;audio signal processing;hidden Markov models;information retrieval;speech processing;speech recognition;voice communication","OOV word;acoustic characterisation;arbitrary speech signal;audio information retreival;hidden Markov model;keyword spotting approach;out-of-vocabulary word;perceptual approach;speech recognition;telephone call classification;telephone routing","","5","","7","","","2-4 April 2009","","IEEE","IEEE Conference Publications"
"Stably extracting text contents from email messages with Python","S. Sun","Firstwave Technology, Australia","2009 Second International Conference on the Applications of Digital Information and Web Technologies","20091002","2009","","","199","203","Extracting text contents from email messages is a fundamental task in email processing, such as spam mail identifying and email filtering. Although Python is a rapid application development language, there is not a library in Python which can efficiently and stably accomplish this task when facing versatile email formats in a real application. This paper proposes an approach to fulfill the task with three software layers. How to automatically evaluate it in a busy server environment has also been documented. It has been deployed in our email processing platform to extract text content of email messages on 24 hours per day and 7 days per week base. Its stable and effective performance improves our email filtering service to our customers. The principles in the approach can also be adopted to stabilize the performance of other software.","","POD:978-1-4244-4456-4","10.1109/ICADIWT.2009.5273961","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5273961","","Application software;Business;Data mining;Filtering;HTML;Intellectual property;Postal services;Protection;Sun;Unsolicited electronic mail","electronic mail;electronic messaging;hypermedia markup languages;information retrieval;software architecture;text analysis","HTML file;Python-rapid application development language;email message;email processing;software architecture;text content extraction","","0","","6","","","4-6 Aug. 2009","","IEEE","IEEE Conference Publications"
