"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6585251,6449234,6750162,6683024,6750149,6750217,6750219,6632874,6751083,6750289,6750172,6751023,6749615,6747682,6658876,6749500,6747669,6748488,6749508,6749408,6747658,6514871,6747170,6749596,6746389,6746364,6746832,6747032,6746835,6746477,6746520,6746473,6745336,6744789,6745882,6744783,6743781,6743822,6744790,6744748,6745514,6743778,6744842,6745488,6744753,6744746,6744793,6744763,6744751,6744817,6745515,6743539,6744795,6744819,6744736,6744806,6744734,6744744,6743767,6743814,6744802,6741406,6741408,6741430,6741083,6741437,6741065,6741251,6737953,6737867,6737140,6736802,6736797,6737529,6737849,6736481,6737960,6739213,6733652,6735980,6735323,6735570,6735065,6735131,6554306,6731987,6732545,6731649,6731972,6732457,6732702,6732604,6732672,6732600,6732035,6732632,6732633,6726364,6727215,6726160",2017/05/04 22:19:42
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Towards an EEG search engine","N. Bigdely-Shamlo; K. Kreutz-Delgado; C. Kothe; S. Makeig","Swartz Center for Comput. Neurosci., Univ. of California, San Diego, La Jolla, CA, USA","2013 IEEE Global Conference on Signal and Information Processing","20140213","2013","","","25","28","The current EEG analysis-publication workflow mostly documents qualitative descriptions of event-related EEG dynamics. This makes it difficult to look for comparable results in the literature since search options are limited to textual descriptions and/or similar-appearing results depicted in the paper figures. We demonstrate a method for quantitative comparison of source-resolved results (e.g., ERPs, ERSPs) across different EEG studies. Our proposed source-resolved EEG measure search engine receives search queries composed of event-related EEG measures, each associated with an estimated brain source location to be compared using Measure Projection Analysis (MPA) to all records in the search engine database accumulated by automated data analysis workflows applied to data of multiple studies. A similarity-ranked list of events from other studies that have elicited similar EEG dynamics in nearby source-locations is then returned to the user along with their experiment and event metadata. We performed a search query using this method through 52 event-related ERSP measures from four studies for Left Precentral Gyrus source measures similar to an input ERSP pattern associated with RSVP target detection, obtaining results consistent with the EEG literature and giving information about the interpretation of the phenomenon of interest not possible to infer from the single input study.","","Electronic:978-1-4799-0248-4; POD:978-1-4799-0246-0","10.1109/GlobalSIP.2013.6736802","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6736802","","Brain modeling;Electronic publishing;Information services;Internet;Neuroscience;Search engines;Time-frequency analysis","electroencephalography;information retrieval;medical information systems;search engines","EEG analysis-publication workflow;EEG search engine;RSVP target detection;automated data analysis workflow;brain source location;event-related EEG dynamics;event-related ERSP measure;left precentral gyrus source;measure projection analysis;textual description","","2","","12","","","3-5 Dec. 2013","","IEEE","IEEE Conference Publications"
"Using text mining to understand traditional Chinese medicine pathogenesis of nonalcoholic fatty liver disease","H. q. Zhang; J. Li; G. Zheng; M. Jiang; L. Li; Y. Tan; A. p. Lu","Sch. of Basic Med. Sci., Beijing Univ. of Chinese Med., Beijing, China","2013 IEEE International Conference on Bioinformatics and Biomedicine","20140206","2013","","","311","314","Non-alcoholic fatty liver disease (NAFLD) is a kind of prevalence diseases. Traditional Chinese medicine (TCM) has better efficacy on treating NAFLD. But there are also not known about the critical pathogenesis and the corresponding biological factors. Regarding this, we addressed a text mining approach to analyze the pattern profile, rule of medication, and the pathological factors of NAFLD from the opening database (SinoMed and PubMed). Based on canonical data source, we have our data treatment scheduled in 4 steps: (1) data retrieving, (2) data pretreating, (3) data analyzing, and (4) data visualization. And according to the TCM theory of formulae-pattern-disease' correlation, we partly understand the possible TCM pathogenesis of NAFLD which linked biological process of lipid metabolism disorder, inflammation, and metabolic regulation confusion.","","Electronic:978-1-4799-1309-1; POD:978-1-4799-1311-4","10.1109/BIBM.2013.6732702","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6732702","non-alcoholic liver disease;pathogenesis;text mining","Biochemistry;Biological processes;Diseases;Lipidomics;Liver diseases;Text mining","data mining;data visualisation;diseases;information retrieval;lipid bilayers;liver;medical computing;patient treatment;text analysis","NAFLD treatment;PubMed database;SinoMed database;TCM pathogenesis;TCM theory;biological factors;biological process;canonical data source;critical pathogenesis;data analyzing;data pretreating;data retrieving;data visualization;formulae-pattern-disease correlation;lipid metabolism disorder;metabolic regulation;nonalcoholic fatty liver disease;opening database;pathological factors;prevalence diseases;text mining;traditional Chinese medicine pathogenesis","","0","","13","","","18-21 Dec. 2013","","IEEE","IEEE Conference Publications"
"The virtual concreteness of the architectural project: Ideas and experimentations for a digital archive of the Italian Masters work in the 20th century","P. Albisinni; L. De Carlo; M. F. Mancini; A. Moscarelli; E. Mulla; P. Kantas","Dipt. di Storia Disegno e Restauro dell' Architettura, Sapienza Univ. di Roma, Rome, Italy","2013 Digital Heritage International Congress (DigitalHeritage)","20140220","2013","1","","705","708","We propose to illustrate a methodological approach aimed to establish a ""Digital archive of the Italian Masters work in the second half of the 20th century”. To this end, we consider the architectural project -from its graphic layout as a cultural heritage. Being as part of the field of new representational forms investigation, this work aims at designing, analyzing and communicating architecture. Thanks to its wide professional relapses, its prefiguration of architectural projects and its diffusion through different media, this is a highly developed research area (also at an international level). This is due to continuous development and usage of informatics technologies also in the architectural representation field. New forms of multimedia communication allow using image in all of its forms, from movement to ""real-time"" visualization, to the so-called ""augmented reality""; so we overcome the text and image dichotomy using the iconic processing as a critical-interpretative instrument. Computer modeling techniques, used for the project communication at different scales, are particularly suited for the analysis of architecture - especially the not-built-ones. They allow the reconstruction of the design process which lead to the spatial, morphological, functional configuration. Italian architects of the second half of last century, represented the national vanguard of contemporary architectural culture through their works. Going over the evolution of their design experimentations we need to involve both the institutional structures delegated to project materials storage, and those responsible for the valorization and dissemination of the architectural culture in Italy.","","Electronic:978-1-4799-3170-5; POD:978-1-4799-3171-2; USB:978-1-4799-3169-9","10.1109/DigitalHeritage.2013.6743822","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6743822","analysis of the architecture;archival documents;interpretation;video-communication","Computational modeling;Computer architecture;Computers;Media;Multimedia communication;Solid modeling;Visualization","augmented reality;data visualisation;history;information retrieval systems","Italian master work;Italy;architectural culture dissemination;architectural culture valorization;architectural project;augmented reality;computer modeling techniques;contemporary architectural culture;critical-interpretative instrument;cultural heritage;design process;digital archive;graphic layout;iconic processing;image dichotomy;information technology;multimedia communication;project communication;project material storage;real-time visualization;virtual concreteness","","0","","8","","","Oct. 28 2013-Nov. 1 2013","","IEEE","IEEE Conference Publications"
"Automatic keywords extraction from the domain texts: Implementation of the algorithm based on the MapReduce model","A. Nugumanova; A. Novosselov; Y. Baiburin; A. Karimov","Dept. of Inf. Technol., Eastern Kazakhstan State Tech. Univ., Ust-Kamenogorsk, Kazakhstan","2013 International Conference on Current Trends in Information Technology (CTIT)","20140227","2013","","","186","189","Automatic keywords extraction is used in almost all the tasks related to natural language processing, such as annotation, indexing, classification, machine translation, knowledge extraction, etc. A large number of effective methods and approaches were developed to solve this problem, and the most simple and robust ones of them are based on the statistics of words. In this paper we describe a statistical method based on Chi-square test. The traditional algorithm implementing this method is an inefficient and time-consuming one. The aim of the paper is to develop the algorithm of this method based on distributed computing model. So we describe the implementation of the algorithm based on the MapReduce model of distributed computing and present the results of experiments showing the benefits of distributed computing.","2377-5327;23775327","DVD:978-1-4799-2424-0; Electronic:978-1-4799-2425-7; POD:978-1-4799-2426-4","10.1109/CTIT.2013.6749500","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6749500","chi-square test;keywords extraction;mapreduce;natural language processing","Abstracts;Barium;Government;Human computer interaction;Natural languages","distributed processing;information retrieval;natural language processing;text analysis","Chi-square test;MapReduce model;automatic keywords extraction;distributed computing model;domain texts;statistical method","","3","","14","","","11-12 Dec. 2013","","IEEE","IEEE Conference Publications"
"String matching with multicore CPUs: Performing better with the Aho-Corasick algorithm","S. Arudchutha; T. Nishanthy; R. G. Ragel","Dept. of Comput. Eng., Univ. of Peradeniya, Peradeniya, Sri Lanka","2013 IEEE 8th International Conference on Industrial and Information Systems","20140206","2013","","","231","236","Multiple string matching is known as locating all the occurrences of a given number of patterns in an arbitrary string. It is used in bio-computing applications where the algorithms are commonly used for retrieval of information such as sequence analysis and gene/protein identification. Extremely large amount of data in the form of strings has to be processed in such bio-computing applications. Therefore, improving the performance of multiple string matching algorithms is always desirable. Multicore architectures are capable of providing better performance by parallelizing the multiple string matching algorithms. The Aho-Corasick algorithm is the one that is commonly used in exact multiple string matching algorithms. The focus of this paper is the acceleration of Aho-Corasick algorithm through a multicore CPU based software implementation. Through our implementation and evaluation of results, we prove that our method performs better compared to the state of the art.","2164-7011;21647011","Electronic:978-1-4799-0910-0; POD:978-1-4799-0907-0","10.1109/ICIInfS.2013.6731987","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6731987","Aho-Corasick;Multicore processor;POSIX threads","Algorithm design and analysis;Instruction sets;Multicore processing;Pattern matching;Software algorithms;Throughput","biocomputing;information retrieval;multiprocessing systems;string matching","Aho-Corasick algorithm;biocomputing applications;gene identification;information retrieval;multicore CPU;multicore CPU based software implementation;multicore architectures;multiple string matching algorithms;protein identification;sequence analysis","","3","","15","","","17-20 Dec. 2013","","IEEE","IEEE Conference Publications"
"How do you store a digital movie for 100 years?","A. Maltz","","IEEE Spectrum","20140220","2014","51","3","40","44","Think about your favorite movie: Is it a classic, like Citizen Kane? Maybe it's something from the French New Wave, such as Jules and Jim. Or perhaps it's a contemporary blockbuster, like Avatar. Now imagine that movie just disappeared, and you could never watch it again on the big screen. · You don't need to worry about anything like that happening at the moment because the major movie studios go to great lengths to protect their treasures. They can do this efficiently and inexpensively for one reason: Photochemical film is cheap and easy to preserve. All you need is a cold room that's not too humid and not too dry, and the chemically processed film will last for 100 years or longer. Film archivists know that because many works from the earliest days of motion pictures, produced in the first decade of the 20th century or even before, are still around. Centuries from now, it'll be easy enough to retrieve whats stored on such films-a process that requires little more than a light source and a lens- even if information about how exactly those movies were made is lost.","0018-9235;00189235","","10.1109/MSPEC.2014.6745882","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6745882","","Digital images;Economics;Motion pictures;Storage automation","entertainment;information retrieval;photographic lenses","chemically processed film;cold room;digital movie storage;information retrieval;lens;light source;motion pictures;movie studios;photochemical film","","0","","","","","March 2014","","IEEE","IEEE Journals & Magazines"
"An improved method for extracting acronym-definition pairs from biomedical Literature","Saneesh Mohammed N; K A Abdul Nazeer","Dept. of Comput. Sci. & Eng., Heera Coll. of Eng. & Technol., Trivandrum, India","2013 International Conference on Control Communication and Computing (ICCC)","20140206","2013","","","194","197","This paper deals with the problem of extracting acronym-definition pairs from biomedical text. We propose an improved Text mining system based on pattern matching method and space reduction heuristics which increases both recall and precision. Three metrics were used for evaluating the system - recall (measure of how much relevant data the system has extracted from text), precision (measure of how much data returned by the system is actually correct) and f-factor (combined value of recall and precision). Experimental results achieved 98.68% recall and 98.68% precision.","","Electronic:978-1-4799-0575-1; POD:978-1-4799-0574-4","10.1109/ICCC.2013.6731649","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6731649","","Bioinformatics;Databases;Measurement;Pattern matching;Terminology;Text mining","data mining;information retrieval;medical computing;pattern matching;text analysis","acronym-definition pair extraction;biomedical literature;biomedical text;f-factor metric;information retrieval methods;pattern matching method;precision metric;recall metric;space reduction heuristics;system evaluation;text mining system","","0","","5","","","13-15 Dec. 2013","","IEEE","IEEE Conference Publications"
"A model for keyword Profile Creation using extracted keywords and terminological ontology","N. A. b. Jamaludin; M. Annamalai; N. Jamil; Z. A. Bakar","Fac. of Comput. & Math. Sci., Univ. Teknol. MARA, Shah Alam, Malaysia","2013 IEEE Conference on e-Learning, e-Management and e-Services","20140210","2013","","","136","141","The main purpose of having a user profile is to provide personalized services for users based on their interests, knowledge, task, behavior, and demographic information. In this paper, we propose an Ontology-based Research Profile Creation (ObRPC) model to create keyword profiles of users to assist in the task of expert finding. The model proposes to integrate Latent Dirichlet Allocation (LDA), Domain Dictionary and Semantic matching with a terminological ontology for the creation of the user profiles.","","Electronic:978-1-4799-1574-3; POD:978-1-4799-1575-0","10.1109/IC3e.2013.6735980","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6735980","Keyword profile;Ontology-based profile;Profile Creation;User interest","Agriculture;Conferences;Encyclopedias;Libraries;Ontologies;Semantics;Thesauri","agricultural engineering;human factors;information retrieval;ontologies (artificial intelligence);research and development","LDA;MARDI;Malaysian Agricultural Research and Development Institute;ObRPC model;domain dictionary;keyword extraction;keyword profile creation;latent dirichlet allocation;ontology-based research profile creation model;personalized user services;semantic matching;terminological ontology;user demographic information;user interests;user knowledge;user profile creation;user task;users behavior","","0","","41","","","2-4 Dec. 2013","","IEEE","IEEE Conference Publications"
"Web-Based Language Model Domain Adaptation for Real World Voice Retrieval","M. Chen; Q. Zhang; Z. Wang; J. Pan; Y. Yan","Key Lab. of Speech Acoust. & Content Understanding, Beijing, China","2013 Ninth International Conference on Computational Intelligence and Security","20140224","2013","","","100","104","This paper presents our recent work on the development of a real world voice retrieval system, which automatically updates language models for a specific domain with the latest web data. Two of the main difficult issues in handling this system are tackled in this paper. First, when people use voice retrieval systems, new created ""hot words"" are inputted as the keywords. In order to ensure the quality of the user experience, it is important to increase the recognition performance of these hot words. Second, for our applications, the retrieval domain is given. How to automatically select in domain data from the web data and update domain-specific language models is another problem which needs to be solved. To address these issues, in the system the latest text training data are obtained by searching web data related to the top ranking hot words. Based on the data, a block-based language modeling method is proposed to automatically build and update domain-specific language models. Meanwhile, in-domain high frequency words and phrases are added into the lexicon for the lexicon updating. From real world users' voice retrieval dataset, experimental results showed that through the updating of our system, consistent improvements were achieved for in-domain voice retrieval recognition.","","CD-ROM:978-1-4799-2548-3; Electronic:978-1-4799-2549-0; POD:978-1-4799-2550-6","10.1109/CIS.2013.28","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6746364","blockbased language model;domain-specific language model;voice retrieval","Adaptation models;Data models;Entertainment industry;Hidden Markov models;Speech recognition;Training;Training data","Internet;information retrieval;natural language processing;text analysis","Web data search;Web-based language model domain adaptation;automatic language model update;block-based language modeling method;domain-specific language models;hot word recognition;in-domain high-frequency phrases;in-domain high-frequency words;in-domain voice retrieval recognition;lexicon updating;recognition performance;text training data;voice retrieval dataset;voice retrieval system","","0","","12","","","14-15 Dec. 2013","","IEEE","IEEE Conference Publications"
"Mobile Photo Recommendation and Logbook Generation Using Context-Tagged Images","W. Viana; R. Braga; F. D. A. Lemos; J. M. O. de Souza; R. A. F. Carmo; R. M. C. Andrade; H. Martin","Fed. Univ. of Ceara (UFC), Fortaleza, Brazil","IEEE MultiMedia","20140305","2014","21","1","24","34","Context-aware and semantic-based technologies have been successfully employed to improve multimedia management in mobile environments. Large sets of context-tagged images on the Web are a concrete example of this achievement. The authors present two mobile systems, MMedia2U and CAPTAIN, that take the concept of context-aware multimedia management beyond photo organization and annotation. CAPTAIN is a tool that helps generate logbooks using context-tagged images and tracking data. Crewmembers used this tool to manage multimedia content and publish it to a blog during a sea expedition. MMedia2U is a mobile photo recommender system that exploits the user's context and context-tagged images to improve photo recommendation.","1070-986X;1070986X","","10.1109/MMUL.2013.47","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6585251","CAPTAIN;MMedia2U;content generation;context-aware recommender systems;context-tagged images;mobile computing;multimedia;multimedia data management","Context awareness;Internet;Mobile communication;Mobile computing;Mobile handsets;Multimedia communication;Semantics","Internet;information retrieval;mobile computing;multimedia systems;photography;recommender systems","CAPTAIN;MMedia2U;World Wide Web;context-aware technology;context-tagged images;logbook generation;mobile photo recommendation;multimedia management;photo annotation;photo organization;recommender system;semantic-based technology","","1","","9","","20130823","Jan.-Mar. 2014","","IEEE","IEEE Journals & Magazines"
