"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6666124,6671324,6416033,6664232,6664775,6664361,6664641,6664324,6664049,6663579,6661781,6664636,6664618,6664772,6663497,6664399,6661820,6663413,6664429,6664633,6664623,6664615,6609126,6658045,6657925,6658009,6658650,6657174,6657154,6644173,6657159,6656064,6654408,6654492,6655690,6656088,6657301,6644008,6653657,6650270,6649040,6649230,6649677,6650541,6650325,6649853,6650138,6651096,6649577,6542654,6648197,6644955,6645660,6645997,6642482,6645996,6642465,6646007,6643043,6643085,6643373,6644941,6642462,6643009,6643124,6642484,6644343,6643096,6642469,6614152,6639330,6636704,6639278,6641708,6641335,6636377,6637572,6638129,6639320,6637308,6637229,6640939,6639318,6639378,6637412,6637407,6639277,6637421,6641758,6630881,6632053,6615707,6615754,6631625,6634009,6633973,6631599,6631667,6634090,6628625",2017/05/04 22:21:10
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A framework of community-based collaborative web publishing system","B. Liu","Beijing Inst. of Graphic Commun., Beijing, China","2013 IEEE International Conference on Signal Processing, Communication and Computing (ICSPCC 2013)","20131114","2013","","","1","4","With more and more publisher bodies publish machine-processable content on the web, the so-called web-3.0 era emerges. These contents, normally in forms of RDF triples, make the Internet a huge knowledge base. Hence, the Internet now empowers virtual communities than ever before. This paper introduces a framework for web publishing community that focuses on a domain of interest. The system starts from a predefined domain ontology, and crawls resources from the web of data. By semantic match making, the system facilitates users finding related resources and sharing content. The knowledge base can evolve with users' participation. Thus the system improves communications between human users by improving interoperation among machines.","","Electronic:978-1-4799-1027-4; POD:978-1-4799-1026-7","10.1109/ICSPCC.2013.6664049","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6664049","Web community;collaborative publishing;ontology","Communities;Crawlers;Ontologies;Portals;Publishing;Semantic Web;Semantics","Internet;content management;groupware;information retrieval;ontologies (artificial intelligence)","Internet;RDF triples;Web-3.0 era;community-based collaborative Web publishing system;content sharing;domain ontology;knowledge base;machine interoperation;machine-processable content publishing;resource crawling;resource finding;semantic match making;virtual community","","0","","14","","","5-8 Aug. 2013","","IEEE","IEEE Conference Publications"
"Sentiment-based text segmentation","C. G. Chiru; A. T. Hadgu","Department of Computer Science and Engineering Politehnica University of Bucharest Bucharest, Romania","2nd International Conference on Systems and Computer Science","20131017","2013","","","234","239","In this paper, we present a text segmentation system based on the sentiments expressed in the text. The system takes as input plain text (product review for instance) and uses two different resources for tagging the sentiment words: a sentiment words dictionary and SentiWordNet. Once the sentiment words are identified, the initial text is annotated with segmentation markers when polarity shifts. The system also outputs the counts of positive and negative sentiment words found in text and optionally annotates them with their valence.","","Electronic:978-1-4799-2022-8; POD:978-1-4799-2023-5","10.1109/IcConSCS.2013.6632053","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6632053","Parsing;Products Evaluation Based on Social Media;Sentiments Analysis;Tagging;Text Segmentation","Batteries;Dictionaries;Digital cameras;Feature extraction;Tagging;Warranties","dictionaries;information retrieval;social networking (online);text analysis;word processing","SentiWordNet;negative sentiment words;plain text;polarity shifts;positive sentiment words;segmentation markers;sentiment word dictionary;sentiment word identification;sentiment word tagging;sentiment-based text segmentation;text annotation","","3","","15","","","26-27 Aug. 2013","","IEEE","IEEE Conference Publications"
"Designing a web spam classifier based on feature fusion in the Layered Multi-population Genetic Programming framework","A. H. Keyhanipour; B. Moshiri","Control and Intelligent Processing, Center of Excellence, School of Electrical and Computer Engineering, College of Engineering, University of Tehran, Iran","Proceedings of the 16th International Conference on Information Fusion","20131021","2013","","","53","60","Nowadays, Web spam pages are a critical challenge for Web retrieval systems which have drastic influence on the performance of such systems. Although these systems try to combat the impact of spam pages on their final results list, spammers increasingly use more sophisticated techniques to increase the number of views for their intended pages in order to have more commercial success. This paper employs the recently proposed Layered Multi-population Genetic Programming model for Web spam detection task as well application of correlation coefficient analysis for feature space reduction. Based on our tentative results, the designed classifier, which is based on a combination of easy to compute features, has a very reasonable performance in comparison with similar methods.","","Electronic:978-1-4799-0284-2; POD:978-1-5090-0006-7","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6641335","Classifier;Layered Multi-Population Genetic Programming;Spam;Web","Correlation coefficient;Feature extraction;Genetic programming;Sociology;Unsolicited electronic mail;Web pages","Internet;Web sites;correlation methods;feature extraction;genetic algorithms;information retrieval;pattern classification;unsolicited e-mail","Web retrieval systems;Web spam classifier;Web spam detection task;Web spam pages;correlation coefficient analysis;feature fusion;feature space reduction;layered multipopulation genetic programming framework;layered multipopulation genetic programming model","","0","","23","","","9-12 July 2013","","IEEE","IEEE Conference Publications"
"Combination of Unsupervised Keyphrase Extraction Algorithms","Z. Zhu; M. Li; L. Chen; Z. Yang; S. Chen","Inst. of Intell. Machines, Hefei, China","2013 International Conference on Asian Language Processing","20131024","2013","","","33","36","Key phrase extraction plays a significant role in many language processing tasks such as text summarization, text categorization and information retrieval. However, none study combines several approaches to improve the performance of key phrase extraction. This paper first implements three representative unsupervised algorithms TfIdf, Text Rank and Expand Rank, and then proposes a generalized framework using serial, parallel and voting methods on combining these algorithms for comprehensive analysis of key phrase extraction. Experimental results, carried out on an evaluation dataset including 1040 abstracts from Chinese thesis, demonstrate the remarkable performance of some combination approaches.","","Electronic:978-0-7695-5063-3; POD:978-1-4799-1096-0","10.1109/IALP.2013.14","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6645997","combination method;information extraction;keyphrase extraction;unsupervised learning","Algorithm design and analysis;Computational linguistics;Data mining;Filtering algorithms;Merging;Standards;Time-frequency analysis","information retrieval;natural language processing;text analysis;unsupervised learning","Chinese thesis;ExpandRank algorithm;TextRank algorithm;TfIdf algorithm;combination method;comprehensive keyphrase extraction analysis;generalized framework;information retrieval;keyphrase extraction performance improvement;language processing tasks;parallel method;serial method;text categorization;text summarization;unsupervised keyphrase extraction algorithms;voting method","","0","","14","","","17-19 Aug. 2013","","IEEE","IEEE Conference Publications"
"Mining Recipes in Microblog","S. Liu; Q. Chen; S. Guan; X. Wang; H. Shi","Intell. Comput. Res. Center, Harbin Inst. of Technol., Shenzhen, China","2013 International Conference on Asian Language Processing","20131024","2013","","","29","32","Microblog, as an online communication platform, is becoming more and more popular. Users generate volumes of data everyday and the user generated content contains a lot of useful knowledge such as practical skills and technical expertise. This paper proposes a cross-data method to mine recipes in Microblog. In the proposed method, snippets of text relevant to recipes are firstly extracted from Baidu Encyclopedia. Secondly, the extracted snippets of text are used to train a domain-specific unigram language model. Thirdly, candidate recipes in Microblog are mined based on the unigram language model. Finally, some heuristic rules are used to identify real recipes from the candidate recipes. Experimental results show the effectiveness of the proposed method.","","Electronic:978-0-7695-5063-3; POD:978-1-4799-1096-0","10.1109/IALP.2013.13","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6645996","Baidu encyclopedia;Microblog;language model;recipes","Communities;Data mining;Domain specific languages;Encyclopedias;Media;Twitter","Web sites;data mining;encyclopaedias;information retrieval;natural language processing;text analysis","Baidu encyclopedia;cross-data method;domain-specific unigram language model;heuristic rules;knowledge;microblog;online communication platform;practical skills;recipes miining;technical expertise;text snippets extraction;user generated content","","1","","13","","","17-19 Aug. 2013","","IEEE","IEEE Conference Publications"
"Internet as the source for acquiring the medical information","M. Czerwińska","Lublin Univ. of Technol., Lublin, Poland","2013 Federated Conference on Computer Science and Information Systems","20131107","2013","","","1239","1246","The purpose of the present paper is to discuss the results of research conducted in 2012 in order to determine the role of Internet as the source for acquiring the medical information in a group of students. Obtained results confirm the assumed working hypothesis about big role of Internet as the source of medical information that the searching for medical information in Internet is the principal sign of the use of ICT solutions in health protection (as one of e-health elements). It has been examined what kind of information is searched by the patients, what Internet sources are used, what is the reason of the searching for medical information in Internet, what are the barriers encountered by the patients. Details are included in this paper.","","Electronic:978-83-60810-52-1; POD:978-1-4673-4471-5; USB:978-83-60810-53-8","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6644173","","Computers;Diseases;Drugs;Educational institutions;Internet;Medical diagnostic imaging","Internet;information retrieval;medical information systems","ICT solutions;Internet sources;e-health elements;health protection;medical information acquisition;patients","","0","","20","","","8-11 Sept. 2013","","IEEE","IEEE Conference Publications"
"Profiling web users preferences with text mining: Plan2See — Dynamic formulation of conceptual groups","P. B. Costa; S. Oliveira; L. Nunes","ISCTE-IUL, Lisbon, Portugal","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","20131017","2013","","","1","4","In this paper we propose a new approach to clustering Web-based content that could be leveraged by users' preferences. These preferences may imply grouping or dividing the initial clusters so that the resulting clusters represent users' profiles. This approach could be applied to recommend different textual contents, based on the clusters or per user. We conduct a summarized survey of what is the state-of-the-art towards a personalized and interactive manipulation of data by users and present the general configuration of our method and some preliminary results well as the objectives for future work.","2166-0727;21660727","Electronic:978-989-98434-0-0; POD:978-1-4799-1217-9","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615707","Clustering;Profiling;Statistical Models;Text Mining;Web 2.0","Dictionaries;IEEE Xplore;Internet;Recommender systems;Text mining;Web search","data mining;information retrieval;pattern clustering;text analysis","Plan2See;Web users preferences profiling;Web-based content clustering;initial cluster dividing;initial cluster grouping;interactive data manipulation;personalized data manipulation;text mining","","0","","21","","","19-22 June 2013","","IEEE","IEEE Conference Publications"
"Value of facebook for job search: Languishing present to a lucrative future","A. Kelkar; S. Kulkarni","Department of Information Technology, Pune Institute of Computer Technology, India","International Conference on Information Society (i-Society 2013)","20131021","2013","","","222","226","Though Facebook is mostly seen as an online social meeting place, its value as an information source cannot be denied. Hence, Facebook is increasingly being used not only to build and maintain social networks, but also to benefit from them by extracting information from the existing contacts. Online job-posting has become widespread and Facebook has entered into this domain with its Social Jobs app. In this paper, we examine the limited usage of Facebook as an information source till now. In particular, we focus on its usefulness for job-search and career growth. We also propose ways in which Facebook could be used to extract job-search information. Further, we present how job-search could take a whole new meaning with Facebook, when fully utilized. We support our proposal with the results of a survey conducted on a considerable number of Facebook users in the age group of 20-35 years, who are either students looking for opportunities or seeking jobs.","","Electronic:978-1-908320-13-1; POD:978-1-4799-0861-5","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6636377","information resource;job search;social networking sites","Companies;Facebook","age issues;employment;information retrieval;social networking (online)","Facebook;age group;career growth;information extraction;information source;job search;job seeking;online job-posting;online social meeting place;social jobs app;social networks","","0","","17","","","24-26 June 2013","","IEEE","IEEE Conference Publications"
"Automatic generation of fill-in clues and answers from raw texts for crosswords","B. Ranaivo-Malançon; T. Lim; J. L. Minoi; A. J. R. Jupit","Faculty of Computer Science and Information Technology, Universiti Malaysia Sarawak, Kota Samarahan, Malaysia","2013 8th International Conference on Information Technology in Asia (CITA)","20131021","2013","","","1","5","This paper presents a method to generate fill-in clues and answers for building automatically a crossword. Answers are capitalised words present in an input sentence and clues are segments of the dependency syntactic structure of that sentence. The pairs (Clue, ANSWER) are extracted from a collection of raw sentences related to the history of Sarawak. This work is at its early stage, and thus the proposed method that generates automatically fill-in clues, was tested on a small set of sentences and the obtained results are promising. Near 53% of the generated fill-in clues are considered correct. The major contribution of this work is the innovative strategy used to read the result of a pre-order depth-first search applied on a dependency graph to generate the clues. The clues and answers generator is implemented in Python.","","Electronic:978-1-4799-1092-2; POD:978-1-4799-1090-8","10.1109/CITA.2013.6637572","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6637572","Sarawak history;fill-in clues generation;thematic crossword","Asia;Buildings;Dictionaries;Generators;History;Information technology;Syntactics","graph theory;question answering (information retrieval);text analysis;tree searching","Python;Sarawak history;answer extraction;automatic answer generation;automatic fill-in clue generation;clue extraction;crosswords;dependency graph;dependency syntactic structure;innovative strategy;preorder depth-first search;raw texts","","0","","2","","","1-4 July 2013","","IEEE","IEEE Conference Publications"
"Interactive Exploration of Surveillance Video through Action Shot Summarization and Trajectory Visualization","A. H. Meghdadi; P. Irani","Department of Computer Science, University of Manitoba","IEEE Transactions on Visualization and Computer Graphics","20131016","2013","19","12","2119","2128","We propose a novel video visual analytics system for interactive exploration of surveillance video data. Our approach consists of providing analysts with various views of information related to moving objects in a video. To do this we first extract each object's movement path. We visualize each movement by (a) creating a single action shot image (a still image that coalesces multiple frames), (b) plotting its trajectory in a space-time cube and (c) displaying an overall timeline view of all the movements. The action shots provide a still view of the moving object while the path view presents movement properties such as speed and location. We also provide tools for spatial and temporal filtering based on regions of interest. This allows analysts to filter out large amounts of movement activities while the action shot representation summarizes the content of each movement. We incorporated this multi-part visual representation of moving objects in sViSIT, a tool to facilitate browsing through the video content by interactive querying and retrieval of data. Based on our interaction with security personnel who routinely interact with surveillance video data, we identified some of the most common tasks performed. This resulted in designing a user study to measure time-to-completion of the various tasks. These generally required searching for specific events of interest (targets) in videos. Fourteen different tasks were designed and a total of 120 min of surveillance video were recorded (indoor and outdoor locations recording movements of people and vehicles). The time-to-completion of these tasks were compared against a manual fast forward video browsing guided with movement detection. We demonstrate how our system can facilitate lengthy video exploration and significantly reduce browsing time to find events of interest. Reports from expert users identify positive aspects of our approach which we summarize in our recommendations for future video visual analytics systems.","1077-2626;10772626","","10.1109/TVCG.2013.168","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6634090","Data visualization;Image segmentation;Interactive states;Navigation;Surveillance;Tracking;Video visual analytics;Visual analytics;surveillance video;video browsing and exploration;video summarization;video visualization","Data visualization;Image segmentation;Interactive states;Navigation;Surveillance;Tracking;Visual analytics","data analysis;data visualisation;image representation;information retrieval;spatial filters;video signal processing;video surveillance","action shot representation;action shot summarization;manual fast forward video browsing;movement detection;movements overall timeline;multipart visual representation;object movement path extraction;regions-of-interest;sViSIT;single action shot image;space-time cube;spatial filtering;surveillance video data interactive exploration;tasks time-to-completion;temporal filtering;trajectory visualization;video visual analytics system","Algorithms;Artificial Intelligence;Computer Graphics;Image Interpretation, Computer-Assisted;Pattern Recognition, Automated;Photography;Reproducibility of Results;Sensitivity and Specificity;User-Computer Interface;Video Recording","14","2","33","","","Dec. 2013","","IEEE","IEEE Journals & Magazines"
