"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6316576,6316714,6316685,6313632,6313663,6314147,6313768,6313738,6311035,6311204,6309007,6309117,6311134,6311065,6178009,6305822,6305942,6305791,6305954,6305658,6308231,6305303,6305311,6305830,6306089,6306177,6303044,6304232,6302996,6127876,6303014,6303002,6303038,6304117,6235982,6298842,6299089,6299365,6298879,6301331,6299404,6299308,6299414,6299336,6298827,6298201,6299363,6299371,6300740,6215070,6239609,6239610,6297214,6297136,6297293,6296825,6297689,6296975,6297213,6296826,6253269,6296009,6295279,6296207,6296139,6296205,6295779,6295370,6295810,6295342,6295284,6295144,6295807,6295827,6203495,6295195,6293175,6292531,6289102,6263060,6288026,6287916,6289061,6290243,6291475,6289078,6288390,6266327,6291287,6287734,6263112,6263137,6289961,6289047,6288975,6291523,6288255,6266367,6289231,6284106",2017/05/04 22:26:02
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A Text Representation Method Based on Harmonic Series","X. Chen; C. Wu","Sch. of Comput. Eng. & Sci., Shanghai Univ., Shanghai, China","2012 IEEE 11th International Conference on Trust, Security and Privacy in Computing and Communications","20120906","2012","","","1830","1834","Text representation problem is one of the fundamental but most important issues in the areas of information processing and retrieval, and still a big challenge. From the perspective of cognitive psychology, this paper employs the ideas of the human cognitive process to the machine text understanding. And aiming at the structure of paper texts, we propose a cognition network model based on the Harmonic Series with the consideration of both key occurrence frequencies and occurrence locations. The proposed model is not only simple, but also effective and can be easily handled as RFID data in the Internet of Things.","2324-898X;2324898X","Electronic:978-0-7695-4745-9; POD:978-1-4673-2172-3","10.1109/TrustCom.2012.60","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6296207","Cognition Network;Harmonic Series;Internet of Things;Text Representation","Computers;Harmonic analysis;Humans;Internet;Radiofrequency identification;Semantics;XML","Internet;cognitive systems;harmonics;information retrieval;psychology;radiofrequency identification;text analysis","Internet of Things;RFID data;cognition network model;cognitive psychology;harmonic series;human cognitive process;information processing;information retrieval;key occurrence frequencies;machine text understanding;occurrence locations;paper text structure;text representation method","","1","","18","","","25-27 June 2012","","IEEE","IEEE Conference Publications"
"GPU-accelerated scene categorization under multiscale category-specific visual word strategy","W. T. Chu; S. C. Tseng","National Chung Cheng University, Chiayi, Taiwan","2012 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","20120830","2012","","","885","888","We utilize GPU to accelerate an essential component for computer vision and multimedia information retrieval, i.e. scene categorization. To construct bag of word models, we modify calculation of Euclidean distance so that feature clustering and visual word quantization can be processed in a parallel manner. We provide details of GPU implementations and conduct comprehensive experiments to verify the efficiency of GPU on multimedia analysis.","1520-6149;15206149","Electronic:978-1-4673-0046-9; POD:978-1-4673-0045-2; USB:978-1-4673-0044-5","10.1109/ICASSP.2012.6288026","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6288026","GPU;multiscale category-specific visual words;scene categorization","Feature extraction;Graphics processing unit;Indexes;Instruction sets;Vector quantization;Vectors;Visualization","computer vision;graphics processing units;information retrieval;multimedia computing;pattern clustering","Euclidean distance;GPU implementations;GPU-accelerated scene categorization;bag of word models;comprehensive experiments;computer vision;feature clustering;multimedia analysis;multimedia information retrieval;multiscale category-specific visual word strategy;visual word quantization","","0","","6","","","25-30 March 2012","","IEEE","IEEE Conference Publications"
"End-to-end speech recognition accuracy metric for voice-search tasks","M. Levit; S. Chang; B. Buntschuh; N. Kibre","Speech at Microsoft, Microsoft Corporation, USA","2012 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","20120830","2012","","","5141","5144","We introduce a novel metric for speech recognition success in voice search tasks, designed to reflect the impact of speech recognition errors on user's overall experience with the system. The computation of the metric is seeded using intuitive labels from human subjects and subsequently automated by replacing human annotations with a machine learning algorithm. The results show that search-based recognition accuracy is significantly higher than accuracy based on sentence error rate computation, and that the automated system is very successful in replicating human judgments regarding search quality results.","1520-6149;15206149","Electronic:978-1-4673-0046-9; POD:978-1-4673-0045-2; USB:978-1-4673-0044-5","10.1109/ICASSP.2012.6289078","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6289078","semantic accuracy;voice search","Accuracy;Error analysis;Humans;Measurement;Search engines;Speech;Speech recognition","information retrieval;learning (artificial intelligence);speech recognition","end-to-end speech recognition accuracy metric;human judgment replication;machine learning algorithm;search quality results;search-based recognition accuracy;sentence error rate computation;speech recognition error impact;voice search tasks","","1","","7","","","25-30 March 2012","","IEEE","IEEE Conference Publications"
"Discovery and cataloging of deep Web sources","C. Hicks; M. Scheffer; A. H. H. Ngu; Q. Z. Sheng","Department of Computer Science, Texas State University, San Marcos, USA","2012 IEEE 13th International Conference on Information Reuse & Integration (IRI)","20120917","2012","","","224","230","With more and more information goes online, extracting and managing the information from the Internet is becoming increasingly important. While the surface Web's information is relatively easy to obtain thanks to search engines such as Google and Bing, collecting the information from the deep Web is still a challenging task and these search engines do not index information located inside the deep Web. Compared to the surface Web, the deep Web contains vast more information. In particular, building a generalized search engine that can index deep Web across all domains remains a difficult research problem. In this paper, we highlight these challenges and demonstrate via prototype implementation of a generalized deep Web discovery framework that can achieve high precision.","","Electronic:978-1-4673-2284-3; POD:978-1-4673-2282-9; USB:978-1-4673-2283-6","10.1109/IRI.2012.6303014","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6303014","","Crawlers;Google;HTML;Indexes;Manuals;Search engines;Web sites","Internet;indexing;information retrieval;search engines","Bing;Google;Internet;deep Web source cataloging;deep Web source discovery;information index;search engines","","0","","17","","","8-10 Aug. 2012","","IEEE","IEEE Conference Publications"
"Efficient Searching Mechanism for Trust-Aware Recommender Systems Based on Scale-Freeness of Trust Networks","W. Yuan; D. Guan; L. Shu; J. Niu","Dept. of Comput. Sci. &amp; Technol., Harbin Eng. Univ., Harbin, China","2012 IEEE 11th International Conference on Trust, Security and Privacy in Computing and Communications","20120906","2012","","","1819","1823","One fundamental requirement of the trust-aware recommender system (TARS) is to efficiently find as many recommenders as possible for the active users. Existing approaches of TARS choose to search the entire trust network, which have very high computational cost. Though the trust network is the scale-free network, we show via experiments that TARS cannot find satisfactory number of recommenders by directly applying the classical searching mechanism of the scale-free network. This is because it chooses the local highest-degree node at each step of the trust propagation. Since the power of the trust network's degree distribution is not big enough, the selected nodes cannot cover superior number of users. In this paper, we propose an efficient searching mechanism, named S_Searching, for TARS based on the scale-freeness of trust networks: choosing the global highest-degree nodes to construct a Skeleton, and searching the recommenders via this Skeleton. Benefiting from the superior outdegrees of the nodes in the Skeleton, S_Searching can find the recommenders very efficiently. Experimental results show that S_Searching can find almost the same number of recommenders as that of conducting full search, which is much more than that of applying the classical searching mechanism in the scale-free network, while the computational complexity and cost is much less.","2324-898X;2324898X","Electronic:978-0-7695-4745-9; POD:978-1-4673-2172-3","10.1109/TrustCom.2012.143","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6296205","recommender system;scale-freeness;searching mechanism;trust network;trust-aware","Computational complexity;Computational modeling;Educational institutions;Internet;Recommender systems;Skeleton;Strontium","complex networks;computational complexity;information retrieval;recommender systems;security of data","S-Searching;Skeleton;TARS;classical searching mechanism;computational complexity;cost;local highest-degree node;trust network degree distribution;trust network scale-freeness;trust propagation;trust-aware recommender systems","","1","","13","","","25-27 June 2012","","IEEE","IEEE Conference Publications"
"Finding story chains in newswire articles","X. Zhu; T. Oates","CSEE Department, University of Maryland, Baltimore County, 1000 Hilltop Circle, USA","2012 IEEE 13th International Conference on Information Reuse & Integration (IRI)","20120917","2012","","","93","100","Massive amounts of information about news events are published on the Internet every day in online newspapers, blogs, and social network messages. While search engines like Google help retrieve information using keywords, the large volumes of unstructured search results returned by search engines make it hard to track the evolution of an event. A story chain is composed of a set of news articles that reveal hidden relationships among different events. Traditional keyword-based search engines provide limited support for finding story chains. In this paper, we propose a random walk based algorithm to find story chains. When breaking news happens, many media outlets report the same event. We have two pruning mechanisms in the algorithm to automatically exclude redundant articles from the story chain and to ensure efficiency of the algorithm. Experimental results show that our proposed algorithm can generate coherent story chains without redundancy.","","Electronic:978-1-4673-2284-3; POD:978-1-4673-2282-9; USB:978-1-4673-2283-6","10.1109/IRI.2012.6302996","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6302996","","Bipartite graph;Coherence;Earthquakes;Hurricanes;Joining processes;Redundancy;Search engines","information retrieval;search engines;social networking (online)","Google;Internet;blogs;information retrieval;keyword-based search engines;newswire articles;online newspapers;pruning mechanisms;random walk based algorithm;social network messages;story chains","","1","","12","","","8-10 Aug. 2012","","IEEE","IEEE Conference Publications"
"Quantitative Fusion of Multi-sensor Observations with Combination of Physical and Empirical Models","Y. Liu; R. Liu; X. Cheng","Key Lab. for Remote Sensing Sci., Beijing Normal Univ., Beijing, China","2012 4th International Conference on Intelligent Human-Machine Systems and Cybernetics","20120920","2012","2","","340","343","Fusion of multi-sensor observations of satellites would improve land surface monitoring. Physical-based model is the most popular method for retrieval of atmospheric and land surface parameters from remote sensing data for its applicability for large area, while empirical model is more efficient and requires fewer constraints. In this paper, a pixel-based quantitative fusion algorithm of multi-sensor observations with combination of physical and empirical model is presented. Firstly, the parameter was retrieved from one sensor data based on physical model, and then used to establish the pixel-based empirical relationships with measurements of another sensor. Thus, the two retrieval methods could be combined and the observations of two sensors could also be fused. The algorithm was applied to fuse MISR with multi-angular measurements and MODIS with high temporal resolution for retrieval of Leaf Area Index (LAI). The results were evaluated using field measurements in Changbaishan.","","Electronic:978-0-7695-4721-3; POD:978-1-4673-1902-7","10.1109/IHMSC.2012.177","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6305791","Data fusion;empirical model;physical model;remote sensing","Atmospheric modeling;Biological system modeling;Land surface;MODIS;Reflectivity;Remote sensing;Strontium","artificial satellites;image resolution;information retrieval;remote sensing;sensor fusion","LAI retrieval;MODIS;empirical models;high temporal resolution;land surface monitoring;leaf area index retrieval;multi-angular measurements;multisensor fusion;multisensor observations;physical models;pixel-based quantitative fusion algorithm;remote sensing data;retrieval methods;satellites","","0","","","","","26-27 Aug. 2012","","IEEE","IEEE Conference Publications"
"Application of Natural Language Processing and Evidential Analysis to Web-Based Intelligence Information Acquisition","N. Danilova; D. Stupples","Sch. of Eng. & Math. Sci., City Univ. London, London, UK","2012 European Intelligence and Security Informatics Conference","20120913","2012","","","268","273","The quality of decisions made in business and government relates directly to the quality of the information used to formulate the decision. This information may be retrieved from an organization's knowledge base (Intranet) or from the World Wide Web. Intelligence services Intranet held information can be efficiently manipulated by technologies based upon either semantics such as ontologies, or statistics such as meaning-based computing. These technologies require complex processing of large amount of textual information. However, they cannot currently be effectively applied to Web-based search due to various obstacles, such as lack of semantic tagging. A new approach proposed in this paper supports Web-based search for intelligence information utilizing evidence-based natural language processing (NLP). This approach combines traditional NLP methods for filtering of Web-search results, Grounded Theory to test the completeness of the evidence, and Evidential Analysis to test the quality of gathered information. The enriched information derived from the Web-search will be transferred to the intelligence services knowledge base for handling by an effective Intranet search system thus increasing substantially the information for intelligence analysis. The paper will show that the quality of retrieved information is significantly enhanced by the discovery of previously unknown facts derived from known facts.","","Electronic:978-0-7695-4782-4; POD:978-1-4673-2358-1","10.1109/EISIC.2012.41","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6298842","evidential analysis;grounded theory;information intelligence;natural language processing;semantic similarity","Google;Knowledge based systems;Natural language processing;Search engines;Search problems;Semantics;Thesauri","Internet;information retrieval;natural language processing","NLP;Web based intelligence information acquisition;World Wide Web;evidential analysis;information retrieval;intelligence services Intranet;meaning based computing;natural language processing;semantic tagging","","0","","21","","","22-24 Aug. 2012","","IEEE","IEEE Conference Publications"
"Forward-Projection Architecture for Fast Iterative Image Reconstruction in X-Ray CT","J. K. Kim; J. A. Fessler; Z. Zhang","Department of Electrical and Computer Engineering, University of Michigan, Ann Arbor, MI, USA","IEEE Transactions on Signal Processing","20120911","2012","60","10","5508","5518","Iterative image reconstruction can dramatically improve the image quality in X-ray computed tomography (CT), but the computation involves iterative steps of 3D forward- and back-projection, which impedes routine clinical use. To accelerate forward-projection, we analyze the CT geometry to identify the intrinsic parallelism and data access sequence for a highly parallel hardware architecture. To improve the efficiency of this architecture, we propose a water-filling buffer to remove pipeline stalls, and an out-of-order sectored processing to reduce the off-chip memory access by up to three orders of magnitude. We make a floating-point to fixed-point conversion based on numerical simulations and demonstrate comparable image quality at a much lower implementation cost. As a proof of concept, a 5-stage fully pipelined, 55-way parallel separable-footprint forward-projector is prototyped on a Xilinx Virtex-5 FPGA for a throughput of 925.8 million voxel projections/s at 200 MHz clock frequency, 4.6 times higher than an optimized 16-threaded program running on an 8-core 2.8-GHz CPU. A similar architecture can be applied to back-projection for a complete iterative image reconstruction system. The proposed algorithm and architecture can also be applied to hardware platforms such as graphics processing unit and digital signal processor to achieve significant accelerations.","1053-587X;1053587X","","10.1109/TSP.2012.2208636","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6239609","Algorithm and architecture co-optimization;X-ray computed tomography;hardware acceleration;iterative image reconstruction;separable footprint projection","Computed tomography;Computer architecture;Detectors;Image reconstruction;Quantization;System-on-a-chip;X-ray imaging","X-ray imaging;computerised tomography;field programmable gate arrays;geometry;image reconstruction;information retrieval;iterative methods;medical image processing;numerical analysis","ίoating-point to fixed-point conversion;16-threaded program optimization;3D back-projection;3D forward-projection;5-stage fully pipelining;55-way parallel separable-footprint forward-projector;CPU;CT geometry analysis;X-ray CT;X-ray computed tomography;Xilinx Virtex-5 FPGA;clock frequency;data access sequence;digital signal processor;fast iterative image reconstruction;frequency 2.8 GHz;frequency 200 MHz;graphics processing unit;highly parallel hardware architecture;image quality;intrinsic parallelism identification;numerical simulation;off-chip memory access reduction;out-of-order sectored processing;pipeline stall removal;routine clinical use;water-filling buffer","","7","1","20","","20120713","Oct. 2012","","IEEE","IEEE Journals & Magazines"
"Preliminary Test and Evaluation of Nondestructive Examination for ITER First Wall Development in Korea","S. K. Kim; E. H. Lee; J. S. Yoon; H. K. Jung; D. W. Lee; B. Y. Kim","Korea Atomic Energy Research Institute, Daejeon, Korea","IEEE Transactions on Plasma Science","20120907","2012","40","9","2285","2289","ITER first wall (FW) includes a beryllium armour joined to a Cu heat sink with a stainless steel back plate. These FW panels are one of the critical components in the ITER tokamak with a maximum surface heat flux of 5 MW/m<sup>2</sup>. Therefore, a qualification test needs to be performed with the goal to qualify the joining technologies required for the ITER FW. Various mock-ups were fabricated to develop the manufacturing procedure of FW components. For the nondestructive examination of the fabricated mock-ups, an ultrasonic test (UT) was performed with optimized probes. The UT was performed by using a three-axis digital ultrasonic C-scan system and software. The system comprised an ultrasonic pulser and receiver, model Panametrics 5800PR; a personal computer having an internal analog/digital converter board and four-axis motion control board; and a three-axis scanning tank. Two types of transducers were used for this experiment. One was Panametrics V312-SU, having a center frequency of 10 MHz (nominal) and a piezoelectric element diameter of 0.25 in with a flat protective layer for the Be/Cu. The other was Panametrics V309-SU with a center frequency of 5 MHz and an element diameter of 0.5 in for the Cu/SS interface. Winspect software controlled all aspects of data acquisition, motion control, data archiving, and image display. Based on the acceptance criteria, the average amplitude of the interface signals, which have about 50% of the reference echo amplitude, was recorded and analyzed on each beryllium tile. An image-analysis software analyzed the statistics of amplitude distribution and calculated the unacceptable area. Each mock-up that passed these UTs was concluded to qualify the joining technologies required for an ITER FW by using a high-heat flux test facility. As a result of these qualification tests based on the acceptance criteria of an ITER FW, the fabrication technologies will be utilized to develop the FW of plasma-facing components.","0093-3813;00933813","","10.1109/TPS.2012.2206614","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6253269","ITER;mock-up;nondestructive examination;qualification test;semiprototype;ultrasonic test (UT)","Acoustics;Beryllium;Cooling;Fabrication;Heating;Software","Tokamak devices;analogue-digital conversion;armour;beryllium;copper;data acquisition;heat sinks;image processing;information retrieval systems;joining processes;motion control;piezoelectric transducers;plasma toroidal confinement;plasma-wall interactions;protective coatings;stainless steel;ultrasonic materials testing","FW panels;ITER first wall;ITER tokamak;Panametrics 5800PR;Winspect software;acceptance criteria;amplitude distribution;beryllium armour;data acquisition;data archiving;four-axis motion control board;frequency 10 MHz;heat sink;high-heat flux test facility;image display;image-analysis software;interface signals;internal analog-digital converter;joining technology;manufacturing procedure;nondestructive testing;piezoelectric element;plasma-facing components;reference echo amplitude;stainless steel back plate;surface heat flux;three-axis digital ultrasonic C-scan system;three-axis scanning tank;transducers;ultrasonic pulser;ultrasonic receiver;ultrasonic test","","1","","8","","20120730","Sept. 2012","","IEEE","IEEE Journals & Magazines"
