"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5712030,5545401,5711740,5707266,5707258,5706654,5708732,5708628,5706749,5708414,5709160,5707167,5706588,5709184,5709328,5708462,5709365,5708464,5706846,5708901,5708875,5708446,5708738,5708728,5707040,5708438,5698391,5706211,5705844,5705787,5706190,5704879,5705886,5704958,5703845,5703948,5703796,5704074,5703848,5704116,5704399,5704337,5704097,5703835,5704085,5703905,5701888,5704405,5700854,5700853,5700851,5700880,5692921,5694005,5693897,5693322,5694008,5693916,5696223,5693213,5696512,5694493,5694059,5693409,5693529,5695466,5696360,5698491,5693432,5693978,5693321,5694475,5695480,5699426,5698490,5693370,5694085,5693299,5689588,5687655,5688932,5689532,5689627,5687724,5689665,5692734,5610728,5662276,5663510,5687201,5663525,5688008,5663511,5662318,5687468,5662647,5687428,5475278,5687963,5663519",2017/05/04 22:33:24
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Profit of extending standard relational databases with the Intelligent Cluster Index (ICIx)","S. Leuoth; A. Adam; W. Benn","Dimensio informatics GmbH, Development Division 09111 Chemnitz, Germany","2010 11th International Conference on Control Automation Robotics & Vision","20110204","2010","","","1198","1205","In this paper, we present a strategy to reduce the processing time needed for selection operations with many attributes in standard database systems. These problems mostly occur in data mining, data analysis, information retrieval, and applications with high combinatorial complexity. In these systems, standard indexes do not gain a satisfying performance. Currently, this problem is tackled using more computing power or special solutions instead of standard databases. Our approach is to interpret the queries as high-dimensional point or range queries. Thus, we provide a “real” solution to answering complex queries rather than merely postponing the problems using technical methods. We show the benefit of multidimensional data structures. This benefit can be transferred to a lot of applications (e.g. Business Intelligence, Bill Of Materials Explosion, DNA Sequence Search), not only advanced applications of database systems like GIS, CAD, or multimedia. Finally, a very small sample data set is used to show the profit of our approach and we present possible integration points of the ICIx into standard relational database.","","Electronic:978-1-4244-7815-6; POD:978-1-4244-7814-9","10.1109/ICARCV.2010.5707266","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5707266","Content-Based Indexing;ICIx;Multi-Dimensional Index;Query Processing","Indexing;Relational databases;Time factors;Transforms","data structures;pattern clustering;query processing;question answering (information retrieval);relational databases","combinatorial complexity;complex query answering;data analysis;data mining;information retrieval;intelligent cluster index;multidimensional data structures;query processing;standard relational database","","0","","32","","","7-10 Dec. 2010","","IEEE","IEEE Conference Publications"
"A hybrid computational model for spoken language understanding","G. Huang; M. J. Er","School of Electrical and Electronics Engineering, Nanyang Technological University, Singapore","2010 11th International Conference on Control Automation Robotics & Vision","20110204","2010","","","2078","2083","This paper shows that the integration of statistical and connectionist methods can greatly enhance human-computer interaction through speech. The research approach is inspired by recent advances in high performance automatic speech recognition (ASR) systems and neurocognitive researches of natural language understanding (NLU). And a modest hybrid computational model is proposed and implemented to achieve intelligent spoken language understanding (SLU) in an information retrieval system.","","Electronic:978-1-4244-7815-6; POD:978-1-4244-7814-9","10.1109/ICARCV.2010.5707258","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5707258","Human-computer interaction;natural language understanding;speech recognition;spoken language understanding","Acoustics;Computational modeling;Hidden Markov models;Semantics;Speech;Speech recognition;Syntactics","cognitive systems;human computer interaction;information retrieval;natural language processing;speech recognition;statistical analysis","automatic speech recognition system;human computer interaction;hybrid computational model;information retrieval system;intelligent spoken language understanding;natural language understanding;neurocognitive research;statistical methods","","0","","27","","","7-10 Dec. 2010","","IEEE","IEEE Conference Publications"
"Anubis: An attestation protocol for distributed context-aware applications","S. Buthpitiya; F. T. Sun; H. T. Cheng; P. Tague; M. Griss; A. K. Dey","Department of Electrical and Computer Engineering, Carnegie Mellon University, 5000 Forbes Ave., Pittsburgh, PA, USA","2010 Sixth International Conference on Intelligent Sensors, Sensor Networks and Information Processing","20110204","2010","","","251","256","Sharing sensitive context information among multiple distributed components in mobile environments introduces major security concerns. The distributed sensing, processing and actuating components of these applications can be compromised and modified or impersonated to extract private and confidential information or to inject false information. In this paper we present the Anubis protocol for remote code attestation and access control of distributed components using remote execution of trusted code. Our Anubis protocol leverages previous work in the fields of wireless sensor networks and secure web-browsing. Anubis allows new components to be introduced to the environment without updating existing components. Our implementation of Anubis in Android G1 based applications shows that the protocol introduces manageable overhead (less than 600 ms latency and 35 kB packet overhead) which does not significantly impact the user experience.","","Electronic:978-1-4244-7177-5; POD:978-1-4244-7174-4","10.1109/ISSNIP.2010.5706749","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5706749","","Authentication;Computational modeling;Context;Protocols;Public key;Servers","authorisation;cryptographic protocols;information retrieval;mobile computing;operating systems (computers);peer-to-peer computing;wireless sensor networks","Android Gl based application;Anubis protocol;access control;attestation protocol;confidential information extraction;distributed context-aware application;distributed sensing;private information extraction;remote code attestation;secure Web-browsing;sensitive context information sharing;wireless sensor networks","","1","","17","","","7-10 Dec. 2010","","IEEE","IEEE Conference Publications"
"A general search method based on social communities in P2P networks","Mo Hai; Shuhang Guo","School of Information, Central University of Finance and Economics, Beijing, China","2010 IEEE International Conference on Progress in Informatics and Computing","20110113","2010","1","","547","551","With the increase of the amount of information stored in P2P networks, how to search the information satisfying users' needs efficiently becomes very important. Current researches on search algorithms focus on increasing search efficiency(measured by the length of routing path) or decreasing search cost(measured by the number of messages) at the cost of sacrificing the recall rate. However, there is no work which increases search efficiency, decreases search cost and increase the recall rate. In this paper, we propose a general search method which can be applied in both unstructured P2P networks and structured P2P networks. In this method, social communities are formed dynamically on top of P2P overlay networks. Each social community is made up of peers who share similar characteristics, such as interests, search behavior, etc. These characteristics are dynamic, so the social communities will change as any peer's characteristics have changed. In this method, a search request is forwarded by taking use of the social communities. Simulation results show our proposed method achieves a higher search efficiency, a lower search cost and a higher recall rate compared with traditional search algorithms.","","Electronic:978-1-4244-6789-1; POD:978-1-4244-6788-4","10.1109/PIC.2010.5687468","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5687468","P2P networks;search cost;search efficiency;social community","Biological system modeling;Communities;Educational institutions;Floods;Lead;Peer to peer computing;Robustness","information retrieval;peer-to-peer computing","P2P networks;decreasing search cost;general search method;increasing search efficiency;search algorithms;search request;social communities","","0","","22","","","10-12 Dec. 2010","","IEEE","IEEE Conference Publications"
"The humidity retrievals using BP neural network algorithm based on mexihat or morlet wavelet function in clear-sky","J. He; S. Zhang; Y. Huang; Zhang Yu; F. Sun","Center for space science and applied research, Chinese academy of sciences, Beijing, 100190, China","Proceedings of the 9th International Symposium on Antennas, Propagation and EM Theory","20110120","2010","","","502","504","The paper presents three algorithms to retrieve the humidity profiles from the observing datasets of FENGYUN-3A (FY-3A) satellite microwave humidity sensor. Compared to widely used algorithm-BP artificial neural network (BP-ANN), the algorithms of ANN based on morelet and mexihat function can avoid the conditions of easily getting stuck in local minima and reaching convergence with long time. Especially, the BP-ANN with mexihat function can decrease the training time and improve the humidity retrievals.","","Electronic:978-1-4244-6908-6; POD:978-1-4244-6906-2","10.1109/ISAPE.2010.5696512","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5696512","back-propagation neural network;humidity profile;mexihat wavelet function;microwave humidity sensor;morlet wavelet function","","backpropagation;geophysics computing;humidity sensors;information retrieval;neural nets;wavelet transforms","BP neural network algorithm;FENGYUN-3A;Mexihat wavelet function;Morlet wavelet function;humidity retrievals;satellite microwave humidity sensor","","1","","14","","","Nov. 29 2010-Dec. 2 2010","","IEEE","IEEE Conference Publications"
"A Browser/Server Product Data Management System","S. Yong","Sch. of Mech. Eng., Shenyang Ligong Univ., Shenyang, China","2010 Asia-Pacific Conference on Power Electronics and Design","20110113","2010","","","43","46","In this paper, a design of a browser/server product data management (BSPDM) is presented. It is aimed at achieving the goal of e-Manufacturing by providing an effective tool for product database management through the Internet utilizing Java EE technologies. The BSPDM mainly uses Servlets and JSP to handle user inputs and manage and retrieve product data from the database through the JDBC driver, with the server components stored on a web server system called Tomcat. Within this environment, all parties involved in product design and manufacture can access the log-in page with the given URL after a successful identity authorization. Consequently, these users can create, search and/or manipulate the desired engineering data through the enabled BSPDM. The BSPDM developed in this work has been experimentally developed.","","Electronic:978-1-4244-7080-8; POD:978-1-4244-7079-2","10.1109/APPED.2010.18","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5662647","Java EE;Product Data Management;concurrent engineering","","Internet;Java;authorisation;database management systems;file servers;information retrieval;online front-ends;product design;production engineering computing","Internet;JSP;Java EE technologies;Tomcat;URL;Web server system;browser-server product data management system;e-manufacturing;identity authorization;product data retrieval;product database management;product design;product manufacture","","0","","5","","","30-31 May 2010","","IEEE","IEEE Conference Publications"
"Mining and Composition of Emergent Collectives in Mixed Service-Oriented Systems","D. Schall; F. Skopik","Distrib. Syst. Group, Vienna Univ. of Technol., Vienna, Austria","2010 IEEE 12th Conference on Commerce and Enterprise Computing","20110204","2010","","","212","219","Complex service-oriented systems typically span interactions between people and services. Compositions in such systems demand for flexible interaction models. In this work we introduce an approach for discovering experts based on their dynamically changing skills and interests. We discuss human provided services and an approach for managing user preferences and network structures. Experts offer their skills and capabilities as human provided services that can be requested on demand. Our main contributions center around an expert discovery method based on the concept of hubs and authorities in Web-based environments. The presented discovery and interaction approach takes trust-relations and link properties in social networks into account to estimate the hub-expertise of users. Furthermore, we show how our approach supports flexible interactions in mixed service-oriented systems.","2378-1963;23781963","Electronic:978-0-7695-4228-7; POD:978-1-4244-8433-1","10.1109/CEC.2010.27","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5708414","ExpertHITS;emergent collectives;expert discovery;hubs and authorities;mixed service-oriented systems","Collaboration;Communities;Context;Humans;Measurement;Receivers;Social network services","Internet;data mining;expert systems;information retrieval;service-oriented architecture;social networking (online)","Web-based environment;emergent collective composition;emergent collective mining;expert discovery method;interaction model;mixed service-oriented system;social networks","","2","","23","","","10-12 Nov. 2010","","IEEE","IEEE Conference Publications"
"Automatic extraction of usable information from unstructured resumes to aid search","S. K. Kopparapu","TCS Innovation Labs - Mumbai, Tata Consultancy Services, Thane (West), Maharastra 400 601, INDIA","2010 IEEE International Conference on Progress in Informatics and Computing","20110113","2010","1","","99","103","This paper describes a system for automated resume information extraction to support rapid resume search and management. The system is capable of extracting several important informative fields from a free format resume using a set of natural language processing (NLP) techniques. We describe a working system, for automatic resume management. The system is capable of extracting six major fields of information as defined by HR-XML. Experimental results carried out on a large number of resumes show that the proposed system can handle a large variety of resumes in different document formats with a precision of 91% and a recall of 88%.","","Electronic:978-1-4244-6789-1; POD:978-1-4244-6788-4","10.1109/PIC.2010.5687428","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5687428","component;natural language processing;resume manager","Electronic mail;Organizations;Variable speed drives;Writing","document handling;information retrieval;management information systems;natural language processing","HR-XML;automated usable information extraction;document format;free format resume;natural language processing technique;unstructured resume","","1","1","9","","","10-12 Dec. 2010","","IEEE","IEEE Conference Publications"
"Multi-dimensional Mass Estimation and Mass-based Clustering","K. M. Ting; J. R. Wells","Gippsland Sch. of Inf. Technol., Monash Univ., Clayton, VIC, Australia","2010 IEEE International Conference on Data Mining","20110120","2010","","","511","520","Mass estimation, an alternative to density estimation, has been shown recently to be an effective base modelling mechanism for three data mining tasks of regression, information retrieval and anomaly detection. This paper advances this work in two directions. First, we generalise the previously proposed one-dimensional mass estimation to multidimensional mass estimation, and significantly reduce the time complexity to O(ψh) from O(ψ<sup>h</sup>)-making it feasible for a full range of generic problems. Second, we introduce the first clustering method based on mass-it is unique because it does not employ any distance or density measure. The structure of the new mass model enables different parts of a cluster to be identified and merged without expensive evaluations. The characteristics of the new clustering method are: (i) it can identify arbitrary-shape clusters; (ii) it is significantly faster than existing density-based or distance-based methods; and (iii) it is noise-tolerant.","1550-4786;15504786","Electronic:978-0-7695-4256-0; POD:978-1-4244-9131-5","10.1109/ICDM.2010.49","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5694005","Mass estimation;mass-based clustering","Clustering methods;Complexity theory;Data mining;Data models;Equations;Estimation;Runtime","computational complexity;data mining;information retrieval;pattern clustering","anomaly detection;arbitrary-shape cluster;base modelling mechanism;data mining task;density estimation;density-based method;distance-based method;information retrieval;mass-based clustering;multidimensional mass estimation;one dimensional mass estimation;time complexity","","3","","13","","","13-17 Dec. 2010","","IEEE","IEEE Conference Publications"
"Simultaneous speech recognition and speaker identification","T. Herbig; F. Gerl; W. Minker","Nuance Communications Aachen GmbH, Ulm, Germany","2010 IEEE Spoken Language Technology Workshop","20110124","2010","","","218","222","In this paper we present a self-learning speech controlled system comprising speech recognition, speaker identification and speaker adaptation for a small number of users, e.g. five recurring speakers. A compact representation of speech and speaker characteristics is discussed. It is combined with a technique for efficient information retrieval to capture individual speech characteristics allowing robust speaker identification with limited training data. Speech recognition is enhanced by applying speaker specific profiles which are incrementally adapted. However, the computational load and memory consumption are essential design parameters for an embedded system. Such a personalization of human-computer interfaces represents an important research issue. In this paper in-car applications such as speech controlled navigation, hands-free telephony or infotainment systems are investigated. Results for a subset of the SPEECON database are presented. They validate the benefit of the unified modeling of speech and speaker characteristics.","","Electronic:978-1-4244-7902-3; POD:978-1-4244-7904-7; USB:978-1-4244-7902-3; USB:978-1-5090-5693-4","10.1109/SLT.2010.5700854","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5700854","speaker adaptation","","database management systems;information retrieval;speech recognition","SPEECON database;computational load;information retrieval;memory consumption;self learning speech controlled system;speaker adaptation;speaker identification;speech characteristics;speech recognition","","2","","16","","","12-15 Dec. 2010","","IEEE","IEEE Conference Publications"
