"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6024113,6021680,6023467,6022206,6022903,6022087,6021217,6018725,6019847,6019857,6020929,6019873,6019812,6019679,6019792,6019871,6019789,6019778,6020926,6019511,6019801,6019797,6020937,6020070,6018776,6020068,6019826,6019626,6016965,6017729,6016675,5738684,6016494,6016849,6016664,6016956,6014610,6014681,6015008,6013488,6016149,6012691,6014252,6014276,6014396,6013886,6015683,6013463,6014777,6012798,6012134,6009300,6010679,6012204,6012152,6012243,6011419,6012052,6009561,6009429,6011307,6009359,6009333,6004643,6011219,6009559,6009544,6009255,6009545,6007391,6007498,6008589,6007940,6007927,6007787,6007745,6007871,6007865,6009071,6007378,6007650,6008880,6009127,6005175,6006343,6006218,6006302,6005882,6006445,6006420,6006179,6006016,5999196,5713209,6002072,6002413,6003955,6000835,6003882,6001567",2017/05/04 22:30:55
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Web Information Extraction Technology Research Based on Ajax","Z. Hengru; C. Chun","Sch. of Comput. Sci., Southwest Pet. Univ., Chengdu, China","2011 International Conference on Business Computing and Global Informatization","20110825","2011","","","208","211","Along with the rapid development of Internet, research of information extraction in the field has been extensive concerned by scholars. However, with the widely application of Web2.0, the traditional web information extraction technology can't meet the needs of users. The traditional web information extraction is mainly directed against the static HTML pages, while it is powerless with the dynamic web page which contains Ajax. So, how to efficiently extract information in dynamic web pages becomes one of a difficult problem in the information extraction field. In this paper, a method about web information extraction based on Ajax is proposed through the thorough investigation into the traditional Web information extraction. Compared with the traditional web information extraction technology, its advantage is embedded with a dynamic web processing engine in the process of DOM (Document Object Model) tree produce. The engine will be used exclusively to analytic the dynamic web pages for the DOM tree and real-time update the DOM tree. Experimental results show that, this method can better extract information of dynamic web pages.","2378-8941;23788941","Electronic:978-0-7695-4464-9; POD:978-1-4577-0788-9","10.1109/BCGIn.2011.60","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6003882","Ajax;DOM tree;Embedded processing engine;Information extraction","Data mining;Engines;HTML;Natural language processing;Servers;Web pages;XML","Internet;Java;Web sites;XML;information retrieval","Ajax;DOM tree;HTML;Internet;Web information extraction technology;Web2.0;document object model;dynamic web page;dynamic web processing engine","","2","","6","","","29-31 July 2011","","IEEE","IEEE Conference Publications"
"Chinese ner hybrid pattern based on multi-feature fusion","Y. J. Zhang; W. Wu; C. Jin; T. Zhang","School of Computer Science, Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, Shanghai 200433, China","2011 International Conference on Machine Learning and Cybernetics","20110912","2011","1","","5","9","This paper focuses on the Chinese Named Entity Recognition (NER) hybrid pattern, and emphasizes particularly on the fusion mechanism of multiple features for NE acquisition. It differentiates from most of previous methods mainly as that Local Features and Global Features are integrated to get higher performance. Meanwhile, to reduce search space and improve processing efficiency, Heuristic Human Knowledge is introduced into the statistical model, which could increase the performance significantly. From the experimental results on data sets of People's Daily and NER Task in SIGHAN2008, it can be concluded that our hybrid model based on multi-feature fusion is an effective NER pattern to combine statistical model and heuristic human knowledge.","2160-133X;2160133X","Electronic:978-1-4577-0308-9; POD:978-1-4577-0305-8","10.1109/ICMLC.2011.6016675","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6016675","Conditional Random Field (CRF);Maximum Entropy (ME);Named Entity Recognition (NER);multi-feature fusion;reliability evaluation","Data models;Educational institutions;Feature extraction;Humans;Machine learning;Reliability;Training","information retrieval;natural language processing;sensor fusion;statistical analysis","Chinese NER hybrid pattern;NE acquisition;global features;heuristic human knowledge;local features;multifeature fusion mechanism;named entity recognition;natural language processing;processing efficiency improvement;search space reduction;statistical model","","0","","6","","","10-13 July 2011","","IEEE","IEEE Conference Publications"
"A hierarchical approach to assess keyword dependencies in fuzzy keyword ontologies","C. Carlsson; R. Fullér; M. Fedrizzi","IAMSR, &#x00C5;bo Akademi University, Joukahaisenkatu 3-5A, FIN-20520 &#x00C5;bo, Finland","2011 IEEE International Conference on Fuzzy Systems (FUZZ-IEEE 2011)","20110901","2011","","","1799","1804","The Knowledge Mobilization project (KNOWMO BILE) has been a joint effort by Institute for Advanced Management Systems Research, Abo Akademi University and VTT Technical Research Centre of Finland. Its goal was to better ""mobilize"" knowledge stored in heterogeneous databases for users with various backgrounds, geographical locations and situations. The working hypothesis of the project was that fuzzy mathematics combined with domain-specific data models, in other words, fuzzy ontologies, would help manage the uncertainty in finding information that matches the users needs. In this way, KNOWMOBILE places itself in the domain of knowledge management. In this paper we describe an industrial demonstration of fuzzy ontologies in information retrieval in the paper industry where problem solving reports are annotated with keywords and then stored in a database for later use. Furthermore, using Bellmann-Zadeh's principle to fuzzy decision-making we will show a method for identifying keyword dependencies in the keyword taxonomic tree.","1098-7584;10987584","Electronic:978-1-4244-7317-5; POD:978-1-4244-7315-1; USB:978-1-4244-7316-8","10.1109/FUZZY.2011.6007391","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6007391","Fuzzy ontology;fuzzy coverage;keyword ontology","Data models;Databases;Decision making;Graphical user interfaces;Joints;Ontologies;Unified modeling language","data models;decision making;distributed databases;fuzzy reasoning;fuzzy set theory;information retrieval;knowledge management;ontologies (artificial intelligence);uncertainty handling","Bellmann-Zadeh principle;KNOWMOBILE;Knowledge Mobilization project;domain-specific data models;fuzzy decision making;fuzzy keyword ontologies;fuzzy mathematics;heterogeneous databases;hierarchical approach;information retrieval;keyword dependencies;knowledge management;uncertainty management","","1","","12","","","27-30 June 2011","","IEEE","IEEE Conference Publications"
"Research of electronic medical record data mining method based on variable precision rough set","Chen-Guang Zhao; Wen Ge","Department of Electronic Information Engineering, Shenyang Aerospace University, China","Proceedings of 2011 International Conference on Electronics and Optoelectronics","20110908","2011","4","","V4-296","V4-299","With the appearance of electronic medical records(E_MRs), it is possible to acquire and retrieve the medical and diag_nosis information. A variable precision rough set(VPRS)-based approach for electronic medical record data mining is proposed in this paper, the method overcomes the limitation of rough sets, inducting error accuracy to the model, improving fault tolerance. Finally the data mining experiment of electronic medical record is designed, the result shows that it is better to assist doctor to clinical diagnosis and treatment.","","DVD:978-1-61284-274-5; Electronic:978-1-61284-276-9; POD:978-1-61284-275-2","10.1109/ICEOE.2011.6013488","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6013488","data mining;diagnosis;electronic medical records (EMRs);error accuracy;variable precision rough sets","Adaptation models;Atmospheric measurements;Computational modeling;Computers;Medical diagnostic imaging;Particle measurements","data mining;fault tolerance;information retrieval;medical information systems;rough set theory","clinical diagnosis;clinical treatment;diagnosis information retrieval;electronic medical record data mining method;fault tolerance;medical information retrieval;variable precision rough set","","0","","10","","","29-31 July 2011","","IEEE","IEEE Conference Publications"
"Robust initialization for reasoning procedures in a hierarchical heterogeneous knowledge-base","S. Ribarić; D. Marčetić; Z. Ma","Fac. of Electr. Eng. &amp; Comput., Univ. of Zagreb, Zagreb, Croatia","2011 Eighth International Conference on Fuzzy Systems and Knowledge Discovery (FSKD)","20110915","2011","3","","1401","1407","This paper describes a model of a hierarchical, heterogeneous knowledge-base. The proposed model consists of an associative level that is implemented by a Kanerva-like sparse distributed memory (SDM) and a semantic level realized by a knowledge-representation scheme based on the Fuzzy Petri Net theory. The levels are interconnected with forward and backward connections that are used for the robust initialization of multi-reasoning procedures (inheritance, recognition and intersection search) at the semantic level. Multi-reasoning supports reasoning for an unknown concept (i.e., a concept that is not defined at the semantic level), parallel reasoning for more than one concept that is obtained by forward connections from the associative level and used for multiple initialization, and the chaining of associative information retrieval and the reasoning process using forward and backward connections. An example of the initialization of the multi-inheritance procedure is given.","","Electronic:978-1-61284-181-6; POD:978-1-61284-180-9","10.1109/FSKD.2011.6019847","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6019847","Fuzzy Petri Net;associative level;hierarchical knowledge-base;inheritance;reasoning;semantic level","Cognition;Firing;Frequency modulation;Knowledge based systems;Pragmatics;Psychology;Semantics","Petri nets;distributed memory systems;fuzzy set theory;inference mechanisms;information retrieval;knowledge based systems;knowledge representation","Kanerva-like sparse distributed memory;associative information retrieval;backward connection;forward connection;fuzzy Petri net theory;hierarchical heterogeneous knowledge base model;knowledge representation scheme;multireasoning procedure;parallel reasoning","","0","","24","","","26-28 July 2011","","IEEE","IEEE Conference Publications"
"Energy-aware video storage and retrieval in server environments","D. Forte; A. Srivastava","Dept. of Electrical and Computer Engineering, University of Maryland, College Park, USA","2011 International Green Computing Conference and Workshops","20110901","2011","","","1","6","As the popularity of video streaming and sharing over the Internet grows, energy consumption in video server environments increases as well. This paper discusses how energy consumption is a critical concern for video servers and can limit their throughput. We investigate the energy consumption of storage components (disks) in video servers and propose two ways to reduce it for better throughput. First, we organize data on disks in a way that allows easier access by exploiting the inherent properties of video access patterns and giving priority to more important video data. Second, the prioritized ordering of video data allows the server to retrieve only the data required to meet quality of service agreements in an energy efficient way. Therefore, the video quality delivered to clients may be scaled in order to service more concurrent requests and/or reduce energy consumption. Results show that our strategies can increase the number of clients served by as much as 114% when compared to conventional approaches while also meeting constraints on video quality and energy consumption.","","Electronic:978-1-4577-1221-0; POD:978-1-4577-1222-7","10.1109/IGCC.2011.6008589","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6008589","Data organization;Disk scheduling;Disks;Energy management;Quality degradation;Video on demand","Niobium","Internet;disc storage;information retrieval;power aware computing;video on demand;video retrieval;video servers","Internet;energy-aware video storage;service agreement;storage component;video access pattern;video retrieval;video server environment;video sharing;video streaming","","3","","10","","","25-28 July 2011","","IEEE","IEEE Conference Publications"
"Analyzing the impact of data vectorization on distance relations","S. Stober; A. Nürnberger","Data & Knowledge Engineering Group, Otto-von-Guericke-University Magdeburg, Germany","2011 IEEE International Conference on Multimedia and Expo","20110905","2011","","","1","6","Some popular algorithms used in Music Information Retrieval (MIR) such as Self-Organizing Maps (SOMs) require the objects they process to be represented as vectors, i.e. elements of a vector space. This is a rather severe restriction and if the data does not adhere to it, some means of vectorization is required. As a common practice, the full distance matrix is computed and each row of the matrix interpreted as an artificial feature vector. This paper empirically investigates the impact of this transformation. Further, an alternative approach for vectorization based on Multidimensional Scaling is pro posed that is able to better preserve the actual distance relations of the objects which is essential for obtaining a good retrieval performance.","1945-7871;19457871","Electronic:978-1-61284-350-6; POD:978-1-61284-348-3; USB:978-1-61284-349-0","10.1109/ICME.2011.6012134","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6012134","Aggregation;Distance Measures;Facets;Multidimensional Scaling;Vectorization","Eigenvalues and eigenfunctions;Equations;Euclidean distance;Instruments;Self organizing feature maps;Training","information retrieval;matrix algebra;music;self-organising feature maps;statistical analysis","artificial feature vector;data vectorization impact analysis;distance relations;full distance matrix;multidimensional scaling;music information retrieval;selforganizing maps","","0","","12","","","11-15 July 2011","","IEEE","IEEE Conference Publications"
"Design and implementation of a web news extraction system","H. l. Xia; Y. s. Zhang","Inst. of Intell. Inf. Process., Beijing Inf. Sci. &amp; Technol. Univ., Beijing, China","2011 Eighth International Conference on Fuzzy Systems and Knowledge Discovery (FSKD)","20110915","2011","3","","1793","1797","With the widespread use of Internet and the development of information technology, there is a tremendous amount of news information resource. The ability to quickly obtain useful resource from the huge news information is a crucial problem at present. Based on the analysis of the structure of the news portal page, this paper combines the technology of regular expressions and HTML-Parser, introduces a general method of news and information automatically extracted, and realizes an efficient general news information extraction system. The system can not only extract the headlines, time released, text content rightly, but also can extract the news information relevant or similar to the subject.","","Electronic:978-1-61284-181-6; POD:978-1-61284-180-9","10.1109/FSKD.2011.6019812","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6019812","Content Page;Index Page;Information Extraction;Regular Expressions","Accuracy;Data mining;Encoding;Indexes;Information services;Pattern matching;Web pages","Internet;Web sites;grammars;hypermedia markup languages;information retrieval;information technology;portals","HTML;Internet;Web news extraction;information extraction system;information resource;information technology;news portal page;parser;regular expressions","","1","","6","","","26-28 July 2011","","IEEE","IEEE Conference Publications"
"Development of a process based product design knowledge reuse system","D. Zhang; D. Hu; Y. Xu","Sch. of Mech. Eng., Shanghai Inst. of Technol., Shanghai, China","2011 Eighth International Conference on Fuzzy Systems and Knowledge Discovery (FSKD)","20110915","2011","2","","1271","1274","The paper represents a step toward modeling of design knowledge reuse, with emphasis on design process knowledge management with product life-cycle consideration. Product design process involves product Whole-Life-Cycle. A design process knowledge reuse framework is proposed, which consists of four levels, namely, knowledge retrieval-query layer, process-task layer, knowledge representation layer, and shared layer. A prototype process-based product design knowledge reuse system for the cement paving machine product design is developed.","","Electronic:978-1-61284-181-6; POD:978-1-61284-180-9","10.1109/FSKD.2011.6019679","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6019679","design knowledge;design process;knowledge managemen;knowledge reuse;product design","Knowledge management;Mechanical products;Ontologies;Product design;Prototypes","CAD;civil engineering computing;construction equipment;information retrieval;knowledge management;knowledge representation;product design;product life cycle management;production engineering computing","cement paving machine product design;design process knowledge management;knowledge representation layer;knowledge retrieval-query layer;process based product design development;process-task layer;product whole-life-cycle;prototype process-based product design knowledge reuse system;shared layer","","0","","12","","","26-28 July 2011","","IEEE","IEEE Conference Publications"
"Notice of Retraction<BR>A probe into the educational knowledge management and teachers' professional development","Zhixiang Deng","The school of education, Jianghan University, Wuhan city, Hubei Province, China","2011 2nd International Conference on Artificial Intelligence, Management Science and Electronic Commerce (AIMSEC)","20110905","2011","","","4521","4523","Notice of Retraction<BR><BR>After careful and considered review of the content of this paper by a duly constituted expert committee, this paper has been found to be in violation of IEEE's Publication Principles.<BR><BR>We hereby retract the content of this paper. Reasonable effort should be made to remove all past references to this paper.<BR><BR>The presenting author of this paper has the option to appeal this decision by contacting TPII@ieee.org.<BR><BR>It is well known that educational knowledge management can improve the teachers' professional development, whose Knowledge management is supposed to include both the subject expertise knowledge(focuses on explicit knowledge) management and the educational expertise knowledge (focuses on tacit knowledge) management as well as the transformation between these two kinds of knowledge. From the perspective of educational knowledge management, some strategies for teachers' professional development such as the establishing the concept of lifelong learning, the use of various means to retrieve information and new knowledge, the constructing the platform of educational knowledge management system and the creation of a knowledge-sharing environment can be thus developed.","","Electronic:978-1-4577-0536-6; POD:978-1-4577-0535-9","10.1109/AIMSEC.2011.6010679","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6010679","knowledge management;knowledge shift;professional development","Atmosphere;Educational institutions;Humans;Knowledge engineering;Knowledge management;Reflection","continuing professional development;educational technology;information retrieval;knowledge management","educational expertise knowledge management;explicit knowledge;information retrieval;knowledge-sharing environment;lifelong learning;subject expertise knowledge management;tacit knowledge;teacher professional development","","0","","5","","","8-10 Aug. 2011","","IEEE","IEEE Conference Publications"
