"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5687995,5662587,5662302,5685899,5686025,5662790,5687442,5662779,5664692,5687969,5687859,5663513,5662320,5662703,5684896,5684842,5684480,5685500,5685524,5683297,5685521,5648462,5679953,5681602,5681950,5681335,5681488,5681623,5681608,5681904,5679916,5681283,5679643,5679616,5679726,5680027,5681607,5678554,5676978,5678207,5677058,5676486,5678457,5677052,5678408,5677743,5678112,5678583,5676788,5673157,5675809,5673822,5676167,5675810,5674850,5673368,5671408,5672300,5670833,5670474,5670931,5670731,5670948,5669016,5669065,5670923,5667105,5666756,5666786,5666008,5667981,5666252,5666637,5666231,5666006,5661917,5668053,5662114,5666766,5665447,5661593,5664634,5665350,5665359,5661531,5652885,5664891,5650251,5663312,5661565,5660873,5664235,5663220,5665461,5664303,5664305,5664873,5652467,5663251,5661561",2017/05/04 22:33:53
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Singing Melody Extraction from Pop Songs Using a Novel Feature and Viterbi Search","M. Li; J. Li; J. Han; Z. Shi","Sch. of Comput. Sci. & Technol., Harbin Inst. of Technol., Harbin, China","2010 International Conference on Computational Intelligence and Software Engineering","20101230","2010","","","1","4","Extracting singing melody from audio signals is one essential component for musical information retrieval. One can identify melody of different types of music easily even without professional training, but it is difficult for computer to achieve this goal. In this paper, we present a new feature which provides not only a convenient way to observe music but also a tool to extract singing melody. Also, we propose pitch likelihood, note and energy transition probabilities to perform Viterbi search. The experimental results show that our method can extract singing melody accurately.","","Electronic:978-1-4244-5392-4; POD:978-1-4244-5391-7","10.1109/CISE.2010.5676978","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5676978","","Band pass filters;Feature extraction;Frequency domain analysis;Gaussian distribution;Spectrogram;Viterbi algorithm","audio signal processing;information retrieval;music","Viterbi search;audio signals;feature search;musical information retrieval;pop songs;singing melody extraction","","0","","7","","","10-12 Dec. 2010","","IEEE","IEEE Conference Publications"
"Web Service Based Enterprise Mobile Information System","J. Tao; X. Chen","E-Commerce Dept., Nanjing Univ., Nanjing, China","2010 International Conference on Multimedia Information Networking and Security","20101217","2010","","","320","323","Mobile applications are changing the behavior of individuals and also of organizations. Instant access to information is beneficial for us in many business situations. More and more enterprises have recognized the potential importance and transformative impact of them and are planning to build their own mobile information system. This paper first discusses some architectural considerations for mobile applications, and then provides a web service based architecture for the mobile system, which is better in function customization, internal systems integration and dynamic cooperation with trading partners in mobile environment.","2162-8998;21628998","Electronic:978-1-5090-5632-3; POD:978-1-4244-8626-7; USB:978-0-7695-4258-4","10.1109/MINES.2010.216","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5670833","","Information systems;Mobile communication;Mobile handsets;Organizations;Real time systems;Web services","Web services;information retrieval;management information systems;mobile computing","Web services;enterprise mobile information system;information access","","0","","10","","","4-6 Nov. 2010","","IEEE","IEEE Conference Publications"
"Simple Blog Searching framework based on social network analysis","I. Dolińska","University of Economics and Computer Science in Warsaw, Stok&#x0142;osy 3, 02-787, Poland","Proceedings of the International Multiconference on Computer Science and Information Technology","20110106","2010","","","611","617","Blogs are very popular Internet communication tools. The process of knowledge sharing is a very important activity in the contemporary information era. Blogs are used for knowledge sharing on any subject all over the world. Knowledge gathered on blogs can be used in personal e-learning, which is a more informal and personal way of learning than the one offered by traditional e-learning courses. However, it is not easy to find valuable knowledge in the huge amount of invalid information. In this study the Simple Blog Searching framework is proposed to improve the blog searching process. The social network analysis methods of centrality measuring help to choose more easily the best results form the long list of hits, received from a blog search tool. To incorporate social network analysis methods, the blog searching have to be expanded with the blog links searching.","2157-5525;21575525","Electronic:978-83-60810-27-9; POD:978-1-4244-6432-6","10.1109/IMCSIT.2010.5679953","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5679953","","Computer science;Information services;Information technology;Internet;Iron;Social network services;Web sites","Internet;computer aided instruction;information retrieval;knowledge management;social networking (online)","Blog searching framework;Internet communication tool;knowledge sharing;personal e-learning;social network analysis","","0","","21","","","18-20 Oct. 2010","","IEEE","IEEE Conference Publications"
"Adaptive segment model for spoken document retrieval","C. H. Chueh; J. T. Chien","Dept. of Computer Science and Information Engineering, National Cheng Kung University, Tainan, Taiwan","2010 7th International Symposium on Chinese Spoken Language Processing","20110110","2010","","","261","264","In a robust information retrieval system, the documents should be represented by considering the variations of word distributions in different paragraphs or segments. A nonstationary latent Dirichlet allocation (NLDA) was established by incorporating a Markov chain to detect the stylistic segments in a heterogeneous document. Each segment corresponds to a particular style and is generated by different word distributions. However, such NLDA is constrained by a fixed number of segments for different lengths of documents. This paper presents a new adaptive segment model (ASM) by adaptively building the topic-based document model with different segment numbers. By incorporating a multinomial hidden variable with Dirichlet prior, the inference procedure of ASM parameters is built through a variational Bayes EM algorithm. In the experiments, the proposed ASM is evaluated for spoken document retrieval using TDT2 corpus. ASM achieves better performance than LDA and NLDA.","","Electronic:978-1-4244-6246-9; POD:978-1-4244-6244-5","10.1109/ISCSLP.2010.5684896","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5684896","segment model;spoken document retrieval;topic model;variational Bayes","Adaptation model;Biological system modeling;Hidden Markov models;Markov processes;Probability;Speech recognition;Viterbi algorithm","computational linguistics;hidden Markov models;information retrieval;speech recognition","Dirichlet prior;Markov chain;TDT2 corpus;adaptive segment model;information retrieval system;nonstationary latent Dirichlet allocation;paragraphs;spoken document retrieval;topic-based document model;variational Bayes EM algorithm;word distributions","","1","","10","","","Nov. 29 2010-Dec. 3 2010","","IEEE","IEEE Conference Publications"
"Design and Implementation of Embedded TCM System Based on Android Platform","C. l. Cheng; J. q. Du; C. h. Liao; X. l. Liu","Sch. of Comput. Sci., Jiangxi Univ. of Traditional Chinese Med., Nangchang, China","2010 International Conference on E-Product E-Service and E-Entertainment","20101210","2010","","","1","4","TCM (Traditional Chinese Medicine) prescriptions are too complicated and numerous for most learners to remember, so the dialectic classification and the choice of TCM prescriptions are usually out of joint in clinic and teaching nowadays. The embedded system, described in this paper, is designed as a TCM prescription information system based on Android platform, in which the emphasis is placed on the standardization of TCM information and the promotion of the TCM traditional spreading approach. And it is implemented with the techniques regarding the Android platform and embedded database, to provide functions such as retrieval of recipes, herbs and syndromes, assisted prescribing and TCM information synchronization in Android device. Moreover, the system has established the integrated relationship of TCM entities relying on our TCM research to overcome the above obstacle in TCM development.","","Electronic:978-1-4244-7161-4; POD:978-1-4244-7159-1","10.1109/ICEEE.2010.5661593","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5661593","","Java;Medical information systems;Mobile communication;Protocols;Servers;Synchronization","embedded systems;information retrieval;medical information systems;operating systems (computers);pattern classification","Android platform;dialectic classification;embedded TCM system;embedded database;information retrieval;information synchronization;prescription information system;traditional Chinese medicine","","0","","11","","","7-9 Nov. 2010","","IEEE","IEEE Conference Publications"
"Aggregating Web Service matchmaking variants using web search engine and machine learning","I. Paik; E. Fujikawa; S. Kim","School of Computer Science and Engineering, University of Aizu, Aizu-Wakamatsu, Fukushima, Japan","2010 2nd International Symposium on Aware Computing","20101217","2010","","","191","195","Variety of Web Service discovery algorithms had been investigated for improvement of the retrieval quality. Combining the several algorithms according to their strong points, is proposed as enabling more refined discovery consequence. Now, many researches as OWL-Mx are sited as examples, had already shown the method that join together and conclude for the specific domain. However, there are no way to conclude multi-algorithms results. Klusch shows the brand-new way that leads the conclusion by using machine-learning algorithm Support Vector Machine (SVM). In this research, we attempted to apply the SVM aggregation and several new discovery algorithm using similarity based on search engine, shown on Trip Domain service discovery. And, 88 percent over score of precision, were gotten as the result from specifically prepared queries for Trip Domain. This experiment also had shown 10 percent missing which occurred by using web page count based similarity computation. In future work, we will conduct some comparison for getting more reliability of this proposed method.","","Electronic:978-1-4244-8314-3; POD:978-1-4244-8313-6","10.1109/ISAC.2010.5670474","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5670474","Machine learning;Match making;Semantic similarity;Service discovery","Humans;Indexes","Web services;information retrieval;knowledge representation languages;learning (artificial intelligence);search engines;software reliability;support vector machines","OWL-Mx;SVM;Trip Domain service discovery;Web service matchmaking variants aggregation;machine-learning algorithm;retrieval quality;search engine;similarity computation;support vector machine;web page count","","0","","10","","","1-4 Nov. 2010","","IEEE","IEEE Conference Publications"
"Information Technology Risk Measurement Using NIST (Case Study at Pt. Pintraco)","A. Gui; R. Kristanto; H. Haron; E. Adrian","Computerized Accounting Dept., Bina Nusantara Univ., Jakarta, Indonesia","2010 Second International Conference on Advances in Computing, Control, and Telecommunication Technologies","20101223","2010","","","191","194","The purpose of this study is to measure how big the risk level associated existing information technology at PT. Phintraco and how to minimize the risk of information technology. The research methodology used involves library research, documentation studies and interviews, collected data were analyzed using the NIST method. Results from this study indicate there are 13 types of risks that might occur, one of them at high risk (Malicious code) and there are two risks with a medium risk level (Information theft, server hangs). The conclusion was that risk controls has been applied quite good but still there are some weaknesses in it, among others: the password is not changed periodically, there is no documentation about the system, the right of access to the IT division is too free, antivirus programs inadequate.","","Electronic:978-0-7695-4269-0; POD:978-1-4244-8746-2","10.1109/ACT.2010.57","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5675809","Information Technology;Measurement;NIST;Risk","Companies;Hardware;Information technology;NIST;Risk management;Security;Servers","document handling;information retrieval;information technology;risk analysis","NIST method;antivirus programs inadequate;documentation studies;information technology;library research;risk measurement","","0","","10","","","2-3 Dec. 2010","","IEEE","IEEE Conference Publications"
"A secure and privacy protection digital goods trading scheme in cloud computing","W. S. Juang; Y. Y. Shue","Department of Information Management, National Kaohsiung First University of Science and Technology, Kaohsiung 824, Taiwan","2010 International Computer Symposium (ICS2010)","20110110","2010","","","288","293","In a cloud computing environment, a seller can store her/his digital goods in a cloud server, and then sell them when a buyer needs. In order to protect the digital content's privacy, the seller should store her/his digital goods in an encrypted form before being stored in a cloud. However, the method of directly encrypting digital goods maybe not work well if buyers and sellers trade with the digital goods in this environment. The reason is that the cloud server could not decide which digital goods contain certain keywords requested by a buyer if the meta data of the encrypted digital goods is not searchable. In this paper, we propose a secure digital goods trading scheme in the cloud computing. Our scheme can efficiently protect keywords privacy for buyers, and make the cloud server to search the keywords on the encrypted digital content to protect the privacy of sellers' digital content. We also provide an efficient trading method to let buyers and sellers trade with the matched digital goods in a cloud.","","Electronic:978-1-4244-7640-4; POD:978-1-4244-7639-8","10.1109/COMPSYM.2010.5685500","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5685500","authenticated key agreement;cloud computing;digital goods;keyword search;searchable encryption","Authentication;Cloud computing;Clouds;Electronic mail;Public key;Servers","cloud computing;cryptography;data privacy;electronic trading;information retrieval","authenticated key agreement;cloud computing;cloud server;encrypted digital good;keyword privacy;meta data;privacy protected digital good trading scheme;secured digital good trading scheme","","0","","17","","","16-18 Dec. 2010","","IEEE","IEEE Conference Publications"
"A Comparison of Programming Skills by Genders of Hungarian Grammar School Students","G. Kiss","Dept. of Mechatron. & Cartechnics Eng., Obuda Univ., Budapest, Hungary","2010 7th International Conference on Ubiquitous Intelligence & Computing and 7th International Conference on Autonomic & Trusted Computing","20101213","2010","","","24","30","Experiences show that boys are developing programming skills easier than girls in higher education. An analysis of programming skills by gender in secondary grammar schools was made with the help of a web based Informatics Test. After composing an on-line test on the base of the National Curriculum I analysed how effectively can students of different grades answer questions dealing with different subjects. From different towns of Hungary over 60 teachers used the test to see the knowledge level of more than 1000 students having answered these questions. After the evaluation of the test results the correctness of the original presumption emerged. First the Kolmogorov-Smirnov-test was used to see if the groups showed standard normal distribution in answering the questions. The means of the correct answers by gender were examined using a Z-test with two parameters and the deviation quotient was to calculated revealing how much gender influences the difference of means. Significance level was 5% through the analysis. Significant divergence by gender was found regarding programming skills showing the hypothesis correct in this two area. Students have to put everything in source code when learning programming. It seems this method is more favourable for boys. Girls have problems finding syntax errors in source code or understand it at all. I looks it would be better to teach girls with different tools using primitive building elements to write programs so when changing the parameters of these building elements no syntax errors would occur.","","Electronic:978-0-7695-4272-0; POD:978-1-4244-9043-1","10.1109/UIC-ATC.2010.83","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5667105","Hungary;programming skills by gender;secondary grammar school","Databases;Educational institutions;Gaussian distribution;Programming profession;Text processing","computer aided instruction;computer science education;educational institutions;further education;gender issues;grammars;programming;question answering (information retrieval)","Hungarian grammar school students;Kolmogorov-Smirnov-test;Z-test;answer questions;genders;higher education;national curriculum;online test;programming skills;source code;syntax errors;web Informatics Test","","1","","7","","","26-29 Oct. 2010","","IEEE","IEEE Conference Publications"
"A study of Web 2.0 based digital archives system using Kano Model","C. J. Chu; S. L. Wang; Y. C. Lai","Graduate School of Computer Science And Information Technology, NTIT, Taichung, Taiwan","2010 International Computer Symposium (ICS2010)","20110110","2010","","","171","176","Creative Economy has become the global trend, many advanced countries have to put great efforts on the promotion and application of digital archiving. In this study, we attempt to define the service quality factors of digital archiving e-service system and then identify the crucial factors for attracting more public users. In addition, through the applying of Kano Model, the service quality factors of Web2.0 digital archiving system are analyzed so as to design digital archiving e-service system that meets related service quality. However, this study hoped that more internet users can be encouraged to participate and share digital archiving content, and the wisdom of more people can be collected to create and promote the archiving content in the future.","","Electronic:978-1-4244-7640-4; POD:978-1-4244-7639-8","10.1109/COMPSYM.2010.5685524","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5685524","Digital Archives;Kano Model;Web 2.0;Web Service Quality","Authorization;Indexes;Internet;Q factor;Technological innovation;Visualization;Web sites","Web services;information retrieval systems;records management","Kano Model;Web 2.0 based digital archiving e-service system;service quality factor","","1","","12","","","16-18 Dec. 2010","","IEEE","IEEE Conference Publications"
