"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6406727,6406520,6406525,6404445,6406382,6406397,6409078,6406530,6406541,6404453,6405086,6406660,6404418,6406225,6406672,6406847,6406526,6407942,6396457,6406528,6407385,6405661,6405690,6210374,6313934,6402242,6402314,6402061,6403173,6402218,6399705,6400485,6400487,6400082,6400530,6400539,6394288,6396033,6394761,6395395,6393441,6396532,6398700,6394330,6394468,6394633,6394741,6394498,6398203,6394545,6387058,6394579,6394858,6398013,6394874,6394821,6398128,6112783,6212478,6225402,6205339,6316085,6392117,6391809,6390600,6391711,6391837,6392111,6392735,6390589,6390594,6391817,6391814,6391694,6392141,6392698,6392008,6391952,6391886,6391828,6392444,6168852,6385108,6382659,6385110,6389070,6382525,6388066,6384938,6385640,6385493,6386501,6385174,6388197,6389583,6385576,6382696,6388077,6385183,6301749",2017/05/04 22:24:34
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Intelligent tutoring systems founded on the multi-agent incremental dynamic case based reasoning","A. Zouhair; E. M. En-Naimi; B. Amami; H. Boukachour; P. Person; C. Bertelle","LIST (Laboratoire d'Informatique, Syst&#x00E8;mes et, T&#x00E9;l&#x00E9;communications), The University of Abdelmalek, Essa&#x00E2;di, Tangier, Morocco","2012 Colloquium in Information Science and Technology","20121220","2012","","","74","79","In E-learning, there is still the problem of knowing how to ensure an individualized and continuous learner's follow-up during learning process, indeed among the numerous tools proposed, very few systems concentrate on a real time learner's follow-up. Our work in this field develops the design and implementation of a Multi-Agent Systems Based on Dynamic Case Based Reasoning which can initiate learning and provide an individualized follow-up of learner. When interacting with the platform, every learner leaves his/her traces in the machine. These traces are stored in a basis under the form of scenarios which enrich collective past experience. The system monitors, compares and analyses these traces to keep a constant intelligent watch and therefore detect difficulties hindering progress and/or avoid possible dropping out. The system can support any learning subject. The success of a case-based reasoning system depends critically on the performance of the retrieval step used and, more specifically, on similarity measure used to retrieve scenarios that are similar to the course of the learner (traces in progress). We propose a complementary similarity measure, named Inverse Longest Common Sub-Sequence (ILCSS). To help and guide the learner, the system is equipped with combined virtual and human tutors.","2327-185X;2327185X","Electronic:978-1-4673-2725-1; POD:978-1-4673-2726-8; USB:978-1-4673-2724-4","10.1109/CIST.2012.6388066","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6388066","Computer Environment for Human Learning (CEHL);Dynamic Case-Based Reasoning;Intelligent Tutoring Systems;Inverse Longest Common Sub-Sequence (ILCSS);Multi-Agent Systems;Scenarios and Ontologies;Traces;similarity measure","Cognition;Human computer interaction;Humans;Monitoring;Ontologies","case-based reasoning;information retrieval;intelligent tutoring systems;multi-agent systems","collective past experience;complementary similarity measure;e-learning;human tutors;intelligent tutoring systems;inverse longest common sub-sequence;multiagent incremental dynamic case-based reasoning;retrieval performance;virtual tutors","","1","","25","","","22-24 Oct. 2012","","IEEE","IEEE Conference Publications"
"An Unsupervised Technical Readability Ranking Model by Building a Conceptual Terrain in LSI","S. Jameel; X. Qian","Dept. of Syst. Eng. & Eng. Manage., Chinese Univ. of Hong Kong, Hong Kong, China","2012 Eighth International Conference on Semantics, Knowledge and Grids","20121224","2012","","","39","46","Searching for domain-specific related information has gained a high popularity in recent years. Naturally, everyone is not at par with each other when it comes to knowledge about the concepts of a domain. A doctor may be well versed in her field of specialization and probably would search for advanced medical documents on the Internet. But she may look for a much simpler material related to Computer Programming. However, current information retrieval (IR) systems just return a mixed set of results based on similarity and popularity of the web pages. Existing methods which have tried to address the issue of matching readers with texts in domain-specific IR either use an ontology or some seed concepts thereby limiting their application in certain domains only. Moreover, readability methods cannot address the issue in domain-specific IR ranking because they fail to give precise prediction when applied on web pages. We address this problem in domain-specific search using a conceptual model where the sequence of the terms in a document is modeled as a connected conceptual terrain. Our model has achieved significant improvement in ranking documents by technical readability.","","Electronic:978-0-4695-4794-0; POD:978-1-4673-2561-5","10.1109/SKG.2012.20","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6391809","Cohesion;Domain-specific;LSI;Ranking;Readability","Biopsy;Computational modeling;Internet;Large scale integration;Semantics;Vectors;Web pages","Internet;Web sites;information retrieval;ontologies (artificial intelligence)","Internet;LSI;Web pages;advanced medical documents;computer programming;conceptual terrain;connected conceptual terrain;domain-specific IR ranking;domain-specific related information;information retrieval systems;ontology;seed concepts;unsupervised technical readability ranking model","","1","","55","","","22-24 Oct. 2012","","IEEE","IEEE Conference Publications"
"Exploiting Attribute Redundancy in Extracting Open Source Forge Websites","X. Li; Y. Zhu; G. Yin; T. Wang; H. Wang","Nat. Lab. for Parallel & Distrib. Process., Nat. Univ. of Defense Technol., Changsha, China","2012 International Conference on Cyber-Enabled Distributed Computing and Knowledge Discovery","20121220","2012","","","13","20","Open Source Forge (OSF) websites provide information on massive open source software projects, extracting these web data is important for open source research. Traditional extraction methods use string matching among pages to detect page template, which is time-consuming. A recent work published in VLDB exploits redundant entities among websites to detect web page coordinates of these entities. The experiment gives good results when these coordinates are used for extracting other entities of the target site. However, OSF websites have few redundant project entities. This paper proposes a modified version of that redundancy-based method tailored for OSF websites, which relies on a similar yet weaker presumption that entity attributes are redundant rather than whole entities. Like the previous work, we also construct a seed database to detect web page coordinates of the redundancies, but all at the attribute-level. In addition, we apply attribute name verification to reduce false positives during extraction. The experiment result indicates that our approach is competent in extracting OSF websites, in which scenario the previous method can not be applied.","","Electronic:978-0-7695-4810-4; POD:978-1-4673-2624-7","10.1109/CyberC.2012.12","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6384938","attribute;open source software;redundancy;verification;web extraction","Data mining;Databases;HTML;Licenses;Measurement;Redundancy","Web sites;information retrieval;public domain software;string matching","OSF Website extraction;VLDB;Web data;Webpage coordinate detection;attribute name verification;attribute redundancy based method;attribute-level;entity attributes;false positive reduction;open source forge Websites;open source research;open source software projects;page template detection;seed database construction;string matching","","1","","9","","","10-12 Oct. 2012","","IEEE","IEEE Conference Publications"
"Feature Location in a Collection of Product Variants","Y. Xue; Z. Xing; S. Jarzabek","Sch. of Comput., Nat. Univ. of Singapore, Singapore, Singapore","2012 19th Working Conference on Reverse Engineering","20121220","2012","","","145","154","Companies often develop and maintain a collection of product variants that share some common features but also support different, customer-specific features. To reengineering such legacy product variants for systematic reuse, one must identify features and their implementing code units (e.g. functions, files) in different product variants. Information retrieval (IR) techniques may be applied for that purpose. In this paper, we discuss problems that hinder direct application of IR techniques to a collection of product variants. To counter these problems, we present an approach to support effective feature location in product variants. The novelty of our approach is that we exploit commonalities and differences of product variants by software differencing and FCA techniques so that IR technique can achieve satisfactory results for feature location in product variants. We have implemented our approach and conducted evaluation with a collection of nine Linux kernel product variants. Our evaluation shows that our approach always significantly outperforms a direct application of IR technique in the subject product variants.","1095-1350;10951350","Electronic:978-0-7695-4891-3; POD:978-1-4673-4536-1","10.1109/WCRE.2012.24","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6385110","feature location;formal concept analysis;latent semantic analysis;software differencing;software product variants","Context;Feature extraction;Kernel;Large scale integration;Lattices;Linux","Linux;feature extraction;formal concept analysis;information retrieval;operating system kernels;software maintenance;software reusability","FCA technique;IR techniques;Linux kernel;code unit;customer specific feature;feature location;formal concept analysis;information retrieval;legacy product variant;software product variant;software reusability","","10","","33","","","15-18 Oct. 2012","","IEEE","IEEE Conference Publications"
"The role of homing in visual topological navigation","M. Liu; C. Pradalier; F. Pomerleau; R. Siegwart","Autonomous Systems Lab, ETH Zurich, Switzerland","2012 IEEE/RSJ International Conference on Intelligent Robots and Systems","20121220","2012","","","567","572","Visual homing has been widely studied in the past decade. It enables a mobile robot to move to a Home position using only information extracted from visual data. However, integration of homing algorithms into real applications is not widely studied and poses a number of significant challenges. Failures often occur due to moving people within the scene and variations in illumination. We present a novel integrated indoor topological navigation framework, which combines odometry motion with visual homing algorithms. We show robustness to scene variation and real-time performance through a series of tests conducted in four real apartments and several typical indoor scenes, including doorways, offices etc.","2153-0858;21530858","DVD:978-1-4673-1735-1; Electronic:978-1-4673-1736-8; POD:978-1-4673-1737-5","10.1109/IROS.2012.6385640","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6385640","","Actuators;Electronic publishing;Information services;Internet;Legged locomotion;Visualization","distance measurement;failure analysis;home automation;information retrieval;mobile robots;natural scenes;navigation;robot vision;visual servoing","failure analysis;indoor scene;information extraction;integrated indoor topological navigation;mobile robot;odometry motion;scene variation;visual data;visual homing;visual homing algorithm;visual topological navigation","","15","","24","","","7-12 Oct. 2012","","IEEE","IEEE Conference Publications"
"A probabilistic relational model for keyword extraction","A. Pakgohar; M. Khalili","Department of Statistics, Payame Noor University (PNU), PO BOX 19395 - 4697 Tehran, Iran","2012 International Conference on Statistics in Science, Business and Engineering (ICSSBE)","20121231","2012","","","1","5","A large portion of real-world data is stored relational. In constant, most statistical learning methods work only with “flat” data representations. Probabilistic relational models (PRMs) is one of the models considers the characteristics of relational data. PRMs allow the properties of an object to depend probabilistically both on other properties of that object and on properties of related objects. In this paper an attempt is made to heed keywords extraction. The keywords are not only essential for academic papers but also important for web page retrieval, text mining, and document classification. In this paper, a C++ algorithm is presented to extract keywords. The algorithm generates and extracts keywords from a poetry book. The C++ programming language is used to implement our algorithm in order to obtain experimental results. The results indicate that “Love”, “Heart”, and “Eyes” are the most important keywords of the selected book.","","Electronic:978-1-4673-1582-1; POD:978-1-4673-1581-4","10.1109/ICSSBE.2012.6396532","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6396532","Context;Keywords extraction;Probabilistic relational model;Search;Text Mining","Abstracts;Classification algorithms;Data mining;Heart;Machine assisted indexing;Probabilistic logic;Standards","C++ language;data mining;data structures;information retrieval;learning (artificial intelligence);literature;probability;relational databases;text analysis","C++ algorithm;C++ programming language;PRM;Web page retrieval;academic papers;document classification;flat data representations;keyword extraction;keyword generation;poetry book;probabilistic relational model;relational data characteristics;relational data storage;statistical learning methods;text mining","","0","","33","","","10-12 Sept. 2012","","IEEE","IEEE Conference Publications"
"SMaRTCaR: An integrated smartphone-based platform to support traffic management applications","C. Campolo; A. Iera; A. Molinaro; S. Y. Paratore; G. Ruggeri","University &#x201C;Mediterranea&#x201D; of Reggio Calabria, Italy","2012 First International Workshop on Vehicular Traffic Management for Smart Cities (VTM)","20121231","2012","","","1","6","A massive research effort is recently going in the direction of interfacing cars with smartphones to offer value-added services to driver and passengers. Such an interest is motivated by the large popularity of smartphones and by the observation that vehicles can act as effective collectors of information from the surrounding environment. Indeed, modern cars are endowed with several sensors forming an in-vehicle network, which provides kinematics information, automotive diagnostic services, etc. Cars can be further equipped with external sensing devices to monitor specific physical parameters, such as pollution, humidity, temperature, etc. If properly collected and delivered, such data can contribute to make the road transport greener, smarter, and safer. With the purpose of supporting and improving data collection and distribution, in this paper a smartphone-based platform is designed that exploits low-cost dedicated hardware to interact with sensors on board and in the vehicle surroundings. Retrieved data are classified and then opportunistically transmitted via the most convenient wireless interface to the specific remote control and monitoring center. A prototype is also developed to assess the technological feasibility of our conceived platform.","","Electronic:978-1-4673-5029-7; POD:978-1-4673-5028-0; USB:978-1-4673-5027-3","10.1109/VTM.2012.6398700","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6398700","Android;Arduino;CAN bus;car;sensors;smartphone;traffic management","Hardware;Monitoring;Prototypes;Sensors;Smart phones;Software;Vehicles","automobiles;data handling;information retrieval;smart phones;traffic engineering computing","SMaRTCaR;automotive diagnostic services;data collection;data distribution;data retrieval;in-vehicle network;integrated smartphone-based platform;kinematics information;remote control;traffic management applications;value-added services;wireless interface","","14","1","26","","","20-20 Nov. 2012","","IEEE","IEEE Conference Publications"
"The Security Design of Digital Library","W. Hongchang; W. Qian; W. Xuefang","Dept. of Software Eng., ShiJiaZhuang Inf. Eng. Vocational Coll., Shijiazhuang, China","2012 International Conference on Computer Science and Service System","20121231","2012","","","339","342","This paper studied how to make the digital library safer. Therefore, the traditional information access methods were being supplanted with and increasingly displaced by new digital methods, information accessibility is no longer completely dependent on location. Digital libraries further extended this by providing access to organized collections over the Internet. Security, therefore, was very crucial in the management of these libraries, security could not however be addressed in a consistent way without integrating some form of access control. Therefore, we proposed a context-sensitive access control model called Role Based Access Control Manager (RBACM). The association of a policy with a user and specific material did not occur until the user wished to access the material. The enforcement of copyright rules in the general security framework of the digital library was part of the over all design of the system. Then we used the .NET Framework to develop Role Based Access Control Manager, it provided an access control scheme that can address the unified security needs of a digital library system. The architecture of RBACM was based on a Role Based Access Control that used the capabilities of XML and on current Role Based Access Control principles.","","Electronic:978-0-7695-4719-0; POD:978-1-4673-0721-5","10.1109/CSSS.2012.92","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6394330","Library Management System;Role Based Access Control Manager;digital library","Access control;Intellectual property;Internet;Libraries;Servers;XML","Internet;XML;authorisation;digital libraries;information retrieval",".NET Framework;Internet;RBACM architecture;XML;context-sensitive access control model;copyright rule enforcement;digital library;digital method;general security framework;information access method;information accessibility;library management;material access;organized collection access;role based access control manager;security design;unified security needs","","0","","11","","","11-13 Aug. 2012","","IEEE","IEEE Conference Publications"
"Research on Agricultural Information Retrieve Based on Neural Networks and Ontology","Z. Wenqing; L. Yuan; L. Yong","Sch. of Literature & Media Transm., Shijiazhuang Univ., Shijiazhuang, China","2012 International Conference on Computer Science and Service System","20121231","2012","","","242","245","In order to effectively achieve acquisition and sharing of agricultural science knowledge under the open environment, and improve the intelligence of system, the neural network and ontology technology are used to improve the current agricultural information retrieval system, neural network technology is used for collection of agricultural information, the ontology technology is used to integrate a variety of heterogeneous agricultural knowledge. The practice has proved that the improved agricultural information retrieve system has greatly improved the accuracy and reliability of retrieve, and realized intelligence and high accuracy of agricultural information retrieve.","","Electronic:978-0-7695-4719-0; POD:978-1-4673-0721-5","10.1109/CSSS.2012.68","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6394288","agricultural information;neural networks;ontology;retrieve","Agriculture;Cognition;Knowledge based systems;Ontologies;Semantics","agricultural engineering;information retrieval;knowledge acquisition;knowledge management;neural nets;ontologies (artificial intelligence);reliability","agricultural information retrieval system;agricultural science knowledge acquisition;agricultural science knowledge sharing;heterogeneous agricultural knowledge integration;neural networks;ontology technology;open environment;reliability improvement;system intelligence improvement","","0","","7","","","11-13 Aug. 2012","","IEEE","IEEE Conference Publications"
"Fuzzy-based sensor search in the Web of Things","C. Truong; K. Römer; K. Chen","Inst. of Comput. Eng., Univ. of Lubeck, Lu&#x0308;beck, Germany","2012 3rd IEEE International Conference on the Internet of Things","20130107","2012","","","127","134","An increasing number of sensors is being connected to the Internet and their output is published on the Web, resulting in the formation of a Web of Things (WoT) that will soon connect tens of Billions of devices. As in the traditional web, search will be a key service also in the WoT to enable users to find sensors with certain properties. We propose sensor similarity search, where given a sensor, other sensors on the WoT are found that produced similar output in the past. At the heart of our approach is an algorithm that exploits fuzzy sets for efficiently computing a similarity score for a pair of sensors that is used to obtain a ranked list of matching sensors. Using sensor data sets from real deployments, we find that this approach results in a high accuracy.","","Electronic:978-1-4673-1346-9; POD:978-1-4673-1347-6; USB:978-1-4673-1345-2","10.1109/IOT.2012.6402314","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6402314","","Accuracy;Extraterrestrial measurements;Sensors","Internet;fuzzy set theory;information retrieval","Internet;Web of Things;WoT;fuzzy set;fuzzy-based sensor search;matching sensor;sensor data set;sensor similarity search;similarity score","","12","","19","","","24-26 Oct. 2012","","IEEE","IEEE Conference Publications"
