"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=6516342,6516440,6516405,6514329,6514202,6514318,6514296,6514368,6514192,6496920,6515027,6513057,6513199,6511948,6510325,6511443,6511678,6511862,6511958,6511943,6511934,6511610,6511912,6511946,6511675,6511915,6511608,6511707,6511911,6511897,6511416,6511659,6511654,6511460,6511924,6511947,6511467,6511704,6511919,6512345,6511893,6511926,6511459,6511875,6459497,6165264,6507945,6508165,6506812,6508227,6508268,6508205,6507481,6508206,6508184,6508366,6505123,6505384,6505339,6503205,6505176,6505391,6503396,6505260,6503350,6505157,6505198,6505049,6152103,6165295,6504844,6498468,6498400,6424760,6498527,6424746,6424755,6498455,6498395,6495116,6495298,6495344,6496042,6495152,6496573,6495346,6495860,6495342,6496535,6495245,6495003,6476738,6405375,6490263,6493196,6490260,6493202,6491804,6485469,6488359",2017/05/04 22:23:06
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"IMAGESEER: NASA IMAGEs for Science, Education, Experimentation and Research","J. Le Moigne; T. G. Grubb; B. C. Milner","Software Engineering Division, NASA GSFC, Greenbelt, MD, USA","IEEE Geoscience and Remote Sensing Magazine","20130418","2013","1","1","44","58","NASA Earth and space images have traditionally been difficult to mine by non-remote sensing researchers; often only available in specialized, non-generic formats, they also do not always provide sufficient context for users unfamiliar with the NASA domain to understand their content and their challenges. This paper describes a new database and its associated website, called IMAGESEER (IMAGEs for Science, Education, Experimentation and Research), that seeks to address these issues. Through a graphical web site for browsing and downloading data, IMAGESEER provides a widely accessible database of NASA-centric, easy to read image data for teaching or validating new Image Processing algorithms. Although other NASA image databases exist, none is focused on the goal of providing validation of new and old image processing algorithms. The first IMAGESEER prototype includes a representative sampling of NASA multispectral and hyperspectral images from several Earth Science instruments, along with a few small tutorials. Image processing techniques are represented with techniques such as cloud detection, image registration, and classification. For each technique, corresponding data are selected from different geographic regions representing different image features (e.g., mountains, urban, water coastal, and agriculture areas). After geo-registration, these images are available in simple common formats such as GeoTIFF and raw formats, along with associated benchmark data.","2473-2397;24732397","","10.1109/MGRS.2013.2244694","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6504844","","Database systems;Image processing;NASA;Remote sensing;Satellite communication;Space technology","Web sites;cloud computing;geophysical image processing;graphical user interfaces;image classification;image registration;information retrieval systems","Earth Science instruments;IMAGESEER;IMAGEs for Science, Education, Experimentation and Research;NASA image databases;cloud detection;geographic regions;graphical Web site;hyperspectral images;image classification;image processing algorithms;image registration;multispectral images","","0","","22","","","March 2013","","IEEE","IEEE Journals & Magazines"
"Abstract: Digitization and Search: A Non-Traditional Use of HPC","L. Diesendruck; L. Marini; R. Kooper; M. Kejriwal; K. McHenry","Nat. Center for Supercomput. Applic., Univ. of Illinois at Urbana-Champaign, Champaign, IL, USA","2012 SC Companion: High Performance Computing, Networking Storage and Analysis","20130411","2012","","","1460","1461","We describe our efforts to provide a form of automated search of handwritten content for digitized document archives. To carry out the search we use a computer vision technique called word spotting. A form of content based image retrieval, it avoids the still difficult task of directly recognizing text by allowing a user to search using a query image containing handwritten text and ranking a database of images in terms of those that contain more similar looking content. In order to make this search capability available on an archive three computationally expensive pre-processing steps are required. We augment this automated portion of the process with a passive crowd sourcing element that mines queries from the systems users in order to then improve the results of future queries. We benchmark the proposed framework on 1930s Census data, a collection of roughly 3.6 million forms and 7 billion individual units of information.","","Electronic:978-0-7695-4956-9; POD:978-1-4673-6218-4","10.1109/SC.Companion.2012.259","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6496042","Big Data;Digitization;Indexing Text","","computer vision;content-based retrieval;document image processing;image retrieval;information retrieval systems;parallel processing;text detection;visual databases","Census data;HPC;automated search;computer vision technique;content based image retrieval;digitized document archives;handwritten content;handwritten text;image database ranking;passive crowd sourcing element;query image;query mining;text recognition;word spotting","","0","","2","","","10-16 Nov. 2012","","IEEE","IEEE Conference Publications"
"A comparative analysis of feature selection algorithms on classification of gene microarray dataset","J. Jeyachidra; M. Punithavalli","Department of Computer Science and Applications, Periyar Maniammai University, Thanjavur, Tamilnadu, India","2013 International Conference on Information Communication and Embedded Systems (ICICES)","20130425","2013","","","1088","1093","Analysis of gene expression is important in many fields of biological research in order to retrieve the required information. As the time advances, the illness in general and cancer in particular have become more and more complex and complicated, in detecting, analyzing and curing. Cancer research is one of the major research areas in the medical field. Accurate prediction of different tumor types has great value in providing better treatment and toxicity minimization on the patients. To minimize it, the data mining algorithms are important tool and the most extensively used approach to classify gene expression data and plays an important role for cancer classification. One of the major challenges is to discover how to extract useful information from datasets. This research is based on recent advances in the machine learning based microarray gene expression data analysis with three feature selection algorithms.","","Electronic:978-1-4673-5788-3; POD:978-1-4673-5786-9","10.1109/ICICES.2013.6508165","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6508165","","Accuracy;Algorithm design and analysis;Cancer;Classification algorithms;Error analysis;Gene expression;Indexes","cancer;data mining;feature extraction;genetics;information retrieval;lab-on-a-chip;learning (artificial intelligence);medical computing;minimisation;patient treatment;pattern classification;toxicology;tumours","biological research;cancer classification;data mining algorithms;feature selection algorithms;gene microarray dataset;information extraction;machine learning;microarray gene expression data analysis;patient treatment;toxicity minimization;tumor prediction","","1","","19","","","21-22 Feb. 2013","","IEEE","IEEE Conference Publications"
"Enhanced public auditability & secure data storage in cloud computing","T. K. Chakraborty; A. Dhami; P. Bansal; T. Singh","Department of Computer Science & Engineering, Motilal Nehru National Institute of Technology Allahabad, India","2013 3rd IEEE International Advance Computing Conference (IACC)","20130513","2013","","","101","105","Cloud computing is the most envisioned paradigm shift in the computing world. Its services are being applied in several IT scenarios. This unique platform has brought new security issues to contemplate. This paper proposes a homomorphic encryption scheme based on the Elliptic curve cryptography. It implements a provable data possession scheme to support dynamic operation on data. The application of proof of retrievability scheme provisioned the client to challenge integrity of the data stored. The notion of a third party auditor (TPA) is considered, who verifies and modifies the data on behalf of the client. Data storage at the server is done using a Merkle hash tree (MHT) accomplishing faster data access. This proffered scheme not only checks the data storage correctness but also identifies misbehaving servers. The initial results demonstrate its effectiveness as an improved security system for data storage compared to the existing ones in most prospects.","","Electronic:978-1-4673-4529-3; POD:978-1-4673-4527-9","10.1109/IAdCC.2013.6514202","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6514202","Cloud computing;Data security;Elliptic curve cryptography (ECC)","Cloud computing;Elliptic curve cryptography;Elliptic curves;Memory;Servers","cloud computing;data integrity;information retrieval;public key cryptography;storage allocation","IT scenarios;MHT;Merkle hash tree;TPA;cloud computing;data access;data integrity;data storage correctness checking;data storage security improvement;dynamic data operation;elliptic curve cryptography;homomorphic encryption scheme;misbehaving server identification;provable data possession scheme;public auditability enhancement;retrievability scheme proof;third party auditor","","1","","24","","","22-23 Feb. 2013","","IEEE","IEEE Conference Publications"
"Enhancing LOD Complex Query Building with Context","R. Brandão; P. Maio; N. Silva","Knowledge Eng. & Decision Support Res. Center, Polytech. of Porto, Porto, Portugal","2012 IEEE/WIC/ACM International Conferences on Web Intelligence and Intelligent Agent Technology","20130502","2012","1","","522","529","Open ontology-described repositories are becoming very common in the web and in enterprises. These repositories are well-suited to answer complex queries, but in order to fully exploit their potential, the queries should be written in a user-demand basis, and not in a traditional static approach by software developers. Hence, the users are required (i) to know the underlying ontology(ies) and/to (ii) write formal queries. Yet, the users often lack such requirements. In this paper we first describe the observations made during manual complex querying process and present a systematization of the users' support wish list for building complex queries. Based on this systematization we propose an extended set of functionalities for a user-supporting system. Finally, we demonstrate their application in a walk-through example and their implementation within a prototype.","","Electronic:978-0-7695-4880-7; POD:978-1-4673-6057-9","10.1109/WI-IAT.2012.94","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6511934","complex questions;knowledge management;ontology","","ontologies (artificial intelligence);query processing;question answering (information retrieval)","LOD complex query building;complex query answering;complex querying process;complex support wish list systematization;formal queries;linked-open data repositories;ontology-described repositories;software developers;user demand basis;user-supporting system","","1","","18","","","4-7 Dec. 2012","","IEEE","IEEE Conference Publications"
"Intensity comparison based compact descriptor for mobile visual search","S. i. Na; K. d. Lee; S. j. Lee; S. k. Je; W. g. Oh","Creative Content Research Lab. ETRI Daejeon, Rep. of Korea","The 19th Korea-Japan Joint Workshop on Frontiers of Computer Vision","20130328","2013","","","103","106","In this paper, we proposed intensity comparison based compact descriptor for mobile visual search. For practical mobile applications, the low complexity and the descriptor size are more preferable, and many algorithms such as SURF, CHoG, and PCA-SIFT have been proposed. However, these approaches focused on not the feature description but the extraction time and the size of the feature. This paper suggests feature description method based on simple intensity comparison with considering descriptor size and extraction speed. Experimental results show that the proposed method has comparable performance to SURF with similar complexity and 20 times much smaller size.","","Electronic:978-1-4673-5621-3; POD:978-1-4673-5620-6","10.1109/FCV.2013.6485469","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6485469","feature descriptor;image matching","Computer vision;Conferences;Equations;Feature extraction;Mobile communication;Pattern recognition;Visualization","computational complexity;feature extraction;information retrieval;mobile computing;transforms","CHoG algorithm;PCA-SIFT algorithm;SURF algorithm;descriptor size;feature description method;feature extraction speed;feature extraction time;feature size;intensity comparison-based compact descriptor;mobile applications;mobile visual search;scale invariant feature transform","","0","","21","","","Jan. 30 2013-Feb. 1 2013","","IEEE","IEEE Conference Publications"
"Social Recommendation Based on Multi-relational Analysis","J. Chen; G. Chen; H. Zhang; J. Huang; G. Zhao","Sch. of Software Eng., South China Univ. of Technol., Guangzhou, China","2012 IEEE/WIC/ACM International Conferences on Web Intelligence and Intelligent Agent Technology","20130502","2012","2","","471","477","Social recommendation methods, often taking only one kind of relationship in social network into consideration, still faces the data sparsity and cold-start user problems. This paper presents a novel recommendation method based on multi-relational analysis: first, combine different relation networks by applying optimal linear regression analysis, and then, based on the optimal network combination, put forward a recommendation algorithm combined with multi-relational social network. The experimental results on Epinions dataset indicate that, compared with existing algorithms, can effectively alleviate data sparsity as well as cold-start issues, and achieve better performance.","","Electronic:978-0-7695-4880-7; POD:978-1-4673-6057-9","10.1109/WI-IAT.2012.222","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6511610","multi-relation social network;regression analysis;social recommendation","","information retrieval;recommender systems;regression analysis;social networking (online)","Epinions dataset;cold-start user problem;data sparsity;multirelational analysis;multirelational social network;optimal linear regression analysis;optimal network combination;recommendation algorithm;relation network;social recommendation method","","2","","9","","","4-7 Dec. 2012","","IEEE","IEEE Conference Publications"
"Web contents recognition and seamless movement in multiscreen environment","Sangmin Park; Hyeontaek Oh; Sanghong An; Jinhong Yang; Hyojin Park; Junkyun Choi; Jung Il Gu","Department of Electrical Engineering, KAIST, Korea","2013 15th International Conference on Advanced Communications Technology (ICACT)","20130328","2013","","","1049","1053","Nowadays, more and more users are surfing web pages using smart devices, such as smart phone, tablet PC, and smart TV. Those devices have some limitations, so that users want to utilize multiple devices to get improved user experience. Multi-screen environment involves web contents sharing, moving, controlling, and managing, and implementing multi-screen web page incurs several problems, which are distinct from conventional web page implementation. Implementing multi-screen environment is not a problem of a single browser, but of multiple browsers, so it requires some kind of browser to browser communication. Actually there are many ways to achieve the multi-screen communication, but we have tried to use only web standard based techniques. Besides implementation, we pick out and describe technical issues and tactics, and also multi-screen scenarios are investigated to see how multi-screen environment can be utilized usefully.","1738-9445;17389445","Electronic:978-89-968650-1-8; POD:978-1-4673-3148-7","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6488359","content recognition;multiscreen;seamless movement;session control","Browsers;HTML;Protocols;Servers","Internet;Web sites;information retrieval;online front-ends;screens (display)","Web content recognition;Web standard based techniques;Web surfing;browser-to-browser communication;multiscreen Web page;multiscreen communication;smart devices","","0","","11","","","27-30 Jan. 2013","","IEEE","IEEE Conference Publications"
"When and How Using Structural Information to Improve IR-Based Traceability Recovery","A. Panichella; C. McMillan; E. Moritz; D. Palmieri; R. Oliveto; D. Poshyvanyk; A. De Lucia","Univ. of Salerno, Fisciano, Italy","2013 17th European Conference on Software Maintenance and Reengineering","20130415","2013","","","199","208","Information Retrieval (IR) has been widely accepted as a method for automated traceability recovery based on the textual similarity among the software artifacts. However, a notorious difficulty for IR-based methods is that artifacts may be related even if they are not textually similar. A growing body of work addresses this challenge by combining IR-based methods with structural information from source code. Unfortunately, the accuracy of such methods is highly dependent on the IR methods. If the IR methods perform poorly, the combined approaches may perform even worse. In this paper, we propose to use the feedback provided by the software engineer when classifying candidate links to regulate the effect of using structural information. Specifically, our approach only considers structural information when the traceability links from the IR methods are verified by the software engineer and classified as correct links. An empirical evaluation conducted on three systems suggests that our approach outperforms both a pure IR-based method and a simple approach for combining textual and structural information.","1534-5351;15345351","Electronic:978-0-7695-4948-4; POD:978-1-4673-5833-0","10.1109/CSMR.2013.29","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6498468","Empirical studies;Traceability Link Recovery","Accuracy;Context;Educational institutions;Indexes;Medical services;Software;Vectors","information retrieval;pattern classification;program diagnostics","automated traceability recovery;candidate link classification;information retrieval-based traceability recovery;software artifact;source code;structural information;textual similarity","","8","","14","","","5-8 March 2013","","IEEE","IEEE Conference Publications"
"A Survival Modeling Approach to Biomedical Search Result Diversification Using Wikipedia","X. Yin; J. X. Huang; Z. Li; X. Zhou","Sch. of Comput. Sci., Beihang Univ., Beijing, China","IEEE Transactions on Knowledge and Data Engineering","20130419","2013","25","6","1201","1212","In this paper, we propose a survival modeling approach to promoting ranking diversity for biomedical information retrieval. The proposed approach concerns with finding relevant documents that can deliver more different aspects of a query. First, two probabilistic models derived from the survival analysis theory are proposed for measuring aspect novelty. Second, a new method using Wikipedia to detect aspects covered by retrieved documents is presented. Third, an aspect filter based on a two-stage model is introduced. It ranks the detected aspects in decreasing order of the probability that an aspect is generated by the query. Finally, the relevance and the novelty of retrieved documents are combined at the aspect level for reranking. Experiments conducted on the TREC 2006 and 2007 Genomics collections demonstrate the effectiveness of the proposed approach in promoting ranking diversity for biomedical information retrieval. Moreover, we further evaluate our approach in the Web retrieval environment. The evaluation results on the ClueWeb09-T09B collection show that our approach can achieve promising performance improvements.","1041-4347;10414347","","10.1109/TKDE.2012.24","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6152103","Survival modeling;biomedical IR;diversity;rerank;thesaurus","Bioinformatics;Electronic publishing;Encyclopedias;Genomics;Internet","Web sites;document handling;genomics;information retrieval;medical information systems","ClueWeb09-T09B collection;TREC;Web retrieval environment;Wikipedia;biomedical information retrieval;biomedical search result diversification;genomics collections;probabilistic models;ranking diversity;retrieved documents;survival analysis theory;survival modeling approach","","3","","42","","20120214","June 2013","","IEEE","IEEE Journals & Magazines"
